year,month,rank_ME,rank_SUE_6,nstocks,ret_vw
2012,8,3,1,292,1.5831
2012,8,3,2,259,1.8999
2012,8,3,3,249,1.0883
2012,8,3,4,313,2.0276
2012,8,3,5,320,3.4598
2012,9,1,1,570,4.4325
2012,9,1,2,571,5.5468
2012,9,1,3,601,5.9215
2012,9,1,4,487,5.3340
2012,9,1,5,373,4.3963
2012,9,2,1,282,2.5118
2012,9,2,2,301,2.3886
2012,9,2,3,271,4.0519
2012,9,2,4,276,4.0238
2012,9,2,5,234,2.1743
2012,9,3,1,309,2.3231
2012,9,3,2,286,2.3918
2012,9,3,3,271,2.5693
2012,9,3,4,327,2.5501
2012,9,3,5,336,2.3909
2012,10,1,1,546,-4.3682
2012,10,1,2,566,-5.4771
2012,10,1,3,557,-3.6728
2012,10,1,4,471,-3.1134
2012,10,1,5,363,-2.8173
2012,10,2,1,260,-2.3917
2012,10,2,2,282,-2.1761
2012,10,2,3,239,-1.4035
2012,10,2,4,263,-1.4977
2012,10,2,5,219,-0.4586
2012,10,3,1,289,-1.5753
2012,10,3,2,257,-1.7241
2012,10,3,3,235,-1.9476
2012,10,3,4,290,-3.3591
2012,10,3,5,305,-2.5653
2012,11,1,1,476,1.1031
2012,11,1,2,538,1.7300
2012,11,1,3,534,0.9549
2012,11,1,4,434,1.5361
2012,11,1,5,322,0.8918
2012,11,2,1,248,1.5957
2012,11,2,2,297,2.4318
2012,11,2,3,235,1.4787
2012,11,2,4,260,0.3740
2012,11,2,5,198,1.1778
2012,11,3,1,288,0.3254
2012,11,3,2,272,0.4128
2012,11,3,3,246,0.5547
2012,11,3,4,300,1.7192
2012,11,3,5,318,1.2438
2012,12,1,1,533,4.3151
2012,12,1,2,624,3.4330
2012,12,1,3,603,4.2880
2012,12,1,4,483,2.5024
2012,12,1,5,375,2.2774
2012,12,2,1,278,3.8985
2012,12,2,2,324,4.3621
2012,12,2,3,265,3.2440
2012,12,2,4,267,3.7531
2012,12,2,5,216,3.1090
2012,12,3,1,311,1.6709
2012,12,3,2,296,1.3713
2012,12,3,3,268,0.0433
2012,12,3,4,329,-0.8162
2012,12,3,5,344,0.1593
2013,1,1,1,503,5.1793
2013,1,1,2,593,6.7350
2013,1,1,3,581,7.1991
2013,1,1,4,463,5.6676
2013,1,1,5,365,6.0957
2013,1,2,1,248,6.1705
2013,1,2,2,298,6.1910
2013,1,2,3,246,7.1767
2013,1,2,4,246,6.1530
2013,1,2,5,202,5.6869
2013,1,3,1,263,7.2528
2013,1,3,2,267,6.2617
2013,1,3,3,245,5.0821
2013,1,3,4,292,2.5453
2013,1,3,5,313,5.5561
2013,2,1,1,437,-1.1704
2013,2,1,2,538,0.4358
2013,2,1,3,533,0.2859
2013,2,1,4,400,0.0522
2013,2,1,5,341,2.0367
2013,2,2,1,235,0.8186
2013,2,2,2,279,0.8650
2013,2,2,3,224,0.9715
2013,2,2,4,218,1.0548
2013,2,2,5,196,1.4456
2013,2,3,1,244,1.2213
2013,2,3,2,269,1.9562
2013,2,3,3,250,1.8472
2013,2,3,4,295,1.0719
2013,2,3,5,311,1.0410
2013,3,1,1,478,4.5142
2013,3,1,2,598,3.5125
2013,3,1,3,581,4.5853
2013,3,1,4,429,5.4002
2013,3,1,5,378,6.6015
2013,3,2,1,271,4.9474
2013,3,2,2,317,3.9936
2013,3,2,3,260,5.2955
2013,3,2,4,256,4.9206
2013,3,2,5,228,5.6323
2013,3,3,1,279,4.1581
2013,3,3,2,298,4.0762
2013,3,3,3,293,3.7485
2013,3,3,4,346,3.5110
2013,3,3,5,344,3.4363
2013,4,1,1,477,-0.2079
2013,4,1,2,584,-0.8215
2013,4,1,3,584,1.3442
2013,4,1,4,431,1.1462
2013,4,1,5,387,1.2206
2013,4,2,1,259,-1.2337
2013,4,2,2,283,-1.0329
2013,4,2,3,248,-1.9402
2013,4,2,4,227,-1.0540
2013,4,2,5,214,-0.3444
2013,4,3,1,250,2.4697
2013,4,3,2,260,2.3223
2013,4,3,3,261,2.2013
2013,4,3,4,309,1.4143
2013,4,3,5,309,0.6857
2013,5,1,1,465,6.4418
2013,5,1,2,537,6.9655
2013,5,1,3,523,5.2029
2013,5,1,4,396,4.7470
2013,5,1,5,362,4.9158
2013,5,2,1,270,4.5229
2013,5,2,2,280,6.0823
2013,5,2,3,247,5.1645
2013,5,2,4,234,4.9988
2013,5,2,5,218,5.2095
2013,5,3,1,258,1.7771
2013,5,3,2,269,1.2671
2013,5,3,3,293,1.0673
2013,5,3,4,318,1.8153
2013,5,3,5,319,2.2732
2013,6,1,1,561,0.0632
2013,6,1,2,613,-0.4409
2013,6,1,3,583,0.6428
2013,6,1,4,472,0.7160
2013,6,1,5,436,1.0240
2013,6,2,1,291,-1.1741
2013,6,2,2,315,-1.6632
2013,6,2,3,269,-0.4885
2013,6,2,4,266,-0.8766
2013,6,2,5,235,-0.0734
2013,6,3,1,286,-1.8341
2013,6,3,2,305,-1.2046
2013,6,3,3,315,-1.8101
2013,6,3,4,354,-1.3246
2013,6,3,5,352,-1.1336
2013,7,1,1,537,8.0692
2013,7,1,2,577,7.5621
2013,7,1,3,551,8.6605
2013,7,1,4,458,9.5163
2013,7,1,5,411,9.3536
2013,7,2,1,287,7.0156
2013,7,2,2,308,6.7237
2013,7,2,3,260,7.5845
2013,7,2,4,257,6.4819
2013,7,2,5,227,7.4850
2013,7,3,1,265,5.7243
2013,7,3,2,279,5.5315
2013,7,3,3,294,5.2942
2013,7,3,4,331,4.8997
2013,7,3,5,329,5.0495
2013,8,1,1,533,-1.7825
2013,8,1,2,561,-2.7905
2013,8,1,3,523,-2.5280
2013,8,1,4,439,-4.0922
2013,8,1,5,391,-3.9624
2013,8,2,1,270,-3.3348
2013,8,2,2,289,-2.3996
2013,8,2,3,247,-3.4738
2013,8,2,4,257,-2.8320
2013,8,2,5,225,-2.8096
2013,8,3,1,261,-1.1744
2013,8,3,2,285,-2.4375
2013,8,3,3,281,-2.0851
2013,8,3,4,321,-2.9636
2013,8,3,5,327,-3.1827
2013,9,1,1,548,6.7021
2013,9,1,2,591,6.4117
2013,9,1,3,566,7.0607
2013,9,1,4,497,7.9686
2013,9,1,5,405,6.5539
2013,9,2,1,283,6.9092
2013,9,2,2,296,6.3480
2013,9,2,3,272,7.3666
2013,9,2,4,284,5.5758
2013,9,2,5,245,5.8014
2013,9,3,1,282,2.8913
2013,9,3,2,314,3.5450
2013,9,3,3,309,3.5940
2013,9,3,4,349,3.5224
2013,9,3,5,352,3.9704
2013,10,1,1,538,2.4201
2013,10,1,2,543,3.3139
2013,10,1,3,528,0.7549
2013,10,1,4,479,4.1646
2013,10,1,5,383,2.5250
2013,10,2,1,252,2.3271
2013,10,2,2,260,2.8761
2013,10,2,3,248,3.0473
2013,10,2,4,263,2.9272
2013,10,2,5,225,2.7906
2013,10,3,1,244,4.0599
2013,10,3,2,273,5.8341
2013,10,3,3,256,4.6577
2013,10,3,4,305,4.2213
2013,10,3,5,323,4.2658
2013,11,1,1,482,5.2251
2013,11,1,2,557,5.6959
2013,11,1,3,494,6.1439
2013,11,1,4,441,7.0419
2013,11,1,5,330,5.7932
2013,11,2,1,254,4.8853
2013,11,2,2,292,2.5494
2013,11,2,3,242,3.8020
2013,11,2,4,264,3.1989
2013,11,2,5,216,4.0077
2013,11,3,1,255,2.2306
2013,11,3,2,299,2.9454
2013,11,3,3,269,1.5379
2013,11,3,4,309,2.2075
2013,11,3,5,329,3.1109
2013,12,1,1,531,1.9423
2013,12,1,2,610,3.1888
2013,12,1,3,578,2.9431
2013,12,1,4,492,3.3765
2013,12,1,5,370,3.6331
2013,12,2,1,274,1.9516
2013,12,2,2,317,2.3125
2013,12,2,3,272,1.6309
2013,12,2,4,287,2.8149
2013,12,2,5,227,2.0508
2013,12,3,1,272,3.4306
2013,12,3,2,316,2.6069
2013,12,3,3,292,1.9664
2013,12,3,4,334,2.2813
2013,12,3,5,354,2.4711
2014,1,1,1,490,-1.4103
2014,1,1,2,589,-1.3905
2014,1,1,3,561,-1.5389
2014,1,1,4,470,-0.7794
2014,1,1,5,343,-1.8560
2014,1,2,1,249,-2.7216
2014,1,2,2,288,-4.0144
2014,1,2,3,250,-3.9621
2014,1,2,4,255,-3.9843
2014,1,2,5,208,-3.4427
2014,1,3,1,236,-3.7225
2014,1,3,2,265,-5.1757
2014,1,3,3,266,-3.0245
2014,1,3,4,294,-2.2358
2014,1,3,5,321,-2.6819
2014,2,1,1,446,4.9529
2014,2,1,2,551,5.3066
2014,2,1,3,503,4.9717
2014,2,1,4,416,3.7630
2014,2,1,5,287,4.8165
2014,2,2,1,240,4.8201
2014,2,2,2,270,4.4900
2014,2,2,3,246,6.1695
2014,2,2,4,246,5.0922
2014,2,2,5,194,4.5611
2014,2,3,1,243,4.4422
2014,2,3,2,256,4.8933
2014,2,3,3,264,4.4957
2014,2,3,4,301,4.9548
2014,2,3,5,321,5.1411
2014,3,1,1,483,-0.8134
2014,3,1,2,590,0.0531
2014,3,1,3,530,-0.4014
2014,3,1,4,448,0.8110
2014,3,1,5,328,0.6828
2014,3,2,1,282,-0.0767
2014,3,2,2,300,-0.9659
2014,3,2,3,286,0.7169
2014,3,2,4,282,0.7052
2014,3,2,5,239,0.0823
2014,3,3,1,271,0.3233
2014,3,3,2,297,0.6915
2014,3,3,3,297,1.0742
2014,3,3,4,349,0.3077
2014,3,3,5,361,-0.2963
2014,4,1,1,511,-6.5839
2014,4,1,2,581,-5.5911
2014,4,1,3,514,-5.2875
2014,4,1,4,442,-4.0904
2014,4,1,5,333,-4.3858
2014,4,2,1,260,-2.1916
2014,4,2,2,279,-3.2084
2014,4,2,3,247,-3.2628
2014,4,2,4,261,-1.8519
2014,4,2,5,212,-2.7900
2014,4,3,1,235,0.9117
2014,4,3,2,255,2.8136
2014,4,3,3,267,1.8623
2014,4,3,4,316,0.4648
2014,4,3,5,325,-0.4612
2014,5,1,1,467,-1.3700
2014,5,1,2,483,-1.2574
2014,5,1,3,512,-0.9608
2014,5,1,4,428,-0.5477
2014,5,1,5,336,0.4088
2014,5,2,1,253,0.2629
2014,5,2,2,282,0.0093
2014,5,2,3,261,0.5311
2014,5,2,4,283,1.2093
2014,5,2,5,222,0.0138
2014,5,3,1,249,2.0139
2014,5,3,2,251,1.5023
2014,5,3,3,290,2.5704
2014,5,3,4,346,2.5782
2014,5,3,5,359,2.0596
2014,6,1,1,520,4.4397
2014,6,1,2,548,3.3856
2014,6,1,3,586,5.1306
2014,6,1,4,514,4.8405
2014,6,1,5,393,6.1207
2014,6,2,1,290,6.3069
2014,6,2,2,314,5.5755
2014,6,2,3,288,5.4231
2014,6,2,4,309,4.9030
2014,6,2,5,243,5.1531
2014,6,3,1,271,2.3673
2014,6,3,2,277,2.7502
2014,6,3,3,319,2.4368
2014,6,3,4,376,2.1858
2014,6,3,5,389,1.3667
2014,7,1,1,502,-6.4872
2014,7,1,2,529,-5.0506
2014,7,1,3,560,-6.1681
2014,7,1,4,488,-6.7789
2014,7,1,5,382,-7.3014
2014,7,2,1,271,-6.7473
2014,7,2,2,302,-6.7083
2014,7,2,3,276,-5.8156
2014,7,2,4,294,-6.3249
2014,7,2,5,235,-6.8413
2014,7,3,1,257,-1.4110
2014,7,3,2,259,-1.8917
2014,7,3,3,303,-1.2068
2014,7,3,4,355,-1.9056
2014,7,3,5,365,-1.5806
2014,8,1,1,474,3.4490
2014,8,1,2,511,3.9132
2014,8,1,3,558,4.8415
2014,8,1,4,479,4.3702
2014,8,1,5,365,6.1627
2014,8,2,1,263,5.3725
2014,8,2,2,281,4.6587
2014,8,2,3,276,5.0310
2014,8,2,4,276,6.3653
2014,8,2,5,239,5.3303
2014,8,3,1,260,3.5889
2014,8,3,2,271,4.1103
2014,8,3,3,306,4.3708
2014,8,3,4,363,4.8639
2014,8,3,5,370,4.2161
2014,9,1,1,495,-6.9407
2014,9,1,2,546,-7.5758
2014,9,1,3,578,-7.4996
2014,9,1,4,491,-6.5129
2014,9,1,5,393,-7.1794
2014,9,2,1,284,-5.9439
2014,9,2,2,290,-6.9709
2014,9,2,3,294,-6.5231
2014,9,2,4,286,-5.4964
2014,9,2,5,252,-4.9006
2014,9,3,1,277,-2.2564
2014,9,3,2,291,-1.6241
2014,9,3,3,320,-2.3733
2014,9,3,4,371,-2.2401
2014,9,3,5,381,-1.6716
2014,10,1,1,476,4.7482
2014,10,1,2,513,4.7677
2014,10,1,3,531,4.6914
2014,10,1,4,446,6.0052
2014,10,1,5,373,5.5411
2014,10,2,1,271,4.6247
2014,10,2,2,281,5.4543
2014,10,2,3,264,5.3434
2014,10,2,4,252,5.1542
2014,10,2,5,231,6.6253
2014,10,3,1,253,0.5767
2014,10,3,2,262,1.1851
2014,10,3,3,265,1.9427
2014,10,3,4,317,3.2766
2014,10,3,5,336,3.0029
2014,11,1,1,419,-2.5721
2014,11,1,2,525,-0.8317
2014,11,1,3,479,-0.5481
2014,11,1,4,396,-0.6378
2014,11,1,5,312,1.3104
2014,11,2,1,271,-0.2367
2014,11,2,2,303,0.9101
2014,11,2,3,264,0.6114
2014,11,2,4,256,0.0187
2014,11,2,5,243,0.8524
2014,11,3,1,262,1.8868
2014,11,3,2,289,4.3363
2014,11,3,3,276,2.6981
2014,11,3,4,324,2.8683
2014,11,3,5,351,2.7292
2014,12,1,1,485,4.4759
2014,12,1,2,593,5.6519
2014,12,1,3,539,4.2521
2014,12,1,4,439,3.9009
2014,12,1,5,343,5.0464
2014,12,2,1,293,1.5576
2014,12,2,2,328,1.1649
2014,12,2,3,284,2.3140
2014,12,2,4,302,2.9935
2014,12,2,5,270,1.2268
2014,12,3,1,294,-0.4839
2014,12,3,2,307,-0.9220
2014,12,3,3,307,-0.3790
2014,12,3,4,350,-1.0732
2014,12,3,5,372,-0.0969
2015,1,1,1,462,-5.9865
2015,1,1,2,571,-4.6951
2015,1,1,3,504,-4.2635
2015,1,1,4,404,-3.8245
2015,1,1,5,313,-5.3850
2015,1,2,1,266,-3.7482
2015,1,2,2,299,-4.1501
2015,1,2,3,257,-2.9608
2015,1,2,4,275,-3.5213
2015,1,2,5,239,-3.3839
2015,1,3,1,256,-1.4049
2015,1,3,2,267,-3.9677
2015,1,3,3,278,-2.9113
2015,1,3,4,289,-1.7291
2015,1,3,5,338,-1.1334
2015,2,1,1,421,6.6894
2015,2,1,2,511,6.0927
2015,2,1,3,445,6.7860
2015,2,1,4,361,7.1779
2015,2,1,5,283,5.7876
2015,2,2,1,243,7.1151
2015,2,2,2,282,6.7957
2015,2,2,3,245,6.3340
2015,2,2,4,272,7.5929
2015,2,2,5,236,7.2473
2015,2,3,1,281,5.7965
2015,2,3,2,272,4.7699
2015,2,3,3,279,5.4656
2015,2,3,4,287,6.0129
2015,2,3,5,327,6.2345
2015,3,1,1,446,-0.2452
2015,3,1,2,562,0.0086
2015,3,1,3,499,-1.4628
2015,3,1,4,402,0.9830
2015,3,1,5,310,0.1043
2015,3,2,1,272,-0.2891
2015,3,2,2,319,1.6424
2015,3,2,3,276,1.8849
2015,3,2,4,306,1.7645
2015,3,2,5,272,1.8433
2015,3,3,1,312,-1.7363
2015,3,3,2,318,-2.4438
2015,3,3,3,318,-1.6451
2015,3,3,4,332,-1.0546
2015,3,3,5,368,-1.4665
2015,4,1,1,466,0.2820
2015,4,1,2,572,-0.9100
2015,4,1,3,464,-0.3991
2015,4,1,4,410,-2.0592
2015,4,1,5,326,0.6852
2015,4,2,1,250,-0.5688
2015,4,2,2,296,-2.6938
2015,4,2,3,250,-2.6708
2015,4,2,4,275,-1.0828
2015,4,2,5,254,-2.1230
2015,4,3,1,272,2.0633
2015,4,3,2,282,3.3190
2015,4,3,3,277,0.3064
2015,4,3,4,291,-0.1161
2015,4,3,5,331,-1.0142
2015,5,1,1,449,-1.2247
2015,5,1,2,506,1.0967
2015,5,1,3,459,1.6439
2015,5,1,4,426,-0.3650
2015,5,1,5,314,-2.3720
2015,5,2,1,241,2.6008
2015,5,2,2,300,1.7190
2015,5,2,3,253,1.9735
2015,5,2,4,282,1.4551
2015,5,2,5,272,0.4821
2015,5,3,1,298,0.2194
2015,5,3,2,308,0.4654
2015,5,3,3,300,0.8357
2015,5,3,4,312,1.2062
2015,5,3,5,343,2.1084
2015,6,1,1,500,1.5210
2015,6,1,2,568,-0.1415
2015,6,1,3,535,1.4844
2015,6,1,4,531,0.6862
2015,6,1,5,385,-0.3524
2015,6,2,1,273,0.8555
2015,6,2,2,316,0.5104
2015,6,2,3,284,-0.2201
2015,6,2,4,313,-0.6190
2015,6,2,5,305,0.2863
2015,6,3,1,329,-2.2757
2015,6,3,2,333,-2.7426
2015,6,3,3,326,-2.7766
2015,6,3,4,364,-2.5241
2015,6,3,5,384,-1.6091
2015,7,1,1,462,-8.5746
2015,7,1,2,535,-7.1715
2015,7,1,3,524,-5.1444
2015,7,1,4,521,-6.0605
2015,7,1,5,380,-4.6694
2015,7,2,1,251,-3.3576
2015,7,2,2,297,-2.4304
2015,7,2,3,279,-2.4667
2015,7,2,4,309,-1.7664
2015,7,2,5,296,-1.3902
2015,7,3,1,311,1.1454
2015,7,3,2,312,2.1370
2015,7,3,3,302,1.6202
2015,7,3,4,339,1.9712
2015,7,3,5,364,1.7198
2015,8,1,1,399,-2.6090
2015,8,1,2,489,-3.5494
2015,8,1,3,513,-4.6917
2015,8,1,4,517,-4.3464
2015,8,1,5,373,-4.0606
2015,8,2,1,232,-5.2473
2015,8,2,2,279,-5.4493
2015,8,2,3,271,-5.6439
2015,8,2,4,292,-5.0159
2015,8,2,5,277,-4.6854
2015,8,3,1,306,-5.6168
2015,8,3,2,302,-5.7035
2015,8,3,3,291,-5.5526
2015,8,3,4,337,-5.6928
2015,8,3,5,351,-6.6990
2015,9,1,1,408,-9.4566
2015,9,1,2,503,-8.2693
2015,9,1,3,524,-7.7876
2015,9,1,4,566,-6.7319
2015,9,1,5,411,-6.1102
2015,9,2,1,242,-8.5514
2015,9,2,2,304,-7.7087
2015,9,2,3,284,-4.3855
2015,9,2,4,305,-6.3614
2015,9,2,5,279,-5.0228
2015,9,3,1,322,-2.9669
2015,9,3,2,317,-2.1589
2015,9,3,3,307,-3.1000
2015,9,3,4,363,-1.9627
2015,9,3,5,377,-2.0324
2015,10,1,1,388,5.8497
2015,10,1,2,473,4.9119
2015,10,1,3,464,5.8894
2015,10,1,4,525,6.5219
2015,10,1,5,405,7.0521
2015,10,2,1,217,5.8984
2015,10,2,2,263,6.8082
2015,10,2,3,246,7.7772
2015,10,2,4,277,6.9292
2015,10,2,5,264,6.1185
2015,10,3,1,274,10.5811
2015,10,3,2,265,7.3930
2015,10,3,3,272,7.5655
2015,10,3,4,309,8.1997
2015,10,3,5,329,7.2422
2015,11,1,1,308,3.0338
2015,11,1,2,425,2.0684
2015,11,1,3,426,2.8979
2015,11,1,4,464,2.3428
2015,11,1,5,335,1.5046
2015,11,2,1,217,4.8628
2015,11,2,2,250,3.6394
2015,11,2,3,253,4.9666
2015,11,2,4,258,3.0325
2015,11,2,5,230,2.0259
2015,11,3,1,289,0.0478
2015,11,3,2,284,-0.2251
2015,11,3,3,267,-0.4619
2015,11,3,4,304,-0.0875
2015,11,3,5,330,0.7438
2015,12,1,1,355,-8.2977
2015,12,1,2,493,-5.5893
2015,12,1,3,510,-5.8997
2015,12,1,4,522,-5.5283
2015,12,1,5,379,-5.0722
2015,12,2,1,231,-7.3727
2015,12,2,2,276,-5.3921
2015,12,2,3,270,-5.2181
2015,12,2,4,285,-4.8940
2015,12,2,5,248,-4.9053
2015,12,3,1,307,-3.0137
2015,12,3,2,314,-1.0177
2015,12,3,3,301,-1.2639
2015,12,3,4,337,-0.8469
2015,12,3,5,352,-2.6986
2016,1,1,1,317,-12.5801
2016,1,1,2,465,-10.0512
2016,1,1,3,493,-11.2563
2016,1,1,4,503,-7.6817
2016,1,1,5,358,-7.8873
2016,1,2,1,197,-9.0992
2016,1,2,2,254,-10.3678
2016,1,2,3,248,-9.6758
2016,1,2,4,264,-6.5524
2016,1,2,5,220,-6.9908
2016,1,3,1,260,-4.2209
2016,1,3,2,273,-3.7530
2016,1,3,3,268,-2.4062
2016,1,3,4,289,-4.5610
2016,1,3,5,322,-6.5003
2016,2,1,1,271,0.9230
2016,2,1,2,411,0.0533
2016,2,1,3,431,1.4335
2016,2,1,4,417,1.5311
2016,2,1,5,318,-0.0949
2016,2,2,1,184,2.7659
2016,2,2,2,248,2.5592
2016,2,2,3,229,2.9342
2016,2,2,4,249,1.8828
2016,2,2,5,218,0.1859
2016,2,3,1,254,0.6259
2016,2,3,2,266,1.3471
2016,2,3,3,264,0.7992
2016,2,3,4,293,0.3163
2016,2,3,5,320,-0.0017
2016,3,1,1,301,10.6299
2016,3,1,2,438,8.1563
2016,3,1,3,455,8.1156
2016,3,1,4,437,6.6692
2016,3,1,5,352,6.2751
2016,3,2,1,222,11.8079
2016,3,2,2,283,10.0059
2016,3,2,3,277,8.6790
2016,3,2,4,281,8.7318
2016,3,2,5,253,8.3393
2016,3,3,1,300,7.6591
2016,3,3,2,314,6.9512
2016,3,3,3,309,6.5470
2016,3,3,4,346,6.9998
2016,3,3,5,364,6.6751
2016,4,1,1,318,9.5189
2016,4,1,2,446,5.8967
2016,4,1,3,485,4.2342
2016,4,1,4,465,3.4236
2016,4,1,5,382,3.6064
2016,4,2,1,205,5.4380
2016,4,2,2,260,2.9062
2016,4,2,3,272,2.5959
2016,4,2,4,272,0.6751
2016,4,2,5,238,0.1723
2016,4,3,1,266,3.9894
2016,4,3,2,280,1.3345
2016,4,3,3,276,-0.2982
2016,4,3,4,315,-2.2911
2016,4,3,5,327,-0.0856
2016,5,1,1,315,-3.9024
2016,5,1,2,410,-2.4988
2016,5,1,3,455,-0.3605
2016,5,1,4,408,-0.9108
2016,5,1,5,363,-2.3168
2016,5,2,1,209,0.1580
2016,5,2,2,254,0.3080
2016,5,2,3,273,1.9810
2016,5,2,4,285,0.9909
2016,5,2,5,240,1.7205
2016,5,3,1,264,1.1551
2016,5,3,2,307,2.3685
2016,5,3,3,303,1.3900
2016,5,3,4,338,2.3760
2016,5,3,5,330,1.3462
2016,6,1,1,429,0.7691
2016,6,1,2,492,-2.0728
2016,6,1,3,520,0.2736
2016,6,1,4,476,0.6855
2016,6,1,5,409,0.8894
2016,6,2,1,248,0.6158
2016,6,2,2,273,0.0730
2016,6,2,3,302,0.0170
2016,6,2,4,315,-0.1886
2016,6,2,5,265,0.9722
2016,6,3,1,306,1.6000
2016,6,3,2,344,1.1300
2016,6,3,3,329,1.6947
2016,6,3,4,363,0.9853
2016,6,3,5,371,0.3049
2016,7,1,1,412,5.6399
2016,7,1,2,472,5.7803
2016,7,1,3,494,5.4586
2016,7,1,4,458,5.9473
2016,7,1,5,399,7.1904
2016,7,2,1,234,6.7351
2016,7,2,2,273,6.3266
2016,7,2,3,293,7.3671
2016,7,2,4,295,5.6574
2016,7,2,5,249,5.3953
2016,7,3,1,292,2.4852
2016,7,3,2,318,3.4562
2016,7,3,3,309,4.3864
2016,7,3,4,341,4.3254
2016,7,3,5,352,3.5987
2016,8,1,1,405,3.7838
2016,8,1,2,479,3.2707
2016,8,1,3,474,0.6297
2016,8,1,4,434,4.0450
2016,8,1,5,366,2.8501
2016,8,2,1,236,2.6650
2016,8,2,2,258,2.1453
2016,8,2,3,273,0.3729
2016,8,2,4,279,0.3216
2016,8,2,5,234,-0.0902
2016,8,3,1,282,0.0135
2016,8,3,2,305,0.1488
2016,8,3,3,290,-0.7177
2016,8,3,4,317,-0.4922
2016,8,3,5,346,-0.8426
2016,9,1,1,453,5.2879
2016,9,1,2,535,3.5890
2016,9,1,3,499,2.9734
2016,9,1,4,456,3.6278
2016,9,1,5,378,4.1883
2016,9,2,1,266,1.5457
2016,9,2,2,278,2.6145
2016,9,2,3,279,2.4321
2016,9,2,4,289,1.0061
2016,9,2,5,246,0.8905
2016,9,3,1,312,1.7501
2016,9,3,2,328,0.9713
2016,9,3,3,300,0.2754
2016,9,3,4,338,-0.3951
2016,9,3,5,374,-0.2130
2016,10,1,1,442,-6.8826
2016,10,1,2,512,-6.2863
2016,10,1,3,471,-6.0052
2016,10,1,4,428,-6.8891
2016,10,1,5,369,-5.7177
2016,10,2,1,250,-6.7097
2016,10,2,2,243,-5.4402
2016,10,2,3,241,-5.8027
2016,10,2,4,244,-4.8881
2016,10,2,5,218,-4.9099
2016,10,3,1,283,-1.9493
2016,10,3,2,279,-2.5170
2016,10,3,3,251,-2.9066
2016,10,3,4,283,-1.7063
2016,10,3,5,336,-2.8221
2016,11,1,1,394,12.4556
2016,11,1,2,454,13.8422
2016,11,1,3,417,11.3346
2016,11,1,4,357,10.5910
2016,11,1,5,300,9.5564
2016,11,2,1,231,9.2954
2016,11,2,2,225,12.3826
2016,11,2,3,218,10.5789
2016,11,2,4,237,10.8526
2016,11,2,5,204,10.5930
2016,11,3,1,275,3.6515
2016,11,3,2,276,2.8773
2016,11,3,3,243,2.8816
2016,11,3,4,273,4.0593
2016,11,3,5,343,2.4142
2016,12,1,1,471,4.3490
2016,12,1,2,558,3.6891
2016,12,1,3,485,2.7492
2016,12,1,4,442,2.9910
2016,12,1,5,367,3.2730
2016,12,2,1,251,0.0608
2016,12,2,2,264,1.2281
2016,12,2,3,241,1.5096
2016,12,2,4,252,2.5301
2016,12,2,5,227,1.4753
2016,12,3,1,305,2.2636
2016,12,3,2,320,1.4764
2016,12,3,3,267,1.7788
2016,12,3,4,311,1.0888
2016,12,3,5,379,0.6670
2017,1,1,1,463,-1.3303
2017,1,1,2,558,-1.0809
2017,1,1,3,450,-2.5149
2017,1,1,4,420,-0.3481
2017,1,1,5,353,-0.8856
2017,1,2,1,241,2.0496
2017,1,2,2,242,0.4049
2017,1,2,3,221,1.9070
2017,1,2,4,217,0.7161
2017,1,2,5,206,0.2142
2017,1,3,1,270,1.3918
2017,1,3,2,288,1.8438
2017,1,3,3,232,2.2860
2017,1,3,4,276,2.0178
2017,1,3,5,350,3.7571
2017,2,1,1,416,1.4423
2017,2,1,2,481,-0.4897
2017,2,1,3,389,0.2666
2017,2,1,4,350,-0.1287
2017,2,1,5,300,0.6983
2017,2,2,1,212,1.2172
2017,2,2,2,220,0.9598
2017,2,2,3,196,0.5475
2017,2,2,4,186,1.6506
2017,2,2,5,189,1.5312
2017,2,3,1,262,2.9926
2017,2,3,2,274,3.6770
2017,2,3,3,216,3.0756
2017,2,3,4,281,3.5588
2017,2,3,5,334,3.4564
2017,3,1,1,442,1.9035
2017,3,1,2,524,1.6395
2017,3,1,3,436,1.1401
2017,3,1,4,390,2.4748
2017,3,1,5,337,1.4621
2017,3,2,1,248,0.0055
2017,3,2,2,264,0.0928
2017,3,2,3,222,0.5880
2017,3,2,4,227,1.9103
2017,3,2,5,222,2.9549
2017,3,3,1,300,-0.1435
2017,3,3,2,317,0.1554
2017,3,3,3,271,0.8237
2017,3,3,4,352,0.6261
2017,3,3,5,376,1.2009
2017,4,1,1,473,0.5015
2017,4,1,2,569,3.3500
2017,4,1,3,482,0.6615
2017,4,1,4,423,0.7102
2017,4,1,5,371,1.6206
2017,4,2,1,250,2.2073
2017,4,2,2,254,0.1652
2017,4,2,3,212,1.6958
2017,4,2,4,224,1.3763
2017,4,2,5,215,1.2015
2017,4,3,1,257,0.8790
2017,4,3,2,291,-0.0168
2017,4,3,3,257,1.2384
2017,4,3,4,332,2.1480
2017,4,3,5,342,1.8411
2017,5,1,1,456,-1.1617
2017,5,1,2,541,-4.9873
2017,5,1,3,412,-4.1270
2017,5,1,4,365,-2.2106
2017,5,1,5,308,-3.1790
2017,5,2,1,252,-0.8196
2017,5,2,2,250,-1.2229
2017,5,2,3,194,-1.7430
2017,5,2,4,205,-1.1755
