year,month,rank_ME,rank_NEI_1,nstocks,ret_vw
1985,1,1,4,221,14.0667
1985,1,1,5,207,14.4145
1985,1,2,1,199,10.7971
1985,1,2,2,67,13.1686
1985,1,2,3,96,11.9442
1985,1,2,4,113,11.4261
1985,1,2,5,143,13.8383
1985,1,3,1,188,6.0624
1985,1,3,2,51,7.1930
1985,1,3,3,68,8.2140
1985,1,3,4,136,7.9448
1985,1,3,5,217,8.9449
1985,2,1,1,740,2.0265
1985,2,1,2,301,3.4017
1985,2,1,3,278,5.0764
1985,2,1,4,209,2.7216
1985,2,1,5,203,4.6398
1985,2,2,1,203,0.8255
1985,2,2,2,76,3.1147
1985,2,2,3,87,3.4010
1985,2,2,4,118,2.4076
1985,2,2,5,133,2.2989
1985,2,3,1,204,1.3805
1985,2,3,2,74,3.0137
1985,2,3,3,53,1.1497
1985,2,3,4,104,0.8144
1985,2,3,5,226,1.6393
1985,3,1,1,793,-3.3707
1985,3,1,2,325,-1.2241
1985,3,1,3,273,-1.3547
1985,3,1,4,209,-3.0078
1985,3,1,5,190,-0.9818
1985,3,2,1,213,-2.2713
1985,3,2,2,84,-1.8060
1985,3,2,3,81,-3.4494
1985,3,2,4,103,-2.4309
1985,3,2,5,146,-4.4009
1985,3,3,1,220,0.2898
1985,3,3,2,87,3.2315
1985,3,3,3,48,3.1260
1985,3,3,4,84,-1.4154
1985,3,3,5,222,-0.9075
1985,4,1,1,847,-3.1524
1985,4,1,2,329,-1.9069
1985,4,1,3,290,-0.4400
1985,4,1,4,197,-0.1746
1985,4,1,5,178,-1.2855
1985,4,2,1,225,-1.4715
1985,4,2,2,83,-0.8022
1985,4,2,3,78,-2.0381
1985,4,2,4,95,-1.1645
1985,4,2,5,148,-3.0766
1985,4,3,1,223,-0.3731
1985,4,3,2,86,0.1835
1985,4,3,3,51,-0.8033
1985,4,3,4,85,-1.9715
1985,4,3,5,219,-0.8631
1985,5,1,1,915,0.5821
1985,5,1,2,316,3.2174
1985,5,1,3,281,4.8890
1985,5,1,4,167,3.6711
1985,5,1,5,151,4.2772
1985,5,2,1,283,3.2385
1985,5,2,2,70,3.7684
1985,5,2,3,86,3.7620
1985,5,2,4,73,2.8745
1985,5,2,5,140,4.7165
1985,5,3,1,257,4.3844
1985,5,3,2,94,6.9082
1985,5,3,3,64,8.5966
1985,5,3,4,57,5.3169
1985,5,3,5,200,7.7407
1985,6,1,1,984,-1.0535
1985,6,1,2,308,1.2811
1985,6,1,3,308,1.8026
1985,6,1,4,159,0.3584
1985,6,1,5,139,0.4137
1985,6,2,1,297,0.1879
1985,6,2,2,61,1.9967
1985,6,2,3,81,2.3607
1985,6,2,4,74,-0.3901
1985,6,2,5,130,2.0224
1985,6,3,1,257,0.7757
1985,6,3,2,91,2.9218
1985,6,3,3,71,1.2568
1985,6,3,4,55,3.2285
1985,6,3,5,196,2.5362
1985,7,1,1,998,1.6735
1985,7,1,2,293,4.6079
1985,7,1,3,299,4.0465
1985,7,1,4,160,4.5851
1985,7,1,5,135,3.1481
1985,7,2,1,287,2.1919
1985,7,2,2,69,2.5017
1985,7,2,3,83,2.5592
1985,7,2,4,71,4.5150
1985,7,2,5,125,3.8165
1985,7,3,1,256,1.5421
1985,7,3,2,83,-3.2247
1985,7,3,3,76,-2.1177
1985,7,3,4,54,-0.6124
1985,7,3,5,197,-1.0632
1985,8,1,1,917,-1.7448
1985,8,1,2,297,0.4742
1985,8,1,3,291,-0.0407
1985,8,1,4,156,-1.1407
1985,8,1,5,125,-0.4779
1985,8,2,1,294,-0.7411
1985,8,2,2,73,1.8262
1985,8,2,3,91,-1.9957
1985,8,2,4,69,-2.0947
1985,8,2,5,120,-1.8846
1985,8,3,1,276,-0.6635
1985,8,3,2,80,0.4051
1985,8,3,3,92,0.2271
1985,8,3,4,46,0.2866
1985,8,3,5,171,-0.7866
1985,9,1,1,943,-5.8855
1985,9,1,2,307,-5.0384
1985,9,1,3,304,-5.5172
1985,9,1,4,168,-6.3872
1985,9,1,5,121,-6.9316
1985,9,2,1,290,-6.0268
1985,9,2,2,85,-4.9968
1985,9,2,3,89,-5.2146
1985,9,2,4,61,-6.9644
1985,9,2,5,111,-6.6345
1985,9,3,1,284,-2.7050
1985,9,3,2,72,-2.1682
1985,9,3,3,95,-3.5141
1985,9,3,4,45,-4.9800
1985,9,3,5,172,-4.8067
1985,10,1,1,944,0.9515
1985,10,1,2,314,3.8003
1985,10,1,3,296,3.3097
1985,10,1,4,175,3.2869
1985,10,1,5,119,2.4599
1985,10,2,1,285,1.8359
1985,10,2,2,87,6.1978
1985,10,2,3,96,4.9841
1985,10,2,4,65,4.4604
1985,10,2,5,104,5.6305
1985,10,3,1,279,4.2072
1985,10,3,2,80,4.3215
1985,10,3,3,90,4.6754
1985,10,3,4,44,5.1204
1985,10,3,5,167,3.6164
1985,11,1,1,938,5.4791
1985,11,1,2,273,5.7504
1985,11,1,3,296,7.3386
1985,11,1,4,165,6.3564
1985,11,1,5,109,7.6136
1985,11,2,1,284,6.9744
1985,11,2,2,84,8.9929
1985,11,2,3,94,7.6662
1985,11,2,4,75,9.1234
1985,11,2,5,102,7.5598
1985,11,3,1,294,6.1630
1985,11,3,2,76,6.6117
1985,11,3,3,89,6.4068
1985,11,3,4,46,6.7683
1985,11,3,5,152,9.1459
1985,12,1,1,955,4.7823
1985,12,1,2,295,3.5470
1985,12,1,3,280,3.5805
1985,12,1,4,164,5.6045
1985,12,1,5,98,5.1012
1985,12,2,1,289,4.4769
1985,12,2,2,85,3.2068
1985,12,2,3,91,4.5539
1985,12,2,4,74,4.2671
1985,12,2,5,101,5.3683
1985,12,3,1,300,4.3212
1985,12,3,2,75,3.0646
1985,12,3,3,84,4.5032
1985,12,3,4,51,4.8610
1985,12,3,5,152,5.2779
1986,1,1,1,957,0.9623
1986,1,1,2,300,4.3055
1986,1,1,3,297,4.2136
1986,1,1,4,161,3.1072
1986,1,1,5,101,4.4048
1986,1,2,1,286,-0.5294
1986,1,2,2,84,1.2142
1986,1,2,3,91,3.2314
1986,1,2,4,76,2.7853
1986,1,2,5,94,1.5034
1986,1,3,1,300,0.4549
1986,1,3,2,65,0.0341
1986,1,3,3,87,-0.2182
1986,1,3,4,48,1.6545
1986,1,3,5,152,0.7274
1986,2,1,1,903,4.5369
1986,2,1,2,298,6.1599
1986,2,1,3,292,7.2703
1986,2,1,4,164,7.9098
1986,2,1,5,95,6.5617
1986,2,2,1,277,6.3594
1986,2,2,2,88,6.3820
1986,2,2,3,97,6.1904
1986,2,2,4,81,7.4393
1986,2,2,5,101,7.9608
1986,2,3,1,260,8.1553
1986,2,3,2,95,4.5315
1986,2,3,3,83,9.2327
1986,2,3,4,55,6.8694
1986,2,3,5,146,9.5524
1986,3,1,1,920,4.4813
1986,3,1,2,299,5.3669
1986,3,1,3,300,5.8548
1986,3,1,4,169,5.3696
1986,3,1,5,88,3.5389
1986,3,2,1,274,4.0957
1986,3,2,2,89,4.6702
1986,3,2,3,112,5.5269
1986,3,2,4,89,7.0403
1986,3,2,5,98,6.5341
1986,3,3,1,262,4.0529
1986,3,3,2,105,2.4639
1986,3,3,3,79,6.2796
1986,3,3,4,63,7.9153
1986,3,3,5,134,8.6589
1986,4,1,1,928,0.2578
1986,4,1,2,319,2.4432
1986,4,1,3,295,1.5144
1986,4,1,4,178,3.9860
1986,4,1,5,86,3.4427
1986,4,2,1,263,0.7974
1986,4,2,2,97,2.5765
1986,4,2,3,111,1.3599
1986,4,2,4,85,2.5616
1986,4,2,5,93,2.8405
1986,4,3,1,255,-0.9182
1986,4,3,2,115,0.0277
1986,4,3,3,79,-2.0096
1986,4,3,4,65,-0.1111
1986,4,3,5,141,0.0040
1986,5,1,1,888,2.3859
1986,5,1,2,327,4.2674
1986,5,1,3,313,3.6581
1986,5,1,4,179,4.6237
1986,5,1,5,80,6.8061
1986,5,2,1,269,2.5459
1986,5,2,2,103,4.1872
1986,5,2,3,109,1.9849
1986,5,2,4,80,4.9519
1986,5,2,5,107,5.6114
1986,5,3,1,236,4.4013
1986,5,3,2,121,4.8089
1986,5,3,3,103,4.3571
1986,5,3,4,62,7.6290
1986,5,3,5,131,6.9991
1986,6,1,1,912,-1.9266
1986,6,1,2,340,0.5246
1986,6,1,3,344,1.6045
1986,6,1,4,167,-0.3035
1986,6,1,5,84,3.7826
1986,6,2,1,270,-1.3874
1986,6,2,2,93,-0.2457
1986,6,2,3,119,0.0630
1986,6,2,4,89,0.5362
1986,6,2,5,104,1.4882
1986,6,3,1,255,0.0499
1986,6,3,2,107,1.3635
1986,6,3,3,99,-0.1743
1986,6,3,4,62,4.7075
1986,6,3,5,128,4.6903
1986,7,1,1,916,-8.9637
1986,7,1,2,338,-8.9131
1986,7,1,3,326,-7.8782
1986,7,1,4,175,-8.9895
1986,7,1,5,82,-7.7777
1986,7,2,1,255,-9.2567
1986,7,2,2,93,-8.1180
1986,7,2,3,120,-9.6220
1986,7,2,4,91,-9.2620
1986,7,2,5,105,-11.0494
1986,7,3,1,256,-5.4120
1986,7,3,2,100,-4.4505
1986,7,3,3,99,-4.9826
1986,7,3,4,65,-4.1788
1986,7,3,5,130,-6.9302
1986,8,1,1,877,1.7325
1986,8,1,2,301,1.2150
1986,8,1,3,341,1.5707
1986,8,1,4,181,1.2817
1986,8,1,5,74,1.6605
1986,8,2,1,249,5.3489
1986,8,2,2,91,5.6628
1986,8,2,3,108,2.2561
1986,8,2,4,97,4.3929
1986,8,2,5,110,4.0793
1986,8,3,1,221,8.0732
1986,8,3,2,101,8.6943
1986,8,3,3,123,7.3846
1986,8,3,4,67,6.2998
1986,8,3,5,131,4.1168
1986,9,1,1,904,-5.3988
1986,9,1,2,290,-6.0208
1986,9,1,3,382,-6.9238
1986,9,1,4,188,-7.9139
1986,9,1,5,83,-7.7814
1986,9,2,1,257,-3.9508
1986,9,2,2,93,-6.1452
1986,9,2,3,104,-5.5244
1986,9,2,4,96,-7.6429
1986,9,2,5,102,-9.0626
1986,9,3,1,222,-4.6613
1986,9,3,2,108,-7.7514
1986,9,3,3,121,-7.0133
1986,9,3,4,64,-10.7988
1986,9,3,5,129,-11.5058
1986,10,1,1,907,1.4685
1986,10,1,2,288,2.5415
1986,10,1,3,379,3.0754
1986,10,1,4,192,3.3084
1986,10,1,5,91,6.6851
1986,10,2,1,263,3.3939
1986,10,2,2,89,4.7549
1986,10,2,3,95,5.4638
1986,10,2,4,94,4.9791
1986,10,2,5,105,5.5408
1986,10,3,1,223,3.1342
1986,10,3,2,112,6.9716
1986,10,3,3,117,6.1032
1986,10,3,4,66,7.3493
1986,10,3,5,128,8.0887
1986,11,1,1,874,0.8044
1986,11,1,2,281,0.6660
1986,11,1,3,365,-0.0652
1986,11,1,4,205,-0.8142
1986,11,1,5,94,-2.4701
1986,11,2,1,241,-0.3489
1986,11,2,2,92,-0.2267
1986,11,2,3,106,0.5597
1986,11,2,4,81,0.9674
1986,11,2,5,110,0.7464
1986,11,3,1,198,2.2469
1986,11,3,2,93,2.7785
1986,11,3,3,138,2.7200
1986,11,3,4,79,2.5629
1986,11,3,5,134,2.4542
1986,12,1,1,881,-2.8813
1986,12,1,2,290,-2.6420
1986,12,1,3,374,-3.0788
1986,12,1,4,211,-3.6120
1986,12,1,5,103,-3.9605
1986,12,2,1,243,-2.6315
1986,12,2,2,101,-1.6292
1986,12,2,3,107,-2.6182
1986,12,2,4,78,-2.6609
1986,12,2,5,115,-0.9855
1986,12,3,1,200,-4.3783
1986,12,3,2,88,-3.1566
1986,12,3,3,138,-2.9998
1986,12,3,4,81,-2.7362
1986,12,3,5,133,-1.0574
1987,1,1,1,868,9.1213
1987,1,1,2,311,9.8462
1987,1,1,3,371,13.5839
1987,1,1,4,209,12.4114
1987,1,1,5,105,13.7049
1987,1,2,1,240,11.0517
1987,1,2,2,92,13.9868
1987,1,2,3,107,15.0847
1987,1,2,4,79,12.5040
1987,1,2,5,111,13.3206
1987,1,3,1,194,10.9190
1987,1,3,2,86,10.5859
1987,1,3,3,134,15.4307
1987,1,3,4,80,15.3870
1987,1,3,5,131,14.3784
1987,2,1,1,824,6.6839
1987,2,1,2,315,7.9806
1987,2,1,3,339,10.3267
1987,2,1,4,201,11.2858
1987,2,1,5,93,9.8074
1987,2,2,1,242,7.2104
1987,2,2,2,81,6.2230
1987,2,2,3,113,10.1526
1987,2,2,4,62,6.6531
1987,2,2,5,115,10.6611
1987,2,3,1,225,2.8726
1987,2,3,2,67,3.3245
1987,2,3,3,118,5.1108
1987,2,3,4,95,4.9393
1987,2,3,5,126,5.4608
1987,3,1,1,871,1.5773
1987,3,1,2,301,3.1612
1987,3,1,3,343,5.4519
1987,3,1,4,216,3.4918
1987,3,1,5,80,0.5799
1987,3,2,1,253,2.3421
1987,3,2,2,84,4.1308
1987,3,2,3,118,0.5509
1987,3,2,4,65,1.8657
1987,3,2,5,107,3.8878
1987,3,3,1,239,4.2456
1987,3,3,2,69,6.9566
1987,3,3,3,111,1.4760
1987,3,3,4,95,2.2116
1987,3,3,5,130,0.9480
1987,4,1,1,909,-3.2982
1987,4,1,2,302,-2.2981
1987,4,1,3,347,-2.6086
1987,4,1,4,219,-2.2499
1987,4,1,5,83,-2.8301
1987,4,2,1,242,-3.1226
1987,4,2,2,93,-4.4900
1987,4,2,3,115,-0.9052
1987,4,2,4,72,-1.0959
1987,4,2,5,105,-3.7552
1987,4,3,1,240,0.6922
1987,4,3,2,67,-0.8458
1987,4,3,3,112,-1.4511
1987,4,3,4,89,-0.0784
1987,4,3,5,128,-3.1684
1987,5,1,1,837,0.5134
1987,5,1,2,343,1.4364
1987,5,1,3,341,-0.0384
1987,5,1,4,227,-1.2178
1987,5,1,5,77,0.6302
1987,5,2,1,226,0.4805
1987,5,2,2,120,3.4876
1987,5,2,3,102,-1.4833
1987,5,2,4,85,-1.6401
1987,5,2,5,106,0.1618
1987,5,3,1,210,1.2068
1987,5,3,2,105,1.5795
1987,5,3,3,87,1.8564
1987,5,3,4,107,-2.0308
1987,5,3,5,130,1.8319
1987,6,1,1,850,1.6063
1987,6,1,2,398,3.3180
1987,6,1,3,366,3.4603
1987,6,1,4,220,3.4620
1987,6,1,5,91,1.6911
1987,6,2,1,207,2.6879
1987,6,2,2,119,3.4997
1987,6,2,3,107,3.4599
1987,6,2,4,83,3.3722
1987,6,2,5,107,5.1867
1987,6,3,1,204,4.3336
1987,6,3,2,118,4.7034
1987,6,3,3,83,4.4189
1987,6,3,4,111,4.3995
1987,6,3,5,129,5.4914
1987,7,1,1,850,1.6325
1987,7,1,2,381,4.2295
1987,7,1,3,365,4.1919
1987,7,1,4,230,3.8036
1987,7,1,5,93,3.6203
1987,7,2,1,196,4.5319
1987,7,2,2,126,4.3793
1987,7,2,3,116,4.4212
1987,7,2,4,90,2.4392
1987,7,2,5,107,3.7358
1987,7,3,1,194,3.9292
1987,7,3,2,113,5.3622
1987,7,3,3,85,4.9005
1987,7,3,4,106,5.0724
1987,7,3,5,131,5.4824
1987,8,1,1,790,1.2124
1987,8,1,2,373,2.0415
1987,8,1,3,387,2.7841
1987,8,1,4,236,4.3391
1987,8,1,5,95,5.2757
1987,8,2,1,191,3.3645
1987,8,2,2,125,3.5341
1987,8,2,3,121,1.4908
1987,8,2,4,88,7.1948
1987,8,2,5,114,3.7572
1987,8,3,1,171,2.9149
1987,8,3,2,95,3.2570
1987,8,3,3,120,2.8780
1987,8,3,4,111,4.9609
1987,8,3,5,133,5.0439
1987,9,1,1,817,-1.8202
1987,9,1,2,386,0.1558
1987,9,1,3,412,-0.6523
1987,9,1,4,244,-0.8440
1987,9,1,5,109,-1.6946
1987,9,2,1,194,-2.2790
1987,9,2,2,100,-0.8015
1987,9,2,3,129,-1.3633
1987,9,2,4,87,-1.5500
1987,9,2,5,110,-2.0679
1987,9,3,1,168,-3.2165
1987,9,3,2,94,-2.1099
1987,9,3,3,124,-1.4112
1987,9,3,4,116,-0.5820
1987,9,3,5,133,-2.7859
1987,10,1,1,857,-30.5380
1987,10,1,2,381,-31.2166
1987,10,1,3,409,-29.9702
1987,10,1,4,257,-30.2431
1987,10,1,5,106,-31.9326
1987,10,2,1,192,-30.6568
1987,10,2,2,105,-27.2208
1987,10,2,3,124,-28.6227
1987,10,2,4,89,-31.3618
1987,10,2,5,110,-31.4621
1987,10,3,1,167,-20.0512
1987,10,3,2,87,-18.9574
1987,10,3,3,127,-24.0514
1987,10,3,4,109,-23.9635
1987,10,3,5,137,-21.5067
1987,11,1,1,795,-8.2437
1987,11,1,2,383,-4.5089
1987,11,1,3,421,-4.2250
1987,11,1,4,235,-5.2511
1987,11,1,5,119,-4.5646
1987,11,2,1,188,-5.7812
1987,11,2,2,112,-2.2248
1987,11,2,3,139,-2.1009
1987,11,2,4,92,-4.2228
1987,11,2,5,125,-6.1214
1987,11,3,1,142,-6.0587
1987,11,3,2,83,-7.6034
1987,11,3,3,154,-8.4398
1987,11,3,4,93,-7.4893
1987,11,3,5,153,-7.9585
1987,12,1,1,833,2.7710
1987,12,1,2,364,7.1158
1987,12,1,3,443,5.4366
1987,12,1,4,244,8.2498
1987,12,1,5,126,11.0372
1987,12,2,1,191,5.8814
1987,12,2,2,110,12.1944
1987,12,2,3,145,11.0769
1987,12,2,4,97,10.6881
1987,12,2,5,120,15.1352
1987,12,3,1,137,5.5737
1987,12,3,2,79,5.9515
1987,12,3,3,159,6.9339
1987,12,3,4,94,10.4706
1987,12,3,5,155,9.4770
1988,1,1,1,860,8.1523
1988,1,1,2,352,5.8257
1988,1,1,3,453,5.2720
1988,1,1,4,232,6.2950
1988,1,1,5,122,5.3277
1988,1,2,1,183,4.7076
1988,1,2,2,105,3.7762
1988,1,2,3,143,2.3261
1988,1,2,4,99,2.4677
1988,1,2,5,124,0.4420
1988,1,3,1,130,6.3563
1988,1,3,2,87,5.2774
1988,1,3,3,155,4.8123
1988,1,3,4,97,2.3361
1988,1,3,5,159,1.0943
1988,2,1,1,810,7.6120
1988,2,1,2,336,8.4592
1988,2,1,3,445,9.8227
1988,2,1,4,232,7.8108
1988,2,1,5,137,8.8358
1988,2,2,1,169,8.5801
1988,2,2,2,108,9.7671
1988,2,2,3,149,9.8742
1988,2,2,4,91,10.2306
1988,2,2,5,127,11.8223
1988,2,3,1,144,4.1448
1988,2,3,2,82,4.7789
1988,2,3,3,126,4.2140
1988,2,3,4,106,7.1360
1988,2,3,5,158,5.5449
1988,3,1,1,853,4.8896
1988,3,1,2,337,5.7016
1988,3,1,3,446,5.3953
1988,3,1,4,247,7.6998
1988,3,1,5,132,5.3535
1988,3,2,1,183,3.0864
1988,3,2,2,95,4.8268
1988,3,2,3,139,3.5010
1988,3,2,4,106,5.5127
1988,3,2,5,128,3.7776
1988,3,3,1,172,-2.0454
1988,3,3,2,76,-1.6657
1988,3,3,3,109,-2.3528
1988,3,3,4,110,-1.8801
1988,3,3,5,163,-3.7761
1988,4,1,1,870,0.2786
1988,4,1,2,345,1.9273
1988,4,1,3,409,2.9969
1988,4,1,4,275,3.1054
1988,4,1,5,132,2.2000
1988,4,2,1,193,0.5533
1988,4,2,2,102,3.2191
1988,4,2,3,133,2.0717
1988,4,2,4,109,3.7575
1988,4,2,5,127,1.4062
1988,4,3,1,176,-0.3489
1988,4,3,2,70,-0.2310
1988,4,3,3,113,2.9306
1988,4,3,4,113,0.5798
1988,4,3,5,157,1.1502
1988,5,1,1,854,-3.1888
1988,5,1,2,344,-2.1273
1988,5,1,3,377,-1.7270
1988,5,1,4,283,-2.0367
1988,5,1,5,134,-2.2664
1988,5,2,1,186,-0.8466
1988,5,2,2,104,-1.6608
1988,5,2,3,149,-1.6768
1988,5,2,4,119,-1.5044
1988,5,2,5,122,-1.5760
1988,5,3,1,151,0.6157
1988,5,3,2,92,2.0216
1988,5,3,3,98,0.5228
1988,5,3,4,120,-0.2218
1988,5,3,5,168,-0.6679
1988,6,1,1,896,5.5758
1988,6,1,2,369,6.4818
1988,6,1,3,381,8.0601
1988,6,1,4,274,7.6898
1988,6,1,5,136,8.7469
1988,6,2,1,177,6.9674
1988,6,2,2,116,6.4057
1988,6,2,3,151,8.6034
1988,6,2,4,116,7.8926
1988,6,2,5,126,9.7445
1988,6,3,1,143,5.1427
1988,6,3,2,102,3.8515
1988,6,3,3,97,5.5936
1988,6,3,4,121,3.3800
1988,6,3,5,164,5.7560
1988,7,1,1,906,-1.1023
1988,7,1,2,361,-0.3339
1988,7,1,3,364,0.5159
1988,7,1,4,274,-0.7116
1988,7,1,5,131,0.3586
1988,7,2,1,171,-0.2923
1988,7,2,2,112,-1.5842
1988,7,2,3,145,-2.2363
1988,7,2,4,118,-1.0658
1988,7,2,5,129,-2.0734
1988,7,3,1,145,-0.8398
1988,7,3,2,104,-0.9803
1988,7,3,3,102,-0.4133
1988,7,3,4,118,-0.2556
1988,7,3,5,169,-1.6593
1988,8,1,1,849,-2.7367
1988,8,1,2,325,-1.2331
1988,8,1,3,374,-1.6302
1988,8,1,4,270,-1.5088
1988,8,1,5,135,-4.5565
1988,8,2,1,179,-1.9025
1988,8,2,2,97,-3.0865
1988,8,2,3,147,-2.6336
1988,8,2,4,123,-3.6126
1988,8,2,5,130,-4.3951
1988,8,3,1,159,-3.6097
1988,8,3,2,81,-3.4206
1988,8,3,3,118,-1.9169
1988,8,3,4,112,-3.1729
1988,8,3,5,167,-3.2930
1988,9,1,1,867,1.0385
1988,9,1,2,352,3.2756
1988,9,1,3,366,2.9503
1988,9,1,4,286,3.7612
1988,9,1,5,134,4.1602
1988,9,2,1,187,1.7196
1988,9,2,2,96,5.8790
1988,9,2,3,142,3.2514
1988,9,2,4,129,2.2662
1988,9,2,5,136,3.4376
1988,9,3,1,169,4.1688
1988,9,3,2,68,2.8588
1988,9,3,3,114,6.6581
1988,9,3,4,118,1.7669
1988,9,3,5,167,4.8915
1988,10,1,1,886,-2.2723
1988,10,1,2,345,-0.6839
1988,10,1,3,371,-0.8593
1988,10,1,4,297,-2.4371
1988,10,1,5,133,-0.0076
1988,10,2,1,185,-0.8402
1988,10,2,2,84,-1.7567
1988,10,2,3,138,0.7168
1988,10,2,4,130,-2.0588
1988,10,2,5,138,-0.7005
1988,10,3,1,165,4.5662
1988,10,3,2,69,4.1669
1988,10,3,3,112,3.9966
1988,10,3,4,116,0.9990
1988,10,3,5,167,1.0340
1988,11,1,1,859,-4.0292
1988,11,1,2,318,-5.0060
1988,11,1,3,360,-3.8441
1988,11,1,4,276,-3.3915
1988,11,1,5,145,-3.6826
1988,11,2,1,205,-2.5990
1988,11,2,2,73,-1.8849
1988,11,2,3,127,-2.5603
1988,11,2,4,134,-2.2820
1988,11,2,5,144,-4.2120
1988,11,3,1,153,-1.5045
1988,11,3,2,86,-0.1641
1988,11,3,3,110,-0.5688
1988,11,3,4,102,-1.0747
1988,11,3,5,179,-2.3644
1988,12,1,1,935,3.2938
1988,12,1,2,346,2.9423
1988,12,1,3,355,4.8186
1988,12,1,4,272,6.7387
1988,12,1,5,165,4.4960
1988,12,2,1,206,4.7707
1988,12,2,2,77,3.9789
1988,12,2,3,121,5.2199
1988,12,2,4,126,5.3781
1988,12,2,5,137,5.3218
1988,12,3,1,151,2.7213
1988,12,3,2,84,0.9166
1988,12,3,3,113,1.8331
1988,12,3,4,101,2.4363
1988,12,3,5,180,2.5464
1989,1,1,1,919,3.4638
1989,1,1,2,349,7.1115
1989,1,1,3,367,6.0193
1989,1,1,4,276,5.9581
1989,1,1,5,167,4.2323
1989,1,2,1,207,5.3524
1989,1,2,2,79,5.0392
1989,1,2,3,118,5.8079
1989,1,2,4,122,4.8649
1989,1,2,5,138,3.8000
1989,1,3,1,151,6.7844
1989,1,3,2,85,6.4475
1989,1,3,3,110,6.9580
1989,1,3,4,95,6.2421
1989,1,3,5,183,6.8337
1989,2,1,1,862,0.6198
1989,2,1,2,336,0.1355
1989,2,1,3,360,0.7738
1989,2,1,4,243,0.1915
1989,2,1,5,172,0.3797
1989,2,2,1,210,1.2860
1989,2,2,2,86,1.1762
1989,2,2,3,114,1.0651
1989,2,2,4,121,1.2763
1989,2,2,5,133,0.3878
1989,2,3,1,169,-1.9942
1989,2,3,2,69,-0.4761
1989,2,3,3,106,-2.8712
1989,2,3,4,94,-2.0132
1989,2,3,5,178,-2.6445
1989,3,1,1,884,1.2553
1989,3,1,2,351,3.2167
1989,3,1,3,356,5.0188
1989,3,1,4,255,4.6723
1989,3,1,5,169,2.7334
1989,3,2,1,201,1.1234
1989,3,2,2,92,3.5692
1989,3,2,3,113,3.0030
1989,3,2,4,119,3.3245
1989,3,2,5,137,2.1480
1989,3,3,1,184,2.2951
1989,3,3,2,67,2.5431
1989,3,3,3,93,-1.3583
1989,3,3,4,99,3.6360
1989,3,3,5,173,1.7840
1989,4,1,1,890,2.1144
1989,4,1,2,377,2.1141
1989,4,1,3,361,4.8633
1989,4,1,4,253,5.1341
1989,4,1,5,161,2.9362
1989,4,2,1,210,4.3348
1989,4,2,2,94,2.5072
1989,4,2,3,108,4.7943
1989,4,2,4,114,6.8602
1989,4,2,5,140,6.7058
1989,4,3,1,183,4.4033
1989,4,3,2,64,4.5627
1989,4,3,3,95,4.8093
1989,4,3,4,98,6.3237
1989,4,3,5,178,5.9528
1989,5,1,1,854,1.8532
1989,5,1,2,377,3.9119
1989,5,1,3,358,4.1318
1989,5,1,4,240,5.5829
1989,5,1,5,157,4.3991
1989,5,2,1,208,3.3629
1989,5,2,2,94,5.9330
1989,5,2,3,111,4.9192
1989,5,2,4,115,5.7408
1989,5,2,5,143,5.5249
1989,5,3,1,183,3.9186
1989,5,3,2,88,4.9774
1989,5,3,3,79,3.0592
1989,5,3,4,90,4.9284
1989,5,3,5,176,4.0408
1989,6,1,1,931,-2.2097
1989,6,1,2,378,-0.9094
1989,6,1,3,381,-0.6112
1989,6,1,4,218,-0.8712
1989,6,1,5,156,-3.1191
1989,6,2,1,231,-1.9725
1989,6,2,2,84,-0.0170
1989,6,2,3,109,-0.6826
1989,6,2,4,111,-3.9280
1989,6,2,5,139,-4.1430
1989,6,3,1,193,0.2513
1989,6,3,2,81,-0.8585
1989,6,3,3,76,1.1629
1989,6,3,4,89,-1.1127
1989,6,3,5,180,-2.0128
1989,7,1,1,940,1.5045
1989,7,1,2,354,2.9610
1989,7,1,3,373,5.3687
1989,7,1,4,232,4.0528
1989,7,1,5,154,4.8547
1989,7,2,1,233,2.6371
1989,7,2,2,82,4.2609
1989,7,2,3,91,5.1913
1989,7,2,4,105,4.9690
1989,7,2,5,138,6.2252
1989,7,3,1,191,5.2513
1989,7,3,2,77,10.0290
1989,7,3,3,73,7.0055
1989,7,3,4,93,10.6515
1989,7,3,5,181,9.8320
1989,8,1,1,908,0.1911
1989,8,1,2,331,3.1327
1989,8,1,3,354,2.3172
1989,8,1,4,222,3.5086
1989,8,1,5,141,2.2817
1989,8,2,1,237,1.8115
1989,8,2,2,76,3.4185
1989,8,2,3,104,2.9653
1989,8,2,4,95,4.1468
1989,8,2,5,149,2.5873
1989,8,3,1,207,2.7612
1989,8,3,2,78,0.2432
1989,8,3,3,81,2.2351
1989,8,3,4,79,2.0591
1989,8,3,5,164,1.9535
1989,9,1,1,929,-0.8951
1989,9,1,2,335,-0.0564
1989,9,1,3,375,1.2305
1989,9,1,4,211,1.6515
1989,9,1,5,149,0.7589
1989,9,2,1,250,-0.6741
1989,9,2,2,77,0.5405
1989,9,2,3,98,0.1346
1989,9,2,4,104,1.8882
1989,9,2,5,142,2.4512
1989,9,3,1,208,-1.4615
1989,9,3,2,81,0.2124
1989,9,3,3,81,0.9350
1989,9,3,4,74,-1.0931
1989,9,3,5,165,-0.1513
1989,10,1,1,917,-6.2457
1989,10,1,2,349,-6.3346
1989,10,1,3,368,-6.3806
