year,month,rank_ME,rank_RE_6,nstocks,ret_vw
1992,6,3,1,117,-2.3145
1992,6,3,2,249,-1.8426
1992,6,3,3,328,-1.5614
1992,6,3,4,355,-2.3124
1992,6,3,5,255,-3.5239
1992,7,1,1,506,1.7547
1992,7,1,2,380,2.1793
1992,7,1,3,251,0.1244
1992,7,1,4,346,1.3298
1992,7,1,5,343,3.2396
1992,7,2,1,242,2.7800
1992,7,2,2,341,2.8924
1992,7,2,3,362,3.4125
1992,7,2,4,303,3.3048
1992,7,2,5,366,5.7867
1992,7,3,1,122,2.5696
1992,7,3,2,253,3.5908
1992,7,3,3,348,5.1646
1992,7,3,4,363,4.4793
1992,7,3,5,261,4.1448
1992,8,1,1,523,-3.2234
1992,8,1,2,395,-1.8296
1992,8,1,3,254,-1.6120
1992,8,1,4,341,-1.8005
1992,8,1,5,346,-1.9545
1992,8,2,1,252,-4.2631
1992,8,2,2,338,-2.1285
1992,8,2,3,355,-1.7061
1992,8,2,4,298,-2.2124
1992,8,2,5,364,-3.0375
1992,8,3,1,118,-3.4361
1992,8,3,2,264,-1.5085
1992,8,3,3,355,-1.3835
1992,8,3,4,366,-1.0645
1992,8,3,5,263,-3.8233
1992,9,1,1,533,1.2816
1992,9,1,2,404,0.6398
1992,9,1,3,238,0.8194
1992,9,1,4,343,1.3408
1992,9,1,5,356,2.3644
1992,9,2,1,258,2.4596
1992,9,2,2,348,0.9776
1992,9,2,3,347,0.8280
1992,9,2,4,300,1.8785
1992,9,2,5,366,2.7766
1992,9,3,1,121,0.4072
1992,9,3,2,259,0.2823
1992,9,3,3,348,1.8208
1992,9,3,4,345,0.8052
1992,9,3,5,265,1.9045
1992,10,1,1,550,2.8537
1992,10,1,2,394,2.7213
1992,10,1,3,236,1.7720
1992,10,1,4,345,3.8213
1992,10,1,5,361,4.4091
1992,10,2,1,260,2.5348
1992,10,2,2,347,2.4671
1992,10,2,3,343,2.9598
1992,10,2,4,311,3.9188
1992,10,2,5,365,4.2368
1992,10,3,1,126,-1.3034
1992,10,3,2,251,-1.3825
1992,10,3,3,347,0.0228
1992,10,3,4,343,1.6246
1992,10,3,5,262,2.3598
1992,11,1,1,557,11.3880
1992,11,1,2,392,11.2758
1992,11,1,3,235,11.7273
1992,11,1,4,358,10.4045
1992,11,1,5,358,10.6296
1992,11,2,1,263,6.6792
1992,11,2,2,338,6.3704
1992,11,2,3,330,6.8276
1992,11,2,4,308,7.8408
1992,11,2,5,363,9.1263
1992,11,3,1,115,1.1468
1992,11,3,2,248,0.9814
1992,11,3,3,338,3.5229
1992,11,3,4,335,3.8486
1992,11,3,5,257,5.6928
1992,12,1,1,568,1.9538
1992,12,1,2,394,1.1604
1992,12,1,3,237,3.4790
1992,12,1,4,339,3.3241
1992,12,1,5,374,5.1684
1992,12,2,1,255,2.2593
1992,12,2,2,344,2.2774
1992,12,2,3,320,2.6034
1992,12,2,4,306,2.9133
1992,12,2,5,380,3.7469
1992,12,3,1,113,1.1969
1992,12,3,2,256,0.7505
1992,12,3,3,350,1.3958
1992,12,3,4,352,0.5488
1992,12,3,5,262,2.7166
1993,1,1,1,560,4.2503
1993,1,1,2,400,3.3786
1993,1,1,3,242,3.7249
1993,1,1,4,340,2.3664
1993,1,1,5,371,5.4945
1993,1,2,1,258,1.8036
1993,1,2,2,337,2.1160
1993,1,2,3,318,1.4291
1993,1,2,4,315,0.7707
1993,1,2,5,382,2.1529
1993,1,3,1,107,4.5171
1993,1,3,2,252,0.8089
1993,1,3,3,350,-0.1558
1993,1,3,4,349,-1.0438
1993,1,3,5,267,2.7453
1993,2,1,1,549,-4.1208
1993,2,1,2,388,-4.9719
1993,2,1,3,244,-6.7508
1993,2,1,4,312,-5.8690
1993,2,1,5,372,-3.6530
1993,2,2,1,245,-1.4914
1993,2,2,2,334,-1.9284
1993,2,2,3,307,-2.4413
1993,2,2,4,325,-5.5429
1993,2,2,5,383,-3.6759
1993,2,3,1,101,2.9483
1993,2,3,2,245,2.8919
1993,2,3,3,345,0.6618
1993,2,3,4,352,-0.3609
1993,2,3,5,273,0.7324
1993,3,1,1,580,1.3716
1993,3,1,2,415,0.6577
1993,3,1,3,248,0.8661
1993,3,1,4,326,2.3165
1993,3,1,5,390,4.2296
1993,3,2,1,243,1.4410
1993,3,2,2,342,2.2405
1993,3,2,3,302,1.6508
1993,3,2,4,358,2.3928
1993,3,2,5,393,4.2514
1993,3,3,1,107,2.2139
1993,3,3,2,249,2.1518
1993,3,3,3,353,1.4786
1993,3,3,4,358,1.7414
1993,3,3,5,272,4.2611
1993,4,1,1,594,-4.1691
1993,4,1,2,432,-3.4843
1993,4,1,3,268,-4.3982
1993,4,1,4,310,-3.0407
1993,4,1,5,412,-2.2831
1993,4,2,1,248,-2.4541
1993,4,2,2,331,-3.0880
1993,4,2,3,310,-2.2491
1993,4,2,4,341,-3.8391
1993,4,2,5,397,-3.3307
1993,4,3,1,103,2.3942
1993,4,3,2,253,0.0812
1993,4,3,3,352,-2.7852
1993,4,3,4,360,-4.3776
1993,4,3,5,272,-2.3678
1993,5,1,1,592,5.1752
1993,5,1,2,429,3.9369
1993,5,1,3,264,4.0030
1993,5,1,4,313,5.6139
1993,5,1,5,402,5.9565
1993,5,2,1,254,8.2157
1993,5,2,2,343,5.5477
1993,5,2,3,305,4.0918
1993,5,2,4,323,5.5237
1993,5,2,5,399,6.5788
1993,5,3,1,112,2.9232
1993,5,3,2,253,2.6640
1993,5,3,3,344,3.1380
1993,5,3,4,354,2.5610
1993,5,3,5,268,6.0332
1993,6,1,1,616,-2.2453
1993,6,1,2,449,-1.3782
1993,6,1,3,286,-1.9603
1993,6,1,4,357,-0.6337
1993,6,1,5,431,-0.4956
1993,6,2,1,273,-1.3341
1993,6,2,2,367,-0.4468
1993,6,2,3,334,-0.2335
1993,6,2,4,340,0.6616
1993,6,2,5,417,0.5668
1993,6,3,1,128,-1.0430
1993,6,3,2,292,-1.4350
1993,6,3,3,379,-0.5684
1993,6,3,4,376,0.2180
1993,6,3,5,287,1.5231
1993,7,1,1,652,-0.1791
1993,7,1,2,468,-0.2582
1993,7,1,3,294,1.2608
1993,7,1,4,372,0.6526
1993,7,1,5,444,-0.0180
1993,7,2,1,291,-0.0180
1993,7,2,2,380,0.2611
1993,7,2,3,337,-0.3241
1993,7,2,4,353,0.2458
1993,7,2,5,419,1.4647
1993,7,3,1,126,1.1820
1993,7,3,2,306,-0.5287
1993,7,3,3,386,-1.0152
1993,7,3,4,376,-1.5428
1993,7,3,5,285,-0.2189
1993,8,1,1,651,4.7749
1993,8,1,2,469,5.3275
1993,8,1,3,295,4.6863
1993,8,1,4,377,2.9604
1993,8,1,5,456,4.9316
1993,8,2,1,283,3.7622
1993,8,2,2,360,3.7342
1993,8,2,3,346,5.7064
1993,8,2,4,342,3.6953
1993,8,2,5,397,5.6367
1993,8,3,1,131,3.1252
1993,8,3,2,306,4.2499
1993,8,3,3,384,3.7669
1993,8,3,4,387,3.2694
1993,8,3,5,289,5.5392
1993,9,1,1,672,1.7193
1993,9,1,2,485,0.9524
1993,9,1,3,303,1.9510
1993,9,1,4,389,1.9075
1993,9,1,5,446,3.2993
1993,9,2,1,284,1.1162
1993,9,2,2,358,0.8898
1993,9,2,3,339,2.4368
1993,9,2,4,326,2.7176
1993,9,2,5,394,4.4019
1993,9,3,1,133,-4.1252
1993,9,3,2,304,-1.5580
1993,9,3,3,390,-1.0611
1993,9,3,4,399,-0.8120
1993,9,3,5,293,2.3947
1993,10,1,1,697,6.7694
1993,10,1,2,492,3.4231
1993,10,1,3,298,3.1939
1993,10,1,4,404,4.0745
1993,10,1,5,443,3.7220
1993,10,2,1,279,4.5789
1993,10,2,2,356,2.6282
1993,10,2,3,330,2.3448
1993,10,2,4,330,1.7935
1993,10,2,5,390,1.8061
1993,10,3,1,131,6.8541
1993,10,3,2,293,2.3651
1993,10,3,3,390,1.6497
1993,10,3,4,396,2.6045
1993,10,3,5,292,2.2670
1993,11,1,1,702,-1.7405
1993,11,1,2,472,-1.8124
1993,11,1,3,275,-2.3587
1993,11,1,4,377,-2.5550
1993,11,1,5,423,-2.0875
1993,11,2,1,274,-0.3786
1993,11,2,2,349,-2.5013
1993,11,2,3,316,-1.8687
1993,11,2,4,309,-2.6496
1993,11,2,5,371,-4.6955
1993,11,3,1,121,4.1356
1993,11,3,2,281,0.2225
1993,11,3,3,377,-0.9461
1993,11,3,4,388,-1.4174
1993,11,3,5,273,-2.4712
1993,12,1,1,721,-0.1609
1993,12,1,2,498,1.8060
1993,12,1,3,290,2.2996
1993,12,1,4,375,2.5188
1993,12,1,5,415,3.2887
1993,12,2,1,279,2.2861
1993,12,2,2,356,3.3157
1993,12,2,3,328,4.1437
1993,12,2,4,328,3.9976
1993,12,2,5,367,5.5924
1993,12,3,1,126,2.0732
1993,12,3,2,295,0.7835
1993,12,3,3,385,0.8846
1993,12,3,4,391,1.8228
1993,12,3,5,284,3.0301
1994,1,1,1,723,5.3297
1994,1,1,2,516,4.4080
1994,1,1,3,295,2.5784
1994,1,1,4,386,3.9997
1994,1,1,5,423,4.5150
1994,1,2,1,281,5.8332
1994,1,2,2,353,1.5923
1994,1,2,3,345,1.5934
1994,1,2,4,332,2.5233
1994,1,2,5,365,2.3197
1994,1,3,1,127,5.3995
1994,1,3,2,290,4.9417
1994,1,3,3,368,1.7446
1994,1,3,4,398,1.0783
1994,1,3,5,285,4.9414
1994,2,1,1,722,-0.5164
1994,2,1,2,489,-0.1805
1994,2,1,3,286,-0.3849
1994,2,1,4,366,0.4811
1994,2,1,5,402,-0.1700
1994,2,2,1,282,-0.2495
1994,2,2,2,346,-0.7495
1994,2,2,3,340,-0.1580
1994,2,2,4,339,0.2994
1994,2,2,5,356,-0.0566
1994,2,3,1,130,-3.7415
1994,2,3,2,280,-2.2861
1994,2,3,3,359,-2.6467
1994,2,3,4,386,-1.8534
1994,2,3,5,276,-0.9682
1994,3,1,1,729,-4.1341
1994,3,1,2,518,-4.1795
1994,3,1,3,286,-4.9960
1994,3,1,4,373,-5.1077
1994,3,1,5,413,-6.4266
1994,3,2,1,293,-5.8334
1994,3,2,2,375,-5.3601
1994,3,2,3,353,-4.6738
1994,3,2,4,357,-5.8323
1994,3,2,5,362,-7.2754
1994,3,3,1,132,-6.7498
1994,3,3,2,282,-4.4355
1994,3,3,3,372,-4.4572
1994,3,3,4,391,-4.3603
1994,3,3,5,278,-4.1066
1994,4,1,1,729,-2.1025
1994,4,1,2,528,-1.3291
1994,4,1,3,295,-1.1643
1994,4,1,4,388,-0.9802
1994,4,1,5,446,-0.9770
1994,4,2,1,300,-2.3459
1994,4,2,2,384,-1.1708
1994,4,2,3,364,-1.0354
1994,4,2,4,353,0.1039
1994,4,2,5,369,1.1026
1994,4,3,1,136,0.9407
1994,4,3,2,287,0.5249
1994,4,3,3,358,1.4787
1994,4,3,4,395,1.1715
1994,4,3,5,271,0.2999
1994,5,1,1,756,-1.7662
1994,5,1,2,523,-1.8860
1994,5,1,3,285,-0.7363
1994,5,1,4,384,-2.0746
1994,5,1,5,457,-1.1281
1994,5,2,1,299,-0.3086
1994,5,2,2,352,-2.2628
1994,5,2,3,358,-2.5179
1994,5,2,4,360,-2.7742
1994,5,2,5,364,-3.6112
1994,5,3,1,133,1.0967
1994,5,3,2,279,0.7824
1994,5,3,3,352,0.9504
1994,5,3,4,385,0.6241
1994,5,3,5,266,-0.6959
1994,6,1,1,787,-4.1282
1994,6,1,2,539,-3.5525
1994,6,1,3,311,-4.9766
1994,6,1,4,414,-4.4285
1994,6,1,5,471,-4.9204
1994,6,2,1,318,-3.4337
1994,6,2,2,374,-2.9636
1994,6,2,3,358,-2.3939
1994,6,2,4,364,-3.7077
1994,6,2,5,395,-3.8022
1994,6,3,1,144,-1.7534
1994,6,3,2,301,-2.3131
1994,6,3,3,376,-2.3194
1994,6,3,4,410,-2.7742
1994,6,3,5,290,-3.7553
1994,7,1,1,803,0.1074
1994,7,1,2,537,1.1026
1994,7,1,3,413,1.9191
1994,7,1,4,407,0.4761
1994,7,1,5,495,-0.1039
1994,7,2,1,323,0.9188
1994,7,2,2,379,1.3619
1994,7,2,3,363,2.1051
1994,7,2,4,352,2.0178
1994,7,2,5,396,2.1150
1994,7,3,1,144,4.7688
1994,7,3,2,311,3.7776
1994,7,3,3,405,2.8165
1994,7,3,4,431,3.1209
1994,7,3,5,296,3.5523
1994,8,1,1,818,4.5504
1994,8,1,2,553,4.8955
1994,8,1,3,440,4.5089
1994,8,1,4,406,5.2105
1994,8,1,5,528,6.0800
1994,8,2,1,329,7.2513
1994,8,2,2,391,6.5139
1994,8,2,3,354,7.8037
1994,8,2,4,353,7.3220
1994,8,2,5,398,7.1583
1994,8,3,1,144,6.0020
1994,8,3,2,314,3.8706
1994,8,3,3,409,4.6085
1994,8,3,4,438,4.2251
1994,8,3,5,305,4.4179
1994,9,1,1,828,1.1371
1994,9,1,2,554,1.1436
1994,9,1,3,463,2.3864
1994,9,1,4,409,1.7431
1994,9,1,5,561,2.6429
1994,9,2,1,336,-0.1069
1994,9,2,2,395,-1.4667
1994,9,2,3,355,-1.1234
1994,9,2,4,372,0.1417
1994,9,2,5,396,0.4670
1994,9,3,1,142,-0.8640
1994,9,3,2,318,-2.1611
1994,9,3,3,413,-1.3387
1994,9,3,4,440,-1.2325
1994,9,3,5,320,-2.6761
1994,10,1,1,835,0.0573
1994,10,1,2,565,0.2188
1994,10,1,3,489,2.0435
1994,10,1,4,403,0.6287
1994,10,1,5,569,1.7049
1994,10,2,1,339,-0.8467
1994,10,2,2,400,-0.7450
1994,10,2,3,347,-0.2023
1994,10,2,4,374,1.7761
1994,10,2,5,385,2.4455
1994,10,3,1,141,1.3238
1994,10,3,2,301,2.9737
1994,10,3,3,412,2.0427
1994,10,3,4,430,1.6908
1994,10,3,5,305,2.8788
1994,11,1,1,834,-3.7409
1994,11,1,2,537,-2.8985
1994,11,1,3,498,-2.5857
1994,11,1,4,376,-3.4668
1994,11,1,5,551,-2.0440
1994,11,2,1,331,-4.5973
1994,11,2,2,391,-3.3664
1994,11,2,3,346,-2.1945
1994,11,2,4,359,-3.2796
1994,11,2,5,371,-3.8226
1994,11,3,1,130,-4.0024
1994,11,3,2,294,-3.7652
1994,11,3,3,398,-2.2777
1994,11,3,4,415,-2.8820
1994,11,3,5,283,-4.6321
1994,12,1,1,849,-2.9597
1994,12,1,2,565,-1.7047
1994,12,1,3,518,0.6139
1994,12,1,4,330,-0.0202
1994,12,1,5,558,-0.2820
1994,12,2,1,330,-0.6370
1994,12,2,2,406,1.1158
1994,12,2,3,348,3.0033
1994,12,2,4,359,3.5044
1994,12,2,5,374,3.6675
1994,12,3,1,130,-0.6388
1994,12,3,2,306,0.4266
1994,12,3,3,405,1.4429
1994,12,3,4,413,1.7111
1994,12,3,5,287,1.9670
1995,1,1,1,847,3.2827
1995,1,1,2,546,0.8109
1995,1,1,3,519,1.1494
1995,1,1,4,342,1.0712
1995,1,1,5,547,1.5299
1995,1,2,1,326,-2.4737
1995,1,2,2,396,-1.1560
1995,1,2,3,343,-1.8082
1995,1,2,4,383,-2.0768
1995,1,2,5,361,-2.2918
1995,1,3,1,125,0.3310
1995,1,3,2,306,2.2751
1995,1,3,3,407,3.7586
1995,1,3,4,417,2.3085
1995,1,3,5,275,-2.0903
1995,2,1,1,854,2.4019
1995,2,1,2,559,4.2627
1995,2,1,3,482,3.3783
1995,2,1,4,338,3.6976
1995,2,1,5,535,2.5424
1995,2,2,1,323,3.5280
1995,2,2,2,381,2.7407
1995,2,2,3,337,3.0284
1995,2,2,4,374,4.7246
1995,2,2,5,343,4.8109
1995,2,3,1,124,5.4470
1995,2,3,2,297,4.1716
1995,2,3,3,396,3.3302
1995,2,3,4,405,3.3661
1995,2,3,5,267,5.5937
1995,3,1,1,862,0.7490
1995,3,1,2,566,1.0215
1995,3,1,3,507,1.8411
1995,3,1,4,344,2.0329
1995,3,1,5,541,2.6773
1995,3,2,1,325,2.0526
1995,3,2,2,390,2.1911
1995,3,2,3,354,2.7647
1995,3,2,4,380,2.8985
1995,3,2,5,351,2.7472
1995,3,3,1,133,3.9354
1995,3,3,2,303,2.8725
1995,3,3,3,407,2.5956
1995,3,3,4,417,2.5438
1995,3,3,5,281,4.7016
1995,4,1,1,857,2.6661
1995,4,1,2,575,2.9526
1995,4,1,3,488,2.6552
1995,4,1,4,341,2.7834
1995,4,1,5,543,3.2547
1995,4,2,1,327,2.8313
1995,4,2,2,396,2.8045
1995,4,2,3,364,0.6737
1995,4,2,4,380,2.1474
1995,4,2,5,344,2.2005
1995,4,3,1,136,2.9655
1995,4,3,2,288,1.4084
1995,4,3,3,409,2.6030
1995,4,3,4,412,2.9393
1995,4,3,5,295,4.2644
1995,5,1,1,846,2.5619
1995,5,1,2,590,0.6886
1995,5,1,3,502,0.5653
1995,5,1,4,333,0.6656
1995,5,1,5,517,3.8164
1995,5,2,1,318,1.3634
1995,5,2,2,403,1.1744
1995,5,2,3,381,1.0295
1995,5,2,4,375,1.3649
1995,5,2,5,347,0.4739
1995,5,3,1,140,2.0016
1995,5,3,2,278,3.3787
1995,5,3,3,413,3.4229
1995,5,3,4,410,2.7867
1995,5,3,5,284,3.0564
1995,6,1,1,894,5.1067
1995,6,1,2,608,4.4709
1995,6,1,3,541,6.1993
1995,6,1,4,345,5.9230
1995,6,1,5,530,10.5499
1995,6,2,1,336,4.3676
1995,6,2,2,415,3.9613
1995,6,2,3,391,6.1009
1995,6,2,4,392,6.7246
1995,6,2,5,349,7.7264
1995,6,3,1,145,2.4505
1995,6,3,2,280,1.6589
1995,6,3,3,425,2.5197
1995,6,3,4,430,2.9836
1995,6,3,5,303,5.6736
1995,7,1,1,889,6.0360
1995,7,1,2,584,6.4222
1995,7,1,3,544,6.5848
1995,7,1,4,345,7.2235
1995,7,1,5,533,9.9080
1995,7,2,1,348,3.6632
1995,7,2,2,403,4.3895
1995,7,2,3,400,5.6201
1995,7,2,4,417,7.6241
1995,7,2,5,364,10.3167
1995,7,3,1,143,3.2928
1995,7,3,2,282,2.7259
1995,7,3,3,418,3.0803
1995,7,3,4,437,3.9461
1995,7,3,5,311,5.0955
1995,8,1,1,894,2.2785
1995,8,1,2,596,3.3210
1995,8,1,3,567,4.4447
1995,8,1,4,336,3.8575
1995,8,1,5,530,4.7361
1995,8,2,1,357,1.0610
1995,8,2,2,413,0.7782
1995,8,2,3,404,0.6273
1995,8,2,4,418,1.0407
1995,8,2,5,359,1.9071
1995,8,3,1,147,0.3954
1995,8,3,2,287,0.8216
1995,8,3,3,421,-0.2268
1995,8,3,4,446,0.2401
1995,8,3,5,313,-0.4281
1995,9,1,1,871,1.5051
1995,9,1,2,610,0.6103
1995,9,1,3,566,2.4201
1995,9,1,4,337,2.7201
1995,9,1,5,520,2.9514
1995,9,2,1,365,-0.7597
1995,9,2,2,423,1.1588
1995,9,2,3,417,2.9841
1995,9,2,4,428,3.5448
1995,9,2,5,376,1.9440
1995,9,3,1,139,0.8593
1995,9,3,2,291,3.6681
1995,9,3,3,413,4.1389
1995,9,3,4,453,5.6749
1995,9,3,5,322,0.6999
1995,10,1,1,844,-8.7188
1995,10,1,2,600,-6.2300
1995,10,1,3,569,-5.2059
1995,10,1,4,337,-3.3421
1995,10,1,5,498,-4.1354
1995,10,2,1,361,-9.1812
1995,10,2,2,412,-6.6799
1995,10,2,3,411,-5.7581
1995,10,2,4,426,-3.6427
1995,10,2,5,366,-5.4185
1995,10,3,1,127,-5.5938
1995,10,3,2,291,-3.2505
1995,10,3,3,399,0.2081
1995,10,3,4,431,1.9125
1995,10,3,5,311,-0.2701
1995,11,1,1,850,1.4294
1995,11,1,2,564,2.8514
1995,11,1,3,536,2.6028
1995,11,1,4,334,2.2654
1995,11,1,5,471,2.4843
1995,11,2,1,362,4.3768
1995,11,2,2,404,3.5383
1995,11,2,3,401,3.6106
1995,11,2,4,429,5.3043
1995,11,2,5,350,4.8562
1995,11,3,1,132,5.0378
1995,11,3,2,297,5.4477
1995,11,3,3,383,4.6310
1995,11,3,4,435,3.8789
1995,11,3,5,308,1.8847
1995,12,1,1,860,-1.2041
1995,12,1,2,546,2.0130
1995,12,1,3,529,1.5175
1995,12,1,4,327,1.5805
1995,12,1,5,452,5.0168
1995,12,2,1,365,0.4387
1995,12,2,2,431,2.2323
1995,12,2,3,405,3.7520
1995,12,2,4,430,2.7912
1995,12,2,5,372,3.3100
1995,12,3,1,132,3.0052
1995,12,3,2,308,1.4926
1995,12,3,3,395,1.7784
1995,12,3,4,442,2.5196
1995,12,3,5,333,-0.6928
1996,1,1,1,838,1.6864
1996,1,1,2,526,-1.1957
1996,1,1,3,504,1.2249
1996,1,1,4,309,0.5666
1996,1,1,5,449,2.5983
1996,1,2,1,365,0.7314
1996,1,2,2,422,-0.4649
1996,1,2,3,409,0.5511
1996,1,2,4,414,-0.0865
1996,1,2,5,380,-0.6784
1996,1,3,1,129,1.6642
1996,1,3,2,303,1.2254
1996,1,3,3,394,2.3049
1996,1,3,4,462,3.9507
1996,1,3,5,339,2.5254
1996,2,1,1,863,2.3413
1996,2,1,2,530,3.4385
1996,2,1,3,491,3.7924
1996,2,1,4,295,3.7820
1996,2,1,5,462,3.8959
1996,2,2,1,360,2.2111
1996,2,2,2,430,4.0794
1996,2,2,3,399,4.1576
1996,2,2,4,419,6.2182
1996,2,2,5,401,4.0076
1996,2,3,1,139,1.7115
1996,2,3,2,319,0.7833
1996,2,3,3,404,0.7579
1996,2,3,4,470,1.0530
1996,2,3,5,352,3.0737
1996,3,1,1,870,4.0158
1996,3,1,2,537,3.5408
1996,3,1,3,502,3.3084
1996,3,1,4,279,4.0184
1996,3,1,5,469,4.5401
1996,3,2,1,368,2.2158
1996,3,2,2,435,3.7822
1996,3,2,3,414,3.4602
1996,3,2,4,408,2.8388
1996,3,2,5,416,2.1665
1996,3,3,1,146,4.3023
1996,3,3,2,329,2.9029
1996,3,3,3,437,1.3548
1996,3,3,4,476,-0.7761
1996,3,3,5,362,1.8493
1996,4,1,1,872,8.9087
1996,4,1,2,537,8.1329
1996,4,1,3,487,9.5523
1996,4,1,4,268,10.3915
1996,4,1,5,492,13.3818
1996,4,2,1,360,6.4597
1996,4,2,2,434,5.3630
1996,4,2,3,420,6.3535
1996,4,2,4,398,8.5081
1996,4,2,5,419,9.7915
1996,4,3,1,153,4.5672
1996,4,3,2,314,2.6275
1996,4,3,3,429,1.3580
1996,4,3,4,480,1.6862
1996,4,3,5,361,4.8072
1996,5,1,1,891,7.9573
1996,5,1,2,558,7.1614
1996,5,1,3,498,8.0808
1996,5,1,4,259,8.7738
1996,5,1,5,490,10.0254
1996,5,2,1,359,4.5654
1996,5,2,2,449,4.2443
1996,5,2,3,430,4.2215
1996,5,2,4,386,5.0972
1996,5,2,5,448,4.1312
1996,5,3,1,161,1.2281
1996,5,3,2,336,2.2662
1996,5,3,3,442,3.8988
1996,5,3,4,469,2.6776
1996,5,3,5,367,1.6399
1996,6,1,1,899,-7.7097
1996,6,1,2,591,-6.5846
1996,6,1,3,512,-4.8401
1996,6,1,4,265,-6.0013
1996,6,1,5,510,-6.8070
1996,6,2,1,374,-5.7189
1996,6,2,2,453,-3.6407
1996,6,2,3,461,-2.4569
1996,6,2,4,409,-4.0014
1996,6,2,5,477,-5.7309
1996,6,3,1,175,-4.9837
1996,6,3,2,360,-1.9612
1996,6,3,3,454,-0.0946
1996,6,3,4,484,2.0420
1996,6,3,5,372,-2.2466
1996,7,1,1,909,-10.6319
1996,7,1,2,583,-8.6606
1996,7,1,3,548,-10.4810
1996,7,1,4,281,-9.8530
1996,7,1,5,523,-11.4811
1996,7,2,1,377,-10.4183
1996,7,2,2,479,-9.1130
1996,7,2,3,470,-10.5911
1996,7,2,4,425,-8.7694
1996,7,2,5,494,-10.8731
1996,7,3,1,183,-6.6072
1996,7,3,2,357,-6.1640
1996,7,3,3,469,-4.8442
1996,7,3,4,490,-4.7509
1996,7,3,5,366,-6.5872
1996,8,1,1,926,4.0410
1996,8,1,2,600,5.2042
1996,8,1,3,568,5.3513
1996,8,1,4,281,5.0858
1996,8,1,5,550,5.4798
1996,8,2,1,386,4.6098
1996,8,2,2,490,5.6486
1996,8,2,3,479,6.1878
1996,8,2,4,442,7.1145
1996,8,2,5,507,6.8622
1996,8,3,1,186,4.6414
1996,8,3,2,358,3.3181
1996,8,3,3,468,3.5292
1996,8,3,4,491,0.7893
1996,8,3,5,348,3.9052
1996,9,1,1,957,1.3171
1996,9,1,2,655,3.3594
1996,9,1,3,581,1.5610
1996,9,1,4,303,3.3178
1996,9,1,5,561,3.7732
1996,9,2,1,388,1.9116
1996,9,2,2,491,3.7861
1996,9,2,3,477,2.9501
1996,9,2,4,455,5.2928
1996,9,2,5,513,6.6250
1996,9,3,1,189,2.8614
1996,9,3,2,354,4.2575
1996,9,3,3,461,5.4697
1996,9,3,4,477,6.0951
1996,9,3,5,341,6.0962
1996,10,1,1,974,-3.6160
1996,10,1,2,651,-2.4128
1996,10,1,3,562,-3.0723
1996,10,1,4,307,-1.0197
1996,10,1,5,542,-2.0723
1996,10,2,1,387,-1.7330
1996,10,2,2,487,-2.6348
1996,10,2,3,459,-3.9423
1996,10,2,4,461,-3.3191
1996,10,2,5,497,-0.6288
1996,10,3,1,188,-0.2383
1996,10,3,2,351,-1.8336
1996,10,3,3,460,0.6507
1996,10,3,4,471,2.7005
1996,10,3,5,328,1.7176
1996,11,1,1,1008,2.1876
1996,11,1,2,647,3.8979
1996,11,1,3,599,1.5303
1996,11,1,4,320,3.2229
1996,11,1,5,540,4.5995
1996,11,2,1,381,4.8191
1996,11,2,2,493,3.6747
1996,11,2,3,444,1.8620
1996,11,2,4,465,1.9456
1996,11,2,5,477,3.4318
1996,11,3,1,198,10.4764
1996,11,3,2,351,8.4340
1996,11,3,3,445,5.4819
1996,11,3,4,459,6.5392
1996,11,3,5,316,6.3890
1996,12,1,1,1037,-0.5131
1996,12,1,2,658,1.7447
1996,12,1,3,626,2.0171
1996,12,1,4,328,4.6445
1996,12,1,5,571,2.7251
1996,12,2,1,376,0.4363
1996,12,2,2,497,2.1946
1996,12,2,3,452,1.0935
1996,12,2,4,481,2.2454
1996,12,2,5,465,3.0222
1996,12,3,1,210,-1.0193
1996,12,3,2,341,-2.1996
1996,12,3,3,451,-1.2045
1996,12,3,4,472,-1.5464
1996,12,3,5,309,-1.3883
1997,1,1,1,1054,6.3812
1997,1,1,2,655,4.4905
1997,1,1,3,620,4.6603
1997,1,1,4,346,2.1353
1997,1,1,5,578,3.7760
1997,1,2,1,371,5.1632
1997,1,2,2,491,3.2480
1997,1,2,3,443,2.5771
1997,1,2,4,487,2.1749
1997,1,2,5,459,2.6163
1997,1,3,1,205,5.9475
1997,1,3,2,336,3.3100
1997,1,3,3,441,4.6959
1997,1,3,4,469,6.6621
1997,1,3,5,307,5.8484
1997,2,1,1,1043,-4.3671
1997,2,1,2,645,-2.1818
1997,2,1,3,589,-3.0914
1997,2,1,4,350,-2.8573
1997,2,1,5,561,-2.9426
1997,2,2,1,371,-3.1132
1997,2,2,2,483,-2.6942
1997,2,2,3,417,-3.6637
1997,2,2,4,477,-5.9451
1997,2,2,5,446,-5.9613
1997,2,3,1,207,-2.1384
1997,2,3,2,337,0.0780
1997,2,3,3,434,1.7773
1997,2,3,4,451,-0.7398
1997,2,3,5,303,-5.0556
1997,3,1,1,1057,-7.5782
1997,3,1,2,642,-5.6950
1997,3,1,3,576,-5.5220
1997,3,1,4,349,-7.5916
1997,3,1,5,581,-5.1233
1997,3,2,1,364,-5.8653
1997,3,2,2,462,-5.8343
1997,3,2,3,409,-4.9511
1997,3,2,4,475,-6.4352
1997,3,2,5,446,-4.3978
