year,month,rank_ME,rank_dPIA,nstocks,ret_vw
1971,9,1,3,94,-2.3446
1971,9,1,4,107,0.8074
1971,9,1,5,155,-0.7484
1971,9,2,1,66,-0.1086
1971,9,2,2,74,-2.1497
1971,9,2,3,59,0.4281
1971,9,2,4,61,-1.7126
1971,9,2,5,80,-0.3524
1971,9,3,1,54,-1.6654
1971,9,3,2,83,-0.1981
1971,9,3,3,113,-0.6767
1971,9,3,4,128,-0.2778
1971,9,3,5,117,-0.0334
1971,10,1,1,274,-6.8314
1971,10,1,2,149,-6.8967
1971,10,1,3,94,-7.7620
1971,10,1,4,107,-6.2179
1971,10,1,5,155,-6.8800
1971,10,2,1,65,-6.3494
1971,10,2,2,74,-6.0017
1971,10,2,3,59,-6.6934
1971,10,2,4,61,-5.5068
1971,10,2,5,80,-5.1976
1971,10,3,1,54,-5.9766
1971,10,3,2,83,-5.6814
1971,10,3,3,113,-4.2416
1971,10,3,4,128,-4.4426
1971,10,3,5,117,-3.5008
1971,11,1,1,274,-4.1192
1971,11,1,2,149,-3.8812
1971,11,1,3,94,-6.0770
1971,11,1,4,107,-5.2564
1971,11,1,5,155,-4.0932
1971,11,2,1,65,-2.7291
1971,11,2,2,74,-1.3886
1971,11,2,3,59,-2.3537
1971,11,2,4,61,-2.7933
1971,11,2,5,80,-2.5951
1971,11,3,1,54,1.1544
1971,11,3,2,83,-0.7553
1971,11,3,3,113,-0.3409
1971,11,3,4,128,0.3646
1971,11,3,5,117,1.3136
1971,12,1,1,272,12.3719
1971,12,1,2,149,12.5179
1971,12,1,3,94,11.5625
1971,12,1,4,107,12.4244
1971,12,1,5,155,16.2704
1971,12,2,1,65,13.1687
1971,12,2,2,74,11.9179
1971,12,2,3,59,12.8483
1971,12,2,4,61,13.1525
1971,12,2,5,80,12.9741
1971,12,3,1,54,9.1635
1971,12,3,2,83,10.1914
1971,12,3,3,113,9.5183
1971,12,3,4,128,7.0363
1971,12,3,5,117,10.9879
1972,1,1,1,270,15.8242
1972,1,1,2,149,14.1347
1972,1,1,3,94,9.7793
1972,1,1,4,107,11.9264
1972,1,1,5,155,12.7740
1972,1,2,1,65,8.8305
1972,1,2,2,73,6.3635
1972,1,2,3,59,6.1610
1972,1,2,4,60,7.4800
1972,1,2,5,80,8.4161
1972,1,3,1,54,2.8911
1972,1,3,2,83,0.6030
1972,1,3,3,113,1.5296
1972,1,3,4,128,1.3972
1972,1,3,5,117,5.2050
1972,2,1,1,268,4.6605
1972,2,1,2,149,3.7894
1972,2,1,3,94,4.5590
1972,2,1,4,107,4.4462
1972,2,1,5,155,4.1627
1972,2,2,1,65,3.7110
1972,2,2,2,72,3.8769
1972,2,2,3,59,3.4292
1972,2,2,4,60,3.6889
1972,2,2,5,80,3.9925
1972,2,3,1,54,2.0817
1972,2,3,2,83,5.7135
1972,2,3,3,113,3.1651
1972,2,3,4,128,3.6779
1972,2,3,5,117,3.6250
1972,3,1,1,265,0.3926
1972,3,1,2,149,-1.7350
1972,3,1,3,94,-1.6269
1972,3,1,4,107,-2.4927
1972,3,1,5,155,-0.3918
1972,3,2,1,65,-2.0952
1972,3,2,2,72,2.0645
1972,3,2,3,59,2.2170
1972,3,2,4,60,-2.0856
1972,3,2,5,80,1.4388
1972,3,3,1,54,1.8082
1972,3,3,2,83,0.5497
1972,3,3,3,113,-1.6683
1972,3,3,4,128,1.4410
1972,3,3,5,117,1.8297
1972,4,1,1,264,0.9696
1972,4,1,2,149,1.5364
1972,4,1,3,94,0.7528
1972,4,1,4,107,0.5722
1972,4,1,5,154,-1.0907
1972,4,2,1,65,3.1026
1972,4,2,2,72,-0.7499
1972,4,2,3,59,2.5955
1972,4,2,4,60,0.1991
1972,4,2,5,80,1.1969
1972,4,3,1,54,2.1652
1972,4,3,2,83,-0.0834
1972,4,3,3,113,0.5403
1972,4,3,4,128,0.1568
1972,4,3,5,117,1.9292
1972,5,1,1,262,-1.5963
1972,5,1,2,149,-1.8346
1972,5,1,3,94,-3.2106
1972,5,1,4,107,-3.5473
1972,5,1,5,154,-1.6945
1972,5,2,1,65,-2.6731
1972,5,2,2,72,-1.6530
1972,5,2,3,59,-1.9077
1972,5,2,4,60,-2.5820
1972,5,2,5,80,-0.1651
1972,5,3,1,54,1.1469
1972,5,3,2,83,1.3630
1972,5,3,3,113,2.7897
1972,5,3,4,127,1.1205
1972,5,3,5,116,4.1100
1972,6,1,1,260,-3.6432
1972,6,1,2,149,-3.6311
1972,6,1,3,94,-3.9906
1972,6,1,4,107,-2.0279
1972,6,1,5,153,-4.0933
1972,6,2,1,65,-0.6528
1972,6,2,2,72,-2.8656
1972,6,2,3,59,-5.0038
1972,6,2,4,60,-2.4167
1972,6,2,5,80,-2.7897
1972,6,3,1,54,-3.8345
1972,6,3,2,83,-3.8971
1972,6,3,3,113,-2.6822
1972,6,3,4,127,-1.3060
1972,6,3,5,116,-1.1106
1972,7,1,1,289,-3.8416
1972,7,1,2,146,-3.0911
1972,7,1,3,81,-2.9541
1972,7,1,4,121,-3.9183
1972,7,1,5,165,-5.0315
1972,7,2,1,82,-2.7776
1972,7,2,2,64,-3.5718
1972,7,2,3,56,-3.8656
1972,7,2,4,75,-3.8194
1972,7,2,5,84,-4.8618
1972,7,3,1,62,-2.0412
1972,7,3,2,94,-1.9021
1972,7,3,3,121,0.4961
1972,7,3,4,130,0.6972
1972,7,3,5,115,-0.4562
1972,8,1,1,286,0.4805
1972,8,1,2,146,2.1059
1972,8,1,3,81,0.6049
1972,8,1,4,121,0.4592
1972,8,1,5,165,-1.6951
1972,8,2,1,82,4.1818
1972,8,2,2,64,0.7120
1972,8,2,3,56,0.7940
1972,8,2,4,75,1.9567
1972,8,2,5,83,0.1515
1972,8,3,1,62,3.8870
1972,8,3,2,94,6.1539
1972,8,3,3,121,3.4661
1972,8,3,4,130,3.6466
1972,8,3,5,115,1.1302
1972,9,1,1,286,-4.5917
1972,9,1,2,145,-4.3687
1972,9,1,3,81,-3.6123
1972,9,1,4,119,-4.2661
1972,9,1,5,164,-5.0599
1972,9,2,1,81,-3.8266
1972,9,2,2,63,-2.2218
1972,9,2,3,56,-3.1467
1972,9,2,4,75,-2.7539
1972,9,2,5,83,-2.1250
1972,9,3,1,62,-2.7828
1972,9,3,2,94,-1.9659
1972,9,3,3,121,-1.0795
1972,9,3,4,129,0.5948
1972,9,3,5,115,-1.5231
1972,10,1,1,286,-2.4465
1972,10,1,2,145,-2.9405
1972,10,1,3,81,-2.0202
1972,10,1,4,119,-2.9723
1972,10,1,5,163,-3.0847
1972,10,2,1,81,-1.1298
1972,10,2,2,63,-1.3738
1972,10,2,3,56,-0.7840
1972,10,2,4,75,-1.4918
1972,10,2,5,83,-1.4850
1972,10,3,1,62,0.4599
1972,10,3,2,94,-0.4568
1972,10,3,3,121,1.3316
1972,10,3,4,129,0.4933
1972,10,3,5,114,1.9599
1972,11,1,1,286,5.3813
1972,11,1,2,145,4.6441
1972,11,1,3,81,5.9498
1972,11,1,4,119,5.2929
1972,11,1,5,163,3.8357
1972,11,2,1,80,6.6351
1972,11,2,2,63,8.2428
1972,11,2,3,56,5.6091
1972,11,2,4,75,6.2749
1972,11,2,5,83,5.2487
1972,11,3,1,62,6.5719
1972,11,3,2,94,8.6691
1972,11,3,3,121,4.5501
1972,11,3,4,129,4.1120
1972,11,3,5,114,3.5225
1972,12,1,1,286,-1.0394
1972,12,1,2,145,-1.4413
1972,12,1,3,81,-1.1771
1972,12,1,4,118,-2.2263
1972,12,1,5,163,-4.2096
1972,12,2,1,79,-1.3047
1972,12,2,2,63,-0.3855
1972,12,2,3,56,-3.3603
1972,12,2,4,75,-1.6283
1972,12,2,5,83,1.4378
1972,12,3,1,62,-2.3948
1972,12,3,2,94,-0.0772
1972,12,3,3,121,1.5225
1972,12,3,4,129,2.5391
1972,12,3,5,115,1.8431
1973,1,1,1,286,-2.3656
1973,1,1,2,145,-4.8802
1973,1,1,3,81,-5.9821
1973,1,1,4,118,-3.5734
1973,1,1,5,163,-3.6869
1973,1,2,1,79,-6.6278
1973,1,2,2,63,-8.1479
1973,1,2,3,56,-6.3839
1973,1,2,4,75,-5.1395
1973,1,2,5,82,-6.4527
1973,1,3,1,62,-5.8610
1973,1,3,2,94,-5.0657
1973,1,3,3,121,-1.0418
1973,1,3,4,129,-0.2293
1973,1,3,5,115,-3.7989
1973,2,1,1,285,-9.0359
1973,2,1,2,144,-7.8300
1973,2,1,3,81,-4.8638
1973,2,1,4,118,-8.6778
1973,2,1,5,163,-9.7357
1973,2,2,1,79,-8.1164
1973,2,2,2,63,-9.3734
1973,2,2,3,56,-7.3114
1973,2,2,4,75,-8.0369
1973,2,2,5,82,-9.6198
1973,2,3,1,62,-5.0769
1973,2,3,2,94,-5.2290
1973,2,3,3,121,-3.6372
1973,2,3,4,129,-3.4051
1973,2,3,5,115,-3.4859
1973,3,1,1,285,-1.6849
1973,3,1,2,144,-2.8569
1973,3,1,3,81,-4.8807
1973,3,1,4,118,-3.5424
1973,3,1,5,161,-1.1450
1973,3,2,1,79,-1.8568
1973,3,2,2,63,-1.3274
1973,3,2,3,56,-5.8919
1973,3,2,4,75,-1.9103
1973,3,2,5,82,-2.6969
1973,3,3,1,61,-3.6125
1973,3,3,2,94,-0.7964
1973,3,3,3,120,-0.2493
1973,3,3,4,128,0.1139
1973,3,3,5,115,-0.0106
1973,4,1,1,282,-7.8856
1973,4,1,2,144,-6.7219
1973,4,1,3,81,-4.0762
1973,4,1,4,118,-6.5673
1973,4,1,5,159,-9.4403
1973,4,2,1,79,-5.1376
1973,4,2,2,63,-6.5143
1973,4,2,3,56,-6.9238
1973,4,2,4,75,-6.3007
1973,4,2,5,83,-10.1027
1973,4,3,1,61,-3.6470
1973,4,3,2,94,-4.7783
1973,4,3,3,120,-3.5654
1973,4,3,4,128,-3.8776
1973,4,3,5,115,-7.6277
1973,5,1,1,282,-9.7546
1973,5,1,2,144,-7.2554
1973,5,1,3,81,-8.1708
1973,5,1,4,117,-9.8353
1973,5,1,5,159,-8.2403
1973,5,2,1,79,-9.2132
1973,5,2,2,63,-8.8401
1973,5,2,3,56,-10.0140
1973,5,2,4,75,-6.7700
1973,5,2,5,83,-9.4608
1973,5,3,1,61,-3.5178
1973,5,3,2,93,-3.3999
1973,5,3,3,120,-1.1498
1973,5,3,4,129,-1.1936
1973,5,3,5,115,-1.5313
1973,6,1,1,278,-1.2238
1973,6,1,2,142,-3.3586
1973,6,1,3,80,-4.5279
1973,6,1,4,117,-3.3677
1973,6,1,5,157,-4.7394
1973,6,2,1,79,-3.2278
1973,6,2,2,63,-1.5552
1973,6,2,3,56,-3.3760
1973,6,2,4,74,-3.0123
1973,6,2,5,82,-4.4203
1973,6,3,1,61,-4.4453
1973,6,3,2,93,-0.9084
1973,6,3,3,120,-1.2259
1973,6,3,4,129,-0.2511
1973,6,3,5,114,-1.1608
1973,7,1,1,285,13.8791
1973,7,1,2,141,14.6293
1973,7,1,3,103,14.9811
1973,7,1,4,127,15.1131
1973,7,1,5,214,18.1254
1973,7,2,1,84,9.8316
1973,7,2,2,79,10.5796
1973,7,2,3,58,11.8558
1973,7,2,4,69,14.3707
1973,7,2,5,84,19.4919
1973,7,3,1,73,7.7800
1973,7,3,2,97,5.9397
1973,7,3,3,120,3.8021
1973,7,3,4,125,3.5346
1973,7,3,5,112,9.0215
1973,8,1,1,283,-5.6754
1973,8,1,2,139,-3.8980
1973,8,1,3,103,-6.7214
1973,8,1,4,127,-6.7411
1973,8,1,5,212,-8.5188
1973,8,2,1,84,-4.0243
1973,8,2,2,79,-3.6386
1973,8,2,3,58,-2.1195
1973,8,2,4,69,-5.1141
1973,8,2,5,84,-3.5942
1973,8,3,1,73,-0.8651
1973,8,3,2,97,-3.7877
1973,8,3,3,120,-3.8656
1973,8,3,4,125,-3.0800
1973,8,3,5,112,-3.3270
1973,9,1,1,283,8.5429
1973,9,1,2,139,9.3294
1973,9,1,3,103,9.6751
1973,9,1,4,126,9.6824
1973,9,1,5,212,10.2795
1973,9,2,1,84,7.9023
1973,9,2,2,79,13.0945
1973,9,2,3,58,12.2597
1973,9,2,4,68,11.1288
1973,9,2,5,84,12.8654
1973,9,3,1,73,10.7412
1973,9,3,2,97,6.8746
1973,9,3,3,120,1.4249
1973,9,3,4,125,5.1916
1973,9,3,5,111,4.8368
1973,10,1,1,282,2.5113
1973,10,1,2,139,-1.3052
1973,10,1,3,103,-1.5479
1973,10,1,4,125,-0.2508
1973,10,1,5,213,-0.5663
1973,10,2,1,84,2.9595
1973,10,2,2,79,0.6068
1973,10,2,3,58,-3.1743
1973,10,2,4,68,0.8242
1973,10,2,5,84,-0.9484
1973,10,3,1,73,2.9229
1973,10,3,2,96,-0.2614
1973,10,3,3,120,1.5686
1973,10,3,4,125,-0.9179
1973,10,3,5,111,-0.3645
1973,11,1,1,283,-19.8877
1973,11,1,2,138,-17.8809
1973,11,1,3,103,-21.0898
1973,11,1,4,125,-21.6527
1973,11,1,5,212,-21.5396
1973,11,2,1,84,-18.6185
1973,11,2,2,78,-18.8883
1973,11,2,3,58,-17.7370
1973,11,2,4,68,-19.1517
1973,11,2,5,84,-24.4233
1973,11,3,1,73,-13.3706
1973,11,3,2,96,-13.8550
1973,11,3,3,120,-9.2755
1973,11,3,4,125,-10.5252
1973,11,3,5,111,-15.3231
1973,12,1,1,283,-4.6219
1973,12,1,2,137,-2.5774
1973,12,1,3,103,-4.0326
1973,12,1,4,125,-4.9913
1973,12,1,5,212,-3.9021
1973,12,2,1,83,-0.7905
1973,12,2,2,77,-0.8730
1973,12,2,3,57,-2.0367
1973,12,2,4,68,-1.4981
1973,12,2,5,84,-1.3935
1973,12,3,1,73,5.2208
1973,12,3,2,96,1.7805
1973,12,3,3,120,0.1600
1973,12,3,4,125,1.2405
1973,12,3,5,112,3.1721
1974,1,1,1,282,19.7351
1974,1,1,2,138,18.0044
1974,1,1,3,103,16.7723
1974,1,1,4,125,16.9858
1974,1,1,5,211,13.4965
1974,1,2,1,83,14.5102
1974,1,2,2,77,8.0769
1974,1,2,3,57,12.6918
1974,1,2,4,68,8.8920
1974,1,2,5,84,8.9031
1974,1,3,1,73,-1.1421
1974,1,3,2,96,0.8952
1974,1,3,3,120,-0.6281
1974,1,3,4,125,-1.9267
1974,1,3,5,112,-0.4055
1974,2,1,1,281,0.1573
1974,2,1,2,138,-2.2074
1974,2,1,3,101,0.2433
1974,2,1,4,124,-2.4166
1974,2,1,5,205,-2.0290
1974,2,2,1,83,2.9933
1974,2,2,2,77,0.6901
1974,2,2,3,57,2.4996
1974,2,2,4,68,2.5133
1974,2,2,5,84,-0.3526
1974,2,3,1,73,3.0456
1974,2,3,2,96,0.5856
1974,2,3,3,120,-0.8841
1974,2,3,4,124,0.0982
1974,2,3,5,112,-0.1178
1974,3,1,1,282,1.3527
1974,3,1,2,134,0.2578
1974,3,1,3,101,0.1470
1974,3,1,4,123,0.9302
1974,3,1,5,205,0.4762
1974,3,2,1,83,-0.5025
1974,3,2,2,77,-0.4374
1974,3,2,3,57,-1.5780
1974,3,2,4,68,-0.4058
1974,3,2,5,83,-1.2089
1974,3,3,1,73,-1.9496
1974,3,3,2,95,-1.7374
1974,3,3,3,120,-2.4526
1974,3,3,4,124,-1.0100
1974,3,3,5,112,-4.2792
1974,4,1,1,282,-4.5316
1974,4,1,2,133,-5.2401
1974,4,1,3,101,-5.9592
1974,4,1,4,122,-3.8488
1974,4,1,5,205,-5.7685
1974,4,2,1,83,-4.5629
1974,4,2,2,77,-4.8939
1974,4,2,3,57,-2.3441
1974,4,2,4,68,-2.6563
1974,4,2,5,83,-5.6585
1974,4,3,1,73,-2.4295
1974,4,3,2,95,-2.6564
1974,4,3,3,120,-3.5187
1974,4,3,4,124,-3.5410
1974,4,3,5,112,-3.5479
1974,5,1,1,282,-7.3820
1974,5,1,2,132,-7.6200
1974,5,1,3,100,-6.5652
1974,5,1,4,121,-6.7271
1974,5,1,5,204,-8.5730
1974,5,2,1,83,-7.6918
1974,5,2,2,77,-6.0115
1974,5,2,3,57,-8.6413
1974,5,2,4,65,-5.7965
1974,5,2,5,83,-8.4060
1974,5,3,1,73,-4.5091
1974,5,3,2,95,-1.1502
1974,5,3,3,120,-5.1101
1974,5,3,4,124,-0.6205
1974,5,3,5,112,-0.5461
1974,6,1,1,280,-1.7351
1974,6,1,2,132,-0.6042
1974,6,1,3,100,-4.1379
1974,6,1,4,121,-1.8342
1974,6,1,5,204,-2.1040
1974,6,2,1,82,-0.9958
1974,6,2,2,77,1.5634
1974,6,2,3,57,-1.3498
1974,6,2,4,65,-2.8094
1974,6,2,5,83,-3.2023
1974,6,3,1,73,-0.9343
1974,6,3,2,95,-1.5110
1974,6,3,3,120,-1.6649
1974,6,3,4,124,0.0303
1974,6,3,5,111,-1.8428
1974,7,1,1,310,-4.6130
1974,7,1,2,223,-4.8618
1974,7,1,3,174,-3.9578
1974,7,1,4,168,-5.0993
1974,7,1,5,350,-6.3383
1974,7,2,1,84,-2.5678
1974,7,2,2,90,-3.3298
1974,7,2,3,92,-3.6789
1974,7,2,4,88,-5.6597
1974,7,2,5,123,-6.2416
1974,7,3,1,86,-2.8651
1974,7,3,2,113,-8.7073
1974,7,3,3,117,-7.0143
1974,7,3,4,139,-10.2140
1974,7,3,5,135,-10.7166
1974,8,1,1,304,-5.3634
1974,8,1,2,222,-7.9144
1974,8,1,3,174,-6.0296
1974,8,1,4,168,-7.3852
1974,8,1,5,349,-8.4886
1974,8,2,1,84,-5.7787
1974,8,2,2,90,-7.7564
1974,8,2,3,90,-8.4814
1974,8,2,4,87,-10.0089
1974,8,2,5,123,-7.6229
1974,8,3,1,86,-6.9458
1974,8,3,2,113,-9.0952
1974,8,3,3,117,-6.7010
1974,8,3,4,139,-10.7254
1974,8,3,5,135,-9.9798
1974,9,1,1,298,-7.5268
1974,9,1,2,221,-7.2984
1974,9,1,3,172,-7.7568
1974,9,1,4,166,-9.6137
1974,9,1,5,344,-10.9730
1974,9,2,1,83,-7.6398
1974,9,2,2,89,-9.6133
1974,9,2,3,89,-8.6293
1974,9,2,4,86,-6.3287
1974,9,2,5,123,-12.5546
1974,9,3,1,85,-7.4717
1974,9,3,2,113,-12.1434
1974,9,3,3,117,-11.3318
1974,9,3,4,139,-12.2008
1974,9,3,5,135,-17.7987
1974,10,1,1,297,9.3202
1974,10,1,2,220,8.4576
1974,10,1,3,172,10.9128
1974,10,1,4,165,8.7347
1974,10,1,5,344,8.9448
1974,10,2,1,83,10.8093
1974,10,2,2,89,9.7541
1974,10,2,3,89,10.9035
1974,10,2,4,86,7.5966
1974,10,2,5,123,12.8076
1974,10,3,1,85,14.2067
1974,10,3,2,112,19.6390
1974,10,3,3,117,15.5471
1974,10,3,4,139,16.0880
1974,10,3,5,135,22.2421
1974,11,1,1,298,-4.0328
1974,11,1,2,219,-6.3351
1974,11,1,3,172,-5.2701
1974,11,1,4,166,-6.5973
1974,11,1,5,342,-7.8298
1974,11,2,1,83,-3.3247
1974,11,2,2,89,-2.1441
1974,11,2,3,89,-3.2850
1974,11,2,4,86,-6.8016
1974,11,2,5,123,-7.1861
1974,11,3,1,85,-2.7003
1974,11,3,2,112,-3.5460
1974,11,3,3,116,-4.9076
1974,11,3,4,139,-2.9009
1974,11,3,5,135,-6.3971
1974,12,1,1,295,-8.2524
1974,12,1,2,219,-8.3184
1974,12,1,3,172,-7.5071
1974,12,1,4,165,-7.6197
1974,12,1,5,340,-8.7705
1974,12,2,1,83,-5.7750
1974,12,2,2,90,-6.5300
1974,12,2,3,90,-5.0640
1974,12,2,4,85,-4.6682
1974,12,2,5,123,-8.1215
1974,12,3,1,85,-2.2715
1974,12,3,2,112,-2.2130
1974,12,3,3,116,-0.7898
1974,12,3,4,139,-1.8375
1974,12,3,5,135,-7.2511
1975,1,1,1,295,28.8105
1975,1,1,2,217,31.5991
1975,1,1,3,172,27.3253
1975,1,1,4,165,29.4957
1975,1,1,5,341,30.9134
1975,1,2,1,82,26.5080
1975,1,2,2,90,25.9538
1975,1,2,3,89,24.0487
1975,1,2,4,84,26.5597
1975,1,2,5,123,26.2201
1975,1,3,1,85,15.6688
1975,1,3,2,112,10.1155
1975,1,3,3,116,12.2197
1975,1,3,4,139,10.4324
1975,1,3,5,135,14.5452
1975,2,1,1,294,5.6988
1975,2,1,2,218,5.4570
1975,2,1,3,171,8.1739
1975,2,1,4,165,5.4505
1975,2,1,5,339,2.7633
1975,2,2,1,81,3.9767
1975,2,2,2,90,6.3565
1975,2,2,3,89,3.6543
1975,2,2,4,84,4.4521
1975,2,2,5,123,5.2801
1975,2,3,1,85,3.9592
1975,2,3,2,112,6.4040
1975,2,3,3,116,8.4273
1975,2,3,4,139,6.4883
1975,2,3,5,135,8.5906
1975,3,1,1,294,8.2493
1975,3,1,2,218,8.7742
1975,3,1,3,171,7.5009
1975,3,1,4,165,9.2282
1975,3,1,5,338,11.0742
1975,3,2,1,81,8.2819
1975,3,2,2,90,7.3279
1975,3,2,3,89,5.5746
1975,3,2,4,84,8.2095
1975,3,2,5,123,9.9309
1975,3,3,1,85,6.4809
1975,3,3,2,112,5.9710
1975,3,3,3,116,0.3018
1975,3,3,4,139,4.0691
1975,3,3,5,134,5.7719
1975,4,1,1,294,4.1943
1975,4,1,2,217,3.2544
1975,4,1,3,170,2.6989
1975,4,1,4,165,3.9771
1975,4,1,5,337,4.5333
1975,4,2,1,81,6.6791
1975,4,2,2,90,3.8665
1975,4,2,3,89,3.8790
1975,4,2,4,84,2.0111
1975,4,2,5,123,8.6537
1975,4,3,1,85,8.3360
1975,4,3,2,112,4.1112
1975,4,3,3,116,4.0041
1975,4,3,4,139,4.9360
1975,4,3,5,134,10.2284
1975,5,1,1,293,7.1768
1975,5,1,2,216,5.5966
1975,5,1,3,167,8.9214
1975,5,1,4,163,8.1745
1975,5,1,5,335,9.7883
1975,5,2,1,81,7.7577
1975,5,2,2,90,9.3898
1975,5,2,3,89,7.7911
1975,5,2,4,84,8.0594
1975,5,2,5,123,9.8556
1975,5,3,1,85,3.7131
1975,5,3,2,112,6.9161
1975,5,3,3,116,5.3824
1975,5,3,4,139,4.6781
1975,5,3,5,134,3.3403
1975,6,1,1,294,8.6335
1975,6,1,2,214,8.1956
1975,6,1,3,167,7.6215
1975,6,1,4,163,7.4115
1975,6,1,5,335,7.1809
1975,6,2,1,81,4.5231
1975,6,2,2,90,8.8234
1975,6,2,3,87,8.3905
1975,6,2,4,84,6.9268
1975,6,2,5,123,4.6124
1975,6,3,1,84,7.8586
1975,6,3,2,112,5.4812
1975,6,3,3,116,3.6879
1975,6,3,4,139,5.2420
1975,6,3,5,134,3.6549
1975,7,1,1,561,-0.3369
1975,7,1,2,279,-1.0543
1975,7,1,3,218,-1.6171
1975,7,1,4,222,-0.9219
1975,7,1,5,419,0.1027
1975,7,2,1,123,-3.3278
1975,7,2,2,124,-2.3551
1975,7,2,3,87,-4.4764
1975,7,2,4,92,-4.0068
1975,7,2,5,194,-3.8577
1975,7,3,1,74,-5.5691
1975,7,3,2,117,-8.7497
1975,7,3,3,164,-4.0367
1975,7,3,4,167,-7.0853
1975,7,3,5,173,-6.6557
1975,8,1,1,559,-6.8780
1975,8,1,2,279,-5.7680
1975,8,1,3,217,-5.0609
1975,8,1,4,222,-5.7809
1975,8,1,5,418,-6.8313
1975,8,2,1,123,-5.3056
1975,8,2,2,123,-4.8839
1975,8,2,3,87,-2.9841
1975,8,2,4,92,-5.3277
1975,8,2,5,194,-3.6106
1975,8,3,1,73,-0.8434
1975,8,3,2,117,-1.1555
1975,8,3,3,164,-1.8650
1975,8,3,4,167,-1.4338
1975,8,3,5,173,-2.1616
1975,9,1,1,557,-3.3358
1975,9,1,2,278,-1.9961
1975,9,1,3,214,-3.5997
1975,9,1,4,223,-3.6646
1975,9,1,5,418,-3.1972
1975,9,2,1,123,-3.6138
1975,9,2,2,123,-2.6641
1975,9,2,3,87,-4.2438
1975,9,2,4,92,-3.4972
1975,9,2,5,192,-4.3043
1975,9,3,1,73,-4.6980
1975,9,3,2,116,-4.4948
1975,9,3,3,164,-1.3517
1975,9,3,4,167,-2.5428
1975,9,3,5,173,-5.2406
1975,10,1,1,555,1.9584
1975,10,1,2,277,2.1946
1975,10,1,3,213,2.9888
1975,10,1,4,222,2.8142
1975,10,1,5,418,1.6002
1975,10,2,1,123,3.0523
1975,10,2,2,123,3.8970
1975,10,2,3,87,2.4616
1975,10,2,4,92,2.3584
1975,10,2,5,191,2.6849
1975,10,3,1,73,5.9271
1975,10,3,2,116,8.8297
1975,10,3,3,163,5.4545
1975,10,3,4,167,7.4660
1975,10,3,5,172,4.8608
1975,11,1,1,549,2.5106
1975,11,1,2,275,3.1775
1975,11,1,3,215,1.8395
1975,11,1,4,222,3.1362
1975,11,1,5,418,2.8348
1975,11,2,1,122,2.7480
1975,11,2,2,123,4.1086
1975,11,2,3,87,3.9303
1975,11,2,4,92,3.7551
1975,11,2,5,191,1.7906
1975,11,3,1,73,2.6699
1975,11,3,2,116,4.4178
1975,11,3,3,163,2.9599
1975,11,3,4,167,3.1652
1975,11,3,5,172,1.8648
1975,12,1,1,547,-1.2867
1975,12,1,2,275,-0.9042
1975,12,1,3,215,-1.6679
1975,12,1,4,220,-1.0638
1975,12,1,5,416,-1.2432
1975,12,2,1,122,-1.2618
1975,12,2,2,123,0.5215
1975,12,2,3,87,-0.7695
1975,12,2,4,91,-0.8015
1975,12,2,5,190,-2.9993
1975,12,3,1,73,1.0290
1975,12,3,2,116,-4.0445
1975,12,3,3,163,0.3673
1975,12,3,4,167,-0.9536
1975,12,3,5,173,-1.8851
1976,1,1,1,519,23.1216
1976,1,1,2,267,20.7818
1976,1,1,3,206,23.2129
1976,1,1,4,211,20.1566
1976,1,1,5,407,23.7366
1976,1,2,1,122,19.9043
1976,1,2,2,122,19.3141
1976,1,2,3,87,17.4820
1976,1,2,4,89,18.5357
1976,1,2,5,189,17.4917
1976,1,3,1,73,19.0199
1976,1,3,2,116,13.3846
1976,1,3,3,163,10.7559
1976,1,3,4,167,11.1810
1976,1,3,5,173,12.5724
1976,2,1,1,519,12.8356
1976,2,1,2,268,11.2533
1976,2,1,3,207,9.2045
1976,2,1,4,210,11.9192
1976,2,1,5,402,11.3292
1976,2,2,1,122,9.0579
1976,2,2,2,122,6.0206
1976,2,2,3,87,7.8602
1976,2,2,4,87,6.5926
1976,2,2,5,189,6.9726
1976,2,3,1,73,4.0251
1976,2,3,2,116,-0.0659
1976,2,3,3,164,0.8801
1976,2,3,4,167,-1.4535
1976,2,3,5,173,-1.6394
1976,3,1,1,537,2.1677
1976,3,1,2,270,2.1411
1976,3,1,3,209,0.8897
1976,3,1,4,215,0.7251
1976,3,1,5,398,1.6486
1976,3,2,1,122,2.9148
1976,3,2,2,123,2.3544
1976,3,2,3,87,2.0320
1976,3,2,4,87,0.9290
1976,3,2,5,188,0.2940
1976,3,3,1,73,0.0252
1976,3,3,2,116,2.0275
1976,3,3,3,162,3.2905
1976,3,3,4,167,3.5225
1976,3,3,5,173,2.3947
1976,4,1,1,533,-1.1161
1976,4,1,2,269,-0.8884
1976,4,1,3,208,-3.0575
1976,4,1,4,216,-0.5292
1976,4,1,5,396,-1.7781
1976,4,2,1,122,-0.7639
1976,4,2,2,122,-1.9286
1976,4,2,3,87,-1.0293
1976,4,2,4,86,0.6969
1976,4,2,5,187,-0.7358
1976,4,3,1,73,-1.4660
1976,4,3,2,116,-2.2061
1976,4,3,3,162,0.8176
1976,4,3,4,167,-2.1441
1976,4,3,5,173,-0.4469
1976,5,1,1,536,-4.0430
1976,5,1,2,272,-3.0831
1976,5,1,3,213,-4.0499
1976,5,1,4,219,-2.0015
1976,5,1,5,400,-1.8653
