year,month,rank_ME,rank_PDA,nstocks,ret_vw
1971,9,1,5,190,-1.5718
1971,9,2,1,68,-1.7129
1971,9,2,2,56,-0.2210
1971,9,2,3,59,-0.5533
1971,9,2,4,59,0.2708
1971,9,2,5,69,-1.4439
1971,9,3,1,66,-0.6870
1971,9,3,2,111,-0.1716
1971,9,3,3,109,0.3823
1971,9,3,4,107,-1.4325
1971,9,3,5,84,-0.6457
1971,10,1,1,209,-7.3627
1971,10,1,2,108,-6.5925
1971,10,1,3,79,-5.3827
1971,10,1,4,104,-6.6708
1971,10,1,5,190,-7.3027
1971,10,2,1,68,-5.0486
1971,10,2,2,56,-6.7182
1971,10,2,3,59,-6.4805
1971,10,2,4,59,-4.7059
1971,10,2,5,69,-7.3734
1971,10,3,1,66,-5.9683
1971,10,3,2,111,-3.9352
1971,10,3,3,109,-3.0308
1971,10,3,4,107,-5.1015
1971,10,3,5,84,-5.7408
1971,11,1,1,209,-4.9558
1971,11,1,2,108,-4.8653
1971,11,1,3,79,-4.5602
1971,11,1,4,104,-3.5786
1971,11,1,5,190,-4.4945
1971,11,2,1,68,-2.8574
1971,11,2,2,56,-3.9020
1971,11,2,3,59,-0.0782
1971,11,2,4,59,-3.2007
1971,11,2,5,69,-0.5682
1971,11,3,1,66,0.5964
1971,11,3,2,111,0.7584
1971,11,3,3,109,0.3890
1971,11,3,4,107,0.3962
1971,11,3,5,84,-1.1216
1971,12,1,1,209,13.9786
1971,12,1,2,108,12.3048
1971,12,1,3,79,14.4258
1971,12,1,4,104,12.1732
1971,12,1,5,190,12.9397
1971,12,2,1,68,13.5681
1971,12,2,2,56,12.0884
1971,12,2,3,59,13.7164
1971,12,2,4,59,11.6738
1971,12,2,5,69,12.6626
1971,12,3,1,66,8.5094
1971,12,3,2,111,8.5384
1971,12,3,3,109,8.3307
1971,12,3,4,107,10.1644
1971,12,3,5,84,11.3411
1972,1,1,1,208,14.0436
1972,1,1,2,108,13.0479
1972,1,1,3,79,13.7237
1972,1,1,4,104,9.4222
1972,1,1,5,190,15.1546
1972,1,2,1,68,8.2783
1972,1,2,2,56,6.3708
1972,1,2,3,59,7.8831
1972,1,2,4,59,7.8146
1972,1,2,5,69,7.4652
1972,1,3,1,66,2.5168
1972,1,3,2,111,4.6711
1972,1,3,3,109,1.1347
1972,1,3,4,107,0.3849
1972,1,3,5,84,3.6719
1972,2,1,1,207,4.0468
1972,2,1,2,108,4.7203
1972,2,1,3,79,4.2470
1972,2,1,4,104,5.3688
1972,2,1,5,190,4.0966
1972,2,2,1,68,4.5459
1972,2,2,2,56,2.6780
1972,2,2,3,59,5.6479
1972,2,2,4,59,2.1168
1972,2,2,5,69,2.9233
1972,2,3,1,66,1.7624
1972,2,3,2,111,3.5829
1972,2,3,3,109,3.5462
1972,2,3,4,107,5.1978
1972,2,3,5,84,3.9559
1972,3,1,1,207,-1.3160
1972,3,1,2,107,-1.0262
1972,3,1,3,79,0.8270
1972,3,1,4,104,0.9558
1972,3,1,5,190,-1.8007
1972,3,2,1,68,-0.8069
1972,3,2,2,56,-0.5849
1972,3,2,3,59,0.8648
1972,3,2,4,59,2.0274
1972,3,2,5,69,1.3049
1972,3,3,1,66,2.6996
1972,3,3,2,111,2.6930
1972,3,3,3,109,-1.2938
1972,3,3,4,107,0.3681
1972,3,3,5,84,-0.2394
1972,4,1,1,207,0.4277
1972,4,1,2,107,1.3477
1972,4,1,3,79,1.1997
1972,4,1,4,104,-0.0300
1972,4,1,5,189,0.0551
1972,4,2,1,68,2.6652
1972,4,2,2,56,2.1987
1972,4,2,3,59,-1.2239
1972,4,2,4,59,0.7277
1972,4,2,5,69,2.5280
1972,4,3,1,66,-0.7402
1972,4,3,2,111,1.6381
1972,4,3,3,109,0.4597
1972,4,3,4,107,0.7693
1972,4,3,5,84,2.3658
1972,5,1,1,207,-0.8562
1972,5,1,2,107,-3.2954
1972,5,1,3,79,-0.1640
1972,5,1,4,104,-2.3534
1972,5,1,5,189,-3.3510
1972,5,2,1,68,-1.3636
1972,5,2,2,56,-2.4413
1972,5,2,3,59,0.4603
1972,5,2,4,59,-1.5607
1972,5,2,5,69,-2.7183
1972,5,3,1,66,0.1256
1972,5,3,2,111,2.3933
1972,5,3,3,109,3.4784
1972,5,3,4,106,2.6335
1972,5,3,5,84,1.4282
1972,6,1,1,206,-4.3734
1972,6,1,2,107,-1.4726
1972,6,1,3,79,-3.3055
1972,6,1,4,104,-3.4887
1972,6,1,5,188,-4.1000
1972,6,2,1,68,-0.8074
1972,6,2,2,56,-2.0783
1972,6,2,3,59,-4.4676
1972,6,2,4,59,-3.5444
1972,6,2,5,69,-3.5021
1972,6,3,1,66,-3.0767
1972,6,3,2,111,-1.6221
1972,6,3,3,109,-0.7216
1972,6,3,4,106,-2.3558
1972,6,3,5,84,-4.3779
1972,7,1,1,238,-3.5775
1972,7,1,2,130,-3.0664
1972,7,1,3,98,-4.8165
1972,7,1,4,106,-3.6285
1972,7,1,5,206,-4.2569
1972,7,2,1,68,-3.2036
1972,7,2,2,73,-4.5175
1972,7,2,3,65,-2.2934
1972,7,2,4,76,-4.7913
1972,7,2,5,68,-3.5260
1972,7,3,1,61,0.7155
1972,7,3,2,114,0.0103
1972,7,3,3,132,0.3708
1972,7,3,4,116,0.9031
1972,7,3,5,84,-5.0355
1972,8,1,1,237,-0.0069
1972,8,1,2,129,-0.2498
1972,8,1,3,98,1.0514
1972,8,1,4,105,1.3517
1972,8,1,5,206,0.1431
1972,8,2,1,68,1.9188
1972,8,2,2,73,1.1310
1972,8,2,3,65,2.8820
1972,8,2,4,75,0.4891
1972,8,2,5,68,1.8946
1972,8,3,1,61,3.7068
1972,8,3,2,114,3.8898
1972,8,3,3,132,3.3125
1972,8,3,4,116,3.0581
1972,8,3,5,84,4.4590
1972,9,1,1,238,-4.0729
1972,9,1,2,128,-5.2352
1972,9,1,3,96,-4.3839
1972,9,1,4,103,-4.6347
1972,9,1,5,206,-4.6842
1972,9,2,1,67,-2.0348
1972,9,2,2,73,-3.2375
1972,9,2,3,65,-2.6776
1972,9,2,4,74,-2.0399
1972,9,2,5,68,-4.3756
1972,9,3,1,61,-1.4779
1972,9,3,2,114,-1.6441
1972,9,3,3,131,0.1126
1972,9,3,4,116,0.8028
1972,9,3,5,84,-2.7217
1972,10,1,1,238,-1.8348
1972,10,1,2,128,-2.9639
1972,10,1,3,96,-2.2132
1972,10,1,4,103,-2.2093
1972,10,1,5,206,-3.7538
1972,10,2,1,67,-1.2298
1972,10,2,2,73,-2.4453
1972,10,2,3,65,0.6330
1972,10,2,4,74,-1.2879
1972,10,2,5,68,-1.8075
1972,10,3,1,60,0.1831
1972,10,3,2,114,-1.0748
1972,10,3,3,131,1.6107
1972,10,3,4,116,2.4189
1972,10,3,5,84,-0.0887
1972,11,1,1,238,6.3690
1972,11,1,2,128,4.6686
1972,11,1,3,97,4.0375
1972,11,1,4,103,5.6835
1972,11,1,5,206,3.8066
1972,11,2,1,67,7.8870
1972,11,2,2,72,5.3270
1972,11,2,3,65,8.1207
1972,11,2,4,74,6.7904
1972,11,2,5,68,4.6999
1972,11,3,1,60,2.8665
1972,11,3,2,114,5.4659
1972,11,3,3,131,4.3536
1972,11,3,4,116,4.2403
1972,11,3,5,84,8.1987
1972,12,1,1,238,-0.7125
1972,12,1,2,128,-2.4444
1972,12,1,3,97,-1.2050
1972,12,1,4,103,-2.4458
1972,12,1,5,205,-3.0772
1972,12,2,1,66,-0.8220
1972,12,2,2,72,-1.7808
1972,12,2,3,65,-1.5136
1972,12,2,4,74,0.5677
1972,12,2,5,68,-1.2513
1972,12,3,1,61,-0.5164
1972,12,3,2,114,1.2777
1972,12,3,3,131,2.1997
1972,12,3,4,116,2.8668
1972,12,3,5,84,-1.2373
1973,1,1,1,238,-3.1909
1973,1,1,2,128,-3.5898
1973,1,1,3,97,-4.5991
1973,1,1,4,104,-3.9025
1973,1,1,5,204,-4.0144
1973,1,2,1,66,-5.1236
1973,1,2,2,72,-6.8743
1973,1,2,3,65,-5.2603
1973,1,2,4,73,-7.3582
1973,1,2,5,68,-7.1201
1973,1,3,1,61,-3.0425
1973,1,3,2,114,-1.3068
1973,1,3,3,131,-0.6109
1973,1,3,4,116,-2.0068
1973,1,3,5,84,-7.7036
1973,2,1,1,236,-7.7266
1973,2,1,2,128,-10.4993
1973,2,1,3,97,-9.7662
1973,2,1,4,104,-7.2543
1973,2,1,5,204,-7.6091
1973,2,2,1,66,-7.6132
1973,2,2,2,72,-7.9438
1973,2,2,3,65,-9.6229
1973,2,2,4,73,-8.4164
1973,2,2,5,68,-9.2363
1973,2,3,1,61,-3.2660
1973,2,3,2,114,-2.9935
1973,2,3,3,131,-3.7218
1973,2,3,4,116,-4.0056
1973,2,3,5,84,-7.2120
1973,3,1,1,236,-2.3025
1973,3,1,2,128,-1.6962
1973,3,1,3,96,-4.0182
1973,3,1,4,104,-3.4599
1973,3,1,5,203,-1.9583
1973,3,2,1,66,0.2892
1973,3,2,2,72,-3.0680
1973,3,2,3,65,-3.6144
1973,3,2,4,73,-3.0165
1973,3,2,5,68,-2.9001
1973,3,3,1,61,-1.3974
1973,3,3,2,113,-0.5722
1973,3,3,3,130,0.5448
1973,3,3,4,115,-0.0567
1973,3,3,5,84,-1.8694
1973,4,1,1,233,-8.0063
1973,4,1,2,128,-6.9138
1973,4,1,3,96,-7.9202
1973,4,1,4,103,-4.6189
1973,4,1,5,202,-7.3739
1973,4,2,1,66,-5.2306
1973,4,2,2,72,-7.6240
1973,4,2,3,65,-6.5273
1973,4,2,4,74,-7.1901
1973,4,2,5,68,-8.4862
1973,4,3,1,61,-6.1285
1973,4,3,2,113,-4.3305
1973,4,3,3,130,-4.0268
1973,4,3,4,115,-3.9465
1973,4,3,5,84,-7.5833
1973,5,1,1,233,-7.9928
1973,5,1,2,128,-9.5116
1973,5,1,3,96,-9.1052
1973,5,1,4,103,-7.1586
1973,5,1,5,201,-9.4121
1973,5,2,1,66,-7.0236
1973,5,2,2,72,-8.5099
1973,5,2,3,65,-10.3679
1973,5,2,4,74,-8.1566
1973,5,2,5,68,-9.6431
1973,5,3,1,61,-1.0968
1973,5,3,2,112,-2.6083
1973,5,3,3,130,-1.2519
1973,5,3,4,116,-0.3314
1973,5,3,5,84,-4.2490
1973,6,1,1,232,-1.9291
1973,6,1,2,123,-1.5308
1973,6,1,3,96,-5.4210
1973,6,1,4,103,-2.8289
1973,6,1,5,199,-4.3960
1973,6,2,1,66,-3.6370
1973,6,2,2,71,-2.6976
1973,6,2,3,65,-3.0055
1973,6,2,4,73,-3.4034
1973,6,2,5,68,-2.2444
1973,6,3,1,61,-0.0045
1973,6,3,2,112,-1.5763
1973,6,3,3,130,0.5523
1973,6,3,4,116,-1.3613
1973,6,3,5,83,-4.0595
1973,7,1,1,253,13.8419
1973,7,1,2,115,12.2596
1973,7,1,3,100,18.2149
1973,7,1,4,140,15.5342
1973,7,1,5,233,17.3017
1973,7,2,1,78,12.3290
1973,7,2,2,68,11.5777
1973,7,2,3,75,16.1664
1973,7,2,4,72,12.2950
1973,7,2,5,72,14.7366
1973,7,3,1,67,7.3539
1973,7,3,2,116,4.2419
1973,7,3,3,140,4.3890
1973,7,3,4,122,4.4396
1973,7,3,5,69,8.7292
1973,8,1,1,252,-5.7427
1973,8,1,2,115,-6.0816
1973,8,1,3,99,-6.7500
1973,8,1,4,139,-6.9544
1973,8,1,5,230,-6.3674
1973,8,2,1,78,-0.9892
1973,8,2,2,68,-4.4703
1973,8,2,3,75,-5.1372
1973,8,2,4,72,-4.4313
1973,8,2,5,72,-3.7827
1973,8,3,1,67,-2.2483
1973,8,3,2,116,-3.5646
1973,8,3,3,140,-3.8856
1973,8,3,4,122,-2.5245
1973,8,3,5,69,-2.1633
1973,9,1,1,252,9.0693
1973,9,1,2,115,8.4047
1973,9,1,3,99,12.1590
1973,9,1,4,139,8.4755
1973,9,1,5,230,9.7589
1973,9,2,1,78,9.0303
1973,9,2,2,67,13.1016
1973,9,2,3,75,10.3160
1973,9,2,4,72,12.5308
1973,9,2,5,72,13.6672
1973,9,3,1,67,4.6427
1973,9,3,2,115,2.2698
1973,9,3,3,140,4.3119
1973,9,3,4,122,7.7939
1973,9,3,5,69,8.5599
1973,10,1,1,251,1.6331
1973,10,1,2,115,2.3158
1973,10,1,3,98,1.3368
1973,10,1,4,140,-3.3812
1973,10,1,5,230,-0.7681
1973,10,2,1,78,3.0020
1973,10,2,2,67,1.1219
1973,10,2,3,75,-1.1578
1973,10,2,4,72,-0.8967
1973,10,2,5,72,-2.6524
1973,10,3,1,67,0.4234
1973,10,3,2,115,2.4167
1973,10,3,3,140,-1.2916
1973,10,3,4,122,0.6326
1973,10,3,5,68,0.4756
1973,11,1,1,250,-18.5340
1973,11,1,2,115,-18.5809
1973,11,1,3,98,-20.6797
1973,11,1,4,140,-21.8802
1973,11,1,5,229,-21.7976
1973,11,2,1,78,-20.4131
1973,11,2,2,67,-18.7638
1973,11,2,3,74,-20.2652
1973,11,2,4,72,-20.3752
1973,11,2,5,72,-21.2307
1973,11,3,1,67,-16.1611
1973,11,3,2,115,-10.8178
1973,11,3,3,140,-9.5555
1973,11,3,4,122,-12.6780
1973,11,3,5,68,-13.9099
1973,12,1,1,249,-4.2698
1973,12,1,2,115,-4.0925
1973,12,1,3,98,-4.4264
1973,12,1,4,140,-3.9864
1973,12,1,5,229,-2.9058
1973,12,2,1,76,-1.5484
1973,12,2,2,67,-0.2861
1973,12,2,3,73,-1.8300
1973,12,2,4,72,-2.0411
1973,12,2,5,72,-1.0403
1973,12,3,1,67,0.9380
1973,12,3,2,116,-0.3090
1973,12,3,3,140,1.1490
1973,12,3,4,122,4.4850
1973,12,3,5,68,6.0503
1974,1,1,1,250,17.3031
1974,1,1,2,114,18.6249
1974,1,1,3,98,14.0122
1974,1,1,4,140,17.7431
1974,1,1,5,228,16.3507
1974,1,2,1,76,12.9626
1974,1,2,2,67,9.1706
1974,1,2,3,73,10.0834
1974,1,2,4,72,9.3936
1974,1,2,5,72,10.5270
1974,1,3,1,67,1.5346
1974,1,3,2,116,-0.3451
1974,1,3,3,140,-1.7088
1974,1,3,4,122,-2.1993
1974,1,3,5,68,0.6182
1974,2,1,1,249,-1.6072
1974,2,1,2,114,-1.4661
1974,2,1,3,97,-0.2065
1974,2,1,4,140,-3.1437
1974,2,1,5,222,0.3203
1974,2,2,1,76,2.8293
1974,2,2,2,67,2.6907
1974,2,2,3,73,1.0480
1974,2,2,4,72,-1.1414
1974,2,2,5,72,2.4770
1974,2,3,1,67,-0.1221
1974,2,3,2,116,-0.1231
1974,2,3,3,139,0.1427
1974,2,3,4,122,-0.3118
1974,2,3,5,68,1.3764
1974,3,1,1,247,1.6153
1974,3,1,2,115,1.3534
1974,3,1,3,96,-0.1326
1974,3,1,4,138,0.2015
1974,3,1,5,222,-0.1992
1974,3,2,1,76,-1.3279
1974,3,2,2,67,-0.2020
1974,3,2,3,73,-0.8641
1974,3,2,4,71,-0.7781
1974,3,2,5,72,-0.8662
1974,3,3,1,67,-2.1381
1974,3,3,2,115,-0.7365
1974,3,3,3,139,-2.7121
1974,3,3,4,122,-1.9900
1974,3,3,5,68,-3.5758
1974,4,1,1,246,-5.7805
1974,4,1,2,115,-4.2148
1974,4,1,3,96,-4.5611
1974,4,1,4,138,-5.2199
1974,4,1,5,221,-4.9301
1974,4,2,1,76,-2.8792
1974,4,2,2,67,-4.8844
1974,4,2,3,73,-4.9920
1974,4,2,4,71,-5.8262
1974,4,2,5,72,-2.1395
1974,4,3,1,67,-3.4009
1974,4,3,2,115,-2.2267
1974,4,3,3,139,-3.7137
1974,4,3,4,122,-3.7130
1974,4,3,5,68,-4.4425
1974,5,1,1,245,-7.8911
1974,5,1,2,115,-7.3195
1974,5,1,3,96,-7.2096
1974,5,1,4,138,-6.2303
1974,5,1,5,219,-8.7080
1974,5,2,1,74,-7.7569
1974,5,2,2,67,-6.4807
1974,5,2,3,72,-5.1675
1974,5,2,4,71,-6.9494
1974,5,2,5,72,-9.2596
1974,5,3,1,67,-2.6031
1974,5,3,2,115,-3.0378
1974,5,3,3,139,-0.9770
1974,5,3,4,122,-3.3767
1974,5,3,5,68,-6.7932
1974,6,1,1,244,-2.1430
1974,6,1,2,115,-0.7844
1974,6,1,3,96,-1.9683
1974,6,1,4,138,-1.9738
1974,6,1,5,218,-2.6211
1974,6,2,1,73,-4.0088
1974,6,2,2,67,0.3765
1974,6,2,3,72,-0.5212
1974,6,2,4,71,-1.7249
1974,6,2,5,72,-0.2289
1974,6,3,1,67,-3.6968
1974,6,3,2,115,-0.9487
1974,6,3,3,138,-0.5904
1974,6,3,4,122,-0.7456
1974,6,3,5,68,0.0518
1974,7,1,1,303,-5.5328
1974,7,1,2,191,-5.6845
1974,7,1,3,140,-5.9376
1974,7,1,4,139,-3.0307
1974,7,1,5,289,-5.3293
1974,7,2,1,79,-3.1551
1974,7,2,2,80,-5.0198
1974,7,2,3,96,-3.8000
1974,7,2,4,79,-4.7760
1974,7,2,5,95,-4.8054
1974,7,3,1,75,-8.4519
1974,7,3,2,125,-5.3819
1974,7,3,3,145,-8.1343
1974,7,3,4,135,-11.6896
1974,7,3,5,78,-7.8952
1974,8,1,1,300,-5.9366
1974,8,1,2,191,-6.5139
1974,8,1,3,140,-8.3858
1974,8,1,4,139,-7.1124
1974,8,1,5,286,-8.4373
1974,8,2,1,78,-8.0420
1974,8,2,2,80,-7.7206
1974,8,2,3,95,-8.7270
1974,8,2,4,78,-8.1029
1974,8,2,5,95,-9.4496
1974,8,3,1,75,-5.1291
1974,8,3,2,125,-10.3669
1974,8,3,3,145,-9.4447
1974,8,3,4,135,-7.2513
1974,8,3,5,78,-10.1951
1974,9,1,1,296,-8.6217
1974,9,1,2,187,-7.6035
1974,9,1,3,140,-9.1578
1974,9,1,4,137,-8.7329
1974,9,1,5,285,-9.9841
1974,9,2,1,78,-7.2419
1974,9,2,2,80,-7.7903
1974,9,2,3,95,-10.0128
1974,9,2,4,75,-11.1702
1974,9,2,5,95,-10.1241
1974,9,3,1,75,-13.6957
1974,9,3,2,125,-11.4137
1974,9,3,3,145,-13.0035
1974,9,3,4,134,-10.5003
1974,9,3,5,78,-15.4903
1974,10,1,1,294,10.3479
1974,10,1,2,186,7.8470
1974,10,1,3,140,9.1392
1974,10,1,4,137,7.0424
1974,10,1,5,286,8.5369
1974,10,2,1,77,9.8929
1974,10,2,2,80,12.4202
1974,10,2,3,96,7.7376
1974,10,2,4,75,9.4705
1974,10,2,5,95,8.9913
1974,10,3,1,75,14.0843
1974,10,3,2,124,17.5355
1974,10,3,3,145,18.6063
1974,10,3,4,134,17.6378
1974,10,3,5,78,17.4893
1974,11,1,1,291,-5.4963
1974,11,1,2,186,-4.7904
1974,11,1,3,140,-7.2182
1974,11,1,4,135,-4.2314
1974,11,1,5,285,-8.8096
1974,11,2,1,77,-2.0356
1974,11,2,2,80,-4.8516
1974,11,2,3,95,-4.4314
1974,11,2,4,76,-4.2439
1974,11,2,5,95,-5.6182
1974,11,3,1,75,-5.4869
1974,11,3,2,124,-5.0149
1974,11,3,3,145,-3.1648
1974,11,3,4,134,-4.1649
1974,11,3,5,77,-3.7831
1974,12,1,1,288,-8.6514
1974,12,1,2,186,-7.3305
1974,12,1,3,139,-7.7852
1974,12,1,4,134,-7.7711
1974,12,1,5,285,-8.8372
1974,12,2,1,76,-5.3258
1974,12,2,2,80,-7.0344
1974,12,2,3,95,-7.7326
1974,12,2,4,78,-5.9134
1974,12,2,5,95,-5.1607
1974,12,3,1,75,-3.9254
1974,12,3,2,124,-0.5156
1974,12,3,3,145,-2.9056
1974,12,3,4,134,-1.7212
1974,12,3,5,77,-3.7259
1975,1,1,1,291,30.2181
1975,1,1,2,184,31.1483
1975,1,1,3,139,29.7618
1975,1,1,4,134,27.6521
1975,1,1,5,285,32.6964
1975,1,2,1,76,25.0459
1975,1,2,2,79,25.5879
1975,1,2,3,95,24.9847
1975,1,2,4,76,28.2977
1975,1,2,5,95,29.4918
1975,1,3,1,75,15.4209
1975,1,3,2,124,9.3718
1975,1,3,3,144,12.3662
1975,1,3,4,134,11.4881
1975,1,3,5,78,15.1182
1975,2,1,1,291,7.6657
1975,2,1,2,184,5.4309
1975,2,1,3,139,2.0169
1975,2,1,4,134,4.0244
1975,2,1,5,282,3.6545
1975,2,2,1,76,4.5810
1975,2,2,2,79,4.3296
1975,2,2,3,95,5.2183
1975,2,2,4,76,4.5610
1975,2,2,5,95,5.3818
1975,2,3,1,75,9.3862
1975,2,3,2,124,6.0640
1975,2,3,3,144,7.0563
1975,2,3,4,134,7.3450
1975,2,3,5,78,8.5041
1975,3,1,1,292,9.3652
1975,3,1,2,184,9.5555
1975,3,1,3,138,11.5398
1975,3,1,4,133,9.0464
1975,3,1,5,280,9.2017
1975,3,2,1,76,6.7412
1975,3,2,2,79,8.7915
1975,3,2,3,95,8.4742
1975,3,2,4,76,6.8280
1975,3,2,5,95,9.4444
1975,3,3,1,75,2.7255
1975,3,3,2,124,2.4562
1975,3,3,3,143,3.6691
1975,3,3,4,134,2.7633
1975,3,3,5,78,6.5723
1975,4,1,1,293,5.0272
1975,4,1,2,183,4.6053
1975,4,1,3,138,2.5476
1975,4,1,4,133,1.4980
1975,4,1,5,278,3.5517
1975,4,2,1,76,5.7322
1975,4,2,2,79,4.4870
1975,4,2,3,95,6.2070
1975,4,2,4,76,3.5455
1975,4,2,5,95,3.8262
1975,4,3,1,75,5.3211
1975,4,3,2,124,9.0145
1975,4,3,3,143,3.5525
1975,4,3,4,134,2.7198
1975,4,3,5,78,6.0961
1975,5,1,1,291,7.8539
1975,5,1,2,181,8.4993
1975,5,1,3,138,7.8482
1975,5,1,4,131,7.1884
1975,5,1,5,278,8.0504
1975,5,2,1,76,9.8182
1975,5,2,2,79,7.8796
1975,5,2,3,95,5.5993
1975,5,2,4,76,7.2949
1975,5,2,5,95,9.6508
1975,5,3,1,75,3.4300
1975,5,3,2,124,4.9882
1975,5,3,3,143,7.2467
1975,5,3,4,134,4.1900
1975,5,3,5,78,6.3582
1975,6,1,1,290,8.2592
1975,6,1,2,182,7.1714
1975,6,1,3,138,5.7706
1975,6,1,4,131,9.7484
1975,6,1,5,277,7.5930
1975,6,2,1,76,5.6417
1975,6,2,2,79,5.1203
1975,6,2,3,95,6.1306
1975,6,2,4,75,7.0030
1975,6,2,5,94,7.5600
1975,6,3,1,75,4.4637
1975,6,3,2,123,5.1898
1975,6,3,3,143,3.8556
1975,6,3,4,134,4.4833
1975,6,3,5,78,6.0501
1975,7,1,1,426,-0.5494
1975,7,1,2,227,-1.5906
1975,7,1,3,220,-0.4032
1975,7,1,4,196,-1.0184
1975,7,1,5,338,0.2945
1975,7,2,1,118,-5.7552
1975,7,2,2,104,-1.0446
1975,7,2,3,110,-3.9007
1975,7,2,4,106,-3.5828
1975,7,2,5,113,-3.9216
1975,7,3,1,83,-7.3511
1975,7,3,2,148,-4.6960
1975,7,3,3,170,-6.2533
1975,7,3,4,151,-7.1877
1975,7,3,5,111,-8.0648
1975,8,1,1,426,-6.3999
1975,8,1,2,225,-5.8580
1975,8,1,3,219,-6.1218
1975,8,1,4,196,-6.3188
1975,8,1,5,337,-6.3788
1975,8,2,1,118,-4.2233
1975,8,2,2,104,-2.4759
1975,8,2,3,110,-5.2822
1975,8,2,4,105,-4.1588
1975,8,2,5,113,-5.8801
1975,8,3,1,83,-2.0652
1975,8,3,2,148,-0.5732
1975,8,3,3,170,-1.8722
1975,8,3,4,151,-1.2407
1975,8,3,5,110,-3.6441
1975,9,1,1,426,-3.7642
1975,9,1,2,223,-2.3824
1975,9,1,3,218,-3.5425
1975,9,1,4,194,-4.0523
1975,9,1,5,338,-2.5257
1975,9,2,1,118,-3.4745
1975,9,2,2,104,-3.5638
1975,9,2,3,109,-2.5034
1975,9,2,4,104,-3.5390
1975,9,2,5,113,-3.5771
1975,9,3,1,83,-2.3486
1975,9,3,2,147,-2.1215
1975,9,3,3,170,-4.1069
1975,9,3,4,151,-3.4824
1975,9,3,5,110,-4.5981
1975,10,1,1,425,2.4860
1975,10,1,2,222,1.7997
1975,10,1,3,217,3.2388
1975,10,1,4,194,1.3282
1975,10,1,5,338,2.1136
1975,10,2,1,118,4.4369
1975,10,2,2,104,2.8138
1975,10,2,3,109,3.9463
1975,10,2,4,104,2.3408
1975,10,2,5,112,1.8195
1975,10,3,1,83,7.5372
1975,10,3,2,147,6.7889
1975,10,3,3,169,5.2252
1975,10,3,4,150,5.9269
1975,10,3,5,110,8.8898
1975,11,1,1,423,2.5084
1975,11,1,2,220,3.7490
1975,11,1,3,217,5.2133
1975,11,1,4,195,1.5262
1975,11,1,5,339,2.7057
1975,11,2,1,118,2.3592
1975,11,2,2,104,3.8193
1975,11,2,3,109,2.0077
1975,11,2,4,104,4.3997
1975,11,2,5,111,3.3300
1975,11,3,1,83,4.1898
1975,11,3,2,147,1.9690
1975,11,3,3,169,3.2310
1975,11,3,4,150,2.3994
1975,11,3,5,110,3.6065
1975,12,1,1,422,-1.2048
1975,12,1,2,218,-1.2348
1975,12,1,3,218,-2.0591
1975,12,1,4,194,-0.1140
1975,12,1,5,336,-1.9803
1975,12,2,1,118,-0.3148
1975,12,2,2,102,-1.4208
1975,12,2,3,109,-0.3791
1975,12,2,4,104,-3.4989
1975,12,2,5,111,-0.3411
1975,12,3,1,83,-0.3937
1975,12,3,2,147,-0.1787
1975,12,3,3,170,-1.5028
1975,12,3,4,150,-1.9089
1975,12,3,5,110,-1.9107
1976,1,1,1,393,23.3175
1976,1,1,2,209,22.0266
1976,1,1,3,206,21.0223
1976,1,1,4,190,22.4235
1976,1,1,5,324,24.2947
1976,1,2,1,118,21.1482
1976,1,2,2,102,18.8990
1976,1,2,3,108,16.6850
1976,1,2,4,101,15.0703
1976,1,2,5,111,20.0751
1976,1,3,1,83,17.0007
1976,1,3,2,147,11.5932
1976,1,3,3,170,12.0012
1976,1,3,4,150,9.9455
1976,1,3,5,110,11.7994
1976,2,1,1,391,13.4428
1976,2,1,2,209,10.0894
1976,2,1,3,206,10.4436
1976,2,1,4,189,11.7909
1976,2,1,5,324,12.4302
1976,2,2,1,118,7.1307
1976,2,2,2,101,6.5360
1976,2,2,3,108,5.2496
1976,2,2,4,100,7.8001
1976,2,2,5,111,9.3669
1976,2,3,1,83,1.7281
1976,2,3,2,147,0.4196
1976,2,3,3,170,-0.8472
1976,2,3,4,151,-1.7718
1976,2,3,5,110,-2.0168
1976,3,1,1,409,2.6677
1976,3,1,2,212,0.6674
1976,3,1,3,210,0.7369
1976,3,1,4,189,0.6312
1976,3,1,5,323,2.5927
1976,3,2,1,118,3.2867
1976,3,2,2,101,1.0336
1976,3,2,3,109,0.7118
1976,3,2,4,100,1.8707
1976,3,2,5,110,0.5702
1976,3,3,1,82,1.5416
1976,3,3,2,147,3.1008
1976,3,3,3,170,2.5984
1976,3,3,4,150,3.7075
1976,3,3,5,110,3.3186
1976,4,1,1,409,-1.4199
1976,4,1,2,211,-1.4882
1976,4,1,3,210,-0.5514
1976,4,1,4,189,-2.5525
1976,4,1,5,320,-1.4747
1976,4,2,1,118,-1.7090
1976,4,2,2,99,0.0856
1976,4,2,3,109,-0.4814
1976,4,2,4,99,-2.5334
1976,4,2,5,110,-0.8360
1976,4,3,1,82,-2.0520
1976,4,3,2,147,-0.2599
1976,4,3,3,170,-0.4372
1976,4,3,4,150,-1.3446
1976,4,3,5,110,-2.1096
1976,5,1,1,411,-3.2592
1976,5,1,2,212,-1.5564
1976,5,1,3,215,-2.5717
1976,5,1,4,193,-3.0676
1976,5,1,5,326,-4.4534
1976,5,2,1,118,-1.1152
1976,5,2,2,99,-2.5025
