year,month,rank_ME,rank_ACI,nstocks,ret_vw
1971,9,1,4,51,-2.2418
1971,9,1,5,88,1.0855
1971,9,2,1,56,-0.7364
1971,9,2,2,49,-0.9371
1971,9,2,3,44,-1.3651
1971,9,2,4,37,1.2397
1971,9,2,5,63,-1.7353
1971,9,3,1,60,-1.7105
1971,9,3,2,77,-1.3025
1971,9,3,3,107,0.1669
1971,9,3,4,111,-0.0491
1971,9,3,5,80,-0.8667
1971,10,1,1,111,-5.6947
1971,10,1,2,87,-5.7768
1971,10,1,3,44,-5.6339
1971,10,1,4,51,-6.8904
1971,10,1,5,88,-7.4212
1971,10,2,1,55,-5.6224
1971,10,2,2,49,-6.8098
1971,10,2,3,44,-5.5810
1971,10,2,4,37,-4.7278
1971,10,2,5,63,-6.2751
1971,10,3,1,60,-6.6873
1971,10,3,2,77,-4.2162
1971,10,3,3,107,-4.4972
1971,10,3,4,111,-3.3999
1971,10,3,5,80,-5.2322
1971,11,1,1,111,-3.6744
1971,11,1,2,87,-4.2689
1971,11,1,3,44,-2.8029
1971,11,1,4,51,-4.5641
1971,11,1,5,88,-4.1474
1971,11,2,1,55,-0.9373
1971,11,2,2,49,0.2761
1971,11,2,3,44,-3.6644
1971,11,2,4,37,-4.1752
1971,11,2,5,63,-2.4326
1971,11,3,1,60,-2.4166
1971,11,3,2,77,0.3042
1971,11,3,3,107,0.9747
1971,11,3,4,111,0.3409
1971,11,3,5,80,0.4990
1971,12,1,1,110,11.7476
1971,12,1,2,86,14.2233
1971,12,1,3,44,13.1119
1971,12,1,4,51,11.8405
1971,12,1,5,88,11.5041
1971,12,2,1,55,13.3636
1971,12,2,2,49,10.5140
1971,12,2,3,44,10.7299
1971,12,2,4,37,11.5159
1971,12,2,5,63,11.5411
1971,12,3,1,60,12.3824
1971,12,3,2,77,8.5120
1971,12,3,3,107,9.5184
1971,12,3,4,111,8.4033
1971,12,3,5,80,7.4860
1972,1,1,1,109,11.9891
1972,1,1,2,86,13.6474
1972,1,1,3,44,12.1787
1972,1,1,4,51,14.4176
1972,1,1,5,88,10.5898
1972,1,2,1,54,11.2336
1972,1,2,2,49,6.7245
1972,1,2,3,43,5.9087
1972,1,2,4,37,4.0024
1972,1,2,5,63,7.9483
1972,1,3,1,60,4.2388
1972,1,3,2,77,0.9118
1972,1,3,3,107,0.5958
1972,1,3,4,111,3.6095
1972,1,3,5,80,3.7679
1972,2,1,1,109,3.3443
1972,2,1,2,86,3.8336
1972,2,1,3,44,3.8933
1972,2,1,4,51,2.8626
1972,2,1,5,88,3.8963
1972,2,2,1,54,6.3539
1972,2,2,2,49,2.2803
1972,2,2,3,43,4.7736
1972,2,2,4,36,3.7926
1972,2,2,5,63,3.7021
1972,2,3,1,60,2.3206
1972,2,3,2,77,4.2538
1972,2,3,3,107,4.1370
1972,2,3,4,111,2.4264
1972,2,3,5,80,4.2738
1972,3,1,1,109,-1.1873
1972,3,1,2,86,-1.2509
1972,3,1,3,44,2.3932
1972,3,1,4,51,-1.3318
1972,3,1,5,88,-0.8470
1972,3,2,1,54,0.5957
1972,3,2,2,49,0.6419
1972,3,2,3,43,0.2668
1972,3,2,4,36,-0.0807
1972,3,2,5,63,-0.4635
1972,3,3,1,60,2.0447
1972,3,3,2,77,-2.0292
1972,3,3,3,107,1.2112
1972,3,3,4,111,0.7105
1972,3,3,5,80,1.7900
1972,4,1,1,109,1.2595
1972,4,1,2,86,1.3522
1972,4,1,3,44,1.1070
1972,4,1,4,51,0.4572
1972,4,1,5,87,-1.1988
1972,4,2,1,54,1.0950
1972,4,2,2,49,1.0165
1972,4,2,3,43,5.1069
1972,4,2,4,36,0.1712
1972,4,2,5,63,1.0135
1972,4,3,1,60,1.1774
1972,4,3,2,77,0.9289
1972,4,3,3,107,1.7038
1972,4,3,4,111,0.2339
1972,4,3,5,80,-0.0190
1972,5,1,1,108,-2.1734
1972,5,1,2,85,-1.7576
1972,5,1,3,44,-1.9892
1972,5,1,4,51,-2.0765
1972,5,1,5,87,-2.5052
1972,5,2,1,54,-0.3629
1972,5,2,2,49,-1.5683
1972,5,2,3,43,0.5541
1972,5,2,4,36,-3.0397
1972,5,2,5,63,-2.6286
1972,5,3,1,59,2.5708
1972,5,3,2,77,2.4214
1972,5,3,3,107,3.6902
1972,5,3,4,111,1.9571
1972,5,3,5,80,-0.4760
1972,6,1,1,108,-4.3979
1972,6,1,2,85,-2.3552
1972,6,1,3,44,-3.2688
1972,6,1,4,51,-2.8067
1972,6,1,5,87,-2.4222
1972,6,2,1,54,-1.1951
1972,6,2,2,49,-3.4998
1972,6,2,3,43,-3.0185
1972,6,2,4,36,-3.0553
1972,6,2,5,63,-3.3161
1972,6,3,1,59,-4.4006
1972,6,3,2,77,-1.8767
1972,6,3,3,107,-1.6457
1972,6,3,4,111,-1.8750
1972,6,3,5,80,-2.8061
1972,7,1,1,143,-2.4092
1972,7,1,2,79,-3.5917
1972,7,1,3,65,-5.0650
1972,7,1,4,59,-2.8013
1972,7,1,5,110,-3.6920
1972,7,2,1,74,-2.6845
1972,7,2,2,54,-1.7841
1972,7,2,3,54,-3.6674
1972,7,2,4,46,-3.6360
1972,7,2,5,52,-4.0748
1972,7,3,1,69,-1.6317
1972,7,3,2,98,0.0900
1972,7,3,3,99,-0.5188
1972,7,3,4,111,-0.0139
1972,7,3,5,89,1.3043
1972,8,1,1,143,1.8052
1972,8,1,2,78,-0.1469
1972,8,1,3,65,1.9716
1972,8,1,4,59,1.0989
1972,8,1,5,110,0.9588
1972,8,2,1,74,2.2869
1972,8,2,2,54,2.4329
1972,8,2,3,54,5.3333
1972,8,2,4,45,2.8266
1972,8,2,5,52,-1.8446
1972,8,3,1,69,3.6501
1972,8,3,2,98,4.0319
1972,8,3,3,99,6.1463
1972,8,3,4,111,3.4229
1972,8,3,5,89,0.5435
1972,9,1,1,143,-3.3504
1972,9,1,2,77,-4.9542
1972,9,1,3,64,-4.7322
1972,9,1,4,59,-5.0063
1972,9,1,5,111,-5.4133
1972,9,2,1,74,-2.9298
1972,9,2,2,53,-2.6944
1972,9,2,3,54,-2.6340
1972,9,2,4,45,-3.4396
1972,9,2,5,51,-4.0432
1972,9,3,1,69,-1.6989
1972,9,3,2,97,-2.2785
1972,9,3,3,99,-0.8389
1972,9,3,4,111,0.3066
1972,9,3,5,89,-0.2802
1972,10,1,1,143,-3.6706
1972,10,1,2,77,-1.6451
1972,10,1,3,64,-2.9355
1972,10,1,4,59,-1.7230
1972,10,1,5,110,-2.8639
1972,10,2,1,74,0.1160
1972,10,2,2,53,-0.2977
1972,10,2,3,54,-3.2529
1972,10,2,4,45,-1.2585
1972,10,2,5,51,0.1140
1972,10,3,1,69,0.9756
1972,10,3,2,97,1.1292
1972,10,3,3,99,0.9687
1972,10,3,4,110,0.4446
1972,10,3,5,89,1.1531
1972,11,1,1,142,5.6407
1972,11,1,2,77,6.5869
1972,11,1,3,64,7.3702
1972,11,1,4,59,5.2880
1972,11,1,5,110,7.0609
1972,11,2,1,74,5.9725
1972,11,2,2,52,4.9168
1972,11,2,3,54,8.3037
1972,11,2,4,45,7.0646
1972,11,2,5,51,5.3884
1972,11,3,1,69,7.1042
1972,11,3,2,97,5.6645
1972,11,3,3,99,5.8173
1972,11,3,4,110,4.0930
1972,11,3,5,89,3.7938
1972,12,1,1,141,-1.1891
1972,12,1,2,77,-4.3244
1972,12,1,3,64,-0.8092
1972,12,1,4,59,1.8015
1972,12,1,5,110,-4.0240
1972,12,2,1,73,-3.5100
1972,12,2,2,52,-1.0734
1972,12,2,3,54,0.8880
1972,12,2,4,45,0.6269
1972,12,2,5,51,-1.3787
1972,12,3,1,69,0.4251
1972,12,3,2,97,-0.7403
1972,12,3,3,99,1.4890
1972,12,3,4,111,2.6743
1972,12,3,5,89,1.6332
1973,1,1,1,141,-3.7027
1973,1,1,2,77,-4.5005
1973,1,1,3,64,-5.4930
1973,1,1,4,59,-2.7411
1973,1,1,5,110,-4.7610
1973,1,2,1,73,-6.6006
1973,1,2,2,52,-7.8751
1973,1,2,3,54,-4.7531
1973,1,2,4,45,-4.6697
1973,1,2,5,51,-9.5410
1973,1,3,1,69,-5.3067
1973,1,3,2,97,-2.8886
1973,1,3,3,99,-1.6071
1973,1,3,4,111,-0.6298
1973,1,3,5,89,-1.9673
1973,2,1,1,141,-8.2976
1973,2,1,2,77,-6.8658
1973,2,1,3,63,-7.9470
1973,2,1,4,58,-7.4437
1973,2,1,5,110,-7.2728
1973,2,2,1,73,-9.2855
1973,2,2,2,52,-9.5852
1973,2,2,3,54,-8.2262
1973,2,2,4,45,-6.7034
1973,2,2,5,51,-7.4270
1973,2,3,1,69,-5.0794
1973,2,3,2,97,-4.1490
1973,2,3,3,99,-4.8204
1973,2,3,4,111,-3.3951
1973,2,3,5,89,-2.5130
1973,3,1,1,141,-1.0794
1973,3,1,2,77,-0.8015
1973,3,1,3,63,-3.2883
1973,3,1,4,58,-3.4152
1973,3,1,5,110,-1.8347
1973,3,2,1,73,-2.2619
1973,3,2,2,52,-2.4586
1973,3,2,3,54,-1.1541
1973,3,2,4,45,-3.0518
1973,3,2,5,51,-3.0792
1973,3,3,1,69,-0.7743
1973,3,3,2,97,-1.1139
1973,3,3,3,99,1.4088
1973,3,3,4,110,-0.2509
1973,3,3,5,87,-1.6068
1973,4,1,1,141,-7.0820
1973,4,1,2,77,-7.1989
1973,4,1,3,63,-5.5987
1973,4,1,4,57,-7.3421
1973,4,1,5,108,-6.1155
1973,4,2,1,73,-6.9924
1973,4,2,2,52,-6.3868
1973,4,2,3,54,-5.3045
1973,4,2,4,45,-4.2365
1973,4,2,5,51,-7.8428
1973,4,3,1,69,-6.8110
1973,4,3,2,97,-4.5140
1973,4,3,3,99,-2.7028
1973,4,3,4,110,-4.2287
1973,4,3,5,87,-5.9236
1973,5,1,1,140,-7.0468
1973,5,1,2,77,-9.6597
1973,5,1,3,63,-9.8806
1973,5,1,4,57,-6.4503
1973,5,1,5,108,-8.4519
1973,5,2,1,73,-7.8761
1973,5,2,2,52,-9.7908
1973,5,2,3,54,-7.9441
1973,5,2,4,45,-8.4375
1973,5,2,5,51,-9.4275
1973,5,3,1,69,-4.6943
1973,5,3,2,97,-1.6422
1973,5,3,3,99,-1.7876
1973,5,3,4,110,-1.7011
1973,5,3,5,87,0.6995
1973,6,1,1,140,-2.3517
1973,6,1,2,76,-3.4136
1973,6,1,3,63,-3.2643
1973,6,1,4,57,-2.1224
1973,6,1,5,106,-2.9388
1973,6,2,1,73,-2.6470
1973,6,2,2,52,-3.8710
1973,6,2,3,54,-2.1833
1973,6,2,4,45,-4.5226
1973,6,2,5,49,-2.2709
1973,6,3,1,69,-3.9809
1973,6,3,2,97,-1.6808
1973,6,3,3,98,-0.4359
1973,6,3,4,110,-0.1063
1973,6,3,5,87,-0.9356
1973,7,1,1,194,12.9162
1973,7,1,2,74,14.3197
1973,7,1,3,84,17.1312
1973,7,1,4,70,15.4269
1973,7,1,5,148,12.8856
1973,7,2,1,77,10.6480
1973,7,2,2,52,12.4383
1973,7,2,3,55,12.6217
1973,7,2,4,55,15.2555
1973,7,2,5,69,14.2712
1973,7,3,1,67,8.9035
1973,7,3,2,114,3.7998
1973,7,3,3,105,6.2486
1973,7,3,4,113,2.0052
1973,7,3,5,94,9.4066
1973,8,1,1,194,-5.6736
1973,8,1,2,74,-7.5311
1973,8,1,3,84,-6.8781
1973,8,1,4,70,-5.3671
1973,8,1,5,146,-5.7399
1973,8,2,1,77,-2.1565
1973,8,2,2,52,-4.6496
1973,8,2,3,55,-3.8710
1973,8,2,4,55,-4.5973
1973,8,2,5,69,-4.4811
1973,8,3,1,67,-1.9175
1973,8,3,2,114,-2.3674
1973,8,3,3,105,-3.4078
1973,8,3,4,113,-3.3923
1973,8,3,5,94,-5.0964
1973,9,1,1,194,9.4696
1973,9,1,2,75,8.0705
1973,9,1,3,84,9.5031
1973,9,1,4,69,10.7288
1973,9,1,5,146,8.4695
1973,9,2,1,76,11.0754
1973,9,2,2,52,14.7330
1973,9,2,3,55,12.7837
1973,9,2,4,55,10.6967
1973,9,2,5,69,9.1070
1973,9,3,1,67,8.3069
1973,9,3,2,114,0.1013
1973,9,3,3,105,6.0870
1973,9,3,4,113,6.4128
1973,9,3,5,93,5.6024
1973,10,1,1,193,1.5292
1973,10,1,2,75,-2.0828
1973,10,1,3,83,0.1077
1973,10,1,4,69,-2.5385
1973,10,1,5,147,0.7915
1973,10,2,1,76,0.9357
1973,10,2,2,52,-1.0153
1973,10,2,3,55,2.6134
1973,10,2,4,55,-1.3746
1973,10,2,5,69,-2.6509
1973,10,3,1,67,2.2636
1973,10,3,2,114,1.5469
1973,10,3,3,104,-0.4117
1973,10,3,4,113,-0.3778
1973,10,3,5,93,-0.1106
1973,11,1,1,193,-21.2244
1973,11,1,2,74,-19.1000
1973,11,1,3,83,-20.2318
1973,11,1,4,69,-22.4532
1973,11,1,5,146,-18.7780
1973,11,2,1,75,-19.2560
1973,11,2,2,52,-19.7754
1973,11,2,3,55,-19.4337
1973,11,2,4,55,-22.2484
1973,11,2,5,69,-20.2558
1973,11,3,1,67,-15.5915
1973,11,3,2,114,-11.5532
1973,11,3,3,104,-11.8809
1973,11,3,4,113,-9.2002
1973,11,3,5,93,-12.4874
1973,12,1,1,193,-3.4818
1973,12,1,2,73,-7.6456
1973,12,1,3,83,-4.8318
1973,12,1,4,69,-1.0339
1973,12,1,5,146,-2.9365
1973,12,2,1,73,0.0438
1973,12,2,2,52,-1.9807
1973,12,2,3,55,-1.0456
1973,12,2,4,55,-0.6769
1973,12,2,5,68,-4.0939
1973,12,3,1,67,2.3556
1973,12,3,2,114,1.2475
1973,12,3,3,104,-1.7444
1973,12,3,4,113,3.8792
1973,12,3,5,94,1.4762
1974,1,1,1,193,18.3247
1974,1,1,2,74,18.4553
1974,1,1,3,82,17.6601
1974,1,1,4,69,13.7811
1974,1,1,5,146,16.5654
1974,1,2,1,73,13.0489
1974,1,2,2,52,12.9203
1974,1,2,3,55,9.5199
1974,1,2,4,55,10.6263
1974,1,2,5,68,11.5433
1974,1,3,1,67,-0.8103
1974,1,3,2,114,-0.0242
1974,1,3,3,104,-0.1801
1974,1,3,4,113,-2.8182
1974,1,3,5,94,0.8345
1974,2,1,1,192,-0.7166
1974,2,1,2,74,0.8020
1974,2,1,3,82,1.5419
1974,2,1,4,67,-0.4104
1974,2,1,5,146,-0.4957
1974,2,2,1,73,4.7602
1974,2,2,2,52,-1.4771
1974,2,2,3,55,-0.0607
1974,2,2,4,55,2.4265
1974,2,2,5,68,0.9218
1974,2,3,1,67,2.9529
1974,2,3,2,114,-1.1574
1974,2,3,3,104,-0.3980
1974,2,3,4,113,0.6198
1974,2,3,5,94,0.9090
1974,3,1,1,192,0.2611
1974,3,1,2,74,1.7672
1974,3,1,3,83,-1.5719
1974,3,1,4,65,2.0766
1974,3,1,5,145,1.9711
1974,3,2,1,72,-2.1637
1974,3,2,2,52,0.3768
1974,3,2,3,55,-0.6622
1974,3,2,4,55,-0.7192
1974,3,2,5,68,-0.9818
1974,3,3,1,67,-3.5222
1974,3,3,2,113,-1.2133
1974,3,3,3,104,-0.4835
1974,3,3,4,113,-2.3631
1974,3,3,5,94,-4.7436
1974,4,1,1,191,-3.8699
1974,4,1,2,74,-4.0263
1974,4,1,3,83,-6.9727
1974,4,1,4,65,-4.6020
1974,4,1,5,145,-5.2714
1974,4,2,1,72,-3.7457
1974,4,2,2,52,-3.7264
1974,4,2,3,55,-2.6294
1974,4,2,4,55,-3.4149
1974,4,2,5,68,-3.5256
1974,4,3,1,67,-3.7121
1974,4,3,2,113,-3.4982
1974,4,3,3,104,-3.4135
1974,4,3,4,113,-4.0991
1974,4,3,5,94,-1.3330
1974,5,1,1,190,-6.8473
1974,5,1,2,74,-9.1371
1974,5,1,3,81,-6.0267
1974,5,1,4,64,-7.7661
1974,5,1,5,145,-7.0563
1974,5,2,1,72,-6.4916
1974,5,2,2,52,-8.0783
1974,5,2,3,53,-6.9721
1974,5,2,4,55,-6.8770
1974,5,2,5,67,-7.5883
1974,5,3,1,67,-5.4583
1974,5,3,2,113,-3.2638
1974,5,3,3,104,-1.3163
1974,5,3,4,113,-2.6595
1974,5,3,5,94,-0.4061
1974,6,1,1,188,-3.2597
1974,6,1,2,74,-0.9990
1974,6,1,3,81,-3.3360
1974,6,1,4,64,-2.4450
1974,6,1,5,145,-0.8836
1974,6,2,1,71,0.1288
1974,6,2,2,52,-1.5792
1974,6,2,3,53,-2.3454
1974,6,2,4,55,-0.1690
1974,6,2,5,67,-0.7926
1974,6,3,1,66,0.2134
1974,6,3,2,113,-0.6646
1974,6,3,3,104,-1.9479
1974,6,3,4,113,-1.0711
1974,6,3,5,94,-1.3414
1974,7,1,1,204,-6.1345
1974,7,1,2,89,-2.6354
1974,7,1,3,76,-3.4294
1974,7,1,4,82,-3.8019
1974,7,1,5,154,-4.2553
1974,7,2,1,74,-1.6300
1974,7,2,2,66,-4.4413
1974,7,2,3,55,-5.3272
1974,7,2,4,52,-5.0055
1974,7,2,5,79,-4.5441
1974,7,3,1,75,-5.6296
1974,7,3,2,108,-5.4625
1974,7,3,3,113,-11.7158
1974,7,3,4,113,-8.9554
1974,7,3,5,95,-7.7608
1974,8,1,1,202,-6.4535
1974,8,1,2,89,-7.0046
1974,8,1,3,76,-6.5436
1974,8,1,4,82,-5.8702
1974,8,1,5,151,-7.2744
1974,8,2,1,72,-6.3708
1974,8,2,2,66,-8.7652
1974,8,2,3,55,-11.1031
1974,8,2,4,51,-5.9928
1974,8,2,5,79,-7.1028
1974,8,3,1,75,-7.5382
1974,8,3,2,108,-7.8138
1974,8,3,3,113,-6.9903
1974,8,3,4,113,-11.0716
1974,8,3,5,95,-7.9910
1974,9,1,1,199,-9.3347
1974,9,1,2,89,-8.7220
1974,9,1,3,76,-7.4485
1974,9,1,4,82,-7.2646
1974,9,1,5,149,-7.6141
1974,9,2,1,73,-9.4977
1974,9,2,2,66,-7.6711
1974,9,2,3,54,-9.4739
1974,9,2,4,50,-10.7408
1974,9,2,5,79,-6.6234
1974,9,3,1,75,-12.5962
1974,9,3,2,107,-12.0995
1974,9,3,3,113,-12.3004
1974,9,3,4,113,-11.5984
1974,9,3,5,95,-14.1765
1974,10,1,1,199,9.3750
1974,10,1,2,89,8.9194
1974,10,1,3,76,10.1492
1974,10,1,4,82,10.7642
1974,10,1,5,148,5.9327
1974,10,2,1,74,9.6375
1974,10,2,2,66,9.1631
1974,10,2,3,54,6.8706
1974,10,2,4,50,9.5060
1974,10,2,5,79,11.3304
1974,10,3,1,75,15.8279
1974,10,3,2,106,17.1577
1974,10,3,3,113,14.6982
1974,10,3,4,113,19.6938
1974,10,3,5,95,20.6176
1974,11,1,1,199,-6.6033
1974,11,1,2,87,-4.5132
1974,11,1,3,76,-4.4055
1974,11,1,4,82,-8.6486
1974,11,1,5,145,-5.5659
1974,11,2,1,73,-4.1072
1974,11,2,2,66,-4.7411
1974,11,2,3,54,-2.5372
1974,11,2,4,51,-5.8283
1974,11,2,5,79,-4.5977
1974,11,3,1,75,-3.6786
1974,11,3,2,105,-4.3659
1974,11,3,3,113,-4.6154
1974,11,3,4,113,-5.7562
1974,11,3,5,95,-2.4646
1974,12,1,1,197,-9.3306
1974,12,1,2,87,-8.0518
1974,12,1,3,76,-9.3356
1974,12,1,4,82,-8.9748
1974,12,1,5,144,-8.0839
1974,12,2,1,73,-7.7364
1974,12,2,2,66,-3.9406
1974,12,2,3,54,-5.3878
1974,12,2,4,51,-5.7684
1974,12,2,5,78,-7.4450
1974,12,3,1,75,-2.8937
1974,12,3,2,105,-2.2896
1974,12,3,3,113,-0.2520
1974,12,3,4,113,-4.3643
1974,12,3,5,95,-2.2698
1975,1,1,1,197,30.4313
1975,1,1,2,88,29.3749
1975,1,1,3,76,34.1322
1975,1,1,4,81,35.9128
1975,1,1,5,147,32.2512
1975,1,2,1,71,26.7229
1975,1,2,2,66,28.0501
1975,1,2,3,54,25.6534
1975,1,2,4,51,32.5704
1975,1,2,5,77,23.8302
1975,1,3,1,75,15.4341
1975,1,3,2,106,12.6627
1975,1,3,3,113,13.9011
1975,1,3,4,113,8.2827
1975,1,3,5,95,8.4507
1975,2,1,1,196,3.9098
1975,2,1,2,88,3.6489
1975,2,1,3,76,3.0241
1975,2,1,4,81,3.9090
1975,2,1,5,147,5.1673
1975,2,2,1,71,5.4895
1975,2,2,2,66,2.2257
1975,2,2,3,54,7.5009
1975,2,2,4,51,4.3553
1975,2,2,5,77,3.0198
1975,2,3,1,75,6.9977
1975,2,3,2,106,7.1717
1975,2,3,3,113,7.7783
1975,2,3,4,113,7.2873
1975,2,3,5,95,6.8516
1975,3,1,1,195,10.6610
1975,3,1,2,88,9.3741
1975,3,1,3,75,12.2214
1975,3,1,4,81,10.5622
1975,3,1,5,146,8.1007
1975,3,2,1,71,7.8390
1975,3,2,2,66,8.3693
1975,3,2,3,54,10.1171
1975,3,2,4,51,8.4699
1975,3,2,5,77,8.7538
1975,3,3,1,75,3.3988
1975,3,3,2,106,1.7981
1975,3,3,3,113,3.9403
1975,3,3,4,113,2.0939
1975,3,3,5,95,5.8363
1975,4,1,1,196,2.9334
1975,4,1,2,88,5.7175
1975,4,1,3,74,-0.6802
1975,4,1,4,80,6.3717
1975,4,1,5,146,4.7526
1975,4,2,1,71,7.6202
1975,4,2,2,66,2.0580
1975,4,2,3,54,5.9997
1975,4,2,4,51,3.6724
1975,4,2,5,77,3.8927
1975,4,3,1,75,5.6549
1975,4,3,2,106,6.3244
1975,4,3,3,113,1.8232
1975,4,3,4,113,7.5470
1975,4,3,5,95,9.3038
1975,5,1,1,195,7.7401
1975,5,1,2,88,8.2987
1975,5,1,3,74,7.2114
1975,5,1,4,79,7.7785
1975,5,1,5,145,8.7313
1975,5,2,1,71,8.1047
1975,5,2,2,66,9.5397
1975,5,2,3,54,4.8914
1975,5,2,4,51,11.8921
1975,5,2,5,77,8.3247
1975,5,3,1,75,7.4713
1975,5,3,2,106,5.2761
1975,5,3,3,113,5.3541
1975,5,3,4,113,4.5055
1975,5,3,5,95,2.9813
1975,6,1,1,195,8.7363
1975,6,1,2,88,5.7559
1975,6,1,3,75,10.4233
1975,6,1,4,79,7.9495
1975,6,1,5,145,7.9662
1975,6,2,1,71,5.8699
1975,6,2,2,66,6.9844
1975,6,2,3,54,5.3966
1975,6,2,4,50,4.8478
1975,6,2,5,77,8.3192
1975,6,3,1,75,5.5362
1975,6,3,2,106,3.6158
1975,6,3,3,113,5.1943
1975,6,3,4,113,4.1411
1975,6,3,5,94,5.7786
1975,7,1,1,238,-1.2305
1975,7,1,2,115,-0.8887
1975,7,1,3,80,-2.7214
1975,7,1,4,88,-3.6950
1975,7,1,5,130,-0.8920
1975,7,2,1,78,-4.3449
1975,7,2,2,81,-2.3857
1975,7,2,3,61,-1.5613
1975,7,2,4,60,-4.1949
1975,7,2,5,72,-4.2144
1975,7,3,1,78,-4.5880
1975,7,3,2,94,-5.8924
1975,7,3,3,117,-6.6585
1975,7,3,4,117,-6.3779
1975,7,3,5,106,-8.8854
1975,8,1,1,236,-6.7104
1975,8,1,2,115,-7.2708
1975,8,1,3,80,-6.5267
1975,8,1,4,88,-5.2323
1975,8,1,5,130,-6.7795
1975,8,2,1,78,-6.3582
1975,8,2,2,81,-4.3620
1975,8,2,3,60,-4.0959
1975,8,2,4,60,-5.1623
1975,8,2,5,72,-5.2872
1975,8,3,1,78,-4.3847
1975,8,3,2,93,-0.6477
1975,8,3,3,117,-1.3040
1975,8,3,4,117,-1.6204
1975,8,3,5,106,-1.4806
1975,9,1,1,235,-3.9066
1975,9,1,2,115,-2.1706
1975,9,1,3,80,-4.1370
1975,9,1,4,87,-2.4657
1975,9,1,5,130,-2.5004
1975,9,2,1,78,-4.1765
1975,9,2,2,81,-2.9487
1975,9,2,3,60,-3.6841
1975,9,2,4,60,-3.6084
1975,9,2,5,72,-3.4676
1975,9,3,1,78,-2.9263
1975,9,3,2,93,-1.7366
1975,9,3,3,116,-2.6218
1975,9,3,4,117,-4.2679
1975,9,3,5,106,-6.2362
1975,10,1,1,235,1.0280
1975,10,1,2,114,2.1373
1975,10,1,3,80,2.1973
1975,10,1,4,87,0.2528
1975,10,1,5,130,1.7848
1975,10,2,1,77,0.5506
1975,10,2,2,81,5.5518
1975,10,2,3,61,2.8106
1975,10,2,4,60,1.3626
1975,10,2,5,72,1.7028
1975,10,3,1,78,5.4144
1975,10,3,2,93,4.2401
1975,10,3,3,116,7.5297
1975,10,3,4,115,7.4385
1975,10,3,5,106,4.7239
1975,11,1,1,235,2.7150
1975,11,1,2,114,2.9213
1975,11,1,3,79,4.1535
1975,11,1,4,87,5.3029
1975,11,1,5,129,3.4321
1975,11,2,1,77,3.8567
1975,11,2,2,80,3.7840
1975,11,2,3,61,2.3334
1975,11,2,4,60,4.1894
1975,11,2,5,72,3.0588
1975,11,3,1,78,2.1455
1975,11,3,2,93,0.9229
1975,11,3,3,116,3.6880
1975,11,3,4,115,3.3622
1975,11,3,5,106,3.2964
1975,12,1,1,233,-3.1702
1975,12,1,2,112,-0.9765
1975,12,1,3,79,-1.2688
1975,12,1,4,87,-3.4623
1975,12,1,5,129,-1.1370
1975,12,2,1,77,-1.8591
1975,12,2,2,80,0.7454
1975,12,2,3,61,-0.5910
1975,12,2,4,60,-1.9212
1975,12,2,5,71,0.7027
1975,12,3,1,78,-1.7708
1975,12,3,2,93,0.1764
1975,12,3,3,116,-1.4698
1975,12,3,4,117,-1.0665
1975,12,3,5,106,-3.8334
1976,1,1,1,221,27.2775
1976,1,1,2,106,23.3271
1976,1,1,3,76,25.1584
1976,1,1,4,80,22.6160
1976,1,1,5,125,23.1842
1976,1,2,1,76,20.4528
1976,1,2,2,80,20.8467
1976,1,2,3,61,19.2084
1976,1,2,4,59,20.1722
1976,1,2,5,71,20.6178
1976,1,3,1,78,13.9257
1976,1,3,2,93,10.7711
1976,1,3,3,116,12.5651
1976,1,3,4,117,12.1934
1976,1,3,5,106,14.0565
1976,2,1,1,221,14.7631
1976,2,1,2,109,9.9219
1976,2,1,3,75,11.5338
1976,2,1,4,80,14.0464
1976,2,1,5,126,14.2323
1976,2,2,1,76,10.0585
1976,2,2,2,80,7.8028
1976,2,2,3,61,9.3348
1976,2,2,4,58,8.6781
1976,2,2,5,71,6.1536
1976,2,3,1,78,0.4174
1976,2,3,2,93,-1.3205
1976,2,3,3,116,0.7540
1976,2,3,4,117,-1.1765
1976,2,3,5,106,0.6240
1976,3,1,1,227,1.6582
1976,3,1,2,111,0.6216
1976,3,1,3,78,2.3685
1976,3,1,4,83,1.2053
1976,3,1,5,123,-0.2746
1976,3,2,1,77,2.3703
1976,3,2,2,80,2.2434
1976,3,2,3,61,3.5610
1976,3,2,4,58,0.6909
1976,3,2,5,71,1.4801
1976,3,3,1,78,2.6363
1976,3,3,2,93,4.0579
1976,3,3,3,116,2.1058
1976,3,3,4,116,3.3984
1976,3,3,5,106,3.0679
1976,4,1,1,226,-1.9599
1976,4,1,2,111,-2.5052
1976,4,1,3,78,-4.0778
1976,4,1,4,82,-2.1389
1976,4,1,5,122,-1.8785
1976,4,2,1,77,-2.8878
1976,4,2,2,77,-0.0802
1976,4,2,3,61,-2.1903
1976,4,2,4,58,-0.9377
1976,4,2,5,71,-2.6830
1976,4,3,1,78,0.4102
1976,4,3,2,93,-0.4504
1976,4,3,3,116,-0.7514
1976,4,3,4,116,-2.1953
1976,4,3,5,106,-1.4254
1976,5,1,1,227,-5.4726
1976,5,1,2,112,-3.5017
1976,5,1,3,78,-2.4946
1976,5,1,4,85,-0.8965
1976,5,1,5,128,-1.7594
1976,5,2,1,77,-1.7023
