year,month,rank_ME,rank_TA,nstocks,ret_vw
1971,9,1,5,173,-0.0141
1971,9,2,1,74,-3.0871
1971,9,2,2,59,-0.7058
1971,9,2,3,61,-1.0126
1971,9,2,4,56,-1.3378
1971,9,2,5,79,1.6802
1971,9,3,1,59,-0.5124
1971,9,3,2,93,-1.5081
1971,9,3,3,100,-1.4356
1971,9,3,4,108,0.0796
1971,9,3,5,132,0.8769
1971,10,1,1,238,-7.2477
1971,10,1,2,123,-6.3631
1971,10,1,3,106,-6.5640
1971,10,1,4,109,-6.5255
1971,10,1,5,173,-7.4313
1971,10,2,1,74,-5.4292
1971,10,2,2,59,-7.2915
1971,10,2,3,61,-5.7488
1971,10,2,4,56,-5.4901
1971,10,2,5,79,-5.9557
1971,10,3,1,59,-5.0797
1971,10,3,2,93,-4.6879
1971,10,3,3,100,-5.1419
1971,10,3,4,108,-4.9246
1971,10,3,5,132,-2.8625
1971,11,1,1,238,-5.5589
1971,11,1,2,123,-4.5053
1971,11,1,3,106,-5.1883
1971,11,1,4,109,-3.7276
1971,11,1,5,173,-3.8490
1971,11,2,1,74,-2.0125
1971,11,2,2,59,-1.7664
1971,11,2,3,61,-2.5677
1971,11,2,4,56,-2.4845
1971,11,2,5,79,-2.5934
1971,11,3,1,59,0.6691
1971,11,3,2,93,-0.2398
1971,11,3,3,100,0.4363
1971,11,3,4,108,-1.1806
1971,11,3,5,132,1.5083
1971,12,1,1,237,12.4348
1971,12,1,2,123,13.1183
1971,12,1,3,106,11.4177
1971,12,1,4,109,13.1658
1971,12,1,5,173,15.1946
1971,12,2,1,74,13.3548
1971,12,2,2,59,13.0368
1971,12,2,3,61,10.1157
1971,12,2,4,56,12.0674
1971,12,2,5,79,15.0079
1971,12,3,1,59,5.7873
1971,12,3,2,93,8.9942
1971,12,3,3,100,9.4249
1971,12,3,4,108,8.9938
1971,12,3,5,132,9.8944
1972,1,1,1,236,17.1190
1972,1,1,2,123,11.2351
1972,1,1,3,106,11.6436
1972,1,1,4,109,12.9823
1972,1,1,5,173,12.4058
1972,1,2,1,74,8.5032
1972,1,2,2,59,7.6011
1972,1,2,3,61,7.3470
1972,1,2,4,56,6.9012
1972,1,2,5,78,7.7910
1972,1,3,1,59,2.3391
1972,1,3,2,93,1.4059
1972,1,3,3,100,0.1172
1972,1,3,4,108,1.9727
1972,1,3,5,132,5.0698
1972,2,1,1,234,5.6338
1972,2,1,2,123,3.1320
1972,2,1,3,106,4.3995
1972,2,1,4,109,3.2280
1972,2,1,5,173,4.4504
1972,2,2,1,74,5.3192
1972,2,2,2,59,1.2820
1972,2,2,3,61,4.6286
1972,2,2,4,56,3.3884
1972,2,2,5,78,3.5808
1972,2,3,1,59,1.1235
1972,2,3,2,93,1.4630
1972,2,3,3,100,3.3609
1972,2,3,4,108,4.8055
1972,2,3,5,132,4.9812
1972,3,1,1,232,0.0830
1972,3,1,2,123,-1.3216
1972,3,1,3,106,-2.8506
1972,3,1,4,109,-1.3864
1972,3,1,5,172,0.2070
1972,3,2,1,74,-0.3117
1972,3,2,2,59,-0.6487
1972,3,2,3,61,1.1969
1972,3,2,4,56,0.8478
1972,3,2,5,78,1.0475
1972,3,3,1,59,2.6513
1972,3,3,2,93,-0.2001
1972,3,3,3,100,-0.6020
1972,3,3,4,108,0.7776
1972,3,3,5,132,1.5152
1972,4,1,1,232,1.4584
1972,4,1,2,123,2.1439
1972,4,1,3,105,0.1963
1972,4,1,4,109,0.1104
1972,4,1,5,172,-1.0926
1972,4,2,1,74,2.3637
1972,4,2,2,59,2.1838
1972,4,2,3,61,1.5137
1972,4,2,4,56,0.8812
1972,4,2,5,78,-0.1295
1972,4,3,1,59,-1.3319
1972,4,3,2,93,0.8716
1972,4,3,3,100,0.1849
1972,4,3,4,108,0.5574
1972,4,3,5,132,2.0245
1972,5,1,1,229,-2.0077
1972,5,1,2,123,-4.0314
1972,5,1,3,105,-1.9768
1972,5,1,4,109,-1.1676
1972,5,1,5,173,-1.4228
1972,5,2,1,74,-2.2407
1972,5,2,2,59,-2.5331
1972,5,2,3,61,-2.1148
1972,5,2,4,56,-0.8678
1972,5,2,5,78,-0.5280
1972,5,3,1,58,-1.2930
1972,5,3,2,93,-0.1302
1972,5,3,3,100,2.3415
1972,5,3,4,108,3.7279
1972,5,3,5,131,3.6298
1972,6,1,1,229,-3.0670
1972,6,1,2,122,-2.1394
1972,6,1,3,105,-4.4473
1972,6,1,4,109,-4.7310
1972,6,1,5,171,-3.6790
1972,6,2,1,74,-1.4236
1972,6,2,2,59,-3.8512
1972,6,2,3,61,-4.2884
1972,6,2,4,56,-2.6497
1972,6,2,5,78,-2.7024
1972,6,3,1,58,-3.8313
1972,6,3,2,93,-4.4769
1972,6,3,3,100,-2.5714
1972,6,3,4,108,-1.7172
1972,6,3,5,131,-0.1475
1972,7,1,1,286,-3.4088
1972,7,1,2,117,-4.5050
1972,7,1,3,140,-1.6713
1972,7,1,4,133,-4.0740
1972,7,1,5,120,-6.1867
1972,7,2,1,67,-3.9167
1972,7,2,2,73,-2.1243
1972,7,2,3,60,-3.5723
1972,7,2,4,78,-3.5126
1972,7,2,5,80,-5.4855
1972,7,3,1,66,-0.4384
1972,7,3,2,97,0.0028
1972,7,3,3,103,-0.8645
1972,7,3,4,107,1.3684
1972,7,3,5,148,-0.4334
1972,8,1,1,284,0.2828
1972,8,1,2,117,0.9115
1972,8,1,3,139,1.5453
1972,8,1,4,133,1.2328
1972,8,1,5,120,-2.2127
1972,8,2,1,67,2.3142
1972,8,2,2,73,1.6265
1972,8,2,3,60,2.9869
1972,8,2,4,78,1.8691
1972,8,2,5,79,-0.4462
1972,8,3,1,66,6.9028
1972,8,3,2,97,5.1271
1972,8,3,3,103,5.8476
1972,8,3,4,107,2.4112
1972,8,3,5,148,1.1339
1972,9,1,1,282,-4.6526
1972,9,1,2,117,-5.0362
1972,9,1,3,138,-4.3981
1972,9,1,4,132,-3.7701
1972,9,1,5,120,-4.6237
1972,9,2,1,66,-2.8266
1972,9,2,2,72,-1.7480
1972,9,2,3,60,-2.9216
1972,9,2,4,78,-3.3288
1972,9,2,5,79,-2.9499
1972,9,3,1,66,-3.1491
1972,9,3,2,97,0.2448
1972,9,3,3,103,-0.9159
1972,9,3,4,106,0.0733
1972,9,3,5,148,-0.8364
1972,10,1,1,282,-3.5997
1972,10,1,2,117,-2.5524
1972,10,1,3,138,-2.2764
1972,10,1,4,131,-3.2304
1972,10,1,5,120,-1.6930
1972,10,2,1,66,-1.1236
1972,10,2,2,72,-1.8214
1972,10,2,3,60,0.2642
1972,10,2,4,78,-0.2959
1972,10,2,5,79,-3.2123
1972,10,3,1,66,1.7383
1972,10,3,2,97,2.3670
1972,10,3,3,102,1.2831
1972,10,3,4,106,0.4856
1972,10,3,5,148,-0.3986
1972,11,1,1,283,5.0937
1972,11,1,2,116,6.1221
1972,11,1,3,138,4.7114
1972,11,1,4,131,4.0096
1972,11,1,5,120,4.9740
1972,11,2,1,65,8.0869
1972,11,2,2,72,6.4384
1972,11,2,3,60,6.9396
1972,11,2,4,78,5.4235
1972,11,2,5,79,5.2622
1972,11,3,1,66,7.5048
1972,11,3,2,97,7.7923
1972,11,3,3,102,6.6788
1972,11,3,4,106,3.4549
1972,11,3,5,148,2.2096
1972,12,1,1,282,-1.0956
1972,12,1,2,116,-2.2782
1972,12,1,3,138,-0.6499
1972,12,1,4,131,-2.9791
1972,12,1,5,120,-3.3565
1972,12,2,1,64,-0.2060
1972,12,2,2,72,-1.8496
1972,12,2,3,60,-0.6976
1972,12,2,4,78,-1.5841
1972,12,2,5,79,0.0492
1972,12,3,1,66,-1.4014
1972,12,3,2,97,1.2622
1972,12,3,3,103,0.7614
1972,12,3,4,106,1.5232
1972,12,3,5,148,3.4684
1973,1,1,1,282,-2.7077
1973,1,1,2,116,-3.3027
1973,1,1,3,138,-4.2533
1973,1,1,4,131,-4.4094
1973,1,1,5,120,-4.9507
1973,1,2,1,64,-6.7497
1973,1,2,2,72,-6.2442
1973,1,2,3,60,-5.9927
1973,1,2,4,78,-5.3909
1973,1,2,5,78,-8.1894
1973,1,3,1,66,-4.3825
1973,1,3,2,97,-2.5792
1973,1,3,3,103,-0.9159
1973,1,3,4,106,-2.6536
1973,1,3,5,148,-0.8663
1973,2,1,1,280,-7.6205
1973,2,1,2,116,-7.2320
1973,2,1,3,138,-8.1302
1973,2,1,4,131,-9.3632
1973,2,1,5,120,-9.4836
1973,2,2,1,64,-8.1152
1973,2,2,2,72,-8.3638
1973,2,2,3,60,-8.7767
1973,2,2,4,78,-8.2798
1973,2,2,5,78,-9.2684
1973,2,3,1,66,-4.1828
1973,2,3,2,97,-5.3177
1973,2,3,3,103,-4.6487
1973,2,3,4,106,-2.2144
1973,2,3,5,148,-3.5057
1973,3,1,1,280,-1.7242
1973,3,1,2,116,-4.6828
1973,3,1,3,138,-1.8926
1973,3,1,4,130,-2.4714
1973,3,1,5,119,-3.0484
1973,3,2,1,64,-2.8682
1973,3,2,2,72,-1.8974
1973,3,2,3,60,-0.4937
1973,3,2,4,78,-4.3087
1973,3,2,5,78,-2.9154
1973,3,3,1,65,-1.1541
1973,3,3,2,97,-0.3072
1973,3,3,3,102,0.5956
1973,3,3,4,105,-0.8830
1973,3,3,5,148,-0.2297
1973,4,1,1,277,-7.6987
1973,4,1,2,116,-5.6079
1973,4,1,3,137,-6.2547
1973,4,1,4,130,-7.5209
1973,4,1,5,118,-8.6619
1973,4,2,1,64,-5.5740
1973,4,2,2,72,-5.4017
1973,4,2,3,60,-4.0279
1973,4,2,4,78,-7.2885
1973,4,2,5,79,-12.4063
1973,4,3,1,65,-3.2288
1973,4,3,2,97,-2.5835
1973,4,3,3,102,-3.9177
1973,4,3,4,105,-4.3653
1973,4,3,5,148,-6.3097
1973,5,1,1,277,-9.9744
1973,5,1,2,116,-8.3133
1973,5,1,3,136,-6.2871
1973,5,1,4,130,-7.7748
1973,5,1,5,118,-10.0567
1973,5,2,1,64,-8.1546
1973,5,2,2,72,-8.0564
1973,5,2,3,60,-8.2423
1973,5,2,4,78,-6.7708
1973,5,2,5,79,-12.7970
1973,5,3,1,65,-2.9541
1973,5,3,2,97,-1.9694
1973,5,3,3,103,-1.3458
1973,5,3,4,104,-0.8110
1973,5,3,5,148,-2.0742
1973,6,1,1,274,-2.5869
1973,6,1,2,116,-1.9942
1973,6,1,3,133,-2.4847
1973,6,1,4,129,-4.7318
1973,6,1,5,117,-4.5505
1973,6,2,1,64,-3.0683
1973,6,2,2,72,-1.2649
1973,6,2,3,60,-3.6312
1973,6,2,4,78,-3.2788
1973,6,2,5,77,-4.5548
1973,6,3,1,65,-0.8643
1973,6,3,2,97,-2.0334
1973,6,3,3,103,-1.0683
1973,6,3,4,103,-0.1643
1973,6,3,5,148,-0.7322
1973,7,1,1,270,13.4970
1973,7,1,2,143,13.9756
1973,7,1,3,139,14.4068
1973,7,1,4,147,15.6657
1973,7,1,5,165,19.7370
1973,7,2,1,71,9.6812
1973,7,2,2,68,10.1319
1973,7,2,3,79,11.2086
1973,7,2,4,71,13.5615
1973,7,2,5,84,20.7371
1973,7,3,1,77,7.2949
1973,7,3,2,106,3.6115
1973,7,3,3,101,2.9921
1973,7,3,4,114,6.8452
1973,7,3,5,129,5.4606
1973,8,1,1,266,-5.8494
1973,8,1,2,142,-5.4353
1973,8,1,3,139,-6.0977
1973,8,1,4,147,-7.0974
1973,8,1,5,164,-7.3452
1973,8,2,1,71,-3.5541
1973,8,2,2,68,-3.0651
1973,8,2,3,79,-4.9508
1973,8,2,4,71,-5.0615
1973,8,2,5,84,-2.3730
1973,8,3,1,77,-1.5764
1973,8,3,2,106,-2.4089
1973,8,3,3,101,-3.9708
1973,8,3,4,114,-3.0555
1973,8,3,5,129,-3.7844
1973,9,1,1,265,9.2736
1973,9,1,2,143,6.8223
1973,9,1,3,139,9.9263
1973,9,1,4,146,9.7767
1973,9,1,5,164,10.5124
1973,9,2,1,71,8.8876
1973,9,2,2,68,12.8821
1973,9,2,3,79,10.1610
1973,9,2,4,71,12.6030
1973,9,2,5,83,12.6698
1973,9,3,1,77,9.1572
1973,9,3,2,106,10.7316
1973,9,3,3,101,6.3461
1973,9,3,4,114,3.4703
1973,9,3,5,128,-1.2868
1973,10,1,1,263,2.2769
1973,10,1,2,144,1.3527
1973,10,1,3,139,-0.0069
1973,10,1,4,146,-2.7787
1973,10,1,5,165,-0.5022
1973,10,2,1,71,1.6864
1973,10,2,2,68,-0.7485
1973,10,2,3,79,0.7811
1973,10,2,4,71,-0.1845
1973,10,2,5,83,-1.1173
1973,10,3,1,76,3.2846
1973,10,3,2,106,0.6428
1973,10,3,3,101,-0.2004
1973,10,3,4,114,-1.1994
1973,10,3,5,128,1.3808
1973,11,1,1,264,-18.1446
1973,11,1,2,143,-18.7223
1973,11,1,3,138,-20.7851
1973,11,1,4,146,-20.2380
1973,11,1,5,165,-24.2156
1973,11,2,1,71,-17.8732
1973,11,2,2,68,-16.1924
1973,11,2,3,79,-18.8082
1973,11,2,4,70,-20.8852
1973,11,2,5,83,-24.6342
1973,11,3,1,76,-11.0800
1973,11,3,2,106,-9.0336
1973,11,3,3,101,-12.5542
1973,11,3,4,114,-11.9775
1973,11,3,5,128,-11.2975
1973,12,1,1,263,-4.8045
1973,12,1,2,143,-4.2805
1973,12,1,3,138,-1.6667
1973,12,1,4,146,-4.0996
1973,12,1,5,165,-4.4678
1973,12,2,1,70,-0.8364
1973,12,2,2,67,0.5576
1973,12,2,3,78,0.1669
1973,12,2,4,70,-2.9128
1973,12,2,5,83,-2.9637
1973,12,3,1,76,6.2700
1973,12,3,2,106,6.0627
1973,12,3,3,101,3.5459
1973,12,3,4,114,-1.0214
1973,12,3,5,129,-3.0266
1974,1,1,1,262,21.6811
1974,1,1,2,144,17.6679
1974,1,1,3,138,14.7519
1974,1,1,4,145,14.9070
1974,1,1,5,165,14.1928
1974,1,2,1,70,15.2720
1974,1,2,2,67,11.4323
1974,1,2,3,78,9.3223
1974,1,2,4,70,8.9444
1974,1,2,5,83,8.2650
1974,1,3,1,76,-0.6765
1974,1,3,2,106,-0.8339
1974,1,3,3,101,-0.3154
1974,1,3,4,114,-1.1266
1974,1,3,5,129,-1.3888
1974,2,1,1,258,-1.3709
1974,2,1,2,143,0.4915
1974,2,1,3,137,0.2680
1974,2,1,4,143,-2.0310
1974,2,1,5,163,-2.9715
1974,2,2,1,70,3.5956
1974,2,2,2,67,0.1096
1974,2,2,3,78,2.5848
1974,2,2,4,70,0.8162
1974,2,2,5,83,0.8454
1974,2,3,1,76,1.1431
1974,2,3,2,106,3.6690
1974,2,3,3,101,-0.9421
1974,2,3,4,113,-0.4350
1974,2,3,5,129,-1.3466
1974,3,1,1,257,1.1408
1974,3,1,2,142,0.6654
1974,3,1,3,136,0.3938
1974,3,1,4,142,1.6126
1974,3,1,5,163,-0.2168
1974,3,2,1,70,0.5348
1974,3,2,2,67,-1.0789
1974,3,2,3,78,-0.6765
1974,3,2,4,70,-2.0029
1974,3,2,5,82,-0.7066
1974,3,3,1,76,-2.4531
1974,3,3,2,106,-3.7984
1974,3,3,3,100,-1.9568
1974,3,3,4,113,-1.2879
1974,3,3,5,129,-1.3278
1974,4,1,1,255,-6.2078
1974,4,1,2,142,-3.4213
1974,4,1,3,136,-4.2763
1974,4,1,4,142,-4.8865
1974,4,1,5,163,-6.1845
1974,4,2,1,70,-2.7429
1974,4,2,2,67,-1.4205
1974,4,2,3,78,-5.9401
1974,4,2,4,70,-4.5571
1974,4,2,5,82,-5.6349
1974,4,3,1,76,-4.3371
1974,4,3,2,106,-4.7227
1974,4,3,3,100,-2.4921
1974,4,3,4,113,-2.5420
1974,4,3,5,129,-3.5127
1974,5,1,1,253,-8.1225
1974,5,1,2,142,-6.5075
1974,5,1,3,136,-7.3640
1974,5,1,4,141,-7.6392
1974,5,1,5,162,-7.4132
1974,5,2,1,69,-7.9830
1974,5,2,2,67,-6.9948
1974,5,2,3,77,-6.1554
1974,5,2,4,70,-8.0059
1974,5,2,5,81,-7.1987
1974,5,3,1,76,-5.7966
1974,5,3,2,106,-4.6076
1974,5,3,3,100,-3.8930
1974,5,3,4,113,1.1644
1974,5,3,5,129,-1.5613
1974,6,1,1,251,-1.7038
1974,6,1,2,142,-1.2618
1974,6,1,3,136,-1.3451
1974,6,1,4,142,-2.1637
1974,6,1,5,161,-3.1746
1974,6,2,1,68,-1.2906
1974,6,2,2,67,0.5733
1974,6,2,3,77,0.8483
1974,6,2,4,70,-2.3966
1974,6,2,5,81,-3.7813
1974,6,3,1,76,-1.6890
1974,6,3,2,106,0.3522
1974,6,3,3,100,-0.9243
1974,6,3,4,113,-1.2981
1974,6,3,5,128,-1.6744
1974,7,1,1,335,-5.4797
1974,7,1,2,191,-3.7487
1974,7,1,3,196,-3.5756
1974,7,1,4,216,-5.0449
1974,7,1,5,281,-6.9521
1974,7,2,1,92,-4.5993
1974,7,2,2,81,-3.7149
1974,7,2,3,83,-1.4735
1974,7,2,4,99,-5.1121
1974,7,2,5,121,-6.2476
1974,7,3,1,60,-2.2816
1974,7,3,2,99,-6.0894
1974,7,3,3,118,-10.2478
1974,7,3,4,118,-5.5208
1974,7,3,5,194,-10.7090
1974,8,1,1,330,-6.7227
1974,8,1,2,190,-6.1427
1974,8,1,3,196,-7.3159
1974,8,1,4,215,-6.7648
1974,8,1,5,281,-8.6101
1974,8,2,1,92,-4.4024
1974,8,2,2,81,-8.5075
1974,8,2,3,83,-8.2538
1974,8,2,4,98,-8.7151
1974,8,2,5,119,-9.2962
1974,8,3,1,60,-6.4456
1974,8,3,2,99,-3.7545
1974,8,3,3,118,-8.6279
1974,8,3,4,118,-9.9080
1974,8,3,5,194,-9.2979
1974,9,1,1,323,-8.9513
1974,9,1,2,189,-7.7339
1974,9,1,3,193,-7.3677
1974,9,1,4,213,-9.3532
1974,9,1,5,278,-10.3194
1974,9,2,1,92,-7.9892
1974,9,2,2,80,-8.5018
1974,9,2,3,83,-7.7060
1974,9,2,4,97,-8.6575
1974,9,2,5,117,-12.5308
1974,9,3,1,60,-7.2924
1974,9,3,2,99,-7.8831
1974,9,3,3,118,-10.1453
1974,9,3,4,118,-12.0706
1974,9,3,5,193,-16.5896
1974,10,1,1,320,10.2509
1974,10,1,2,189,8.9191
1974,10,1,3,193,10.5835
1974,10,1,4,213,8.0911
1974,10,1,5,277,7.8598
1974,10,2,1,92,8.3321
1974,10,2,2,80,9.3414
1974,10,2,3,83,9.8384
1974,10,2,4,97,11.3734
1974,10,2,5,117,12.8900
1974,10,3,1,60,15.0302
1974,10,3,2,99,15.7840
1974,10,3,3,117,10.5108
1974,10,3,4,118,20.2715
1974,10,3,5,193,19.8243
1974,11,1,1,320,-6.7838
1974,11,1,2,188,-7.0396
1974,11,1,3,193,-6.8887
1974,11,1,4,214,-3.9143
1974,11,1,5,277,-6.5369
1974,11,2,1,92,-4.0539
1974,11,2,2,80,-3.3091
1974,11,2,3,83,-4.6727
1974,11,2,4,97,-4.5912
1974,11,2,5,117,-6.2593
1974,11,3,1,60,-1.7697
1974,11,3,2,99,-3.7252
1974,11,3,3,116,-4.6518
1974,11,3,4,118,-4.4773
1974,11,3,5,193,-4.7948
1974,12,1,1,317,-8.9442
1974,12,1,2,188,-7.4878
1974,12,1,3,191,-8.2079
1974,12,1,4,214,-7.7161
1974,12,1,5,277,-8.1716
1974,12,2,1,92,-7.2377
1974,12,2,2,80,-5.6794
1974,12,2,3,82,-5.5033
1974,12,2,4,98,-5.3816
1974,12,2,5,118,-7.3322
1974,12,3,1,60,-0.7254
1974,12,3,2,99,-0.1294
1974,12,3,3,116,-1.3418
1974,12,3,4,118,-0.6245
1974,12,3,5,193,-5.6299
1975,1,1,1,316,32.0372
1975,1,1,2,189,30.2365
1975,1,1,3,190,29.0464
1975,1,1,4,214,26.9078
1975,1,1,5,277,29.5887
1975,1,2,1,90,28.2101
1975,1,2,2,79,25.7225
1975,1,2,3,82,24.8054
1975,1,2,4,98,22.5622
1975,1,2,5,118,28.3045
1975,1,3,1,60,16.4814
1975,1,3,2,99,10.6078
1975,1,3,3,117,14.2565
1975,1,3,4,118,12.0012
1975,1,3,5,192,11.1264
1975,2,1,1,316,6.9170
1975,2,1,2,188,4.8596
1975,2,1,3,190,3.2458
1975,2,1,4,214,6.6118
1975,2,1,5,275,4.4025
1975,2,2,1,89,5.8422
1975,2,2,2,79,1.7238
1975,2,2,3,82,5.7498
1975,2,2,4,98,5.0859
1975,2,2,5,118,5.5956
1975,2,3,1,60,2.4690
1975,2,3,2,99,4.1453
1975,2,3,3,117,5.3503
1975,2,3,4,118,5.6865
1975,2,3,5,192,12.6828
1975,3,1,1,317,9.8671
1975,3,1,2,189,6.1313
1975,3,1,3,190,7.6182
1975,3,1,4,213,8.7801
1975,3,1,5,273,11.8081
1975,3,2,1,89,7.0259
1975,3,2,2,79,8.0313
1975,3,2,3,82,5.6633
1975,3,2,4,98,6.3453
1975,3,2,5,118,11.6976
1975,3,3,1,60,2.2859
1975,3,3,2,99,1.9465
1975,3,3,3,117,6.1319
1975,3,3,4,118,3.3434
1975,3,3,5,191,2.2190
1975,4,1,1,318,2.9847
1975,4,1,2,189,4.9476
1975,4,1,3,189,3.9468
1975,4,1,4,211,3.6517
1975,4,1,5,272,4.1338
1975,4,2,1,89,6.5351
1975,4,2,2,79,4.2450
1975,4,2,3,82,4.8063
1975,4,2,4,98,2.5936
1975,4,2,5,118,7.5362
1975,4,3,1,60,5.4561
1975,4,3,2,99,3.8819
1975,4,3,3,117,4.7216
1975,4,3,4,118,5.6812
1975,4,3,5,191,6.5081
1975,5,1,1,316,6.6066
1975,5,1,2,187,6.6912
1975,5,1,3,189,9.2892
1975,5,1,4,207,8.9349
1975,5,1,5,271,9.0841
1975,5,2,1,89,8.4534
1975,5,2,2,79,8.5651
1975,5,2,3,82,8.3413
1975,5,2,4,98,9.6973
1975,5,2,5,118,8.2202
1975,5,3,1,60,2.8765
1975,5,3,2,99,5.1066
1975,5,3,3,117,5.7109
1975,5,3,4,118,5.8256
1975,5,3,5,191,4.2937
1975,6,1,1,316,7.9509
1975,6,1,2,185,6.7015
1975,6,1,3,190,6.9176
1975,6,1,4,207,7.6492
1975,6,1,5,271,8.9171
1975,6,2,1,88,7.0964
1975,6,2,2,79,8.9689
1975,6,2,3,81,4.0976
1975,6,2,4,98,6.9773
1975,6,2,5,118,5.7733
1975,6,3,1,59,5.9728
1975,6,3,2,99,5.5063
1975,6,3,3,117,8.0314
1975,6,3,4,118,4.8937
1975,6,3,5,191,1.7518
1975,7,1,1,471,-0.0899
1975,7,1,2,244,-0.9528
1975,7,1,3,259,-0.8864
1975,7,1,4,288,-0.6117
1975,7,1,5,430,-0.5987
1975,7,2,1,98,-3.8636
1975,7,2,2,102,-2.8541
1975,7,2,3,97,-3.3005
1975,7,2,4,117,-3.5019
1975,7,2,5,202,-3.9971
1975,7,3,1,73,-2.3444
1975,7,3,2,112,-4.2162
1975,7,3,3,148,-5.0011
1975,7,3,4,160,-6.4750
1975,7,3,5,203,-8.5790
1975,8,1,1,469,-6.6496
1975,8,1,2,244,-5.5560
1975,8,1,3,258,-5.9880
1975,8,1,4,288,-5.0753
1975,8,1,5,429,-7.2738
1975,8,2,1,98,-5.3235
1975,8,2,2,102,-3.7083
1975,8,2,3,97,-3.7843
1975,8,2,4,117,-5.3158
1975,8,2,5,201,-3.9244
1975,8,3,1,72,-2.3489
1975,8,3,2,112,-3.0306
1975,8,3,3,148,-1.4059
1975,8,3,4,160,-0.8937
1975,8,3,5,203,-1.7684
1975,9,1,1,466,-4.2677
1975,9,1,2,244,-3.7793
1975,9,1,3,256,-3.5530
1975,9,1,4,289,-1.3141
1975,9,1,5,428,-3.2913
1975,9,2,1,98,-3.7013
1975,9,2,2,102,-1.9775
1975,9,2,3,97,-3.9414
1975,9,2,4,117,-3.5714
1975,9,2,5,199,-4.2330
1975,9,3,1,72,-1.9249
1975,9,3,2,112,-1.9293
1975,9,3,3,147,-4.2255
1975,9,3,4,160,-3.0634
1975,9,3,5,203,-4.1116
1975,10,1,1,464,3.5584
1975,10,1,2,244,1.9795
1975,10,1,3,256,1.0290
1975,10,1,4,287,1.2931
1975,10,1,5,427,2.4067
1975,10,2,1,97,2.3032
1975,10,2,2,102,3.6958
1975,10,2,3,97,3.3081
1975,10,2,4,117,1.7366
1975,10,2,5,199,3.1919
1975,10,3,1,72,6.6294
1975,10,3,2,112,6.9074
1975,10,3,3,147,8.4961
1975,10,3,4,158,6.2205
1975,10,3,5,203,5.4808
1975,11,1,1,463,2.0531
1975,11,1,2,244,4.2444
1975,11,1,3,256,2.5643
1975,11,1,4,284,2.6751
1975,11,1,5,425,2.5625
1975,11,2,1,96,3.7431
1975,11,2,2,102,2.4540
1975,11,2,3,97,3.0677
1975,11,2,4,117,4.1746
1975,11,2,5,199,2.4702
1975,11,3,1,72,3.4087
1975,11,3,2,112,4.6783
1975,11,3,3,147,2.6498
1975,11,3,4,158,2.6176
1975,11,3,5,203,2.4900
1975,12,1,1,460,-1.3342
1975,12,1,2,244,-2.0977
1975,12,1,3,253,-2.2005
1975,12,1,4,285,-1.3723
1975,12,1,5,423,-0.2509
1975,12,2,1,96,1.0042
1975,12,2,2,101,-1.0378
1975,12,2,3,97,-0.7641
1975,12,2,4,116,-1.6518
1975,12,2,5,199,-2.4292
1975,12,3,1,72,0.2749
1975,12,3,2,112,0.3617
1975,12,3,3,147,-1.1659
1975,12,3,4,160,-1.1800
1975,12,3,5,202,-2.1873
1976,1,1,1,427,23.7352
1976,1,1,2,240,21.0248
1976,1,1,3,243,24.4738
1976,1,1,4,279,21.5502
1976,1,1,5,413,21.9157
1976,1,2,1,96,19.5840
1976,1,2,2,101,19.2224
1976,1,2,3,96,18.3277
1976,1,2,4,115,20.6323
1976,1,2,5,197,16.4394
1976,1,3,1,72,14.8622
1976,1,3,2,112,9.1659
1976,1,3,3,147,14.8527
1976,1,3,4,160,10.9119
1976,1,3,5,202,12.7347
1976,2,1,1,427,13.5096
1976,2,1,2,239,11.6345
1976,2,1,3,244,11.6115
1976,2,1,4,276,10.2271
1976,2,1,5,413,10.8155
1976,2,2,1,96,6.6413
1976,2,2,2,100,6.9772
1976,2,2,3,96,7.5654
1976,2,2,4,115,6.4333
1976,2,2,5,196,7.4099
1976,2,3,1,72,4.3195
1976,2,3,2,112,1.0698
1976,2,3,3,147,-0.0062
1976,2,3,4,160,-1.3350
1976,2,3,5,203,-1.5723
1976,3,1,1,445,1.9430
1976,3,1,2,240,2.0609
1976,3,1,3,248,0.1658
1976,3,1,4,277,1.2669
1976,3,1,5,413,2.2283
1976,3,2,1,96,4.1946
1976,3,2,2,100,2.7534
1976,3,2,3,96,-1.3550
1976,3,2,4,115,2.4744
1976,3,2,5,196,0.8956
1976,3,3,1,71,4.8957
1976,3,3,2,112,1.4239
1976,3,3,3,147,1.3385
1976,3,3,4,160,3.7772
1976,3,3,5,202,2.4930
1976,4,1,1,443,-1.0113
1976,4,1,2,238,-2.2292
1976,4,1,3,248,-0.6814
1976,4,1,4,276,-1.5365
1976,4,1,5,411,-1.7740
1976,4,2,1,96,-1.6611
1976,4,2,2,99,1.0345
1976,4,2,3,95,0.2776
1976,4,2,4,114,-1.6081
1976,4,2,5,196,-1.6680
1976,4,3,1,71,0.9318
1976,4,3,2,112,-0.0256
1976,4,3,3,147,0.0903
1976,4,3,4,160,-1.3828
1976,4,3,5,202,-1.8548
1976,5,1,1,446,-3.6697
1976,5,1,2,239,-3.6141
1976,5,1,3,253,-2.3477
1976,5,1,4,281,-2.0059
1976,5,1,5,415,-2.9758
1976,5,2,1,96,-3.8256
1976,5,2,2,99,-0.7360
