year,month,rank_ME,rank_NSI,nstocks,ret_vw
2001,3,1,4,408,-2.8146
2001,3,1,5,546,-8.6263
2001,3,2,1,263,-2.1740
2001,3,2,2,19,-0.0863
2001,3,2,3,137,-2.0778
2001,3,2,4,169,-4.7902
2001,3,2,5,260,-8.5119
2001,3,3,1,306,-4.5771
2001,3,3,2,11,-8.0520
2001,3,3,3,115,-7.3508
2001,3,3,4,179,-5.0666
2001,3,3,5,346,-10.8363
2001,4,1,1,582,5.8689
2001,4,1,2,182,4.8102
2001,4,1,3,307,5.5796
2001,4,1,4,403,5.7045
2001,4,1,5,537,8.7842
2001,4,2,1,261,5.9941
2001,4,2,2,19,8.1780
2001,4,2,3,137,5.9963
2001,4,2,4,169,7.5581
2001,4,2,5,259,11.2743
2001,4,3,1,303,5.3577
2001,4,3,2,11,7.7164
2001,4,3,3,114,10.8427
2001,4,3,4,179,6.8049
2001,4,3,5,345,13.3346
2001,5,1,1,574,8.6905
2001,5,1,2,178,9.5712
2001,5,1,3,302,16.7799
2001,5,1,4,398,11.9328
2001,5,1,5,518,12.2379
2001,5,2,1,257,2.5806
2001,5,2,2,19,-0.5812
2001,5,2,3,137,4.0408
2001,5,2,4,168,4.5202
2001,5,2,5,256,5.4493
2001,5,3,1,303,0.8280
2001,5,3,2,11,5.4242
2001,5,3,3,114,0.0795
2001,5,3,4,179,1.1169
2001,5,3,5,342,-0.9233
2001,6,1,1,567,0.5841
2001,6,1,2,172,-1.3087
2001,6,1,3,294,-0.0681
2001,6,1,4,390,5.4399
2001,6,1,5,512,4.2720
2001,6,2,1,254,3.8483
2001,6,2,2,19,4.8965
2001,6,2,3,136,2.2296
2001,6,2,4,167,4.7110
2001,6,2,5,252,7.6189
2001,6,3,1,301,-2.3463
2001,6,3,2,11,-8.7828
2001,6,3,3,113,-2.5191
2001,6,3,4,178,-3.8643
2001,6,3,5,341,-2.4506
2001,7,1,1,539,2.8667
2001,7,1,2,175,-1.6541
2001,7,1,3,317,-0.1345
2001,7,1,4,327,-1.9131
2001,7,1,5,866,-8.4157
2001,7,2,1,258,-0.3961
2001,7,2,2,17,-0.9087
2001,7,2,3,123,-3.8568
2001,7,2,4,155,-6.2413
2001,7,2,5,359,-10.4133
2001,7,3,1,301,0.7991
2001,7,3,2,10,-6.0338
2001,7,3,3,102,3.3137
2001,7,3,4,153,-2.7131
2001,7,3,5,311,-5.1065
2001,8,1,1,538,-0.0860
2001,8,1,2,173,-1.5823
2001,8,1,3,316,-2.1516
2001,8,1,4,319,-1.7493
2001,8,1,5,841,-7.8439
2001,8,2,1,257,-0.1975
2001,8,2,2,17,0.8843
2001,8,2,3,123,-1.6377
2001,8,2,4,154,-1.8374
2001,8,2,5,356,-7.4247
2001,8,3,1,300,-3.9916
2001,8,3,2,10,2.3207
2001,8,3,3,102,-3.6392
2001,8,3,4,153,-5.3158
2001,8,3,5,310,-10.5191
2001,9,1,1,533,-12.0280
2001,9,1,2,171,-9.9762
2001,9,1,3,306,-14.7275
2001,9,1,4,312,-14.6627
2001,9,1,5,807,-16.2529
2001,9,2,1,256,-13.7027
2001,9,2,2,16,-9.0415
2001,9,2,3,122,-15.7817
2001,9,2,4,152,-17.6492
2001,9,2,5,356,-19.3426
2001,9,3,1,297,-5.6780
2001,9,3,2,10,-11.7879
2001,9,3,3,99,-3.2553
2001,9,3,4,150,-11.9738
2001,9,3,5,308,-14.0196
2001,10,1,1,523,5.1455
2001,10,1,2,169,0.3442
2001,10,1,3,305,5.9111
2001,10,1,4,308,8.3482
2001,10,1,5,796,13.7084
2001,10,2,1,254,4.3876
2001,10,2,2,16,8.2298
2001,10,2,3,120,4.7437
2001,10,2,4,152,5.2118
2001,10,2,5,354,12.7291
2001,10,3,1,297,0.8198
2001,10,3,2,10,4.9242
2001,10,3,3,98,1.6061
2001,10,3,4,149,5.0440
2001,10,3,5,307,7.0750
2001,11,1,1,521,5.1539
2001,11,1,2,167,3.8107
2001,11,1,3,301,5.4239
2001,11,1,4,304,5.7491
2001,11,1,5,784,9.5189
2001,11,2,1,253,8.3217
2001,11,2,2,16,4.8804
2001,11,2,3,119,8.0553
2001,11,2,4,152,8.0421
2001,11,2,5,351,11.5513
2001,11,3,1,293,4.9299
2001,11,3,2,10,2.4104
2001,11,3,3,98,5.5875
2001,11,3,4,149,10.8647
2001,11,3,5,306,10.7160
2001,12,1,1,515,7.6663
2001,12,1,2,161,4.4301
2001,12,1,3,294,5.6544
2001,12,1,4,300,7.2508
2001,12,1,5,764,8.2823
2001,12,2,1,253,6.6299
2001,12,2,2,16,4.8788
2001,12,2,3,119,6.6395
2001,12,2,4,151,7.1916
2001,12,2,5,349,6.5849
2001,12,3,1,292,1.3574
2001,12,3,2,10,1.7184
2001,12,3,3,98,4.0114
2001,12,3,4,147,1.0375
2001,12,3,5,303,-0.7310
2002,1,1,1,510,3.1512
2002,1,1,2,156,2.3075
2002,1,1,3,289,5.3986
2002,1,1,4,298,6.7949
2002,1,1,5,758,-0.3787
2002,1,2,1,251,2.9277
2002,1,2,2,15,-4.6777
2002,1,2,3,119,-0.2994
2002,1,2,4,151,0.4196
2002,1,2,5,347,-5.0126
2002,1,3,1,290,0.3209
2002,1,3,2,10,-1.6646
2002,1,3,3,97,0.6755
2002,1,3,4,146,-2.0371
2002,1,3,5,303,-2.6256
2002,2,1,1,507,0.2095
2002,2,1,2,152,-0.4323
2002,2,1,3,286,-0.8318
2002,2,1,4,292,-4.4161
2002,2,1,5,750,-10.9931
2002,2,2,1,251,1.9732
2002,2,2,2,15,2.4325
2002,2,2,3,119,-0.3221
2002,2,2,4,151,-0.2579
2002,2,2,5,347,-9.2801
2002,2,3,1,287,1.1420
2002,2,3,2,10,2.8159
2002,2,3,3,96,2.9317
2002,2,3,4,145,-3.6226
2002,2,3,5,301,-7.1935
2002,3,1,1,503,8.7512
2002,3,1,2,150,7.4215
2002,3,1,3,282,8.4564
2002,3,1,4,288,10.6211
2002,3,1,5,739,9.4034
2002,3,2,1,251,8.2641
2002,3,2,2,15,8.1111
2002,3,2,3,119,10.4271
2002,3,2,4,151,8.3858
2002,3,2,5,345,10.1929
2002,3,3,1,286,1.6331
2002,3,3,2,10,8.2458
2002,3,3,3,96,4.2642
2002,3,3,4,145,4.0785
2002,3,3,5,299,5.2476
2002,4,1,1,500,7.0863
2002,4,1,2,145,7.3632
2002,4,1,3,280,6.8933
2002,4,1,4,285,1.9255
2002,4,1,5,732,-4.7586
2002,4,2,1,251,4.1736
2002,4,2,2,15,4.2538
2002,4,2,3,119,2.3884
2002,4,2,4,150,0.4805
2002,4,2,5,342,-5.7884
2002,4,3,1,284,-4.9236
2002,4,3,2,9,-0.0325
2002,4,3,3,96,-4.2320
2002,4,3,4,145,-6.7202
2002,4,3,5,298,-9.5095
2002,5,1,1,494,-0.6877
2002,5,1,2,144,2.9325
2002,5,1,3,275,-0.3959
2002,5,1,4,285,-1.5173
2002,5,1,5,712,-3.9242
2002,5,2,1,250,-2.5024
2002,5,2,2,15,-0.3404
2002,5,2,3,117,-3.9690
2002,5,2,4,150,-6.0869
2002,5,2,5,341,-7.7704
2002,5,3,1,284,0.8053
2002,5,3,2,9,-4.1502
2002,5,3,3,96,-1.7901
2002,5,3,4,145,-2.6251
2002,5,3,5,298,-2.2947
2002,6,1,1,491,0.7688
2002,6,1,2,142,-2.2698
2002,6,1,3,273,-1.3893
2002,6,1,4,280,-4.6629
2002,6,1,5,701,-7.8111
2002,6,2,1,249,-3.2648
2002,6,2,2,15,-0.6242
2002,6,2,3,117,-2.1404
2002,6,2,4,150,-4.2147
2002,6,2,5,339,-10.7204
2002,6,3,1,282,-6.4164
2002,6,3,2,9,-3.8325
2002,6,3,3,96,-4.1906
2002,6,3,4,144,-11.7208
2002,6,3,5,297,-9.1010
2002,7,1,1,493,-11.6745
2002,7,1,2,189,-9.6006
2002,7,1,3,359,-12.9505
2002,7,1,4,484,-17.2034
2002,7,1,5,800,-18.6228
2002,7,2,1,150,-14.4087
2002,7,2,2,16,-13.8014
2002,7,2,3,133,-16.0966
2002,7,2,4,175,-15.1051
2002,7,2,5,312,-18.8913
2002,7,3,1,208,-3.9700
2002,7,3,2,11,-11.3200
2002,7,3,3,148,-8.0490
2002,7,3,4,187,-10.6952
2002,7,3,5,229,-10.0175
2002,8,1,1,488,-1.5628
2002,8,1,2,187,0.5958
2002,8,1,3,358,-3.1618
2002,8,1,4,479,-3.2118
2002,8,1,5,790,-1.7936
2002,8,2,1,150,1.0303
2002,8,2,2,16,2.4753
2002,8,2,3,133,1.2224
2002,8,2,4,174,-0.0126
2002,8,2,5,312,-1.3726
2002,8,3,1,208,-1.0783
2002,8,3,2,11,-1.5586
2002,8,3,3,147,-0.1615
2002,8,3,4,186,1.8370
2002,8,3,5,229,1.1849
2002,9,1,1,485,-7.6515
2002,9,1,2,186,-6.5049
2002,9,1,3,354,-7.8501
2002,9,1,4,470,-11.0669
2002,9,1,5,773,-12.1626
2002,9,2,1,150,-7.0199
2002,9,2,2,16,-10.2846
2002,9,2,3,133,-5.7649
2002,9,2,4,174,-8.0049
2002,9,2,5,309,-8.8436
2002,9,3,1,208,-11.3590
2002,9,3,2,11,-7.9398
2002,9,3,3,146,-8.0415
2002,9,3,4,186,-10.6396
2002,9,3,5,229,-10.3517
2002,10,1,1,479,3.7259
2002,10,1,2,186,0.9724
2002,10,1,3,352,1.9581
2002,10,1,4,467,6.3195
2002,10,1,5,764,5.6042
2002,10,2,1,150,4.6830
2002,10,2,2,16,0.7461
2002,10,2,3,133,1.9204
2002,10,2,4,174,4.1526
2002,10,2,5,309,7.4503
2002,10,3,1,208,8.6116
2002,10,3,2,11,6.4043
2002,10,3,3,145,8.4965
2002,10,3,4,186,10.2703
2002,10,3,5,229,5.2983
2002,11,1,1,475,7.9841
2002,11,1,2,181,5.8791
2002,11,1,3,347,9.8044
2002,11,1,4,463,17.1716
2002,11,1,5,746,19.6533
2002,11,2,1,150,6.5567
2002,11,2,2,16,5.9421
2002,11,2,3,131,7.2230
2002,11,2,4,174,8.9094
2002,11,2,5,309,15.6085
2002,11,3,1,208,6.7903
2002,11,3,2,11,8.6596
2002,11,3,3,145,4.4793
2002,11,3,4,185,7.3517
2002,11,3,5,229,6.4798
2002,12,1,1,471,-2.9084
2002,12,1,2,179,-0.4340
2002,12,1,3,342,-5.0119
2002,12,1,4,460,-6.8794
2002,12,1,5,734,-9.7403
2002,12,2,1,149,-4.7829
2002,12,2,2,16,-1.2075
2002,12,2,3,130,-4.8630
2002,12,2,4,174,-6.7171
2002,12,2,5,308,-10.5844
2002,12,3,1,208,-5.7882
2002,12,3,2,11,-0.5353
2002,12,3,3,144,-5.0853
2002,12,3,4,185,-6.6337
2002,12,3,5,229,-6.1006
2003,1,1,1,466,-1.8140
2003,1,1,2,177,0.5870
2003,1,1,3,339,-1.4471
2003,1,1,4,455,-0.1966
2003,1,1,5,720,-1.2698
2003,1,2,1,149,-2.8739
2003,1,2,2,16,-3.3098
2003,1,2,3,130,-4.5832
2003,1,2,4,173,-3.4544
2003,1,2,5,308,-3.9143
2003,1,3,1,208,-2.7217
2003,1,3,2,11,-0.3066
2003,1,3,3,144,-4.1423
2003,1,3,4,184,-2.9717
2003,1,3,5,229,-1.8253
2003,2,1,1,463,-3.7284
2003,2,1,2,173,-1.4055
2003,2,1,3,334,-3.7230
2003,2,1,4,451,-4.5503
2003,2,1,5,707,-4.4817
2003,2,2,1,148,-3.4455
2003,2,2,2,16,-2.2894
2003,2,2,3,129,-4.4177
2003,2,2,4,173,-2.4640
2003,2,2,5,306,-2.8859
2003,2,3,1,208,-1.4685
2003,2,3,2,11,-1.7007
2003,2,3,3,144,-2.0689
2003,2,3,4,183,0.2546
2003,2,3,5,228,-1.5661
2003,3,1,1,458,1.6000
2003,3,1,2,169,3.6325
2003,3,1,3,331,-0.4363
2003,3,1,4,438,1.3902
2003,3,1,5,697,1.3877
2003,3,2,1,148,1.9083
2003,3,2,2,16,1.3378
2003,3,2,3,129,0.2910
2003,3,2,4,172,2.1349
2003,3,2,5,305,1.7404
2003,3,3,1,208,0.7903
2003,3,3,2,11,1.3880
2003,3,3,3,144,2.3616
2003,3,3,4,182,1.5539
2003,3,3,5,227,1.7542
2003,4,1,1,453,8.7570
2003,4,1,2,165,6.3708
2003,4,1,3,326,11.0443
2003,4,1,4,433,11.7575
2003,4,1,5,675,11.7093
2003,4,2,1,147,9.3994
2003,4,2,2,16,6.6085
2003,4,2,3,129,8.8311
2003,4,2,4,171,9.5933
2003,4,2,5,304,11.9342
2003,4,3,1,208,7.1022
2003,4,3,2,11,4.9344
2003,4,3,3,143,7.1239
2003,4,3,4,182,7.0670
2003,4,3,5,227,6.8034
2003,5,1,1,447,9.6392
2003,5,1,2,160,17.6995
2003,5,1,3,324,12.0790
2003,5,1,4,428,17.8348
2003,5,1,5,665,21.3889
2003,5,2,1,147,8.7467
2003,5,2,2,16,7.6137
2003,5,2,3,129,9.2762
2003,5,2,4,171,10.6306
2003,5,2,5,301,14.3465
2003,5,3,1,208,4.9670
2003,5,3,2,11,9.0563
2003,5,3,3,142,4.8248
2003,5,3,4,182,5.3146
2003,5,3,5,225,8.1052
2003,6,1,1,444,6.6952
2003,6,1,2,153,6.7762
2003,6,1,3,322,6.0024
2003,6,1,4,426,4.9327
2003,6,1,5,655,6.0418
2003,6,2,1,147,2.1864
2003,6,2,2,16,3.5354
2003,6,2,3,129,3.0526
2003,6,2,4,170,1.9085
2003,6,2,5,301,1.3629
2003,6,3,1,208,2.0896
2003,6,3,2,11,0.1643
2003,6,3,3,142,1.2129
2003,6,3,4,182,2.0024
2003,6,3,5,225,0.1262
2003,7,1,1,405,10.0607
2003,7,1,2,164,9.4956
2003,7,1,3,459,9.0684
2003,7,1,4,424,9.1655
2003,7,1,5,622,8.8970
2003,7,2,1,134,4.6195
2003,7,2,2,10,1.8148
2003,7,2,3,143,5.5704
2003,7,2,4,209,7.3945
2003,7,2,5,249,7.1822
2003,7,3,1,215,1.5260
2003,7,3,2,6,-4.4841
2003,7,3,3,165,1.3065
2003,7,3,4,207,1.8237
2003,7,3,5,201,0.8412
2003,8,1,1,400,4.4198
2003,8,1,2,164,5.0349
2003,8,1,3,451,5.3726
2003,8,1,4,415,5.4290
2003,8,1,5,617,6.3019
2003,8,2,1,133,4.3389
2003,8,2,2,10,2.4868
2003,8,2,3,142,4.9332
2003,8,2,4,209,6.4425
2003,8,2,5,249,6.9465
2003,8,3,1,215,2.3228
2003,8,3,2,6,-0.9617
2003,8,3,3,165,2.4641
2003,8,3,4,206,5.1804
2003,8,3,5,201,3.6296
2003,9,1,1,397,2.2772
2003,9,1,2,161,0.6822
2003,9,1,3,445,3.0534
2003,9,1,4,409,2.8351
2003,9,1,5,612,3.6180
2003,9,2,1,133,-1.9858
2003,9,2,2,10,-1.6505
2003,9,2,3,141,-3.3248
2003,9,2,4,208,-3.0315
2003,9,2,5,247,-5.0087
2003,9,3,1,215,-1.4603
2003,9,3,2,6,6.9439
2003,9,3,3,164,-0.2492
2003,9,3,4,206,-4.1361
2003,9,3,5,200,-2.1691
2003,10,1,1,394,11.0825
2003,10,1,2,160,7.4086
2003,10,1,3,439,11.0461
2003,10,1,4,403,10.0579
2003,10,1,5,606,9.5516
2003,10,2,1,133,8.8188
2003,10,2,2,10,5.9149
2003,10,2,3,140,7.8606
2003,10,2,4,208,8.0583
2003,10,2,5,246,9.3003
2003,10,3,1,214,4.6919
2003,10,3,2,6,1.4695
2003,10,3,3,163,4.0293
2003,10,3,4,206,9.0011
2003,10,3,5,200,6.5160
2003,11,1,1,392,7.3913
2003,11,1,2,157,3.7095
2003,11,1,3,434,5.2257
2003,11,1,4,400,4.7456
2003,11,1,5,599,3.8207
2003,11,2,1,133,3.1543
2003,11,2,2,10,2.8701
2003,11,2,3,140,4.7716
2003,11,2,4,208,2.7327
2003,11,2,5,243,2.5231
2003,11,3,1,214,1.5501
2003,11,3,2,6,3.6899
2003,11,3,3,163,0.7069
2003,11,3,4,206,2.2331
2003,11,3,5,199,1.1168
2003,12,1,1,387,2.3297
2003,12,1,2,156,7.9745
2003,12,1,3,431,4.0303
2003,12,1,4,391,0.7304
2003,12,1,5,595,2.0436
2003,12,2,1,132,2.7148
2003,12,2,2,10,6.7299
2003,12,2,3,140,4.7449
2003,12,2,4,208,0.7445
2003,12,2,5,243,2.8316
2003,12,3,1,214,4.5370
2003,12,3,2,6,2.4799
2003,12,3,3,163,6.0384
2003,12,3,4,204,2.8116
2003,12,3,5,199,5.5137
2004,1,1,1,381,7.5407
2004,1,1,2,153,9.0445
2004,1,1,3,428,7.2271
2004,1,1,4,386,8.3468
2004,1,1,5,593,8.4287
2004,1,2,1,130,4.2397
2004,1,2,2,10,1.1633
2004,1,2,3,140,2.4211
2004,1,2,4,208,4.6857
2004,1,2,5,241,3.8298
2004,1,3,1,214,1.2148
2004,1,3,2,6,4.8852
2004,1,3,3,163,0.8052
2004,1,3,4,204,1.8182
2004,1,3,5,198,2.4969
2004,2,1,1,377,-0.1157
2004,2,1,2,150,3.4083
2004,2,1,3,423,1.0415
2004,2,1,4,381,-0.7981
2004,2,1,5,588,-0.6866
2004,2,2,1,130,0.4057
2004,2,2,2,10,4.5441
2004,2,2,3,140,1.6807
2004,2,2,4,208,-0.3802
2004,2,2,5,241,0.4562
2004,2,3,1,214,1.0920
2004,2,3,2,6,4.8619
2004,2,3,3,163,0.7845
2004,2,3,4,203,1.9344
2004,2,3,5,197,1.5593
2004,3,1,1,372,-0.7510
2004,3,1,2,149,3.2087
2004,3,1,3,421,-0.2283
2004,3,1,4,377,-1.3944
2004,3,1,5,583,-1.6008
2004,3,2,1,130,1.1136
2004,3,2,2,10,-0.3468
2004,3,2,3,139,0.9955
2004,3,2,4,208,0.3265
2004,3,2,5,241,2.0908
2004,3,3,1,214,-2.3332
2004,3,3,2,6,2.0555
2004,3,3,3,163,-1.7690
2004,3,3,4,203,-0.1239
2004,3,3,5,197,-0.5067
2004,4,1,1,369,-3.3711
2004,4,1,2,148,-1.9337
2004,4,1,3,416,-5.6833
2004,4,1,4,371,-5.0382
2004,4,1,5,581,-6.6698
2004,4,2,1,130,-1.6881
2004,4,2,2,10,0.3135
2004,4,2,3,139,-2.3439
2004,4,2,4,208,-5.0246
2004,4,2,5,241,-5.1944
2004,4,3,1,213,0.0217
2004,4,3,2,6,-1.9817
2004,4,3,3,162,0.8045
2004,4,3,4,203,-2.6742
2004,4,3,5,197,-2.5072
2004,5,1,1,369,0.6234
2004,5,1,2,144,3.2789
2004,5,1,3,410,-0.4763
2004,5,1,4,367,-1.9979
2004,5,1,5,576,-1.0984
2004,5,2,1,130,0.4515
2004,5,2,2,10,1.0378
2004,5,2,3,139,1.2015
2004,5,2,4,208,1.7246
2004,5,2,5,240,1.2662
2004,5,3,1,213,0.6317
2004,5,3,2,6,0.8968
2004,5,3,3,162,1.0933
2004,5,3,4,202,1.7530
2004,5,3,5,197,2.2408
2004,6,1,1,366,3.8970
2004,6,1,2,142,4.7575
2004,6,1,3,407,4.6497
2004,6,1,4,366,2.9096
2004,6,1,5,571,2.1708
2004,6,2,1,130,4.9154
2004,6,2,2,10,6.8773
2004,6,2,3,138,6.6642
2004,6,2,4,207,5.2388
2004,6,2,5,239,3.2216
2004,6,3,1,213,1.2049
2004,6,3,2,6,0.2705
2004,6,3,3,160,3.7383
2004,6,3,4,202,2.0696
2004,6,3,5,197,2.5362
2004,7,1,1,336,-7.4491
2004,7,1,2,133,-4.0661
2004,7,1,3,395,-7.5871
2004,7,1,4,349,-8.0828
2004,7,1,5,732,-12.0337
2004,7,2,1,125,-4.5465
2004,7,2,2,10,-10.0896
2004,7,2,3,124,-5.7322
2004,7,2,4,178,-7.2306
2004,7,2,5,270,-9.3934
2004,7,3,1,207,-3.6965
2004,7,3,2,11,-0.5069
2004,7,3,3,154,-2.9187
2004,7,3,4,186,-3.3977
2004,7,3,5,220,-6.2291
2004,8,1,1,330,-1.0218
2004,8,1,2,132,-1.9847
2004,8,1,3,393,-1.5883
2004,8,1,4,346,-2.1433
2004,8,1,5,724,-2.6827
2004,8,2,1,125,-1.3799
2004,8,2,2,10,-2.2173
2004,8,2,3,124,0.0715
2004,8,2,4,177,-2.2386
2004,8,2,5,268,-3.1751
2004,8,3,1,207,-0.5918
2004,8,3,2,11,-0.9650
2004,8,3,3,154,-0.2699
2004,8,3,4,186,-1.2512
2004,8,3,5,220,0.2739
2004,9,1,1,330,3.8576
2004,9,1,2,130,6.1308
2004,9,1,3,390,3.2822
2004,9,1,4,345,4.6654
2004,9,1,5,717,4.6360
2004,9,2,1,124,4.7213
2004,9,2,2,10,2.9146
2004,9,2,3,124,4.3624
2004,9,2,4,177,6.3386
2004,9,2,5,265,6.9668
2004,9,3,1,206,-0.0182
2004,9,3,2,11,-0.8397
2004,9,3,3,153,2.3987
2004,9,3,4,186,3.3843
2004,9,3,5,219,3.0716
2004,10,1,1,329,0.3200
2004,10,1,2,129,1.2673
2004,10,1,3,388,1.0482
2004,10,1,4,343,0.0529
2004,10,1,5,711,0.9665
2004,10,2,1,124,2.9909
2004,10,2,2,10,4.9642
2004,10,2,3,124,-0.2673
2004,10,2,4,177,2.3136
2004,10,2,5,265,2.5227
2004,10,3,1,206,1.9965
2004,10,3,2,11,1.5269
2004,10,3,3,153,0.9030
2004,10,3,4,186,2.2322
2004,10,3,5,218,1.6873
2004,11,1,1,328,8.3570
2004,11,1,2,127,9.8364
2004,11,1,3,384,8.7996
2004,11,1,4,339,9.7876
2004,11,1,5,709,10.1665
2004,11,2,1,123,9.3186
2004,11,2,2,10,6.2538
2004,11,2,3,124,8.0095
2004,11,2,4,177,10.1570
2004,11,2,5,263,8.5145
2004,11,3,1,206,3.6857
2004,11,3,2,11,7.5128
2004,11,3,3,151,3.6369
2004,11,3,4,186,4.6669
2004,11,3,5,218,5.6282
2004,12,1,1,321,4.7665
2004,12,1,2,125,4.2346
2004,12,1,3,383,5.1873
2004,12,1,4,336,5.1227
2004,12,1,5,706,7.2905
2004,12,2,1,122,3.3684
2004,12,2,2,10,7.1260
2004,12,2,3,124,3.4576
2004,12,2,4,177,2.2715
2004,12,2,5,262,2.6404
2004,12,3,1,206,3.9359
2004,12,3,2,11,2.0103
2004,12,3,3,151,2.8058
2004,12,3,4,186,3.2420
2004,12,3,5,218,2.6232
2005,1,1,1,318,-2.6257
2005,1,1,2,123,-3.7028
2005,1,1,3,379,-3.7536
2005,1,1,4,331,-3.9456
2005,1,1,5,703,-5.7479
2005,1,2,1,121,-1.8972
2005,1,2,2,10,-7.2639
2005,1,2,3,123,-2.9546
2005,1,2,4,176,-4.1180
2005,1,2,5,259,-4.6017
2005,1,3,1,206,-1.4799
2005,1,3,2,11,4.4274
2005,1,3,3,150,-2.1948
2005,1,3,4,186,-2.8566
2005,1,3,5,217,-4.8842
2005,2,1,1,315,1.6214
2005,2,1,2,120,0.7427
2005,2,1,3,378,0.1826
2005,2,1,4,328,1.2243
2005,2,1,5,698,-0.2843
2005,2,2,1,121,1.7992
2005,2,2,2,10,-0.1686
2005,2,2,3,123,3.1829
2005,2,2,4,176,3.2082
2005,2,2,5,258,2.4847
2005,2,3,1,206,2.9758
2005,2,3,2,11,-0.0900
2005,2,3,3,150,2.7732
2005,2,3,4,186,2.4992
2005,2,3,5,216,3.0004
2005,3,1,1,312,-1.3535
2005,3,1,2,118,-7.1807
2005,3,1,3,374,-3.4413
2005,3,1,4,328,-2.5337
2005,3,1,5,697,-5.4255
2005,3,2,1,120,-1.8082
2005,3,2,2,10,1.2891
2005,3,2,3,122,-1.3575
2005,3,2,4,175,-1.7171
2005,3,2,5,257,-3.4555
2005,3,3,1,206,-1.3815
2005,3,3,2,11,2.6494
2005,3,3,3,150,-1.7599
2005,3,3,4,186,-0.4745
2005,3,3,5,216,-0.7827
2005,4,1,1,307,-5.6317
2005,4,1,2,117,-3.3936
2005,4,1,3,371,-8.0976
2005,4,1,4,327,-7.2460
2005,4,1,5,693,-6.1539
2005,4,2,1,120,-5.2029
2005,4,2,2,10,-6.1572
2005,4,2,3,121,-5.8832
2005,4,2,4,175,-6.5052
2005,4,2,5,256,-6.3993
2005,4,3,1,204,-2.6799
2005,4,3,2,11,-1.1081
2005,4,3,3,150,-2.1979
2005,4,3,4,186,-2.4700
2005,4,3,5,215,-1.7731
2005,5,1,1,302,5.0925
2005,5,1,2,117,2.8110
2005,5,1,3,370,6.1347
2005,5,1,4,325,6.5505
2005,5,1,5,685,6.0627
2005,5,2,1,119,7.0786
2005,5,2,2,10,13.2830
2005,5,2,3,120,4.5255
2005,5,2,4,174,7.3213
2005,5,2,5,256,8.0476
2005,5,3,1,202,3.3640
2005,5,3,2,11,4.8390
2005,5,3,3,150,2.3870
2005,5,3,4,186,3.5651
2005,5,3,5,215,6.0050
2005,6,1,1,298,5.2672
2005,6,1,2,116,0.8907
2005,6,1,3,370,3.7849
2005,6,1,4,318,4.8917
2005,6,1,5,678,4.7837
2005,6,2,1,118,2.3654
2005,6,2,2,9,7.2252
2005,6,2,3,120,3.3449
2005,6,2,4,173,3.5133
2005,6,2,5,254,3.7990
2005,6,3,1,202,-0.5360
2005,6,3,2,11,2.4796
2005,6,3,3,150,-0.5326
2005,6,3,4,185,0.0549
2005,6,3,5,214,0.7396
2005,7,1,1,178,5.1422
2005,7,1,2,88,8.3911
2005,7,1,3,381,8.5494
2005,7,1,4,388,8.3595
2005,7,1,5,864,7.6562
2005,7,2,1,102,4.7813
2005,7,2,2,6,3.3087
2005,7,2,3,118,7.0504
2005,7,2,4,162,6.0501
2005,7,2,5,251,8.9112
2005,7,3,1,236,3.9564
2005,7,3,2,8,3.7708
2005,7,3,3,156,3.9822
2005,7,3,4,176,6.6299
2005,7,3,5,193,4.8832
2005,8,1,1,176,-1.5690
2005,8,1,2,88,-2.8278
2005,8,1,3,378,-0.9916
2005,8,1,4,385,-2.3052
2005,8,1,5,855,-1.1779
2005,8,2,1,101,-1.1696
2005,8,2,2,6,-0.9284
2005,8,2,3,117,-0.1783
2005,8,2,4,161,-2.3346
2005,8,2,5,248,-1.0700
2005,8,3,1,235,-1.4814
2005,8,3,2,8,0.9130
2005,8,3,3,154,-0.2283
2005,8,3,4,176,0.0972
2005,8,3,5,192,0.1849
2005,9,1,1,174,0.1466
2005,9,1,2,86,-1.2996
2005,9,1,3,376,0.5714
2005,9,1,4,379,-0.0293
2005,9,1,5,850,1.6086
2005,9,2,1,101,-0.3534
2005,9,2,2,6,2.1662
2005,9,2,3,116,-1.1017
2005,9,2,4,160,1.3215
2005,9,2,5,247,1.1481
2005,9,3,1,233,0.1058
2005,9,3,2,8,2.1092
2005,9,3,3,152,-0.7583
2005,9,3,4,174,2.5931
2005,9,3,5,189,2.1429
2005,10,1,1,172,-2.7466
2005,10,1,2,86,-5.1987
2005,10,1,3,374,-2.8947
2005,10,1,4,379,-3.3436
2005,10,1,5,838,-3.9050
2005,10,2,1,101,-2.5844
2005,10,2,2,6,-3.5929
2005,10,2,3,115,-3.5899
2005,10,2,4,160,-4.3193
2005,10,2,5,246,-4.0813
2005,10,3,1,232,-3.0144
2005,10,3,2,8,-2.9081
2005,10,3,3,152,-2.5597
2005,10,3,4,174,-3.2749
2005,10,3,5,188,-1.7068
2005,11,1,1,168,4.9579
2005,11,1,2,85,3.3159
2005,11,1,3,370,4.6557
2005,11,1,4,375,4.6428
2005,11,1,5,829,3.9038
2005,11,2,1,100,3.6530
2005,11,2,2,6,2.2158
2005,11,2,3,113,5.1427
2005,11,2,4,160,6.0906
2005,11,2,5,246,5.7842
2005,11,3,1,231,3.4084
2005,11,3,2,8,3.2879
2005,11,3,3,152,3.7715
2005,11,3,4,172,3.2697
