year,month,rank_ME,rank_dNCO,nstocks,ret_vw
1984,10,2,3,110,0.1784
1984,10,2,4,110,-1.4491
1984,10,2,5,141,-2.1633
1984,10,3,1,86,0.5614
1984,10,3,2,111,-0.3142
1984,10,3,3,109,0.7883
1984,10,3,4,150,0.1287
1984,10,3,5,169,0.4683
1984,11,1,1,480,-3.9387
1984,11,1,2,410,-2.7362
1984,11,1,3,311,-2.3663
1984,11,1,4,298,-3.4435
1984,11,1,5,550,-4.5580
1984,11,2,1,95,-2.6790
1984,11,2,2,104,0.6363
1984,11,2,3,109,-1.5310
1984,11,2,4,110,-0.5145
1984,11,2,5,142,-3.5451
1984,11,3,1,86,-0.8848
1984,11,3,2,111,-0.6232
1984,11,3,3,109,-1.3514
1984,11,3,4,149,-0.7333
1984,11,3,5,167,-1.3699
1984,12,1,1,471,0.3430
1984,12,1,2,405,0.4678
1984,12,1,3,308,0.2421
1984,12,1,4,293,1.6770
1984,12,1,5,545,-0.2565
1984,12,2,1,95,2.3381
1984,12,2,2,104,3.1178
1984,12,2,3,109,2.6135
1984,12,2,4,108,1.6531
1984,12,2,5,142,2.0053
1984,12,3,1,85,2.5279
1984,12,3,2,109,2.1168
1984,12,3,3,108,2.0604
1984,12,3,4,148,2.1057
1984,12,3,5,167,2.2564
1985,1,1,1,466,10.7749
1985,1,1,2,405,12.5082
1985,1,1,3,305,11.4092
1985,1,1,4,291,11.9078
1985,1,1,5,542,13.2641
1985,1,2,1,94,10.5875
1985,1,2,2,104,8.6484
1985,1,2,3,109,11.3400
1985,1,2,4,108,11.7305
1985,1,2,5,142,12.6089
1985,1,3,1,85,8.0213
1985,1,3,2,108,6.0865
1985,1,3,3,108,7.9825
1985,1,3,4,148,7.6383
1985,1,3,5,166,8.9217
1985,2,1,1,455,3.9639
1985,2,1,2,402,5.2785
1985,2,1,3,305,2.9431
1985,2,1,4,292,3.2036
1985,2,1,5,535,3.0271
1985,2,2,1,93,0.5680
1985,2,2,2,102,1.6580
1985,2,2,3,109,2.7699
1985,2,2,4,107,2.3367
1985,2,2,5,142,2.1256
1985,2,3,1,85,1.4585
1985,2,3,2,108,1.1401
1985,2,3,3,108,1.3286
1985,2,3,4,147,1.8995
1985,2,3,5,165,1.7829
1985,3,1,1,445,-1.8386
1985,3,1,2,398,-1.1190
1985,3,1,3,303,-1.2698
1985,3,1,4,291,-2.8203
1985,3,1,5,532,-1.7842
1985,3,2,1,93,-1.4448
1985,3,2,2,99,-1.7981
1985,3,2,3,109,-2.1313
1985,3,2,4,107,-1.7661
1985,3,2,5,139,-1.6910
1985,3,3,1,85,-0.4837
1985,3,3,2,108,0.1190
1985,3,3,3,108,-0.4362
1985,3,3,4,147,1.7481
1985,3,3,5,164,-1.1352
1985,4,1,1,439,-2.5238
1985,4,1,2,396,-0.8956
1985,4,1,3,303,-0.4553
1985,4,1,4,290,-1.0091
1985,4,1,5,528,-1.6335
1985,4,2,1,92,-1.0365
1985,4,2,2,99,-0.7120
1985,4,2,3,109,-2.9622
1985,4,2,4,107,-1.0682
1985,4,2,5,139,-1.5283
1985,4,3,1,85,-1.2710
1985,4,3,2,108,-0.8167
1985,4,3,3,108,-0.1700
1985,4,3,4,147,-1.0691
1985,4,3,5,164,-0.4760
1985,5,1,1,436,2.4011
1985,5,1,2,392,2.3281
1985,5,1,3,301,3.5416
1985,5,1,4,289,2.7508
1985,5,1,5,522,2.4463
1985,5,2,1,92,2.7082
1985,5,2,2,99,3.3558
1985,5,2,3,108,4.2067
1985,5,2,4,106,3.8608
1985,5,2,5,139,5.6539
1985,5,3,1,85,6.3540
1985,5,3,2,108,5.6937
1985,5,3,3,108,4.4712
1985,5,3,4,147,7.0531
1985,5,3,5,164,6.6065
1985,6,1,1,433,0.0192
1985,6,1,2,386,0.0642
1985,6,1,3,298,0.0023
1985,6,1,4,287,0.5369
1985,6,1,5,522,0.0945
1985,6,2,1,91,0.4028
1985,6,2,2,97,1.3924
1985,6,2,3,105,1.2249
1985,6,2,4,106,1.8839
1985,6,2,5,137,1.9974
1985,6,3,1,83,1.5793
1985,6,3,2,108,1.3185
1985,6,3,3,108,0.6040
1985,6,3,4,147,1.7740
1985,6,3,5,164,3.7094
1985,7,1,1,554,2.8497
1985,7,1,2,397,3.9076
1985,7,1,3,336,2.8327
1985,7,1,4,314,2.8206
1985,7,1,5,600,1.8920
1985,7,2,1,87,3.1281
1985,7,2,2,105,2.7125
1985,7,2,3,117,3.0506
1985,7,2,4,108,2.8564
1985,7,2,5,179,2.6154
1985,7,3,1,91,-1.3350
1985,7,3,2,108,0.1435
1985,7,3,3,135,1.4305
1985,7,3,4,142,-0.8728
1985,7,3,5,160,-0.8362
1985,8,1,1,550,-1.2257
1985,8,1,2,395,1.1187
1985,8,1,3,331,-0.1907
1985,8,1,4,311,-1.5322
1985,8,1,5,596,-1.7050
1985,8,2,1,86,-0.8864
1985,8,2,2,105,-0.6661
1985,8,2,3,117,-0.0819
1985,8,2,4,108,-0.6983
1985,8,2,5,179,-2.2227
1985,8,3,1,90,0.2985
1985,8,3,2,108,-0.2759
1985,8,3,3,135,-0.7813
1985,8,3,4,142,0.5464
1985,8,3,5,160,-1.2757
1985,9,1,1,539,-5.3281
1985,9,1,2,391,-5.1411
1985,9,1,3,329,-4.9017
1985,9,1,4,307,-5.3731
1985,9,1,5,592,-6.8538
1985,9,2,1,85,-5.8702
1985,9,2,2,104,-3.3503
1985,9,2,3,117,-5.5427
1985,9,2,4,108,-5.8076
1985,9,2,5,178,-7.8535
1985,9,3,1,90,-2.8930
1985,9,3,2,108,-2.8816
1985,9,3,3,134,-1.9089
1985,9,3,4,140,-2.7794
1985,9,3,5,160,-5.9646
1985,10,1,1,537,1.3230
1985,10,1,2,389,2.8559
1985,10,1,3,328,1.7325
1985,10,1,4,305,2.7200
1985,10,1,5,587,1.9846
1985,10,2,1,85,3.4160
1985,10,2,2,104,4.6765
1985,10,2,3,117,3.2671
1985,10,2,4,108,4.3168
1985,10,2,5,178,3.2011
1985,10,3,1,90,2.0832
1985,10,3,2,105,4.5274
1985,10,3,3,132,4.1995
1985,10,3,4,140,4.7339
1985,10,3,5,159,4.7237
1985,11,1,1,526,5.3779
1985,11,1,2,385,5.6173
1985,11,1,3,327,5.1219
1985,11,1,4,303,5.8228
1985,11,1,5,584,5.9655
1985,11,2,1,84,5.9129
1985,11,2,2,102,6.1574
1985,11,2,3,117,7.0431
1985,11,2,4,107,8.7694
1985,11,2,5,176,7.4712
1985,11,3,1,90,7.4994
1985,11,3,2,104,7.2436
1985,11,3,3,132,6.9532
1985,11,3,4,139,7.1802
1985,11,3,5,159,6.0933
1985,12,1,1,521,2.9978
1985,12,1,2,381,4.4109
1985,12,1,3,322,3.0729
1985,12,1,4,300,5.2683
1985,12,1,5,580,2.8635
1985,12,2,1,82,3.7744
1985,12,2,2,101,4.7356
1985,12,2,3,117,4.3440
1985,12,2,4,106,5.0745
1985,12,2,5,175,4.9256
1985,12,3,1,89,5.9769
1985,12,3,2,104,3.6097
1985,12,3,3,130,6.0382
1985,12,3,4,139,3.1972
1985,12,3,5,159,3.2792
1986,1,1,1,515,3.2786
1986,1,1,2,376,1.7888
1986,1,1,3,315,3.4365
1986,1,1,4,297,0.8050
1986,1,1,5,572,2.6485
1986,1,2,1,82,-0.6425
1986,1,2,2,100,2.0765
1986,1,2,3,116,0.2278
1986,1,2,4,104,2.9696
1986,1,2,5,175,1.0559
1986,1,3,1,87,-0.4406
1986,1,3,2,104,0.1683
1986,1,3,3,129,0.3689
1986,1,3,4,138,0.4780
1986,1,3,5,159,1.0531
1986,2,1,1,510,5.3667
1986,2,1,2,376,6.4308
1986,2,1,3,311,4.9836
1986,2,1,4,297,7.4936
1986,2,1,5,569,5.6851
1986,2,2,1,81,5.3835
1986,2,2,2,100,8.7978
1986,2,2,3,115,5.2858
1986,2,2,4,103,8.1388
1986,2,2,5,174,6.0262
1986,2,3,1,87,8.2038
1986,2,3,2,103,7.8156
1986,2,3,3,129,5.9300
1986,2,3,4,138,8.4526
1986,2,3,5,158,8.2075
1986,3,1,1,507,4.7689
1986,3,1,2,376,5.5189
1986,3,1,3,311,5.2971
1986,3,1,4,296,5.3923
1986,3,1,5,565,3.2343
1986,3,2,1,80,6.0725
1986,3,2,2,100,3.7367
1986,3,2,3,115,6.9245
1986,3,2,4,101,6.7437
1986,3,2,5,174,4.1098
1986,3,3,1,86,5.9083
1986,3,3,2,103,5.1626
1986,3,3,3,129,4.8053
1986,3,3,4,138,6.0788
1986,3,3,5,157,4.1188
1986,4,1,1,504,1.1343
1986,4,1,2,375,-0.7482
1986,4,1,3,307,3.7684
1986,4,1,4,294,1.3418
1986,4,1,5,562,2.2886
1986,4,2,1,79,-0.7680
1986,4,2,2,100,1.6046
1986,4,2,3,115,1.0762
1986,4,2,4,101,2.7917
1986,4,2,5,172,1.5371
1986,4,3,1,86,1.1252
1986,4,3,2,103,-0.5191
1986,4,3,3,128,-0.4662
1986,4,3,4,137,-1.3882
1986,4,3,5,157,-0.8307
1986,5,1,1,497,5.2979
1986,5,1,2,371,3.0175
1986,5,1,3,304,2.7929
1986,5,1,4,292,4.2824
1986,5,1,5,556,3.4933
1986,5,2,1,79,4.8936
1986,5,2,2,100,3.5770
1986,5,2,3,113,2.5846
1986,5,2,4,101,5.8647
1986,5,2,5,170,2.7730
1986,5,3,1,84,5.9908
1986,5,3,2,103,6.1429
1986,5,3,3,126,4.8336
1986,5,3,4,137,4.6080
1986,5,3,5,155,4.8605
1986,6,1,1,487,-0.1735
1986,6,1,2,371,1.0324
1986,6,1,3,300,0.8972
1986,6,1,4,289,-0.4152
1986,6,1,5,549,-1.7460
1986,6,2,1,79,-0.6945
1986,6,2,2,100,2.0786
1986,6,2,3,113,0.3106
1986,6,2,4,100,0.4672
1986,6,2,5,170,-1.0326
1986,6,3,1,82,2.1002
1986,6,3,2,103,1.5290
1986,6,3,3,125,0.9808
1986,6,3,4,136,3.6774
1986,6,3,5,155,-0.7848
1986,7,1,1,616,-9.3048
1986,7,1,2,507,-7.6518
1986,7,1,3,357,-8.5210
1986,7,1,4,320,-8.4853
1986,7,1,5,495,-9.6002
1986,7,2,1,99,-9.8823
1986,7,2,2,120,-9.4038
1986,7,2,3,100,-6.6479
1986,7,2,4,138,-8.8826
1986,7,2,5,185,-11.4713
1986,7,3,1,85,-5.5599
1986,7,3,2,112,-4.9166
1986,7,3,3,129,-4.9924
1986,7,3,4,146,-3.8518
1986,7,3,5,158,-8.0332
1986,8,1,1,611,2.0063
1986,8,1,2,502,1.1723
1986,8,1,3,351,0.1266
1986,8,1,4,316,1.8482
1986,8,1,5,492,0.8149
1986,8,2,1,99,5.0324
1986,8,2,2,120,4.1032
1986,8,2,3,100,4.5271
1986,8,2,4,138,3.5376
1986,8,2,5,184,4.1770
1986,8,3,1,85,11.8914
1986,8,3,2,112,7.7575
1986,8,3,3,129,5.6950
1986,8,3,4,145,7.1623
1986,8,3,5,158,4.9499
1986,9,1,1,598,-4.7698
1986,9,1,2,500,-5.6051
1986,9,1,3,347,-5.6290
1986,9,1,4,317,-5.7674
1986,9,1,5,489,-7.1955
1986,9,2,1,99,-4.0734
1986,9,2,2,118,-4.5060
1986,9,2,3,99,-5.1776
1986,9,2,4,138,-7.2788
1986,9,2,5,184,-8.1613
1986,9,3,1,84,-4.3560
1986,9,3,2,111,-6.3602
1986,9,3,3,129,-9.1098
1986,9,3,4,144,-8.0292
1986,9,3,5,158,-8.4063
1986,10,1,1,589,1.0407
1986,10,1,2,497,3.5458
1986,10,1,3,344,3.3282
1986,10,1,4,315,2.4449
1986,10,1,5,483,1.3061
1986,10,2,1,98,5.1911
1986,10,2,2,116,3.5684
1986,10,2,3,99,3.9687
1986,10,2,4,137,3.0816
1986,10,2,5,184,5.9657
1986,10,3,1,84,5.0700
1986,10,3,2,111,6.9653
1986,10,3,3,128,6.5475
1986,10,3,4,144,3.7896
1986,10,3,5,157,7.5458
1986,11,1,1,577,0.6789
1986,11,1,2,486,0.4748
1986,11,1,3,339,-1.2352
1986,11,1,4,315,-0.3541
1986,11,1,5,471,-1.5939
1986,11,2,1,97,-0.0876
1986,11,2,2,116,1.9906
1986,11,2,3,98,0.0496
1986,11,2,4,137,2.2346
1986,11,2,5,184,-0.1005
1986,11,3,1,81,2.7713
1986,11,3,2,110,1.9203
1986,11,3,3,128,3.2299
1986,11,3,4,143,2.4186
1986,11,3,5,157,2.0659
1986,12,1,1,567,-3.3801
1986,12,1,2,477,-2.9835
1986,12,1,3,333,-1.9962
1986,12,1,4,314,-1.7376
1986,12,1,5,469,-4.0907
1986,12,2,1,97,-2.6747
1986,12,2,2,114,-2.3819
1986,12,2,3,98,-2.1298
1986,12,2,4,137,-1.5989
1986,12,2,5,182,-3.1693
1986,12,3,1,81,-0.8066
1986,12,3,2,110,-3.5252
1986,12,3,3,127,-2.1605
1986,12,3,4,142,-2.8982
1986,12,3,5,156,-3.6867
1987,1,1,1,556,11.0771
1987,1,1,2,468,10.3065
1987,1,1,3,326,9.9002
1987,1,1,4,308,8.2802
1987,1,1,5,457,11.7384
1987,1,2,1,95,13.1383
1987,1,2,2,112,10.7643
1987,1,2,3,97,11.7785
1987,1,2,4,134,12.2717
1987,1,2,5,178,13.9538
1987,1,3,1,80,12.4003
1987,1,3,2,109,12.1537
1987,1,3,3,127,13.0455
1987,1,3,4,139,14.5903
1987,1,3,5,155,14.2331
1987,2,1,1,554,7.3711
1987,2,1,2,464,9.6736
1987,2,1,3,323,10.0148
1987,2,1,4,306,8.6179
1987,2,1,5,450,7.3708
1987,2,2,1,94,5.0051
1987,2,2,2,112,6.7478
1987,2,2,3,97,6.3065
1987,2,2,4,132,8.2492
1987,2,2,5,177,9.6486
1987,2,3,1,80,3.4031
1987,2,3,2,109,3.3386
1987,2,3,3,126,4.9250
1987,2,3,4,138,3.5258
1987,2,3,5,155,5.6085
1987,3,1,1,550,5.5573
1987,3,1,2,462,1.2576
1987,3,1,3,322,1.1552
1987,3,1,4,306,2.0725
1987,3,1,5,449,3.4301
1987,3,2,1,94,3.8161
1987,3,2,2,111,2.3136
1987,3,2,3,97,1.3251
1987,3,2,4,132,1.3078
1987,3,2,5,177,0.7026
1987,3,3,1,80,7.6915
1987,3,3,2,108,3.5053
1987,3,3,3,126,0.3651
1987,3,3,4,138,3.6701
1987,3,3,5,154,1.6175
1987,4,1,1,542,-1.9985
1987,4,1,2,458,-1.4686
1987,4,1,3,318,-2.5327
1987,4,1,4,303,-2.5821
1987,4,1,5,448,-1.1636
1987,4,2,1,94,-2.3525
1987,4,2,2,111,-4.0437
1987,4,2,3,97,-3.8775
1987,4,2,4,131,-4.3615
1987,4,2,5,177,-1.6964
1987,4,3,1,80,-1.4146
1987,4,3,2,108,0.1852
1987,4,3,3,126,-2.2460
1987,4,3,4,137,0.1431
1987,4,3,5,154,-0.5352
1987,5,1,1,535,1.7939
1987,5,1,2,455,0.3258
1987,5,1,3,315,-1.1352
1987,5,1,4,303,1.0272
1987,5,1,5,447,0.0751
1987,5,2,1,93,0.7973
1987,5,2,2,111,1.3420
1987,5,2,3,96,-0.0032
1987,5,2,4,131,-0.1141
1987,5,2,5,176,1.0160
1987,5,3,1,79,2.5733
1987,5,3,2,107,1.6125
1987,5,3,3,126,0.5465
1987,5,3,4,137,0.4020
1987,5,3,5,154,0.6887
1987,6,1,1,532,3.1007
1987,6,1,2,452,1.0421
1987,6,1,3,315,1.2272
1987,6,1,4,302,2.1010
1987,6,1,5,445,0.2788
1987,6,2,1,93,1.9438
1987,6,2,2,110,5.4341
1987,6,2,3,96,3.9724
1987,6,2,4,130,2.9327
1987,6,2,5,175,2.1768
1987,6,3,1,79,5.6450
1987,6,3,2,107,5.3388
1987,6,3,3,126,5.0616
1987,6,3,4,137,4.3526
1987,6,3,5,154,4.2315
1987,7,1,1,679,5.0244
1987,7,1,2,507,2.2367
1987,7,1,3,302,2.8692
1987,7,1,4,352,2.6740
1987,7,1,5,469,2.9336
1987,7,2,1,99,7.0523
1987,7,2,2,109,4.7118
1987,7,2,3,101,3.9618
1987,7,2,4,128,3.9413
1987,7,2,5,160,2.2730
1987,7,3,1,93,6.8220
1987,7,3,2,107,3.9636
1987,7,3,3,124,4.1346
1987,7,3,4,139,3.5956
1987,7,3,5,148,6.1226
1987,8,1,1,670,1.4741
1987,8,1,2,504,1.9359
1987,8,1,3,301,2.9736
1987,8,1,4,351,2.1420
1987,8,1,5,466,1.6841
1987,8,2,1,98,3.3155
1987,8,2,2,108,3.9559
1987,8,2,3,100,4.4328
1987,8,2,4,128,2.9259
1987,8,2,5,159,3.7571
1987,8,3,1,92,2.6336
1987,8,3,2,107,4.6111
1987,8,3,3,124,4.3507
1987,8,3,4,138,3.0517
1987,8,3,5,148,3.9811
1987,9,1,1,664,-0.8656
1987,9,1,2,501,-0.0776
1987,9,1,3,300,1.5862
1987,9,1,4,350,-1.7978
1987,9,1,5,463,-2.0442
1987,9,2,1,97,-0.3448
1987,9,2,2,108,-2.2357
1987,9,2,3,97,-1.4805
1987,9,2,4,126,-0.9248
1987,9,2,5,159,-1.9552
1987,9,3,1,92,-1.0909
1987,9,3,2,107,-0.1872
1987,9,3,3,124,-0.6849
1987,9,3,4,137,-4.6620
1987,9,3,5,146,-3.2190
1987,10,1,1,655,-31.9150
1987,10,1,2,494,-29.8016
1987,10,1,3,299,-30.6783
1987,10,1,4,347,-29.9156
1987,10,1,5,462,-32.4472
1987,10,2,1,94,-29.2274
1987,10,2,2,108,-29.2706
1987,10,2,3,96,-28.2552
1987,10,2,4,124,-26.9773
1987,10,2,5,157,-34.2039
1987,10,3,1,91,-22.3150
1987,10,3,2,107,-18.8981
1987,10,3,3,123,-20.5710
1987,10,3,4,137,-20.6373
1987,10,3,5,146,-24.0844
1987,11,1,1,644,-5.1202
1987,11,1,2,489,-3.6916
1987,11,1,3,298,-4.5127
1987,11,1,4,346,-6.4828
1987,11,1,5,456,-6.2999
1987,11,2,1,91,-2.6228
1987,11,2,2,108,-4.3193
1987,11,2,3,96,-3.5739
1987,11,2,4,124,-3.6669
1987,11,2,5,157,-6.1186
1987,11,3,1,91,-8.5020
1987,11,3,2,107,-7.6141
1987,11,3,3,122,-6.8678
1987,11,3,4,136,-7.4611
1987,11,3,5,145,-8.8301
1987,12,1,1,631,3.7649
1987,12,1,2,485,6.0529
1987,12,1,3,297,6.9038
1987,12,1,4,343,5.1861
1987,12,1,5,449,3.8174
1987,12,2,1,90,8.0121
1987,12,2,2,106,9.0473
1987,12,2,3,96,11.8574
1987,12,2,4,123,9.8810
1987,12,2,5,158,9.9251
1987,12,3,1,91,8.1022
1987,12,3,2,107,7.5104
1987,12,3,3,120,7.2608
1987,12,3,4,136,6.1824
1987,12,3,5,145,10.1225
1988,1,1,1,620,6.8278
1988,1,1,2,480,4.4430
1988,1,1,3,296,4.5306
1988,1,1,4,340,6.1304
1988,1,1,5,445,5.7141
1988,1,2,1,89,3.3105
1988,1,2,2,106,4.6698
1988,1,2,3,94,2.8972
1988,1,2,4,121,0.7278
1988,1,2,5,158,1.4378
1988,1,3,1,91,4.7430
1988,1,3,2,107,4.5631
1988,1,3,3,120,3.3468
1988,1,3,4,136,4.5176
1988,1,3,5,144,2.3666
1988,2,1,1,613,5.7589
1988,2,1,2,476,8.3340
1988,2,1,3,293,9.8575
1988,2,1,4,337,7.5175
1988,2,1,5,443,7.2828
1988,2,2,1,88,10.2418
1988,2,2,2,106,9.8101
1988,2,2,3,94,8.6157
1988,2,2,4,120,8.0086
1988,2,2,5,156,8.6366
1988,2,3,1,91,4.8261
1988,2,3,2,107,4.9457
1988,2,3,3,120,4.6419
1988,2,3,4,136,5.0232
1988,2,3,5,144,5.7188
1988,3,1,1,603,6.1960
1988,3,1,2,473,5.1373
1988,3,1,3,291,7.1230
1988,3,1,4,330,5.3999
1988,3,1,5,439,3.8610
1988,3,2,1,85,3.9226
1988,3,2,2,107,3.9729
1988,3,2,3,94,3.5163
1988,3,2,4,120,2.4280
1988,3,2,5,156,3.6229
1988,3,3,1,91,-0.1522
1988,3,3,2,107,-0.6224
1988,3,3,3,120,-4.9453
1988,3,3,4,136,-3.1272
1988,3,3,5,144,-2.8917
1988,4,1,1,597,2.1462
1988,4,1,2,471,2.8993
1988,4,1,3,288,2.3247
1988,4,1,4,328,1.3206
1988,4,1,5,431,2.2879
1988,4,2,1,85,2.1150
1988,4,2,2,106,2.5372
1988,4,2,3,93,2.0287
1988,4,2,4,119,1.3337
1988,4,2,5,156,2.2045
1988,4,3,1,90,1.2235
1988,4,3,2,107,1.7400
1988,4,3,3,119,1.9438
1988,4,3,4,135,0.8345
1988,4,3,5,144,-0.0720
1988,5,1,1,593,-2.6529
1988,5,1,2,468,-0.6502
1988,5,1,3,284,-3.2579
1988,5,1,4,326,-2.5611
1988,5,1,5,426,-1.3713
1988,5,2,1,84,-1.1598
1988,5,2,2,105,-2.0332
1988,5,2,3,93,-0.4883
1988,5,2,4,119,-1.0617
1988,5,2,5,154,-1.6734
1988,5,3,1,90,0.2643
1988,5,3,2,106,-0.0067
1988,5,3,3,119,1.1667
1988,5,3,4,135,0.4603
1988,5,3,5,143,-0.5030
1988,6,1,1,583,4.8570
1988,6,1,2,458,6.1856
1988,6,1,3,282,6.3445
1988,6,1,4,321,6.5972
1988,6,1,5,421,6.8491
1988,6,2,1,83,7.5993
1988,6,2,2,105,7.7511
1988,6,2,3,92,8.0149
1988,6,2,4,117,8.8256
1988,6,2,5,153,6.5450
1988,6,3,1,90,1.2437
1988,6,3,2,105,2.8637
1988,6,3,3,119,5.4088
1988,6,3,4,135,6.3758
1988,6,3,5,142,6.6066
1988,7,1,1,643,0.3412
1988,7,1,2,477,0.4173
1988,7,1,3,362,-0.9130
1988,7,1,4,325,-1.4873
1988,7,1,5,522,-0.2260
1988,7,2,1,95,-1.0378
1988,7,2,2,113,0.2204
1988,7,2,3,115,-1.7370
1988,7,2,4,119,-0.9292
1988,7,2,5,184,-1.9537
1988,7,3,1,103,-0.2001
1988,7,3,2,118,-1.1929
1988,7,3,3,128,-0.7352
1988,7,3,4,148,-1.1128
1988,7,3,5,120,-1.0229
1988,8,1,1,634,-2.6035
1988,8,1,2,474,-0.6737
1988,8,1,3,358,-2.6104
1988,8,1,4,324,-1.1077
1988,8,1,5,517,-3.8916
1988,8,2,1,95,-2.1959
1988,8,2,2,113,-2.2596
1988,8,2,3,114,-3.5185
1988,8,2,4,117,-2.4547
1988,8,2,5,183,-3.1068
1988,8,3,1,103,-2.2626
1988,8,3,2,118,-3.4336
1988,8,3,3,127,-4.2804
1988,8,3,4,147,-2.5547
1988,8,3,5,120,-2.9247
1988,9,1,1,627,0.2280
1988,9,1,2,469,3.4791
1988,9,1,3,356,3.0701
1988,9,1,4,321,2.2904
1988,9,1,5,512,2.4993
1988,9,2,1,92,2.3052
1988,9,2,2,112,3.6303
1988,9,2,3,110,2.5642
1988,9,2,4,117,3.4696
1988,9,2,5,182,2.1226
1988,9,3,1,103,2.7349
1988,9,3,2,117,4.7888
1988,9,3,3,127,3.5344
1988,9,3,4,147,4.4093
1988,9,3,5,120,5.0245
1988,10,1,1,621,-2.6702
1988,10,1,2,468,-1.6571
1988,10,1,3,353,-0.8625
1988,10,1,4,315,-3.0325
1988,10,1,5,509,-1.5490
1988,10,2,1,92,0.9187
1988,10,2,2,110,-0.6949
1988,10,2,3,106,0.5250
1988,10,2,4,117,-0.7412
1988,10,2,5,181,-1.2260
1988,10,3,1,103,4.7883
1988,10,3,2,117,3.0678
1988,10,3,3,127,2.7087
1988,10,3,4,146,0.6103
1988,10,3,5,120,3.0991
1988,11,1,1,613,-3.7946
1988,11,1,2,459,-4.0761
1988,11,1,3,353,-3.1060
1988,11,1,4,315,-3.6429
1988,11,1,5,506,-5.1937
1988,11,2,1,92,-2.1970
1988,11,2,2,110,-1.8231
1988,11,2,3,106,-3.8119
1988,11,2,4,116,-2.2054
1988,11,2,5,178,-4.0996
1988,11,3,1,101,-0.5327
1988,11,3,2,117,-1.4491
1988,11,3,3,126,-1.1045
1988,11,3,4,145,-1.4723
1988,11,3,5,120,-2.0497
1988,12,1,1,607,3.6667
1988,12,1,2,455,4.1267
1988,12,1,3,350,4.9216
1988,12,1,4,310,4.4520
1988,12,1,5,500,3.2859
1988,12,2,1,90,6.1601
1988,12,2,2,110,4.2186
1988,12,2,3,105,4.7849
1988,12,2,4,116,3.6500
1988,12,2,5,175,4.2725
1988,12,3,1,98,1.9840
1988,12,3,2,117,1.9818
1988,12,3,3,126,2.3839
1988,12,3,4,145,1.7997
1988,12,3,5,120,2.9952
1989,1,1,1,599,6.1506
1989,1,1,2,450,4.3451
1989,1,1,3,346,6.4691
1989,1,1,4,306,3.7679
1989,1,1,5,493,5.2369
1989,1,2,1,89,6.8673
1989,1,2,2,110,3.8285
1989,1,2,3,105,1.9864
1989,1,2,4,116,4.1325
1989,1,2,5,173,5.0976
1989,1,3,1,98,6.1337
1989,1,3,2,117,7.4213
1989,1,3,3,126,6.1220
1989,1,3,4,143,6.4021
1989,1,3,5,119,7.3741
1989,2,1,1,589,0.4794
1989,2,1,2,447,1.3230
1989,2,1,3,343,0.8081
1989,2,1,4,304,-0.6379
1989,2,1,5,488,0.4428
1989,2,2,1,89,1.8123
1989,2,2,2,110,4.1341
1989,2,2,3,104,-0.0600
1989,2,2,4,115,0.2890
1989,2,2,5,172,-0.1688
1989,2,3,1,98,-0.2930
1989,2,3,2,115,-2.3881
1989,2,3,3,126,-2.9294
1989,2,3,4,143,-2.6316
1989,2,3,5,119,-2.6383
1989,3,1,1,585,3.5690
1989,3,1,2,442,3.0643
1989,3,1,3,337,1.7652
1989,3,1,4,300,2.8855
1989,3,1,5,485,2.0671
1989,3,2,1,87,3.9503
1989,3,2,2,109,3.5588
1989,3,2,3,104,2.1168
1989,3,2,4,115,1.0467
1989,3,2,5,171,4.0345
1989,3,3,1,98,3.3424
1989,3,3,2,115,2.4419
1989,3,3,3,126,0.5126
1989,3,3,4,143,1.2394
1989,3,3,5,119,1.5867
1989,4,1,1,579,3.3371
1989,4,1,2,439,3.7619
1989,4,1,3,334,2.8721
1989,4,1,4,296,3.1393
1989,4,1,5,482,2.3100
1989,4,2,1,86,5.0100
1989,4,2,2,109,6.1957
1989,4,2,3,104,3.7890
1989,4,2,4,113,4.2383
1989,4,2,5,170,4.3808
1989,4,3,1,97,3.9105
1989,4,3,2,115,5.8623
1989,4,3,3,126,5.6715
1989,4,3,4,143,5.0468
1989,4,3,5,118,5.6114
1989,5,1,1,576,3.2094
1989,5,1,2,437,3.8961
1989,5,1,3,332,4.3126
1989,5,1,4,292,3.5592
1989,5,1,5,477,3.0208
1989,5,2,1,85,3.5399
1989,5,2,2,108,5.4229
1989,5,2,3,104,2.9696
1989,5,2,4,113,5.1885
1989,5,2,5,168,3.8136
1989,5,3,1,97,3.4390
1989,5,3,2,115,2.8149
1989,5,3,3,126,3.9769
1989,5,3,4,143,5.1846
1989,5,3,5,117,5.4961
1989,6,1,1,568,-0.6119
1989,6,1,2,433,-1.6013
1989,6,1,3,327,-1.3121
1989,6,1,4,290,-2.0504
1989,6,1,5,471,-2.1684
1989,6,2,1,84,-1.0038
1989,6,2,2,108,-1.3429
1989,6,2,3,103,-0.8586
1989,6,2,4,113,-0.7537
1989,6,2,5,167,-3.6163
1989,6,3,1,96,-0.3095
1989,6,3,2,115,-0.2457
1989,6,3,3,126,-0.4164
1989,6,3,4,142,-1.1494
1989,6,3,5,117,-1.5477
1989,7,1,1,608,3.5593
1989,7,1,2,572,3.3932
1989,7,1,3,366,2.8957
1989,7,1,4,312,2.5491
1989,7,1,5,554,2.2996
1989,7,2,1,86,3.9747
1989,7,2,2,116,2.7938
