year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1994,11,2,4,141,-3.1899
1994,11,2,5,253,-3.6523
1994,11,3,1,115,-5.0680
1994,11,3,2,157,-2.8338
1994,11,3,3,155,-2.6188
1994,11,3,4,163,-2.2558
1994,11,3,5,163,-3.1367
1994,12,1,1,614,0.8566
1994,12,1,2,358,1.2872
1994,12,1,3,276,0.1837
1994,12,1,4,377,-2.1591
1994,12,1,5,761,-1.5241
1994,12,2,1,112,2.1644
1994,12,2,2,109,2.8484
1994,12,2,3,111,1.5628
1994,12,2,4,141,3.4309
1994,12,2,5,253,1.3667
1994,12,3,1,114,2.2196
1994,12,3,2,157,1.2146
1994,12,3,3,155,0.2464
1994,12,3,4,163,1.7779
1994,12,3,5,163,1.3442
1995,1,1,1,608,1.5156
1995,1,1,2,353,2.8342
1995,1,1,3,275,2.5404
1995,1,1,4,374,1.1892
1995,1,1,5,754,1.3819
1995,1,2,1,111,-2.5942
1995,1,2,2,108,-0.5424
1995,1,2,3,110,0.9909
1995,1,2,4,141,-1.3288
1995,1,2,5,250,-2.5658
1995,1,3,1,114,1.0738
1995,1,3,2,156,2.7705
1995,1,3,3,154,2.4628
1995,1,3,4,163,1.4579
1995,1,3,5,162,2.5718
1995,2,1,1,605,1.3082
1995,2,1,2,350,3.2569
1995,2,1,3,275,1.6140
1995,2,1,4,374,2.5611
1995,2,1,5,747,3.1248
1995,2,2,1,110,4.4744
1995,2,2,2,107,3.0006
1995,2,2,3,110,3.3732
1995,2,2,4,141,4.8010
1995,2,2,5,248,4.0837
1995,2,3,1,114,3.9701
1995,2,3,2,156,3.6403
1995,2,3,3,154,4.1065
1995,2,3,4,163,3.6427
1995,2,3,5,160,4.3030
1995,3,1,1,600,1.5044
1995,3,1,2,347,0.3938
1995,3,1,3,274,0.9758
1995,3,1,4,370,1.2154
1995,3,1,5,743,1.0679
1995,3,2,1,110,3.0161
1995,3,2,2,107,1.6563
1995,3,2,3,110,1.2150
1995,3,2,4,140,0.3583
1995,3,2,5,248,3.9294
1995,3,3,1,114,3.1830
1995,3,3,2,155,3.8128
1995,3,3,3,153,2.8030
1995,3,3,4,163,1.9510
1995,3,3,5,159,3.3761
1995,4,1,1,591,3.5617
1995,4,1,2,348,5.3121
1995,4,1,3,271,2.2478
1995,4,1,4,365,2.5050
1995,4,1,5,733,2.6751
1995,4,2,1,110,3.9711
1995,4,2,2,107,2.8003
1995,4,2,3,110,1.7771
1995,4,2,4,139,1.5056
1995,4,2,5,248,1.8558
1995,4,3,1,113,3.3120
1995,4,3,2,153,2.2308
1995,4,3,3,153,3.0380
1995,4,3,4,163,3.8193
1995,4,3,5,158,1.9585
1995,5,1,1,588,3.7640
1995,5,1,2,347,1.4261
1995,5,1,3,267,1.1792
1995,5,1,4,365,3.7638
1995,5,1,5,726,0.7911
1995,5,2,1,109,0.8846
1995,5,2,2,107,1.1860
1995,5,2,3,110,1.5370
1995,5,2,4,139,-0.5005
1995,5,2,5,248,0.4768
1995,5,3,1,113,2.0153
1995,5,3,2,152,3.8886
1995,5,3,3,152,3.1110
1995,5,3,4,163,3.8368
1995,5,3,5,158,3.2927
1995,6,1,1,580,9.1464
1995,6,1,2,343,8.0509
1995,6,1,3,265,5.1853
1995,6,1,4,365,7.0331
1995,6,1,5,720,6.9924
1995,6,2,1,109,7.1318
1995,6,2,2,107,5.4712
1995,6,2,3,109,2.1823
1995,6,2,4,139,4.1459
1995,6,2,5,247,5.6627
1995,6,3,1,111,2.9642
1995,6,3,2,150,1.0820
1995,6,3,3,152,2.2940
1995,6,3,4,162,2.8240
1995,6,3,5,158,5.4111
1995,7,1,1,708,7.4080
1995,7,1,2,307,5.2761
1995,7,1,3,299,4.4032
1995,7,1,4,430,4.2320
1995,7,1,5,810,5.5495
1995,7,2,1,148,7.0928
1995,7,2,2,124,4.6113
1995,7,2,3,131,4.1730
1995,7,2,4,175,5.7528
1995,7,2,5,289,7.8569
1995,7,3,1,133,4.2342
1995,7,3,2,166,1.8667
1995,7,3,3,173,3.5304
1995,7,3,4,180,3.2377
1995,7,3,5,190,5.6978
1995,8,1,1,701,5.8334
1995,8,1,2,306,4.6647
1995,8,1,3,299,5.4439
1995,8,1,4,428,4.0479
1995,8,1,5,800,2.5505
1995,8,2,1,146,0.6399
1995,8,2,2,123,1.4771
1995,8,2,3,130,3.6440
1995,8,2,4,175,0.9899
1995,8,2,5,286,0.3152
1995,8,3,1,133,0.0725
1995,8,3,2,165,0.7944
1995,8,3,3,170,-1.1608
1995,8,3,4,179,0.5517
1995,8,3,5,190,0.3678
1995,9,1,1,689,3.0588
1995,9,1,2,303,3.9894
1995,9,1,3,300,2.1093
1995,9,1,4,426,2.4460
1995,9,1,5,794,1.8271
1995,9,2,1,144,2.6158
1995,9,2,2,123,2.8919
1995,9,2,3,130,2.6451
1995,9,2,4,175,1.4209
1995,9,2,5,285,0.6002
1995,9,3,1,133,3.4111
1995,9,3,2,164,4.1426
1995,9,3,3,170,4.4546
1995,9,3,4,178,2.2997
1995,9,3,5,190,3.4677
1995,10,1,1,685,-5.6060
1995,10,1,2,301,-4.7838
1995,10,1,3,299,-6.3285
1995,10,1,4,421,-3.8589
1995,10,1,5,789,-6.8583
1995,10,2,1,144,-5.0304
1995,10,2,2,123,-4.5865
1995,10,2,3,130,-4.8075
1995,10,2,4,173,-6.9665
1995,10,2,5,284,-8.6536
1995,10,3,1,131,0.7799
1995,10,3,2,163,-0.3178
1995,10,3,3,169,1.3232
1995,10,3,4,178,-1.7278
1995,10,3,5,190,-1.7307
1995,11,1,1,677,0.7353
1995,11,1,2,302,0.4368
1995,11,1,3,296,1.1358
1995,11,1,4,417,1.4777
1995,11,1,5,781,2.2205
1995,11,2,1,143,6.8715
1995,11,2,2,122,5.7985
1995,11,2,3,130,4.8493
1995,11,2,4,172,3.6667
1995,11,2,5,282,3.2688
1995,11,3,1,131,3.5085
1995,11,3,2,162,4.7667
1995,11,3,3,169,3.7224
1995,11,3,4,178,4.8969
1995,11,3,5,189,2.2627
1995,12,1,1,669,4.3794
1995,12,1,2,297,3.4598
1995,12,1,3,296,2.3530
1995,12,1,4,413,1.7649
1995,12,1,5,777,0.0379
1995,12,2,1,142,2.3821
1995,12,2,2,121,4.4634
1995,12,2,3,130,2.2142
1995,12,2,4,171,1.1353
1995,12,2,5,281,1.4888
1995,12,3,1,130,3.3205
1995,12,3,2,161,2.3869
1995,12,3,3,169,1.8336
1995,12,3,4,177,2.2649
1995,12,3,5,189,-2.1437
1996,1,1,1,662,3.3429
1996,1,1,2,294,3.9510
1996,1,1,3,297,1.2657
1996,1,1,4,410,0.4877
1996,1,1,5,772,-0.4595
1996,1,2,1,142,0.1690
1996,1,2,2,121,-0.4981
1996,1,2,3,130,0.7757
1996,1,2,4,171,-1.1829
1996,1,2,5,280,0.5015
1996,1,3,1,128,4.8473
1996,1,3,2,161,2.9192
1996,1,3,3,169,1.9160
1996,1,3,4,177,3.5513
1996,1,3,5,189,1.3341
1996,2,1,1,658,4.2967
1996,2,1,2,292,2.7213
1996,2,1,3,293,1.7503
1996,2,1,4,407,3.4121
1996,2,1,5,764,3.1593
1996,2,2,1,141,4.1268
1996,2,2,2,119,2.5240
1996,2,2,3,130,2.5638
1996,2,2,4,171,3.8398
1996,2,2,5,275,4.2602
1996,2,3,1,128,1.2410
1996,2,3,2,161,0.5596
1996,2,3,3,169,1.5965
1996,2,3,4,176,1.1282
1996,2,3,5,188,1.8690
1996,3,1,1,653,2.6594
1996,3,1,2,290,1.1232
1996,3,1,3,293,2.5855
1996,3,1,4,405,2.4520
1996,3,1,5,757,4.3052
1996,3,2,1,141,2.1529
1996,3,2,2,117,2.3603
1996,3,2,3,130,2.6102
1996,3,2,4,171,1.8715
1996,3,2,5,273,3.3412
1996,3,3,1,128,-0.2597
1996,3,3,2,161,2.0341
1996,3,3,3,168,1.3088
1996,3,3,4,175,0.6971
1996,3,3,5,187,0.7113
1996,4,1,1,648,9.1038
1996,4,1,2,289,9.0800
1996,4,1,3,291,7.3924
1996,4,1,4,401,7.1563
1996,4,1,5,754,10.1871
1996,4,2,1,141,8.0937
1996,4,2,2,117,1.6520
1996,4,2,3,129,6.6104
1996,4,2,4,171,5.8247
1996,4,2,5,272,8.9225
1996,4,3,1,128,3.1000
1996,4,3,2,159,0.4523
1996,4,3,3,167,1.5058
1996,4,3,4,173,2.6075
1996,4,3,5,187,4.2550
1996,5,1,1,645,7.3098
1996,5,1,2,288,8.9848
1996,5,1,3,288,6.8394
1996,5,1,4,396,6.7343
1996,5,1,5,753,9.9654
1996,5,2,1,140,8.7722
1996,5,2,2,116,6.9351
1996,5,2,3,129,3.5491
1996,5,2,4,171,4.7238
1996,5,2,5,273,4.4768
1996,5,3,1,128,2.6014
1996,5,3,2,159,1.5275
1996,5,3,3,167,2.9727
1996,5,3,4,172,1.8198
1996,5,3,5,186,3.6357
1996,6,1,1,639,-6.1032
1996,6,1,2,283,-5.2722
1996,6,1,3,283,-6.4221
1996,6,1,4,393,-5.1783
1996,6,1,5,750,-6.4541
1996,6,2,1,138,-8.1939
1996,6,2,2,116,-0.8739
1996,6,2,3,128,-3.7196
1996,6,2,4,171,-2.4394
1996,6,2,5,269,-4.9641
1996,6,3,1,128,-0.3467
1996,6,3,2,159,1.2103
1996,6,3,3,167,1.4068
1996,6,3,4,172,-0.9157
1996,6,3,5,185,-2.4676
1996,7,1,1,752,-10.8310
1996,7,1,2,327,-8.2372
1996,7,1,3,378,-6.7997
1996,7,1,4,434,-6.9761
1996,7,1,5,752,-10.4465
1996,7,2,1,160,-9.9791
1996,7,2,2,129,-8.6842
1996,7,2,3,154,-7.7285
1996,7,2,4,199,-10.5996
1996,7,2,5,323,-11.3488
1996,7,3,1,136,-5.1927
1996,7,3,2,165,-4.2580
1996,7,3,3,152,-5.3910
1996,7,3,4,182,-4.4973
1996,7,3,5,232,-6.9337
1996,8,1,1,744,4.6219
1996,8,1,2,325,5.0108
1996,8,1,3,376,2.9609
1996,8,1,4,432,2.8737
1996,8,1,5,748,4.3596
1996,8,2,1,157,6.1329
1996,8,2,2,129,5.5324
1996,8,2,3,154,4.8318
1996,8,2,4,195,5.9507
1996,8,2,5,322,6.2498
1996,8,3,1,135,1.3383
1996,8,3,2,165,0.7161
1996,8,3,3,151,3.6267
1996,8,3,4,181,3.1163
1996,8,3,5,230,3.7985
1996,9,1,1,736,1.7845
1996,9,1,2,321,1.6408
1996,9,1,3,370,1.5115
1996,9,1,4,429,3.8482
1996,9,1,5,739,3.5695
1996,9,2,1,156,4.6374
1996,9,2,2,129,5.3655
1996,9,2,3,152,2.5323
1996,9,2,4,195,2.1286
1996,9,2,5,322,3.1530
1996,9,3,1,135,4.0823
1996,9,3,2,163,4.3837
1996,9,3,3,151,4.2559
1996,9,3,4,181,6.2218
1996,9,3,5,230,8.3494
1996,10,1,1,729,-3.3615
1996,10,1,2,320,-1.5715
1996,10,1,3,370,-0.7984
1996,10,1,4,424,-0.1900
1996,10,1,5,732,-3.6434
1996,10,2,1,155,-0.4587
1996,10,2,2,129,0.2757
1996,10,2,3,152,-2.4699
1996,10,2,4,192,-0.4964
1996,10,2,5,322,-3.9193
1996,10,3,1,135,2.6459
1996,10,3,2,161,3.0585
1996,10,3,3,151,0.6913
1996,10,3,4,181,1.4041
1996,10,3,5,228,-0.8526
1996,11,1,1,726,3.0380
1996,11,1,2,317,2.9595
1996,11,1,3,368,3.3300
1996,11,1,4,419,2.2743
1996,11,1,5,728,1.2533
1996,11,2,1,155,3.0964
1996,11,2,2,128,1.9682
1996,11,2,3,151,4.6442
1996,11,2,4,191,3.6734
1996,11,2,5,321,3.0485
1996,11,3,1,135,5.2717
1996,11,3,2,159,7.0421
1996,11,3,3,151,7.3442
1996,11,3,4,181,6.5495
1996,11,3,5,228,7.9031
1996,12,1,1,720,0.9232
1996,12,1,2,314,0.1636
1996,12,1,3,367,2.4948
1996,12,1,4,418,2.8492
1996,12,1,5,721,-0.2681
1996,12,2,1,155,3.9159
1996,12,2,2,128,2.9774
1996,12,2,3,151,2.1000
1996,12,2,4,190,1.3021
1996,12,2,5,320,1.0047
1996,12,3,1,135,-0.7361
1996,12,3,2,158,-0.6305
1996,12,3,3,151,-0.0183
1996,12,3,4,181,-3.3589
1996,12,3,5,228,-2.2006
1997,1,1,1,714,5.7970
1997,1,1,2,308,5.9195
1997,1,1,3,363,4.5999
1997,1,1,4,413,4.5284
1997,1,1,5,714,6.2275
1997,1,2,1,154,3.5324
1997,1,2,2,128,3.2609
1997,1,2,3,149,2.9450
1997,1,2,4,190,2.8254
1997,1,2,5,318,3.5655
1997,1,3,1,134,5.8669
1997,1,3,2,158,5.4785
1997,1,3,3,148,6.8593
1997,1,3,4,181,4.3093
1997,1,3,5,226,5.5914
1997,2,1,1,709,-2.4825
1997,2,1,2,304,-2.0659
1997,2,1,3,361,-3.3424
1997,2,1,4,409,-1.9646
1997,2,1,5,707,-4.6021
1997,2,2,1,153,-3.1753
1997,2,2,2,128,-2.4221
1997,2,2,3,148,-0.5898
1997,2,2,4,189,-3.9670
1997,2,2,5,317,-5.2207
1997,2,3,1,134,0.3633
1997,2,3,2,157,0.0482
1997,2,3,3,145,1.1470
1997,2,3,4,181,0.2911
1997,2,3,5,225,-3.9907
1997,3,1,1,701,-5.7062
1997,3,1,2,302,-4.6114
1997,3,1,3,359,-1.8849
1997,3,1,4,406,-3.2636
1997,3,1,5,704,-6.4848
1997,3,2,1,151,-5.7634
1997,3,2,2,127,-4.7012
1997,3,2,3,147,-2.1309
1997,3,2,4,189,-4.4498
1997,3,2,5,314,-5.6966
1997,3,3,1,134,-3.5136
1997,3,3,2,157,-2.9894
1997,3,3,3,145,-4.7124
1997,3,3,4,181,-3.3135
1997,3,3,5,225,-4.5938
1997,4,1,1,694,-3.7966
1997,4,1,2,300,-4.3996
1997,4,1,3,358,-3.6277
1997,4,1,4,400,-2.6855
1997,4,1,5,697,-4.0715
1997,4,2,1,150,-0.8759
1997,4,2,2,127,-0.6036
1997,4,2,3,148,0.4700
1997,4,2,4,189,1.7973
1997,4,2,5,311,-0.0954
1997,4,3,1,134,2.8780
1997,4,3,2,157,4.2217
1997,4,3,3,144,7.9741
1997,4,3,4,181,6.7491
1997,4,3,5,225,3.4910
1997,5,1,1,690,10.3472
1997,5,1,2,299,9.0366
1997,5,1,3,357,9.6497
1997,5,1,4,397,10.5680
1997,5,1,5,689,11.6228
1997,5,2,1,149,13.5413
1997,5,2,2,127,11.4919
1997,5,2,3,148,11.3720
1997,5,2,4,187,11.0888
1997,5,2,5,309,14.6483
1997,5,3,1,132,5.7917
1997,5,3,2,157,6.7953
1997,5,3,3,144,5.6492
1997,5,3,4,181,6.3182
1997,5,3,5,225,8.9531
1997,6,1,1,686,5.7016
1997,6,1,2,297,4.6823
1997,6,1,3,354,4.5976
1997,6,1,4,395,6.0027
1997,6,1,5,683,5.7339
1997,6,2,1,148,3.8194
1997,6,2,2,127,2.6867
1997,6,2,3,148,5.3162
1997,6,2,4,185,2.9095
1997,6,2,5,308,5.0112
1997,6,3,1,132,4.9066
1997,6,3,2,156,3.7119
1997,6,3,3,143,4.2625
1997,6,3,4,180,4.1844
1997,6,3,5,224,2.8208
1997,7,1,1,841,5.4598
1997,7,1,2,400,5.7822
1997,7,1,3,380,3.9359
1997,7,1,4,490,4.7613
1997,7,1,5,707,6.2998
1997,7,2,1,159,5.5487
1997,7,2,2,129,6.5072
1997,7,2,3,129,5.3138
1997,7,2,4,197,6.4123
1997,7,2,5,253,5.7937
1997,7,3,1,125,10.1247
1997,7,3,2,174,6.4177
1997,7,3,3,197,5.4215
1997,7,3,4,227,8.6023
1997,7,3,5,207,9.3483
1997,8,1,1,830,7.3170
1997,8,1,2,397,5.1343
1997,8,1,3,374,4.7807
1997,8,1,4,485,3.4026
1997,8,1,5,704,4.6550
1997,8,2,1,156,3.0482
1997,8,2,2,127,3.4335
1997,8,2,3,128,4.3909
1997,8,2,4,197,3.6618
1997,8,2,5,253,3.5242
1997,8,3,1,124,-1.6091
1997,8,3,2,173,-4.5240
1997,8,3,3,197,-6.0217
1997,8,3,4,226,-3.1126
1997,8,3,5,206,-2.8955
1997,9,1,1,817,9.8085
1997,9,1,2,395,8.6769
1997,9,1,3,372,7.4160
1997,9,1,4,483,10.0133
1997,9,1,5,702,8.4343
1997,9,2,1,152,6.5227
1997,9,2,2,125,7.5286
1997,9,2,3,126,6.6581
1997,9,2,4,195,6.9448
1997,9,2,5,249,8.8877
1997,9,3,1,124,4.3282
1997,9,3,2,171,4.7481
1997,9,3,3,194,5.5081
1997,9,3,4,224,4.1655
1997,9,3,5,205,4.9945
1997,10,1,1,808,-3.4978
1997,10,1,2,388,-2.7897
1997,10,1,3,371,-2.3762
1997,10,1,4,477,-4.3356
1997,10,1,5,700,-5.3372
1997,10,2,1,150,-3.9368
1997,10,2,2,125,-4.1504
1997,10,2,3,126,-2.9540
1997,10,2,4,195,-5.2902
1997,10,2,5,247,-7.2530
1997,10,3,1,122,-5.5980
1997,10,3,2,170,-3.0383
1997,10,3,3,194,-3.6823
1997,10,3,4,222,-3.3337
1997,10,3,5,204,-2.8830
1997,11,1,1,795,-2.2500
1997,11,1,2,386,-0.2005
1997,11,1,3,364,-1.2104
1997,11,1,4,472,-3.9131
1997,11,1,5,695,-5.0990
1997,11,2,1,148,-0.5115
1997,11,2,2,124,0.2684
1997,11,2,3,125,0.3142
1997,11,2,4,194,-1.0040
1997,11,2,5,244,-4.3221
1997,11,3,1,121,4.5677
1997,11,3,2,170,4.1182
1997,11,3,3,194,6.3052
1997,11,3,4,221,3.2178
1997,11,3,5,202,0.4604
1997,12,1,1,794,-3.8291
1997,12,1,2,383,-1.8323
1997,12,1,3,360,-1.5550
1997,12,1,4,467,-3.9761
1997,12,1,5,688,-5.0036
1997,12,2,1,144,0.3230
1997,12,2,2,124,0.7660
1997,12,2,3,125,0.5188
1997,12,2,4,193,0.6734
1997,12,2,5,241,-2.4070
1997,12,3,1,119,-2.8975
1997,12,3,2,170,2.5810
1997,12,3,3,194,2.3926
1997,12,3,4,221,-0.3744
1997,12,3,5,201,1.4242
1998,1,1,1,783,0.7819
1998,1,1,2,380,-1.7670
1998,1,1,3,359,0.3180
1998,1,1,4,457,0.3567
1998,1,1,5,676,-1.2032
1998,1,2,1,139,0.7972
1998,1,2,2,122,-1.3326
1998,1,2,3,123,-0.8261
1998,1,2,4,190,-1.1111
1998,1,2,5,241,-1.9348
1998,1,3,1,119,5.2175
1998,1,3,2,169,-1.4649
1998,1,3,3,194,1.9461
1998,1,3,4,221,2.6380
1998,1,3,5,200,0.5459
1998,2,1,1,772,6.4676
1998,2,1,2,377,5.0738
1998,2,1,3,354,6.4419
1998,2,1,4,450,5.9419
1998,2,1,5,671,5.8316
1998,2,2,1,139,7.3661
1998,2,2,2,121,5.7052
1998,2,2,3,121,8.2194
1998,2,2,4,188,9.2090
1998,2,2,5,239,9.5475
1998,2,3,1,119,7.3178
1998,2,3,2,167,5.8319
1998,2,3,3,193,5.9465
1998,2,3,4,221,8.5659
1998,2,3,5,199,8.2085
1998,3,1,1,763,4.7359
1998,3,1,2,374,5.8343
1998,3,1,3,350,3.6308
1998,3,1,4,446,4.2350
1998,3,1,5,661,4.4723
1998,3,2,1,138,4.1336
1998,3,2,2,121,5.2106
1998,3,2,3,120,4.2208
1998,3,2,4,188,3.3616
1998,3,2,5,237,3.5245
1998,3,3,1,119,2.4448
1998,3,3,2,166,3.6386
1998,3,3,3,193,6.0812
1998,3,3,4,221,5.7216
1998,3,3,5,199,4.3562
1998,4,1,1,747,3.6693
1998,4,1,2,372,2.3414
1998,4,1,3,345,2.6434
1998,4,1,4,441,4.3144
1998,4,1,5,650,0.6459
1998,4,2,1,137,1.8816
1998,4,2,2,120,1.0372
1998,4,2,3,118,1.5368
1998,4,2,4,187,0.1403
1998,4,2,5,235,-0.6346
1998,4,3,1,117,-0.1018
1998,4,3,2,164,0.8028
1998,4,3,3,193,-0.5599
1998,4,3,4,220,2.8749
1998,4,3,5,199,2.2731
1998,5,1,1,737,-3.5880
1998,5,1,2,367,-3.5368
1998,5,1,3,342,-4.5543
1998,5,1,4,433,-4.6269
1998,5,1,5,645,-6.0143
1998,5,2,1,137,-4.3779
1998,5,2,2,119,-4.5956
1998,5,2,3,118,-3.1029
1998,5,2,4,186,-6.9873
1998,5,2,5,233,-7.5477
1998,5,3,1,117,-3.5106
1998,5,3,2,163,-0.4674
1998,5,3,3,192,-1.6408
1998,5,3,4,220,-2.4254
1998,5,3,5,199,-4.0023
1998,6,1,1,730,-1.7785
1998,6,1,2,366,-1.6453
1998,6,1,3,338,-1.1298
1998,6,1,4,429,-0.6140
1998,6,1,5,640,-1.7354
1998,6,2,1,136,-0.7627
1998,6,2,2,118,-0.1986
1998,6,2,3,118,1.8273
1998,6,2,4,185,-0.6732
1998,6,2,5,233,-0.5636
1998,6,3,1,116,5.8592
1998,6,3,2,162,1.3526
1998,6,3,3,190,4.6466
1998,6,3,4,219,4.0918
1998,6,3,5,198,3.0683
1998,7,1,1,844,-8.0024
1998,7,1,2,443,-5.4130
1998,7,1,3,390,-6.3975
1998,7,1,4,565,-8.0584
1998,7,1,5,641,-7.9122
1998,7,2,1,146,-6.0807
1998,7,2,2,149,-6.8638
1998,7,2,3,155,-6.8218
1998,7,2,4,196,-8.7670
1998,7,2,5,290,-10.5520
1998,7,3,1,169,-0.5193
1998,7,3,2,182,-1.9745
1998,7,3,3,192,0.4606
1998,7,3,4,220,-4.1177
1998,7,3,5,202,-4.5720
1998,8,1,1,824,-20.3582
1998,8,1,2,440,-20.9439
1998,8,1,3,387,-19.9619
1998,8,1,4,560,-20.7654
1998,8,1,5,635,-24.6211
1998,8,2,1,145,-18.0022
1998,8,2,2,148,-14.4611
1998,8,2,3,155,-17.8278
1998,8,2,4,195,-20.3004
1998,8,2,5,289,-24.3166
1998,8,3,1,167,-11.7694
1998,8,3,2,182,-10.8101
1998,8,3,3,190,-13.7588
1998,8,3,4,220,-14.7036
1998,8,3,5,198,-15.7263
1998,9,1,1,814,4.2539
1998,9,1,2,435,4.8824
1998,9,1,3,385,2.0187
1998,9,1,4,554,4.5578
1998,9,1,5,626,3.8631
1998,9,2,1,144,5.9650
1998,9,2,2,146,6.4504
1998,9,2,3,154,7.4519
1998,9,2,4,192,7.8645
1998,9,2,5,286,8.4787
1998,9,3,1,165,7.7002
1998,9,3,2,180,5.2151
1998,9,3,3,188,8.0144
1998,9,3,4,219,9.4253
1998,9,3,5,199,8.3305
1998,10,1,1,798,1.9431
1998,10,1,2,427,3.3571
1998,10,1,3,383,1.5013
1998,10,1,4,539,4.4036
1998,10,1,5,618,3.6594
1998,10,2,1,143,5.2902
1998,10,2,2,146,3.5470
1998,10,2,3,153,6.1319
1998,10,2,4,191,6.7791
1998,10,2,5,284,6.2729
1998,10,3,1,165,9.5441
1998,10,3,2,180,7.4621
1998,10,3,3,185,7.6667
1998,10,3,4,218,4.8531
1998,10,3,5,197,6.2250
1998,11,1,1,775,11.2215
1998,11,1,2,421,10.6098
1998,11,1,3,379,7.8879
1998,11,1,4,532,8.1891
1998,11,1,5,604,6.3147
1998,11,2,1,141,5.0442
1998,11,2,2,144,5.7888
1998,11,2,3,152,8.0288
1998,11,2,4,190,5.2613
1998,11,2,5,284,5.8895
1998,11,3,1,164,5.2843
1998,11,3,2,179,5.8518
1998,11,3,3,184,6.0027
1998,11,3,4,216,8.8442
1998,11,3,5,195,4.4950
1998,12,1,1,765,3.1001
1998,12,1,2,409,0.8253
1998,12,1,3,374,2.2215
1998,12,1,4,526,3.6405
1998,12,1,5,601,0.5479
1998,12,2,1,141,7.0962
1998,12,2,2,142,3.9912
1998,12,2,3,152,4.5729
1998,12,2,4,190,6.1967
1998,12,2,5,283,6.7728
1998,12,3,1,162,6.9091
1998,12,3,2,179,3.1035
1998,12,3,3,182,9.2365
1998,12,3,4,216,8.8558
1998,12,3,5,194,7.9952
1999,1,1,1,747,6.4180
1999,1,1,2,404,4.4328
1999,1,1,3,367,5.9735
1999,1,1,4,522,5.9061
1999,1,1,5,586,6.7683
1999,1,2,1,141,1.4120
1999,1,2,2,141,-2.5710
1999,1,2,3,151,3.2144
1999,1,2,4,188,-0.2378
1999,1,2,5,281,3.0856
1999,1,3,1,162,2.8866
1999,1,3,2,179,2.2590
1999,1,3,3,182,3.8429
1999,1,3,4,215,8.0790
1999,1,3,5,193,5.0071
1999,2,1,1,728,-6.7948
1999,2,1,2,398,-6.0765
1999,2,1,3,358,-8.6209
1999,2,1,4,514,-7.2114
1999,2,1,5,576,-8.9506
1999,2,2,1,141,-8.4401
1999,2,2,2,141,-6.5804
1999,2,2,3,149,-5.9232
1999,2,2,4,186,-10.5908
1999,2,2,5,279,-12.2545
1999,2,3,1,161,-5.3491
1999,2,3,2,178,-1.7036
1999,2,3,3,182,-4.1645
1999,2,3,4,213,-5.6944
1999,2,3,5,190,-6.8556
1999,3,1,1,718,-3.9991
1999,3,1,2,390,-2.9640
1999,3,1,3,355,-2.0491
1999,3,1,4,509,-4.2415
1999,3,1,5,565,-3.2749
1999,3,2,1,140,-1.5217
1999,3,2,2,140,-1.8420
1999,3,2,3,149,0.1478
1999,3,2,4,183,-0.5313
1999,3,2,5,277,1.4839
1999,3,3,1,160,5.3722
1999,3,3,2,178,1.8985
1999,3,3,3,182,2.8880
1999,3,3,4,213,8.0698
1999,3,3,5,190,1.7821
1999,4,1,1,707,9.6531
1999,4,1,2,382,6.7475
1999,4,1,3,351,9.3604
1999,4,1,4,499,8.0507
1999,4,1,5,552,11.9820
1999,4,2,1,139,7.4973
1999,4,2,2,137,8.8305
1999,4,2,3,148,10.8080
1999,4,2,4,180,7.9745
1999,4,2,5,271,6.9205
1999,4,3,1,155,2.3577
1999,4,3,2,178,4.7041
1999,4,3,3,182,3.0780
1999,4,3,4,210,0.4944
1999,4,3,5,188,8.0055
1999,5,1,1,693,6.9590
1999,5,1,2,378,3.9101
1999,5,1,3,347,5.8372
1999,5,1,4,495,5.5318
1999,5,1,5,542,3.4484
1999,5,2,1,138,6.6961
1999,5,2,2,137,3.9350
1999,5,2,3,148,0.0366
1999,5,2,4,178,2.4116
1999,5,2,5,269,3.0722
1999,5,3,1,155,-2.4529
1999,5,3,2,176,-2.3298
1999,5,3,3,181,-1.3195
1999,5,3,4,210,0.4773
1999,5,3,5,185,-2.1912
1999,6,1,1,687,7.7471
1999,6,1,2,377,6.8145
1999,6,1,3,340,6.2101
1999,6,1,4,487,9.0697
1999,6,1,5,532,5.8419
1999,6,2,1,136,7.4093
1999,6,2,2,136,5.4658
1999,6,2,3,148,8.2751
1999,6,2,4,177,8.6262
1999,6,2,5,269,6.6687
1999,6,3,1,154,2.7506
1999,6,3,2,176,3.4375
1999,6,3,3,180,5.9913
1999,6,3,4,210,7.6341
1999,6,3,5,183,8.6781
1999,7,1,1,781,2.6238
1999,7,1,2,432,2.8347
1999,7,1,3,400,4.5220
1999,7,1,4,433,-0.0110
1999,7,1,5,596,0.0834
1999,7,2,1,189,0.0933
1999,7,2,2,148,1.7234
1999,7,2,3,165,-2.1444
1999,7,2,4,168,-1.0352
1999,7,2,5,269,-4.1795
1999,7,3,1,161,-1.9111
1999,7,3,2,184,-0.9053
1999,7,3,3,189,-3.4879
1999,7,3,4,214,-1.0318
1999,7,3,5,203,-5.8682
1999,8,1,1,771,-1.9555
1999,8,1,2,425,0.4223
1999,8,1,3,395,-1.8048
1999,8,1,4,428,-2.1342
1999,8,1,5,590,-4.3598
1999,8,2,1,187,-1.5851
1999,8,2,2,147,-1.7647
1999,8,2,3,161,-4.2795
1999,8,2,4,165,-4.4166
1999,8,2,5,268,-2.5850
