year,month,rank_ME,rank_POA,nstocks,ret_vw
2009,2,2,4,121,-11.4636
2009,2,2,5,127,-10.8596
2009,2,3,1,97,-7.1663
2009,2,3,2,126,-11.4887
2009,2,3,3,159,-7.1999
2009,2,3,4,176,-9.9663
2009,2,3,5,146,-8.9349
2009,3,1,1,323,10.3754
2009,3,1,2,225,7.5340
2009,3,1,3,264,8.7758
2009,3,1,4,273,8.9040
2009,3,1,5,460,10.2520
2009,3,2,1,159,8.3090
2009,3,2,2,126,10.0452
2009,3,2,3,128,10.5591
2009,3,2,4,120,8.4265
2009,3,2,5,127,11.0746
2009,3,3,1,96,11.8413
2009,3,3,2,126,7.7921
2009,3,3,3,159,8.2035
2009,3,3,4,176,7.3882
2009,3,3,5,146,7.6675
2009,4,1,1,320,23.1493
2009,4,1,2,223,18.7161
2009,4,1,3,260,19.1693
2009,4,1,4,268,16.1870
2009,4,1,5,454,18.9245
2009,4,2,1,159,15.3222
2009,4,2,2,125,18.1265
2009,4,2,3,127,20.4206
2009,4,2,4,120,15.6480
2009,4,2,5,127,23.3857
2009,4,3,1,96,13.0433
2009,4,3,2,126,9.3183
2009,4,3,3,159,7.5670
2009,4,3,4,176,6.1882
2009,4,3,5,145,12.5409
2009,5,1,1,317,2.1801
2009,5,1,2,220,1.4221
2009,5,1,3,252,4.0838
2009,5,1,4,266,6.3120
2009,5,1,5,451,7.1651
2009,5,2,1,159,4.6605
2009,5,2,2,125,2.8599
2009,5,2,3,127,1.5465
2009,5,2,4,119,2.5105
2009,5,2,5,127,2.4985
2009,5,3,1,96,1.8665
2009,5,3,2,126,6.5502
2009,5,3,3,159,4.8067
2009,5,3,4,175,3.8377
2009,5,3,5,145,3.2759
2009,6,1,1,314,6.6771
2009,6,1,2,216,3.4388
2009,6,1,3,249,9.0027
2009,6,1,4,257,4.4395
2009,6,1,5,449,6.2679
2009,6,2,1,159,3.7506
2009,6,2,2,125,1.3377
2009,6,2,3,127,2.4120
2009,6,2,4,119,1.4034
2009,6,2,5,127,3.1615
2009,6,3,1,96,0.5463
2009,6,3,2,126,-2.5688
2009,6,3,3,159,-0.2488
2009,6,3,4,175,2.3904
2009,6,3,5,145,-0.1659
2009,7,1,1,305,11.6894
2009,7,1,2,237,13.6011
2009,7,1,3,307,13.3251
2009,7,1,4,288,8.3949
2009,7,1,5,434,9.2470
2009,7,2,1,176,12.1994
2009,7,2,2,112,10.7141
2009,7,2,3,122,9.8370
2009,7,2,4,130,9.5036
2009,7,2,5,160,8.9679
2009,7,3,1,114,7.8101
2009,7,3,2,125,8.1022
2009,7,3,3,161,8.6551
2009,7,3,4,177,6.3214
2009,7,3,5,146,7.5144
2009,8,1,1,302,5.7577
2009,8,1,2,237,10.5963
2009,8,1,3,302,7.6743
2009,8,1,4,287,2.8401
2009,8,1,5,429,4.3488
2009,8,2,1,175,1.8798
2009,8,2,2,112,6.5814
2009,8,2,3,122,4.5024
2009,8,2,4,129,2.0805
2009,8,2,5,160,1.5923
2009,8,3,1,113,1.5158
2009,8,3,2,124,3.0552
2009,8,3,3,161,2.4358
2009,8,3,4,177,1.7483
2009,8,3,5,146,1.8827
2009,9,1,1,299,8.1023
2009,9,1,2,235,9.6178
2009,9,1,3,300,9.0798
2009,9,1,4,284,6.1292
2009,9,1,5,427,8.3811
2009,9,2,1,174,8.1521
2009,9,2,2,111,6.5865
2009,9,2,3,122,7.6526
2009,9,2,4,129,6.7680
2009,9,2,5,158,6.6585
2009,9,3,1,113,6.4189
2009,9,3,2,124,6.4428
2009,9,3,3,161,5.1905
2009,9,3,4,177,2.7779
2009,9,3,5,146,4.0793
2009,10,1,1,295,-7.4163
2009,10,1,2,234,-8.1799
2009,10,1,3,298,-8.0650
2009,10,1,4,282,-10.1336
2009,10,1,5,427,-8.8071
2009,10,2,1,174,-7.4455
2009,10,2,2,111,-6.6836
2009,10,2,3,122,-6.4602
2009,10,2,4,129,-6.6334
2009,10,2,5,155,-6.9346
2009,10,3,1,113,-3.3795
2009,10,3,2,124,-3.3873
2009,10,3,3,161,-1.5552
2009,10,3,4,177,0.1087
2009,10,3,5,146,-2.1843
2009,11,1,1,292,0.5582
2009,11,1,2,229,1.4323
2009,11,1,3,298,2.4553
2009,11,1,4,279,1.6487
2009,11,1,5,420,2.3716
2009,11,2,1,173,4.3466
2009,11,2,2,111,3.9347
2009,11,2,3,121,2.4646
2009,11,2,4,129,2.9193
2009,11,2,5,152,2.1552
2009,11,3,1,113,5.5441
2009,11,3,2,124,6.1173
2009,11,3,3,161,4.9206
2009,11,3,4,177,6.3128
2009,11,3,5,143,6.7845
2009,12,1,1,288,9.5147
2009,12,1,2,225,11.6707
2009,12,1,3,291,10.5809
2009,12,1,4,277,7.6584
2009,12,1,5,412,7.1725
2009,12,2,1,173,9.4281
2009,12,2,2,111,6.1019
2009,12,2,3,121,9.8991
2009,12,2,4,129,9.1286
2009,12,2,5,151,7.5638
2009,12,3,1,113,5.7638
2009,12,3,2,124,1.9814
2009,12,3,3,159,4.8684
2009,12,3,4,177,1.1275
2009,12,3,5,143,3.8144
2010,1,1,1,288,-3.1925
2010,1,1,2,224,-3.4710
2010,1,1,3,288,-3.8288
2010,1,1,4,276,-3.6500
2010,1,1,5,403,-4.3631
2010,1,2,1,172,-4.0374
2010,1,2,2,110,-3.0870
2010,1,2,3,121,-2.5248
2010,1,2,4,129,-4.0885
2010,1,2,5,151,-3.6129
2010,1,3,1,113,-5.5858
2010,1,3,2,123,-1.1945
2010,1,3,3,159,-5.9949
2010,1,3,4,177,-3.9299
2010,1,3,5,142,-3.1090
2010,2,1,1,286,5.7060
2010,2,1,2,224,7.7565
2010,2,1,3,287,5.8914
2010,2,1,4,272,4.6640
2010,2,1,5,400,4.2971
2010,2,2,1,172,5.6569
2010,2,2,2,109,5.7015
2010,2,2,3,121,5.7509
2010,2,2,4,129,4.2448
2010,2,2,5,150,3.9730
2010,2,3,1,112,3.3994
2010,2,3,2,123,2.2181
2010,2,3,3,158,4.2423
2010,2,3,4,177,3.3301
2010,2,3,5,141,2.7784
2010,3,1,1,280,7.9057
2010,3,1,2,223,10.0590
2010,3,1,3,283,8.1099
2010,3,1,4,272,9.0345
2010,3,1,5,396,6.9450
2010,3,2,1,172,6.7143
2010,3,2,2,109,9.4293
2010,3,2,3,121,5.9350
2010,3,2,4,129,8.4771
2010,3,2,5,150,8.1254
2010,3,3,1,112,6.1515
2010,3,3,2,122,5.6453
2010,3,3,3,157,6.6871
2010,3,3,4,177,4.7376
2010,3,3,5,141,5.7826
2010,4,1,1,279,9.2401
2010,4,1,2,222,11.9180
2010,4,1,3,279,9.5183
2010,4,1,4,268,5.6232
2010,4,1,5,394,9.0763
2010,4,2,1,172,5.9526
2010,4,2,2,109,7.4573
2010,4,2,3,121,5.6189
2010,4,2,4,128,5.9765
2010,4,2,5,149,5.5348
2010,4,3,1,111,3.6082
2010,4,3,2,122,1.8781
2010,4,3,3,156,2.5728
2010,4,3,4,175,1.4779
2010,4,3,5,141,-0.1086
2010,5,1,1,277,-8.6998
2010,5,1,2,220,-8.2766
2010,5,1,3,273,-9.7608
2010,5,1,4,266,-9.0142
2010,5,1,5,391,-8.3638
2010,5,2,1,172,-7.6869
2010,5,2,2,109,-7.1612
2010,5,2,3,121,-7.3423
2010,5,2,4,128,-7.2522
2010,5,2,5,148,-9.0188
2010,5,3,1,111,-7.3892
2010,5,3,2,121,-7.7100
2010,5,3,3,156,-6.5546
2010,5,3,4,174,-8.0626
2010,5,3,5,140,-7.4535
2010,6,1,1,277,-7.8490
2010,6,1,2,219,-11.0290
2010,6,1,3,269,-10.4191
2010,6,1,4,264,-7.0934
2010,6,1,5,390,-7.9931
2010,6,2,1,171,-9.4519
2010,6,2,2,109,-10.1506
2010,6,2,3,121,-6.7777
2010,6,2,4,128,-6.3075
2010,6,2,5,147,-6.6386
2010,6,3,1,111,-5.7857
2010,6,3,2,121,-4.3137
2010,6,3,3,156,-5.2452
2010,6,3,4,174,-5.5748
2010,6,3,5,140,-3.1857
2010,7,1,1,235,9.2501
2010,7,1,2,236,7.7506
2010,7,1,3,218,5.8660
2010,7,1,4,295,6.2380
2010,7,1,5,483,7.0130
2010,7,2,1,129,9.7784
2010,7,2,2,135,7.0957
2010,7,2,3,113,8.1478
2010,7,2,4,142,6.0828
2010,7,2,5,145,6.5949
2010,7,3,1,126,10.5680
2010,7,3,2,117,8.2420
2010,7,3,3,142,8.0460
2010,7,3,4,160,6.0099
2010,7,3,5,190,5.8474
2010,8,1,1,233,-9.3934
2010,8,1,2,232,-9.4004
2010,8,1,3,216,-8.3226
2010,8,1,4,293,-8.3405
2010,8,1,5,480,-9.4029
2010,8,2,1,129,-6.6659
2010,8,2,2,132,-5.4073
2010,8,2,3,111,-8.6591
2010,8,2,4,141,-6.3299
2010,8,2,5,145,-8.3254
2010,8,3,1,125,-5.6641
2010,8,3,2,117,-3.7110
2010,8,3,3,141,-3.7949
2010,8,3,4,158,-3.4345
2010,8,3,5,190,-3.3139
2010,9,1,1,232,13.9028
2010,9,1,2,232,14.0942
2010,9,1,3,215,13.5774
2010,9,1,4,290,13.1450
2010,9,1,5,478,11.1839
2010,9,2,1,127,15.4085
2010,9,2,2,131,13.4978
2010,9,2,3,110,14.9450
2010,9,2,4,140,13.0773
2010,9,2,5,143,12.4234
2010,9,3,1,124,11.9738
2010,9,3,2,117,11.8164
2010,9,3,3,141,9.3076
2010,9,3,4,158,9.3153
2010,9,3,5,190,8.8574
2010,10,1,1,232,4.8431
2010,10,1,2,232,5.8855
2010,10,1,3,214,4.1738
2010,10,1,4,282,6.5529
2010,10,1,5,473,6.7877
2010,10,2,1,126,3.7948
2010,10,2,2,131,3.2029
2010,10,2,3,110,3.8286
2010,10,2,4,139,4.9497
2010,10,2,5,143,4.4533
2010,10,3,1,124,4.0608
2010,10,3,2,117,5.8758
2010,10,3,3,141,2.7128
2010,10,3,4,158,2.3863
2010,10,3,5,189,5.3409
2010,11,1,1,227,6.1238
2010,11,1,2,232,4.0989
2010,11,1,3,212,5.4371
2010,11,1,4,278,3.7686
2010,11,1,5,469,1.8459
2010,11,2,1,126,6.2071
2010,11,2,2,131,3.9732
2010,11,2,3,110,5.4068
2010,11,2,4,138,4.4848
2010,11,2,5,143,1.5910
2010,11,3,1,124,3.5356
2010,11,3,2,116,1.8867
2010,11,3,3,141,0.6349
2010,11,3,4,156,0.2565
2010,11,3,5,187,-0.7991
2010,12,1,1,225,9.7466
2010,12,1,2,230,9.1938
2010,12,1,3,209,9.8267
2010,12,1,4,275,8.6979
2010,12,1,5,464,8.2285
2010,12,2,1,126,7.6415
2010,12,2,2,130,6.9170
2010,12,2,3,110,7.2956
2010,12,2,4,137,7.0638
2010,12,2,5,141,7.3585
2010,12,3,1,124,8.2366
2010,12,3,2,115,5.6562
2010,12,3,3,141,7.5189
2010,12,3,4,155,5.3508
2010,12,3,5,186,5.2393
2011,1,1,1,218,-1.1523
2011,1,1,2,226,-0.6506
2011,1,1,3,207,-1.7801
2011,1,1,4,268,-0.0466
2011,1,1,5,461,-2.0889
2011,1,2,1,126,2.8778
2011,1,2,2,129,1.3313
2011,1,2,3,110,-0.8295
2011,1,2,4,133,-1.2182
2011,1,2,5,141,1.2353
2011,1,3,1,124,3.0307
2011,1,3,2,115,3.9889
2011,1,3,3,141,2.5462
2011,1,3,4,155,1.7657
2011,1,3,5,186,1.6031
2011,2,1,1,215,8.5375
2011,2,1,2,226,4.9459
2011,2,1,3,205,5.3574
2011,2,1,4,267,5.5342
2011,2,1,5,457,2.8805
2011,2,2,1,126,5.3407
2011,2,2,2,129,7.2358
2011,2,2,3,110,7.9261
2011,2,2,4,131,5.3413
2011,2,2,5,141,3.5864
2011,2,3,1,123,3.4803
2011,2,3,2,114,5.1731
2011,2,3,3,141,4.0497
2011,2,3,4,155,3.0409
2011,2,3,5,186,3.3428
2011,3,1,1,215,3.0588
2011,3,1,2,223,3.1529
2011,3,1,3,203,6.4302
2011,3,1,4,262,1.3974
2011,3,1,5,454,1.6577
2011,3,2,1,126,3.9461
2011,3,2,2,129,4.1841
2011,3,2,3,110,3.0437
2011,3,2,4,130,0.9173
2011,3,2,5,141,2.6686
2011,3,3,1,122,2.6310
2011,3,3,2,114,0.5610
2011,3,3,3,141,0.9972
2011,3,3,4,154,0.4411
2011,3,3,5,186,0.2315
2011,4,1,1,215,1.1116
2011,4,1,2,221,0.6300
2011,4,1,3,200,2.0091
2011,4,1,4,260,1.0990
2011,4,1,5,449,2.6085
2011,4,2,1,125,2.5131
2011,4,2,2,129,2.7989
2011,4,2,3,110,2.1943
2011,4,2,4,130,3.1540
2011,4,2,5,141,2.8870
2011,4,3,1,122,2.1557
2011,4,3,2,113,3.5395
2011,4,3,3,140,3.1525
2011,4,3,4,153,3.3631
2011,4,3,5,185,3.9231
2011,5,1,1,213,-3.3349
2011,5,1,2,219,-2.6843
2011,5,1,3,198,-2.5520
2011,5,1,4,256,-1.0054
2011,5,1,5,445,-1.2807
2011,5,2,1,124,-3.3709
2011,5,2,2,129,-1.4884
2011,5,2,3,110,-2.7293
2011,5,2,4,130,-1.7608
2011,5,2,5,141,-0.3476
2011,5,3,1,122,-2.0490
2011,5,3,2,113,-0.9599
2011,5,3,3,138,-1.7589
2011,5,3,4,153,-1.2195
2011,5,3,5,185,-0.2087
2011,6,1,1,211,-1.3784
2011,6,1,2,218,-2.0820
2011,6,1,3,198,-2.5121
2011,6,1,4,250,-3.2727
2011,6,1,5,443,-5.3248
2011,6,2,1,123,-2.1446
2011,6,2,2,129,-0.5528
2011,6,2,3,109,-0.8468
2011,6,2,4,130,-2.9605
2011,6,2,5,139,-0.8376
2011,6,3,1,122,-2.4479
2011,6,3,2,112,-1.3658
2011,6,3,3,138,-1.5384
2011,6,3,4,152,-1.7841
2011,6,3,5,185,-1.2219
2011,7,1,1,292,-1.3837
2011,7,1,2,201,-2.6297
2011,7,1,3,231,-3.9930
2011,7,1,4,235,-3.0847
2011,7,1,5,414,-3.3793
2011,7,2,1,145,-3.5487
2011,7,2,2,95,-4.8145
2011,7,2,3,141,-5.1798
2011,7,2,4,109,-5.0878
2011,7,2,5,149,-4.1285
2011,7,3,1,96,-2.3881
2011,7,3,2,118,-1.5668
2011,7,3,3,152,-3.3561
2011,7,3,4,192,-0.4857
2011,7,3,5,152,-3.7482
2011,8,1,1,290,-10.9026
2011,8,1,2,201,-11.3084
2011,8,1,3,230,-11.5034
2011,8,1,4,234,-11.8531
2011,8,1,5,412,-10.4953
2011,8,2,1,142,-11.8879
2011,8,2,2,94,-6.8215
2011,8,2,3,141,-8.1267
2011,8,2,4,109,-7.4868
2011,8,2,5,149,-7.8469
2011,8,3,1,95,-6.6564
2011,8,3,2,118,-6.1161
2011,8,3,3,152,-5.2192
2011,8,3,4,191,-4.0468
2011,8,3,5,152,-5.6512
2011,9,1,1,287,-12.2955
2011,9,1,2,201,-9.8994
2011,9,1,3,228,-13.0384
2011,9,1,4,232,-11.5126
2011,9,1,5,411,-11.1802
2011,9,2,1,142,-13.5158
2011,9,2,2,93,-9.9061
2011,9,2,3,141,-10.1102
2011,9,2,4,108,-10.6716
2011,9,2,5,148,-11.5267
2011,9,3,1,94,-7.9691
2011,9,3,2,118,-7.1263
2011,9,3,3,152,-6.7809
2011,9,3,4,191,-5.3269
2011,9,3,5,152,-8.6350
2011,10,1,1,285,14.9596
2011,10,1,2,201,14.7620
2011,10,1,3,228,13.6939
2011,10,1,4,231,13.2181
2011,10,1,5,408,12.6931
2011,10,2,1,142,17.3013
2011,10,2,2,93,14.1034
2011,10,2,3,141,15.0652
2011,10,2,4,107,16.3277
2011,10,2,5,146,15.1083
2011,10,3,1,94,12.1160
2011,10,3,2,118,10.9892
2011,10,3,3,151,11.6201
2011,10,3,4,191,9.8323
2011,10,3,5,149,10.6359
2011,11,1,1,285,-1.6835
2011,11,1,2,198,0.0243
2011,11,1,3,225,-2.8976
2011,11,1,4,228,-2.8418
2011,11,1,5,405,-1.8282
2011,11,2,1,141,-1.6237
2011,11,2,2,93,-0.0863
2011,11,2,3,141,-0.2151
2011,11,2,4,107,-0.3360
2011,11,2,5,144,-0.4120
2011,11,3,1,94,1.0425
2011,11,3,2,118,-2.0557
2011,11,3,3,149,1.0785
2011,11,3,4,191,0.6116
2011,11,3,5,149,0.2801
2011,12,1,1,283,3.0124
2011,12,1,2,197,1.4441
2011,12,1,3,224,1.7929
2011,12,1,4,224,1.4020
2011,12,1,5,399,-0.8430
2011,12,2,1,140,0.5575
2011,12,2,2,93,-0.3691
2011,12,2,3,141,0.3359
2011,12,2,4,107,-0.4294
2011,12,2,5,143,-0.9357
2011,12,3,1,94,0.7475
2011,12,3,2,118,0.4709
2011,12,3,3,149,0.2302
2011,12,3,4,189,1.0451
2011,12,3,5,148,0.0792
2012,1,1,1,283,7.0664
2012,1,1,2,192,6.4054
2012,1,1,3,222,8.6762
2012,1,1,4,223,9.0847
2012,1,1,5,396,12.8795
2012,1,2,1,139,7.2074
2012,1,2,2,92,4.5870
2012,1,2,3,141,6.6496
2012,1,2,4,107,7.4612
2012,1,2,5,143,8.6496
2012,1,3,1,94,4.1431
2012,1,3,2,116,5.1514
2012,1,3,3,147,4.7638
2012,1,3,4,189,3.9993
2012,1,3,5,148,4.6642
2012,2,1,1,282,2.2711
2012,2,1,2,190,1.9192
2012,2,1,3,220,-0.0025
2012,2,1,4,221,2.5216
2012,2,1,5,393,2.3629
2012,2,2,1,138,4.3503
2012,2,2,2,92,2.2171
2012,2,2,3,140,2.7044
2012,2,2,4,105,2.6918
2012,2,2,5,142,4.4646
2012,2,3,1,94,4.2249
2012,2,3,2,115,3.6756
2012,2,3,3,147,3.4280
2012,2,3,4,189,4.6533
2012,2,3,5,147,3.3897
2012,3,1,1,280,3.3600
2012,3,1,2,189,4.2672
2012,3,1,3,216,4.1061
2012,3,1,4,218,3.5966
2012,3,1,5,390,3.2053
2012,3,2,1,138,0.9326
2012,3,2,2,92,2.0089
2012,3,2,3,139,3.2256
2012,3,2,4,105,2.2959
2012,3,2,5,142,2.0307
2012,3,3,1,92,0.2772
2012,3,3,2,114,3.1675
2012,3,3,3,147,2.3433
2012,3,3,4,188,2.9625
2012,3,3,5,147,1.7457
2012,4,1,1,278,-1.9616
2012,4,1,2,188,-1.7189
2012,4,1,3,214,-3.6349
2012,4,1,4,216,-2.1945
2012,4,1,5,385,-2.0845
2012,4,2,1,138,-1.2027
2012,4,2,2,92,-1.4441
2012,4,2,3,139,-0.8122
2012,4,2,4,105,-1.3931
2012,4,2,5,142,-0.7462
2012,4,3,1,92,0.5725
2012,4,3,2,113,0.4175
2012,4,3,3,146,-0.2625
2012,4,3,4,188,-0.8324
2012,4,3,5,147,-0.3523
2012,5,1,1,275,-7.1647
2012,5,1,2,186,-6.8997
2012,5,1,3,213,-7.5728
2012,5,1,4,213,-6.7071
2012,5,1,5,385,-8.1397
2012,5,2,1,137,-8.6059
2012,5,2,2,92,-4.6060
2012,5,2,3,139,-6.2695
2012,5,2,4,105,-6.5545
2012,5,2,5,141,-5.8222
2012,5,3,1,92,-6.8440
2012,5,3,2,113,-6.6005
2012,5,3,3,146,-4.0840
2012,5,3,4,186,-5.4114
2012,5,3,5,147,-6.2513
2012,6,1,1,272,6.0120
2012,6,1,2,183,4.2286
2012,6,1,3,213,7.2724
2012,6,1,4,212,8.2042
2012,6,1,5,384,6.7581
2012,6,2,1,136,3.4105
2012,6,2,2,92,3.5274
2012,6,2,3,139,4.6673
2012,6,2,4,105,4.7822
2012,6,2,5,141,6.5673
2012,6,3,1,92,4.8466
2012,6,3,2,113,5.1802
2012,6,3,3,143,3.6215
2012,6,3,4,186,3.6182
2012,6,3,5,147,2.3379
2012,7,1,1,279,-2.1304
2012,7,1,2,204,-3.6545
2012,7,1,3,232,-2.1868
2012,7,1,4,233,-1.7569
2012,7,1,5,375,-1.1250
2012,7,2,1,123,-0.8586
2012,7,2,2,104,-1.6061
2012,7,2,3,129,-1.8688
2012,7,2,4,122,-4.9152
2012,7,2,5,136,-0.4192
2012,7,3,1,115,2.6075
2012,7,3,2,127,0.7487
2012,7,3,3,167,0.7094
2012,7,3,4,188,1.9957
2012,7,3,5,133,0.5682
2012,8,1,1,273,3.9633
2012,8,1,2,202,1.9942
2012,8,1,3,232,2.2856
2012,8,1,4,231,3.6801
2012,8,1,5,373,3.1179
2012,8,2,1,121,4.2785
2012,8,2,2,104,2.5136
2012,8,2,3,129,3.2095
2012,8,2,4,122,4.6785
2012,8,2,5,136,4.8522
2012,8,3,1,115,1.6611
2012,8,3,2,125,0.4109
2012,8,3,3,166,2.0062
2012,8,3,4,188,2.6561
2012,8,3,5,132,3.6116
2012,9,1,1,268,4.7566
2012,9,1,2,202,5.9870
2012,9,1,3,229,5.5389
2012,9,1,4,230,4.4417
2012,9,1,5,369,4.9838
2012,9,2,1,119,3.5969
2012,9,2,2,104,3.4609
2012,9,2,3,129,2.6723
2012,9,2,4,122,3.0957
2012,9,2,5,136,2.1383
2012,9,3,1,114,4.0458
2012,9,3,2,125,3.6525
2012,9,3,3,165,2.6766
2012,9,3,4,188,1.8512
2012,9,3,5,131,1.5323
2012,10,1,1,267,-2.9071
2012,10,1,2,202,-3.4209
2012,10,1,3,228,-6.2082
2012,10,1,4,228,-4.3145
2012,10,1,5,361,-3.5349
2012,10,2,1,119,-0.3764
2012,10,2,2,104,-2.2858
2012,10,2,3,128,-2.1337
2012,10,2,4,122,-1.9892
2012,10,2,5,136,-0.7569
2012,10,3,1,113,-2.0399
2012,10,3,2,125,-2.5301
2012,10,3,3,165,-2.4643
2012,10,3,4,188,-2.9666
2012,10,3,5,131,1.0444
2012,11,1,1,265,0.2838
2012,11,1,2,200,0.8441
2012,11,1,3,227,0.7133
2012,11,1,4,226,1.9347
2012,11,1,5,358,1.6259
2012,11,2,1,116,-1.2624
2012,11,2,2,102,0.1781
2012,11,2,3,127,2.4165
2012,11,2,4,122,2.8963
2012,11,2,5,135,2.6257
2012,11,3,1,112,0.2251
2012,11,3,2,123,0.3870
2012,11,3,3,165,0.4575
2012,11,3,4,188,1.0510
2012,11,3,5,131,3.3492
2012,12,1,1,262,5.2740
2012,12,1,2,197,4.5573
2012,12,1,3,224,2.1941
2012,12,1,4,224,3.2325
2012,12,1,5,355,1.9959
2012,12,2,1,116,3.6207
2012,12,2,2,102,2.5413
2012,12,2,3,127,4.1743
2012,12,2,4,121,3.4426
2012,12,2,5,135,3.8023
2012,12,3,1,111,1.5161
2012,12,3,2,123,1.6177
2012,12,3,3,165,1.1878
2012,12,3,4,188,-1.2591
2012,12,3,5,131,3.2500
2013,1,1,1,260,6.6738
2013,1,1,2,194,6.1800
2013,1,1,3,221,5.2920
2013,1,1,4,223,7.3295
2013,1,1,5,350,6.1521
2013,1,2,1,114,6.7006
2013,1,2,2,100,6.0304
2013,1,2,3,127,6.1613
2013,1,2,4,119,5.8754
2013,1,2,5,135,6.4619
2013,1,3,1,111,4.6791
2013,1,3,2,123,6.1501
2013,1,3,3,165,6.7814
2013,1,3,4,187,4.1972
2013,1,3,5,130,4.9912
2013,2,1,1,259,1.5608
2013,2,1,2,194,1.2992
2013,2,1,3,221,1.0112
2013,2,1,4,221,0.6032
2013,2,1,5,347,-0.7487
2013,2,2,1,114,1.7361
2013,2,2,2,99,0.3591
2013,2,2,3,127,0.6460
2013,2,2,4,119,1.0649
2013,2,2,5,135,0.1431
2013,2,3,1,110,1.5262
2013,2,3,2,122,0.9320
2013,2,3,3,165,1.8424
2013,2,3,4,187,1.1914
2013,2,3,5,129,0.7639
2013,3,1,1,256,5.7330
2013,3,1,2,193,5.8126
2013,3,1,3,221,5.9788
2013,3,1,4,219,8.2248
2013,3,1,5,345,4.7660
2013,3,2,1,114,5.3367
2013,3,2,2,98,5.8239
2013,3,2,3,126,4.4151
2013,3,2,4,119,4.1547
2013,3,2,5,133,3.5216
2013,3,3,1,110,4.7218
2013,3,3,2,122,3.5359
2013,3,3,3,165,3.8066
2013,3,3,4,187,3.4611
2013,3,3,5,129,4.0246
2013,4,1,1,254,0.2704
2013,4,1,2,190,0.0141
2013,4,1,3,221,1.9367
2013,4,1,4,214,0.3535
2013,4,1,5,344,-1.3904
2013,4,2,1,114,-1.8193
2013,4,2,2,98,-0.3846
2013,4,2,3,126,-1.9697
2013,4,2,4,119,-0.0017
2013,4,2,5,133,-0.5613
2013,4,3,1,110,1.7882
2013,4,3,2,122,0.1169
2013,4,3,3,165,2.4365
2013,4,3,4,187,1.7267
2013,4,3,5,129,1.1647
2013,5,1,1,253,6.0978
2013,5,1,2,187,4.4702
2013,5,1,3,217,6.8890
2013,5,1,4,214,6.3874
2013,5,1,5,342,4.3862
2013,5,2,1,114,4.9814
2013,5,2,2,98,5.5236
2013,5,2,3,125,5.8568
2013,5,2,4,117,4.5574
2013,5,2,5,132,5.1526
2013,5,3,1,110,-1.3306
2013,5,3,2,122,1.2419
2013,5,3,3,165,2.1593
2013,5,3,4,187,2.1207
2013,5,3,5,129,3.2964
2013,6,1,1,251,0.9414
2013,6,1,2,185,1.4942
2013,6,1,3,215,-1.3776
2013,6,1,4,211,-1.5197
2013,6,1,5,340,0.6221
2013,6,2,1,114,-1.5874
2013,6,2,2,98,-0.7465
2013,6,2,3,125,-1.0140
2013,6,2,4,116,0.2807
2013,6,2,5,132,-1.4171
2013,6,3,1,109,1.3093
2013,6,3,2,122,-0.5884
2013,6,3,3,165,-0.8113
2013,6,3,4,187,-2.6388
2013,6,3,5,128,-2.0149
2013,7,1,1,220,8.0220
2013,7,1,2,211,8.3187
2013,7,1,3,216,8.2169
2013,7,1,4,199,6.8264
2013,7,1,5,394,9.0561
2013,7,2,1,124,8.8471
2013,7,2,2,118,5.6230
2013,7,2,3,112,4.6486
2013,7,2,4,118,7.4110
2013,7,2,5,145,7.9179
2013,7,3,1,117,3.9623
2013,7,3,2,122,6.1086
2013,7,3,3,134,3.1729
2013,7,3,4,196,5.7255
2013,7,3,5,149,6.0727
2013,8,1,1,220,-4.2506
2013,8,1,2,210,-1.4110
2013,8,1,3,215,-3.3893
2013,8,1,4,198,-4.1443
2013,8,1,5,393,-0.7088
2013,8,2,1,124,-2.7621
2013,8,2,2,118,-2.9708
2013,8,2,3,112,-3.0338
2013,8,2,4,116,-2.4398
2013,8,2,5,145,-2.7476
2013,8,3,1,117,-1.7429
2013,8,3,2,121,-3.1088
2013,8,3,3,134,-2.5152
2013,8,3,4,195,-3.1862
2013,8,3,5,147,-0.7132
2013,9,1,1,219,7.5531
2013,9,1,2,210,7.2997
2013,9,1,3,212,6.9610
2013,9,1,4,193,5.9785
2013,9,1,5,389,7.8557
2013,9,2,1,124,5.2631
2013,9,2,2,118,5.3099
2013,9,2,3,111,6.5619
2013,9,2,4,116,6.1649
2013,9,2,5,145,7.6824
2013,9,3,1,117,4.2849
2013,9,3,2,121,4.3509
2013,9,3,3,134,4.3989
2013,9,3,4,195,2.7277
2013,9,3,5,147,3.4457
2013,10,1,1,217,4.6077
2013,10,1,2,209,2.9303
2013,10,1,3,209,4.6528
2013,10,1,4,193,-0.1456
2013,10,1,5,387,0.5035
2013,10,2,1,124,3.4784
2013,10,2,2,118,3.6315
2013,10,2,3,110,2.3681
2013,10,2,4,116,2.8574
2013,10,2,5,145,0.9517
2013,10,3,1,117,5.7156
2013,10,3,2,121,5.2553
2013,10,3,3,133,5.5795
2013,10,3,4,194,3.8658
2013,10,3,5,147,3.8866
2013,11,1,1,213,5.7113
2013,11,1,2,207,4.3019
2013,11,1,3,208,4.7325
2013,11,1,4,192,8.4906
2013,11,1,5,385,6.6612
2013,11,2,1,121,1.5381
2013,11,2,2,117,1.8882
2013,11,2,3,108,3.6857
2013,11,2,4,116,4.5532
