year,month,rank_ME,rank_dNCO,nstocks,ret_vw
2010,10,1,3,300,6.1322
2010,10,1,4,143,5.9054
2010,10,1,5,243,7.4700
2010,10,2,1,129,4.1895
2010,10,2,2,122,4.0322
2010,10,2,3,133,4.0080
2010,10,2,4,110,3.4107
2010,10,2,5,139,4.8468
2010,10,3,1,78,7.0662
2010,10,3,2,137,5.2340
2010,10,3,3,170,4.5126
2010,10,3,4,145,3.8481
2010,10,3,5,178,3.8366
2010,11,1,1,377,4.4772
2010,11,1,2,329,3.1795
2010,11,1,3,300,5.3062
2010,11,1,4,141,3.9386
2010,11,1,5,241,3.0723
2010,11,2,1,129,6.9210
2010,11,2,2,121,4.8245
2010,11,2,3,133,4.5229
2010,11,2,4,110,3.4836
2010,11,2,5,139,1.7232
2010,11,3,1,78,1.0688
2010,11,3,2,136,-1.5660
2010,11,3,3,169,0.7366
2010,11,3,4,143,1.5773
2010,11,3,5,177,0.4337
2010,12,1,1,367,10.2622
2010,12,1,2,325,10.6094
2010,12,1,3,299,7.4280
2010,12,1,4,140,6.8668
2010,12,1,5,241,8.0970
2010,12,2,1,129,10.1316
2010,12,2,2,120,6.1757
2010,12,2,3,131,6.0575
2010,12,2,4,110,5.9548
2010,12,2,5,138,7.3465
2010,12,3,1,78,6.4480
2010,12,3,2,135,5.9975
2010,12,3,3,168,6.6471
2010,12,3,4,143,6.0424
2010,12,3,5,176,4.9596
2011,1,1,1,361,-0.8515
2011,1,1,2,323,-0.3980
2011,1,1,3,291,-0.9462
2011,1,1,4,139,-1.9114
2011,1,1,5,238,-2.9379
2011,1,2,1,128,1.3695
2011,1,2,2,119,1.4644
2011,1,2,3,131,0.3459
2011,1,2,4,109,-0.4451
2011,1,2,5,138,0.5679
2011,1,3,1,78,3.0148
2011,1,3,2,135,2.0763
2011,1,3,3,168,0.8649
2011,1,3,4,143,3.3362
2011,1,3,5,176,1.7025
2011,2,1,1,355,5.9513
2011,2,1,2,322,5.1154
2011,2,1,3,290,4.0192
2011,2,1,4,136,5.8194
2011,2,1,5,237,5.3288
2011,2,2,1,128,7.6140
2011,2,2,2,119,4.2776
2011,2,2,3,130,6.3020
2011,2,2,4,109,6.3705
2011,2,2,5,137,4.4887
2011,2,3,1,78,7.6177
2011,2,3,2,133,1.2277
2011,2,3,3,168,2.8949
2011,2,3,4,143,4.1397
2011,2,3,5,176,4.4636
2011,3,1,1,352,2.8376
2011,3,1,2,320,3.8519
2011,3,1,3,284,3.6054
2011,3,1,4,135,2.3235
2011,3,1,5,236,1.5150
2011,3,2,1,128,2.9005
2011,3,2,2,118,2.9362
2011,3,2,3,130,3.6370
2011,3,2,4,109,2.8909
2011,3,2,5,137,2.1561
2011,3,3,1,78,0.4942
2011,3,3,2,133,-0.2405
2011,3,3,3,167,0.3181
2011,3,3,4,143,1.5228
2011,3,3,5,175,1.4014
2011,4,1,1,349,1.1904
2011,4,1,2,317,0.0805
2011,4,1,3,283,2.6827
2011,4,1,4,134,3.3204
2011,4,1,5,233,1.3893
2011,4,2,1,128,2.6539
2011,4,2,2,118,2.1340
2011,4,2,3,129,3.4416
2011,4,2,4,109,2.2902
2011,4,2,5,137,3.1442
2011,4,3,1,77,3.0277
2011,4,3,2,132,2.6474
2011,4,3,3,167,4.3009
2011,4,3,4,141,2.9340
2011,4,3,5,175,4.1721
2011,5,1,1,342,-2.6677
2011,5,1,2,315,-2.2406
2011,5,1,3,281,-1.9387
2011,5,1,4,134,-0.0344
2011,5,1,5,231,-2.4311
2011,5,2,1,128,-3.8887
2011,5,2,2,118,-2.3894
2011,5,2,3,129,-1.1075
2011,5,2,4,109,-0.9887
2011,5,2,5,136,-1.1653
2011,5,3,1,76,-1.0996
2011,5,3,2,132,-0.6815
2011,5,3,3,167,-0.8234
2011,5,3,4,141,-0.6822
2011,5,3,5,174,-0.7146
2011,6,1,1,339,-3.5127
2011,6,1,2,313,-3.0116
2011,6,1,3,278,-2.6283
2011,6,1,4,133,-2.3271
2011,6,1,5,229,-3.2410
2011,6,2,1,127,-1.9925
2011,6,2,2,118,-1.6574
2011,6,2,3,128,-1.2567
2011,6,2,4,108,-0.2927
2011,6,2,5,135,-1.4859
2011,6,3,1,76,-2.2589
2011,6,3,2,132,-2.5258
2011,6,3,3,167,-0.7254
2011,6,3,4,141,-1.2142
2011,6,3,5,172,-1.3908
2011,7,1,1,409,-3.4523
2011,7,1,2,235,-1.0710
2011,7,1,3,239,-3.7529
2011,7,1,4,167,-2.6261
2011,7,1,5,296,-2.8089
2011,7,2,1,122,-4.9321
2011,7,2,2,122,-4.0688
2011,7,2,3,116,-4.2857
2011,7,2,4,97,-4.1430
2011,7,2,5,163,-4.8040
2011,7,3,1,104,-2.8143
2011,7,3,2,130,-3.8118
2011,7,3,3,147,0.3247
2011,7,3,4,151,-1.8148
2011,7,3,5,158,-0.8441
2011,8,1,1,407,-12.5845
2011,8,1,2,235,-10.7501
2011,8,1,3,236,-9.0078
2011,8,1,4,166,-11.3935
2011,8,1,5,295,-10.8194
2011,8,2,1,120,-10.0030
2011,8,2,2,122,-6.8084
2011,8,2,3,116,-8.7705
2011,8,2,4,97,-7.4793
2011,8,2,5,161,-9.3870
2011,8,3,1,104,-3.6227
2011,8,3,2,130,-5.1800
2011,8,3,3,146,-3.5346
2011,8,3,4,151,-4.9276
2011,8,3,5,157,-6.4122
2011,9,1,1,405,-12.9556
2011,9,1,2,232,-11.5482
2011,9,1,3,237,-10.1416
2011,9,1,4,166,-11.5663
2011,9,1,5,292,-11.0104
2011,9,2,1,119,-13.1142
2011,9,2,2,120,-10.1555
2011,9,2,3,116,-9.8156
2011,9,2,4,97,-11.7498
2011,9,2,5,161,-11.5386
2011,9,3,1,104,-6.3903
2011,9,3,2,130,-5.3108
2011,9,3,3,146,-6.1341
2011,9,3,4,151,-6.1585
2011,9,3,5,156,-7.8029
2011,10,1,1,403,14.5668
2011,10,1,2,231,16.9255
2011,10,1,3,236,9.5404
2011,10,1,4,165,15.2922
2011,10,1,5,290,12.8386
2011,10,2,1,119,18.2001
2011,10,2,2,118,15.9971
2011,10,2,3,116,15.0471
2011,10,2,4,97,15.0267
2011,10,2,5,160,14.2091
2011,10,3,1,103,9.4139
2011,10,3,2,130,11.6187
2011,10,3,3,145,9.5162
2011,10,3,4,150,10.9578
2011,10,3,5,155,10.7685
2011,11,1,1,400,-2.9136
2011,11,1,2,230,1.5439
2011,11,1,3,234,-0.4229
2011,11,1,4,163,-3.2338
2011,11,1,5,289,-3.2958
2011,11,2,1,118,-1.4429
2011,11,2,2,118,-0.0474
2011,11,2,3,115,0.6897
2011,11,2,4,97,-0.8968
2011,11,2,5,159,-1.7636
2011,11,3,1,103,0.2938
2011,11,3,2,130,0.9871
2011,11,3,3,145,-0.2464
2011,11,3,4,149,1.0172
2011,11,3,5,154,0.3874
2011,12,1,1,395,2.2511
2011,12,1,2,228,1.6941
2011,12,1,3,232,1.1350
2011,12,1,4,160,-0.5818
2011,12,1,5,284,0.3996
2011,12,2,1,118,-0.0211
2011,12,2,2,118,0.5281
2011,12,2,3,114,-0.7404
2011,12,2,4,97,-0.7945
2011,12,2,5,158,-0.5821
2011,12,3,1,103,2.0293
2011,12,3,2,128,0.9768
2011,12,3,3,144,1.3073
2011,12,3,4,149,0.4580
2011,12,3,5,154,-1.0405
2012,1,1,1,394,9.4647
2012,1,1,2,226,9.6066
2012,1,1,3,230,7.0234
2012,1,1,4,155,9.3690
2012,1,1,5,283,9.5565
2012,1,2,1,118,6.4244
2012,1,2,2,118,7.3209
2012,1,2,3,113,7.7576
2012,1,2,4,97,7.0405
2012,1,2,5,157,6.7323
2012,1,3,1,103,3.8742
2012,1,3,2,127,4.7904
2012,1,3,3,142,6.7341
2012,1,3,4,149,2.8348
2012,1,3,5,153,3.7228
2012,2,1,1,391,1.2721
2012,2,1,2,225,2.4649
2012,2,1,3,226,1.4320
2012,2,1,4,154,2.2669
2012,2,1,5,282,2.1921
2012,2,2,1,118,5.3970
2012,2,2,2,118,2.0088
2012,2,2,3,111,3.7487
2012,2,2,4,96,1.1738
2012,2,2,5,155,3.5646
2012,2,3,1,103,4.8006
2012,2,3,2,127,4.0610
2012,2,3,3,141,5.9041
2012,2,3,4,149,3.2410
2012,2,3,5,152,3.7230
2012,3,1,1,389,4.4093
2012,3,1,2,222,3.8570
2012,3,1,3,224,3.9958
2012,3,1,4,153,2.8653
2012,3,1,5,277,2.7261
2012,3,2,1,118,1.2235
2012,3,2,2,117,2.2706
2012,3,2,3,111,2.7319
2012,3,2,4,96,1.6219
2012,3,2,5,155,2.5586
2012,3,3,1,102,2.4072
2012,3,3,2,126,2.8306
2012,3,3,3,140,3.3735
2012,3,3,4,149,1.7264
2012,3,3,5,151,2.1224
2012,4,1,1,386,-3.1002
2012,4,1,2,221,-1.8618
2012,4,1,3,223,-1.8315
2012,4,1,4,152,-3.0390
2012,4,1,5,272,-1.2407
2012,4,2,1,118,0.0080
2012,4,2,2,117,-2.5567
2012,4,2,3,111,-0.3059
2012,4,2,4,96,-1.1974
2012,4,2,5,155,-1.7225
2012,4,3,1,101,-0.8068
2012,4,3,2,126,0.1553
2012,4,3,3,140,-0.5867
2012,4,3,4,148,0.2999
2012,4,3,5,151,-0.8363
2012,5,1,1,382,-6.1988
2012,5,1,2,221,-7.0512
2012,5,1,3,221,-6.5927
2012,5,1,4,151,-8.0464
2012,5,1,5,269,-9.1291
2012,5,2,1,118,-7.9323
2012,5,2,2,117,-4.9773
2012,5,2,3,111,-6.4702
2012,5,2,4,96,-5.8733
2012,5,2,5,153,-7.0172
2012,5,3,1,101,-6.2598
2012,5,3,2,125,-5.1101
2012,5,3,3,140,-4.6299
2012,5,3,4,147,-4.0406
2012,5,3,5,151,-7.9995
2012,6,1,1,379,6.2161
2012,6,1,2,219,7.5319
2012,6,1,3,221,5.2065
2012,6,1,4,151,5.9514
2012,6,1,5,266,7.0494
2012,6,2,1,118,5.0860
2012,6,2,2,117,5.3236
2012,6,2,3,111,3.7106
2012,6,2,4,96,3.3545
2012,6,2,5,153,5.2416
2012,6,3,1,101,4.0459
2012,6,3,2,125,3.5181
2012,6,3,3,140,3.1972
2012,6,3,4,146,3.5136
2012,6,3,5,149,3.8135
2012,7,1,1,381,-2.8369
2012,7,1,2,278,-1.7781
2012,7,1,3,194,-0.2872
2012,7,1,4,208,-2.0442
2012,7,1,5,236,-3.0146
2012,7,2,1,92,-2.1531
2012,7,2,2,135,-2.9587
2012,7,2,3,104,-0.2265
2012,7,2,4,124,-2.6225
2012,7,2,5,139,-1.2739
2012,7,3,1,105,2.3595
2012,7,3,2,138,-0.5374
2012,7,3,3,164,1.3763
2012,7,3,4,159,2.9002
2012,7,3,5,141,0.5587
2012,8,1,1,374,2.3451
2012,8,1,2,275,3.8517
2012,8,1,3,193,4.6235
2012,8,1,4,208,1.5957
2012,8,1,5,234,3.3324
2012,8,2,1,91,4.6187
2012,8,2,2,135,3.5257
2012,8,2,3,103,5.0387
2012,8,2,4,124,1.6040
2012,8,2,5,139,4.9143
2012,8,3,1,105,0.0256
2012,8,3,2,138,4.0276
2012,8,3,3,161,0.8708
2012,8,3,4,158,3.6693
2012,8,3,5,141,2.8615
2012,9,1,1,370,5.2003
2012,9,1,2,273,3.2220
2012,9,1,3,190,4.4025
2012,9,1,4,208,7.6515
2012,9,1,5,230,4.9618
2012,9,2,1,91,3.6870
2012,9,2,2,135,2.5527
2012,9,2,3,103,3.0519
2012,9,2,4,123,2.5096
2012,9,2,5,138,2.7419
2012,9,3,1,105,3.0503
2012,9,3,2,137,1.7457
2012,9,3,3,161,1.6798
2012,9,3,4,156,2.6642
2012,9,3,5,141,1.6956
2012,10,1,1,368,-4.4302
2012,10,1,2,272,-3.6356
2012,10,1,3,187,-2.8320
2012,10,1,4,207,-3.4681
2012,10,1,5,227,-5.0079
2012,10,2,1,91,-0.4662
2012,10,2,2,134,-2.6027
2012,10,2,3,103,-0.1796
2012,10,2,4,123,-1.4787
2012,10,2,5,138,-2.7501
2012,10,3,1,105,-1.6907
2012,10,3,2,137,-2.1561
2012,10,3,3,161,-0.8936
2012,10,3,4,156,-4.3043
2012,10,3,5,140,-2.1667
2012,11,1,1,365,1.9892
2012,11,1,2,269,2.8562
2012,11,1,3,185,2.1868
2012,11,1,4,207,-0.3975
2012,11,1,5,226,-1.4103
2012,11,2,1,90,2.0527
2012,11,2,2,132,1.1367
2012,11,2,3,102,2.1328
2012,11,2,4,122,1.4479
2012,11,2,5,136,1.1184
2012,11,3,1,104,1.0784
2012,11,3,2,137,2.2989
2012,11,3,3,161,0.4951
2012,11,3,4,155,0.4431
2012,11,3,5,139,0.4556
2012,12,1,1,361,4.0459
2012,12,1,2,266,2.3958
2012,12,1,3,184,3.1384
2012,12,1,4,203,4.1059
2012,12,1,5,224,3.4301
2012,12,2,1,90,4.2775
2012,12,2,2,132,2.3949
2012,12,2,3,101,3.9735
2012,12,2,4,122,3.6517
2012,12,2,5,136,3.6645
2012,12,3,1,104,0.2066
2012,12,3,2,137,0.7670
2012,12,3,3,161,0.0529
2012,12,3,4,155,-0.7523
2012,12,3,5,139,2.5053
2013,1,1,1,359,6.9936
2013,1,1,2,263,9.4225
2013,1,1,3,180,6.6818
2013,1,1,4,200,4.2299
2013,1,1,5,221,4.0455
2013,1,2,1,89,6.7598
2013,1,2,2,129,5.8441
2013,1,2,3,100,6.1666
2013,1,2,4,122,4.8923
2013,1,2,5,135,7.0687
2013,1,3,1,104,6.0444
2013,1,3,2,137,6.7374
2013,1,3,3,160,4.6192
2013,1,3,4,155,3.2877
2013,1,3,5,138,6.9564
2013,2,1,1,358,1.7977
2013,2,1,2,261,-0.3451
2013,2,1,3,180,1.1943
2013,2,1,4,200,-0.3748
2013,2,1,5,218,1.0321
2013,2,2,1,89,0.9629
2013,2,2,2,129,1.6386
2013,2,2,3,100,1.0227
2013,2,2,4,122,-0.2525
2013,2,2,5,134,0.8143
2013,2,3,1,103,2.0469
2013,2,3,2,137,0.9543
2013,2,3,3,159,1.5113
2013,2,3,4,155,1.3527
2013,2,3,5,138,-0.0570
2013,3,1,1,355,6.1943
2013,3,1,2,258,4.9231
2013,3,1,3,180,8.2048
2013,3,1,4,200,4.4432
2013,3,1,5,217,6.0983
2013,3,2,1,89,5.0702
2013,3,2,2,129,3.5507
2013,3,2,3,98,5.4935
2013,3,2,4,121,4.1734
2013,3,2,5,133,4.1703
2013,3,3,1,103,5.2746
2013,3,3,2,137,3.5708
2013,3,3,3,159,4.2846
2013,3,3,4,155,3.4323
2013,3,3,5,138,2.4268
2013,4,1,1,350,0.1239
2013,4,1,2,254,2.9869
2013,4,1,3,179,-0.4793
2013,4,1,4,199,-0.9548
2013,4,1,5,216,-1.3404
2013,4,2,1,89,-1.5922
2013,4,2,2,129,-1.5699
2013,4,2,3,98,-0.6545
2013,4,2,4,121,0.3172
2013,4,2,5,133,-1.5215
2013,4,3,1,103,1.6307
2013,4,3,2,137,4.1157
2013,4,3,3,159,1.5351
2013,4,3,4,155,0.9561
2013,4,3,5,138,0.7550
2013,5,1,1,346,4.9026
2013,5,1,2,252,6.6584
2013,5,1,3,177,6.6699
2013,5,1,4,197,4.4831
2013,5,1,5,216,5.7527
2013,5,2,1,88,6.4651
2013,5,2,2,128,4.8356
2013,5,2,3,98,5.3490
2013,5,2,4,119,4.6936
2013,5,2,5,133,5.2997
2013,5,3,1,103,1.1476
2013,5,3,2,137,2.6382
2013,5,3,3,159,0.3815
2013,5,3,4,155,1.8460
2013,5,3,5,138,1.8877
2013,6,1,1,340,-0.4220
2013,6,1,2,250,0.5331
2013,6,1,3,177,0.8325
2013,6,1,4,196,-0.6590
2013,6,1,5,214,0.1578
2013,6,2,1,88,-0.8655
2013,6,2,2,128,-1.4428
2013,6,2,3,97,-1.1843
2013,6,2,4,119,-0.0204
2013,6,2,5,133,-0.5913
2013,6,3,1,102,-1.5844
2013,6,3,2,136,-1.4583
2013,6,3,3,159,-0.1913
2013,6,3,4,155,-2.4533
2013,6,3,5,138,-1.0927
2013,7,1,1,378,10.4434
2013,7,1,2,301,7.4424
2013,7,1,3,159,8.5988
2013,7,1,4,174,7.3964
2013,7,1,5,206,7.3208
2013,7,2,1,95,8.0661
2013,7,2,2,113,8.7756
2013,7,2,3,115,7.0299
2013,7,2,4,122,6.8137
2013,7,2,5,150,5.9122
2013,7,3,1,100,5.3406
2013,7,3,2,151,6.4031
2013,7,3,3,143,4.1275
2013,7,3,4,145,4.7842
2013,7,3,5,159,6.3673
2013,8,1,1,377,-3.4935
2013,8,1,2,300,-2.7891
2013,8,1,3,159,-1.5029
2013,8,1,4,172,-2.6785
2013,8,1,5,205,-0.7982
2013,8,2,1,95,-4.3130
2013,8,2,2,112,-3.5897
2013,8,2,3,114,-3.7038
2013,8,2,4,122,-2.4319
2013,8,2,5,150,-0.6294
2013,8,3,1,98,-2.5313
2013,8,3,2,151,-2.4117
2013,8,3,3,142,-1.6020
2013,8,3,4,145,-2.6396
2013,8,3,5,158,-2.6168
2013,9,1,1,372,6.3421
2013,9,1,2,294,8.6135
2013,9,1,3,158,5.6167
2013,9,1,4,172,7.7152
2013,9,1,5,204,7.8727
2013,9,2,1,94,6.2912
2013,9,2,2,112,6.1195
2013,9,2,3,114,6.0884
2013,9,2,4,122,5.4072
2013,9,2,5,150,7.0592
2013,9,3,1,98,3.9577
2013,9,3,2,151,3.8790
2013,9,3,3,142,1.6908
2013,9,3,4,145,3.9185
2013,9,3,5,158,4.7994
2013,10,1,1,369,0.8166
2013,10,1,2,292,4.0092
2013,10,1,3,156,1.9876
2013,10,1,4,171,2.8173
2013,10,1,5,204,2.6568
2013,10,2,1,93,3.5831
2013,10,2,2,112,3.7088
2013,10,2,3,114,2.5243
2013,10,2,4,122,1.4189
2013,10,2,5,150,1.9483
2013,10,3,1,97,5.3289
2013,10,3,2,151,4.2958
2013,10,3,3,142,4.7500
2013,10,3,4,145,2.9572
2013,10,3,5,157,5.7807
2013,11,1,1,366,5.7787
2013,11,1,2,291,6.8387
2013,11,1,3,154,7.6379
2013,11,1,4,168,3.4708
2013,11,1,5,204,5.9128
2013,11,2,1,93,1.9558
2013,11,2,2,109,3.6719
2013,11,2,3,112,4.5159
2013,11,2,4,121,3.6537
2013,11,2,5,149,3.2682
2013,11,3,1,97,3.5669
2013,11,3,2,151,2.9261
2013,11,3,3,142,3.1473
2013,11,3,4,143,2.0468
2013,11,3,5,156,1.1764
2013,12,1,1,360,2.5334
2013,12,1,2,288,3.4126
2013,12,1,3,153,2.2126
2013,12,1,4,168,1.3937
2013,12,1,5,200,3.6523
2013,12,2,1,90,2.4590
2013,12,2,2,109,3.0881
2013,12,2,3,111,2.2270
2013,12,2,4,121,1.1737
2013,12,2,5,149,1.5226
2013,12,3,1,97,1.4040
2013,12,3,2,151,2.9257
2013,12,3,3,142,2.5232
2013,12,3,4,143,2.8805
2013,12,3,5,156,2.4177
2014,1,1,1,360,0.0083
2014,1,1,2,286,-2.5540
2014,1,1,3,153,-1.5479
2014,1,1,4,167,-2.6658
2014,1,1,5,198,-0.1133
2014,1,2,1,88,-4.5063
2014,1,2,2,107,-2.6962
2014,1,2,3,111,-3.5602
2014,1,2,4,121,-0.8326
2014,1,2,5,148,-3.3885
2014,1,3,1,97,-2.8791
2014,1,3,2,149,-2.8367
2014,1,3,3,142,-3.8661
2014,1,3,4,142,-4.5740
2014,1,3,5,155,-1.2868
2014,2,1,1,357,6.1299
2014,2,1,2,286,5.5339
2014,2,1,3,153,3.6844
2014,2,1,4,166,4.4129
2014,2,1,5,197,6.0582
2014,2,2,1,87,4.7654
2014,2,2,2,106,5.1538
2014,2,2,3,111,4.1026
2014,2,2,4,119,3.2993
2014,2,2,5,148,6.3464
2014,2,3,1,97,3.6570
2014,2,3,2,148,5.5697
2014,2,3,3,142,4.5762
2014,2,3,4,141,5.5396
2014,2,3,5,154,5.1384
2014,3,1,1,348,-0.4968
2014,3,1,2,283,-0.2329
2014,3,1,3,151,-1.2966
2014,3,1,4,166,-0.0938
2014,3,1,5,195,-0.0746
2014,3,2,1,87,-1.0923
2014,3,2,2,105,0.5576
2014,3,2,3,110,0.4166
2014,3,2,4,118,0.1002
2014,3,2,5,148,-1.0213
2014,3,3,1,97,0.9513
2014,3,3,2,147,0.4019
2014,3,3,3,142,1.1555
2014,3,3,4,141,0.8118
2014,3,3,5,154,-2.0961
2014,4,1,1,345,-7.7559
2014,4,1,2,284,-5.4298
2014,4,1,3,151,-5.6514
2014,4,1,4,165,-5.2575
2014,4,1,5,193,-4.1070
2014,4,2,1,87,-4.1570
2014,4,2,2,105,-3.3229
2014,4,2,3,110,-1.8181
2014,4,2,4,118,-3.3754
2014,4,2,5,147,-2.7972
2014,4,3,1,96,0.9985
2014,4,3,2,147,-0.5843
2014,4,3,3,142,2.6378
2014,4,3,4,141,0.7802
2014,4,3,5,154,-0.0608
2014,5,1,1,342,-2.7145
2014,5,1,2,282,0.0126
2014,5,1,3,151,-0.0543
2014,5,1,4,165,-1.9060
2014,5,1,5,190,-0.8392
2014,5,2,1,87,-0.5766
2014,5,2,2,104,1.4873
2014,5,2,3,110,0.3586
2014,5,2,4,118,2.6089
2014,5,2,5,147,-0.1540
2014,5,3,1,96,1.4916
2014,5,3,2,147,3.2329
2014,5,3,3,142,2.3045
2014,5,3,4,141,1.7011
2014,5,3,5,154,2.7714
2014,6,1,1,341,5.0700
2014,6,1,2,279,4.4602
2014,6,1,3,149,4.2512
2014,6,1,4,165,4.0069
2014,6,1,5,190,10.8616
2014,6,2,1,87,3.7678
2014,6,2,2,103,5.3796
2014,6,2,3,109,4.9724
2014,6,2,4,118,5.1658
2014,6,2,5,147,6.4594
2014,6,3,1,96,1.1153
2014,6,3,2,147,0.8674
2014,6,3,3,142,1.7351
2014,6,3,4,141,3.2145
2014,6,3,5,152,4.1583
2014,7,1,1,424,-5.7208
2014,7,1,2,270,-5.9674
2014,7,1,3,138,-8.0803
2014,7,1,4,114,-6.1440
2014,7,1,5,189,-6.2685
2014,7,2,1,130,-6.5540
2014,7,2,2,116,-5.4912
2014,7,2,3,98,-3.8790
2014,7,2,4,119,-6.0332
2014,7,2,5,144,-6.2319
2014,7,3,1,118,-0.9181
2014,7,3,2,158,-0.2111
2014,7,3,3,142,-2.9097
2014,7,3,4,148,-1.9970
2014,7,3,5,151,-1.3513
2014,8,1,1,419,3.8994
2014,8,1,2,270,4.8603
2014,8,1,3,137,3.5670
2014,8,1,4,114,5.0259
2014,8,1,5,189,2.2826
2014,8,2,1,129,5.0618
2014,8,2,2,114,5.0422
2014,8,2,3,98,5.4076
2014,8,2,4,118,5.6151
2014,8,2,5,142,4.5634
2014,8,3,1,118,4.7563
2014,8,3,2,157,4.0268
2014,8,3,3,142,3.9612
2014,8,3,4,148,3.7098
2014,8,3,5,151,5.2954
2014,9,1,1,416,-7.5352
2014,9,1,2,267,-6.3803
2014,9,1,3,137,-6.4576
2014,9,1,4,114,-6.3877
2014,9,1,5,188,-7.9077
2014,9,2,1,129,-6.2250
2014,9,2,2,114,-4.7012
2014,9,2,3,97,-6.6021
2014,9,2,4,118,-6.6729
2014,9,2,5,141,-5.2793
2014,9,3,1,118,-1.7201
2014,9,3,2,155,-1.2924
2014,9,3,3,142,-1.5700
2014,9,3,4,148,-1.6636
2014,9,3,5,150,-4.3536
2014,10,1,1,413,7.2194
2014,10,1,2,265,4.1608
2014,10,1,3,137,6.4322
2014,10,1,4,113,6.5532
2014,10,1,5,188,4.1081
2014,10,2,1,128,4.3824
2014,10,2,2,114,7.9661
2014,10,2,3,97,7.3026
2014,10,2,4,118,3.6607
2014,10,2,5,141,3.9499
2014,10,3,1,118,4.1290
2014,10,3,2,153,1.7678
2014,10,3,3,142,2.1448
2014,10,3,4,148,1.3901
2014,10,3,5,150,1.0212
2014,11,1,1,410,0.3236
2014,11,1,2,265,-1.9737
2014,11,1,3,133,0.4341
2014,11,1,4,111,-2.7042
2014,11,1,5,188,-1.1358
2014,11,2,1,128,0.3041
2014,11,2,2,114,2.4799
2014,11,2,3,97,1.9930
2014,11,2,4,117,-0.5594
2014,11,2,5,140,-0.9195
2014,11,3,1,117,5.0338
2014,11,3,2,153,2.9149
2014,11,3,3,142,2.3642
2014,11,3,4,148,2.9326
2014,11,3,5,150,0.4693
2014,12,1,1,408,6.0689
2014,12,1,2,263,5.3113
2014,12,1,3,133,5.0011
2014,12,1,4,110,3.7772
2014,12,1,5,187,2.7184
2014,12,2,1,128,1.3083
2014,12,2,2,113,0.7617
2014,12,2,3,97,2.1084
2014,12,2,4,117,2.0429
2014,12,2,5,140,2.2283
2014,12,3,1,116,-1.7092
2014,12,3,2,153,-0.9011
2014,12,3,3,142,0.1283
2014,12,3,4,147,0.0601
2014,12,3,5,149,-0.7242
2015,1,1,1,404,-4.3060
2015,1,1,2,261,-4.8564
2015,1,1,3,133,-2.8983
2015,1,1,4,110,-4.5277
2015,1,1,5,186,-4.8985
2015,1,2,1,126,-4.3916
2015,1,2,2,113,-2.1895
2015,1,2,3,97,-0.7280
2015,1,2,4,116,-4.3979
2015,1,2,5,140,-3.7489
2015,1,3,1,116,-0.2977
2015,1,3,2,152,-3.8785
2015,1,3,3,141,-0.9746
2015,1,3,4,146,-2.9180
2015,1,3,5,149,-1.8773
2015,2,1,1,400,4.7324
2015,2,1,2,260,6.1616
2015,2,1,3,133,5.1970
2015,2,1,4,109,8.2654
2015,2,1,5,186,5.8385
2015,2,2,1,124,8.2946
2015,2,2,2,112,7.6116
2015,2,2,3,97,5.1920
2015,2,2,4,116,5.5648
2015,2,2,5,139,7.7947
2015,2,3,1,114,6.3710
2015,2,3,2,152,6.7933
2015,2,3,3,140,3.7899
2015,2,3,4,145,5.0346
2015,2,3,5,147,7.1154
2015,3,1,1,398,-0.7639
2015,3,1,2,257,0.9464
2015,3,1,3,132,3.7467
2015,3,1,4,107,-1.0433
2015,3,1,5,186,0.0685
2015,3,2,1,123,1.3585
2015,3,2,2,111,1.5057
2015,3,2,3,95,4.1546
2015,3,2,4,116,0.4258
2015,3,2,5,138,1.7509
2015,3,3,1,114,-2.0366
2015,3,3,2,151,-1.4323
2015,3,3,3,140,-1.6070
2015,3,3,4,145,-2.0042
2015,3,3,5,146,-0.5619
2015,4,1,1,394,-2.5827
2015,4,1,2,257,-2.1420
2015,4,1,3,130,-1.9554
2015,4,1,4,107,-0.8655
2015,4,1,5,184,-2.1323
2015,4,2,1,123,-1.6346
2015,4,2,2,111,-3.1239
2015,4,2,3,95,-5.2864
2015,4,2,4,115,-1.4739
2015,4,2,5,137,-1.6507
2015,4,3,1,113,-0.1363
2015,4,3,2,150,1.8985
2015,4,3,3,140,-0.1692
2015,4,3,4,144,0.4782
2015,4,3,5,145,2.4184
2015,5,1,1,391,0.3252
2015,5,1,2,256,2.0217
2015,5,1,3,129,5.5616
2015,5,1,4,107,1.5678
2015,5,1,5,184,0.3449
2015,5,2,1,123,1.6082
2015,5,2,2,111,3.4893
2015,5,2,3,95,3.4708
2015,5,2,4,115,0.8684
2015,5,2,5,137,1.8955
2015,5,3,1,111,2.7591
2015,5,3,2,149,0.4493
2015,5,3,3,140,0.8528
2015,5,3,4,144,0.4405
2015,5,3,5,145,0.2055
2015,6,1,1,389,1.6043
2015,6,1,2,256,1.0476
2015,6,1,3,129,3.7139
2015,6,1,4,107,2.4077
2015,6,1,5,182,1.9944
2015,6,2,1,123,-1.0797
2015,6,2,2,110,0.4416
2015,6,2,3,95,-2.2108
2015,6,2,4,115,-0.9736
2015,6,2,5,137,2.0310
2015,6,3,1,111,-3.5684
2015,6,3,2,149,-1.8521
2015,6,3,3,140,-2.1489
2015,6,3,4,142,-2.7395
2015,6,3,5,145,-1.0446
