year,month,rank_ME,rank_dBE,nstocks,ret_vw
2010,6,3,2,148,-3.5455
2010,6,3,3,138,-4.2119
2010,6,3,4,129,-4.6569
2010,6,3,5,192,-6.3377
2010,7,1,1,634,8.7915
2010,7,1,2,228,7.3572
2010,7,1,3,155,6.7428
2010,7,1,4,176,7.6743
2010,7,1,5,274,4.9303
2010,7,2,1,120,9.1574
2010,7,2,2,104,8.6820
2010,7,2,3,103,7.8463
2010,7,2,4,144,7.3769
2010,7,2,5,193,5.6838
2010,7,3,1,93,5.6665
2010,7,3,2,129,6.7564
2010,7,3,3,147,8.7702
2010,7,3,4,150,6.9665
2010,7,3,5,216,6.0227
2010,8,1,1,632,-9.6368
2010,8,1,2,225,-8.4831
2010,8,1,3,154,-9.8173
2010,8,1,4,174,-8.4753
2010,8,1,5,270,-8.4159
2010,8,2,1,120,-8.0062
2010,8,2,2,103,-5.2100
2010,8,2,3,102,-6.6517
2010,8,2,4,141,-6.4878
2010,8,2,5,192,-8.1747
2010,8,3,1,93,-3.4458
2010,8,3,2,129,-3.5741
2010,8,3,3,147,-3.9328
2010,8,3,4,148,-6.0943
2010,8,3,5,214,-1.5582
2010,9,1,1,629,13.5452
2010,9,1,2,224,13.4281
2010,9,1,3,153,12.2359
2010,9,1,4,172,12.5116
2010,9,1,5,269,12.5289
2010,9,2,1,120,15.1642
2010,9,2,2,102,14.6199
2010,9,2,3,101,12.3159
2010,9,2,4,138,13.3532
2010,9,2,5,190,13.6728
2010,9,3,1,93,7.5071
2010,9,3,2,129,9.0889
2010,9,3,3,147,9.2140
2010,9,3,4,147,9.7189
2010,9,3,5,214,10.8940
2010,10,1,1,617,4.6922
2010,10,1,2,223,6.1650
2010,10,1,3,153,4.1510
2010,10,1,4,171,5.2179
2010,10,1,5,269,8.4668
2010,10,2,1,120,2.8525
2010,10,2,2,101,2.4492
2010,10,2,3,101,3.8317
2010,10,2,4,137,6.2746
2010,10,2,5,190,4.2571
2010,10,3,1,93,4.5915
2010,10,3,2,129,4.0000
2010,10,3,3,147,3.3873
2010,10,3,4,147,4.4588
2010,10,3,5,213,4.4307
2010,11,1,1,608,4.8290
2010,11,1,2,221,4.6818
2010,11,1,3,153,3.3960
2010,11,1,4,169,3.6123
2010,11,1,5,268,2.9194
2010,11,2,1,120,5.8240
2010,11,2,2,101,4.6858
2010,11,2,3,101,3.9987
2010,11,2,4,137,3.9922
2010,11,2,5,189,3.4617
2010,11,3,1,92,0.1305
2010,11,3,2,129,1.4435
2010,11,3,3,146,1.0119
2010,11,3,4,144,-0.7382
2010,11,3,5,213,0.2204
2010,12,1,1,601,10.1811
2010,12,1,2,215,10.5363
2010,12,1,3,152,8.5309
2010,12,1,4,167,7.5837
2010,12,1,5,268,7.5142
2010,12,2,1,120,9.9969
2010,12,2,2,100,7.7301
2010,12,2,3,101,7.5373
2010,12,2,4,137,6.3669
2010,12,2,5,186,5.7183
2010,12,3,1,91,6.2953
2010,12,3,2,129,5.7828
2010,12,3,3,146,7.1292
2010,12,3,4,143,6.2952
2010,12,3,5,212,4.8463
2011,1,1,1,590,-0.0879
2011,1,1,2,208,0.4175
2011,1,1,3,151,-1.8582
2011,1,1,4,166,-1.5966
2011,1,1,5,267,-3.4535
2011,1,2,1,119,1.3003
2011,1,2,2,100,1.4128
2011,1,2,3,100,1.4366
2011,1,2,4,135,0.3259
2011,1,2,5,185,-0.1782
2011,1,3,1,91,1.9320
2011,1,3,2,129,4.8561
2011,1,3,3,146,2.3005
2011,1,3,4,143,2.4922
2011,1,3,5,212,0.3658
2011,2,1,1,583,4.5866
2011,2,1,2,207,7.6592
2011,2,1,3,150,6.7203
2011,2,1,4,165,4.7571
2011,2,1,5,265,3.9980
2011,2,2,1,119,7.5619
2011,2,2,2,100,5.0790
2011,2,2,3,100,6.6656
2011,2,2,4,134,5.4902
2011,2,2,5,184,4.9084
2011,2,3,1,91,4.9667
2011,2,3,2,129,2.9548
2011,2,3,3,145,4.6887
2011,2,3,4,143,2.3428
2011,2,3,5,211,3.7975
2011,3,1,1,579,2.3086
2011,3,1,2,204,2.5602
2011,3,1,3,149,4.8637
2011,3,1,4,163,2.1427
2011,3,1,5,262,3.4572
2011,3,2,1,119,3.0901
2011,3,2,2,100,2.9714
2011,3,2,3,100,3.2157
2011,3,2,4,133,3.8850
2011,3,2,5,184,2.0626
2011,3,3,1,91,0.9765
2011,3,3,2,129,0.3445
2011,3,3,3,144,1.2002
2011,3,3,4,143,-0.1700
2011,3,3,5,210,1.0760
2011,4,1,1,571,0.7534
2011,4,1,2,204,0.9010
2011,4,1,3,149,1.4042
2011,4,1,4,163,1.9011
2011,4,1,5,259,3.1761
2011,4,2,1,119,2.9435
2011,4,2,2,100,3.5166
2011,4,2,3,100,1.0523
2011,4,2,4,132,1.7020
2011,4,2,5,184,3.8139
2011,4,3,1,91,3.6238
2011,4,3,2,129,3.3652
2011,4,3,3,143,2.5533
2011,4,3,4,142,4.2867
2011,4,3,5,208,3.4432
2011,5,1,1,565,-2.8719
2011,5,1,2,200,-1.8867
2011,5,1,3,149,-2.2725
2011,5,1,4,162,-2.3540
2011,5,1,5,256,-0.8531
2011,5,2,1,119,-2.3022
2011,5,2,2,99,-1.9639
2011,5,2,3,100,-3.1494
2011,5,2,4,132,-1.8651
2011,5,2,5,184,-1.0136
2011,5,3,1,90,-0.0970
2011,5,3,2,129,-1.7223
2011,5,3,3,143,-0.7940
2011,5,3,4,141,-1.9041
2011,5,3,5,208,-0.1286
2011,6,1,1,562,-4.7995
2011,6,1,2,197,-0.7869
2011,6,1,3,149,-3.4927
2011,6,1,4,159,-0.4783
2011,6,1,5,254,-3.6305
2011,6,2,1,119,-2.7592
2011,6,2,2,99,-0.8089
2011,6,2,3,100,-0.1861
2011,6,2,4,130,-0.9623
2011,6,2,5,182,-2.0784
2011,6,3,1,90,-3.8819
2011,6,3,2,129,-1.8829
2011,6,3,3,143,-1.0872
2011,6,3,4,140,-0.8306
2011,6,3,5,207,-1.4008
2011,7,1,1,460,-2.5414
2011,7,1,2,182,-3.4826
2011,7,1,3,168,-0.5746
2011,7,1,4,192,-3.3521
2011,7,1,5,372,-3.5022
2011,7,2,1,113,-5.9493
2011,7,2,2,102,-4.5220
2011,7,2,3,94,-3.7259
2011,7,2,4,108,-3.6550
2011,7,2,5,222,-4.4375
2011,7,3,1,102,-2.4195
2011,7,3,2,121,-1.8055
2011,7,3,3,132,-3.9069
2011,7,3,4,147,-1.9751
2011,7,3,5,208,-0.0763
2011,8,1,1,456,-13.0423
2011,8,1,2,179,-9.0922
2011,8,1,3,168,-9.1808
2011,8,1,4,192,-9.9632
2011,8,1,5,372,-11.9279
2011,8,2,1,112,-11.4857
2011,8,2,2,100,-6.7929
2011,8,2,3,93,-8.2989
2011,8,2,4,108,-7.6793
2011,8,2,5,222,-8.6093
2011,8,3,1,102,-3.5539
2011,8,3,2,120,-5.4337
2011,8,3,3,132,-3.3364
2011,8,3,4,147,-5.6574
2011,8,3,5,207,-5.7935
2011,9,1,1,454,-11.3360
2011,9,1,2,179,-11.3903
2011,9,1,3,165,-10.3946
2011,9,1,4,191,-11.8962
2011,9,1,5,371,-12.2170
2011,9,2,1,112,-13.0708
2011,9,2,2,99,-10.4405
2011,9,2,3,93,-10.8318
2011,9,2,4,108,-11.1126
2011,9,2,5,220,-10.9708
2011,9,3,1,102,-5.3161
2011,9,3,2,119,-6.4380
2011,9,3,3,132,-6.4162
2011,9,3,4,147,-7.4350
2011,9,3,5,207,-6.5394
2011,10,1,1,453,13.7309
2011,10,1,2,178,14.3021
2011,10,1,3,164,14.5617
2011,10,1,4,190,14.7380
2011,10,1,5,368,12.7307
2011,10,2,1,111,16.3032
2011,10,2,2,98,14.8150
2011,10,2,3,93,15.5366
2011,10,2,4,108,15.3655
2011,10,2,5,219,15.8848
2011,10,3,1,102,8.3128
2011,10,3,2,119,10.8775
2011,10,3,3,131,10.5791
2011,10,3,4,147,12.5720
2011,10,3,5,204,10.3540
2011,11,1,1,449,-1.3971
2011,11,1,2,178,-1.3965
2011,11,1,3,162,-0.3403
2011,11,1,4,190,-0.5118
2011,11,1,5,365,-3.9139
2011,11,2,1,111,0.7133
2011,11,2,2,98,-0.2254
2011,11,2,3,91,-0.1114
2011,11,2,4,108,-0.6337
2011,11,2,5,218,-1.5292
2011,11,3,1,102,1.0546
2011,11,3,2,119,1.2895
2011,11,3,3,130,1.4093
2011,11,3,4,146,0.6742
2011,11,3,5,204,-1.2089
2011,12,1,1,441,-0.4754
2011,12,1,2,177,2.4938
2011,12,1,3,161,4.4123
2011,12,1,4,189,1.8598
2011,12,1,5,359,0.0876
2011,12,2,1,111,0.6036
2011,12,2,2,97,0.5840
2011,12,2,3,91,0.5336
2011,12,2,4,108,0.5837
2011,12,2,5,217,-1.4984
2011,12,3,1,102,2.4264
2011,12,3,2,119,1.2529
2011,12,3,3,129,1.9112
2011,12,3,4,146,-0.0526
2011,12,3,5,202,-0.8562
2012,1,1,1,435,10.5356
2012,1,1,2,177,8.3804
2012,1,1,3,159,7.1958
2012,1,1,4,188,7.9799
2012,1,1,5,357,9.9076
2012,1,2,1,109,7.2937
2012,1,2,2,97,4.3231
2012,1,2,3,91,6.3766
2012,1,2,4,108,6.4502
2012,1,2,5,217,8.7586
2012,1,3,1,101,1.4213
2012,1,3,2,118,4.7041
2012,1,3,3,128,3.1100
2012,1,3,4,146,6.2787
2012,1,3,5,201,5.2709
2012,2,1,1,429,2.9410
2012,2,1,2,176,0.9502
2012,2,1,3,159,1.9747
2012,2,1,4,187,1.5633
2012,2,1,5,355,1.7270
2012,2,2,1,109,5.2986
2012,2,2,2,96,2.3272
2012,2,2,3,90,3.0281
2012,2,2,4,108,3.9889
2012,2,2,5,214,2.7202
2012,2,3,1,101,3.8708
2012,2,3,2,118,2.3719
2012,2,3,3,127,3.7620
2012,2,3,4,146,4.2123
2012,2,3,5,200,5.4167
2012,3,1,1,424,4.6742
2012,3,1,2,175,3.4847
2012,3,1,3,155,4.3855
2012,3,1,4,186,2.4252
2012,3,1,5,353,3.1832
2012,3,2,1,109,2.9830
2012,3,2,2,96,0.6506
2012,3,2,3,90,3.1269
2012,3,2,4,108,1.7130
2012,3,2,5,213,2.1230
2012,3,3,1,101,3.5675
2012,3,3,2,118,2.4498
2012,3,3,3,126,1.4566
2012,3,3,4,145,1.4502
2012,3,3,5,198,3.2843
2012,4,1,1,421,-2.4020
2012,4,1,2,174,-0.9264
2012,4,1,3,153,-1.7748
2012,4,1,4,185,-2.6677
2012,4,1,5,349,-2.7611
2012,4,2,1,109,-0.7467
2012,4,2,2,96,-0.9890
2012,4,2,3,90,-1.0738
2012,4,2,4,108,-0.7013
2012,4,2,5,213,-1.5149
2012,4,3,1,100,0.5704
2012,4,3,2,118,-0.3835
2012,4,3,3,125,-0.2284
2012,4,3,4,145,-0.8352
2012,4,3,5,198,-0.7649
2012,5,1,1,417,-8.6923
2012,5,1,2,172,-6.8681
2012,5,1,3,153,-3.2726
2012,5,1,4,185,-7.2278
2012,5,1,5,345,-8.6084
2012,5,2,1,109,-7.1204
2012,5,2,2,96,-5.3920
2012,5,2,3,90,-6.6711
2012,5,2,4,107,-5.9299
2012,5,2,5,212,-6.8784
2012,5,3,1,99,-4.4310
2012,5,3,2,117,-5.3135
2012,5,3,3,125,-2.7518
2012,5,3,4,145,-7.9966
2012,5,3,5,198,-6.2611
2012,6,1,1,413,5.0516
2012,6,1,2,171,5.6690
2012,6,1,3,152,7.7198
2012,6,1,4,185,6.3254
2012,6,1,5,343,7.6021
2012,6,2,1,108,6.6421
2012,6,2,2,96,5.0639
2012,6,2,3,90,3.4251
2012,6,2,4,107,2.9875
2012,6,2,5,212,4.8453
2012,6,3,1,99,4.6114
2012,6,3,2,117,3.5429
2012,6,3,3,124,3.8477
2012,6,3,4,144,3.7440
2012,6,3,5,197,3.2707
2012,7,1,1,418,-3.8557
2012,7,1,2,138,-0.7134
2012,7,1,3,196,0.3436
2012,7,1,4,223,-1.3156
2012,7,1,5,348,-2.7765
2012,7,2,1,94,-2.8314
2012,7,2,2,87,-0.9159
2012,7,2,3,98,-1.1498
2012,7,2,4,120,-1.8328
2012,7,2,5,215,-2.2824
2012,7,3,1,124,2.3856
2012,7,3,2,133,1.4433
2012,7,3,3,132,1.3311
2012,7,3,4,166,0.5996
2012,7,3,5,175,1.3259
2012,8,1,1,413,3.4819
2012,8,1,2,135,2.5082
2012,8,1,3,194,5.0750
2012,8,1,4,222,2.7920
2012,8,1,5,345,2.1416
2012,8,2,1,93,3.0969
2012,8,2,2,87,4.3382
2012,8,2,3,98,3.7969
2012,8,2,4,119,2.9823
2012,8,2,5,215,4.7326
2012,8,3,1,124,0.8019
2012,8,3,2,132,0.4096
2012,8,3,3,131,0.7899
2012,8,3,4,165,4.3522
2012,8,3,5,174,4.9458
2012,9,1,1,408,5.2231
2012,9,1,2,134,5.3363
2012,9,1,3,193,5.1587
2012,9,1,4,219,3.8393
2012,9,1,5,342,5.6922
2012,9,2,1,93,4.3004
2012,9,2,2,87,2.8239
2012,9,2,3,98,3.9539
2012,9,2,4,118,3.5757
2012,9,2,5,214,1.6588
2012,9,3,1,121,2.5599
2012,9,3,2,132,3.0175
2012,9,3,3,131,2.7218
2012,9,3,4,165,2.5531
2012,9,3,5,174,1.6429
2012,10,1,1,403,-6.1604
2012,10,1,2,133,-3.6344
2012,10,1,3,193,-0.6176
2012,10,1,4,217,-2.6101
2012,10,1,5,339,-4.6564
2012,10,2,1,93,-1.6964
2012,10,2,2,87,0.0494
2012,10,2,3,97,-0.2040
2012,10,2,4,118,-0.9822
2012,10,2,5,214,-2.8614
2012,10,3,1,120,-1.9108
2012,10,3,2,132,-1.1366
2012,10,3,3,131,-0.5259
2012,10,3,4,165,-2.0504
2012,10,3,5,174,-5.3683
2012,11,1,1,402,2.0177
2012,11,1,2,132,-0.0453
2012,11,1,3,190,1.8771
2012,11,1,4,216,2.7381
2012,11,1,5,336,-1.0583
2012,11,2,1,91,1.4531
2012,11,2,2,85,1.5544
2012,11,2,3,96,1.2551
2012,11,2,4,117,0.9767
2012,11,2,5,213,1.7773
2012,11,3,1,118,1.2219
2012,11,3,2,132,0.4131
2012,11,3,3,131,0.3974
2012,11,3,4,165,2.4742
2012,11,3,5,173,0.7868
2012,12,1,1,397,3.4261
2012,12,1,2,130,5.6235
2012,12,1,3,189,3.7540
2012,12,1,4,215,3.1577
2012,12,1,5,331,2.7157
2012,12,2,1,91,4.2955
2012,12,2,2,85,3.7109
2012,12,2,3,96,3.6363
2012,12,2,4,116,3.3807
2012,12,2,5,213,3.2428
2012,12,3,1,118,0.0503
2012,12,3,2,132,0.2585
2012,12,3,3,130,0.9693
2012,12,3,4,165,1.2961
2012,12,3,5,173,-0.1154
2013,1,1,1,391,7.5177
2013,1,1,2,128,6.5670
2013,1,1,3,189,4.9315
2013,1,1,4,214,6.8632
2013,1,1,5,325,5.5784
2013,1,2,1,89,7.3190
2013,1,2,2,85,6.6601
2013,1,2,3,95,7.1920
2013,1,2,4,115,6.3228
2013,1,2,5,211,5.1835
2013,1,3,1,118,5.4207
2013,1,3,2,130,5.9285
2013,1,3,3,130,5.7111
2013,1,3,4,165,7.7262
2013,1,3,5,173,2.6043
2013,2,1,1,388,1.7405
2013,2,1,2,128,0.8593
2013,2,1,3,188,-1.0373
2013,2,1,4,214,1.5747
2013,2,1,5,323,-0.1206
2013,2,2,1,89,0.1917
2013,2,2,2,84,0.8725
2013,2,2,3,95,0.5938
2013,2,2,4,115,1.8340
2013,2,2,5,211,0.5041
2013,2,3,1,116,1.6303
2013,2,3,2,129,2.6666
2013,2,3,3,130,1.9355
2013,2,3,4,165,0.3999
2013,2,3,5,173,-0.0345
2013,3,1,1,385,7.5715
2013,3,1,2,126,4.1335
2013,3,1,3,188,6.1401
2013,3,1,4,213,3.9173
2013,3,1,5,322,6.5680
2013,3,2,1,87,5.2045
2013,3,2,2,84,6.1767
2013,3,2,3,95,5.1779
2013,3,2,4,114,5.0399
2013,3,2,5,210,3.0967
2013,3,3,1,116,5.1547
2013,3,3,2,129,5.1505
2013,3,3,3,130,3.5749
2013,3,3,4,165,3.8563
2013,3,3,5,173,1.4413
2013,4,1,1,376,1.7017
2013,4,1,2,126,-0.2876
2013,4,1,3,188,0.9886
2013,4,1,4,212,-1.0485
2013,4,1,5,320,-1.0288
2013,4,2,1,87,-0.2709
2013,4,2,2,84,0.0734
2013,4,2,3,95,-0.6475
2013,4,2,4,114,-2.0085
2013,4,2,5,210,-1.3281
2013,4,3,1,116,1.6215
2013,4,3,2,129,2.6477
2013,4,3,3,130,1.4018
2013,4,3,4,165,-0.1047
2013,4,3,5,173,2.3453
2013,5,1,1,370,3.0651
2013,5,1,2,125,5.5420
2013,5,1,3,188,5.3885
2013,5,1,4,211,6.8198
2013,5,1,5,318,7.5630
2013,5,2,1,87,5.4393
2013,5,2,2,84,5.5240
2013,5,2,3,95,2.9259
2013,5,2,4,114,6.5083
2013,5,2,5,206,5.3561
2013,5,3,1,116,0.1565
2013,5,3,2,129,0.6439
2013,5,3,3,130,1.4341
2013,5,3,4,165,2.6958
2013,5,3,5,173,3.9047
2013,6,1,1,363,0.0673
2013,6,1,2,124,-0.8242
2013,6,1,3,187,-0.0006
2013,6,1,4,210,1.2150
2013,6,1,5,317,-0.2223
2013,6,2,1,87,-1.3517
2013,6,2,2,84,-0.7929
2013,6,2,3,95,-1.2171
2013,6,2,4,114,-0.6912
2013,6,2,5,205,-0.7973
2013,6,3,1,116,-1.4459
2013,6,3,2,128,-0.3372
2013,6,3,3,129,-0.5387
2013,6,3,4,165,-1.5647
2013,6,3,5,173,-3.1930
2013,7,1,1,487,9.4113
2013,7,1,2,150,6.7267
2013,7,1,3,134,6.6511
2013,7,1,4,159,9.0300
2013,7,1,5,311,7.8370
2013,7,2,1,107,8.9301
2013,7,2,2,85,6.6274
2013,7,2,3,95,5.8788
2013,7,2,4,122,7.6329
2013,7,2,5,208,6.2853
2013,7,3,1,118,5.6151
2013,7,3,2,140,5.0826
2013,7,3,3,125,4.6724
2013,7,3,4,139,5.7294
2013,7,3,5,196,5.1604
2013,8,1,1,484,-3.2594
2013,8,1,2,150,-2.0164
2013,8,1,3,134,-5.4592
2013,8,1,4,159,-2.4136
2013,8,1,5,309,-0.7152
2013,8,2,1,107,-4.2314
2013,8,2,2,85,-3.5795
2013,8,2,3,95,-2.2991
2013,8,2,4,122,-2.3969
2013,8,2,5,206,-2.1845
2013,8,3,1,116,-1.8786
2013,8,3,2,140,-3.6945
2013,8,3,3,125,-3.5670
2013,8,3,4,139,-3.3320
2013,8,3,5,194,0.0202
2013,9,1,1,475,6.5670
2013,9,1,2,149,7.4602
2013,9,1,3,133,7.3845
2013,9,1,4,158,7.9517
2013,9,1,5,308,7.5295
2013,9,2,1,107,5.0700
2013,9,2,2,85,5.4831
2013,9,2,3,94,6.6370
2013,9,2,4,122,7.4466
2013,9,2,5,206,6.1418
2013,9,3,1,116,4.0566
2013,9,3,2,140,2.9118
2013,9,3,3,125,3.4483
2013,9,3,4,139,3.7146
2013,9,3,5,194,3.5527
2013,10,1,1,471,1.2871
2013,10,1,2,148,3.7279
2013,10,1,3,131,5.0546
2013,10,1,4,158,4.6879
2013,10,1,5,307,0.6720
2013,10,2,1,107,2.6218
2013,10,2,2,85,4.8496
2013,10,2,3,94,3.4522
2013,10,2,4,122,1.9538
2013,10,2,5,205,1.6132
2013,10,3,1,114,5.1729
2013,10,3,2,140,4.7648
2013,10,3,3,125,4.9395
2013,10,3,4,139,3.3303
2013,10,3,5,194,4.5969
2013,11,1,1,469,5.9414
2013,11,1,2,147,7.4490
2013,11,1,3,129,5.7475
2013,11,1,4,156,6.1961
2013,11,1,5,305,5.1550
2013,11,2,1,104,2.9339
2013,11,2,2,85,4.0165
2013,11,2,3,92,2.6163
2013,11,2,4,122,3.3500
2013,11,2,5,203,4.1278
2013,11,3,1,114,1.4181
2013,11,3,2,139,2.2799
2013,11,3,3,124,3.4187
2013,11,3,4,138,2.0768
2013,11,3,5,194,3.0678
2013,12,1,1,462,2.7706
2013,12,1,2,145,2.3830
2013,12,1,3,127,2.5896
2013,12,1,4,155,1.5606
2013,12,1,5,302,3.6553
2013,12,2,1,103,2.1787
2013,12,2,2,85,3.5085
2013,12,2,3,91,2.9884
2013,12,2,4,122,2.3838
2013,12,2,5,201,0.7836
2013,12,3,1,114,2.5496
2013,12,3,2,139,2.2605
2013,12,3,3,124,3.2606
2013,12,3,4,138,2.1992
2013,12,3,5,194,2.4335
2014,1,1,1,462,0.2888
2014,1,1,2,145,-3.3116
2014,1,1,3,127,-5.3247
2014,1,1,4,154,-1.8584
2014,1,1,5,298,-0.1710
2014,1,2,1,102,-1.8048
2014,1,2,2,84,-3.7441
2014,1,2,3,89,-2.2260
2014,1,2,4,121,-4.4941
2014,1,2,5,201,-2.5204
2014,1,3,1,114,-3.8468
2014,1,3,2,139,-3.4038
2014,1,3,3,122,-4.4526
2014,1,3,4,138,-3.1778
2014,1,3,5,192,-2.5050
2014,2,1,1,460,5.9396
2014,2,1,2,144,4.1471
2014,2,1,3,127,5.1104
2014,2,1,4,153,3.9966
2014,2,1,5,297,5.6998
2014,2,2,1,101,6.5425
2014,2,2,2,84,3.6593
2014,2,2,3,87,4.4061
2014,2,2,4,121,4.6139
2014,2,2,5,200,4.9449
2014,2,3,1,114,5.2270
2014,2,3,2,139,4.2672
2014,2,3,3,120,4.3325
2014,2,3,4,137,5.1221
2014,2,3,5,192,5.2272
2014,3,1,1,451,-0.5589
2014,3,1,2,143,2.0093
2014,3,1,3,127,2.9930
2014,3,1,4,149,-1.3445
2014,3,1,5,295,-2.2626
2014,3,2,1,101,-0.0857
2014,3,2,2,84,0.6369
2014,3,2,3,85,0.0310
2014,3,2,4,121,0.3275
2014,3,2,5,199,-1.5869
2014,3,3,1,114,0.7952
2014,3,3,2,138,0.9288
2014,3,3,3,120,0.2066
2014,3,3,4,137,1.6702
2014,3,3,5,192,-0.9657
2014,4,1,1,448,-7.2746
2014,4,1,2,142,-4.2690
2014,4,1,3,127,-1.4888
2014,4,1,4,150,-4.1740
2014,4,1,5,293,-7.2875
2014,4,2,1,101,-5.4187
2014,4,2,2,83,-2.0625
2014,4,2,3,85,-2.3623
2014,4,2,4,121,-2.3195
2014,4,2,5,199,-2.8901
2014,4,3,1,113,0.7651
2014,4,3,2,138,1.1110
2014,4,3,3,120,1.4424
2014,4,3,4,137,1.4889
2014,4,3,5,192,0.4081
2014,5,1,1,445,-3.6296
2014,5,1,2,140,-1.0880
2014,5,1,3,126,1.4189
2014,5,1,4,150,-1.1438
2014,5,1,5,291,0.6020
2014,5,2,1,100,1.0885
2014,5,2,2,83,1.4282
2014,5,2,3,85,1.2876
2014,5,2,4,121,1.0993
2014,5,2,5,198,0.0670
2014,5,3,1,113,2.1755
2014,5,3,2,138,1.0328
2014,5,3,3,120,1.7280
2014,5,3,4,137,2.3461
2014,5,3,5,192,3.2529
2014,6,1,1,439,5.5292
2014,6,1,2,141,4.3410
2014,6,1,3,126,3.9572
2014,6,1,4,150,3.8680
2014,6,1,5,290,9.0406
2014,6,2,1,100,6.6992
2014,6,2,2,83,3.1545
2014,6,2,3,85,5.0757
2014,6,2,4,121,4.1833
2014,6,2,5,196,6.4816
2014,6,3,1,113,1.2716
2014,6,3,2,138,1.2899
2014,6,3,3,120,1.8769
2014,6,3,4,135,1.9578
2014,6,3,5,192,3.6183
2014,7,1,1,466,-6.2811
2014,7,1,2,157,-6.1766
2014,7,1,3,124,-4.6857
2014,7,1,4,125,-5.4441
2014,7,1,5,284,-7.5792
2014,7,2,1,113,-3.2512
2014,7,2,2,87,-6.0784
2014,7,2,3,98,-5.3810
2014,7,2,4,126,-6.4863
2014,7,2,5,202,-7.3270
2014,7,3,1,132,-1.8483
2014,7,3,2,139,-2.0779
2014,7,3,3,140,-1.3981
2014,7,3,4,144,-1.9766
2014,7,3,5,184,-0.8593
2014,8,1,1,462,3.1077
2014,8,1,2,156,6.0899
2014,8,1,3,124,2.4378
2014,8,1,4,125,3.6887
2014,8,1,5,283,4.4351
2014,8,2,1,111,6.7017
2014,8,2,2,87,4.7337
2014,8,2,3,97,4.8621
2014,8,2,4,125,4.7883
2014,8,2,5,200,5.0271
2014,8,3,1,132,4.6954
2014,8,3,2,138,3.5808
2014,8,3,3,140,3.8733
2014,8,3,4,144,4.2536
2014,8,3,5,184,5.8285
2014,9,1,1,457,-7.8810
2014,9,1,2,156,-6.5562
2014,9,1,3,124,-6.7299
2014,9,1,4,125,-6.5001
2014,9,1,5,281,-6.8388
2014,9,2,1,111,-5.5871
2014,9,2,2,85,-6.0070
2014,9,2,3,97,-6.2271
2014,9,2,4,125,-5.5570
2014,9,2,5,200,-5.6220
2014,9,3,1,131,-2.6363
2014,9,3,2,138,-2.1132
2014,9,3,3,140,-2.1868
2014,9,3,4,144,-2.4426
2014,9,3,5,182,-0.6724
2014,10,1,1,453,4.4112
2014,10,1,2,156,6.7779
2014,10,1,3,124,7.0605
2014,10,1,4,124,5.8462
2014,10,1,5,280,6.1935
2014,10,2,1,110,1.6556
2014,10,2,2,85,5.9824
2014,10,2,3,97,6.9100
2014,10,2,4,125,5.3673
2014,10,2,5,200,5.9451
2014,10,3,1,131,2.2005
2014,10,3,2,137,2.9033
2014,10,3,3,140,2.5257
2014,10,3,4,144,1.1649
2014,10,3,5,181,1.5123
2014,11,1,1,449,-0.0300
2014,11,1,2,154,-0.3523
2014,11,1,3,124,-2.3214
2014,11,1,4,123,-1.1190
2014,11,1,5,278,-0.9516
2014,11,2,1,110,1.1374
2014,11,2,2,85,0.6372
2014,11,2,3,97,-1.4219
2014,11,2,4,125,2.3769
2014,11,2,5,198,0.3607
2014,11,3,1,131,3.7630
2014,11,3,2,136,3.7651
2014,11,3,3,140,3.5188
2014,11,3,4,144,1.9411
2014,11,3,5,181,1.5007
2014,12,1,1,447,3.3084
2014,12,1,2,153,5.1058
2014,12,1,3,124,7.1082
2014,12,1,4,120,6.4618
2014,12,1,5,277,4.8515
2014,12,2,1,109,0.9228
2014,12,2,2,85,2.0487
2014,12,2,3,97,1.0610
2014,12,2,4,125,1.1107
2014,12,2,5,198,2.4825
2014,12,3,1,130,-0.2342
2014,12,3,2,135,0.1263
2014,12,3,3,140,-1.5732
2014,12,3,4,144,0.0261
2014,12,3,5,180,-0.8433
2015,1,1,1,443,-4.5044
2015,1,1,2,152,-4.1444
2015,1,1,3,122,-6.4696
2015,1,1,4,120,-4.7238
2015,1,1,5,277,-3.6323
2015,1,2,1,107,-1.5887
2015,1,2,2,85,-4.4899
2015,1,2,3,97,-3.6096
2015,1,2,4,125,-4.0643
2015,1,2,5,197,-2.8470
2015,1,3,1,130,-0.7360
2015,1,3,2,135,-2.3620
2015,1,3,3,139,-1.1503
2015,1,3,4,142,-4.0601
2015,1,3,5,180,-2.3438
2015,2,1,1,440,5.1755
2015,2,1,2,150,7.3161
2015,2,1,3,122,6.5523
2015,2,1,4,120,5.7479
2015,2,1,5,276,5.2453
2015,2,2,1,104,4.9752
2015,2,2,2,85,4.7474
2015,2,2,3,97,6.4451
2015,2,2,4,125,8.2059
2015,2,2,5,196,8.4863
2015,2,3,1,129,5.7325
2015,2,3,2,134,5.1062
2015,2,3,3,138,4.8815
2015,2,3,4,142,5.8812
2015,2,3,5,177,7.3394
2015,3,1,1,434,-0.4245
2015,3,1,2,149,0.1703
2015,3,1,3,121,1.0216
2015,3,1,4,120,2.1640
2015,3,1,5,276,0.5145
2015,3,2,1,103,2.3295
2015,3,2,2,85,0.3639
2015,3,2,3,97,2.5704
2015,3,2,4,123,1.7869
2015,3,2,5,194,1.9902
