year,month,rank_ME,rank_CEI,nstocks,ret_vw
2010,8,3,1,150,-3.9989
2010,8,3,2,131,-3.7925
2010,8,3,3,140,-4.2300
2010,8,3,4,107,-3.9290
2010,8,3,5,141,-2.5851
2010,9,1,1,105,12.0807
2010,9,1,2,122,14.9469
2010,9,1,3,193,11.6372
2010,9,1,4,259,13.9661
2010,9,1,5,446,12.7261
2010,9,2,1,69,14.4825
2010,9,2,2,70,12.0517
2010,9,2,3,106,12.4198
2010,9,2,4,123,14.4433
2010,9,2,5,163,14.2745
2010,9,3,1,150,7.8023
2010,9,3,2,131,8.9673
2010,9,3,3,140,11.7610
2010,9,3,4,106,11.5301
2010,9,3,5,141,10.2112
2010,10,1,1,105,2.2542
2010,10,1,2,122,4.1238
2010,10,1,3,193,4.1309
2010,10,1,4,258,6.3527
2010,10,1,5,438,5.7058
2010,10,2,1,69,2.2843
2010,10,2,2,70,2.6659
2010,10,2,3,106,4.2536
2010,10,2,4,123,4.4581
2010,10,2,5,163,5.0396
2010,10,3,1,149,4.3637
2010,10,3,2,131,2.3009
2010,10,3,3,140,5.4744
2010,10,3,4,106,5.0017
2010,10,3,5,141,5.1707
2010,11,1,1,104,4.1211
2010,11,1,2,122,5.0489
2010,11,1,3,192,4.1200
2010,11,1,4,256,5.6499
2010,11,1,5,434,3.2603
2010,11,2,1,69,4.7901
2010,11,2,2,70,4.1193
2010,11,2,3,106,4.5942
2010,11,2,4,123,3.7191
2010,11,2,5,163,3.4029
2010,11,3,1,149,0.4758
2010,11,3,2,131,-0.9926
2010,11,3,3,139,1.2089
2010,11,3,4,106,1.8302
2010,11,3,5,139,0.1743
2010,12,1,1,100,6.6744
2010,12,1,2,122,9.2467
2010,12,1,3,191,7.8107
2010,12,1,4,252,8.3597
2010,12,1,5,429,10.6142
2010,12,2,1,69,6.7367
2010,12,2,2,70,6.7448
2010,12,2,3,105,6.2086
2010,12,2,4,122,6.8549
2010,12,2,5,163,8.6344
2010,12,3,1,149,5.1276
2010,12,3,2,130,5.4728
2010,12,3,3,139,8.1569
2010,12,3,4,106,5.7614
2010,12,3,5,138,6.7288
2011,1,1,1,100,-0.6647
2011,1,1,2,118,-4.4202
2011,1,1,3,189,-4.0647
2011,1,1,4,247,-0.9848
2011,1,1,5,425,0.2308
2011,1,2,1,69,1.2743
2011,1,2,2,69,-0.7361
2011,1,2,3,104,-1.0770
2011,1,2,4,121,1.5896
2011,1,2,5,163,0.5323
2011,1,3,1,149,3.2065
2011,1,3,2,130,1.9705
2011,1,3,3,139,3.2680
2011,1,3,4,106,2.2643
2011,1,3,5,138,-0.0393
2011,2,1,1,100,4.1234
2011,2,1,2,117,4.3026
2011,2,1,3,188,6.5452
2011,2,1,4,244,4.3290
2011,2,1,5,420,5.8500
2011,2,2,1,69,4.9710
2011,2,2,2,69,4.1340
2011,2,2,3,104,5.1621
2011,2,2,4,120,4.3379
2011,2,2,5,162,6.5937
2011,2,3,1,149,3.2393
2011,2,3,2,130,3.2450
2011,2,3,3,139,4.9673
2011,2,3,4,106,3.7706
2011,2,3,5,136,2.7260
2011,3,1,1,99,1.9417
2011,3,1,2,115,2.8634
2011,3,1,3,187,4.1318
2011,3,1,4,243,3.6070
2011,3,1,5,415,3.1937
2011,3,2,1,69,2.7792
2011,3,2,2,69,3.1423
2011,3,2,3,104,5.0480
2011,3,2,4,119,3.1360
2011,3,2,5,162,0.9125
2011,3,3,1,149,-0.3334
2011,3,3,2,130,0.7684
2011,3,3,3,138,1.0471
2011,3,3,4,106,0.4252
2011,3,3,5,135,1.3381
2011,4,1,1,98,1.7481
2011,4,1,2,114,0.6596
2011,4,1,3,186,1.4911
2011,4,1,4,241,0.8556
2011,4,1,5,414,1.3048
2011,4,2,1,69,1.5838
2011,4,2,2,69,3.0803
2011,4,2,3,104,2.3278
2011,4,2,4,119,2.9959
2011,4,2,5,161,2.7606
2011,4,3,1,149,3.8115
2011,4,3,2,129,4.1543
2011,4,3,3,137,3.2624
2011,4,3,4,105,2.8275
2011,4,3,5,135,1.6923
2011,5,1,1,97,1.7385
2011,5,1,2,112,-3.4804
2011,5,1,3,186,-1.3449
2011,5,1,4,240,-1.8436
2011,5,1,5,408,-2.2373
2011,5,2,1,69,1.4118
2011,5,2,2,69,-1.2188
2011,5,2,3,104,-2.0959
2011,5,2,4,119,-3.0602
2011,5,2,5,160,-2.9101
2011,5,3,1,149,-1.2630
2011,5,3,2,129,-0.4631
2011,5,3,3,135,-2.3936
2011,5,3,4,105,-0.7962
2011,5,3,5,135,-0.3155
2011,6,1,1,96,-1.1411
2011,6,1,2,112,-2.8975
2011,6,1,3,184,-1.9495
2011,6,1,4,238,-2.1700
2011,6,1,5,404,-4.3942
2011,6,2,1,69,-0.1331
2011,6,2,2,68,-1.0941
2011,6,2,3,104,-0.4368
2011,6,2,4,119,-2.1008
2011,6,2,5,158,-3.6909
2011,6,3,1,148,-0.6273
2011,6,3,2,129,-1.4453
2011,6,3,3,135,-1.5097
2011,6,3,4,105,-2.3447
2011,6,3,5,134,-2.3634
2011,7,1,1,99,2.0650
2011,7,1,2,118,-0.2681
2011,7,1,3,167,-3.2887
2011,7,1,4,297,-3.3937
2011,7,1,5,430,-3.8096
2011,7,2,1,81,-4.0270
2011,7,2,2,73,-5.1034
2011,7,2,3,102,-4.6587
2011,7,2,4,133,-4.1555
2011,7,2,5,164,-4.4547
2011,7,3,1,160,-1.6320
2011,7,3,2,135,-4.1861
2011,7,3,3,131,-3.1705
2011,7,3,4,105,3.0561
2011,7,3,5,128,-0.7063
2011,8,1,1,99,-4.1346
2011,8,1,2,116,-9.9558
2011,8,1,3,167,-11.1383
2011,8,1,4,293,-10.3386
2011,8,1,5,429,-12.8393
2011,8,2,1,81,-8.1455
2011,8,2,2,72,-7.8387
2011,8,2,3,102,-6.3768
2011,8,2,4,133,-9.9600
2011,8,2,5,161,-9.6626
2011,8,3,1,160,-3.3282
2011,8,3,2,135,-4.8556
2011,8,3,3,130,-5.5775
2011,8,3,4,105,-6.2658
2011,8,3,5,127,-6.5325
2011,9,1,1,99,-8.8016
2011,9,1,2,115,-8.8534
2011,9,1,3,166,-10.4329
2011,9,1,4,289,-11.1047
2011,9,1,5,428,-13.5704
2011,9,2,1,81,-9.3053
2011,9,2,2,72,-9.2546
2011,9,2,3,102,-9.6399
2011,9,2,4,132,-11.4999
2011,9,2,5,159,-13.2688
2011,9,3,1,160,-4.2349
2011,9,3,2,135,-7.1790
2011,9,3,3,130,-6.8012
2011,9,3,4,105,-8.1813
2011,9,3,5,126,-8.4225
2011,10,1,1,99,11.6278
2011,10,1,2,114,16.1900
2011,10,1,3,166,15.9201
2011,10,1,4,289,13.2948
2011,10,1,5,427,13.5236
2011,10,2,1,79,13.9192
2011,10,2,2,72,15.2837
2011,10,2,3,101,14.7559
2011,10,2,4,132,18.7322
2011,10,2,5,159,15.5073
2011,10,3,1,158,8.6539
2011,10,3,2,134,10.9578
2011,10,3,3,130,12.7651
2011,10,3,4,105,11.5929
2011,10,3,5,126,11.5816
2011,11,1,1,98,0.8127
2011,11,1,2,114,-1.2872
2011,11,1,3,164,-1.4354
2011,11,1,4,287,-1.8213
2011,11,1,5,424,-3.0037
2011,11,2,1,79,1.9447
2011,11,2,2,72,0.1689
2011,11,2,3,99,-0.2862
2011,11,2,4,132,-0.6148
2011,11,2,5,158,-1.8432
2011,11,3,1,158,1.3447
2011,11,3,2,133,0.8043
2011,11,3,3,130,0.1079
2011,11,3,4,105,-2.2946
2011,11,3,5,125,-0.8040
2011,12,1,1,98,1.8906
2011,12,1,2,114,1.8877
2011,12,1,3,162,1.8048
2011,12,1,4,287,2.0735
2011,12,1,5,418,0.4003
2011,12,2,1,79,0.4481
2011,12,2,2,72,0.4529
2011,12,2,3,99,0.5959
2011,12,2,4,132,-0.3398
2011,12,2,5,158,-0.4507
2011,12,3,1,157,1.7110
2011,12,3,2,133,1.6839
2011,12,3,3,129,-2.3486
2011,12,3,4,104,-1.1193
2011,12,3,5,125,0.6593
2012,1,1,1,98,7.5188
2012,1,1,2,114,8.4067
2012,1,1,3,162,8.1323
2012,1,1,4,284,8.3141
2012,1,1,5,414,11.0817
2012,1,2,1,79,5.3470
2012,1,2,2,72,7.2027
2012,1,2,3,99,5.7434
2012,1,2,4,131,6.4837
2012,1,2,5,157,8.7088
2012,1,3,1,157,2.4968
2012,1,3,2,131,4.2218
2012,1,3,3,128,6.4655
2012,1,3,4,104,8.5776
2012,1,3,5,124,3.8455
2012,2,1,1,97,1.2021
2012,2,1,2,114,1.5023
2012,2,1,3,161,1.6620
2012,2,1,4,281,1.8345
2012,2,1,5,409,2.0614
2012,2,2,1,78,2.2930
2012,2,2,2,72,2.3618
2012,2,2,3,99,2.1866
2012,2,2,4,128,3.8639
2012,2,2,5,157,3.8150
2012,2,3,1,157,3.2856
2012,2,3,2,131,2.4794
2012,2,3,3,127,3.7435
2012,2,3,4,104,8.1213
2012,2,3,5,124,4.6377
2012,3,1,1,96,3.6396
2012,3,1,2,112,4.2632
2012,3,1,3,160,3.4445
2012,3,1,4,280,4.9986
2012,3,1,5,405,3.9873
2012,3,2,1,78,2.6233
2012,3,2,2,72,2.7554
2012,3,2,3,99,2.1099
2012,3,2,4,128,1.4399
2012,3,2,5,156,2.5618
2012,3,3,1,156,1.9994
2012,3,3,2,131,2.6001
2012,3,3,3,127,2.7999
2012,3,3,4,103,4.6296
2012,3,3,5,123,0.9953
2012,4,1,1,96,-1.5484
2012,4,1,2,111,-2.4902
2012,4,1,3,160,-1.5618
2012,4,1,4,278,-1.9981
2012,4,1,5,400,-2.1758
2012,4,2,1,78,-0.6041
2012,4,2,2,72,-1.5871
2012,4,2,3,99,-1.2068
2012,4,2,4,128,-1.3361
2012,4,2,5,156,-1.1212
2012,4,3,1,156,-0.2364
2012,4,3,2,131,-0.1216
2012,4,3,3,126,-0.3622
2012,4,3,4,102,-1.1164
2012,4,3,5,123,-0.7614
2012,5,1,1,96,-7.7223
2012,5,1,2,110,-7.8137
2012,5,1,3,160,-7.8603
2012,5,1,4,278,-6.8515
2012,5,1,5,395,-7.4035
2012,5,2,1,78,-4.7819
2012,5,2,2,72,-5.6106
2012,5,2,3,99,-7.0542
2012,5,2,4,128,-7.3486
2012,5,2,5,154,-6.1428
2012,5,3,1,154,-4.4712
2012,5,3,2,131,-5.0440
2012,5,3,3,126,-7.5853
2012,5,3,4,102,-6.2193
2012,5,3,5,123,-5.4198
2012,6,1,1,96,3.7757
2012,6,1,2,110,4.4438
2012,6,1,3,158,6.3868
2012,6,1,4,277,6.9351
2012,6,1,5,394,7.5842
2012,6,2,1,78,3.5578
2012,6,2,2,72,3.4845
2012,6,2,3,99,3.4362
2012,6,2,4,128,3.2115
2012,6,2,5,154,7.6872
2012,6,3,1,154,4.5338
2012,6,3,2,130,4.3654
2012,6,3,3,126,3.0184
2012,6,3,4,100,2.5705
2012,6,3,5,123,2.5572
2012,7,1,1,118,-2.5980
2012,7,1,2,94,-2.0640
2012,7,1,3,169,-2.3722
2012,7,1,4,302,-3.1101
2012,7,1,5,425,-0.8299
2012,7,2,1,74,-0.8663
2012,7,2,2,81,-0.7927
2012,7,2,3,104,-2.1135
2012,7,2,4,126,-2.7417
2012,7,2,5,154,-1.0947
2012,7,3,1,162,2.2799
2012,7,3,2,142,0.6587
2012,7,3,3,134,0.6460
2012,7,3,4,125,2.7486
2012,7,3,5,124,-1.2250
2012,8,1,1,118,1.9232
2012,8,1,2,94,2.2226
2012,8,1,3,167,2.8000
2012,8,1,4,298,5.0336
2012,8,1,5,419,3.9050
2012,8,2,1,73,3.4523
2012,8,2,2,81,2.5907
2012,8,2,3,104,3.6320
2012,8,2,4,125,4.7662
2012,8,2,5,154,4.1770
2012,8,3,1,162,0.9878
2012,8,3,2,141,1.2756
2012,8,3,3,133,2.6374
2012,8,3,4,125,5.2316
2012,8,3,5,124,3.5375
2012,9,1,1,117,4.9876
2012,9,1,2,92,5.0793
2012,9,1,3,165,3.1084
2012,9,1,4,298,5.0659
2012,9,1,5,413,6.2454
2012,9,2,1,73,2.9376
2012,9,2,2,81,3.2456
2012,9,2,3,104,2.2444
2012,9,2,4,124,3.2146
2012,9,2,5,153,2.9632
2012,9,3,1,161,2.4797
2012,9,3,2,140,2.2251
2012,9,3,3,133,1.9228
2012,9,3,4,125,3.0793
2012,9,3,5,123,2.4479
2012,10,1,1,116,-3.0738
2012,10,1,2,91,-1.2445
2012,10,1,3,164,-3.3805
2012,10,1,4,297,-3.8668
2012,10,1,5,410,-5.3342
2012,10,2,1,73,-1.7960
2012,10,2,2,81,-0.0384
2012,10,2,3,103,0.9004
2012,10,2,4,124,-2.8652
2012,10,2,5,153,-2.8406
2012,10,3,1,161,-1.4691
2012,10,3,2,139,-1.7713
2012,10,3,3,133,-1.3289
2012,10,3,4,125,-5.3077
2012,10,3,5,123,-2.7388
2012,11,1,1,116,-1.0388
2012,11,1,2,89,3.6601
2012,11,1,3,163,3.0771
2012,11,1,4,296,1.6183
2012,11,1,5,405,0.9551
2012,11,2,1,73,2.5384
2012,11,2,2,81,1.0199
2012,11,2,3,101,2.0702
2012,11,2,4,123,2.1207
2012,11,2,5,151,0.7273
2012,11,3,1,160,-0.2596
2012,11,3,2,139,1.3690
2012,11,3,3,132,2.4126
2012,11,3,4,125,0.8724
2012,11,3,5,122,2.0744
2012,12,1,1,113,3.9058
2012,12,1,2,89,4.0492
2012,12,1,3,162,4.5432
2012,12,1,4,293,5.1808
2012,12,1,5,403,2.0595
2012,12,2,1,73,2.9306
2012,12,2,2,80,2.8425
2012,12,2,3,101,3.0505
2012,12,2,4,123,4.2859
2012,12,2,5,151,3.9478
2012,12,3,1,160,-0.0443
2012,12,3,2,139,0.8394
2012,12,3,3,132,2.1065
2012,12,3,4,125,-1.4746
2012,12,3,5,121,2.7373
2013,1,1,1,112,4.5572
2013,1,1,2,86,2.7787
2013,1,1,3,161,5.3519
2013,1,1,4,291,7.5499
2013,1,1,5,400,7.7515
2013,1,2,1,73,7.2519
2013,1,2,2,80,5.4513
2013,1,2,3,100,6.5281
2013,1,2,4,121,6.0118
2013,1,2,5,149,5.8111
2013,1,3,1,160,5.4088
2013,1,3,2,139,6.2482
2013,1,3,3,132,7.2975
2013,1,3,4,123,1.1963
2013,1,3,5,121,7.5509
2013,2,1,1,110,0.9631
2013,2,1,2,86,2.3214
2013,2,1,3,161,1.7087
2013,2,1,4,289,1.6880
2013,2,1,5,399,-1.0469
2013,2,2,1,73,1.7216
2013,2,2,2,80,-0.0727
2013,2,2,3,100,0.9311
2013,2,2,4,121,0.9419
2013,2,2,5,148,1.5555
2013,2,3,1,160,1.8178
2013,2,3,2,138,2.9643
2013,2,3,3,132,0.2778
2013,2,3,4,122,0.1844
2013,2,3,5,120,-1.1695
2013,3,1,1,110,7.7015
2013,3,1,2,86,4.1422
2013,3,1,3,160,3.2820
2013,3,1,4,287,4.2135
2013,3,1,5,397,7.6609
2013,3,2,1,72,5.8135
2013,3,2,2,79,4.9643
2013,3,2,3,99,5.6248
2013,3,2,4,121,4.1665
2013,3,2,5,147,3.8836
2013,3,3,1,160,4.4549
2013,3,3,2,138,4.2571
2013,3,3,3,132,2.0767
2013,3,3,4,122,2.5982
2013,3,3,5,120,4.2652
2013,4,1,1,109,3.9969
2013,4,1,2,86,0.9597
2013,4,1,3,159,-1.8893
2013,4,1,4,285,-0.7550
2013,4,1,5,392,0.4018
2013,4,2,1,72,-0.0429
2013,4,2,2,79,0.0019
2013,4,2,3,99,-1.9564
2013,4,2,4,121,-1.0682
2013,4,2,5,147,-1.3452
2013,4,3,1,160,1.7611
2013,4,3,2,138,3.1530
2013,4,3,3,132,0.2417
2013,4,3,4,122,0.1314
2013,4,3,5,120,2.2857
2013,5,1,1,108,4.1180
2013,5,1,2,85,6.4177
2013,5,1,3,159,7.0478
2013,5,1,4,283,8.1698
2013,5,1,5,388,2.4180
2013,5,2,1,72,3.9348
2013,5,2,2,78,4.6645
2013,5,2,3,98,4.2786
2013,5,2,4,121,6.7063
2013,5,2,5,146,5.5895
2013,5,3,1,160,0.7472
2013,5,3,2,138,1.9919
2013,5,3,3,132,1.2761
2013,5,3,4,122,2.5325
2013,5,3,5,120,4.8853
2013,6,1,1,108,0.9250
2013,6,1,2,84,0.7435
2013,6,1,3,158,2.2837
2013,6,1,4,283,-0.3260
2013,6,1,5,383,-0.3418
2013,6,2,1,72,-1.3422
2013,6,2,2,78,-0.1493
2013,6,2,3,97,-0.7248
2013,6,2,4,121,-2.3395
2013,6,2,5,146,-0.2838
2013,6,3,1,160,-0.9483
2013,6,3,2,138,-0.4419
2013,6,3,3,131,-2.3721
2013,6,3,4,122,-2.9013
2013,6,3,5,119,-1.9724
2013,7,1,1,122,7.0894
2013,7,1,2,83,7.9052
2013,7,1,3,157,6.1262
2013,7,1,4,275,8.4090
2013,7,1,5,419,9.6806
2013,7,2,1,66,7.5219
2013,7,2,2,78,7.6630
2013,7,2,3,107,7.1258
2013,7,2,4,131,5.8776
2013,7,2,5,167,6.9972
2013,7,3,1,150,3.5500
2013,7,3,2,148,5.7531
2013,7,3,3,119,6.4913
2013,7,3,4,118,7.1796
2013,7,3,5,136,5.4825
2013,8,1,1,122,-4.8312
2013,8,1,2,82,-2.1920
2013,8,1,3,156,-3.4580
2013,8,1,4,273,-2.8089
2013,8,1,5,419,-2.4006
2013,8,2,1,66,-4.4543
2013,8,2,2,78,-4.4754
2013,8,2,3,107,-2.6749
2013,8,2,4,130,-2.6712
2013,8,2,5,166,-1.6739
2013,8,3,1,150,-3.0517
2013,8,3,2,148,-3.8722
2013,8,3,3,118,-1.9049
2013,8,3,4,116,0.8206
2013,8,3,5,135,-1.9596
2013,9,1,1,119,6.6440
2013,9,1,2,81,7.5643
2013,9,1,3,156,7.4082
2013,9,1,4,270,6.6755
2013,9,1,5,414,7.7045
2013,9,2,1,66,5.6627
2013,9,2,2,78,7.7144
2013,9,2,3,106,7.6316
2013,9,2,4,130,5.9866
2013,9,2,5,166,5.4431
2013,9,3,1,150,2.2413
2013,9,3,2,148,3.5827
2013,9,3,3,118,5.3116
2013,9,3,4,116,3.4150
2013,9,3,5,135,5.2584
2013,10,1,1,119,5.9158
2013,10,1,2,81,1.9737
2013,10,1,3,154,4.5680
2013,10,1,4,268,2.2386
2013,10,1,5,412,1.8315
2013,10,2,1,66,4.5456
2013,10,2,2,78,4.5658
2013,10,2,3,105,3.7121
2013,10,2,4,130,2.6359
2013,10,2,5,166,0.0886
2013,10,3,1,149,4.9247
2013,10,3,2,148,4.5686
2013,10,3,3,118,3.3731
2013,10,3,4,115,5.1640
2013,10,3,5,135,4.4017
2013,11,1,1,119,4.6247
2013,11,1,2,81,5.6583
2013,11,1,3,153,4.6702
2013,11,1,4,263,7.2066
2013,11,1,5,411,6.7788
2013,11,2,1,65,4.0974
2013,11,2,2,78,3.1948
2013,11,2,3,105,2.6374
2013,11,2,4,128,5.2524
2013,11,2,5,164,2.6041
2013,11,3,1,149,2.6655
2013,11,3,2,147,2.4312
2013,11,3,3,118,3.4204
2013,11,3,4,115,2.7795
2013,11,3,5,133,1.9728
2013,12,1,1,119,-0.5038
2013,12,1,2,79,1.5764
2013,12,1,3,152,2.2675
2013,12,1,4,259,2.6600
2013,12,1,5,408,4.7778
2013,12,2,1,65,0.9977
2013,12,2,2,78,2.2955
2013,12,2,3,105,2.6095
2013,12,2,4,126,2.7785
2013,12,2,5,163,1.7388
2013,12,3,1,149,2.2326
2013,12,3,2,147,2.3410
2013,12,3,3,118,3.1419
2013,12,3,4,115,2.7103
2013,12,3,5,133,2.8886
2014,1,1,1,119,-5.3309
2014,1,1,2,79,-4.3588
2014,1,1,3,151,-5.4914
2014,1,1,4,259,-4.5423
2014,1,1,5,405,3.0395
2014,1,2,1,64,-2.2901
2014,1,2,2,75,-3.8744
2014,1,2,3,105,-5.5674
2014,1,2,4,126,-3.9373
2014,1,2,5,162,-1.4210
2014,1,3,1,149,-4.5951
2014,1,3,2,145,-3.4631
2014,1,3,3,117,-2.3968
2014,1,3,4,115,-4.6332
2014,1,3,5,132,0.2681
2014,2,1,1,119,3.9648
2014,2,1,2,79,3.9288
2014,2,1,3,151,3.4502
2014,2,1,4,257,5.4503
2014,2,1,5,402,5.8905
2014,2,2,1,64,3.5320
2014,2,2,2,75,3.7688
2014,2,2,3,103,4.7295
2014,2,2,4,126,4.9727
2014,2,2,5,160,5.8195
2014,2,3,1,149,4.3115
2014,2,3,2,145,4.9976
2014,2,3,3,117,3.6958
2014,2,3,4,113,5.7299
2014,2,3,5,132,5.8671
2014,3,1,1,116,0.0344
2014,3,1,2,78,1.0974
2014,3,1,3,148,2.0693
2014,3,1,4,251,0.2073
2014,3,1,5,399,-2.0137
2014,3,2,1,62,2.1060
2014,3,2,2,75,0.9108
2014,3,2,3,103,0.0549
2014,3,2,4,126,-0.0188
2014,3,2,5,160,-1.6557
2014,3,3,1,149,1.7876
2014,3,3,2,145,1.0413
2014,3,3,3,117,-0.2746
2014,3,3,4,113,-0.0900
2014,3,3,5,131,-2.3735
2014,4,1,1,116,-3.7598
2014,4,1,2,78,-5.3992
2014,4,1,3,149,-3.9059
2014,4,1,4,249,-3.6658
2014,4,1,5,397,-7.6914
2014,4,2,1,62,-3.9458
2014,4,2,2,74,-1.7979
2014,4,2,3,103,-2.5351
2014,4,2,4,126,-1.8827
2014,4,2,5,160,-3.4856
2014,4,3,1,149,1.0472
2014,4,3,2,145,1.5828
2014,4,3,3,116,0.3850
2014,4,3,4,113,2.3443
2014,4,3,5,131,-0.6550
2014,5,1,1,116,-2.0820
2014,5,1,2,77,-0.0861
2014,5,1,3,149,-0.2023
2014,5,1,4,247,-0.5224
2014,5,1,5,393,-1.1647
2014,5,2,1,62,0.4686
2014,5,2,2,73,0.9294
2014,5,2,3,103,0.1832
2014,5,2,4,125,1.4387
2014,5,2,5,160,0.6488
2014,5,3,1,149,1.3396
2014,5,3,2,145,1.8919
2014,5,3,3,116,3.1203
2014,5,3,4,113,3.7566
2014,5,3,5,131,2.5176
2014,6,1,1,115,1.7549
2014,6,1,2,77,2.2817
2014,6,1,3,148,3.6929
2014,6,1,4,245,4.5526
2014,6,1,5,393,9.6802
2014,6,2,1,62,4.8044
2014,6,2,2,73,4.4393
2014,6,2,3,102,4.9003
2014,6,2,4,125,4.8025
2014,6,2,5,160,6.1712
2014,6,3,1,148,1.3300
2014,6,3,2,144,1.2497
2014,6,3,3,116,2.8727
2014,6,3,4,113,3.6412
2014,6,3,5,131,3.2333
2014,7,1,1,107,-3.2889
2014,7,1,2,87,-4.9001
2014,7,1,3,110,-4.5857
2014,7,1,4,249,-5.8143
2014,7,1,5,410,-7.5834
2014,7,2,1,55,-6.0011
2014,7,2,2,75,-5.6844
2014,7,2,3,114,-6.3232
2014,7,2,4,118,-6.0237
2014,7,2,5,183,-7.5105
2014,7,3,1,163,-0.9023
2014,7,3,2,139,-2.2801
2014,7,3,3,132,-0.9459
2014,7,3,4,113,-2.9935
2014,7,3,5,130,-1.8370
2014,8,1,1,106,2.6531
2014,8,1,2,87,6.4016
2014,8,1,3,109,5.5848
2014,8,1,4,248,4.1436
2014,8,1,5,409,4.0173
2014,8,2,1,55,6.0326
2014,8,2,2,75,4.1900
2014,8,2,3,114,6.0906
2014,8,2,4,115,4.4893
2014,8,2,5,182,5.7931
2014,8,3,1,163,3.5955
2014,8,3,2,139,4.3591
2014,8,3,3,131,5.1502
2014,8,3,4,113,3.5483
2014,8,3,5,130,5.2392
2014,9,1,1,106,-5.8344
2014,9,1,2,87,-6.2109
2014,9,1,3,109,-5.7307
2014,9,1,4,246,-5.9318
2014,9,1,5,407,-9.2262
2014,9,2,1,55,-3.1278
2014,9,2,2,75,-4.6055
2014,9,2,3,113,-6.7275
2014,9,2,4,115,-5.1515
2014,9,2,5,181,-7.5439
2014,9,3,1,162,-1.4378
2014,9,3,2,139,-0.8969
2014,9,3,3,130,-2.3184
2014,9,3,4,113,-4.4659
2014,9,3,5,129,-2.9076
2014,10,1,1,106,5.9679
2014,10,1,2,87,11.7540
2014,10,1,3,108,6.6402
2014,10,1,4,243,6.5741
2014,10,1,5,405,2.8805
2014,10,2,1,55,6.1505
2014,10,2,2,75,7.3003
2014,10,2,3,113,6.6591
2014,10,2,4,115,4.8458
2014,10,2,5,181,4.1046
2014,10,3,1,162,2.5166
2014,10,3,2,139,2.4034
2014,10,3,3,129,2.7627
2014,10,3,4,113,0.0733
2014,10,3,5,128,1.5256
2014,11,1,1,105,2.0566
2014,11,1,2,86,1.2806
2014,11,1,3,107,-0.9701
2014,11,1,4,241,-2.4941
2014,11,1,5,403,-0.1587
2014,11,2,1,55,3.1961
2014,11,2,2,75,0.8528
2014,11,2,3,112,1.6603
2014,11,2,4,115,0.3107
2014,11,2,5,180,-0.3449
2014,11,3,1,161,3.0999
2014,11,3,2,139,2.6349
2014,11,3,3,129,4.5707
2014,11,3,4,113,1.9506
2014,11,3,5,128,2.4250
2014,12,1,1,104,4.3784
2014,12,1,2,85,7.8719
2014,12,1,3,106,5.2794
2014,12,1,4,240,5.6859
2014,12,1,5,402,3.1388
2014,12,2,1,54,-0.3905
2014,12,2,2,75,2.9128
2014,12,2,3,112,2.5175
2014,12,2,4,115,1.8607
2014,12,2,5,180,1.7454
2014,12,3,1,161,0.3189
2014,12,3,2,139,-0.3265
2014,12,3,3,128,-2.0705
2014,12,3,4,112,-2.4402
2014,12,3,5,127,-0.8706
2015,1,1,1,103,-3.4444
2015,1,1,2,83,-4.6553
2015,1,1,3,106,-5.5014
2015,1,1,4,238,-5.4936
2015,1,1,5,401,-4.3324
2015,1,2,1,53,-1.2145
2015,1,2,2,74,-3.1210
2015,1,2,3,112,-3.8912
2015,1,2,4,114,-3.5479
2015,1,2,5,180,-3.3578
2015,1,3,1,161,-2.9112
2015,1,3,2,139,-2.4407
2015,1,3,3,127,-0.7749
2015,1,3,4,112,-1.5885
2015,1,3,5,126,-1.2694
2015,2,1,1,103,3.3543
2015,2,1,2,82,6.0241
2015,2,1,3,105,3.4361
2015,2,1,4,235,6.0656
2015,2,1,5,400,6.5432
2015,2,2,1,53,3.9898
2015,2,2,2,74,4.7380
2015,2,2,3,112,6.2888
2015,2,2,4,113,5.7420
2015,2,2,5,177,9.3087
2015,2,3,1,158,4.6630
2015,2,3,2,139,5.5578
2015,2,3,3,126,7.6648
2015,2,3,4,112,6.6691
2015,2,3,5,124,5.2414
2015,3,1,1,101,0.4521
2015,3,1,2,81,2.9293
2015,3,1,3,105,0.8938
2015,3,1,4,231,0.4257
2015,3,1,5,399,0.0020
2015,3,2,1,53,1.5714
2015,3,2,2,74,0.9648
2015,3,2,3,112,2.2330
2015,3,2,4,109,2.0678
2015,3,2,5,177,1.3281
2015,3,3,1,158,-1.5939
2015,3,3,2,139,-2.5342
2015,3,3,3,125,-1.6785
2015,3,3,4,112,-1.0516
2015,3,3,5,123,-1.7146
2015,4,1,1,101,-3.2504
2015,4,1,2,81,-3.2695
2015,4,1,3,105,-2.4427
2015,4,1,4,228,-1.9461
2015,4,1,5,394,-1.6424
2015,4,2,1,53,-3.0076
2015,4,2,2,74,-3.2178
2015,4,2,3,112,-2.6655
2015,4,2,4,109,-2.9876
2015,4,2,5,177,-1.4607
2015,4,3,1,157,0.0508
2015,4,3,2,139,1.1607
2015,4,3,3,124,0.8030
2015,4,3,4,112,3.5709
2015,4,3,5,122,0.7566
2015,5,1,1,100,1.2819
2015,5,1,2,81,1.3370
2015,5,1,3,105,-0.1972
2015,5,1,4,227,1.6395
2015,5,1,5,392,2.1272
2015,5,2,1,53,2.2345
2015,5,2,2,74,1.9506
2015,5,2,3,112,1.5841
2015,5,2,4,109,2.0065
