year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1971,9,1,4,97,-0.4593
1971,9,1,5,178,-0.1311
1971,9,2,1,71,-1.9029
1971,9,2,2,63,-0.4819
1971,9,2,3,53,-1.3565
1971,9,2,4,54,-0.8875
1971,9,2,5,79,0.1012
1971,9,3,1,43,-0.8696
1971,9,3,2,88,-1.0586
1971,9,3,3,118,-0.4140
1971,9,3,4,126,-0.2340
1971,9,3,5,115,0.1197
1971,10,1,1,256,-7.0846
1971,10,1,2,106,-6.6696
1971,10,1,3,75,-6.8520
1971,10,1,4,97,-6.7023
1971,10,1,5,178,-7.5436
1971,10,2,1,71,-5.8174
1971,10,2,2,63,-6.6303
1971,10,2,3,53,-8.1144
1971,10,2,4,54,-5.5567
1971,10,2,5,79,-4.9887
1971,10,3,1,43,-5.7709
1971,10,3,2,88,-4.0836
1971,10,3,3,118,-4.6735
1971,10,3,4,126,-3.7060
1971,10,3,5,115,-5.2624
1971,11,1,1,256,-4.4673
1971,11,1,2,106,-4.4889
1971,11,1,3,75,-4.2701
1971,11,1,4,97,-4.9299
1971,11,1,5,178,-4.5886
1971,11,2,1,71,-1.3764
1971,11,2,2,63,-1.7630
1971,11,2,3,53,-3.9668
1971,11,2,4,54,-1.7026
1971,11,2,5,79,-2.6782
1971,11,3,1,43,1.2066
1971,11,3,2,88,-0.4438
1971,11,3,3,118,0.0414
1971,11,3,4,126,0.8666
1971,11,3,5,115,0.6841
1971,12,1,1,256,13.3270
1971,12,1,2,106,11.4986
1971,12,1,3,75,11.3282
1971,12,1,4,97,14.4688
1971,12,1,5,178,14.6463
1971,12,2,1,71,13.0351
1971,12,2,2,63,11.1127
1971,12,2,3,53,12.5565
1971,12,2,4,54,13.0707
1971,12,2,5,79,14.6327
1971,12,3,1,43,7.3442
1971,12,3,2,88,9.2003
1971,12,3,3,118,8.2824
1971,12,3,4,126,9.2971
1971,12,3,5,115,10.5414
1972,1,1,1,256,15.8749
1972,1,1,2,106,13.4559
1972,1,1,3,75,11.8557
1972,1,1,4,97,11.8177
1972,1,1,5,178,12.3165
1972,1,2,1,71,8.2364
1972,1,2,2,63,6.0886
1972,1,2,3,53,6.4122
1972,1,2,4,54,8.0021
1972,1,2,5,79,8.6133
1972,1,3,1,43,3.3201
1972,1,3,2,88,1.0576
1972,1,3,3,118,1.7172
1972,1,3,4,126,2.8642
1972,1,3,5,115,4.0346
1972,2,1,1,254,5.1152
1972,2,1,2,106,3.2309
1972,2,1,3,75,3.6332
1972,2,1,4,97,3.6262
1972,2,1,5,178,4.6132
1972,2,2,1,71,2.8511
1972,2,2,2,63,4.8824
1972,2,2,3,53,4.9964
1972,2,2,4,54,2.1343
1972,2,2,5,79,3.2396
1972,2,3,1,43,4.1755
1972,2,3,2,88,3.0664
1972,2,3,3,118,3.7806
1972,2,3,4,126,3.0126
1972,2,3,5,115,5.0842
1972,3,1,1,253,0.3807
1972,3,1,2,106,-1.7499
1972,3,1,3,75,2.0298
1972,3,1,4,97,-2.9983
1972,3,1,5,178,-1.6046
1972,3,2,1,71,-1.5032
1972,3,2,2,63,1.3692
1972,3,2,3,53,0.8097
1972,3,2,4,54,-0.6580
1972,3,2,5,79,1.8864
1972,3,3,1,43,-1.2063
1972,3,3,2,88,-0.8360
1972,3,3,3,118,1.4472
1972,3,3,4,126,1.2155
1972,3,3,5,115,-0.0050
1972,4,1,1,252,1.5410
1972,4,1,2,106,1.0929
1972,4,1,3,75,0.1376
1972,4,1,4,97,-0.4585
1972,4,1,5,178,0.1051
1972,4,2,1,71,1.8214
1972,4,2,2,63,1.1881
1972,4,2,3,53,1.7093
1972,4,2,4,54,1.4972
1972,4,2,5,79,0.5995
1972,4,3,1,43,1.2584
1972,4,3,2,88,0.1192
1972,4,3,3,118,0.2443
1972,4,3,4,126,0.6721
1972,4,3,5,115,2.9436
1972,5,1,1,252,-1.8804
1972,5,1,2,106,-3.8850
1972,5,1,3,75,0.7770
1972,5,1,4,96,-2.8927
1972,5,1,5,178,-1.6187
1972,5,2,1,71,-1.2301
1972,5,2,2,63,-0.8883
1972,5,2,3,53,-3.7741
1972,5,2,4,54,-2.4857
1972,5,2,5,79,-0.1341
1972,5,3,1,43,0.1888
1972,5,3,2,88,2.0760
1972,5,3,3,118,2.1788
1972,5,3,4,126,2.3341
1972,5,3,5,115,3.5626
1972,6,1,1,252,-2.6832
1972,6,1,2,106,-4.8725
1972,6,1,3,75,-3.2239
1972,6,1,4,96,-5.9821
1972,6,1,5,178,-3.0340
1972,6,2,1,71,-0.3478
1972,6,2,2,63,-2.2508
1972,6,2,3,53,-4.8884
1972,6,2,4,54,-4.2726
1972,6,2,5,79,-3.2313
1972,6,3,1,43,-2.3446
1972,6,3,2,88,-3.0079
1972,6,3,3,118,-2.2627
1972,6,3,4,126,-1.7420
1972,6,3,5,114,-0.8657
1972,7,1,1,278,-2.9644
1972,7,1,2,122,-2.8212
1972,7,1,3,127,-4.6534
1972,7,1,4,103,-3.5638
1972,7,1,5,169,-5.7201
1972,7,2,1,75,-2.6938
1972,7,2,2,73,-4.0644
1972,7,2,3,57,-3.4226
1972,7,2,4,67,-3.6324
1972,7,2,5,87,-4.7340
1972,7,3,1,66,-0.3230
1972,7,3,2,101,-1.3395
1972,7,3,3,120,0.7100
1972,7,3,4,115,0.6099
1972,7,3,5,119,-1.6361
1972,8,1,1,274,0.4496
1972,8,1,2,122,2.1781
1972,8,1,3,127,0.5981
1972,8,1,4,103,1.3250
1972,8,1,5,169,-2.0300
1972,8,2,1,75,2.2896
1972,8,2,2,73,1.2257
1972,8,2,3,57,1.8981
1972,8,2,4,67,4.4167
1972,8,2,5,86,-1.2130
1972,8,3,1,66,5.5417
1972,8,3,2,101,4.4138
1972,8,3,3,120,3.1366
1972,8,3,4,115,4.2486
1972,8,3,5,119,1.0261
1972,9,1,1,275,-3.8673
1972,9,1,2,122,-4.8651
1972,9,1,3,125,-4.4852
1972,9,1,4,103,-4.5486
1972,9,1,5,169,-5.2746
1972,9,2,1,74,-3.8520
1972,9,2,2,72,-2.0435
1972,9,2,3,57,-2.9332
1972,9,2,4,67,-2.8954
1972,9,2,5,86,-2.3932
1972,9,3,1,66,-1.9345
1972,9,3,2,101,-3.1438
1972,9,3,3,119,0.0145
1972,9,3,4,115,0.4928
1972,9,3,5,119,-1.4832
1972,10,1,1,274,-2.3662
1972,10,1,2,122,-1.6361
1972,10,1,3,125,-2.1030
1972,10,1,4,102,-4.0588
1972,10,1,5,168,-3.4984
1972,10,2,1,74,-0.7037
1972,10,2,2,72,-2.7645
1972,10,2,3,57,0.1665
1972,10,2,4,67,0.1557
1972,10,2,5,86,-2.6555
1972,10,3,1,66,-1.3048
1972,10,3,2,101,0.6541
1972,10,3,3,119,-0.3394
1972,10,3,4,115,2.4845
1972,10,3,5,119,1.1776
1972,11,1,1,275,5.8576
1972,11,1,2,122,4.2232
1972,11,1,3,125,5.0921
1972,11,1,4,102,3.0789
1972,11,1,5,168,5.5646
1972,11,2,1,73,6.1453
1972,11,2,2,72,8.5854
1972,11,2,3,57,7.0156
1972,11,2,4,67,5.9392
1972,11,2,5,86,4.5210
1972,11,3,1,66,8.4746
1972,11,3,2,101,8.3760
1972,11,3,3,119,3.8397
1972,11,3,4,114,4.2320
1972,11,3,5,119,3.2154
1972,12,1,1,275,-1.3748
1972,12,1,2,122,-0.6358
1972,12,1,3,125,-1.2927
1972,12,1,4,101,-2.5153
1972,12,1,5,168,-3.8785
1972,12,2,1,72,-1.2091
1972,12,2,2,72,-2.3446
1972,12,2,3,57,-0.7833
1972,12,2,4,67,-0.8881
1972,12,2,5,86,0.4987
1972,12,3,1,66,-0.4226
1972,12,3,2,101,0.0315
1972,12,3,3,119,2.1035
1972,12,3,4,115,2.3884
1972,12,3,5,119,1.3981
1973,1,1,1,275,-2.9492
1973,1,1,2,122,-4.2404
1973,1,1,3,125,-3.6053
1973,1,1,4,102,-3.5828
1973,1,1,5,167,-5.0653
1973,1,2,1,72,-8.1562
1973,1,2,2,72,-6.1923
1973,1,2,3,57,-6.7737
1973,1,2,4,67,-5.7521
1973,1,2,5,85,-5.9027
1973,1,3,1,66,-5.0445
1973,1,3,2,101,-4.6402
1973,1,3,3,119,0.5397
1973,1,3,4,115,-1.2198
1973,1,3,5,119,-4.6843
1973,2,1,1,273,-8.4845
1973,2,1,2,122,-7.4017
1973,2,1,3,125,-7.4597
1973,2,1,4,102,-8.1340
1973,2,1,5,167,-9.7475
1973,2,2,1,72,-7.7920
1973,2,2,2,72,-8.1368
1973,2,2,3,57,-9.2065
1973,2,2,4,67,-9.2277
1973,2,2,5,85,-8.3725
1973,2,3,1,66,-4.0335
1973,2,3,2,101,-4.6816
1973,2,3,3,119,-3.1614
1973,2,3,4,115,-4.0059
1973,2,3,5,119,-3.8415
1973,3,1,1,273,-1.1272
1973,3,1,2,122,-4.0242
1973,3,1,3,124,-2.4391
1973,3,1,4,102,-2.5799
1973,3,1,5,166,-3.4112
1973,3,2,1,72,-1.5768
1973,3,2,2,72,-2.2791
1973,3,2,3,57,-2.3553
1973,3,2,4,67,-2.8600
1973,3,2,5,85,-3.5965
1973,3,3,1,65,-1.9558
1973,3,3,2,101,-1.2258
1973,3,3,3,119,0.8756
1973,3,3,4,114,-0.1420
1973,3,3,5,119,-1.6911
1973,4,1,1,272,-7.8874
1973,4,1,2,122,-4.8925
1973,4,1,3,124,-7.2706
1973,4,1,4,102,-5.3483
1973,4,1,5,164,-10.1098
1973,4,2,1,72,-5.9371
1973,4,2,2,72,-7.6232
1973,4,2,3,57,-5.7050
1973,4,2,4,67,-5.3343
1973,4,2,5,86,-9.9705
1973,4,3,1,65,-2.8763
1973,4,3,2,101,-3.7271
1973,4,3,3,119,-4.4956
1973,4,3,4,113,-3.7222
1973,4,3,5,119,-7.8508
1973,5,1,1,271,-9.0490
1973,5,1,2,121,-7.2140
1973,5,1,3,124,-7.4493
1973,5,1,4,102,-9.7365
1973,5,1,5,163,-9.6526
1973,5,2,1,72,-10.3816
1973,5,2,2,72,-9.1174
1973,5,2,3,57,-7.5390
1973,5,2,4,67,-6.7389
1973,5,2,5,86,-9.9303
1973,5,3,1,65,-4.2934
1973,5,3,2,101,-2.8995
1973,5,3,3,118,-0.9572
1973,5,3,4,114,-1.0978
1973,5,3,5,119,-1.8548
1973,6,1,1,270,-1.7159
1973,6,1,2,121,-2.6687
1973,6,1,3,121,-3.7491
1973,6,1,4,100,-4.0369
1973,6,1,5,162,-4.7512
1973,6,2,1,72,-3.5256
1973,6,2,2,72,-0.7400
1973,6,2,3,57,-4.0756
1973,6,2,4,67,-2.7365
1973,6,2,5,85,-4.8405
1973,6,3,1,65,-2.6896
1973,6,3,2,101,-1.7929
1973,6,3,3,118,0.0709
1973,6,3,4,114,-0.8732
1973,6,3,5,119,-1.6241
1973,7,1,1,257,13.4052
1973,7,1,2,136,12.5011
1973,7,1,3,125,15.5077
1973,7,1,4,136,14.2740
1973,7,1,5,217,19.7860
1973,7,2,1,76,9.2227
1973,7,2,2,77,11.3284
1973,7,2,3,67,11.7713
1973,7,2,4,64,13.0027
1973,7,2,5,91,19.9599
1973,7,3,1,76,8.1894
1973,7,3,2,112,2.5955
1973,7,3,3,117,4.7758
1973,7,3,4,111,4.3990
1973,7,3,5,111,10.9668
1973,8,1,1,256,-5.3519
1973,8,1,2,135,-4.3432
1973,8,1,3,125,-7.0079
1973,8,1,4,136,-6.5986
1973,8,1,5,216,-8.1048
1973,8,2,1,76,-3.0902
1973,8,2,2,77,-1.6870
1973,8,2,3,67,-4.8186
1973,8,2,4,64,-4.8381
1973,8,2,5,91,-4.2676
1973,8,3,1,76,-1.0469
1973,8,3,2,112,-2.8138
1973,8,3,3,117,-3.5607
1973,8,3,4,111,-4.4283
1973,8,3,5,111,-2.6353
1973,9,1,1,254,9.0421
1973,9,1,2,133,10.1157
1973,9,1,3,125,7.6855
1973,9,1,4,136,9.8816
1973,9,1,5,214,9.9272
1973,9,2,1,76,9.5310
1973,9,2,2,77,12.3704
1973,9,2,3,66,11.8642
1973,9,2,4,64,11.3231
1973,9,2,5,91,12.2016
1973,9,3,1,76,9.4927
1973,9,3,2,112,0.8241
1973,9,3,3,117,4.7674
1973,9,3,4,111,5.1713
1973,9,3,5,111,8.0729
1973,10,1,1,252,1.8911
1973,10,1,2,134,1.3233
1973,10,1,3,125,-0.5567
1973,10,1,4,135,-0.1722
1973,10,1,5,215,-1.8298
1973,10,2,1,76,0.5968
1973,10,2,2,77,2.8479
1973,10,2,3,66,-1.2341
1973,10,2,4,64,-1.1239
1973,10,2,5,91,-0.9885
1973,10,3,1,76,3.5153
1973,10,3,2,112,3.5272
1973,10,3,3,117,-0.1406
1973,10,3,4,110,-2.3632
1973,10,3,5,110,-1.8659
1973,11,1,1,253,-18.5132
1973,11,1,2,134,-19.2956
1973,11,1,3,125,-21.4885
1973,11,1,4,135,-20.3191
1973,11,1,5,215,-22.4479
1973,11,2,1,75,-20.3376
1973,11,2,2,77,-16.2033
1973,11,2,3,66,-17.3814
1973,11,2,4,64,-20.3857
1973,11,2,5,91,-24.7409
1973,11,3,1,76,-13.2378
1973,11,3,2,112,-8.8861
1973,11,3,3,117,-11.1051
1973,11,3,4,110,-12.0422
1973,11,3,5,110,-15.9684
1973,12,1,1,252,-3.7420
1973,12,1,2,133,-2.1868
1973,12,1,3,125,-5.2760
1973,12,1,4,135,-4.2472
1973,12,1,5,214,-4.6061
1973,12,2,1,74,0.0592
1973,12,2,2,75,-1.3248
1973,12,2,3,66,0.4890
1973,12,2,4,64,-2.5942
1973,12,2,5,91,-2.8025
1973,12,3,1,76,7.1287
1973,12,3,2,112,1.7679
1973,12,3,3,117,-0.5635
1973,12,3,4,110,0.4324
1973,12,3,5,111,3.7674
1974,1,1,1,252,20.0939
1974,1,1,2,134,18.2915
1974,1,1,3,125,14.8239
1974,1,1,4,135,14.9817
1974,1,1,5,213,15.6592
1974,1,2,1,74,15.0289
1974,1,2,2,75,9.7136
1974,1,2,3,66,10.8379
1974,1,2,4,64,8.3398
1974,1,2,5,91,8.8760
1974,1,3,1,76,-3.8263
1974,1,3,2,112,-1.5416
1974,1,3,3,117,-1.6762
1974,1,3,4,110,1.5352
1974,1,3,5,111,-0.4642
1974,2,1,1,250,-0.7639
1974,2,1,2,134,0.0175
1974,2,1,3,124,-1.9954
1974,2,1,4,134,-2.2310
1974,2,1,5,209,-1.4025
1974,2,2,1,74,4.4613
1974,2,2,2,75,-0.2844
1974,2,2,3,66,1.4061
1974,2,2,4,64,3.4024
1974,2,2,5,91,-0.3003
1974,2,3,1,76,3.0214
1974,2,3,2,112,-0.5230
1974,2,3,3,117,-0.6972
1974,2,3,4,109,0.2816
1974,2,3,5,111,0.1664
1974,3,1,1,248,0.7778
1974,3,1,2,132,0.7442
1974,3,1,3,123,1.6093
1974,3,1,4,134,0.6770
1974,3,1,5,207,0.1559
1974,3,2,1,74,0.0871
1974,3,2,2,75,-0.2045
1974,3,2,3,66,-0.8421
1974,3,2,4,64,-1.4349
1974,3,2,5,91,-1.3721
1974,3,3,1,76,-2.2237
1974,3,3,2,111,-1.1437
1974,3,3,3,117,-1.9303
1974,3,3,4,109,-2.2776
1974,3,3,5,111,-4.2126
1974,4,1,1,248,-4.4431
1974,4,1,2,132,-6.2570
1974,4,1,3,122,-3.5537
1974,4,1,4,134,-5.3615
1974,4,1,5,207,-5.8215
1974,4,2,1,74,-2.6916
1974,4,2,2,75,-4.0015
1974,4,2,3,66,-4.1866
1974,4,2,4,64,-3.4401
1974,4,2,5,90,-5.9957
1974,4,3,1,76,-3.4097
1974,4,3,2,111,-3.3868
1974,4,3,3,117,-3.1593
1974,4,3,4,109,-3.1125
1974,4,3,5,111,-4.0149
1974,5,1,1,247,-6.6619
1974,5,1,2,131,-8.3774
1974,5,1,3,122,-7.9743
1974,5,1,4,134,-6.4685
1974,5,1,5,207,-8.2710
1974,5,2,1,73,-5.9531
1974,5,2,2,74,-7.7116
1974,5,2,3,66,-8.2887
1974,5,2,4,63,-5.6307
1974,5,2,5,91,-8.4258
1974,5,3,1,76,-4.2697
1974,5,3,2,111,-4.4165
1974,5,3,3,117,-2.9061
1974,5,3,4,109,0.3002
1974,5,3,5,111,-2.5928
1974,6,1,1,246,-1.2723
1974,6,1,2,130,-2.4134
1974,6,1,3,121,-1.1449
1974,6,1,4,133,-2.8061
1974,6,1,5,207,-2.2232
1974,6,2,1,72,0.3822
1974,6,2,2,74,-1.7039
1974,6,2,3,66,-0.0674
1974,6,2,4,63,-0.3673
1974,6,2,5,90,-4.1857
1974,6,3,1,76,-0.0950
1974,6,3,2,111,-1.3286
1974,6,3,3,117,-0.5511
1974,6,3,4,109,-1.0128
1974,6,3,5,111,-2.6578
1974,7,1,1,308,-3.8829
1974,7,1,2,203,-4.9240
1974,7,1,3,173,-3.0919
1974,7,1,4,201,-5.8685
1974,7,1,5,347,-6.8160
1974,7,2,1,112,-1.9837
1974,7,2,2,90,-2.5991
1974,7,2,3,83,-4.5894
1974,7,2,4,103,-5.4513
1974,7,2,5,117,-7.0298
1974,7,3,1,92,-1.6816
1974,7,3,2,119,-5.3961
1974,7,3,3,132,-8.9524
1974,7,3,4,138,-11.8408
1974,7,3,5,133,-11.4407
1974,8,1,1,306,-5.2967
1974,8,1,2,202,-7.1775
1974,8,1,3,173,-5.5417
1974,8,1,4,199,-7.8504
1974,8,1,5,345,-8.9773
1974,8,2,1,109,-5.6460
1974,8,2,2,90,-6.3819
1974,8,2,3,83,-9.2850
1974,8,2,4,102,-8.4497
1974,8,2,5,117,-9.8908
1974,8,3,1,92,-6.6256
1974,8,3,2,119,-7.3605
1974,8,3,3,132,-8.0261
1974,8,3,4,138,-10.0095
1974,8,3,5,133,-10.8213
1974,9,1,1,302,-7.9173
1974,9,1,2,199,-6.6550
1974,9,1,3,172,-8.0685
1974,9,1,4,199,-8.2138
1974,9,1,5,344,-11.3774
1974,9,2,1,110,-7.8051
1974,9,2,2,90,-7.9885
1974,9,2,3,82,-7.4687
1974,9,2,4,101,-9.6967
1974,9,2,5,117,-12.1984
1974,9,3,1,92,-8.3688
1974,9,3,2,118,-12.6300
1974,9,3,3,132,-9.8559
1974,9,3,4,138,-14.0430
1974,9,3,5,133,-17.0111
1974,10,1,1,299,10.8195
1974,10,1,2,198,7.9727
1974,10,1,3,171,8.2918
1974,10,1,4,197,9.9268
1974,10,1,5,340,8.6621
1974,10,2,1,109,11.4130
1974,10,2,2,90,8.9387
1974,10,2,3,83,7.7731
1974,10,2,4,98,10.4158
1974,10,2,5,116,12.3321
1974,10,3,1,91,16.0572
1974,10,3,2,118,18.2579
1974,10,3,3,131,14.9582
1974,10,3,4,138,17.7427
1974,10,3,5,133,21.4423
1974,11,1,1,299,-4.2784
1974,11,1,2,197,-5.6411
1974,11,1,3,171,-6.1283
1974,11,1,4,200,-5.8116
1974,11,1,5,341,-8.1874
1974,11,2,1,109,-3.3975
1974,11,2,2,90,-0.8124
1974,11,2,3,82,-4.6903
1974,11,2,4,98,-6.7431
1974,11,2,5,117,-7.1315
1974,11,3,1,91,-1.4199
1974,11,3,2,118,-4.8528
1974,11,3,3,131,-4.0874
1974,11,3,4,138,-4.7460
1974,11,3,5,133,-4.5005
1974,12,1,1,297,-6.9065
1974,12,1,2,196,-8.0356
1974,12,1,3,170,-7.6255
1974,12,1,4,198,-8.7783
1974,12,1,5,340,-8.4698
1974,12,2,1,108,-5.7146
1974,12,2,2,90,-5.1883
1974,12,2,3,82,-5.4144
1974,12,2,4,99,-5.1698
1974,12,2,5,117,-8.0054
1974,12,3,1,91,-3.3471
1974,12,3,2,118,-1.7946
1974,12,3,3,131,-0.6568
1974,12,3,4,137,-2.7710
1974,12,3,5,133,-6.2246
1975,1,1,1,294,28.0687
1975,1,1,2,196,29.2910
1975,1,1,3,171,28.4659
1975,1,1,4,197,29.0734
1975,1,1,5,341,32.3764
1975,1,2,1,106,24.3760
1975,1,2,2,90,19.5944
1975,1,2,3,82,28.4434
1975,1,2,4,98,26.8914
1975,1,2,5,117,28.4523
1975,1,3,1,91,16.4380
1975,1,3,2,118,11.2042
1975,1,3,3,131,10.6553
1975,1,3,4,138,13.1430
1975,1,3,5,132,13.4920
1975,2,1,1,292,7.5807
1975,2,1,2,196,3.6924
1975,2,1,3,171,7.8419
1975,2,1,4,196,4.3411
1975,2,1,5,337,3.5477
1975,2,2,1,106,4.2971
1975,2,2,2,89,4.6510
1975,2,2,3,82,4.8312
1975,2,2,4,98,3.1763
1975,2,2,5,117,5.6468
1975,2,3,1,91,3.2112
1975,2,3,2,118,7.0641
1975,2,3,3,131,8.5152
1975,2,3,4,138,5.8897
1975,2,3,5,132,10.1198
1975,3,1,1,294,7.8701
1975,3,1,2,195,8.5394
1975,3,1,3,171,7.3920
1975,3,1,4,196,9.2495
1975,3,1,5,336,11.0591
1975,3,2,1,106,4.6871
1975,3,2,2,89,7.6088
1975,3,2,3,82,7.3247
1975,3,2,4,98,9.0211
1975,3,2,5,117,9.5481
1975,3,3,1,91,6.0721
1975,3,3,2,118,1.4735
1975,3,3,3,131,1.7076
1975,3,3,4,138,4.9646
1975,3,3,5,131,5.5996
1975,4,1,1,293,3.7919
1975,4,1,2,195,4.3455
1975,4,1,3,171,2.4423
1975,4,1,4,195,3.1712
1975,4,1,5,335,4.6100
1975,4,2,1,106,5.3969
1975,4,2,2,89,4.1738
1975,4,2,3,82,2.4619
1975,4,2,4,98,4.6992
1975,4,2,5,117,7.0291
1975,4,3,1,91,8.4774
1975,4,3,2,118,6.2634
1975,4,3,3,131,3.2653
1975,4,3,4,138,4.5807
1975,4,3,5,131,7.3789
1975,5,1,1,291,7.3974
1975,5,1,2,194,4.3428
1975,5,1,3,170,10.0508
1975,5,1,4,195,9.5450
1975,5,1,5,334,8.9750
1975,5,2,1,106,8.1211
1975,5,2,2,89,6.4443
1975,5,2,3,81,9.1417
1975,5,2,4,98,8.8423
1975,5,2,5,117,8.9316
1975,5,3,1,91,1.8667
1975,5,3,2,118,7.2565
1975,5,3,3,131,4.5988
1975,5,3,4,138,5.0624
1975,5,3,5,131,3.5760
1975,6,1,1,293,6.9136
1975,6,1,2,192,8.2268
1975,6,1,3,170,8.7295
1975,6,1,4,192,8.6163
1975,6,1,5,332,7.3648
1975,6,2,1,106,5.5234
1975,6,2,2,89,6.9131
1975,6,2,3,80,7.6592
1975,6,2,4,98,6.2912
1975,6,2,5,117,6.1393
1975,6,3,1,90,6.4621
1975,6,3,2,118,3.9041
1975,6,3,3,131,4.7306
1975,6,3,4,138,5.5040
1975,6,3,5,131,3.5630
1975,7,1,1,493,-0.6005
1975,7,1,2,309,-0.7122
1975,7,1,3,236,-0.9983
1975,7,1,4,243,-0.3146
1975,7,1,5,432,-0.4130
1975,7,2,1,120,-3.4214
1975,7,2,2,131,-3.1215
1975,7,2,3,112,-2.4979
1975,7,2,4,100,-5.0782
1975,7,2,5,183,-3.6834
1975,7,3,1,91,-4.4168
1975,7,3,2,130,-6.9705
1975,7,3,3,145,-4.9803
1975,7,3,4,184,-6.6349
1975,7,3,5,167,-8.2695
1975,8,1,1,492,-6.8789
1975,8,1,2,307,-5.2510
1975,8,1,3,236,-5.7189
1975,8,1,4,243,-5.2439
1975,8,1,5,429,-7.1595
1975,8,2,1,120,-5.8787
1975,8,2,2,131,-2.8785
1975,8,2,3,112,-2.4288
1975,8,2,4,100,-5.0578
1975,8,2,5,183,-4.8210
1975,8,3,1,91,-0.1964
1975,8,3,2,129,-1.1481
1975,8,3,3,145,-1.2487
1975,8,3,4,184,-2.0414
1975,8,3,5,167,-3.1154
1975,9,1,1,491,-3.6053
1975,9,1,2,308,-3.2393
1975,9,1,3,235,-2.8213
1975,9,1,4,243,-3.1626
1975,9,1,5,430,-3.2579
1975,9,2,1,120,-2.4240
1975,9,2,2,131,-3.7814
1975,9,2,3,111,-4.0680
1975,9,2,4,99,-4.9625
1975,9,2,5,182,-3.5355
1975,9,3,1,90,-2.8289
1975,9,3,2,129,-1.4464
1975,9,3,3,145,-2.7364
1975,9,3,4,184,-4.5443
1975,9,3,5,167,-5.3309
1975,10,1,1,488,2.1665
1975,10,1,2,306,2.8884
1975,10,1,3,234,0.5990
1975,10,1,4,241,1.7065
1975,10,1,5,430,2.9445
1975,10,2,1,120,1.8675
1975,10,2,2,131,3.3169
1975,10,2,3,112,4.1489
1975,10,2,4,98,1.4687
1975,10,2,5,181,2.8225
1975,10,3,1,90,2.6857
1975,10,3,2,129,5.9698
1975,10,3,3,145,7.0764
1975,10,3,4,184,6.3795
1975,10,3,5,167,7.4370
1975,11,1,1,486,2.8963
1975,11,1,2,306,2.7848
1975,11,1,3,233,3.2027
1975,11,1,4,242,1.3747
1975,11,1,5,429,2.8913
1975,11,2,1,120,3.6159
1975,11,2,2,130,2.9236
1975,11,2,3,112,4.1334
1975,11,2,4,98,2.9056
1975,11,2,5,181,1.7639
1975,11,3,1,90,0.1231
1975,11,3,2,129,2.7116
1975,11,3,3,145,3.3194
1975,11,3,4,182,3.9532
1975,11,3,5,167,2.5151
1975,12,1,1,483,-0.7203
1975,12,1,2,304,-2.0669
1975,12,1,3,233,-2.0819
1975,12,1,4,242,-0.1003
1975,12,1,5,427,-1.2802
1975,12,2,1,120,-0.5318
1975,12,2,2,130,-0.3368
1975,12,2,3,111,-0.3288
1975,12,2,4,98,-1.3789
1975,12,2,5,180,-2.7993
1975,12,3,1,90,0.5551
1975,12,3,2,129,-0.6960
1975,12,3,3,145,-0.9149
1975,12,3,4,184,-1.6113
1975,12,3,5,167,-2.1573
1976,1,1,1,479,23.3439
1976,1,1,2,307,20.2668
1976,1,1,3,231,22.9422
1976,1,1,4,238,21.2931
1976,1,1,5,426,23.1920
1976,1,2,1,120,19.2017
1976,1,2,2,130,16.6148
1976,1,2,3,110,19.6088
1976,1,2,4,97,17.8658
1976,1,2,5,179,18.0225
1976,1,3,1,90,17.0743
1976,1,3,2,128,12.2352
1976,1,3,3,145,9.7862
1976,1,3,4,184,12.3358
1976,1,3,5,167,13.1080
1976,2,1,1,454,13.8083
1976,2,1,2,293,11.8399
1976,2,1,3,227,9.2539
1976,2,1,4,229,11.5564
1976,2,1,5,417,11.3323
1976,2,2,1,119,7.6388
1976,2,2,2,130,6.2272
1976,2,2,3,109,5.5111
1976,2,2,4,96,8.6181
1976,2,2,5,179,7.2433
1976,2,3,1,90,2.2563
1976,2,3,2,129,0.0045
1976,2,3,3,145,0.3786
1976,2,3,4,184,-1.5135
1976,2,3,5,167,-1.6721
1976,3,1,1,482,1.6931
1976,3,1,2,304,1.8382
1976,3,1,3,230,0.4956
1976,3,1,4,237,1.5797
1976,3,1,5,421,2.4232
1976,3,2,1,120,2.1724
1976,3,2,2,130,2.5862
1976,3,2,3,109,1.9862
1976,3,2,4,96,0.9004
1976,3,2,5,179,0.7933
1976,3,3,1,89,0.6475
1976,3,3,2,128,3.1619
1976,3,3,3,145,2.9217
1976,3,3,4,184,3.3971
1976,3,3,5,167,2.3087
1976,4,1,1,471,-1.2958
1976,4,1,2,300,-1.2931
1976,4,1,3,225,-2.5809
1976,4,1,4,231,-0.3376
1976,4,1,5,410,-1.8755
1976,4,2,1,120,-0.5787
1976,4,2,2,129,-1.1754
1976,4,2,3,109,-0.0772
1976,4,2,4,96,-1.8637
1976,4,2,5,177,-0.8360
1976,4,3,1,89,0.8565
1976,4,3,2,128,-1.0724
1976,4,3,3,145,-0.1932
1976,4,3,4,184,-1.7732
1976,4,3,5,167,-1.6329
1976,5,1,1,474,-4.1883
1976,5,1,2,302,-2.5688
1976,5,1,3,228,-2.4155
1976,5,1,4,236,-2.5531
1976,5,1,5,416,-2.5737
1976,5,2,1,119,-0.7798
