year,month,rank_ME,rank_dII,nstocks,ret_vw
1984,8,3,2,123,10.9929
1984,8,3,3,142,10.4985
1984,8,3,4,137,11.9211
1984,8,3,5,127,11.3070
1984,9,1,1,461,-0.4254
1984,9,1,2,276,0.4694
1984,9,1,3,202,0.6694
1984,9,1,4,238,0.2365
1984,9,1,5,578,-2.1773
1984,9,2,1,106,0.5415
1984,9,2,2,107,-0.7590
1984,9,2,3,68,-1.4612
1984,9,2,4,104,-2.0490
1984,9,2,5,147,-1.6481
1984,9,3,1,101,-1.9247
1984,9,3,2,122,-0.2743
1984,9,3,3,142,0.4333
1984,9,3,4,136,0.4444
1984,9,3,5,127,-2.4353
1984,10,1,1,453,-2.4162
1984,10,1,2,273,-2.1462
1984,10,1,3,201,-3.3942
1984,10,1,4,236,-3.5836
1984,10,1,5,572,-2.1821
1984,10,2,1,105,-1.5182
1984,10,2,2,106,-1.0972
1984,10,2,3,66,-1.4790
1984,10,2,4,104,-0.6423
1984,10,2,5,145,-1.0712
1984,10,3,1,100,0.0000
1984,10,3,2,121,0.8510
1984,10,3,3,141,0.1674
1984,10,3,4,136,0.6533
1984,10,3,5,127,-0.1074
1984,11,1,1,450,-3.1278
1984,11,1,2,271,-2.7150
1984,11,1,3,201,-3.6848
1984,11,1,4,233,-2.1622
1984,11,1,5,566,-3.4584
1984,11,2,1,105,-1.4597
1984,11,2,2,105,-1.1509
1984,11,2,3,65,-1.8722
1984,11,2,4,104,0.5327
1984,11,2,5,146,-3.1509
1984,11,3,1,99,0.4232
1984,11,3,2,121,-0.7897
1984,11,3,3,140,-1.1786
1984,11,3,4,136,0.3799
1984,11,3,5,126,-3.2612
1984,12,1,1,442,-0.1970
1984,12,1,2,268,-0.0407
1984,12,1,3,199,1.7625
1984,12,1,4,232,0.9311
1984,12,1,5,560,0.6544
1984,12,2,1,105,3.2004
1984,12,2,2,105,0.9391
1984,12,2,3,65,4.5350
1984,12,2,4,104,1.8345
1984,12,2,5,145,1.8702
1984,12,3,1,97,1.2800
1984,12,3,2,120,2.1611
1984,12,3,3,139,2.0617
1984,12,3,4,135,2.2893
1984,12,3,5,126,2.8838
1985,1,1,1,437,10.8915
1985,1,1,2,264,10.2497
1985,1,1,3,200,11.1360
1985,1,1,4,230,12.3385
1985,1,1,5,556,12.7293
1985,1,2,1,104,9.0250
1985,1,2,2,105,10.5014
1985,1,2,3,65,9.9205
1985,1,2,4,104,10.4885
1985,1,2,5,145,13.7937
1985,1,3,1,97,7.4779
1985,1,3,2,119,6.8855
1985,1,3,3,139,7.5138
1985,1,3,4,134,7.0225
1985,1,3,5,126,10.5459
1985,2,1,1,430,3.8166
1985,2,1,2,262,4.4942
1985,2,1,3,199,4.1703
1985,2,1,4,227,2.9863
1985,2,1,5,555,3.2599
1985,2,2,1,103,1.4663
1985,2,2,2,105,1.9824
1985,2,2,3,64,2.4750
1985,2,2,4,102,2.4295
1985,2,2,5,145,1.4124
1985,2,3,1,97,2.1165
1985,2,3,2,119,1.3591
1985,2,3,3,139,1.6270
1985,2,3,4,133,1.0994
1985,2,3,5,125,1.4698
1985,3,1,1,422,-0.0398
1985,3,1,2,260,-1.2619
1985,3,1,3,199,-1.7492
1985,3,1,4,225,-3.8462
1985,3,1,5,552,-2.1294
1985,3,2,1,103,-0.6932
1985,3,2,2,104,-1.6776
1985,3,2,3,64,-1.9207
1985,3,2,4,99,-2.1034
1985,3,2,5,144,-2.2845
1985,3,3,1,97,2.0117
1985,3,3,2,118,0.7370
1985,3,3,3,139,-0.4290
1985,3,3,4,132,0.5571
1985,3,3,5,125,-1.4649
1985,4,1,1,419,-1.6140
1985,4,1,2,258,-1.3268
1985,4,1,3,199,-1.4288
1985,4,1,4,225,-1.4091
1985,4,1,5,548,-1.6218
1985,4,2,1,102,-0.1672
1985,4,2,2,104,-1.1140
1985,4,2,3,64,-1.1978
1985,4,2,4,99,-2.1668
1985,4,2,5,144,-1.5901
1985,4,3,1,97,-0.1984
1985,4,3,2,118,-1.6323
1985,4,3,3,139,0.0537
1985,4,3,4,132,0.3545
1985,4,3,5,125,-2.7821
1985,5,1,1,419,2.3759
1985,5,1,2,256,1.4373
1985,5,1,3,198,3.2732
1985,5,1,4,222,3.7063
1985,5,1,5,545,2.8364
1985,5,2,1,102,4.3602
1985,5,2,2,103,3.3024
1985,5,2,3,64,1.1400
1985,5,2,4,99,4.6572
1985,5,2,5,143,6.2614
1985,5,3,1,97,6.9715
1985,5,3,2,118,5.7582
1985,5,3,3,139,5.3930
1985,5,3,4,132,5.5245
1985,5,3,5,125,8.1609
1985,6,1,1,415,0.4284
1985,6,1,2,254,-0.4602
1985,6,1,3,196,1.1017
1985,6,1,4,217,-0.2817
1985,6,1,5,543,-0.3673
1985,6,2,1,100,1.0859
1985,6,2,2,103,1.6114
1985,6,2,3,64,2.4057
1985,6,2,4,98,0.6419
1985,6,2,5,138,1.7457
1985,6,3,1,95,1.9609
1985,6,3,2,118,1.5311
1985,6,3,3,139,0.9346
1985,6,3,4,132,2.1179
1985,6,3,5,125,2.4580
1985,7,1,1,541,2.6227
1985,7,1,2,226,3.4357
1985,7,1,3,200,3.0224
1985,7,1,4,237,1.7304
1985,7,1,5,601,2.6734
1985,7,2,1,96,4.1111
1985,7,2,2,86,1.4827
1985,7,2,3,94,3.1998
1985,7,2,4,94,1.3767
1985,7,2,5,164,3.0932
1985,7,3,1,95,-0.0098
1985,7,3,2,143,-2.0692
1985,7,3,3,140,1.0466
1985,7,3,4,130,0.1520
1985,7,3,5,122,-0.3378
1985,8,1,1,535,-0.8870
1985,8,1,2,223,-1.3104
1985,8,1,3,199,-0.8262
1985,8,1,4,236,0.4793
1985,8,1,5,598,-1.1707
1985,8,2,1,96,-0.1667
1985,8,2,2,85,0.1999
1985,8,2,3,94,-1.1428
1985,8,2,4,94,-1.2507
1985,8,2,5,164,-1.8863
1985,8,3,1,95,1.9012
1985,8,3,2,142,0.3505
1985,8,3,3,140,-1.0877
1985,8,3,4,130,-0.5209
1985,8,3,5,122,-1.5393
1985,9,1,1,531,-5.9201
1985,9,1,2,218,-3.9442
1985,9,1,3,198,-4.5010
1985,9,1,4,234,-3.6343
1985,9,1,5,593,-5.9213
1985,9,2,1,96,-5.7317
1985,9,2,2,83,-6.0226
1985,9,2,3,94,-4.4717
1985,9,2,4,94,-4.3016
1985,9,2,5,163,-7.5338
1985,9,3,1,94,-1.3432
1985,9,3,2,142,-3.3935
1985,9,3,3,139,-2.5337
1985,9,3,4,130,-4.5147
1985,9,3,5,122,-4.1331
1985,10,1,1,529,1.4597
1985,10,1,2,217,1.5797
1985,10,1,3,197,3.9449
1985,10,1,4,230,1.6280
1985,10,1,5,590,2.3445
1985,10,2,1,96,2.2501
1985,10,2,2,83,3.7588
1985,10,2,3,94,4.6256
1985,10,2,4,94,4.8982
1985,10,2,5,163,3.2248
1985,10,3,1,92,4.8756
1985,10,3,2,142,4.1449
1985,10,3,3,136,3.9449
1985,10,3,4,129,4.1050
1985,10,3,5,122,4.3659
1985,11,1,1,521,3.9078
1985,11,1,2,214,7.1147
1985,11,1,3,195,7.0498
1985,11,1,4,228,5.4166
1985,11,1,5,588,5.5184
1985,11,2,1,96,6.0315
1985,11,2,2,83,6.9279
1985,11,2,3,92,6.4991
1985,11,2,4,93,5.5001
1985,11,2,5,163,8.6033
1985,11,3,1,91,5.6325
1985,11,3,2,142,5.8673
1985,11,3,3,136,7.7472
1985,11,3,4,128,7.2738
1985,11,3,5,122,8.0015
1985,12,1,1,515,2.9857
1985,12,1,2,213,1.8035
1985,12,1,3,190,4.3159
1985,12,1,4,226,3.1138
1985,12,1,5,585,4.5961
1985,12,2,1,95,4.0822
1985,12,2,2,83,5.2027
1985,12,2,3,90,4.4664
1985,12,2,4,91,4.4999
1985,12,2,5,163,4.0245
1985,12,3,1,89,3.3178
1985,12,3,2,142,4.5100
1985,12,3,3,135,5.1620
1985,12,3,4,128,4.5436
1985,12,3,5,122,3.5802
1986,1,1,1,511,2.1956
1986,1,1,2,212,1.7669
1986,1,1,3,188,2.0465
1986,1,1,4,225,0.9164
1986,1,1,5,580,2.1639
1986,1,2,1,94,0.2419
1986,1,2,2,83,1.5213
1986,1,2,3,89,0.4756
1986,1,2,4,89,2.3473
1986,1,2,5,163,0.6182
1986,1,3,1,88,0.7980
1986,1,3,2,140,-0.8427
1986,1,3,3,134,0.2824
1986,1,3,4,128,1.9083
1986,1,3,5,122,1.5293
1986,2,1,1,504,5.3793
1986,2,1,2,212,6.1470
1986,2,1,3,189,5.8441
1986,2,1,4,223,7.4890
1986,2,1,5,574,6.4953
1986,2,2,1,94,6.7265
1986,2,2,2,82,4.8585
1986,2,2,3,88,8.4137
1986,2,2,4,89,6.3744
1986,2,2,5,161,6.6402
1986,2,3,1,88,8.8353
1986,2,3,2,140,6.4915
1986,2,3,3,134,7.1220
1986,2,3,4,127,8.9207
1986,2,3,5,121,8.8118
1986,3,1,1,500,4.6954
1986,3,1,2,209,5.4205
1986,3,1,3,188,4.8236
1986,3,1,4,224,4.1351
1986,3,1,5,571,4.1967
1986,3,2,1,94,5.1147
1986,3,2,2,81,6.5520
1986,3,2,3,88,4.5726
1986,3,2,4,88,5.4942
1986,3,2,5,160,5.3465
1986,3,3,1,88,5.1410
1986,3,3,2,139,5.8766
1986,3,3,3,134,4.6632
1986,3,3,4,126,5.7205
1986,3,3,5,121,5.4830
1986,4,1,1,496,0.9539
1986,4,1,2,207,2.3957
1986,4,1,3,185,0.5152
1986,4,1,4,222,0.5585
1986,4,1,5,569,1.5689
1986,4,2,1,94,0.9481
1986,4,2,2,81,4.0160
1986,4,2,3,88,-0.4553
1986,4,2,4,88,0.0658
1986,4,2,5,157,0.6735
1986,4,3,1,87,0.6527
1986,4,3,2,139,-0.4352
1986,4,3,3,133,0.3021
1986,4,3,4,126,-2.3250
1986,4,3,5,121,-1.3456
1986,5,1,1,488,3.4972
1986,5,1,2,201,3.1006
1986,5,1,3,185,3.7510
1986,5,1,4,221,4.9481
1986,5,1,5,568,4.3651
1986,5,2,1,94,4.7976
1986,5,2,2,81,6.4735
1986,5,2,3,88,1.7201
1986,5,2,4,86,2.3598
1986,5,2,5,157,4.4094
1986,5,3,1,86,5.9528
1986,5,3,2,139,5.6160
1986,5,3,3,132,4.8067
1986,5,3,4,123,4.6325
1986,5,3,5,120,5.7700
1986,6,1,1,486,0.4429
1986,6,1,2,198,-0.5416
1986,6,1,3,183,3.0636
1986,6,1,4,219,0.7547
1986,6,1,5,564,-0.5990
1986,6,2,1,93,-1.9242
1986,6,2,2,81,1.2675
1986,6,2,3,88,0.8204
1986,6,2,4,86,0.3502
1986,6,2,5,157,-0.6591
1986,6,3,1,84,4.4220
1986,6,3,2,138,1.8566
1986,6,3,3,132,0.4474
1986,6,3,4,123,2.8535
1986,6,3,5,120,-0.1030
1986,7,1,1,662,-8.5318
1986,7,1,2,282,-9.0274
1986,7,1,3,215,-8.0011
1986,7,1,4,249,-7.2544
1986,7,1,5,509,-9.2028
1986,7,2,1,112,-9.4039
1986,7,2,2,98,-9.0143
1986,7,2,3,102,-9.8255
1986,7,2,4,107,-8.7977
1986,7,2,5,169,-9.5791
1986,7,3,1,95,-3.8071
1986,7,3,2,125,-4.6507
1986,7,3,3,158,-5.1918
1986,7,3,4,140,-6.4983
1986,7,3,5,104,-7.9093
1986,8,1,1,655,0.9821
1986,8,1,2,277,1.7709
1986,8,1,3,212,1.4279
1986,8,1,4,246,2.1234
1986,8,1,5,501,1.0406
1986,8,2,1,112,3.3733
1986,8,2,2,98,5.6025
1986,8,2,3,102,5.7608
1986,8,2,4,107,4.5933
1986,8,2,5,168,3.5923
1986,8,3,1,95,6.7738
1986,8,3,2,125,6.8150
1986,8,3,3,158,6.8662
1986,8,3,4,139,6.7835
1986,8,3,5,104,8.4928
1986,9,1,1,649,-4.7279
1986,9,1,2,275,-6.3882
1986,9,1,3,210,-5.6725
1986,9,1,4,245,-5.5502
1986,9,1,5,499,-5.4075
1986,9,2,1,110,-6.5217
1986,9,2,2,98,-4.7473
1986,9,2,3,102,-5.7567
1986,9,2,4,107,-5.6256
1986,9,2,5,167,-6.8237
1986,9,3,1,93,-8.1524
1986,9,3,2,124,-7.9027
1986,9,3,3,158,-7.2006
1986,9,3,4,139,-7.8776
1986,9,3,5,104,-8.3623
1986,10,1,1,638,1.5977
1986,10,1,2,272,1.9135
1986,10,1,3,209,2.6508
1986,10,1,4,243,3.4974
1986,10,1,5,494,2.3014
1986,10,2,1,108,5.3661
1986,10,2,2,95,3.7859
1986,10,2,3,102,3.6643
1986,10,2,4,107,4.1035
1986,10,2,5,167,4.7866
1986,10,3,1,92,8.0959
1986,10,3,2,123,7.2529
1986,10,3,3,158,3.5155
1986,10,3,4,139,7.1340
1986,10,3,5,104,7.8173
1986,11,1,1,628,-0.3064
1986,11,1,2,272,0.4192
1986,11,1,3,206,0.2863
1986,11,1,4,241,-0.6467
1986,11,1,5,489,-0.2949
1986,11,2,1,108,1.5890
1986,11,2,2,93,-0.0782
1986,11,2,3,102,1.1078
1986,11,2,4,107,0.8846
1986,11,2,5,167,0.6793
1986,11,3,1,91,1.7866
1986,11,3,2,122,1.5582
1986,11,3,3,156,3.1245
1986,11,3,4,138,2.9091
1986,11,3,5,104,1.1377
1986,12,1,1,615,-3.6903
1986,12,1,2,266,-3.5522
1986,12,1,3,205,-1.0408
1986,12,1,4,237,-2.7472
1986,12,1,5,485,-2.0731
1986,12,2,1,108,-3.5017
1986,12,2,2,93,-2.4605
1986,12,2,3,101,-2.1666
1986,12,2,4,106,-1.7664
1986,12,2,5,166,-1.8227
1986,12,3,1,91,-3.2386
1986,12,3,2,122,-3.4132
1986,12,3,3,155,-2.4447
1986,12,3,4,138,-2.4837
1986,12,3,5,103,-3.7302
1987,1,1,1,605,10.0901
1987,1,1,2,263,10.7166
1987,1,1,3,199,10.7168
1987,1,1,4,228,9.8765
1987,1,1,5,477,10.5658
1987,1,2,1,106,11.6664
1987,1,2,2,91,11.2701
1987,1,2,3,101,12.0956
1987,1,2,4,102,11.7668
1987,1,2,5,163,14.5823
1987,1,3,1,90,13.1087
1987,1,3,2,119,12.7161
1987,1,3,3,155,13.9043
1987,1,3,4,136,14.9775
1987,1,3,5,101,11.8284
1987,2,1,1,601,7.8769
1987,2,1,2,259,9.3242
1987,2,1,3,194,6.7947
1987,2,1,4,227,8.0292
1987,2,1,5,473,9.0719
1987,2,2,1,103,7.1030
1987,2,2,2,91,6.1452
1987,2,2,3,101,6.9852
1987,2,2,4,102,6.8812
1987,2,2,5,161,7.2444
1987,2,3,1,90,5.5668
1987,2,3,2,119,4.3441
1987,2,3,3,155,4.1672
1987,2,3,4,135,4.3994
1987,2,3,5,100,6.1343
1987,3,1,1,599,3.1155
1987,3,1,2,259,4.2474
1987,3,1,3,193,3.3629
1987,3,1,4,226,2.9938
1987,3,1,5,472,1.7887
1987,3,2,1,103,2.4903
1987,3,2,2,91,2.0631
1987,3,2,3,100,2.2319
1987,3,2,4,102,2.6386
1987,3,2,5,161,0.5816
1987,3,3,1,90,-0.1648
1987,3,3,2,119,2.6974
1987,3,3,3,155,4.1282
1987,3,3,4,134,3.1382
1987,3,3,5,99,2.1491
1987,4,1,1,595,-1.5490
1987,4,1,2,257,-1.9638
1987,4,1,3,190,-2.2857
1987,4,1,4,221,-3.3413
1987,4,1,5,466,-1.6017
1987,4,2,1,103,-4.8317
1987,4,2,2,90,-3.4960
1987,4,2,3,100,-3.3571
1987,4,2,4,102,-3.3469
1987,4,2,5,161,-1.7023
1987,4,3,1,90,-2.3008
1987,4,3,2,119,-0.5561
1987,4,3,3,154,-0.2634
1987,4,3,4,134,-0.3079
1987,4,3,5,99,-0.3473
1987,5,1,1,588,-0.1454
1987,5,1,2,255,0.8755
1987,5,1,3,189,0.9332
1987,5,1,4,219,1.2421
1987,5,1,5,462,-0.4707
1987,5,2,1,100,1.6119
1987,5,2,2,90,-0.8264
1987,5,2,3,100,1.8583
1987,5,2,4,102,0.4647
1987,5,2,5,161,1.0548
1987,5,3,1,90,0.2817
1987,5,3,2,117,1.0829
1987,5,3,3,154,0.4983
1987,5,3,4,134,1.5001
1987,5,3,5,99,0.7652
1987,6,1,1,588,1.3071
1987,6,1,2,253,1.5283
1987,6,1,3,189,1.1862
1987,6,1,4,218,2.8028
1987,6,1,5,461,1.8943
1987,6,2,1,100,3.5098
1987,6,2,2,89,3.7653
1987,6,2,3,99,3.1988
1987,6,2,4,101,3.1065
1987,6,2,5,161,2.9479
1987,6,3,1,90,4.8296
1987,6,3,2,117,5.7130
1987,6,3,3,154,4.4068
1987,6,3,4,134,4.9153
1987,6,3,5,99,2.9814
1987,7,1,1,726,3.6985
1987,7,1,2,300,5.2324
1987,7,1,3,209,3.4294
1987,7,1,4,272,2.6046
1987,7,1,5,528,3.6423
1987,7,2,1,116,4.9199
1987,7,2,2,102,5.8735
1987,7,2,3,90,3.5114
1987,7,2,4,107,2.8843
1987,7,2,5,150,4.0063
1987,7,3,1,91,5.2894
1987,7,3,2,128,2.8511
1987,7,3,3,134,5.8317
1987,7,3,4,133,4.9728
1987,7,3,5,123,6.0407
1987,8,1,1,720,3.3253
1987,8,1,2,295,0.6443
1987,8,1,3,208,0.8120
1987,8,1,4,271,3.1486
1987,8,1,5,524,1.3963
1987,8,2,1,115,3.0725
1987,8,2,2,102,4.0637
1987,8,2,3,90,4.8122
1987,8,2,4,105,2.0306
1987,8,2,5,149,3.4348
1987,8,3,1,91,4.7769
1987,8,3,2,128,4.3516
1987,8,3,3,134,1.9182
1987,8,3,4,131,4.6324
1987,8,3,5,123,3.4796
1987,9,1,1,716,-0.2437
1987,9,1,2,292,0.2834
1987,9,1,3,208,-1.3521
1987,9,1,4,268,-0.3172
1987,9,1,5,521,-1.7801
1987,9,2,1,114,-2.1284
1987,9,2,2,101,-1.5233
1987,9,2,3,90,-1.4436
1987,9,2,4,104,-1.0515
1987,9,2,5,146,-1.7824
1987,9,3,1,90,-3.3437
1987,9,3,2,127,-1.8693
1987,9,3,3,134,-1.3460
1987,9,3,4,131,-2.0711
1987,9,3,5,122,-3.8110
1987,10,1,1,709,-31.0535
1987,10,1,2,288,-30.2649
1987,10,1,3,209,-28.2594
1987,10,1,4,268,-28.6451
1987,10,1,5,517,-31.6362
1987,10,2,1,113,-32.1022
1987,10,2,2,100,-29.6298
1987,10,2,3,90,-26.4582
1987,10,2,4,102,-28.4520
1987,10,2,5,144,-30.4115
1987,10,3,1,89,-22.9120
1987,10,3,2,126,-20.0013
1987,10,3,3,134,-20.5388
1987,10,3,4,131,-20.4194
1987,10,3,5,122,-26.3796
1987,11,1,1,700,-4.8396
1987,11,1,2,286,-5.8838
1987,11,1,3,207,-2.5870
1987,11,1,4,265,-4.7520
1987,11,1,5,511,-6.0177
1987,11,2,1,112,-4.7340
1987,11,2,2,100,-3.2929
1987,11,2,3,88,-1.8864
1987,11,2,4,102,-3.3789
1987,11,2,5,144,-5.9641
1987,11,3,1,88,-7.4542
1987,11,3,2,126,-8.2493
1987,11,3,3,133,-6.6077
1987,11,3,4,130,-8.7491
1987,11,3,5,122,-7.3249
1987,12,1,1,690,4.6428
1987,12,1,2,283,7.6332
1987,12,1,3,203,2.9537
1987,12,1,4,264,6.6389
1987,12,1,5,506,4.7812
1987,12,2,1,111,10.0284
1987,12,2,2,100,10.3103
1987,12,2,3,88,10.3386
1987,12,2,4,102,8.4181
1987,12,2,5,142,9.3793
1987,12,3,1,87,6.3229
1987,12,3,2,126,7.5548
1987,12,3,3,132,7.5953
1987,12,3,4,130,7.5408
1987,12,3,5,122,10.6043
1988,1,1,1,684,5.1784
1988,1,1,2,278,4.9687
1988,1,1,3,201,6.0078
1988,1,1,4,263,5.0639
1988,1,1,5,500,7.0987
1988,1,2,1,110,3.5545
1988,1,2,2,100,2.9841
1988,1,2,3,85,2.6314
1988,1,2,4,101,3.2100
1988,1,2,5,142,1.0380
1988,1,3,1,87,1.7805
1988,1,3,2,126,4.0492
1988,1,3,3,131,4.6687
1988,1,3,4,130,4.1362
1988,1,3,5,122,3.4085
1988,2,1,1,674,6.6949
1988,2,1,2,277,7.4102
1988,2,1,3,200,9.4476
1988,2,1,4,260,7.3237
1988,2,1,5,496,8.0792
1988,2,2,1,110,9.5470
1988,2,2,2,99,9.4080
1988,2,2,3,85,9.0516
1988,2,2,4,99,10.0373
1988,2,2,5,141,8.6254
1988,2,3,1,87,8.0933
1988,2,3,2,125,4.1916
1988,2,3,3,131,4.7890
1988,2,3,4,130,3.7548
1988,2,3,5,122,7.6314
1988,3,1,1,666,4.9024
1988,3,1,2,275,6.5428
1988,3,1,3,195,7.5348
1988,3,1,4,257,3.7698
1988,3,1,5,492,5.6253
1988,3,2,1,109,3.8716
1988,3,2,2,98,4.3812
1988,3,2,3,85,2.6488
1988,3,2,4,99,3.4090
1988,3,2,5,141,2.6203
1988,3,3,1,87,-2.5052
1988,3,3,2,125,-3.2196
1988,3,3,3,131,-1.8542
1988,3,3,4,130,-3.3382
1988,3,3,5,122,-1.7920
1988,4,1,1,659,2.2683
1988,4,1,2,271,2.8711
1988,4,1,3,192,2.9012
1988,4,1,4,255,1.9139
1988,4,1,5,488,1.4099
1988,4,2,1,109,2.5677
1988,4,2,2,97,2.1620
1988,4,2,3,84,2.3494
1988,4,2,4,98,0.6292
1988,4,2,5,141,2.0165
1988,4,3,1,86,0.8575
1988,4,3,2,124,1.7190
1988,4,3,3,131,0.9871
1988,4,3,4,129,1.3816
1988,4,3,5,122,-0.3641
1988,5,1,1,659,-1.4060
1988,5,1,2,268,-1.4029
1988,5,1,3,191,-1.3315
1988,5,1,4,252,-1.6135
1988,5,1,5,480,-3.1227
1988,5,2,1,109,-1.6170
1988,5,2,2,96,-2.8696
1988,5,2,3,83,-0.3845
1988,5,2,4,98,-0.2006
1988,5,2,5,139,-1.1420
1988,5,3,1,86,0.2282
1988,5,3,2,123,0.8875
1988,5,3,3,131,-0.2957
1988,5,3,4,128,0.4969
1988,5,3,5,122,-0.4992
1988,6,1,1,647,5.3437
1988,6,1,2,265,6.2660
1988,6,1,3,189,5.0605
1988,6,1,4,251,7.0691
1988,6,1,5,473,6.8715
1988,6,2,1,108,8.3402
1988,6,2,2,96,9.1172
1988,6,2,3,82,6.1656
1988,6,2,4,98,7.6234
1988,6,2,5,136,7.2302
1988,6,3,1,86,7.6383
1988,6,3,2,122,4.9422
1988,6,3,3,131,2.9854
1988,6,3,4,128,3.8046
1988,6,3,5,121,7.6528
1988,7,1,1,683,0.1317
1988,7,1,2,273,0.2915
1988,7,1,3,249,-1.8512
1988,7,1,4,228,-0.2470
1988,7,1,5,542,-0.6054
1988,7,2,1,113,-0.2450
1988,7,2,2,89,-2.4662
1988,7,2,3,95,-2.1043
1988,7,2,4,107,-0.8017
1988,7,2,5,166,-0.1402
1988,7,3,1,88,-0.7848
1988,7,3,2,120,-0.0327
1988,7,3,3,149,-0.8779
1988,7,3,4,135,-0.9593
1988,7,3,5,116,-2.2790
1988,8,1,1,678,-2.5636
1988,8,1,2,271,-2.6142
1988,8,1,3,246,-2.0870
1988,8,1,4,228,-2.5142
1988,8,1,5,537,-1.6556
1988,8,2,1,113,-3.7656
1988,8,2,2,88,0.0605
1988,8,2,3,94,-2.7812
1988,8,2,4,106,-2.2049
1988,8,2,5,165,-3.6428
1988,8,3,1,87,-2.0324
1988,8,3,2,120,-3.2697
1988,8,3,3,149,-3.5178
1988,8,3,4,134,-3.1133
1988,8,3,5,116,-2.4656
1988,9,1,1,667,0.9436
1988,9,1,2,268,3.2902
1988,9,1,3,242,3.3120
1988,9,1,4,226,3.1312
1988,9,1,5,535,2.9650
1988,9,2,1,113,3.7772
1988,9,2,2,87,2.2124
1988,9,2,3,94,2.0739
1988,9,2,4,103,2.9253
1988,9,2,5,162,2.9184
1988,9,3,1,87,6.1576
1988,9,3,2,120,3.9851
1988,9,3,3,149,3.4263
1988,9,3,4,133,4.7712
1988,9,3,5,116,4.4932
1988,10,1,1,665,-2.1894
1988,10,1,2,267,-1.6378
1988,10,1,3,240,-0.3023
1988,10,1,4,225,-1.0545
1988,10,1,5,530,-2.5905
1988,10,2,1,110,0.9490
1988,10,2,2,86,-0.7774
1988,10,2,3,92,-0.2850
1988,10,2,4,103,-0.7387
1988,10,2,5,161,-2.1915
1988,10,3,1,87,5.8509
1988,10,3,2,120,3.0141
1988,10,3,3,148,2.0554
1988,10,3,4,133,2.8503
1988,10,3,5,116,0.8733
1988,11,1,1,657,-3.5792
1988,11,1,2,264,-3.7833
1988,11,1,3,237,-3.8265
1988,11,1,4,223,-4.8653
1988,11,1,5,526,-4.8932
1988,11,2,1,110,-2.3982
1988,11,2,2,85,-2.0838
1988,11,2,3,90,-2.7203
1988,11,2,4,103,-2.6688
1988,11,2,5,160,-3.7849
1988,11,3,1,86,-0.6167
1988,11,3,2,118,-0.5158
1988,11,3,3,147,-1.4415
1988,11,3,4,133,-2.2311
1988,11,3,5,116,-2.3264
1988,12,1,1,649,4.5689
1988,12,1,2,262,5.5352
1988,12,1,3,234,3.8000
1988,12,1,4,223,3.4006
1988,12,1,5,520,3.4983
1988,12,2,1,107,5.5756
1988,12,2,2,85,5.2485
1988,12,2,3,90,2.9442
1988,12,2,4,101,5.1906
1988,12,2,5,159,3.7620
1988,12,3,1,85,1.7848
1988,12,3,2,117,1.8857
1988,12,3,3,146,2.4698
1988,12,3,4,133,1.7019
1988,12,3,5,116,2.8724
1989,1,1,1,642,4.9985
1989,1,1,2,259,5.5731
1989,1,1,3,232,5.3392
1989,1,1,4,219,5.7383
1989,1,1,5,512,4.1316
1989,1,2,1,107,4.2226
1989,1,2,2,83,3.4955
1989,1,2,3,90,5.5222
1989,1,2,4,101,4.4826
1989,1,2,5,159,4.5854
1989,1,3,1,85,6.0886
1989,1,3,2,117,6.3498
1989,1,3,3,144,7.3554
1989,1,3,4,132,7.0938
1989,1,3,5,116,5.2529
1989,2,1,1,634,-0.1156
1989,2,1,2,258,0.1218
1989,2,1,3,228,1.7508
1989,2,1,4,219,1.3422
1989,2,1,5,508,1.4094
1989,2,2,1,107,0.3251
1989,2,2,2,83,1.3351
1989,2,2,3,89,0.9132
1989,2,2,4,100,2.4953
1989,2,2,5,159,-0.0762
1989,2,3,1,85,-0.9431
1989,2,3,2,116,-2.5257
1989,2,3,3,143,-2.8702
1989,2,3,4,132,-1.8962
1989,2,3,5,116,-2.0512
1989,3,1,1,627,3.5565
1989,3,1,2,254,4.3926
1989,3,1,3,225,2.1556
1989,3,1,4,218,1.8938
1989,3,1,5,503,2.6910
1989,3,2,1,106,4.1039
1989,3,2,2,82,2.5709
1989,3,2,3,87,2.1739
1989,3,2,4,100,1.1584
1989,3,2,5,159,4.0157
1989,3,3,1,85,3.5515
1989,3,3,2,116,1.8803
1989,3,3,3,143,1.2707
1989,3,3,4,132,1.9383
1989,3,3,5,116,1.3764
1989,4,1,1,621,3.2350
1989,4,1,2,252,2.5986
1989,4,1,3,225,2.8311
1989,4,1,4,215,3.3268
1989,4,1,5,497,2.7165
1989,4,2,1,106,5.2812
1989,4,2,2,81,5.3073
1989,4,2,3,87,3.9619
1989,4,2,4,99,4.1003
1989,4,2,5,158,5.1562
1989,4,3,1,85,5.0547
1989,4,3,2,116,5.4402
1989,4,3,3,142,4.8522
1989,4,3,4,131,5.5504
1989,4,3,5,116,5.7991
1989,5,1,1,621,2.9754
1989,5,1,2,252,2.9130
1989,5,1,3,224,3.8949
1989,5,1,4,213,5.5774
1989,5,1,5,492,3.0598
1989,5,2,1,106,3.4357
1989,5,2,2,81,4.7396
1989,5,2,3,87,6.1274
1989,5,2,4,98,3.6009
1989,5,2,5,156,3.8297
1989,5,3,1,85,4.9043
