year,month,rank_ME,rank_DP,nstocks,ret_vw
1971,8,3,1,134,4.5092
1971,8,3,2,115,6.4021
1971,8,3,3,97,4.8798
1971,8,3,4,111,2.8540
1971,8,3,5,95,-0.0953
1971,9,1,1,87,0.1338
1971,9,1,2,97,0.5779
1971,9,1,3,81,0.7623
1971,9,1,4,75,-0.3867
1971,9,1,5,85,-2.4061
1971,9,2,1,73,1.3695
1971,9,2,2,68,-1.0857
1971,9,2,3,76,-0.7486
1971,9,2,4,54,-1.3269
1971,9,2,5,67,-1.8489
1971,9,3,1,134,-0.2140
1971,9,3,2,115,0.5935
1971,9,3,3,97,-1.5117
1971,9,3,4,111,-0.8299
1971,9,3,5,95,-1.1304
1971,10,1,1,87,-7.5497
1971,10,1,2,97,-7.0455
1971,10,1,3,81,-3.0719
1971,10,1,4,75,-4.9997
1971,10,1,5,85,-3.7649
1971,10,2,1,73,-5.8170
1971,10,2,2,68,-5.5365
1971,10,2,3,76,-3.6686
1971,10,2,4,54,-6.2309
1971,10,2,5,67,-3.3248
1971,10,3,1,134,-4.6556
1971,10,3,2,115,-3.4613
1971,10,3,3,97,-5.2316
1971,10,3,4,111,-4.6700
1971,10,3,5,95,-1.4641
1971,11,1,1,87,-4.4585
1971,11,1,2,97,-5.5431
1971,11,1,3,81,-3.3004
1971,11,1,4,75,-3.3252
1971,11,1,5,85,-3.5422
1971,11,2,1,73,-0.8882
1971,11,2,2,68,-2.6362
1971,11,2,3,76,-3.2481
1971,11,2,4,54,-1.9215
1971,11,2,5,67,-0.6922
1971,11,3,1,134,0.6175
1971,11,3,2,115,1.2563
1971,11,3,3,97,-1.8725
1971,11,3,4,111,-0.0471
1971,11,3,5,95,-0.5355
1971,12,1,1,87,13.3910
1971,12,1,2,97,13.7792
1971,12,1,3,80,13.5642
1971,12,1,4,75,9.9828
1971,12,1,5,84,8.9679
1971,12,2,1,73,12.0663
1971,12,2,2,68,12.3593
1971,12,2,3,76,11.1748
1971,12,2,4,54,11.4501
1971,12,2,5,67,8.2621
1971,12,3,1,134,10.2996
1971,12,3,2,115,9.0315
1971,12,3,3,97,9.5011
1971,12,3,4,111,7.7762
1971,12,3,5,95,7.6661
1972,1,1,1,87,12.6425
1972,1,1,2,97,11.0806
1972,1,1,3,80,9.6690
1972,1,1,4,74,10.5993
1972,1,1,5,84,9.6070
1972,1,2,1,73,6.6079
1972,1,2,2,68,5.6074
1972,1,2,3,74,6.5555
1972,1,2,4,54,4.8987
1972,1,2,5,66,5.2717
1972,1,3,1,134,2.6051
1972,1,3,2,115,2.9364
1972,1,3,3,97,1.2525
1972,1,3,4,111,0.3300
1972,1,3,5,95,1.7757
1972,2,1,1,87,4.4593
1972,2,1,2,97,4.2391
1972,2,1,3,80,4.1613
1972,2,1,4,74,3.6178
1972,2,1,5,84,1.3783
1972,2,2,1,73,5.4246
1972,2,2,2,68,5.6755
1972,2,2,3,74,3.2798
1972,2,2,4,52,1.6203
1972,2,2,5,66,-0.6794
1972,2,3,1,134,7.0493
1972,2,3,2,115,4.0413
1972,2,3,3,97,3.2019
1972,2,3,4,111,0.7696
1972,2,3,5,95,-0.2972
1972,3,1,1,87,1.7920
1972,3,1,2,97,-1.7105
1972,3,1,3,80,-2.0482
1972,3,1,4,74,1.1585
1972,3,1,5,84,-0.1692
1972,3,2,1,73,0.2717
1972,3,2,2,68,1.2619
1972,3,2,3,74,0.4747
1972,3,2,4,53,-0.4140
1972,3,2,5,66,-0.4466
1972,3,3,1,134,1.1187
1972,3,3,2,115,2.2774
1972,3,3,3,97,0.2899
1972,3,3,4,111,-0.2167
1972,3,3,5,95,-1.9091
1972,4,1,1,87,1.8534
1972,4,1,2,97,-0.4903
1972,4,1,3,78,2.1909
1972,4,1,4,74,0.1883
1972,4,1,5,83,1.7155
1972,4,2,1,73,1.4295
1972,4,2,2,68,0.2679
1972,4,2,3,74,1.9832
1972,4,2,4,53,0.8648
1972,4,2,5,66,-0.2025
1972,4,3,1,134,1.6134
1972,4,3,2,115,1.2593
1972,4,3,3,97,0.8257
1972,4,3,4,111,-0.5668
1972,4,3,5,95,-1.6928
1972,5,1,1,87,-1.4020
1972,5,1,2,96,-1.9962
1972,5,1,3,78,-2.1743
1972,5,1,4,74,-2.3314
1972,5,1,5,83,-2.1161
1972,5,2,1,73,-0.6147
1972,5,2,2,68,-0.4667
1972,5,2,3,74,-0.7851
1972,5,2,4,53,-2.7281
1972,5,2,5,66,-1.7364
1972,5,3,1,134,4.7919
1972,5,3,2,115,2.5985
1972,5,3,3,96,-0.2117
1972,5,3,4,111,0.0596
1972,5,3,5,95,0.9324
1972,6,1,1,87,-3.6780
1972,6,1,2,96,-2.8160
1972,6,1,3,78,-4.6091
1972,6,1,4,74,-2.0260
1972,6,1,5,83,-3.0837
1972,6,2,1,73,-3.0316
1972,6,2,2,68,-3.5484
1972,6,2,3,74,-0.2556
1972,6,2,4,53,-3.7656
1972,6,2,5,65,-1.7506
1972,6,3,1,134,-1.1959
1972,6,3,2,115,-1.2995
1972,6,3,3,96,-4.1958
1972,6,3,4,111,-2.4286
1972,6,3,5,95,-1.7924
1972,7,1,1,84,-4.7919
1972,7,1,2,91,-3.3844
1972,7,1,3,80,-4.0572
1972,7,1,4,89,-3.3625
1972,7,1,5,55,0.3211
1972,7,2,1,69,-3.1256
1972,7,2,2,72,-3.0711
1972,7,2,3,67,-4.3041
1972,7,2,4,71,-0.5174
1972,7,2,5,59,-0.7020
1972,7,3,1,149,1.8559
1972,7,3,2,114,-0.2182
1972,7,3,3,106,-1.6218
1972,7,3,4,90,-1.1618
1972,7,3,5,114,-0.4635
1972,8,1,1,83,0.3988
1972,8,1,2,91,-0.7268
1972,8,1,3,80,1.5297
1972,8,1,4,89,2.2696
1972,8,1,5,55,1.3781
1972,8,2,1,68,-1.4880
1972,8,2,2,72,0.8352
1972,8,2,3,67,2.5776
1972,8,2,4,71,3.9294
1972,8,2,5,58,2.7513
1972,8,3,1,149,0.0606
1972,8,3,2,114,2.1402
1972,8,3,3,106,6.7621
1972,8,3,4,90,8.7176
1972,8,3,5,114,6.7806
1972,9,1,1,83,-4.2858
1972,9,1,2,91,-6.2129
1972,9,1,3,80,-3.0813
1972,9,1,4,89,-3.5628
1972,9,1,5,54,-2.7024
1972,9,2,1,68,-2.5958
1972,9,2,2,72,-4.3538
1972,9,2,3,66,-3.4656
1972,9,2,4,70,-0.7377
1972,9,2,5,58,-1.2038
1972,9,3,1,148,0.3249
1972,9,3,2,114,-1.2325
1972,9,3,3,106,-2.7068
1972,9,3,4,90,-0.6321
1972,9,3,5,114,0.9269
1972,10,1,1,83,-3.8122
1972,10,1,2,90,-1.8629
1972,10,1,3,79,-2.0904
1972,10,1,4,89,-0.9936
1972,10,1,5,54,0.3542
1972,10,2,1,68,-3.2092
1972,10,2,2,72,-2.1814
1972,10,2,3,66,-1.3705
1972,10,2,4,70,0.8962
1972,10,2,5,58,3.2714
1972,10,3,1,148,0.2538
1972,10,3,2,114,1.3382
1972,10,3,3,106,0.8794
1972,10,3,4,90,0.0849
1972,10,3,5,114,3.4989
1972,11,1,1,82,4.3416
1972,11,1,2,90,7.3814
1972,11,1,3,79,6.8060
1972,11,1,4,89,5.0996
1972,11,1,5,54,6.7171
1972,11,2,1,68,6.5277
1972,11,2,2,72,5.7965
1972,11,2,3,66,6.9291
1972,11,2,4,70,6.6204
1972,11,2,5,58,7.8155
1972,11,3,1,147,1.0378
1972,11,3,2,114,4.8509
1972,11,3,3,106,6.4866
1972,11,3,4,90,9.2295
1972,11,3,5,114,7.9621
1972,12,1,1,82,-0.4137
1972,12,1,2,90,-3.6538
1972,12,1,3,79,-2.0291
1972,12,1,4,89,0.8420
1972,12,1,5,54,-1.4705
1972,12,2,1,68,0.6786
1972,12,2,2,72,-1.7045
1972,12,2,3,66,-0.7785
1972,12,2,4,69,-1.2428
1972,12,2,5,58,0.2132
1972,12,3,1,148,3.5669
1972,12,3,2,113,2.1107
1972,12,3,3,106,-0.6470
1972,12,3,4,90,0.2309
1972,12,3,5,114,-0.7798
1973,1,1,1,82,-4.2496
1973,1,1,2,90,-7.5550
1973,1,1,3,79,-3.8095
1973,1,1,4,89,-1.8268
1973,1,1,5,54,-0.4204
1973,1,2,1,68,-4.5031
1973,1,2,2,72,-7.5255
1973,1,2,3,66,-5.5114
1973,1,2,4,69,-3.8860
1973,1,2,5,58,-3.4834
1973,1,3,1,148,-0.5794
1973,1,3,2,113,-3.6353
1973,1,3,3,106,-5.3487
1973,1,3,4,90,-1.7513
1973,1,3,5,114,0.1930
1973,2,1,1,82,-10.7549
1973,2,1,2,88,-8.6357
1973,2,1,3,79,-6.4690
1973,2,1,4,89,-5.9382
1973,2,1,5,53,-2.9060
1973,2,2,1,68,-11.1031
1973,2,2,2,72,-9.2314
1973,2,2,3,66,-8.4804
1973,2,2,4,68,-5.4126
1973,2,2,5,57,-2.1831
1973,2,3,1,148,-1.9951
1973,2,3,2,113,-3.3589
1973,2,3,3,106,-4.8091
1973,2,3,4,90,-6.1752
1973,2,3,5,114,-3.2630
1973,3,1,1,82,-4.5798
1973,3,1,2,88,-3.0810
1973,3,1,3,79,-0.3698
1973,3,1,4,88,0.1504
1973,3,1,5,53,-2.2052
1973,3,2,1,68,-3.1529
1973,3,2,2,72,-5.1287
1973,3,2,3,65,-4.4471
1973,3,2,4,68,-0.9563
1973,3,2,5,57,-0.1788
1973,3,3,1,148,-0.2879
1973,3,3,2,112,-1.6904
1973,3,3,3,106,-2.0603
1973,3,3,4,89,1.1088
1973,3,3,5,114,0.5461
1973,4,1,1,80,-7.8849
1973,4,1,2,88,-7.4732
1973,4,1,3,78,-4.7166
1973,4,1,4,87,-4.7143
1973,4,1,5,53,-1.3761
1973,4,2,1,68,-8.8312
1973,4,2,2,72,-7.1908
1973,4,2,3,65,-5.3984
1973,4,2,4,68,-3.0864
1973,4,2,5,57,-2.3611
1973,4,3,1,148,-6.4757
1973,4,3,2,112,-5.3138
1973,4,3,3,106,-4.4618
1973,4,3,4,88,-1.9152
1973,4,3,5,114,0.4633
1973,5,1,1,80,-9.8309
1973,5,1,2,88,-9.0667
1973,5,1,3,78,-6.7549
1973,5,1,4,86,-6.1445
1973,5,1,5,53,-4.8700
1973,5,2,1,68,-9.4575
1973,5,2,2,72,-10.1289
1973,5,2,3,65,-8.4561
1973,5,2,4,68,-5.7191
1973,5,2,5,57,-2.5870
1973,5,3,1,148,-0.6096
1973,5,3,2,111,-0.7678
1973,5,3,3,106,-0.4977
1973,5,3,4,89,-3.8910
1973,5,3,5,114,-1.4323
1973,6,1,1,80,-5.0119
1973,6,1,2,87,-4.4751
1973,6,1,3,77,-0.6013
1973,6,1,4,86,-1.9445
1973,6,1,5,53,-1.0626
1973,6,2,1,68,-2.7788
1973,6,2,2,72,-3.6501
1973,6,2,3,65,-5.5209
1973,6,2,4,68,-1.4803
1973,6,2,5,57,-0.5001
1973,6,3,1,148,-0.4240
1973,6,3,2,111,-0.9901
1973,6,3,3,106,-3.4306
1973,6,3,4,89,-1.6492
1973,6,3,5,114,0.4955
1973,7,1,1,72,18.9756
1973,7,1,2,109,16.7206
1973,7,1,3,88,15.2369
1973,7,1,4,98,9.9436
1973,7,1,5,78,5.6367
1973,7,2,1,59,17.0505
1973,7,2,2,75,11.9567
1973,7,2,3,80,13.6113
1973,7,2,4,59,7.5248
1973,7,2,5,72,3.4307
1973,7,3,1,172,5.2670
1973,7,3,2,115,7.2940
1973,7,3,3,99,2.9981
1973,7,3,4,113,1.7395
1973,7,3,5,107,0.5207
1973,8,1,1,72,-6.5768
1973,8,1,2,109,-7.5679
1973,8,1,3,88,-7.4042
1973,8,1,4,98,-5.4699
1973,8,1,5,77,-2.9902
1973,8,2,1,59,-3.5513
1973,8,2,2,73,-3.6849
1973,8,2,3,80,-5.2468
1973,8,2,4,59,-4.4456
1973,8,2,5,72,-3.0189
1973,8,3,1,172,-3.6424
1973,8,3,2,115,-2.1389
1973,8,3,3,99,-2.5296
1973,8,3,4,113,-3.9089
1973,8,3,5,107,-2.1618
1973,9,1,1,71,10.7235
1973,9,1,2,109,10.4251
1973,9,1,3,88,10.8156
1973,9,1,4,98,7.9922
1973,9,1,5,77,4.5813
1973,9,2,1,58,8.4864
1973,9,2,2,72,12.7140
1973,9,2,3,80,13.1964
1973,9,2,4,59,11.7480
1973,9,2,5,72,6.5553
1973,9,3,1,172,-0.4286
1973,9,3,2,115,9.5104
1973,9,3,3,99,8.6050
1973,9,3,4,113,9.7658
1973,9,3,5,107,6.5344
1973,10,1,1,72,2.4400
1973,10,1,2,108,-0.6697
1973,10,1,3,87,-2.1494
1973,10,1,4,98,-3.1842
1973,10,1,5,78,0.1035
1973,10,2,1,58,-0.2825
1973,10,2,2,72,0.5011
1973,10,2,3,80,-0.9550
1973,10,2,4,59,-0.3812
1973,10,2,5,72,-1.1955
1973,10,3,1,172,1.2616
1973,10,3,2,113,1.2998
1973,10,3,3,99,0.4777
1973,10,3,4,113,-2.8142
1973,10,3,5,107,-3.0876
1973,11,1,1,72,-24.3878
1973,11,1,2,108,-20.5027
1973,11,1,3,87,-17.8314
1973,11,1,4,98,-16.4298
1973,11,1,5,78,-15.8086
1973,11,2,1,57,-21.7210
1973,11,2,2,72,-20.8176
1973,11,2,3,80,-20.9741
1973,11,2,4,59,-14.7390
1973,11,2,5,72,-11.5537
1973,11,3,1,172,-10.6672
1973,11,3,2,113,-11.2872
1973,11,3,3,99,-11.7121
1973,11,3,4,113,-11.1648
1973,11,3,5,107,-11.6294
1973,12,1,1,72,-1.3010
1973,12,1,2,108,-4.6655
1973,12,1,3,86,-3.7380
1973,12,1,4,98,-1.7787
1973,12,1,5,78,-3.6275
1973,12,2,1,57,-1.7528
1973,12,2,2,72,-1.6437
1973,12,2,3,80,-0.1485
1973,12,2,4,58,-1.1135
1973,12,2,5,72,-1.5005
1973,12,3,1,172,-2.1969
1973,12,3,2,113,2.4787
1973,12,3,3,98,8.0753
1973,12,3,4,113,4.6113
1973,12,3,5,107,1.5931
1974,1,1,1,71,14.4695
1974,1,1,2,108,15.9647
1974,1,1,3,87,18.4691
1974,1,1,4,98,11.7923
1974,1,1,5,78,14.4486
1974,1,2,1,57,5.4026
1974,1,2,2,72,9.6839
1974,1,2,3,79,10.7287
1974,1,2,4,58,11.1843
1974,1,2,5,72,9.2609
1974,1,3,1,172,-1.6071
1974,1,3,2,113,-3.2224
1974,1,3,3,98,-3.3200
1974,1,3,4,113,3.8775
1974,1,3,5,107,6.2083
1974,2,1,1,71,-2.0329
1974,2,1,2,108,0.3877
1974,2,1,3,87,-2.9171
1974,2,1,4,97,1.3594
1974,2,1,5,77,0.5441
1974,2,2,1,57,-0.8668
1974,2,2,2,72,1.3461
1974,2,2,3,79,0.8353
1974,2,2,4,58,2.5143
1974,2,2,5,72,2.6732
1974,2,3,1,171,-1.3977
1974,2,3,2,113,1.2342
1974,2,3,3,98,-0.4911
1974,2,3,4,113,2.9332
1974,2,3,5,107,0.9303
1974,3,1,1,71,0.0906
1974,3,1,2,106,0.7661
1974,3,1,3,86,1.1183
1974,3,1,4,96,1.0230
1974,3,1,5,77,2.9981
1974,3,2,1,57,2.1366
1974,3,2,2,72,-0.5819
1974,3,2,3,79,0.4275
1974,3,2,4,58,0.3578
1974,3,2,5,72,-1.1529
1974,3,3,1,171,-1.0575
1974,3,3,2,113,-3.7147
1974,3,3,3,97,-2.6870
1974,3,3,4,113,-2.6027
1974,3,3,5,107,-2.6059
1974,4,1,1,71,-7.3178
1974,4,1,2,107,-4.3988
1974,4,1,3,86,-4.8289
1974,4,1,4,96,-3.5937
1974,4,1,5,77,-4.7876
1974,4,2,1,56,-5.7497
1974,4,2,2,72,-6.2303
1974,4,2,3,79,-2.1826
1974,4,2,4,58,-1.1949
1974,4,2,5,72,-5.2278
1974,4,3,1,171,-2.9320
1974,4,3,2,113,-4.4897
1974,4,3,3,97,-4.3465
1974,4,3,4,113,-4.0991
1974,4,3,5,107,-7.5964
1974,5,1,1,70,-8.9136
1974,5,1,2,107,-7.9424
1974,5,1,3,86,-7.7284
1974,5,1,4,96,-5.4925
1974,5,1,5,77,-6.2373
1974,5,2,1,57,-6.8841
1974,5,2,2,71,-7.9087
1974,5,2,3,78,-8.0685
1974,5,2,4,58,-4.1475
1974,5,2,5,72,-6.7567
1974,5,3,1,171,-0.5595
1974,5,3,2,113,-5.1345
1974,5,3,3,97,-5.7775
1974,5,3,4,113,-2.9543
1974,5,3,5,107,-2.7740
1974,6,1,1,70,-3.6975
1974,6,1,2,107,-1.5192
1974,6,1,3,86,-3.2476
1974,6,1,4,96,-2.0817
1974,6,1,5,76,-0.6549
1974,6,2,1,56,-2.5220
1974,6,2,2,71,-1.3231
1974,6,2,3,78,0.1725
1974,6,2,4,58,-2.3904
1974,6,2,5,72,-3.0057
1974,6,3,1,171,-0.9688
1974,6,3,2,113,0.0873
1974,6,3,3,97,-2.0174
1974,6,3,4,113,-0.7798
1974,6,3,5,107,-4.1045
1974,7,1,1,204,-6.6550
1974,7,1,2,256,-5.8706
1974,7,1,3,224,-3.2168
1974,7,1,4,194,-2.9140
1974,7,1,5,180,-2.0515
1974,7,2,1,102,-7.1659
1974,7,2,2,122,-4.6317
1974,7,2,3,128,-2.4908
1974,7,2,4,105,-2.5719
1974,7,2,5,90,-2.1363
1974,7,3,1,213,-11.2609
1974,7,3,2,157,-6.8934
1974,7,3,3,126,-3.0086
1974,7,3,4,113,-2.7382
1974,7,3,5,115,-4.6271
1974,8,1,1,202,-8.4428
1974,8,1,2,256,-7.3688
1974,8,1,3,223,-5.8209
1974,8,1,4,193,-6.4849
1974,8,1,5,179,-6.6612
1974,8,2,1,102,-9.4869
1974,8,2,2,120,-10.1269
1974,8,2,3,127,-9.1592
1974,8,2,4,104,-6.6429
1974,8,2,5,90,-6.5883
1974,8,3,1,213,-9.2288
1974,8,3,2,157,-12.3217
1974,8,3,3,126,-9.5609
1974,8,3,4,113,-4.4360
1974,8,3,5,115,-5.7668
1974,9,1,1,201,-9.5720
1974,9,1,2,254,-6.8431
1974,9,1,3,221,-6.4692
1974,9,1,4,191,-6.5198
1974,9,1,5,179,-5.7271
1974,9,2,1,101,-11.2365
1974,9,2,2,120,-10.2627
1974,9,2,3,128,-6.2800
1974,9,2,4,104,-5.4348
1974,9,2,5,90,-3.8378
1974,9,3,1,213,-16.4067
1974,9,3,2,156,-9.5184
1974,9,3,3,125,-8.7108
1974,9,3,4,113,-7.2684
1974,9,3,5,115,-4.2729
1974,10,1,1,200,8.5431
1974,10,1,2,251,8.4228
1974,10,1,3,219,7.0392
1974,10,1,4,190,7.8124
1974,10,1,5,177,6.0613
1974,10,2,1,100,15.7465
1974,10,2,2,120,8.9747
1974,10,2,3,128,7.9975
1974,10,2,4,104,6.5213
1974,10,2,5,89,5.1122
1974,10,3,1,212,21.4994
1974,10,3,2,156,19.0329
1974,10,3,3,126,19.2549
1974,10,3,4,112,11.7899
1974,10,3,5,115,3.8679
1974,11,1,1,195,-4.5307
1974,11,1,2,250,-5.6377
1974,11,1,3,219,-4.5138
1974,11,1,4,190,-5.4354
1974,11,1,5,178,-4.8483
1974,11,2,1,100,-5.6525
1974,11,2,2,120,-5.7998
1974,11,2,3,128,-4.2737
1974,11,2,4,104,-4.3307
1974,11,2,5,89,-4.1899
1974,11,3,1,212,-4.9961
1974,11,3,2,156,-2.5974
1974,11,3,3,126,-3.4606
1974,11,3,4,112,-4.5071
1974,11,3,5,115,-2.6593
1974,12,1,1,193,-5.6243
1974,12,1,2,249,-7.0254
1974,12,1,3,217,-6.7919
1974,12,1,4,191,-6.2886
1974,12,1,5,177,-6.4741
1974,12,2,1,101,-8.0002
1974,12,2,2,120,-5.1353
1974,12,2,3,127,-4.5035
1974,12,2,4,104,-2.8568
1974,12,2,5,90,-5.0278
1974,12,3,1,211,-4.2938
1974,12,3,2,156,-3.1856
1974,12,3,3,124,0.1321
1974,12,3,4,112,1.8504
1974,12,3,5,114,-2.6270
1975,1,1,1,195,24.1424
1975,1,1,2,249,26.6476
1975,1,1,3,219,24.7367
1975,1,1,4,187,26.1984
1975,1,1,5,177,25.6733
1975,1,2,1,99,26.1739
1975,1,2,2,120,26.7243
1975,1,2,3,125,23.5170
1975,1,2,4,103,24.3077
1975,1,2,5,90,27.0171
1975,1,3,1,212,9.5922
1975,1,3,2,155,12.0590
1975,1,3,3,126,12.6079
1975,1,3,4,112,14.5502
1975,1,3,5,114,23.4722
1975,2,1,1,192,8.3565
1975,2,1,2,248,3.9797
1975,2,1,3,217,3.0790
1975,2,1,4,184,1.9571
1975,2,1,5,177,1.7272
1975,2,2,1,99,6.4487
1975,2,2,2,120,4.8710
1975,2,2,3,125,5.0724
1975,2,2,4,104,1.7249
1975,2,2,5,90,1.0032
1975,2,3,1,212,11.0035
1975,2,3,2,155,5.6565
1975,2,3,3,126,2.8822
1975,2,3,4,112,3.2963
1975,2,3,5,114,1.4273
1975,3,1,1,194,7.7054
1975,3,1,2,249,9.1355
1975,3,1,3,217,6.0771
1975,3,1,4,185,5.3587
1975,3,1,5,175,5.6239
1975,3,2,1,99,8.7579
1975,3,2,2,120,7.4682
1975,3,2,3,125,6.4552
1975,3,2,4,104,5.4164
1975,3,2,5,90,2.7499
1975,3,3,1,211,3.3550
1975,3,3,2,155,3.8121
1975,3,3,3,126,6.2477
1975,3,3,4,112,-0.1262
1975,3,3,5,114,0.9254
1975,4,1,1,194,6.6427
1975,4,1,2,249,4.1468
1975,4,1,3,218,3.7156
1975,4,1,4,184,2.1199
1975,4,1,5,175,0.7823
1975,4,2,1,99,8.2641
1975,4,2,2,120,5.2646
1975,4,2,3,125,3.6300
1975,4,2,4,104,3.7083
1975,4,2,5,90,1.6062
1975,4,3,1,211,5.4463
1975,4,3,2,155,7.9016
1975,4,3,3,126,5.4527
1975,4,3,4,112,2.5858
1975,4,3,5,114,0.0772
1975,5,1,1,190,9.3169
1975,5,1,2,250,10.5337
1975,5,1,3,220,6.0272
1975,5,1,4,184,6.3633
1975,5,1,5,174,4.1160
1975,5,2,1,99,9.4993
1975,5,2,2,120,7.8095
1975,5,2,3,125,6.9087
1975,5,2,4,103,4.3678
1975,5,2,5,90,4.2327
1975,5,3,1,211,5.0869
1975,5,3,2,155,4.5847
1975,5,3,3,126,4.2692
1975,5,3,4,112,6.5608
1975,5,3,5,114,6.2072
1975,6,1,1,188,5.8923
1975,6,1,2,247,7.3155
1975,6,1,3,217,6.4729
1975,6,1,4,184,8.0309
1975,6,1,5,171,7.6860
1975,6,2,1,99,5.8996
1975,6,2,2,120,5.6186
1975,6,2,3,124,7.4570
1975,6,2,4,103,4.9336
1975,6,2,5,90,9.1605
1975,6,3,1,211,2.4611
1975,6,3,2,154,6.8345
1975,6,3,3,126,5.7186
1975,6,3,4,112,5.7654
1975,6,3,5,114,10.3404
1975,7,1,1,225,-0.7499
1975,7,1,2,222,-1.2039
1975,7,1,3,227,-0.2224
1975,7,1,4,227,0.9207
1975,7,1,5,235,0.5530
1975,7,2,1,118,-4.4694
1975,7,2,2,112,-3.6887
1975,7,2,3,102,-3.9571
1975,7,2,4,113,-2.0239
1975,7,2,5,100,-1.2884
1975,7,3,1,196,-8.5098
1975,7,3,2,152,-7.5564
1975,7,3,3,138,-4.1946
1975,7,3,4,120,-3.5344
1975,7,3,5,106,-3.6471
1975,8,1,1,224,-7.5477
1975,8,1,2,219,-5.4331
1975,8,1,3,226,-5.1211
1975,8,1,4,226,-3.9832
1975,8,1,5,232,-3.2945
1975,8,2,1,118,-4.1934
1975,8,2,2,112,-5.7571
1975,8,2,3,102,-3.6256
1975,8,2,4,113,-3.5273
1975,8,2,5,100,-1.9678
1975,8,3,1,196,-2.9614
1975,8,3,2,152,-0.8180
1975,8,3,3,138,-0.8559
1975,8,3,4,120,-2.0463
1975,8,3,5,106,-0.0871
1975,9,1,1,224,-3.3703
1975,9,1,2,218,-2.7044
1975,9,1,3,226,-1.5891
1975,9,1,4,227,-1.2022
1975,9,1,5,234,-1.5043
1975,9,2,1,117,-5.8754
1975,9,2,2,112,-4.6784
1975,9,2,3,102,-2.8844
1975,9,2,4,112,-1.5601
1975,9,2,5,100,-1.8776
1975,9,3,1,196,-5.4578
1975,9,3,2,152,-3.0325
1975,9,3,3,138,-3.3590
1975,9,3,4,119,-0.9904
1975,9,3,5,106,-2.4844
1975,10,1,1,223,2.0454
1975,10,1,2,216,2.4257
1975,10,1,3,225,2.0983
1975,10,1,4,226,2.8663
1975,10,1,5,233,1.8375
1975,10,2,1,116,1.9795
1975,10,2,2,112,2.2054
1975,10,2,3,102,5.5037
1975,10,2,4,113,3.4964
1975,10,2,5,100,4.0254
1975,10,3,1,196,6.4410
1975,10,3,2,152,6.8658
1975,10,3,3,138,6.2387
1975,10,3,4,119,5.8271
1975,10,3,5,106,6.0326
1975,11,1,1,222,2.7567
1975,11,1,2,215,4.2194
1975,11,1,3,222,4.6677
1975,11,1,4,226,1.7734
1975,11,1,5,232,2.7668
1975,11,2,1,116,1.2957
1975,11,2,2,111,3.7950
1975,11,2,3,101,3.7845
1975,11,2,4,113,4.6150
1975,11,2,5,100,4.7623
1975,11,3,1,196,2.1014
1975,11,3,2,152,3.8470
1975,11,3,3,137,2.8370
1975,11,3,4,118,3.0395
1975,11,3,5,105,3.3180
1975,12,1,1,222,-0.9354
1975,12,1,2,215,-2.8530
1975,12,1,3,223,-1.8957
1975,12,1,4,225,0.3731
1975,12,1,5,233,0.0510
1975,12,2,1,116,-4.1954
1975,12,2,2,111,-0.6634
1975,12,2,3,101,0.3966
1975,12,2,4,113,-0.8378
1975,12,2,5,100,-0.3966
1975,12,3,1,196,-2.7880
1975,12,3,2,152,-2.1484
1975,12,3,3,138,-0.1580
1975,12,3,4,118,1.2454
1975,12,3,5,106,-0.0340
1976,1,1,1,220,21.0985
1976,1,1,2,212,20.2479
1976,1,1,3,223,19.5853
1976,1,1,4,224,17.1311
1976,1,1,5,234,16.7401
1976,1,2,1,115,16.7867
1976,1,2,2,111,19.4900
1976,1,2,3,99,19.4225
1976,1,2,4,113,16.7584
1976,1,2,5,100,14.2959
1976,1,3,1,195,11.1028
1976,1,3,2,152,12.9816
1976,1,3,3,138,15.4193
1976,1,3,4,118,9.7130
1976,1,3,5,106,12.2424
1976,2,1,1,213,11.3634
1976,2,1,2,203,11.0151
1976,2,1,3,218,11.4177
1976,2,1,4,212,7.5430
1976,2,1,5,230,7.1428
1976,2,2,1,115,8.5081
1976,2,2,2,111,7.8288
1976,2,2,3,99,6.7395
1976,2,2,4,111,5.2939
1976,2,2,5,100,4.1358
1976,2,3,1,196,-3.0813
1976,2,3,2,152,0.2072
1976,2,3,3,138,3.0940
1976,2,3,4,118,0.9204
1976,2,3,5,105,-0.4225
1976,3,1,1,218,1.5039
1976,3,1,2,210,1.3138
1976,3,1,3,222,1.8638
1976,3,1,4,223,0.9106
1976,3,1,5,234,0.6383
1976,3,2,1,115,0.4712
1976,3,2,2,111,0.4832
1976,3,2,3,99,1.5794
1976,3,2,4,112,3.7871
1976,3,2,5,100,1.0913
1976,3,3,1,195,3.4797
1976,3,3,2,151,2.2659
1976,3,3,3,138,0.6937
1976,3,3,4,118,3.6126
1976,3,3,5,105,2.6295
1976,4,1,1,213,-2.3927
1976,4,1,2,206,-1.8916
1976,4,1,3,219,0.5546
1976,4,1,4,218,0.8655
1976,4,1,5,227,1.2803
1976,4,2,1,114,-2.9696
1976,4,2,2,111,-0.2924
1976,4,2,3,98,-1.3919
1976,4,2,4,111,-0.3239
1976,4,2,5,100,1.6018
1976,4,3,1,195,-2.8482
1976,4,3,2,151,-1.1812
1976,4,3,3,138,-0.6043
1976,4,3,4,117,1.0739
