year,month,rank_ME,rank_CP,nstocks,ret_vw
1983,6,3,3,119,5.8343
1983,6,3,4,133,0.5412
1983,6,3,5,106,3.8385
1983,7,1,1,612,-5.2896
1983,7,1,2,323,-3.1146
1983,7,1,3,292,0.5437
1983,7,1,4,260,0.1141
1983,7,1,5,326,1.3784
1983,7,2,1,202,-6.7875
1983,7,2,2,121,-3.0343
1983,7,2,3,115,-1.6822
1983,7,2,4,80,-1.8526
1983,7,2,5,89,3.2885
1983,7,3,1,177,-5.6109
1983,7,3,2,135,-4.0208
1983,7,3,3,114,-3.4976
1983,7,3,4,128,-2.3926
1983,7,3,5,111,-1.1832
1983,8,1,1,610,-5.7962
1983,8,1,2,320,-3.4521
1983,8,1,3,290,-3.2384
1983,8,1,4,260,-2.3647
1983,8,1,5,325,-0.9284
1983,8,2,1,202,-4.7153
1983,8,2,2,121,-4.8984
1983,8,2,3,114,-3.8282
1983,8,2,4,80,-1.0945
1983,8,2,5,89,0.6727
1983,8,3,1,177,-2.3030
1983,8,3,2,134,-1.0034
1983,8,3,3,114,-0.6418
1983,8,3,4,128,3.1311
1983,8,3,5,111,5.1026
1983,9,1,1,608,-1.2063
1983,9,1,2,318,0.4972
1983,9,1,3,289,1.3905
1983,9,1,4,260,0.8214
1983,9,1,5,320,0.8342
1983,9,2,1,202,2.0312
1983,9,2,2,120,3.7355
1983,9,2,3,111,3.7107
1983,9,2,4,80,4.1439
1983,9,2,5,89,0.8981
1983,9,3,1,177,1.5480
1983,9,3,2,133,3.4663
1983,9,3,3,114,4.5953
1983,9,3,4,128,1.4227
1983,9,3,5,110,-0.3050
1983,10,1,1,605,-8.7257
1983,10,1,2,316,-6.8362
1983,10,1,3,288,-4.9117
1983,10,1,4,258,-3.4467
1983,10,1,5,319,-4.4208
1983,10,2,1,201,-8.9762
1983,10,2,2,119,-6.7112
1983,10,2,3,111,-3.7576
1983,10,2,4,80,-3.4833
1983,10,2,5,89,-4.1239
1983,10,3,1,177,-6.0337
1983,10,3,2,133,-1.3969
1983,10,3,3,113,0.2599
1983,10,3,4,128,-0.4068
1983,10,3,5,109,-0.4123
1983,11,1,1,604,3.6550
1983,11,1,2,315,4.5206
1983,11,1,3,286,3.8252
1983,11,1,4,256,2.3545
1983,11,1,5,316,2.8870
1983,11,2,1,201,6.3261
1983,11,2,2,118,5.9482
1983,11,2,3,111,5.8109
1983,11,2,4,80,5.6833
1983,11,2,5,86,2.5702
1983,11,3,1,177,4.8931
1983,11,3,2,133,1.8165
1983,11,3,3,113,4.1469
1983,11,3,4,128,1.6847
1983,11,3,5,108,0.4215
1983,12,1,1,600,-3.6024
1983,12,1,2,315,-1.4853
1983,12,1,3,286,-0.9730
1983,12,1,4,253,0.9981
1983,12,1,5,315,-1.3083
1983,12,2,1,201,-2.7545
1983,12,2,2,118,-2.2064
1983,12,2,3,111,-0.6266
1983,12,2,4,80,-0.0273
1983,12,2,5,85,-0.8522
1983,12,3,1,177,-2.4926
1983,12,3,2,133,0.0081
1983,12,3,3,113,-1.3495
1983,12,3,4,128,-2.6014
1983,12,3,5,108,0.6672
1984,1,1,1,596,-1.9699
1984,1,1,2,312,-1.0756
1984,1,1,3,286,-0.5421
1984,1,1,4,253,0.6300
1984,1,1,5,311,2.0459
1984,1,2,1,201,-6.9213
1984,1,2,2,118,-2.8490
1984,1,2,3,111,-2.0893
1984,1,2,4,79,0.2250
1984,1,2,5,85,1.1647
1984,1,3,1,177,-6.3398
1984,1,3,2,132,-4.1527
1984,1,3,3,113,-2.9454
1984,1,3,4,127,1.9120
1984,1,3,5,106,4.3353
1984,2,1,1,592,-7.3902
1984,2,1,2,308,-6.0145
1984,2,1,3,285,-5.5444
1984,2,1,4,250,-4.4343
1984,2,1,5,305,-4.7983
1984,2,2,1,200,-7.7037
1984,2,2,2,118,-5.1476
1984,2,2,3,111,-5.3860
1984,2,2,4,79,-3.4122
1984,2,2,5,85,-1.8187
1984,2,3,1,177,-4.9369
1984,2,3,2,131,-4.5477
1984,2,3,3,113,-6.6466
1984,2,3,4,127,-3.8094
1984,2,3,5,106,-0.5282
1984,3,1,1,589,-0.2123
1984,3,1,2,308,-0.0173
1984,3,1,3,283,1.3140
1984,3,1,4,249,3.4119
1984,3,1,5,301,1.3104
1984,3,2,1,199,0.0370
1984,3,2,2,116,0.8861
1984,3,2,3,109,2.0831
1984,3,2,4,78,0.5314
1984,3,2,5,84,2.2962
1984,3,3,1,177,1.0481
1984,3,3,2,131,2.4019
1984,3,3,3,112,2.4297
1984,3,3,4,127,1.3758
1984,3,3,5,105,0.4626
1984,4,1,1,588,-2.9207
1984,4,1,2,308,-1.5296
1984,4,1,3,281,0.3282
1984,4,1,4,248,-0.9326
1984,4,1,5,299,-0.7454
1984,4,2,1,198,-0.6295
1984,4,2,2,116,0.2511
1984,4,2,3,109,1.4356
1984,4,2,4,75,1.7666
1984,4,2,5,83,0.2892
1984,4,3,1,177,0.5135
1984,4,3,2,131,0.0151
1984,4,3,3,112,0.1975
1984,4,3,4,127,1.1047
1984,4,3,5,105,2.3615
1984,5,1,1,587,-6.1709
1984,5,1,2,304,-5.0994
1984,5,1,3,281,-3.6404
1984,5,1,4,245,-2.7933
1984,5,1,5,298,-3.9327
1984,5,2,1,198,-7.3196
1984,5,2,2,113,-3.7143
1984,5,2,3,108,-4.7401
1984,5,2,4,75,-3.9033
1984,5,2,5,83,-4.5839
1984,5,3,1,177,-6.3136
1984,5,3,2,130,-4.2330
1984,5,3,3,112,-5.5252
1984,5,3,4,127,-3.4503
1984,5,3,5,105,-4.5500
1984,6,1,1,586,2.0943
1984,6,1,2,303,2.7476
1984,6,1,3,278,3.3078
1984,6,1,4,241,1.5251
1984,6,1,5,295,0.9997
1984,6,2,1,198,4.8650
1984,6,2,2,112,4.8737
1984,6,2,3,107,4.0369
1984,6,2,4,75,2.3534
1984,6,2,5,83,-0.9158
1984,6,3,1,177,5.1032
1984,6,3,2,130,2.7424
1984,6,3,3,112,5.4379
1984,6,3,4,127,0.8313
1984,6,3,5,105,0.6525
1984,7,1,1,787,-6.8895
1984,7,1,2,328,-5.1819
1984,7,1,3,280,-2.1992
1984,7,1,4,290,-2.9978
1984,7,1,5,253,-1.9857
1984,7,2,1,232,-5.2672
1984,7,2,2,115,-3.7237
1984,7,2,3,92,-2.7792
1984,7,2,4,81,-5.4796
1984,7,2,5,89,-4.4122
1984,7,3,1,139,-3.4099
1984,7,3,2,122,-1.8883
1984,7,3,3,139,0.3347
1984,7,3,4,125,-1.7302
1984,7,3,5,126,-2.2096
1984,8,1,1,784,11.9997
1984,8,1,2,327,10.7778
1984,8,1,3,275,8.7886
1984,8,1,4,289,9.1186
1984,8,1,5,252,8.0834
1984,8,2,1,231,16.1721
1984,8,2,2,114,13.0505
1984,8,2,3,91,9.5316
1984,8,2,4,81,11.3505
1984,8,2,5,89,10.0096
1984,8,3,1,139,13.4791
1984,8,3,2,122,10.5285
1984,8,3,3,137,10.1052
1984,8,3,4,124,11.9454
1984,8,3,5,126,10.8051
1984,9,1,1,782,-2.4914
1984,9,1,2,325,-0.7322
1984,9,1,3,275,0.1238
1984,9,1,4,288,2.1194
1984,9,1,5,250,1.8106
1984,9,2,1,230,-4.7405
1984,9,2,2,114,0.7606
1984,9,2,3,90,1.5049
1984,9,2,4,81,0.1227
1984,9,2,5,89,1.5225
1984,9,3,1,139,-4.6554
1984,9,3,2,122,-2.9128
1984,9,3,3,136,-0.9568
1984,9,3,4,123,-1.2110
1984,9,3,5,126,3.6008
1984,10,1,1,779,-3.7835
1984,10,1,2,325,-1.1720
1984,10,1,3,272,-2.4991
1984,10,1,4,287,-1.2433
1984,10,1,5,247,-0.7352
1984,10,2,1,230,-2.7173
1984,10,2,2,112,-1.9070
1984,10,2,3,89,1.5076
1984,10,2,4,81,-1.4156
1984,10,2,5,86,1.0273
1984,10,3,1,138,-1.2847
1984,10,3,2,121,0.4916
1984,10,3,3,135,1.2960
1984,10,3,4,123,1.9283
1984,10,3,5,126,-0.5745
1984,11,1,1,777,-4.5467
1984,11,1,2,324,-3.0909
1984,11,1,3,269,-1.3000
1984,11,1,4,282,-1.3504
1984,11,1,5,246,-1.2343
1984,11,2,1,230,-4.4057
1984,11,2,2,113,-1.9264
1984,11,2,3,88,-0.0508
1984,11,2,4,80,-0.3912
1984,11,2,5,86,1.6213
1984,11,3,1,137,-4.1938
1984,11,3,2,121,-0.7589
1984,11,3,3,133,-1.3303
1984,11,3,4,123,-0.9137
1984,11,3,5,126,0.1741
1984,12,1,1,774,0.5987
1984,12,1,2,320,1.1711
1984,12,1,3,269,1.1499
1984,12,1,4,279,1.9152
1984,12,1,5,244,0.6829
1984,12,2,1,229,3.0392
1984,12,2,2,113,2.4165
1984,12,2,3,87,2.1563
1984,12,2,4,80,2.9895
1984,12,2,5,86,2.6776
1984,12,3,1,136,2.6080
1984,12,3,2,121,2.7230
1984,12,3,3,132,1.6088
1984,12,3,4,122,2.5869
1984,12,3,5,124,2.1134
1985,1,1,1,768,14.6084
1985,1,1,2,319,15.9683
1985,1,1,3,266,11.2941
1985,1,1,4,278,9.3074
1985,1,1,5,243,8.2346
1985,1,2,1,229,14.8918
1985,1,2,2,113,10.7185
1985,1,2,3,85,10.3165
1985,1,2,4,80,10.0426
1985,1,2,5,86,7.4592
1985,1,3,1,136,11.7487
1985,1,3,2,121,9.1284
1985,1,3,3,131,9.0525
1985,1,3,4,122,7.4794
1985,1,3,5,123,4.8481
1985,2,1,1,762,3.2841
1985,2,1,2,316,3.9289
1985,2,1,3,264,3.7646
1985,2,1,4,277,3.5524
1985,2,1,5,240,4.9522
1985,2,2,1,229,1.7603
1985,2,2,2,112,2.7132
1985,2,2,3,84,3.4681
1985,2,2,4,79,3.7439
1985,2,2,5,85,1.3180
1985,2,3,1,135,-0.7540
1985,2,3,2,121,0.9256
1985,2,3,3,129,1.6400
1985,2,3,4,122,2.3132
1985,2,3,5,123,2.4409
1985,3,1,1,758,-3.4852
1985,3,1,2,316,-1.8858
1985,3,1,3,260,-1.2649
1985,3,1,4,272,0.1154
1985,3,1,5,239,0.4940
1985,3,2,1,229,-5.1409
1985,3,2,2,110,-2.7474
1985,3,2,3,82,-0.6029
1985,3,2,4,78,-0.4968
1985,3,2,5,84,2.3729
1985,3,3,1,135,-3.9549
1985,3,3,2,121,1.3217
1985,3,3,3,128,-1.3311
1985,3,3,4,121,-0.1077
1985,3,3,5,123,2.1869
1985,4,1,1,754,-1.8543
1985,4,1,2,315,-1.5092
1985,4,1,3,260,-0.8878
1985,4,1,4,266,-0.4924
1985,4,1,5,237,1.0632
1985,4,2,1,229,-2.8744
1985,4,2,2,109,-1.5222
1985,4,2,3,82,0.0131
1985,4,2,4,78,-0.8054
1985,4,2,5,84,1.7685
1985,4,3,1,135,-3.3147
1985,4,3,2,120,-1.7784
1985,4,3,3,127,-1.5128
1985,4,3,4,121,-1.2447
1985,4,3,5,123,1.7879
1985,5,1,1,748,3.0391
1985,5,1,2,313,3.2772
1985,5,1,3,259,3.8057
1985,5,1,4,268,3.3072
1985,5,1,5,234,3.0313
1985,5,2,1,228,4.0672
1985,5,2,2,109,4.6151
1985,5,2,3,81,5.7485
1985,5,2,4,78,3.2101
1985,5,2,5,84,4.7385
1985,5,3,1,135,5.7541
1985,5,3,2,120,7.2458
1985,5,3,3,127,6.5717
1985,5,3,4,121,8.2179
1985,5,3,5,123,4.2167
1985,6,1,1,744,1.0138
1985,6,1,2,309,0.1184
1985,6,1,3,258,1.2700
1985,6,1,4,265,1.1928
1985,6,1,5,228,1.6570
1985,6,2,1,226,-0.3432
1985,6,2,2,108,2.0471
1985,6,2,3,80,3.2883
1985,6,2,4,75,1.2415
1985,6,2,5,83,3.0294
1985,6,3,1,135,1.5224
1985,6,3,2,120,2.1685
1985,6,3,3,126,0.3969
1985,6,3,4,121,2.8385
1985,6,3,5,122,2.0988
1985,7,1,1,722,2.5765
1985,7,1,2,344,3.8995
1985,7,1,3,343,2.9090
1985,7,1,4,263,1.9376
1985,7,1,5,335,1.6029
1985,7,2,1,219,3.8783
1985,7,2,2,131,2.9167
1985,7,2,3,90,2.7259
1985,7,2,4,106,2.2012
1985,7,2,5,83,2.0067
1985,7,3,1,154,0.4789
1985,7,3,2,125,0.7698
1985,7,3,3,140,-0.2299
1985,7,3,4,119,-1.9834
1985,7,3,5,119,-0.9622
1985,8,1,1,717,-1.1791
1985,8,1,2,343,-1.6891
1985,8,1,3,341,-0.4870
1985,8,1,4,262,0.0397
1985,8,1,5,330,-0.3341
1985,8,2,1,219,-2.7988
1985,8,2,2,131,-1.6437
1985,8,2,3,90,-1.0881
1985,8,2,4,106,0.0252
1985,8,2,5,81,2.6856
1985,8,3,1,154,-1.7479
1985,8,3,2,125,-1.2607
1985,8,3,3,139,-0.3354
1985,8,3,4,119,0.7708
1985,8,3,5,119,0.6352
1985,9,1,1,712,-6.9248
1985,9,1,2,342,-4.8078
1985,9,1,3,337,-4.6508
1985,9,1,4,261,-4.1147
1985,9,1,5,328,-4.7785
1985,9,2,1,218,-7.6543
1985,9,2,2,130,-7.0502
1985,9,2,3,90,-5.2594
1985,9,2,4,105,-3.1540
1985,9,2,5,81,-4.5344
1985,9,3,1,154,-4.8034
1985,9,3,2,122,-2.5836
1985,9,3,3,139,-2.9002
1985,9,3,4,119,-4.5627
1985,9,3,5,119,-2.6630
1985,10,1,1,708,1.1237
1985,10,1,2,341,2.3096
1985,10,1,3,337,2.6427
1985,10,1,4,258,3.2700
1985,10,1,5,324,3.5818
1985,10,2,1,218,3.6642
1985,10,2,2,130,4.6836
1985,10,2,3,90,1.7831
1985,10,2,4,105,2.9655
1985,10,2,5,81,3.5442
1985,10,3,1,152,3.1265
1985,10,3,2,120,4.5331
1985,10,3,3,138,3.0738
1985,10,3,4,119,4.3804
1985,10,3,5,118,5.3755
1985,11,1,1,704,6.2162
1985,11,1,2,337,6.8012
1985,11,1,3,335,5.5711
1985,11,1,4,255,6.8207
1985,11,1,5,318,5.8472
1985,11,2,1,215,9.4879
1985,11,2,2,129,6.5994
1985,11,2,3,90,7.5817
1985,11,2,4,105,6.6144
1985,11,2,5,80,4.5563
1985,11,3,1,151,10.3565
1985,11,3,2,120,8.9820
1985,11,3,3,138,7.0206
1985,11,3,4,118,6.7218
1985,11,3,5,118,3.6177
1985,12,1,1,693,4.2291
1985,12,1,2,337,4.4848
1985,12,1,3,332,3.6879
1985,12,1,4,252,4.5935
1985,12,1,5,318,2.0593
1985,12,2,1,214,5.7578
1985,12,2,2,128,4.8759
1985,12,2,3,90,4.3024
1985,12,2,4,103,4.6215
1985,12,2,5,79,2.6239
1985,12,3,1,151,4.3059
1985,12,3,2,120,7.1200
1985,12,3,3,135,3.8949
1985,12,3,4,118,5.1803
1985,12,3,5,118,2.4956
1986,1,1,1,689,2.3622
1986,1,1,2,334,1.5126
1986,1,1,3,329,1.6033
1986,1,1,4,251,3.5354
1986,1,1,5,316,3.5250
1986,1,2,1,214,1.1176
1986,1,2,2,126,0.7254
1986,1,2,3,88,1.4261
1986,1,2,4,103,1.5173
1986,1,2,5,79,2.3514
1986,1,3,1,151,1.5580
1986,1,3,2,117,-0.0357
1986,1,3,3,135,1.3116
1986,1,3,4,117,-0.1713
1986,1,3,5,118,-0.0033
1986,2,1,1,686,6.8980
1986,2,1,2,332,5.3386
1986,2,1,3,328,5.6922
1986,2,1,4,250,7.8325
1986,2,1,5,314,6.8939
1986,2,2,1,211,7.2162
1986,2,2,2,126,7.3477
1986,2,2,3,87,6.9392
1986,2,2,4,103,8.5620
1986,2,2,5,79,4.4685
1986,2,3,1,151,10.0733
1986,2,3,2,115,5.5924
1986,2,3,3,135,10.4112
1986,2,3,4,117,7.4348
1986,2,3,5,118,6.6369
1986,3,1,1,686,3.9528
1986,3,1,2,330,4.2629
1986,3,1,3,326,5.5695
1986,3,1,4,250,6.2364
1986,3,1,5,311,5.6867
1986,3,2,1,211,3.3834
1986,3,2,2,125,6.1337
1986,3,2,3,86,6.7259
1986,3,2,4,103,6.0601
1986,3,2,5,79,7.0371
1986,3,3,1,151,5.9880
1986,3,3,2,114,6.3235
1986,3,3,3,134,6.6656
1986,3,3,4,117,3.4625
1986,3,3,5,118,4.2332
1986,4,1,1,683,2.7863
1986,4,1,2,328,2.0398
1986,4,1,3,322,1.2982
1986,4,1,4,250,0.8800
1986,4,1,5,310,0.7417
1986,4,2,1,208,2.5467
1986,4,2,2,123,0.4845
1986,4,2,3,86,2.8312
1986,4,2,4,103,1.0754
1986,4,2,5,78,-1.4506
1986,4,3,1,150,2.0817
1986,4,3,2,114,0.6723
1986,4,3,3,133,-2.3900
1986,4,3,4,117,-0.8796
1986,4,3,5,118,-1.9286
1986,5,1,1,670,3.5191
1986,5,1,2,326,4.2314
1986,5,1,3,319,4.4014
1986,5,1,4,250,3.8165
1986,5,1,5,308,4.6323
1986,5,2,1,207,3.1134
1986,5,2,2,121,4.6454
1986,5,2,3,85,5.9569
1986,5,2,4,103,4.5245
1986,5,2,5,78,1.5847
1986,5,3,1,150,6.9433
1986,5,3,2,112,4.6671
1986,5,3,3,133,5.7374
1986,5,3,4,116,3.9780
1986,5,3,5,115,5.3818
1986,6,1,1,664,-0.8017
1986,6,1,2,326,-2.2335
1986,6,1,3,317,-0.3170
1986,6,1,4,246,1.5161
1986,6,1,5,303,2.2563
1986,6,2,1,207,-0.5884
1986,6,2,2,121,-0.5429
1986,6,2,3,84,-1.0430
1986,6,2,4,103,2.3279
1986,6,2,5,78,2.3262
1986,6,3,1,149,1.9350
1986,6,3,2,111,2.1696
1986,6,3,3,133,1.2156
1986,6,3,4,114,2.5263
1986,6,3,5,115,1.0129
1986,7,1,1,645,-9.3358
1986,7,1,2,309,-8.8537
1986,7,1,3,317,-7.0455
1986,7,1,4,271,-7.5583
1986,7,1,5,352,-7.5935
1986,7,2,1,230,-11.8513
1986,7,2,2,126,-10.0018
1986,7,2,3,122,-9.1051
1986,7,2,4,87,-5.8050
1986,7,2,5,77,-4.6196
1986,7,3,1,149,-7.5891
1986,7,3,2,127,-7.3438
1986,7,3,3,114,-6.5321
1986,7,3,4,129,-4.8917
1986,7,3,5,114,-1.0890
1986,8,1,1,642,0.4909
1986,8,1,2,307,1.9204
1986,8,1,3,314,2.1727
1986,8,1,4,267,1.7842
1986,8,1,5,346,1.9015
1986,8,2,1,230,3.8802
1986,8,2,2,126,4.7742
1986,8,2,3,122,3.2682
1986,8,2,4,86,6.1565
1986,8,2,5,77,5.7997
1986,8,3,1,149,4.0723
1986,8,3,2,126,4.8985
1986,8,3,3,114,5.8295
1986,8,3,4,129,6.9868
1986,8,3,5,114,11.4241
1986,9,1,1,639,-8.0007
1986,9,1,2,305,-5.4398
1986,9,1,3,312,-5.5116
1986,9,1,4,266,-3.2094
1986,9,1,5,343,-3.8955
1986,9,2,1,229,-7.5376
1986,9,2,2,125,-7.8719
1986,9,2,3,122,-5.3716
1986,9,2,4,86,-2.9538
1986,9,2,5,76,-4.6803
1986,9,3,1,149,-9.7401
1986,9,3,2,124,-9.7297
1986,9,3,3,114,-7.8292
1986,9,3,4,129,-6.2671
1986,9,3,5,113,-5.9139
1986,10,1,1,636,2.6725
1986,10,1,2,303,2.6023
1986,10,1,3,311,2.2346
1986,10,1,4,264,2.7671
1986,10,1,5,340,2.3985
1986,10,2,1,228,5.5213
1986,10,2,2,124,3.1526
1986,10,2,3,122,4.7656
1986,10,2,4,84,3.6990
1986,10,2,5,76,4.6480
1986,10,3,1,149,7.5648
1986,10,3,2,124,4.6902
1986,10,3,3,114,7.1524
1986,10,3,4,127,7.6982
1986,10,3,5,112,4.0767
1986,11,1,1,631,-0.9931
1986,11,1,2,303,0.5112
1986,11,1,3,309,0.0495
1986,11,1,4,263,1.0607
1986,11,1,5,336,1.3980
1986,11,2,1,227,1.3938
1986,11,2,2,124,2.4531
1986,11,2,3,122,-0.8093
1986,11,2,4,83,1.0653
1986,11,2,5,76,-0.8817
1986,11,3,1,147,2.3491
1986,11,3,2,123,2.9411
1986,11,3,3,113,2.2397
1986,11,3,4,126,2.5129
1986,11,3,5,112,2.1834
1986,12,1,1,624,-4.8194
1986,12,1,2,300,-0.1763
1986,12,1,3,306,-2.1853
1986,12,1,4,259,-2.2419
1986,12,1,5,335,-2.8371
1986,12,2,1,226,-1.9652
1986,12,2,2,123,-1.8195
1986,12,2,3,122,-3.7689
1986,12,2,4,83,-1.3515
1986,12,2,5,75,-2.9057
1986,12,3,1,147,-1.8186
1986,12,3,2,123,-2.2131
1986,12,3,3,113,-4.3057
1986,12,3,4,125,-3.9865
1986,12,3,5,111,-2.6424
1987,1,1,1,619,10.6068
1987,1,1,2,296,9.5137
1987,1,1,3,298,12.2706
1987,1,1,4,248,8.4156
1987,1,1,5,321,10.9182
1987,1,2,1,224,14.7059
1987,1,2,2,122,12.6169
1987,1,2,3,119,9.5208
1987,1,2,4,80,13.2731
1987,1,2,5,73,9.6607
1987,1,3,1,146,15.5884
1987,1,3,2,121,14.0374
1987,1,3,3,112,14.2715
1987,1,3,4,123,11.5034
1987,1,3,5,109,12.5944
1987,2,1,1,611,9.3316
1987,2,1,2,292,7.8511
1987,2,1,3,296,7.6223
1987,2,1,4,248,6.8551
1987,2,1,5,320,6.0374
1987,2,2,1,223,9.6763
1987,2,2,2,122,8.3026
1987,2,2,3,119,7.4910
1987,2,2,4,78,5.6789
1987,2,2,5,71,4.4751
1987,2,3,1,146,10.0231
1987,2,3,2,121,6.3891
1987,2,3,3,111,6.8157
1987,2,3,4,122,1.4293
1987,2,3,5,109,-0.6656
1987,3,1,1,608,0.7795
1987,3,1,2,289,2.2426
1987,3,1,3,295,1.2511
1987,3,1,4,247,5.4967
1987,3,1,5,318,5.2767
1987,3,2,1,222,0.3089
1987,3,2,2,122,1.4656
1987,3,2,3,119,1.5633
1987,3,2,4,78,3.1394
1987,3,2,5,71,4.5069
1987,3,3,1,146,0.4470
1987,3,3,2,121,3.0333
1987,3,3,3,110,1.6226
1987,3,3,4,122,3.9362
1987,3,3,5,108,4.4555
1987,4,1,1,607,-3.3086
1987,4,1,2,288,-2.1985
1987,4,1,3,292,-2.0057
1987,4,1,4,245,-2.3508
1987,4,1,5,313,-1.9743
1987,4,2,1,221,-2.8031
1987,4,2,2,122,-2.8390
1987,4,2,3,119,-3.5829
1987,4,2,4,78,-2.1488
1987,4,2,5,71,-5.4723
1987,4,3,1,146,-1.9845
1987,4,3,2,121,-0.2802
1987,4,3,3,110,-0.7679
1987,4,3,4,122,-0.6235
1987,4,3,5,107,-0.3552
1987,5,1,1,606,-0.3481
1987,5,1,2,286,0.7262
1987,5,1,3,290,0.0067
1987,5,1,4,241,0.8333
1987,5,1,5,309,1.9937
1987,5,2,1,221,0.2882
1987,5,2,2,120,2.1203
1987,5,2,3,119,0.8038
1987,5,2,4,77,-1.3453
1987,5,2,5,71,0.1808
1987,5,3,1,146,2.1068
1987,5,3,2,121,1.3675
1987,5,3,3,110,-0.8118
1987,5,3,4,120,0.4371
1987,5,3,5,107,0.8185
1987,6,1,1,603,0.1711
1987,6,1,2,287,2.1799
1987,6,1,3,289,2.5342
1987,6,1,4,241,4.9440
1987,6,1,5,310,3.8084
1987,6,2,1,221,1.2108
1987,6,2,2,120,3.5893
1987,6,2,3,118,5.2530
1987,6,2,4,76,4.4030
1987,6,2,5,70,2.7604
1987,6,3,1,146,4.2572
1987,6,3,2,121,4.8340
1987,6,3,3,110,4.7560
1987,6,3,4,120,5.4055
1987,6,3,5,107,4.5743
1987,7,1,1,618,2.0235
1987,7,1,2,306,3.1971
1987,7,1,3,282,3.2909
1987,7,1,4,284,2.9968
1987,7,1,5,418,3.7752
1987,7,2,1,201,2.6081
1987,7,2,2,121,4.3491
1987,7,2,3,101,4.6666
1987,7,2,4,109,2.6822
1987,7,2,5,80,6.3136
1987,7,3,1,148,5.1834
1987,7,3,2,124,5.5052
1987,7,3,3,122,4.9468
1987,7,3,4,114,6.1871
1987,7,3,5,116,2.7319
1987,8,1,1,615,1.4073
1987,8,1,2,304,2.9441
1987,8,1,3,281,2.6360
1987,8,1,4,284,2.6048
1987,8,1,5,411,2.7874
1987,8,2,1,199,4.2417
1987,8,2,2,120,4.0814
1987,8,2,3,99,2.5531
1987,8,2,4,109,3.6701
1987,8,2,5,80,4.3025
1987,8,3,1,147,4.7600
1987,8,3,2,123,4.6288
1987,8,3,3,122,3.7723
1987,8,3,4,114,3.0893
1987,8,3,5,116,3.1748
1987,9,1,1,611,-1.7189
1987,9,1,2,302,-0.7982
1987,9,1,3,280,-0.9194
1987,9,1,4,284,-0.9480
1987,9,1,5,407,0.2920
1987,9,2,1,195,-1.9341
1987,9,2,2,120,-3.3393
1987,9,2,3,99,-1.7050
1987,9,2,4,106,-2.3550
1987,9,2,5,79,0.9246
1987,9,3,1,145,-2.9240
1987,9,3,2,122,-1.4442
1987,9,3,3,122,-3.3379
1987,9,3,4,114,-0.3126
1987,9,3,5,116,-2.5820
1987,10,1,1,612,-32.5774
1987,10,1,2,298,-29.2262
1987,10,1,3,279,-29.8884
1987,10,1,4,282,-28.0314
1987,10,1,5,405,-28.9833
1987,10,2,1,193,-32.3102
1987,10,2,2,120,-31.8601
1987,10,2,3,98,-29.6695
1987,10,2,4,104,-24.7401
1987,10,2,5,78,-25.8598
1987,10,3,1,144,-23.2795
1987,10,3,2,122,-23.0631
1987,10,3,3,122,-24.0246
1987,10,3,4,113,-19.7123
1987,10,3,5,116,-17.1266
1987,11,1,1,609,-7.6009
1987,11,1,2,297,-6.4955
1987,11,1,3,275,-3.0477
1987,11,1,4,281,-2.4996
1987,11,1,5,398,-3.2064
1987,11,2,1,191,-6.1524
1987,11,2,2,120,-3.5935
1987,11,2,3,97,-4.9113
1987,11,2,4,102,-3.0188
1987,11,2,5,77,-0.8634
1987,11,3,1,143,-9.4055
1987,11,3,2,122,-8.0933
1987,11,3,3,122,-7.2816
1987,11,3,4,111,-5.6527
1987,11,3,5,116,-7.8965
1987,12,1,1,607,4.5295
1987,12,1,2,295,6.7653
1987,12,1,3,273,6.6463
1987,12,1,4,278,5.4406
1987,12,1,5,392,5.0734
1987,12,2,1,193,12.6918
1987,12,2,2,120,12.9324
1987,12,2,3,96,10.6582
1987,12,2,4,100,7.0456
1987,12,2,5,77,6.8042
1987,12,3,1,143,8.7391
1987,12,3,2,122,9.4823
1987,12,3,3,122,8.0375
1987,12,3,4,110,7.7493
1987,12,3,5,115,5.6724
1988,1,1,1,603,4.3070
1988,1,1,2,294,4.4271
1988,1,1,3,267,4.1458
1988,1,1,4,275,4.9736
1988,1,1,5,390,5.3360
1988,1,2,1,191,0.6326
1988,1,2,2,119,1.1376
1988,1,2,3,95,3.5224
1988,1,2,4,100,5.7579
1988,1,2,5,74,3.1350
1988,1,3,1,143,0.6369
1988,1,3,2,122,2.8279
1988,1,3,3,122,2.3125
1988,1,3,4,109,4.1084
1988,1,3,5,115,7.6906
1988,2,1,1,599,6.7591
1988,2,1,2,294,10.4815
1988,2,1,3,264,7.2954
1988,2,1,4,274,7.9105
1988,2,1,5,387,7.9839
1988,2,2,1,190,8.7980
1988,2,2,2,116,10.3431
1988,2,2,3,94,9.7291
1988,2,2,4,100,8.6389
1988,2,2,5,74,9.6189
1988,2,3,1,143,6.4388
1988,2,3,2,122,4.2857
1988,2,3,3,122,7.4278
1988,2,3,4,108,4.4920
1988,2,3,5,115,3.0589
1988,3,1,1,595,5.6621
1988,3,1,2,293,6.5571
1988,3,1,3,263,5.4567
1988,3,1,4,270,4.9485
1988,3,1,5,381,6.3917
1988,3,2,1,190,1.6874
1988,3,2,2,115,4.3438
1988,3,2,3,93,3.2117
1988,3,2,4,100,3.9421
1988,3,2,5,74,1.7284
