year,month,rank_ME,rank_Dur,nstocks,ret_vw
2011,9,2,1,95,-10.4695
2011,9,2,2,107,-10.9603
2011,9,2,3,110,-10.5921
2011,9,2,4,125,-10.0846
2011,9,2,5,178,-13.2692
2011,9,3,1,94,-5.6812
2011,9,3,2,103,-5.7830
2011,9,3,3,133,-6.1741
2011,9,3,4,183,-5.9295
2011,9,3,5,182,-9.0167
2011,10,1,1,357,11.4085
2011,10,1,2,164,14.5960
2011,10,1,3,126,15.1328
2011,10,1,4,150,16.8280
2011,10,1,5,482,12.4781
2011,10,2,1,94,13.2466
2011,10,2,2,107,14.6886
2011,10,2,3,109,15.1669
2011,10,2,4,125,16.1768
2011,10,2,5,177,17.6634
2011,10,3,1,93,8.9252
2011,10,3,2,101,11.5405
2011,10,3,3,132,8.6431
2011,10,3,4,183,11.1498
2011,10,3,5,182,11.7776
2011,11,1,1,353,-2.2696
2011,11,1,2,164,-1.1429
2011,11,1,3,125,-1.7895
2011,11,1,4,150,0.0172
2011,11,1,5,478,-2.2371
2011,11,2,1,93,0.2392
2011,11,2,2,107,0.0467
2011,11,2,3,108,-0.5196
2011,11,2,4,125,-1.5468
2011,11,2,5,176,-0.6841
2011,11,3,1,93,0.3082
2011,11,3,2,99,0.5899
2011,11,3,3,132,0.7930
2011,11,3,4,183,0.1976
2011,11,3,5,182,0.3410
2011,12,1,1,350,2.6210
2011,12,1,2,160,0.2079
2011,12,1,3,125,2.1519
2011,12,1,4,149,0.8126
2011,12,1,5,471,0.7840
2011,12,2,1,92,0.6177
2011,12,2,2,107,0.9415
2011,12,2,3,108,-0.5609
2011,12,2,4,124,0.7311
2011,12,2,5,176,-1.8011
2011,12,3,1,93,2.7356
2011,12,3,2,97,2.1288
2011,12,3,3,132,1.6364
2011,12,3,4,182,-0.4502
2011,12,3,5,182,-1.1982
2012,1,1,1,347,8.7100
2012,1,1,2,160,8.4584
2012,1,1,3,124,6.5800
2012,1,1,4,149,6.6144
2012,1,1,5,464,11.2517
2012,1,2,1,92,5.5485
2012,1,2,2,106,5.9405
2012,1,2,3,108,5.2937
2012,1,2,4,124,7.9677
2012,1,2,5,175,8.0307
2012,1,3,1,93,0.0549
2012,1,3,2,97,3.0009
2012,1,3,3,131,3.1657
2012,1,3,4,181,5.6591
2012,1,3,5,180,7.2628
2012,2,1,1,345,1.3232
2012,2,1,2,159,2.2589
2012,2,1,3,124,1.4773
2012,2,1,4,147,2.6076
2012,2,1,5,461,2.1198
2012,2,2,1,91,3.3284
2012,2,2,2,105,3.6362
2012,2,2,3,107,2.6447
2012,2,2,4,124,1.5158
2012,2,2,5,174,4.6970
2012,2,3,1,93,4.5073
2012,2,3,2,97,3.7978
2012,2,3,3,131,3.0718
2012,2,3,4,181,4.5193
2012,2,3,5,178,4.7906
2012,3,1,1,343,3.3523
2012,3,1,2,159,3.0422
2012,3,1,3,123,2.9445
2012,3,1,4,145,3.6089
2012,3,1,5,455,4.3187
2012,3,2,1,91,1.3985
2012,3,2,2,105,1.5086
2012,3,2,3,107,1.6860
2012,3,2,4,124,3.5783
2012,3,2,5,173,1.9697
2012,3,3,1,93,0.6984
2012,3,3,2,97,1.3696
2012,3,3,3,130,2.3341
2012,3,3,4,181,3.3285
2012,3,3,5,175,3.4299
2012,4,1,1,337,-1.6603
2012,4,1,2,159,-0.8367
2012,4,1,3,123,-2.3570
2012,4,1,4,145,-0.3226
2012,4,1,5,451,-3.2703
2012,4,2,1,91,-2.0686
2012,4,2,2,105,-2.3089
2012,4,2,3,107,-0.6561
2012,4,2,4,124,-0.9548
2012,4,2,5,173,-0.4830
2012,4,3,1,92,-0.0276
2012,4,3,2,97,-0.4033
2012,4,3,3,129,-0.4783
2012,4,3,4,181,-0.5714
2012,4,3,5,175,-0.0210
2012,5,1,1,335,-7.6942
2012,5,1,2,156,-7.6996
2012,5,1,3,123,-5.8880
2012,5,1,4,143,-6.5105
2012,5,1,5,448,-7.3836
2012,5,2,1,91,-6.9307
2012,5,2,2,105,-6.1176
2012,5,2,3,107,-6.6373
2012,5,2,4,123,-5.6976
2012,5,2,5,172,-7.8625
2012,5,3,1,92,-2.4471
2012,5,3,2,97,-5.8489
2012,5,3,3,128,-3.4566
2012,5,3,4,181,-5.9791
2012,5,3,5,174,-8.3546
2012,6,1,1,333,5.9020
2012,6,1,2,156,5.4544
2012,6,1,3,123,4.1639
2012,6,1,4,141,4.8869
2012,6,1,5,444,9.6006
2012,6,2,1,91,3.7667
2012,6,2,2,105,2.7047
2012,6,2,3,107,3.4367
2012,6,2,4,123,4.7512
2012,6,2,5,172,5.9769
2012,6,3,1,91,4.7921
2012,6,3,2,95,5.4171
2012,6,3,3,128,4.1482
2012,6,3,4,181,2.6797
2012,6,3,5,174,2.9150
2012,7,1,1,330,-2.5138
2012,7,1,2,155,-3.9447
2012,7,1,3,138,-0.6130
2012,7,1,4,127,-0.7335
2012,7,1,5,465,-2.5429
2012,7,2,1,95,-1.9585
2012,7,2,2,118,0.4882
2012,7,2,3,122,-1.1798
2012,7,2,4,110,-0.3638
2012,7,2,5,160,-5.5045
2012,7,3,1,95,0.6301
2012,7,3,2,116,1.0800
2012,7,3,3,138,2.3348
2012,7,3,4,169,2.3106
2012,7,3,5,194,0.2289
2012,8,1,1,326,2.6918
2012,8,1,2,154,3.1080
2012,8,1,3,136,3.7576
2012,8,1,4,126,2.8688
2012,8,1,5,459,3.1158
2012,8,2,1,95,3.5780
2012,8,2,2,118,4.0324
2012,8,2,3,122,3.4904
2012,8,2,4,109,4.1953
2012,8,2,5,160,4.9293
2012,8,3,1,94,3.7559
2012,8,3,2,116,1.2329
2012,8,3,3,137,2.7325
2012,8,3,4,167,2.0130
2012,8,3,5,194,1.8588
2012,9,1,1,323,3.9530
2012,9,1,2,151,4.3248
2012,9,1,3,135,3.5386
2012,9,1,4,125,4.1096
2012,9,1,5,457,7.6912
2012,9,2,1,95,2.4475
2012,9,2,2,118,3.4438
2012,9,2,3,121,2.9415
2012,9,2,4,108,1.7387
2012,9,2,5,160,4.0163
2012,9,3,1,94,3.2384
2012,9,3,2,116,3.3730
2012,9,3,3,136,1.6266
2012,9,3,4,167,2.5070
2012,9,3,5,192,2.7364
2012,10,1,1,322,-2.0280
2012,10,1,2,150,-4.6862
2012,10,1,3,135,-2.8628
2012,10,1,4,123,-3.0241
2012,10,1,5,454,-5.7155
2012,10,2,1,94,-1.4032
2012,10,2,2,118,-0.8628
2012,10,2,3,121,-0.3439
2012,10,2,4,108,-0.5263
2012,10,2,5,160,-3.7457
2012,10,3,1,94,-2.4339
2012,10,3,2,116,-2.6131
2012,10,3,3,136,-2.2846
2012,10,3,4,166,-1.5561
2012,10,3,5,192,-3.0750
2012,11,1,1,319,1.2274
2012,11,1,2,149,1.5186
2012,11,1,3,135,2.5449
2012,11,1,4,121,0.9616
2012,11,1,5,452,0.2730
2012,11,2,1,94,2.0617
2012,11,2,2,116,0.8104
2012,11,2,3,120,2.5269
2012,11,2,4,108,2.0310
2012,11,2,5,157,0.2376
2012,11,3,1,94,-0.3377
2012,11,3,2,116,0.6499
2012,11,3,3,136,-0.5071
2012,11,3,4,165,2.6303
2012,11,3,5,190,1.9684
2012,12,1,1,315,4.7636
2012,12,1,2,148,5.1270
2012,12,1,3,134,3.8418
2012,12,1,4,120,3.3041
2012,12,1,5,447,2.4120
2012,12,2,1,93,4.3477
2012,12,2,2,116,3.9621
2012,12,2,3,120,3.0654
2012,12,2,4,108,3.8556
2012,12,2,5,157,2.9709
2012,12,3,1,94,2.8999
2012,12,3,2,116,2.1984
2012,12,3,3,135,-1.6460
2012,12,3,4,165,0.9332
2012,12,3,5,190,0.4353
2013,1,1,1,311,5.4911
2013,1,1,2,146,5.7149
2013,1,1,3,133,5.5481
2013,1,1,4,118,5.9945
2013,1,1,5,441,7.1054
2013,1,2,1,93,5.7782
2013,1,2,2,116,6.3221
2013,1,2,3,119,6.5159
2013,1,2,4,106,4.8858
2013,1,2,5,154,7.1051
2013,1,3,1,94,7.5135
2013,1,3,2,115,6.7754
2013,1,3,3,134,3.3245
2013,1,3,4,165,5.6088
2013,1,3,5,190,5.6377
2013,2,1,1,310,2.0931
2013,2,1,2,144,0.5517
2013,2,1,3,133,2.5642
2013,2,1,4,118,0.7675
2013,2,1,5,439,-0.9026
2013,2,2,1,93,-0.3154
2013,2,2,2,115,-0.2273
2013,2,2,3,119,1.7043
2013,2,2,4,106,0.5029
2013,2,2,5,154,1.7800
2013,2,3,1,94,1.0887
2013,2,3,2,114,2.2871
2013,2,3,3,133,1.0332
2013,2,3,4,164,2.1754
2013,2,3,5,190,0.5921
2013,3,1,1,309,4.5903
2013,3,1,2,144,5.8131
2013,3,1,3,132,5.8244
2013,3,1,4,118,4.1226
2013,3,1,5,435,7.2874
2013,3,2,1,93,4.2361
2013,3,2,2,115,4.2762
2013,3,2,3,117,4.3212
2013,3,2,4,105,5.2704
2013,3,2,5,153,4.7006
2013,3,3,1,94,3.9380
2013,3,3,2,114,3.7905
2013,3,3,3,133,3.1646
2013,3,3,4,164,4.4009
2013,3,3,5,190,3.7351
2013,4,1,1,307,0.8530
2013,4,1,2,142,-0.2520
2013,4,1,3,132,0.0767
2013,4,1,4,117,-3.6443
2013,4,1,5,429,0.8739
2013,4,2,1,93,-0.7626
2013,4,2,2,115,1.1983
2013,4,2,3,117,-0.9136
2013,4,2,4,105,-2.2163
2013,4,2,5,153,-2.0876
2013,4,3,1,94,0.5621
2013,4,3,2,114,2.5883
2013,4,3,3,133,1.9046
2013,4,3,4,164,1.7766
2013,4,3,5,190,1.2556
2013,5,1,1,307,5.6750
2013,5,1,2,141,5.9977
2013,5,1,3,132,5.6139
2013,5,1,4,115,3.9919
2013,5,1,5,425,5.1619
2013,5,2,1,91,4.8112
2013,5,2,2,115,5.4622
2013,5,2,3,117,4.0436
2013,5,2,4,104,5.8531
2013,5,2,5,152,5.5063
2013,5,3,1,94,4.3779
2013,5,3,2,114,2.0985
2013,5,3,3,133,1.0212
2013,5,3,4,164,2.7372
2013,5,3,5,190,0.6144
2013,6,1,1,307,1.0343
2013,6,1,2,141,0.8544
2013,6,1,3,129,0.0687
2013,6,1,4,115,0.4826
2013,6,1,5,418,-0.8292
2013,6,2,1,91,-1.7557
2013,6,2,2,115,-1.4551
2013,6,2,3,116,-2.0783
2013,6,2,4,104,-0.0583
2013,6,2,5,152,0.1526
2013,6,3,1,93,-2.0912
2013,6,3,2,114,-0.9629
2013,6,3,3,132,-1.9060
2013,6,3,4,164,-0.7296
2013,6,3,5,190,-1.5474
2013,7,1,1,307,7.8420
2013,7,1,2,158,7.6908
2013,7,1,3,142,6.9234
2013,7,1,4,107,6.0616
2013,7,1,5,441,10.5695
2013,7,2,1,101,6.6362
2013,7,2,2,118,6.2505
2013,7,2,3,112,6.2985
2013,7,2,4,117,5.8867
2013,7,2,5,157,8.8585
2013,7,3,1,87,5.8060
2013,7,3,2,104,4.2862
2013,7,3,3,130,6.2243
2013,7,3,4,204,4.6850
2013,7,3,5,179,6.0487
2013,8,1,1,307,-3.8126
2013,8,1,2,158,-2.7206
2013,8,1,3,141,-2.7113
2013,8,1,4,107,-3.0306
2013,8,1,5,438,-1.5398
2013,8,2,1,100,-3.9279
2013,8,2,2,118,-3.7398
2013,8,2,3,111,-3.5120
2013,8,2,4,117,-2.2416
2013,8,2,5,157,-0.8288
2013,8,3,1,87,-2.7999
2013,8,3,2,103,-3.7302
2013,8,3,3,130,-3.3669
2013,8,3,4,203,-1.4941
2013,8,3,5,177,-1.8581
2013,9,1,1,305,7.0001
2013,9,1,2,158,6.0032
2013,9,1,3,137,8.4643
2013,9,1,4,106,7.0454
2013,9,1,5,433,7.4187
2013,9,2,1,100,6.1188
2013,9,2,2,117,6.2917
2013,9,2,3,111,5.7511
2013,9,2,4,117,5.8474
2013,9,2,5,157,6.8996
2013,9,3,1,87,3.2364
2013,9,3,2,103,2.3615
2013,9,3,3,130,3.8000
2013,9,3,4,203,2.8684
2013,9,3,5,177,5.9095
2013,10,1,1,302,3.6968
2013,10,1,2,157,4.6570
2013,10,1,3,137,5.5801
2013,10,1,4,106,2.2301
2013,10,1,5,429,0.1845
2013,10,2,1,100,3.1610
2013,10,2,2,117,4.3653
2013,10,2,3,111,3.4047
2013,10,2,4,117,2.2232
2013,10,2,5,156,0.7566
2013,10,3,1,86,4.0471
2013,10,3,2,103,5.0247
2013,10,3,3,130,2.9695
2013,10,3,4,202,5.4187
2013,10,3,5,177,4.0383
2013,11,1,1,299,6.4159
2013,11,1,2,154,5.3464
2013,11,1,3,135,5.9188
2013,11,1,4,106,6.2490
2013,11,1,5,428,5.5268
2013,11,2,1,98,4.1394
2013,11,2,2,116,2.2829
2013,11,2,3,110,2.7112
2013,11,2,4,117,5.3467
2013,11,2,5,153,3.4920
2013,11,3,1,86,2.2065
2013,11,3,2,102,1.0054
2013,11,3,3,130,3.1592
2013,11,3,4,202,3.0100
2013,11,3,5,175,2.7406
2013,12,1,1,295,1.2263
2013,12,1,2,152,2.8208
2013,12,1,3,135,0.9613
2013,12,1,4,104,4.2109
2013,12,1,5,422,4.0439
2013,12,2,1,98,2.7113
2013,12,2,2,114,3.3174
2013,12,2,3,110,2.5879
2013,12,2,4,116,1.8937
2013,12,2,5,153,0.7345
2013,12,3,1,86,2.9767
2013,12,3,2,102,3.7832
2013,12,3,3,130,2.7763
2013,12,3,4,202,1.9328
2013,12,3,5,175,2.3290
2014,1,1,1,293,-5.1392
2014,1,1,2,152,-2.9484
2014,1,1,3,135,-3.2864
2014,1,1,4,104,-4.6854
2014,1,1,5,419,2.3899
2014,1,2,1,98,-2.8815
2014,1,2,2,109,-4.3068
2014,1,2,3,110,-3.7555
2014,1,2,4,116,-3.9047
2014,1,2,5,153,-0.3078
2014,1,3,1,85,-4.9557
2014,1,3,2,101,-4.7677
2014,1,3,3,130,-2.2622
2014,1,3,4,202,-3.4345
2014,1,3,5,174,-2.3398
2014,2,1,1,293,6.9872
2014,2,1,2,151,3.8143
2014,2,1,3,134,2.6020
2014,2,1,4,104,5.3946
2014,2,1,5,417,5.6733
2014,2,2,1,97,4.9844
2014,2,2,2,109,5.0176
2014,2,2,3,109,5.2781
2014,2,2,4,115,4.3844
2014,2,2,5,152,4.8051
2014,2,3,1,85,4.7254
2014,2,3,2,101,4.9496
2014,2,3,3,129,5.1721
2014,2,3,4,201,4.3688
2014,2,3,5,173,5.5767
2014,3,1,1,287,2.3975
2014,3,1,2,148,0.4710
2014,3,1,3,132,1.3004
2014,3,1,4,103,-0.1065
2014,3,1,5,413,-2.2687
2014,3,2,1,97,2.6609
2014,3,2,2,108,1.5636
2014,3,2,3,109,0.4558
2014,3,2,4,113,0.0758
2014,3,2,5,152,-4.1806
2014,3,3,1,85,4.1392
2014,3,3,2,101,1.5832
2014,3,3,3,128,0.6255
2014,3,3,4,201,0.3050
2014,3,3,5,173,-2.7220
2014,4,1,1,287,-2.6609
2014,4,1,2,147,-3.3942
2014,4,1,3,132,-4.2017
2014,4,1,4,103,-5.1372
2014,4,1,5,409,-8.8458
2014,4,2,1,97,-0.6972
2014,4,2,2,108,-1.4440
2014,4,2,3,109,-2.6787
2014,4,2,4,113,-1.9740
2014,4,2,5,151,-6.6210
2014,4,3,1,85,2.7045
2014,4,3,2,101,2.5966
2014,4,3,3,128,0.6059
2014,4,3,4,201,1.1990
2014,4,3,5,172,-1.4460
2014,5,1,1,284,0.0101
2014,5,1,2,145,1.2849
2014,5,1,3,132,-1.7022
2014,5,1,4,103,-0.2793
2014,5,1,5,406,-2.6626
2014,5,2,1,97,0.8267
2014,5,2,2,106,1.6151
2014,5,2,3,109,0.7266
2014,5,2,4,113,0.3458
2014,5,2,5,151,0.8359
2014,5,3,1,85,1.4535
2014,5,3,2,101,1.9028
2014,5,3,3,128,0.9559
2014,5,3,4,201,2.4672
2014,5,3,5,172,3.2097
2014,6,1,1,281,4.2949
2014,6,1,2,146,3.5616
2014,6,1,3,132,4.2603
2014,6,1,4,102,4.3118
2014,6,1,5,403,9.3564
2014,6,2,1,97,3.7307
2014,6,2,2,106,4.4481
2014,6,2,3,108,4.7002
2014,6,2,4,112,5.2629
2014,6,2,5,151,7.9395
2014,6,3,1,85,3.1351
2014,6,3,2,101,3.1748
2014,6,3,3,127,1.3013
2014,6,3,4,200,1.3228
2014,6,3,5,172,2.8245
2014,7,1,1,274,-6.0347
2014,7,1,2,123,-4.3175
2014,7,1,3,118,-6.7613
2014,7,1,4,112,-6.0425
2014,7,1,5,453,-6.5918
2014,7,2,1,84,-6.0069
2014,7,2,2,109,-7.8723
2014,7,2,3,127,-6.7545
2014,7,2,4,116,-5.7554
2014,7,2,5,166,-5.8585
2014,7,3,1,108,-2.4409
2014,7,3,2,109,-0.8626
2014,7,3,3,136,-0.9802
2014,7,3,4,189,-2.9944
2014,7,3,5,185,-0.9559
2014,8,1,1,272,4.9262
2014,8,1,2,122,5.0633
2014,8,1,3,117,4.4835
2014,8,1,4,112,3.8723
2014,8,1,5,452,2.3047
2014,8,2,1,84,3.9168
2014,8,2,2,109,4.9659
2014,8,2,3,127,5.5227
2014,8,2,4,115,4.1529
2014,8,2,5,161,5.8368
2014,8,3,1,108,4.1460
2014,8,3,2,108,2.4461
2014,8,3,3,136,4.7950
2014,8,3,4,189,4.4450
2014,8,3,5,185,5.5471
2014,9,1,1,272,-6.6624
2014,9,1,2,122,-6.5278
2014,9,1,3,117,-7.1196
2014,9,1,4,112,-6.5469
2014,9,1,5,446,-7.6548
2014,9,2,1,84,-8.2647
2014,9,2,2,108,-7.0234
2014,9,2,3,127,-5.1200
2014,9,2,4,115,-2.9537
2014,9,2,5,160,-5.6843
2014,9,3,1,107,-4.0426
2014,9,3,2,108,-2.1099
2014,9,3,3,135,-1.3566
2014,9,3,4,189,-1.0387
2014,9,3,5,184,-2.5615
2014,10,1,1,272,5.3786
2014,10,1,2,120,7.9072
2014,10,1,3,117,6.1537
2014,10,1,4,112,6.6248
2014,10,1,5,442,5.0459
2014,10,2,1,84,5.3077
2014,10,2,2,108,6.5736
2014,10,2,3,127,4.1588
2014,10,2,4,115,7.0211
2014,10,2,5,159,3.3017
2014,10,3,1,107,0.4695
2014,10,3,2,108,2.4439
2014,10,3,3,134,2.2673
2014,10,3,4,189,2.4884
2014,10,3,5,183,2.0628
2014,11,1,1,269,-2.0096
2014,11,1,2,121,0.5434
2014,11,1,3,116,-1.4277
2014,11,1,4,111,-0.8911
2014,11,1,5,438,-0.3970
2014,11,2,1,84,-0.4369
2014,11,2,2,107,0.9314
2014,11,2,3,127,0.2493
2014,11,2,4,115,2.0624
2014,11,2,5,158,0.6031
2014,11,3,1,106,0.1983
2014,11,3,2,108,3.3114
2014,11,3,3,134,4.3146
2014,11,3,4,189,3.5164
2014,11,3,5,183,1.2760
2014,12,1,1,268,5.0001
2014,12,1,2,121,4.7603
2014,12,1,3,114,4.7194
2014,12,1,4,111,6.6403
2014,12,1,5,435,3.6166
2014,12,2,1,84,1.9850
2014,12,2,2,107,1.0023
2014,12,2,3,127,0.9210
2014,12,2,4,115,1.7603
2014,12,2,5,157,2.7968
2014,12,3,1,106,1.2167
2014,12,3,2,108,-0.5264
2014,12,3,3,134,-0.8859
2014,12,3,4,189,-0.8421
2014,12,3,5,181,-1.3597
2015,1,1,1,267,-4.0536
2015,1,1,2,120,-4.4967
2015,1,1,3,114,-5.7567
2015,1,1,4,108,-6.1424
2015,1,1,5,434,-4.0441
2015,1,2,1,84,-3.4389
2015,1,2,2,107,-3.4872
2015,1,2,3,126,-4.6976
2015,1,2,4,113,-3.2746
2015,1,2,5,157,-2.5894
2015,1,3,1,106,-3.0085
2015,1,3,2,108,-3.2518
2015,1,3,3,134,-3.1884
2015,1,3,4,188,-1.7563
2015,1,3,5,179,0.8102
2015,2,1,1,266,5.8674
2015,2,1,2,120,6.5320
2015,2,1,3,113,5.5296
2015,2,1,4,107,4.5400
2015,2,1,5,431,5.5037
2015,2,2,1,84,4.1363
2015,2,2,2,107,5.3029
2015,2,2,3,125,8.6876
2015,2,2,4,112,7.3663
2015,2,2,5,155,7.7662
2015,2,3,1,104,3.3325
2015,2,3,2,107,5.0307
2015,2,3,3,134,6.6414
2015,2,3,4,188,6.1344
2015,2,3,5,176,6.1759
2015,3,1,1,263,0.8411
2015,3,1,2,120,3.5751
2015,3,1,3,113,0.7679
2015,3,1,4,106,1.6414
2015,3,1,5,427,-1.5642
2015,3,2,1,84,-0.1271
2015,3,2,2,106,2.6631
2015,3,2,3,125,1.5086
2015,3,2,4,110,1.8795
2015,3,2,5,153,1.8792
2015,3,3,1,104,-2.7010
2015,3,3,2,107,-1.5722
2015,3,3,3,134,-2.3101
2015,3,3,4,187,-1.1133
2015,3,3,5,176,-0.4688
2015,4,1,1,261,-2.4172
2015,4,1,2,120,-3.3553
2015,4,1,3,112,-2.6491
2015,4,1,4,105,-2.4472
2015,4,1,5,424,-0.8408
2015,4,2,1,84,-0.6127
2015,4,2,2,105,-2.1833
2015,4,2,3,125,-1.9878
2015,4,2,4,110,-4.0109
2015,4,2,5,152,-2.8059
2015,4,3,1,103,1.5892
2015,4,3,2,107,1.9682
2015,4,3,3,134,1.0471
2015,4,3,4,185,-0.9386
2015,4,3,5,175,1.2608
2015,5,1,1,260,0.3981
2015,5,1,2,119,0.6025
2015,5,1,3,112,0.4915
2015,5,1,4,105,0.7631
2015,5,1,5,423,2.3296
2015,5,2,1,84,0.6131
2015,5,2,2,105,2.1600
2015,5,2,3,125,2.5756
2015,5,2,4,110,1.8666
2015,5,2,5,152,2.6983
2015,5,3,1,103,-1.1435
2015,5,3,2,107,1.2731
2015,5,3,3,134,0.8720
2015,5,3,4,184,1.1695
2015,5,3,5,173,1.7885
2015,6,1,1,259,1.1910
2015,6,1,2,119,0.4384
2015,6,1,3,112,3.5718
2015,6,1,4,105,2.8260
2015,6,1,5,421,1.6398
2015,6,2,1,84,-0.9382
2015,6,2,2,105,-2.1466
2015,6,2,3,125,0.9258
2015,6,2,4,110,1.1620
2015,6,2,5,151,0.7963
2015,6,3,1,101,-3.9793
2015,6,3,2,107,-2.8185
2015,6,3,3,134,-3.1280
2015,6,3,4,184,-2.1752
2015,6,3,5,173,0.4358
2015,7,1,1,252,-8.4490
2015,7,1,2,124,-5.1033
2015,7,1,3,113,-4.8723
2015,7,1,4,121,-4.8202
2015,7,1,5,423,-7.4262
2015,7,2,1,110,-6.5401
2015,7,2,2,118,-2.4958
2015,7,2,3,101,-1.2301
2015,7,2,4,113,-1.1748
2015,7,2,5,167,-1.1420
2015,7,3,1,90,-2.5500
2015,7,3,2,109,-0.1593
2015,7,3,3,163,1.3241
2015,7,3,4,219,1.3823
2015,7,3,5,180,5.6706
2015,8,1,1,249,-2.4174
2015,8,1,2,124,-3.0584
2015,8,1,3,112,-5.6083
2015,8,1,4,120,-4.3283
2015,8,1,5,417,-4.7708
2015,8,2,1,108,-4.1739
2015,8,2,2,118,-3.0614
2015,8,2,3,101,-4.1344
2015,8,2,4,113,-5.9633
2015,8,2,5,167,-9.1635
2015,8,3,1,88,-4.8251
2015,8,3,2,109,-4.9136
2015,8,3,3,163,-7.3783
2015,8,3,4,217,-5.8628
2015,8,3,5,179,-5.8451
2015,9,1,1,247,-6.8028
2015,9,1,2,124,-6.3957
2015,9,1,3,112,-3.9935
2015,9,1,4,120,-6.6197
2015,9,1,5,415,-10.8094
2015,9,2,1,108,-7.8501
2015,9,2,2,117,-3.6649
2015,9,2,3,100,-4.5830
2015,9,2,4,112,-5.8553
2015,9,2,5,166,-8.8654
2015,9,3,1,88,-2.7053
2015,9,3,2,109,-2.6009
2015,9,3,3,163,-2.2001
2015,9,3,4,213,-2.3002
2015,9,3,5,178,-3.1094
2015,10,1,1,245,7.6619
2015,10,1,2,124,3.9361
2015,10,1,3,112,5.8396
2015,10,1,4,120,5.0557
2015,10,1,5,409,7.2952
2015,10,2,1,108,7.0367
2015,10,2,2,117,6.5559
2015,10,2,3,100,7.3111
2015,10,2,4,112,6.8054
2015,10,2,5,165,5.4417
2015,10,3,1,88,8.2822
2015,10,3,2,109,7.5414
2015,10,3,3,163,8.0905
2015,10,3,4,212,7.8219
2015,10,3,5,178,8.9779
2015,11,1,1,244,0.2357
2015,11,1,2,124,0.4642
2015,11,1,3,111,3.6967
2015,11,1,4,118,2.7420
2015,11,1,5,400,3.3062
2015,11,2,1,107,3.2445
2015,11,2,2,117,2.5164
2015,11,2,3,98,2.9815
2015,11,2,4,110,4.4487
2015,11,2,5,163,6.4358
2015,11,3,1,88,-0.0406
2015,11,3,2,109,-0.2186
2015,11,3,3,163,-0.6297
2015,11,3,4,212,0.3120
2015,11,3,5,177,0.6264
2015,12,1,1,243,-6.5911
2015,12,1,2,123,-4.3696
2015,12,1,3,111,-3.3001
2015,12,1,4,118,-4.7142
2015,12,1,5,399,-6.1750
2015,12,2,1,106,-8.7025
2015,12,2,2,116,-4.5463
2015,12,2,3,98,-4.2324
2015,12,2,4,110,-4.3050
2015,12,2,5,163,-4.7668
2015,12,3,1,88,-4.2731
2015,12,3,2,109,-0.5554
2015,12,3,3,162,-1.7257
2015,12,3,4,211,-2.8731
2015,12,3,5,177,-0.3845
2016,1,1,1,242,-7.2737
2016,1,1,2,121,-6.5541
2016,1,1,3,110,-5.5332
2016,1,1,4,118,-7.5777
2016,1,1,5,395,-13.9961
2016,1,2,1,105,-6.8074
2016,1,2,2,115,-5.2234
2016,1,2,3,97,-6.2806
2016,1,2,4,109,-6.8168
2016,1,2,5,163,-14.2862
2016,1,3,1,88,-3.2594
2016,1,3,2,109,-3.5619
2016,1,3,3,160,-3.8613
2016,1,3,4,210,-4.8407
2016,1,3,5,176,-6.3615
2016,2,1,1,240,-0.0224
2016,2,1,2,120,-0.7903
2016,2,1,3,110,2.7032
2016,2,1,4,118,0.3553
2016,2,1,5,384,-1.2386
2016,2,2,1,104,1.8246
2016,2,2,2,115,2.3113
2016,2,2,3,97,1.9049
2016,2,2,4,108,1.2426
2016,2,2,5,162,-1.4898
2016,2,3,1,88,1.0735
2016,2,3,2,107,2.2525
2016,2,3,3,160,0.4096
2016,2,3,4,210,0.9806
2016,2,3,5,175,-0.9366
2016,3,1,1,238,8.3281
2016,3,1,2,120,7.0358
2016,3,1,3,109,7.5253
2016,3,1,4,116,6.4434
2016,3,1,5,382,8.2020
2016,3,2,1,104,10.5199
2016,3,2,2,115,7.6972
2016,3,2,3,96,7.9553
2016,3,2,4,108,7.5194
2016,3,2,5,159,9.3134
2016,3,3,1,88,8.5365
2016,3,3,2,107,7.5356
2016,3,3,3,158,6.3918
2016,3,3,4,209,7.5053
2016,3,3,5,174,5.7442
2016,4,1,1,236,4.5813
2016,4,1,2,120,2.8518
2016,4,1,3,108,0.1238
2016,4,1,4,116,0.8025
2016,4,1,5,378,5.3873
2016,4,2,1,104,3.5711
2016,4,2,2,115,0.8125
2016,4,2,3,96,-1.1923
2016,4,2,4,108,0.3455
2016,4,2,5,159,3.1707
2016,4,3,1,88,3.8915
2016,4,3,2,106,0.3731
2016,4,3,3,158,-0.2108
2016,4,3,4,208,-1.4881
2016,4,3,5,173,1.6233
2016,5,1,1,235,-1.7593
2016,5,1,2,120,-1.2640
2016,5,1,3,108,0.4167
2016,5,1,4,114,-2.7225
2016,5,1,5,373,0.7564
2016,5,2,1,104,1.7094
2016,5,2,2,115,1.3216
2016,5,2,3,96,0.8005
2016,5,2,4,106,1.2145
2016,5,2,5,158,2.7238
2016,5,3,1,88,-0.8769
2016,5,3,2,104,1.1407
2016,5,3,3,158,2.1267
2016,5,3,4,207,2.2267
2016,5,3,5,171,2.1285
2016,6,1,1,234,2.1196
2016,6,1,2,119,3.8174
2016,6,1,3,106,1.0674
