year,month,rank_ME,rank_BMJ,nstocks,ret_vw
2010,1,3,5,54,-2.3077
2010,2,1,1,247,4.5147
2010,2,1,2,231,5.5747
2010,2,1,3,240,4.7682
2010,2,1,4,301,5.1693
2010,2,1,5,521,7.1643
2010,2,2,1,190,3.1982
2010,2,2,2,168,4.5400
2010,2,2,3,147,4.8278
2010,2,2,4,123,6.8404
2010,2,2,5,84,7.1880
2010,2,3,1,246,3.0723
2010,2,3,2,201,3.6472
2010,2,3,3,123,2.5967
2010,2,3,4,97,3.7738
2010,2,3,5,54,4.6880
2010,3,1,1,244,8.1336
2010,3,1,2,230,7.0530
2010,3,1,3,233,7.5720
2010,3,1,4,301,8.9610
2010,3,1,5,514,8.5419
2010,3,2,1,190,8.3319
2010,3,2,2,167,8.4233
2010,3,2,3,147,7.0310
2010,3,2,4,123,7.4530
2010,3,2,5,84,8.0246
2010,3,3,1,246,5.7054
2010,3,3,2,201,4.6151
2010,3,3,3,121,5.9528
2010,3,3,4,97,6.3227
2010,3,3,5,54,6.7988
2010,4,1,1,242,7.2477
2010,4,1,2,228,5.2919
2010,4,1,3,231,7.5128
2010,4,1,4,298,10.2912
2010,4,1,5,508,12.3377
2010,4,2,1,188,3.5720
2010,4,2,2,167,5.4349
2010,4,2,3,147,5.1129
2010,4,2,4,123,6.6022
2010,4,2,5,84,10.5032
2010,4,3,1,245,0.7115
2010,4,3,2,200,1.2443
2010,4,3,3,120,2.8122
2010,4,3,4,96,5.8079
2010,4,3,5,54,1.8112
2010,5,1,1,242,-8.0206
2010,5,1,2,224,-6.3372
2010,5,1,3,230,-7.9656
2010,5,1,4,297,-9.1389
2010,5,1,5,499,-11.1032
2010,5,2,1,188,-4.9593
2010,5,2,2,165,-6.4572
2010,5,2,3,147,-7.5477
2010,5,2,4,123,-8.5605
2010,5,2,5,84,-12.1339
2010,5,3,1,245,-7.2638
2010,5,3,2,198,-7.2685
2010,5,3,3,119,-8.3466
2010,5,3,4,96,-8.8876
2010,5,3,5,54,-7.4772
2010,6,1,1,239,-7.4787
2010,6,1,2,223,-5.6606
2010,6,1,3,230,-7.1265
2010,6,1,4,296,-8.8010
2010,6,1,5,496,-12.2124
2010,6,2,1,187,-5.7210
2010,6,2,2,163,-5.6829
2010,6,2,3,147,-8.8738
2010,6,2,4,123,-9.6542
2010,6,2,5,84,-11.9920
2010,6,3,1,245,-4.1689
2010,6,3,2,198,-5.7693
2010,6,3,3,119,-4.2098
2010,6,3,4,96,-7.3533
2010,6,3,5,54,-5.0461
2010,7,1,1,293,6.1764
2010,7,1,2,224,5.0652
2010,7,1,3,287,6.9616
2010,7,1,4,260,7.7143
2010,7,1,5,476,8.9073
2010,7,2,1,194,6.1249
2010,7,2,2,147,7.7163
2010,7,2,3,145,7.4667
2010,7,2,4,111,7.7717
2010,7,2,5,93,9.5383
2010,7,3,1,258,6.8429
2010,7,3,2,188,6.2810
2010,7,3,3,122,6.9041
2010,7,3,4,98,7.3244
2010,7,3,5,78,8.4931
2010,8,1,1,288,-8.8835
2010,8,1,2,222,-9.2084
2010,8,1,3,286,-7.2109
2010,8,1,4,259,-9.8093
2010,8,1,5,473,-10.0220
2010,8,2,1,192,-5.8322
2010,8,2,2,144,-6.4200
2010,8,2,3,143,-7.8783
2010,8,2,4,111,-7.2771
2010,8,2,5,93,-8.0888
2010,8,3,1,254,-4.1209
2010,8,3,2,188,-3.9382
2010,8,3,3,122,-3.9560
2010,8,3,4,98,-1.9581
2010,8,3,5,78,-3.6674
2010,9,1,1,287,11.2809
2010,9,1,2,222,11.4258
2010,9,1,3,283,12.5071
2010,9,1,4,259,12.7125
2010,9,1,5,469,14.1347
2010,9,2,1,189,14.2836
2010,9,2,2,140,14.1058
2010,9,2,3,143,13.8351
2010,9,2,4,111,13.4076
2010,9,2,5,93,12.2489
2010,9,3,1,254,10.7430
2010,9,3,2,188,9.1131
2010,9,3,3,121,8.7720
2010,9,3,4,98,8.7188
2010,9,3,5,78,8.3911
2010,10,1,1,284,6.4561
2010,10,1,2,218,6.6985
2010,10,1,3,283,6.8861
2010,10,1,4,258,4.4525
2010,10,1,5,463,4.8825
2010,10,2,1,188,3.5737
2010,10,2,2,140,5.0688
2010,10,2,3,142,3.7352
2010,10,2,4,111,3.8897
2010,10,2,5,93,4.6699
2010,10,3,1,253,4.9311
2010,10,3,2,188,4.3294
2010,10,3,3,121,4.3361
2010,10,3,4,98,1.8365
2010,10,3,5,78,4.3036
2010,11,1,1,280,2.5828
2010,11,1,2,217,4.1328
2010,11,1,3,278,3.6659
2010,11,1,4,257,4.5279
2010,11,1,5,460,3.7930
2010,11,2,1,187,3.2906
2010,11,2,2,140,4.4656
2010,11,2,3,142,2.6041
2010,11,2,4,111,6.0271
2010,11,2,5,93,5.1105
2010,11,3,1,250,-0.4585
2010,11,3,2,187,2.7288
2010,11,3,3,120,0.5057
2010,11,3,4,98,-1.0405
2010,11,3,5,78,-0.3050
2010,12,1,1,276,9.7463
2010,12,1,2,216,9.0336
2010,12,1,3,276,7.4293
2010,12,1,4,255,8.4455
2010,12,1,5,451,10.0400
2010,12,2,1,184,5.8079
2010,12,2,2,140,6.6981
2010,12,2,3,140,8.9869
2010,12,2,4,111,7.6272
2010,12,2,5,93,8.3734
2010,12,3,1,249,4.8754
2010,12,3,2,186,5.7284
2010,12,3,3,119,6.5952
2010,12,3,4,98,7.9087
2010,12,3,5,78,7.8132
2011,1,1,1,272,-2.0645
2011,1,1,2,215,-3.0413
2011,1,1,3,272,-0.7628
2011,1,1,4,251,-1.7699
2011,1,1,5,442,-0.0270
2011,1,2,1,183,0.2863
2011,1,2,2,140,0.0065
2011,1,2,3,138,1.5276
2011,1,2,4,109,1.5309
2011,1,2,5,92,1.6562
2011,1,3,1,249,0.8324
2011,1,3,2,186,3.4034
2011,1,3,3,119,3.0145
2011,1,3,4,98,2.6748
2011,1,3,5,78,3.4690
2011,2,1,1,270,3.2527
2011,2,1,2,214,4.6588
2011,2,1,3,271,3.7395
2011,2,1,4,249,4.6604
2011,2,1,5,436,8.1433
2011,2,2,1,182,5.0475
2011,2,2,2,139,7.1264
2011,2,2,3,138,5.1684
2011,2,2,4,109,4.7526
2011,2,2,5,92,6.9655
2011,2,3,1,249,2.9174
2011,2,3,2,186,2.8119
2011,2,3,3,118,3.9896
2011,2,3,4,97,4.8157
2011,2,3,5,78,7.0074
2011,3,1,1,268,4.7408
2011,3,1,2,212,2.5386
2011,3,1,3,268,2.7874
2011,3,1,4,246,0.4096
2011,3,1,5,432,1.6637
2011,3,2,1,182,3.5469
2011,3,2,2,139,3.3529
2011,3,2,3,138,2.6934
2011,3,2,4,108,1.4811
2011,3,2,5,92,3.6772
2011,3,3,1,249,0.8551
2011,3,3,2,186,-0.5364
2011,3,3,3,117,1.2306
2011,3,3,4,97,1.7955
2011,3,3,5,77,0.5505
2011,4,1,1,266,2.3996
2011,4,1,2,210,1.6869
2011,4,1,3,265,0.5218
2011,4,1,4,243,1.8953
2011,4,1,5,429,0.1743
2011,4,2,1,182,4.4694
2011,4,2,2,138,3.6093
2011,4,2,3,138,1.5492
2011,4,2,4,108,0.4879
2011,4,2,5,92,2.7983
2011,4,3,1,248,3.9477
2011,4,3,2,185,3.9014
2011,4,3,3,116,3.0933
2011,4,3,4,97,2.4848
2011,4,3,5,76,1.8616
2011,5,1,1,262,-0.3257
2011,5,1,2,208,-1.4066
2011,5,1,3,261,-2.2631
2011,5,1,4,239,-3.5737
2011,5,1,5,424,-3.2875
2011,5,2,1,181,-0.6597
2011,5,2,2,138,-1.4394
2011,5,2,3,138,-2.5530
2011,5,2,4,108,-1.4976
2011,5,2,5,92,-4.7193
2011,5,3,1,248,-0.3366
2011,5,3,2,184,-1.4196
2011,5,3,3,115,-2.1062
2011,5,3,4,97,-0.8327
2011,5,3,5,76,-1.2137
2011,6,1,1,260,-4.9800
2011,6,1,2,207,-3.3085
2011,6,1,3,258,-2.0511
2011,6,1,4,236,-2.3619
2011,6,1,5,422,-2.8937
2011,6,2,1,179,-0.0901
2011,6,2,2,138,-2.3859
2011,6,2,3,137,-1.4835
2011,6,2,4,107,-1.5347
2011,6,2,5,91,-2.1174
2011,6,3,1,248,-1.0154
2011,6,3,2,182,-2.0804
2011,6,3,3,115,-2.3025
2011,6,3,4,97,-1.8370
2011,6,3,5,76,-0.8278
2011,7,1,1,258,-4.8889
2011,7,1,2,206,-4.2463
2011,7,1,3,212,-3.1539
2011,7,1,4,267,-1.5185
2011,7,1,5,522,-1.4530
2011,7,2,1,182,-4.4134
2011,7,2,2,146,-5.6514
2011,7,2,3,136,-4.0671
2011,7,2,4,109,-4.8304
2011,7,2,5,101,-4.3347
2011,7,3,1,247,-0.4574
2011,7,3,2,189,-2.2593
2011,7,3,3,120,-1.9453
2011,7,3,4,102,-3.9109
2011,7,3,5,67,-3.3997
2011,8,1,1,258,-11.6451
2011,8,1,2,204,-10.6973
2011,8,1,3,209,-12.1441
2011,8,1,4,266,-10.1681
2011,8,1,5,520,-12.3364
2011,8,2,1,181,-8.5891
2011,8,2,2,145,-8.0027
2011,8,2,3,135,-9.4399
2011,8,2,4,108,-9.0233
2011,8,2,5,101,-9.4036
2011,8,3,1,247,-4.0909
2011,8,3,2,187,-4.3376
2011,8,3,3,120,-8.1640
2011,8,3,4,102,-4.6781
2011,8,3,5,67,-3.5641
2011,9,1,1,258,-12.0772
2011,9,1,2,205,-11.0725
2011,9,1,3,208,-11.8192
2011,9,1,4,264,-11.6362
2011,9,1,5,515,-11.9965
2011,9,2,1,180,-10.4028
2011,9,2,2,143,-11.3410
2011,9,2,3,135,-12.4989
2011,9,2,4,108,-12.5250
2011,9,2,5,101,-10.0009
2011,9,3,1,247,-5.9464
2011,9,3,2,187,-6.5324
2011,9,3,3,119,-8.6624
2011,9,3,4,102,-6.3467
2011,9,3,5,67,-5.1240
2011,10,1,1,256,13.6043
2011,10,1,2,205,14.2708
2011,10,1,3,207,14.7124
2011,10,1,4,263,14.3754
2011,10,1,5,512,11.8562
2011,10,2,1,179,15.9227
2011,10,2,2,141,16.8637
2011,10,2,3,135,17.0126
2011,10,2,4,108,14.5059
2011,10,2,5,101,12.3568
2011,10,3,1,245,9.6345
2011,10,3,2,186,10.9230
2011,10,3,3,118,14.0255
2011,10,3,4,102,9.9515
2011,10,3,5,67,8.5348
2011,11,1,1,256,-2.0565
2011,11,1,2,203,-1.1800
2011,11,1,3,206,-2.8921
2011,11,1,4,263,-2.7963
2011,11,1,5,506,-1.1350
2011,11,2,1,179,-0.7782
2011,11,2,2,140,-1.0085
2011,11,2,3,134,-1.2867
2011,11,2,4,108,0.0654
2011,11,2,5,100,0.1858
2011,11,3,1,245,-0.3051
2011,11,3,2,185,0.4062
2011,11,3,3,117,1.6530
2011,11,3,4,102,0.6809
2011,11,3,5,67,-0.3988
2011,12,1,1,255,-0.4270
2011,12,1,2,201,2.3200
2011,12,1,3,205,1.6311
2011,12,1,4,260,2.3313
2011,12,1,5,495,0.5570
2011,12,2,1,179,-0.8980
2011,12,2,2,140,-0.3086
2011,12,2,3,134,1.3268
2011,12,2,4,107,-0.4487
2011,12,2,5,99,-0.1871
2011,12,3,1,244,-0.7239
2011,12,3,2,184,0.6392
2011,12,3,3,116,0.9638
2011,12,3,4,102,3.7200
2011,12,3,5,67,0.9534
2012,1,1,1,253,11.4514
2012,1,1,2,200,9.7800
2012,1,1,3,203,6.2137
2012,1,1,4,260,8.1804
2012,1,1,5,489,9.5013
2012,1,2,1,178,8.8792
2012,1,2,2,140,6.1680
2012,1,2,3,134,6.8965
2012,1,2,4,107,7.8695
2012,1,2,5,98,3.4152
2012,1,3,1,242,7.0495
2012,1,3,2,183,3.1622
2012,1,3,3,116,4.0978
2012,1,3,4,101,0.9882
2012,1,3,5,67,1.7934
2012,2,1,1,253,-0.2354
2012,2,1,2,200,2.6689
2012,2,1,3,199,2.2604
2012,2,1,4,258,2.6362
2012,2,1,5,484,2.1807
2012,2,2,1,176,5.0401
2012,2,2,2,140,2.4022
2012,2,2,3,133,3.2607
2012,2,2,4,107,1.6600
2012,2,2,5,96,3.9859
2012,2,3,1,240,5.1115
2012,2,3,2,183,3.1481
2012,2,3,3,116,3.3907
2012,2,3,4,101,3.9111
2012,2,3,5,67,3.6828
2012,3,1,1,250,3.1826
2012,3,1,2,197,4.3566
2012,3,1,3,198,4.5464
2012,3,1,4,257,2.6464
2012,3,1,5,479,2.8371
2012,3,2,1,176,2.8472
2012,3,2,2,139,1.3195
2012,3,2,3,133,2.9840
2012,3,2,4,107,2.7912
2012,3,2,5,96,-0.0318
2012,3,3,1,238,4.3086
2012,3,3,2,182,2.3127
2012,3,3,3,115,-0.1049
2012,3,3,4,101,1.5033
2012,3,3,5,67,0.9434
2012,4,1,1,250,-5.1159
2012,4,1,2,192,0.3855
2012,4,1,3,197,-2.4876
2012,4,1,4,257,-2.5232
2012,4,1,5,473,-1.2287
2012,4,2,1,176,0.7236
2012,4,2,2,139,-1.3814
2012,4,2,3,133,-1.8926
2012,4,2,4,107,-2.4377
2012,4,2,5,96,-0.7207
2012,4,3,1,238,-0.2118
2012,4,3,2,182,-1.2822
2012,4,3,3,115,-0.7875
2012,4,3,4,100,0.2388
2012,4,3,5,66,-0.0861
2012,5,1,1,248,-9.1090
2012,5,1,2,192,-6.7596
2012,5,1,3,196,-5.5933
2012,5,1,4,255,-9.0123
2012,5,1,5,466,-6.7010
2012,5,2,1,174,-5.5047
2012,5,2,2,139,-6.2855
2012,5,2,3,133,-7.2467
2012,5,2,4,107,-6.9265
2012,5,2,5,96,-6.3112
2012,5,3,1,237,-6.1185
2012,5,3,2,182,-4.4452
2012,5,3,3,115,-7.7474
2012,5,3,4,99,-3.6909
2012,5,3,5,66,-2.8921
2012,6,1,1,246,6.9111
2012,6,1,2,191,6.6390
2012,6,1,3,194,7.0551
2012,6,1,4,254,5.2371
2012,6,1,5,462,6.1199
2012,6,2,1,173,5.3671
2012,6,2,2,139,5.3434
2012,6,2,3,133,3.4927
2012,6,2,4,107,3.8188
2012,6,2,5,96,4.1454
2012,6,3,1,236,2.4457
2012,6,3,2,182,3.4128
2012,6,3,3,114,4.8331
2012,6,3,4,99,5.0046
2012,6,3,5,65,6.1621
2012,7,1,1,250,-1.6644
2012,7,1,2,175,-1.6778
2012,7,1,3,200,-0.5277
2012,7,1,4,283,-2.6890
2012,7,1,5,491,-4.0621
2012,7,2,1,168,-3.7049
2012,7,2,2,144,-2.4934
2012,7,2,3,129,-0.2249
2012,7,2,4,128,-1.1446
2012,7,2,5,79,-1.2489
2012,7,3,1,257,1.0218
2012,7,3,2,187,1.6100
2012,7,3,3,129,2.0720
2012,7,3,4,102,1.7778
2012,7,3,5,72,0.6764
2012,8,1,1,249,2.2958
2012,8,1,2,171,4.0380
2012,8,1,3,199,3.3372
2012,8,1,4,283,1.6306
2012,8,1,5,482,4.0941
2012,8,2,1,166,2.6468
2012,8,2,2,144,3.3182
2012,8,2,3,129,5.0979
2012,8,2,4,128,4.3387
2012,8,2,5,79,3.3892
2012,8,3,1,255,2.6227
2012,8,3,2,186,2.4251
2012,8,3,3,129,1.7656
2012,8,3,4,101,0.8613
2012,8,3,5,72,2.2693
2012,9,1,1,246,5.7781
2012,9,1,2,170,4.0072
2012,9,1,3,198,4.0064
2012,9,1,4,281,4.1660
2012,9,1,5,476,5.2328
2012,9,2,1,165,3.4151
2012,9,2,2,142,2.4422
2012,9,2,3,129,2.2853
2012,9,2,4,128,2.9294
2012,9,2,5,79,4.4710
2012,9,3,1,252,1.7544
2012,9,3,2,186,2.7098
2012,9,3,3,129,3.5970
2012,9,3,4,101,2.8869
2012,9,3,5,72,2.6623
2012,10,1,1,245,-5.6605
2012,10,1,2,167,-3.5445
2012,10,1,3,196,-3.1501
2012,10,1,4,280,-3.9184
2012,10,1,5,471,-3.8815
2012,10,2,1,165,-4.9178
2012,10,2,2,142,-1.2199
2012,10,2,3,129,-0.3811
2012,10,2,4,127,0.3719
2012,10,2,5,79,-0.1870
2012,10,3,1,252,-3.4292
2012,10,3,2,185,-1.2545
2012,10,3,3,129,-2.6669
2012,10,3,4,101,0.2353
2012,10,3,5,72,-1.7988
2012,11,1,1,244,0.1001
2012,11,1,2,165,1.1744
2012,11,1,3,195,0.3204
2012,11,1,4,276,1.1076
2012,11,1,5,470,1.9432
2012,11,2,1,162,0.0476
2012,11,2,2,142,2.1581
2012,11,2,3,126,1.9645
2012,11,2,4,126,1.6543
2012,11,2,5,79,0.6980
2012,11,3,1,250,1.5989
2012,11,3,2,185,0.7337
2012,11,3,3,128,0.7485
2012,11,3,4,101,0.5761
2012,11,3,5,72,-1.8765
2012,12,1,1,244,0.8301
2012,12,1,2,163,2.7822
2012,12,1,3,193,3.6803
2012,12,1,4,274,4.8728
2012,12,1,5,462,5.0449
2012,12,2,1,162,2.3467
2012,12,2,2,142,3.8563
2012,12,2,3,126,3.6928
2012,12,2,4,126,2.9010
2012,12,2,5,78,5.5346
2012,12,3,1,250,-0.7706
2012,12,3,2,184,0.7161
2012,12,3,3,128,1.3963
2012,12,3,4,101,2.2253
2012,12,3,5,72,3.1215
2013,1,1,1,241,6.5740
2013,1,1,2,162,6.9397
2013,1,1,3,193,5.9578
2013,1,1,4,274,4.6794
2013,1,1,5,451,6.6359
2013,1,2,1,158,6.4919
2013,1,2,2,142,6.8066
2013,1,2,3,125,5.5012
2013,1,2,4,125,7.1603
2013,1,2,5,77,5.6764
2013,1,3,1,250,3.8979
2013,1,3,2,183,6.0610
2013,1,3,3,127,6.5688
2013,1,3,4,101,5.9063
2013,1,3,5,72,7.6695
2013,2,1,1,240,-0.8756
2013,2,1,2,161,1.3735
2013,2,1,3,192,0.9841
2013,2,1,4,274,1.3674
2013,2,1,5,447,0.9808
2013,2,2,1,158,1.3515
2013,2,2,2,142,1.0259
2013,2,2,3,125,0.3679
2013,2,2,4,124,1.0124
2013,2,2,5,77,1.1464
2013,2,3,1,250,0.8653
2013,2,3,2,183,1.3993
2013,2,3,3,125,2.1549
2013,2,3,4,100,2.2838
2013,2,3,5,72,1.1916
2013,3,1,1,239,9.5143
2013,3,1,2,161,7.1127
2013,3,1,3,191,4.9101
2013,3,1,4,273,4.1480
2013,3,1,5,443,4.2355
2013,3,2,1,158,4.3096
2013,3,2,2,141,4.3329
2013,3,2,3,122,5.2901
2013,3,2,4,124,4.8764
2013,3,2,5,77,4.5161
2013,3,3,1,250,3.7778
2013,3,3,2,183,3.2659
2013,3,3,3,125,3.2077
2013,3,3,4,100,5.2158
2013,3,3,5,72,5.4181
2013,4,1,1,238,2.3811
2013,4,1,2,158,-2.0810
2013,4,1,3,191,-1.2954
2013,4,1,4,270,-0.0663
2013,4,1,5,436,0.1187
2013,4,2,1,158,-0.7760
2013,4,2,2,141,-1.1345
2013,4,2,3,122,-0.5983
2013,4,2,4,124,-2.1973
2013,4,2,5,77,0.9257
2013,4,3,1,250,1.9320
2013,4,3,2,183,1.5296
2013,4,3,3,125,1.7982
2013,4,3,4,100,1.7406
2013,4,3,5,72,0.2249
2013,5,1,1,236,4.8377
2013,5,1,2,158,6.1769
2013,5,1,3,190,5.0625
2013,5,1,4,270,4.7162
2013,5,1,5,428,6.3414
2013,5,2,1,158,4.5649
2013,5,2,2,139,5.1275
2013,5,2,3,120,5.6745
2013,5,2,4,124,4.6344
2013,5,2,5,77,6.8665
2013,5,3,1,250,1.8943
2013,5,3,2,183,2.6478
2013,5,3,3,125,0.8570
2013,5,3,4,100,0.5068
2013,5,3,5,72,2.6714
2013,6,1,1,234,-1.8074
2013,6,1,2,158,1.6225
2013,6,1,3,189,2.2061
2013,6,1,4,267,0.7843
2013,6,1,5,424,-0.4209
2013,6,2,1,158,1.0986
2013,6,2,2,138,-0.1712
2013,6,2,3,120,-0.7937
2013,6,2,4,124,-1.5837
2013,6,2,5,77,-3.1438
2013,6,3,1,250,-2.6086
2013,6,3,2,183,-0.5632
2013,6,3,3,125,-0.6711
2013,6,3,4,100,-0.2926
2013,6,3,5,70,-1.2466
2013,7,1,1,212,7.4327
2013,7,1,2,167,8.5662
2013,7,1,3,191,8.1771
2013,7,1,4,261,6.7021
2013,7,1,5,473,8.7555
2013,7,2,1,163,7.5117
2013,7,2,2,141,6.3230
2013,7,2,3,133,7.8974
2013,7,2,4,117,5.2677
2013,7,2,5,97,7.6201
2013,7,3,1,249,4.6242
2013,7,3,2,188,7.0307
2013,7,3,3,129,4.6044
2013,7,3,4,90,5.4903
2013,7,3,5,79,4.6265
2013,8,1,1,212,-2.7284
2013,8,1,2,166,-1.9978
2013,8,1,3,191,-1.4475
2013,8,1,4,261,-2.6841
2013,8,1,5,469,-3.7731
2013,8,2,1,162,0.4435
2013,8,2,2,141,-2.9537
2013,8,2,3,132,-2.9758
2013,8,2,4,116,-4.3568
2013,8,2,5,97,-3.1425
2013,8,3,1,249,-2.0140
2013,8,3,2,186,-1.4436
2013,8,3,3,128,-3.5606
2013,8,3,4,89,-3.2634
2013,8,3,5,79,-2.6482
2013,9,1,1,209,6.8640
2013,9,1,2,165,8.2214
2013,9,1,3,190,7.7780
2013,9,1,4,259,8.2632
2013,9,1,5,463,5.7850
2013,9,2,1,162,6.6173
2013,9,2,2,141,5.4698
2013,9,2,3,131,7.1374
2013,9,2,4,116,6.4984
2013,9,2,5,97,5.1653
2013,9,3,1,249,4.8793
2013,9,3,2,186,2.9767
2013,9,3,3,128,2.9100
2013,9,3,4,89,3.0607
2013,9,3,5,79,2.6247
2013,10,1,1,207,-0.4868
2013,10,1,2,164,1.3518
2013,10,1,3,190,0.7568
2013,10,1,4,256,4.2618
2013,10,1,5,461,3.5911
2013,10,2,1,161,0.3271
2013,10,2,2,141,2.7116
2013,10,2,3,131,3.1188
2013,10,2,4,116,3.6876
2013,10,2,5,97,4.2863
2013,10,3,1,248,4.5541
2013,10,3,2,186,4.1353
2013,10,3,3,128,4.6641
2013,10,3,4,88,4.4977
2013,10,3,5,79,5.6279
2013,11,1,1,207,6.2795
2013,11,1,2,164,7.1604
2013,11,1,3,189,6.4664
2013,11,1,4,252,5.5020
2013,11,1,5,457,4.5255
2013,11,2,1,157,4.4382
2013,11,2,2,141,4.1703
2013,11,2,3,130,3.3581
2013,11,2,4,115,3.3559
2013,11,2,5,96,0.7806
2013,11,3,1,247,3.0329
2013,11,3,2,184,3.0843
2013,11,3,3,128,2.6534
2013,11,3,4,88,1.2025
2013,11,3,5,79,-0.6218
2013,12,1,1,207,1.0916
2013,12,1,2,161,4.0505
2013,12,1,3,186,3.5725
2013,12,1,4,250,1.5340
2013,12,1,5,448,2.9061
2013,12,2,1,157,2.8543
2013,12,2,2,140,1.4834
2013,12,2,3,129,2.3152
2013,12,2,4,114,3.7395
2013,12,2,5,95,2.0236
2013,12,3,1,247,2.4959
2013,12,3,2,184,2.0673
2013,12,3,3,128,3.6856
2013,12,3,4,88,3.2760
2013,12,3,5,79,1.6824
2014,1,1,1,206,3.5313
2014,1,1,2,161,-1.2442
2014,1,1,3,186,-1.1682
2014,1,1,4,248,-3.9253
2014,1,1,5,446,-2.5911
2014,1,2,1,157,1.4355
2014,1,2,2,138,-3.0409
2014,1,2,3,128,-4.5046
2014,1,2,4,113,-3.9161
2014,1,2,5,94,-1.9406
2014,1,3,1,246,-2.3804
2014,1,3,2,183,-3.9999
2014,1,3,3,127,-3.7020
2014,1,3,4,88,-3.6773
2014,1,3,5,78,-3.0123
2014,2,1,1,206,4.8458
2014,2,1,2,161,4.4772
2014,2,1,3,185,5.0346
2014,2,1,4,245,5.6155
2014,2,1,5,445,5.3294
2014,2,2,1,156,5.0017
2014,2,2,2,138,6.2240
2014,2,2,3,126,4.6977
2014,2,2,4,113,6.0494
2014,2,2,5,93,3.9864
2014,2,3,1,245,4.9941
2014,2,3,2,181,5.3613
2014,2,3,3,127,5.2076
2014,2,3,4,88,3.1015
2014,2,3,5,78,4.4594
2014,3,1,1,203,-4.4829
2014,3,1,2,159,-0.8677
2014,3,1,3,184,-1.2052
2014,3,1,4,241,1.3403
2014,3,1,5,439,1.8102
2014,3,2,1,155,-5.4604
2014,3,2,2,137,0.1120
2014,3,2,3,126,0.8240
2014,3,2,4,112,1.1466
2014,3,2,5,93,0.6856
2014,3,3,1,245,-1.9283
2014,3,3,2,180,0.9225
2014,3,3,3,127,0.7765
2014,3,3,4,88,2.1257
2014,3,3,5,78,4.8194
2014,4,1,1,202,-10.8453
2014,4,1,2,159,-5.4955
2014,4,1,3,184,-5.1049
2014,4,1,4,239,-3.8279
2014,4,1,5,436,-4.3934
2014,4,2,1,155,-7.7263
2014,4,2,2,136,-2.7943
2014,4,2,3,126,-2.8506
2014,4,2,4,112,-1.0932
2014,4,2,5,93,-0.2077
2014,4,3,1,245,-0.7119
2014,4,3,2,179,1.3143
2014,4,3,3,127,1.7858
2014,4,3,4,88,2.4273
2014,4,3,5,78,3.6511
2014,5,1,1,202,-2.4988
2014,5,1,2,159,-0.2676
2014,5,1,3,181,0.5095
2014,5,1,4,237,-1.5656
2014,5,1,5,433,-0.8988
2014,5,2,1,155,0.2864
2014,5,2,2,136,0.6218
2014,5,2,3,126,1.5213
2014,5,2,4,111,2.0073
2014,5,2,5,92,-0.5657
2014,5,3,1,245,2.6473
2014,5,3,2,179,2.1883
2014,5,3,3,127,1.9322
2014,5,3,4,88,1.5181
2014,5,3,5,78,1.9316
2014,6,1,1,201,5.6765
2014,6,1,2,158,7.0097
2014,6,1,3,181,8.8282
2014,6,1,4,237,5.0482
2014,6,1,5,428,4.1615
2014,6,2,1,155,7.6691
2014,6,2,2,135,6.3058
2014,6,2,3,125,4.4626
2014,6,2,4,111,3.2595
2014,6,2,5,92,5.8312
2014,6,3,1,245,1.7123
2014,6,3,2,178,1.7052
2014,6,3,3,126,2.5392
2014,6,3,4,88,2.8029
2014,6,3,5,78,3.8872
2014,7,1,1,255,-10.2818
2014,7,1,2,151,-6.4465
2014,7,1,3,195,-5.1331
2014,7,1,4,237,-6.3957
2014,7,1,5,437,-5.8404
2014,7,2,1,189,-5.4387
2014,7,2,2,130,-5.4829
2014,7,2,3,140,-6.1542
2014,7,2,4,124,-7.1806
2014,7,2,5,92,-6.3458
2014,7,3,1,255,-1.7163
2014,7,3,2,190,-2.1687
2014,7,3,3,137,0.5387
2014,7,3,4,99,-2.0292
2014,7,3,5,80,-3.5814
2014,8,1,1,255,2.5661
2014,8,1,2,150,4.1735
2014,8,1,3,194,4.2158
2014,8,1,4,236,4.3973
2014,8,1,5,434,3.3203
2014,8,2,1,186,5.4245
2014,8,2,2,128,4.7398
2014,8,2,3,139,4.2958
2014,8,2,4,124,5.5948
2014,8,2,5,92,4.8206
2014,8,3,1,255,5.2675
2014,8,3,2,189,4.8908
2014,8,3,3,137,3.6272
2014,8,3,4,99,2.5561
2014,8,3,5,80,3.8455
2014,9,1,1,254,-6.9617
2014,9,1,2,149,-5.8690
2014,9,1,3,194,-6.4378
2014,9,1,4,235,-7.4690
2014,9,1,5,430,-7.7374
2014,9,2,1,186,-3.5469
2014,9,2,2,127,-3.2245
2014,9,2,3,139,-6.0858
2014,9,2,4,123,-6.7767
2014,9,2,5,92,-8.9550
2014,9,3,1,252,-0.8790
2014,9,3,2,189,-1.7500
2014,9,3,3,137,-1.6392
2014,9,3,4,99,-3.7118
2014,9,3,5,80,-3.8514
2014,10,1,1,253,4.9687
2014,10,1,2,149,7.7622
2014,10,1,3,190,6.2706
2014,10,1,4,235,5.6536
2014,10,1,5,429,3.7343
2014,10,2,1,186,6.2637
2014,10,2,2,126,6.0671
2014,10,2,3,139,5.6803
2014,10,2,4,123,4.2055
2014,10,2,5,92,3.8068
2014,10,3,1,250,2.3625
2014,10,3,2,189,2.7210
2014,10,3,3,137,1.5986
