year,month,rank_ME,rank_TV_1,nstocks,ret_vw
1989,7,2,3,98,2.9676
1989,7,2,4,180,4.7937
1989,7,2,5,229,4.1254
1989,7,3,1,147,5.3529
1989,7,3,2,141,10.2402
1989,7,3,3,148,10.1483
1989,7,3,4,123,8.0741
1989,7,3,5,77,4.4033
1989,8,1,1,318,2.4203
1989,8,1,2,117,0.8310
1989,8,1,3,172,2.1211
1989,8,1,4,420,1.9141
1989,8,1,5,1981,1.5699
1989,8,2,1,96,2.3120
1989,8,2,2,95,3.1168
1989,8,2,3,128,2.6635
1989,8,2,4,173,2.6905
1989,8,2,5,232,2.7883
1989,8,3,1,147,2.4693
1989,8,3,2,146,1.5779
1989,8,3,3,155,2.8965
1989,8,3,4,125,1.3956
1989,8,3,5,65,2.3331
1989,9,1,1,287,0.3875
1989,9,1,2,123,-0.7605
1989,9,1,3,192,0.9675
1989,9,1,4,435,0.5129
1989,9,1,5,1962,-0.2657
1989,9,2,1,93,-0.3547
1989,9,2,2,112,0.1587
1989,9,2,3,126,-0.1121
1989,9,2,4,184,1.7497
1989,9,2,5,216,0.9067
1989,9,3,1,147,-0.2897
1989,9,3,2,150,-0.3246
1989,9,3,3,150,-0.6964
1989,9,3,4,128,-0.8318
1989,9,3,5,60,-1.4820
1989,10,1,1,262,-4.5916
1989,10,1,2,104,-4.2843
1989,10,1,3,173,-3.5874
1989,10,1,4,432,-5.0284
1989,10,1,5,2004,-6.7389
1989,10,2,1,88,-2.3705
1989,10,2,2,93,-5.3839
1989,10,2,3,118,-5.7206
1989,10,2,4,192,-5.7422
1989,10,2,5,241,-8.4768
1989,10,3,1,145,-0.8858
1989,10,3,2,165,-1.5359
1989,10,3,3,159,-3.5487
1989,10,3,4,114,-2.8157
1989,10,3,5,54,-4.0500
1989,11,1,1,268,-1.0346
1989,11,1,2,199,0.2099
1989,11,1,3,262,-0.3821
1989,11,1,4,460,-0.6602
1989,11,1,5,1779,-0.5998
1989,11,2,1,98,0.6204
1989,11,2,2,132,1.2185
1989,11,2,3,150,0.2744
1989,11,2,4,163,2.1906
1989,11,2,5,196,1.3601
1989,11,3,1,141,3.5685
1989,11,3,2,146,1.1590
1989,11,3,3,145,2.8841
1989,11,3,4,128,2.7905
1989,11,3,5,77,-0.7813
1989,12,1,1,239,0.3960
1989,12,1,2,135,-0.0471
1989,12,1,3,185,-1.0588
1989,12,1,4,526,0.1650
1989,12,1,5,1877,-1.5670
1989,12,2,1,88,1.3615
1989,12,2,2,86,1.6425
1989,12,2,3,147,1.1111
1989,12,2,4,231,2.1408
1989,12,2,5,182,0.6702
1989,12,3,1,160,3.9421
1989,12,3,2,165,3.0229
1989,12,3,3,136,2.1624
1989,12,3,4,119,0.2264
1989,12,3,5,57,2.4779
1990,1,1,1,281,-3.3511
1990,1,1,2,112,-6.6624
1990,1,1,3,195,-6.0910
1990,1,1,4,378,-9.5530
1990,1,1,5,1996,-7.1035
1990,1,2,1,96,-5.9341
1990,1,2,2,80,-8.5953
1990,1,2,3,149,-7.3771
1990,1,2,4,202,-8.8471
1990,1,2,5,209,-12.5891
1990,1,3,1,145,-4.7621
1990,1,3,2,162,-6.5442
1990,1,3,3,155,-8.2963
1990,1,3,4,125,-6.7426
1990,1,3,5,59,-9.0302
1990,2,1,1,313,1.2392
1990,2,1,2,150,0.7658
1990,2,1,3,201,1.2237
1990,2,1,4,396,3.0713
1990,2,1,5,1908,2.2391
1990,2,2,1,110,-0.2060
1990,2,2,2,99,2.7447
1990,2,2,3,110,3.9578
1990,2,2,4,181,3.9769
1990,2,2,5,233,5.4128
1990,2,3,1,131,0.7615
1990,2,3,2,151,0.8434
1990,2,3,3,162,1.7519
1990,2,3,4,132,2.3729
1990,2,3,5,64,2.0682
1990,3,1,1,320,1.5491
1990,3,1,2,138,5.1494
1990,3,1,3,226,3.8342
1990,3,1,4,460,4.4791
1990,3,1,5,1816,3.2285
1990,3,2,1,90,3.6717
1990,3,2,2,88,4.5003
1990,3,2,3,132,4.4001
1990,3,2,4,217,6.3410
1990,3,2,5,213,4.3379
1990,3,3,1,143,1.6224
1990,3,3,2,154,3.4915
1990,3,3,3,151,2.9561
1990,3,3,4,138,3.9720
1990,3,3,5,52,3.1534
1990,4,1,1,288,-1.2583
1990,4,1,2,115,0.3726
1990,4,1,3,189,-2.8543
1990,4,1,4,419,-2.1073
1990,4,1,5,1936,-2.6250
1990,4,2,1,81,-2.0554
1990,4,2,2,93,-3.1011
1990,4,2,3,134,-3.0816
1990,4,2,4,212,-3.6465
1990,4,2,5,231,-4.4736
1990,4,3,1,157,-2.3462
1990,4,3,2,167,-2.3754
1990,4,3,3,147,-0.8899
1990,4,3,4,119,-3.6319
1990,4,3,5,53,-5.6824
1990,5,1,1,265,2.0061
1990,5,1,2,118,2.9524
1990,5,1,3,188,4.8514
1990,5,1,4,350,6.7103
1990,5,1,5,1982,5.9653
1990,5,2,1,80,4.6773
1990,5,2,2,101,6.3392
1990,5,2,3,144,6.9119
1990,5,2,4,201,9.7467
1990,5,2,5,263,12.8047
1990,5,3,1,168,7.8784
1990,5,3,2,155,9.8701
1990,5,3,3,135,9.3541
1990,5,3,4,116,12.0079
1990,5,3,5,69,9.7287
1990,6,1,1,273,1.2365
1990,6,1,2,102,1.5384
1990,6,1,3,152,1.9398
1990,6,1,4,422,2.1560
1990,6,1,5,1942,1.1407
1990,6,2,1,86,0.3047
1990,6,2,2,80,0.3681
1990,6,2,3,122,2.4056
1990,6,2,4,232,-0.3918
1990,6,2,5,270,0.6507
1990,6,3,1,159,-0.0283
1990,6,3,2,171,-0.3094
1990,6,3,3,150,-1.4766
1990,6,3,4,124,0.4865
1990,6,3,5,53,-1.4489
1990,7,1,1,260,-1.8379
1990,7,1,2,115,-1.2372
1990,7,1,3,184,-3.6869
1990,7,1,4,416,-3.6751
1990,7,1,5,1889,-4.9791
1990,7,2,1,92,-2.2134
1990,7,2,2,74,-1.0319
1990,7,2,3,129,-1.8898
1990,7,2,4,234,-4.1583
