year,month,rank_ME,rank_IVFF_1,nstocks,ret_vw
1985,4,1,4,466,-1.6256
1985,4,1,5,1936,-2.8897
1985,4,2,1,85,0.6841
1985,4,2,2,112,-0.7102
1985,4,2,3,138,-0.1874
1985,4,2,4,146,-2.7470
1985,4,2,5,207,-3.9146
1985,4,3,1,179,0.6810
1985,4,3,2,145,-1.1083
1985,4,3,3,140,-1.4585
1985,4,3,4,149,-1.7293
1985,4,3,5,68,-3.5410
1985,5,1,1,387,1.6436
1985,5,1,2,152,2.6519
1985,5,1,3,265,2.8469
1985,5,1,4,512,2.9946
1985,5,1,5,1904,1.3757
1985,5,2,1,104,4.0010
1985,5,2,2,103,3.4395
1985,5,2,3,131,3.6999
1985,5,2,4,196,3.5169
1985,5,2,5,172,4.4631
1985,5,3,1,179,4.7166
1985,5,3,2,170,8.4354
1985,5,3,3,147,6.0421
1985,5,3,4,114,6.3315
1985,5,3,5,75,2.5382
1985,6,1,1,344,0.9750
1985,6,1,2,187,1.3392
1985,6,1,3,253,1.1193
1985,6,1,4,447,1.5907
1985,6,1,5,1992,-1.1243
1985,6,2,1,92,1.9405
1985,6,2,2,105,2.6507
1985,6,2,3,122,0.8429
1985,6,2,4,166,0.1855
1985,6,2,5,213,1.1486
1985,6,3,1,179,1.5930
1985,6,3,2,172,2.0820
1985,6,3,3,149,2.2475
1985,6,3,4,115,1.1225
1985,6,3,5,65,0.7708
1985,7,1,1,375,1.3670
1985,7,1,2,195,2.4823
1985,7,1,3,239,3.2813
1985,7,1,4,466,4.2180
1985,7,1,5,1916,2.0550
1985,7,2,1,99,3.4325
1985,7,2,2,99,2.9976
1985,7,2,3,130,2.6703
1985,7,2,4,169,2.5584
1985,7,2,5,198,3.0982
1985,7,3,1,174,-0.2905
1985,7,3,2,169,-1.2227
1985,7,3,3,139,0.2768
1985,7,3,4,115,1.1857
1985,7,3,5,81,0.8378
1985,8,1,1,388,0.6035
1985,8,1,2,169,-0.1779
1985,8,1,3,263,-0.2981
1985,8,1,4,429,-0.7840
1985,8,1,5,1930,-1.1129
1985,8,2,1,95,0.2018
1985,8,2,2,106,-0.7530
1985,8,2,3,136,-0.8217
1985,8,2,4,166,-0.9171
1985,8,2,5,198,-2.4635
1985,8,3,1,193,-0.1186
1985,8,3,2,162,-0.2089
1985,8,3,3,141,-0.8963
1985,8,3,4,120,-0.8701
1985,8,3,5,63,-1.6588
1985,9,1,1,293,-2.1819
1985,9,1,2,131,-2.2231
1985,9,1,3,235,-4.9176
1985,9,1,4,458,-6.0645
1985,9,1,5,2057,-7.7601
1985,9,2,1,76,-3.8275
1985,9,2,2,94,-3.2255
1985,9,2,3,129,-4.2078
1985,9,2,4,188,-6.3332
1985,9,2,5,206,-9.2872
1985,9,3,1,194,-2.7274
1985,9,3,2,179,-3.3450
1985,9,3,3,134,-4.3690
1985,9,3,4,113,-4.5336
1985,9,3,5,60,-5.2979
1985,10,1,1,305,1.2736
1985,10,1,2,155,2.2971
1985,10,1,3,256,2.6134
1985,10,1,4,488,2.7702
1985,10,1,5,1972,1.4129
1985,10,2,1,86,4.3762
1985,10,2,2,106,3.2070
1985,10,2,3,139,3.7902
1985,10,2,4,152,4.0296
1985,10,2,5,212,3.7410
1985,10,3,1,173,3.6982
1985,10,3,2,169,4.5426
1985,10,3,3,143,4.4798
1985,10,3,4,114,4.5123
1985,10,3,5,73,4.3838
1985,11,1,1,328,3.6141
1985,11,1,2,140,5.7383
1985,11,1,3,285,6.5678
1985,11,1,4,462,7.1037
1985,11,1,5,1942,4.8247
1985,11,2,1,94,6.3898
1985,11,2,2,92,6.5493
1985,11,2,3,135,6.3782
1985,11,2,4,176,9.1290
1985,11,2,5,211,8.8834
1985,11,3,1,175,6.3467
1985,11,3,2,157,7.6791
1985,11,3,3,147,7.6502
1985,11,3,4,116,7.9171
1985,11,3,5,77,4.8510
1985,12,1,1,299,3.3298
1985,12,1,2,168,5.1786
1985,12,1,3,210,4.6813
1985,12,1,4,495,5.6575
1985,12,1,5,1968,3.4311
1985,12,2,1,80,3.8867
1985,12,2,2,116,6.1298
1985,12,2,3,137,4.3829
1985,12,2,4,191,4.3066
1985,12,2,5,182,3.7541
1985,12,3,1,181,5.6834
1985,12,3,2,154,3.3052
1985,12,3,3,153,4.3445
1985,12,3,4,121,3.4726
1985,12,3,5,67,1.7335
1986,1,1,1,270,2.4569
1986,1,1,2,167,1.3312
1986,1,1,3,230,3.7792
1986,1,1,4,462,2.0409
1986,1,1,5,2014,3.3171
1986,1,2,1,97,1.7520
1986,1,2,2,105,1.4935
1986,1,2,3,137,0.9207
1986,1,2,4,170,1.6004
1986,1,2,5,189,0.7549
1986,1,3,1,186,0.6701
1986,1,3,2,155,0.1567
1986,1,3,3,144,1.2904
1986,1,3,4,124,0.0853
1986,1,3,5,60,-0.8553
1986,2,1,1,291,4.6320
1986,2,1,2,183,8.7835
1986,2,1,3,265,8.3156
1986,2,1,4,450,6.4912
1986,2,1,5,1935,4.2007
1986,2,2,1,92,7.3523
1986,2,2,2,106,7.4183
1986,2,2,3,136,7.3386
1986,2,2,4,177,8.0377
1986,2,2,5,206,4.5418
1986,2,3,1,178,8.9684
1986,2,3,2,166,6.4751
1986,2,3,3,141,7.8874
1986,2,3,4,116,6.5572
1986,2,3,5,62,6.0086
1986,3,1,1,359,4.6946
1986,3,1,2,189,5.3493
1986,3,1,3,265,5.0904
1986,3,1,4,445,5.0653
1986,3,1,5,1849,4.4817
1986,3,2,1,100,7.9091
1986,3,2,2,113,5.3007
1986,3,2,3,128,5.6805
1986,3,2,4,165,5.6903
1986,3,2,5,227,3.4710
1986,3,3,1,172,4.8247
1986,3,3,2,163,5.5768
1986,3,3,3,146,5.9358
1986,3,3,4,118,5.1308
1986,3,3,5,60,7.3546
1986,4,1,1,381,2.5509
1986,4,1,2,178,1.9625
1986,4,1,3,249,0.9535
1986,4,1,4,481,2.6377
1986,4,1,5,1833,1.3284
1986,4,2,1,95,0.7567
1986,4,2,2,114,1.1119
1986,4,2,3,143,2.5165
1986,4,2,4,181,0.8569
1986,4,2,5,185,2.3402
1986,4,3,1,175,0.1411
1986,4,3,2,171,-0.7531
1986,4,3,3,140,-1.4167
1986,4,3,4,120,-0.5296
1986,4,3,5,62,-1.8510
1986,5,1,1,344,1.7773
1986,5,1,2,180,2.9233
1986,5,1,3,276,4.0278
1986,5,1,4,441,2.8744
1986,5,1,5,1907,4.3247
1986,5,2,1,109,3.1250
1986,5,2,2,103,3.8543
1986,5,2,3,119,3.0813
1986,5,2,4,181,4.7056
1986,5,2,5,230,3.6652
1986,5,3,1,164,4.2943
1986,5,3,2,160,6.0142
1986,5,3,3,171,5.7845
1986,5,3,4,110,6.1467
1986,5,3,5,63,4.7800
1986,6,1,1,318,0.6586
1986,6,1,2,189,0.2972
1986,6,1,3,257,-0.0725
1986,6,1,4,418,-1.2122
1986,6,1,5,1962,-0.1506
1986,6,2,1,96,2.9542
1986,6,2,2,119,-0.1397
1986,6,2,3,131,-0.7425
1986,6,2,4,165,-0.4153
1986,6,2,5,246,-1.2895
1986,6,3,1,163,1.9177
1986,6,3,2,149,1.6494
1986,6,3,3,159,2.0611
1986,6,3,4,125,0.7018
1986,6,3,5,71,1.3396
1986,7,1,1,288,-2.6315
1986,7,1,2,164,-7.6100
1986,7,1,3,242,-6.7484
1986,7,1,4,477,-8.4284
1986,7,1,5,1954,-11.1582
1986,7,2,1,90,-4.5702
1986,7,2,2,85,-6.9285
1986,7,2,3,143,-8.7739
1986,7,2,4,191,-10.6837
1986,7,2,5,240,-13.5007
1986,7,3,1,172,-4.0363
1986,7,3,2,158,-5.3757
1986,7,3,3,145,-7.3364
1986,7,3,4,112,-7.0109
1986,7,3,5,80,-7.5095
1986,8,1,1,320,-0.2663
1986,8,1,2,199,0.8377
1986,8,1,3,291,2.2148
1986,8,1,4,514,1.9396
1986,8,1,5,1851,0.2278
1986,8,2,1,99,2.4763
1986,8,2,2,112,4.7540
1986,8,2,3,133,4.2512
1986,8,2,4,186,5.1200
1986,8,2,5,228,4.9030
1986,8,3,1,160,6.9857
1986,8,3,2,154,6.7461
1986,8,3,3,152,6.8322
1986,8,3,4,126,7.2377
1986,8,3,5,75,6.2401
1986,9,1,1,367,-2.8716
1986,9,1,2,171,-4.3005
1986,9,1,3,291,-4.9696
1986,9,1,4,507,-7.2076
1986,9,1,5,1858,-8.1542
1986,9,2,1,90,-4.3566
1986,9,2,2,92,-4.8069
1986,9,2,3,155,-6.5436
1986,9,2,4,183,-7.0198
1986,9,2,5,231,-7.2302
1986,9,3,1,173,-8.3917
1986,9,3,2,168,-8.4978
1986,9,3,3,138,-6.1750
1986,9,3,4,124,-6.8061
1986,9,3,5,62,-3.9518
1986,10,1,1,373,-0.1052
1986,10,1,2,174,2.9602
1986,10,1,3,288,3.9875
1986,10,1,4,509,3.7301
1986,10,1,5,1877,2.3071
1986,10,2,1,92,1.8337
1986,10,2,2,85,3.5994
1986,10,2,3,145,5.4824
1986,10,2,4,211,6.3484
1986,10,2,5,204,3.3659
1986,10,3,1,167,4.4149
1986,10,3,2,169,7.1392
1986,10,3,3,146,7.0582
1986,10,3,4,113,6.5607
1986,10,3,5,73,4.8100
1986,11,1,1,307,0.4552
1986,11,1,2,176,-0.2571
1986,11,1,3,250,0.0279
1986,11,1,4,524,1.3119
1986,11,1,5,1990,-0.9954
1986,11,2,1,86,1.1665
1986,11,2,2,93,1.2696
1986,11,2,3,135,0.1782
1986,11,2,4,201,0.6123
1986,11,2,5,215,-2.2320
1986,11,3,1,167,3.0014
1986,11,3,2,161,2.6846
1986,11,3,3,141,2.4287
1986,11,3,4,118,1.1853
1986,11,3,5,76,0.7041
1986,12,1,1,316,-0.6881
1986,12,1,2,195,-3.3774
1986,12,1,3,256,-1.4061
1986,12,1,4,520,-2.5959
1986,12,1,5,1941,-4.8107
1986,12,2,1,88,-3.4289
1986,12,2,2,116,-2.4015
1986,12,2,3,164,-1.3745
1986,12,2,4,192,-1.4585
1986,12,2,5,185,-3.3586
1986,12,3,1,178,-1.8924
1986,12,3,2,156,-3.2848
1986,12,3,3,143,-3.6000
1986,12,3,4,109,-3.7429
1986,12,3,5,74,-3.9394
1987,1,1,1,220,7.0464
1987,1,1,2,143,10.4622
1987,1,1,3,251,9.1428
1987,1,1,4,424,11.0474
1987,1,1,5,2198,11.6954
1987,1,2,1,63,8.9399
1987,1,2,2,117,13.9743
1987,1,2,3,140,12.7719
1987,1,2,4,208,13.8931
1987,1,2,5,200,12.5613
1987,1,3,1,182,12.6733
1987,1,3,2,161,14.7440
1987,1,3,3,148,13.7577
1987,1,3,4,109,13.6685
1987,1,3,5,49,16.8652
1987,2,1,1,268,4.6960
1987,2,1,2,173,7.2886
1987,2,1,3,215,8.3011
1987,2,1,4,436,7.7126
1987,2,1,5,2149,9.5948
1987,2,2,1,74,4.1440
1987,2,2,2,109,7.9668
1987,2,2,3,123,9.2072
1987,2,2,4,186,9.1593
1987,2,2,5,238,10.3722
1987,2,3,1,172,2.7538
1987,2,3,2,152,4.6102
1987,2,3,3,132,4.0119
1987,2,3,4,117,7.4264
1987,2,3,5,86,9.6562
1987,3,1,1,296,7.6257
1987,3,1,2,174,1.5059
1987,3,1,3,240,2.8864
1987,3,1,4,463,2.9940
1987,3,1,5,2073,2.6786
1987,3,2,1,98,1.1877
1987,3,2,2,99,2.3173
1987,3,2,3,136,2.9228
1987,3,2,4,179,3.7857
1987,3,2,5,233,2.8511
1987,3,3,1,164,1.5357
1987,3,3,2,179,3.7121
1987,3,3,3,142,3.3530
1987,3,3,4,104,3.7169
1987,3,3,5,82,2.1070
1987,4,1,1,276,-1.4915
1987,4,1,2,151,-3.4432
1987,4,1,3,259,-3.6780
1987,4,1,4,478,-2.2451
1987,4,1,5,2127,-2.3948
1987,4,2,1,96,-3.5794
1987,4,2,2,105,-2.7085
1987,4,2,3,133,-3.0405
1987,4,2,4,173,-3.9752
1987,4,2,5,229,-0.9752
1987,4,3,1,152,-1.8251
1987,4,3,2,164,0.0981
1987,4,3,3,160,-1.6128
1987,4,3,4,114,0.6002
1987,4,3,5,77,0.9029
1987,5,1,1,342,0.1859
1987,5,1,2,194,-0.2678
1987,5,1,3,278,0.3527
1987,5,1,4,447,-0.0745
1987,5,1,5,2043,-0.5333
1987,5,2,1,114,1.3524
1987,5,2,2,102,0.0200
1987,5,2,3,123,0.6779
1987,5,2,4,201,0.1599
1987,5,2,5,212,-0.6978
1987,5,3,1,147,1.1134
1987,5,3,2,158,0.2018
1987,5,3,3,147,1.4982
1987,5,3,4,122,-0.2741
1987,5,3,5,96,2.6547
1987,6,1,1,325,1.5851
1987,6,1,2,192,3.7693
1987,6,1,3,305,3.2422
1987,6,1,4,532,2.6694
1987,6,1,5,1986,1.0275
1987,6,2,1,103,5.4953
1987,6,2,2,102,5.3152
1987,6,2,3,139,3.3132
1987,6,2,4,173,2.9369
1987,6,2,5,208,1.7646
1987,6,3,1,142,4.3369
1987,6,3,2,165,6.2440
1987,6,3,3,155,4.5254
1987,6,3,4,116,4.0110
1987,6,3,5,97,-0.6866
1987,7,1,1,283,2.4655
1987,7,1,2,173,2.5630
1987,7,1,3,252,4.9118
1987,7,1,4,463,3.7729
1987,7,1,5,2156,2.1853
1987,7,2,1,84,4.4035
1987,7,2,2,105,3.7672
1987,7,2,3,138,5.6138
1987,7,2,4,162,5.0257
1987,7,2,5,252,2.1087
1987,7,3,1,163,2.1546
1987,7,3,2,154,6.5367
1987,7,3,3,136,7.0885
1987,7,3,4,120,7.6014
1987,7,3,5,85,6.0545
1987,8,1,1,311,2.6395
1987,8,1,2,163,1.4092
1987,8,1,3,223,4.0667
1987,8,1,4,562,2.9422
1987,8,1,5,2105,0.9576
1987,8,2,1,89,2.3213
1987,8,2,2,115,3.2103
1987,8,2,3,127,4.7003
1987,8,2,4,188,4.2765
1987,8,2,5,223,2.9304
1987,8,3,1,158,4.7112
1987,8,3,2,143,3.7981
1987,8,3,3,138,3.6146
1987,8,3,4,142,2.2683
1987,8,3,5,79,1.5625
1987,9,1,1,302,-0.5982
1987,9,1,2,155,-0.6276
1987,9,1,3,237,-0.7945
1987,9,1,4,479,-0.4235
1987,9,1,5,2225,-2.2801
1987,9,2,1,92,-1.3877
1987,9,2,2,113,-0.9762
1987,9,2,3,124,-2.5975
1987,9,2,4,200,-1.3919
1987,9,2,5,195,-1.7870
1987,9,3,1,158,-2.4499
1987,9,3,2,146,-2.9089
1987,9,3,3,161,-1.1629
1987,9,3,4,118,-2.0424
1987,9,3,5,80,-0.2547
1987,10,1,1,324,-20.5266
1987,10,1,2,194,-28.1796
1987,10,1,3,290,-29.8891
1987,10,1,4,535,-32.0292
1987,10,1,5,2092,-33.5992
1987,10,2,1,93,-21.5987
1987,10,2,2,99,-26.7562
1987,10,2,3,157,-30.1384
1987,10,2,4,173,-32.9090
1987,10,2,5,204,-34.4573
1987,10,3,1,159,-17.0376
1987,10,3,2,157,-22.1261
1987,10,3,3,132,-24.4023
1987,10,3,4,126,-27.1035
1987,10,3,5,79,-28.6688
1987,11,1,1,225,-2.4806
1987,11,1,2,197,-2.7605
1987,11,1,3,338,-3.7803
1987,11,1,4,662,-6.1159
1987,11,1,5,2011,-8.8081
1987,11,2,1,77,-2.6135
1987,11,2,2,117,-2.7151
1987,11,2,3,151,-4.3121
1987,11,2,4,192,-5.3347
1987,11,2,5,214,-7.4421
1987,11,3,1,162,-7.0580
1987,11,3,2,160,-8.0905
1987,11,3,3,142,-8.9603
1987,11,3,4,130,-7.5963
1987,11,3,5,63,-4.8512
1987,12,1,1,263,2.3526
1987,12,1,2,195,5.0113
1987,12,1,3,228,9.5239
1987,12,1,4,441,6.8607
1987,12,1,5,2279,4.8953
1987,12,2,1,86,4.5633
1987,12,2,2,97,8.9745
1987,12,2,3,145,11.2512
1987,12,2,4,188,12.5150
1987,12,2,5,238,11.4741
1987,12,3,1,170,5.1189
1987,12,3,2,153,8.8100
1987,12,3,3,143,12.3012
1987,12,3,4,128,12.1891
1987,12,3,5,59,8.2761
1988,1,1,1,251,2.8305
1988,1,1,2,174,6.0923
1988,1,1,3,262,5.8687
1988,1,1,4,459,5.7310
1988,1,1,5,2235,7.5445
1988,1,2,1,61,2.3388
1988,1,2,2,96,5.0744
1988,1,2,3,152,2.4317
1988,1,2,4,228,1.7081
1988,1,2,5,213,3.3182
1988,1,3,1,188,3.7420
1988,1,3,2,176,4.7937
1988,1,3,3,144,1.9941
1988,1,3,4,102,3.0143
1988,1,3,5,48,-1.6926
1988,2,1,1,306,5.4986
1988,2,1,2,145,7.2627
1988,2,1,3,216,9.1053
1988,2,1,4,409,8.4333
1988,2,1,5,2286,7.5641
1988,2,2,1,78,7.2832
1988,2,2,2,108,8.8069
1988,2,2,3,147,10.9293
1988,2,2,4,185,10.9621
1988,2,2,5,231,9.7509
1988,2,3,1,159,2.4722
1988,2,3,2,155,6.2409
1988,2,3,3,160,6.1187
1988,2,3,4,125,8.1921
1988,2,3,5,51,12.3365
1988,3,1,1,329,3.2362
1988,3,1,2,148,7.1232
1988,3,1,3,217,6.3374
1988,3,1,4,454,5.6163
1988,3,1,5,2193,4.8645
1988,3,2,1,70,2.5723
1988,3,2,2,110,3.1755
1988,3,2,3,126,4.0230
1988,3,2,4,207,4.4058
1988,3,2,5,219,5.5296
1988,3,3,1,163,-3.8567
1988,3,3,2,170,-2.5970
1988,3,3,3,163,-1.4450
1988,3,3,4,103,-0.1324
1988,3,3,5,62,4.4178
1988,4,1,1,271,2.1366
1988,4,1,2,150,4.1348
1988,4,1,3,262,1.9883
1988,4,1,4,539,2.6591
1988,4,1,5,2089,1.3810
1988,4,2,1,71,1.6944
1988,4,2,2,96,3.3915
1988,4,2,3,165,2.6002
1988,4,2,4,213,2.8939
1988,4,2,5,207,1.5759
1988,4,3,1,167,1.4884
1988,4,3,2,172,0.5568
1988,4,3,3,152,1.0831
1988,4,3,4,112,0.9659
1988,4,3,5,54,0.3545
1988,5,1,1,283,0.6480
1988,5,1,2,141,-0.7987
1988,5,1,3,220,-2.0561
1988,5,1,4,443,-1.9304
1988,5,1,5,2200,-3.3386
1988,5,2,1,82,0.4660
1988,5,2,2,108,-2.2012
1988,5,2,3,144,-1.5829
1988,5,2,4,214,-2.3063
1988,5,2,5,209,-1.3960
1988,5,3,1,174,1.3904
1988,5,3,2,165,-0.2086
1988,5,3,3,152,-1.3839
1988,5,3,4,109,-1.7233
1988,5,3,5,53,-2.3346
1988,6,1,1,254,5.7166
1988,6,1,2,128,6.4845
1988,6,1,3,192,5.3154
1988,6,1,4,487,7.7167
1988,6,1,5,2190,6.2075
1988,6,2,1,71,6.3303
1988,6,2,2,104,6.8184
1988,6,2,3,141,8.0998
1988,6,2,4,247,9.5652
1988,6,2,5,208,7.7444
1988,6,3,1,168,3.8361
1988,6,3,2,167,5.9604
1988,6,3,3,149,5.3861
1988,6,3,4,116,5.1995
1988,6,3,5,47,7.1501
1988,7,1,1,250,1.7661
1988,7,1,2,140,-0.2217
1988,7,1,3,234,0.0179
1988,7,1,4,500,-0.1431
1988,7,1,5,2076,-0.4304
1988,7,2,1,77,-1.0239
1988,7,2,2,98,-0.3626
1988,7,2,3,160,-1.2036
1988,7,2,4,214,-2.6161
1988,7,2,5,212,-0.9316
1988,7,3,1,173,-0.8375
1988,7,3,2,165,0.6166
1988,7,3,3,155,-1.7689
1988,7,3,4,123,-2.8977
1988,7,3,5,46,-2.9256
1988,8,1,1,299,0.4208
1988,8,1,2,120,-2.5183
1988,8,1,3,189,-1.3694
1988,8,1,4,431,-1.9076
1988,8,1,5,2148,-3.4039
1988,8,2,1,86,0.3528
1988,8,2,2,92,-3.6998
1988,8,2,3,147,-3.2482
1988,8,2,4,193,-3.6605
1988,8,2,5,249,-4.0999
1988,8,3,1,154,-2.9370
1988,8,3,2,171,-2.4032
1988,8,3,3,142,-3.5137
1988,8,3,4,132,-5.8250
1988,8,3,5,59,-1.9183
1988,9,1,1,251,1.3183
1988,9,1,2,135,4.8393
1988,9,1,3,193,2.3537
1988,9,1,4,449,3.0470
1988,9,1,5,2156,1.5572
1988,9,2,1,71,2.2463
1988,9,2,2,113,3.0375
1988,9,2,3,157,3.1032
1988,9,2,4,224,4.0434
1988,9,2,5,201,1.6359
1988,9,3,1,159,3.8061
1988,9,3,2,158,4.8025
1988,9,3,3,167,4.0908
1988,9,3,4,114,4.5905
1988,9,3,5,57,2.1259
1988,10,1,1,246,-0.9258
1988,10,1,2,135,-1.3907
1988,10,1,3,194,-0.0893
1988,10,1,4,398,-0.5760
1988,10,1,5,2208,-2.7987
1988,10,2,1,64,0.9848
1988,10,2,2,106,0.8379
1988,10,2,3,135,-1.1200
1988,10,2,4,215,-1.0515
1988,10,2,5,230,-2.7343
1988,10,3,1,170,3.5169
1988,10,3,2,158,2.7180
1988,10,3,3,139,1.0393
1988,10,3,4,122,0.6492
1988,10,3,5,58,0.9602
1988,11,1,1,280,-3.1465
1988,11,1,2,159,-3.0684
1988,11,1,3,209,-3.4356
1988,11,1,4,479,-3.3513
1988,11,1,5,2042,-5.3850
1988,11,2,1,93,-1.6376
1988,11,2,2,103,-2.0791
1988,11,2,3,133,-2.8804
1988,11,2,4,213,-3.7189
1988,11,2,5,214,-2.9533
1988,11,3,1,157,-1.1575
1988,11,3,2,155,-0.4934
1988,11,3,3,145,-1.9545
1988,11,3,4,127,-2.3363
1988,11,3,5,65,-1.3357
1988,12,1,1,235,0.9597
1988,12,1,2,100,1.6937
1988,12,1,3,177,3.9252
1988,12,1,4,458,5.0741
1988,12,1,5,2219,3.8003
1988,12,2,1,69,2.8923
1988,12,2,2,96,3.8434
1988,12,2,3,141,4.7073
1988,12,2,4,214,5.2670
1988,12,2,5,205,6.4482
1988,12,3,1,165,2.0728
1988,12,3,2,161,1.5030
1988,12,3,3,158,3.0017
1988,12,3,4,119,2.6461
1988,12,3,5,45,5.1925
1989,1,1,1,211,3.7564
1989,1,1,2,98,3.4186
1989,1,1,3,179,6.2699
1989,1,1,4,501,4.8213
1989,1,1,5,2167,4.9319
1989,1,2,1,61,2.9608
1989,1,2,2,97,4.6166
1989,1,2,3,142,5.8617
1989,1,2,4,216,5.7009
1989,1,2,5,203,4.3201
1989,1,3,1,173,7.0697
1989,1,3,2,157,6.4448
1989,1,3,3,150,6.4538
1989,1,3,4,122,7.1616
1989,1,3,5,44,3.6040
1989,2,1,1,245,0.0435
1989,2,1,2,104,1.1591
1989,2,1,3,215,0.3744
1989,2,1,4,383,-0.2123
1989,2,1,5,2186,0.5250
1989,2,2,1,72,0.2431
1989,2,2,2,83,1.2909
1989,2,2,3,139,0.2035
1989,2,2,4,207,1.7872
1989,2,2,5,231,0.6825
1989,2,3,1,162,-2.7335
1989,2,3,2,162,-2.7044
1989,2,3,3,148,-1.9955
1989,2,3,4,118,-0.3523
1989,2,3,5,55,1.0490
1989,3,1,1,250,1.3550
1989,3,1,2,108,3.2598
1989,3,1,3,195,2.6826
1989,3,1,4,458,3.2708
1989,3,1,5,2117,2.3843
1989,3,2,1,65,0.4909
1989,3,2,2,97,2.6528
1989,3,2,3,143,2.4820
1989,3,2,4,208,2.8324
1989,3,2,5,212,2.3323
1989,3,3,1,167,2.0790
1989,3,3,2,162,2.2684
1989,3,3,3,145,0.5467
1989,3,3,4,111,2.7761
1989,3,3,5,56,-2.1758
1989,4,1,1,216,0.3082
1989,4,1,2,96,1.4193
1989,4,1,3,209,3.9627
1989,4,1,4,493,3.9247
1989,4,1,5,2091,2.6281
1989,4,2,1,64,4.3001
1989,4,2,2,96,5.0783
1989,4,2,3,138,5.5858
1989,4,2,4,229,5.6747
1989,4,2,5,204,4.7019
1989,4,3,1,163,4.6167
1989,4,3,2,161,6.6823
1989,4,3,3,150,4.7884
1989,4,3,4,117,5.2902
1989,4,3,5,50,5.5797
1989,5,1,1,228,-1.1611
1989,5,1,2,114,2.1484
1989,5,1,3,199,4.1742
1989,5,1,4,424,4.6719
1989,5,1,5,2132,2.8249
1989,5,2,1,68,3.7716
1989,5,2,2,87,3.1212
1989,5,2,3,157,4.5592
1989,5,2,4,204,5.5374
1989,5,2,5,217,6.2952
1989,5,3,1,163,4.1550
1989,5,3,2,156,3.8801
1989,5,3,3,146,3.9926
1989,5,3,4,119,5.3081
1989,5,3,5,55,2.7554
1989,6,1,1,211,-0.8262
1989,6,1,2,104,0.5010
1989,6,1,3,199,-1.5596
1989,6,1,4,440,-1.6176
1989,6,1,5,2126,-2.1541
1989,6,2,1,65,1.8457
1989,6,2,2,92,-0.1807
1989,6,2,3,143,-1.8184
1989,6,2,4,203,-3.1096
1989,6,2,5,223,-4.6229
1989,6,3,1,166,0.3264
1989,6,3,2,156,-1.0132
1989,6,3,3,143,-1.9917
1989,6,3,4,115,-2.5128
1989,6,3,5,60,0.7269
1989,7,1,1,251,0.5099
1989,7,1,2,108,3.6502
1989,7,1,3,191,3.1979
1989,7,1,4,468,2.9559
1989,7,1,5,2009,3.1231
1989,7,2,1,69,4.5126
1989,7,2,2,94,4.2707
1989,7,2,3,118,3.6498
1989,7,2,4,205,5.0213
1989,7,2,5,224,3.7086
1989,7,3,1,159,8.4565
1989,7,3,2,154,9.0568
1989,7,3,3,138,9.1158
1989,7,3,4,124,7.5181
1989,7,3,5,61,3.0741
1989,8,1,1,292,2.5426
1989,8,1,2,110,0.2282
1989,8,1,3,178,2.8051
1989,8,1,4,441,3.1618
1989,8,1,5,1987,1.0994
1989,8,2,1,81,2.5087
1989,8,2,2,89,2.9157
1989,8,2,3,134,2.4729
1989,8,2,4,187,3.1649
1989,8,2,5,233,2.5124
1989,8,3,1,159,1.3281
1989,8,3,2,153,1.8599
1989,8,3,3,149,3.9818
1989,8,3,4,121,1.9696
1989,8,3,5,56,5.0525
1989,9,1,1,241,0.0583
1989,9,1,2,117,0.1996
1989,9,1,3,176,-0.1744
1989,9,1,4,469,0.9805
1989,9,1,5,1996,-0.2915
1989,9,2,1,70,-0.4060
1989,9,2,2,94,0.2774
1989,9,2,3,148,-0.7133
1989,9,2,4,194,2.4022
1989,9,2,5,225,0.5338
1989,9,3,1,163,0.6339
1989,9,3,2,153,-0.8179
1989,9,3,3,151,-1.5921
1989,9,3,4,113,-1.8621
1989,9,3,5,55,-2.2486
1989,10,1,1,231,-3.4477
1989,10,1,2,95,-5.2644
1989,10,1,3,190,-3.5770
1989,10,1,4,444,-4.7518
1989,10,1,5,2015,-6.8654
1989,10,2,1,75,-3.1406
1989,10,2,2,81,-4.0015
1989,10,2,3,131,-5.7318
1989,10,2,4,207,-5.9545
1989,10,2,5,238,-8.2915
1989,10,3,1,156,-0.7010
1989,10,3,2,174,-2.0383
1989,10,3,3,146,-3.3769
1989,10,3,4,111,-5.3940
1989,10,3,5,50,-4.5454
1989,11,1,1,219,-1.1212
1989,11,1,2,112,-0.8540
1989,11,1,3,165,-0.1665
1989,11,1,4,441,-0.2786
1989,11,1,5,2031,-0.6218
1989,11,2,1,60,1.1502
1989,11,2,2,100,0.1371
1989,11,2,3,130,1.7463
1989,11,2,4,231,1.0530
1989,11,2,5,218,1.5059
1989,11,3,1,174,3.2120
1989,11,3,2,148,1.9465
1989,11,3,3,153,1.8275
1989,11,3,4,109,2.2597
1989,11,3,5,53,-2.8600
1989,12,1,1,215,-0.2396
1989,12,1,2,123,0.3777
1989,12,1,3,175,-1.3686
1989,12,1,4,528,0.8597
1989,12,1,5,1921,-1.7632
1989,12,2,1,73,1.0696
1989,12,2,2,88,1.4987
1989,12,2,3,137,1.2112
1989,12,2,4,260,1.9118
1989,12,2,5,176,1.0366
1989,12,3,1,168,2.9857
1989,12,3,2,173,3.4736
1989,12,3,3,136,1.5818
1989,12,3,4,109,0.7190
