year,month,rank_ME,rank_DTV_12,nstocks,ret_vw
2000,7,2,3,1028,-6.6945
2000,7,2,4,478,-10.3147
2000,7,2,5,29,-13.2979
2000,7,3,1,9,-0.8936
2000,7,3,2,90,4.4005
2000,7,3,3,569,-0.5251
2000,7,3,4,890,-2.6362
2000,7,3,5,609,-3.6335
2000,8,1,1,2538,7.1863
2000,8,1,2,980,11.7398
2000,8,1,3,360,8.6632
2000,8,1,4,73,10.4294
2000,8,1,5,0,
2000,8,2,1,367,4.4634
2000,8,2,2,1023,7.9019
2000,8,2,3,1038,10.1833
2000,8,2,4,483,7.4972
2000,8,2,5,33,22.0378
2000,8,3,1,9,1.0222
2000,8,3,2,87,1.4302
2000,8,3,3,573,6.2675
2000,8,3,4,888,7.7330
2000,8,3,5,607,6.8738
2000,9,1,1,2534,-1.2314
2000,9,1,2,991,-6.1188
2000,9,1,3,354,-12.6659
2000,9,1,4,67,-20.5755
2000,9,1,5,0,
2000,9,2,1,376,-1.0138
2000,9,2,2,1039,-1.4219
2000,9,2,3,1068,-4.3317
2000,9,2,4,471,-13.0681
2000,9,2,5,30,-9.4771
2000,9,3,1,9,-14.0076
2000,9,3,2,91,-3.9323
2000,9,3,3,579,-3.7903
2000,9,3,4,889,-2.8931
2000,9,3,5,609,-6.5998
2000,10,1,1,2559,-7.7276
2000,10,1,2,1017,-9.4579
2000,10,1,3,357,-13.5842
2000,10,1,4,59,-14.6237
2000,10,1,5,0,
2000,10,2,1,382,-1.4992
2000,10,2,2,1078,-2.7606
2000,10,2,3,1090,-6.0474
2000,10,2,4,469,-14.6507
2000,10,2,5,30,-16.5748
2000,10,3,1,10,2.1195
2000,10,3,2,91,-0.8127
2000,10,3,3,579,-1.6585
2000,10,3,4,887,-2.6170
2000,10,3,5,611,-1.8964
2000,11,1,1,2510,-9.2287
2000,11,1,2,1025,-18.3630
2000,11,1,3,375,-25.0057
2000,11,1,4,61,-29.9515
2000,11,1,5,0,
2000,11,2,1,368,-3.8505
2000,11,2,2,1099,-6.8075
2000,11,2,3,1109,-14.5828
2000,11,2,4,489,-23.9078
2000,11,2,5,31,-35.2147
2000,11,3,1,10,-8.1185
2000,11,3,2,88,-2.3384
2000,11,3,3,575,-5.6087
2000,11,3,4,879,-6.9496
2000,11,3,5,617,-11.0320
2000,12,1,1,2473,-1.0032
2000,12,1,2,1050,-2.4736
2000,12,1,3,400,-7.1073
2000,12,1,4,70,-6.6683
2000,12,1,5,0,
2000,12,2,1,358,4.1923
2000,12,2,2,1084,9.1610
2000,12,2,3,1125,6.7532
2000,12,2,4,510,-0.7483
2000,12,2,5,47,-7.9078
2000,12,3,1,10,6.5826
2000,12,3,2,86,12.7721
2000,12,3,3,559,8.7164
2000,12,3,4,864,5.8718
2000,12,3,5,613,-1.2635
2001,1,1,1,2435,15.5288
2001,1,1,2,1062,25.6298
2001,1,1,3,424,45.7199
2001,1,1,4,74,75.0136
2001,1,1,5,2,124.6364
2001,1,2,1,348,4.4355
2001,1,2,2,1050,4.7532
2001,1,2,3,1145,9.6407
2001,1,2,4,512,25.2524
2001,1,2,5,52,41.8864
2001,1,3,1,7,0.4106
2001,1,3,2,86,0.2742
2001,1,3,3,551,1.0755
2001,1,3,4,850,2.3073
2001,1,3,5,610,4.6206
2001,2,1,1,2417,-3.3090
2001,2,1,2,1091,-13.7088
2001,2,1,3,416,-19.9126
2001,2,1,4,75,-27.9021
2001,2,1,5,2,-42.5091
2001,2,2,1,333,-0.7628
2001,2,2,2,1061,-4.3075
2001,2,2,3,1127,-9.1031
2001,2,2,4,510,-20.8653
2001,2,2,5,54,-33.6482
2001,2,3,1,7,-10.7651
2001,2,3,2,86,-1.5302
2001,2,3,3,535,-4.1983
2001,2,3,4,848,-4.5838
2001,2,3,5,607,-11.2927
2001,3,1,1,2457,-3.0399
2001,3,1,2,1149,-9.6725
2001,3,1,3,425,-15.3684
2001,3,1,4,75,-23.6519
2001,3,1,5,3,-47.2870
2001,3,2,1,303,-0.8391
2001,3,2,2,1052,-3.6163
2001,3,2,3,1115,-6.8262
2001,3,2,4,518,-12.0640
2001,3,2,5,61,-19.0063
2001,3,3,1,7,-2.6543
2001,3,3,2,78,-3.3799
2001,3,3,3,471,-5.3361
2001,3,3,4,796,-5.9898
2001,3,3,5,594,-7.9551
2001,4,1,1,2481,5.5957
2001,4,1,2,1183,7.9826
2001,4,1,3,432,8.8740
2001,4,1,4,82,4.1524
2001,4,1,5,4,14.9538
2001,4,2,1,298,6.0422
2001,4,2,2,1039,6.4328
2001,4,2,3,1072,9.5048
2001,4,2,4,511,15.2028
2001,4,2,5,71,15.9070
2001,4,3,1,7,5.7050
2001,4,3,2,74,7.7057
2001,4,3,3,450,7.8657
2001,4,3,4,754,9.1525
2001,4,3,5,583,9.4746
2001,5,1,1,2482,10.8696
2001,5,1,2,1195,11.4223
2001,5,1,3,423,6.8329
2001,5,1,4,71,10.2014
2001,5,1,5,4,-6.5881
2001,5,2,1,294,4.6968
2001,5,2,2,1038,4.5938
2001,5,2,3,1050,4.7761
2001,5,2,4,489,1.0842
2001,5,2,5,66,8.3739
2001,5,3,1,7,9.6489
2001,5,3,2,73,1.5987
2001,5,3,3,437,3.1964
2001,5,3,4,742,2.7334
2001,5,3,5,570,-0.3556
2001,6,1,1,2495,1.9704
2001,6,1,2,1160,3.9453
2001,6,1,3,368,1.0316
2001,6,1,4,46,-4.5201
2001,6,1,5,4,-16.5060
2001,6,2,1,298,5.7101
2001,6,2,2,1051,5.9932
2001,6,2,3,1040,4.5086
2001,6,2,4,451,3.2642
2001,6,2,5,60,1.9630
2001,6,3,1,6,0.9420
2001,6,3,2,75,-0.9748
2001,6,3,3,437,0.4496
2001,6,3,4,725,-1.1816
2001,6,3,5,561,-2.8786
2001,7,1,1,2448,-0.8451
2001,7,1,2,1083,-7.4524
2001,7,1,3,328,-13.5558
2001,7,1,4,42,-21.5823
2001,7,1,5,4,-43.4068
2001,7,2,1,292,-2.1225
2001,7,2,2,1061,-4.9563
2001,7,2,3,1013,-7.0121
2001,7,2,4,423,-10.1254
2001,7,2,5,58,-11.4511
2001,7,3,1,6,-6.5515
2001,7,3,2,76,2.5097
2001,7,3,3,434,-1.6677
2001,7,3,4,678,-1.9205
2001,7,3,5,554,-1.7619
2001,8,1,1,2453,-2.3945
2001,8,1,2,1049,-6.7221
2001,8,1,3,291,-9.2679
2001,8,1,4,42,-21.7000
2001,8,1,5,4,-10.1510
2001,8,2,1,290,-1.4900
2001,8,2,2,1063,-2.6500
2001,8,2,3,992,-4.2892
2001,8,2,4,400,-10.7751
2001,8,2,5,61,-15.4329
2001,8,3,1,6,3.4557
2001,8,3,2,76,-6.8269
2001,8,3,3,423,-2.1951
2001,8,3,4,667,-2.9013
2001,8,3,5,548,-6.9025
2001,9,1,1,2437,-11.8806
2001,9,1,2,973,-18.5655
2001,9,1,3,257,-26.7055
2001,9,1,4,42,-35.3013
2001,9,1,5,4,-9.5241
2001,9,2,1,281,-12.0112
2001,9,2,2,1055,-15.5187
2001,9,2,3,937,-18.1569
2001,9,2,4,369,-23.2559
2001,9,2,5,64,-28.0926
2001,9,3,1,4,-0.2874
2001,9,3,2,76,-10.2484
2001,9,3,3,422,-11.1521
2001,9,3,4,638,-12.3733
2001,9,3,5,536,-8.8604
2001,10,1,1,2441,7.1972
2001,10,1,2,967,9.5989
2001,10,1,3,252,23.1625
2001,10,1,4,45,53.0994
2001,10,1,5,4,8.2892
2001,10,2,1,275,2.7891
2001,10,2,2,1030,5.9359
2001,10,2,3,911,10.0410
2001,10,2,4,373,17.5232
2001,10,2,5,65,33.5661
2001,10,3,1,4,-3.8364
2001,10,3,2,79,1.8009
2001,10,3,3,400,3.3696
2001,10,3,4,614,4.4652
2001,10,3,5,527,3.4298
2001,11,1,1,2437,6.1721
2001,11,1,2,949,12.2525
2001,11,1,3,241,19.1205
2001,11,1,4,46,46.3575
2001,11,1,5,4,60.0520
2001,11,2,1,275,5.9040
2001,11,2,2,1011,8.1974
2001,11,2,3,873,10.1002
2001,11,2,4,356,15.5350
2001,11,2,5,61,26.2133
2001,11,3,1,5,0.8796
2001,11,3,2,73,6.6155
2001,11,3,3,383,6.3038
2001,11,3,4,588,7.9465
2001,11,3,5,503,7.9199
2001,12,1,1,2426,7.3838
2001,12,1,2,918,10.6988
2001,12,1,3,215,12.1112
2001,12,1,4,38,10.4694
2001,12,1,5,5,67.1562
2001,12,2,1,279,7.4718
2001,12,2,2,1006,7.2126
2001,12,2,3,852,6.9716
2001,12,2,4,326,6.7186
2001,12,2,5,56,5.8106
2001,12,3,1,5,2.9207
2001,12,3,2,68,4.4424
2001,12,3,3,386,6.4679
2001,12,3,4,576,4.3261
2001,12,3,5,496,0.3136
2002,1,1,1,2425,2.9481
2002,1,1,2,866,-2.5451
2002,1,1,3,178,-4.5669
2002,1,1,4,32,1.4221
2002,1,1,5,4,-21.6188
2002,1,2,1,273,-0.2812
2002,1,2,2,996,-1.0590
2002,1,2,3,803,-3.6354
2002,1,2,4,307,-3.9299
2002,1,2,5,53,-4.6081
2002,1,3,1,5,1.1306
2002,1,3,2,68,-1.0876
2002,1,3,3,377,-0.7287
2002,1,3,4,573,-0.8003
2002,1,3,5,479,-1.2796
2002,2,1,1,2409,-4.4673
2002,2,1,2,833,-10.4469
2002,2,1,3,164,-14.1122
2002,2,1,4,30,-19.7421
2002,2,1,5,3,-21.1300
2002,2,2,1,273,-0.0759
2002,2,2,2,956,-2.7033
2002,2,2,3,753,-4.1046
2002,2,2,4,303,-12.4506
2002,2,2,5,51,-23.2457
2002,2,3,1,7,-1.7583
2002,2,3,2,67,0.3879
2002,2,3,3,369,0.1023
2002,2,3,4,550,0.2253
2002,2,3,5,467,-2.5848
2002,3,1,1,2396,9.1583
2002,3,1,2,793,10.0473
2002,3,1,3,152,12.2354
2002,3,1,4,33,22.3707
2002,3,1,5,2,-5.8923
2002,3,2,1,268,7.2221
2002,3,2,2,945,8.9255
2002,3,2,3,723,9.3567
2002,3,2,4,300,10.2381
2002,3,2,5,49,11.4814
2002,3,3,1,7,1.2494
2002,3,3,2,67,8.9878
2002,3,3,3,363,6.7447
2002,3,3,4,542,5.6970
2002,3,3,5,452,3.1351
2002,4,1,1,2363,1.2710
2002,4,1,2,766,-3.4789
2002,4,1,3,134,-5.2974
2002,4,1,4,25,-6.5834
2002,4,1,5,1,-25.7576
2002,4,2,1,260,4.4660
2002,4,2,2,934,0.3939
2002,4,2,3,702,-2.8146
2002,4,2,4,273,-7.6148
2002,4,2,5,43,-15.7178
2002,4,3,1,7,-0.4552
2002,4,3,2,65,-0.8094
2002,4,3,3,359,-0.5072
2002,4,3,4,535,-1.6274
2002,4,3,5,447,-7.4874
2002,5,1,1,2352,-1.8051
2002,5,1,2,743,-6.6685
2002,5,1,3,140,-9.0696
2002,5,1,4,31,-13.0949
2002,5,1,5,1,-68.5714
2002,5,2,1,262,-4.6974
2002,5,2,2,921,-4.5058
2002,5,2,3,697,-5.9434
2002,5,2,4,264,-8.6883
2002,5,2,5,39,-14.2182
2002,5,3,1,6,3.3602
2002,5,3,2,65,-3.4280
2002,5,3,3,362,-1.5409
2002,5,3,4,526,-1.1242
2002,5,3,5,440,-1.2118
2002,6,1,1,2334,-3.9677
2002,6,1,2,726,-6.4202
2002,6,1,3,145,-11.1996
2002,6,1,4,32,-15.9017
2002,6,1,5,1,15.4286
2002,6,2,1,253,-2.9978
2002,6,2,2,905,-4.1758
2002,6,2,3,679,-7.0946
2002,6,2,4,262,-11.0183
2002,6,2,5,40,-14.0455
2002,6,3,1,6,-3.5274
2002,6,3,2,63,-3.8830
2002,6,3,3,365,-7.5463
2002,6,3,4,521,-6.8038
2002,6,3,5,427,-8.0725
2002,7,1,1,2266,-13.3237
2002,7,1,2,696,-20.1824
2002,7,1,3,147,-21.3261
2002,7,1,4,31,-13.2817
2002,7,1,5,1,-23.8729
2002,7,2,1,243,-11.1049
2002,7,2,2,856,-15.6901
2002,7,2,3,659,-18.2474
2002,7,2,4,257,-18.2516
2002,7,2,5,39,-16.2950
2002,7,3,1,6,-3.0349
2002,7,3,2,65,-7.0842
2002,7,3,3,350,-9.4150
2002,7,3,4,509,-11.2474
2002,7,3,5,406,-7.0995
2002,8,1,1,2286,-2.0215
2002,8,1,2,694,-2.4298
2002,8,1,3,155,-0.8574
2002,8,1,4,35,-7.5899
2002,8,1,5,1,28.2092
2002,8,2,1,249,-1.6139
2002,8,2,2,843,0.1647
2002,8,2,3,653,0.6244
2002,8,2,4,254,-0.8885
2002,8,2,5,33,-5.6559
2002,8,3,1,7,0.5299
2002,8,3,2,62,-0.6257
2002,8,3,3,355,2.8186
2002,8,3,4,510,0.2463
2002,8,3,5,401,0.0711
2002,9,1,1,2288,-8.4829
2002,9,1,2,696,-10.4787
2002,9,1,3,160,-14.9779
2002,9,1,4,34,-19.0150
2002,9,1,5,1,-5.7740
2002,9,2,1,245,-6.7398
2002,9,2,2,836,-6.6856
2002,9,2,3,649,-7.6219
2002,9,2,4,247,-12.3085
2002,9,2,5,31,-22.2624
2002,9,3,1,7,-11.3627
2002,9,3,2,66,-4.9056
2002,9,3,3,353,-6.7672
2002,9,3,4,510,-8.3545
2002,9,3,5,400,-10.7862
2002,10,1,1,2298,2.2236
2002,10,1,2,691,5.7912
2002,10,1,3,156,12.9567
2002,10,1,4,36,15.7339
2002,10,1,5,1,52.8031
2002,10,2,1,243,3.3594
2002,10,2,2,835,1.5695
2002,10,2,3,643,4.5660
2002,10,2,4,248,11.8046
2002,10,2,5,29,20.6200
2002,10,3,1,6,5.9303
2002,10,3,2,66,2.7473
2002,10,3,3,353,3.6553
2002,10,3,4,508,4.4493
2002,10,3,5,397,9.3632
2002,11,1,1,2293,10.2424
2002,11,1,2,675,18.9948
2002,11,1,3,148,33.8236
2002,11,1,4,35,37.7146
2002,11,1,5,2,70.5497
2002,11,2,1,239,5.8105
2002,11,2,2,832,7.6112
2002,11,2,3,635,11.1442
2002,11,2,4,240,19.7926
2002,11,2,5,28,34.7287
2002,11,3,1,5,4.4394
2002,11,3,2,68,2.8077
2002,11,3,3,362,5.4100
2002,11,3,4,510,7.5262
2002,11,3,5,397,6.4308
2002,12,1,1,2290,-4.9725
2002,12,1,2,643,-8.4957
2002,12,1,3,148,-13.4629
2002,12,1,4,35,-19.8729
2002,12,1,5,2,-22.6632
2002,12,2,1,239,-2.8958
2002,12,2,2,823,-4.1375
2002,12,2,3,615,-7.4372
2002,12,2,4,233,-14.8060
2002,12,2,5,28,-18.7393
2002,12,3,1,5,-6.1874
2002,12,3,2,66,-1.2306
2002,12,3,3,354,-2.6460
2002,12,3,4,510,-3.5024
2002,12,3,5,394,-6.5265
2003,1,1,1,2276,-0.7092
2003,1,1,2,637,-2.6251
2003,1,1,3,149,-0.0434
2003,1,1,4,32,4.1891
2003,1,1,5,2,26.0100
2003,1,2,1,222,-2.9007
2003,1,2,2,785,-3.5023
2003,1,2,3,595,-3.6374
2003,1,2,4,231,-3.3557
2003,1,2,5,28,-2.7540
2003,1,3,1,5,1.0387
2003,1,3,2,64,-3.2482
2003,1,3,3,352,-4.4428
2003,1,3,4,503,-2.7519
2003,1,3,5,394,-2.8621
2003,2,1,1,2254,-3.1314
2003,2,1,2,634,-5.6024
2003,2,1,3,151,-4.3821
2003,2,1,4,34,-1.3741
2003,2,1,5,2,-8.5605
2003,2,2,1,219,-4.3599
2003,2,2,2,761,-3.5399
2003,2,2,3,574,-3.6954
2003,2,2,4,223,-3.5378
2003,2,2,5,26,-3.7115
2003,2,3,1,5,3.1001
2003,2,3,2,66,-2.7138
2003,2,3,3,347,-2.2434
2003,2,3,4,488,-3.0486
2003,2,3,5,398,-1.0433
2003,3,1,1,2222,0.6376
2003,3,1,2,629,2.4427
2003,3,1,3,143,3.2740
2003,3,1,4,33,0.1972
2003,3,1,5,2,12.9241
2003,3,2,1,216,0.0793
2003,3,2,2,760,1.5671
2003,3,2,3,572,1.4659
2003,3,2,4,217,1.5367
2003,3,2,5,24,0.9819
2003,3,3,1,5,5.0918
2003,3,3,2,65,2.2310
2003,3,3,3,345,0.9983
2003,3,3,4,486,0.5104
2003,3,3,5,396,1.5865
2003,4,1,1,2184,10.5656
2003,4,1,2,599,12.0891
2003,4,1,3,129,14.3667
2003,4,1,4,32,7.6454
2003,4,1,5,2,47.5937
2003,4,2,1,217,8.2178
2003,4,2,2,727,9.7742
2003,4,2,3,535,10.7884
2003,4,2,4,207,16.9186
2003,4,2,5,21,26.7670
2003,4,3,1,5,3.9851
2003,4,3,2,63,9.9222
2003,4,3,3,337,7.5578
2003,4,3,4,472,8.0343
2003,4,3,5,393,7.0283
2003,5,1,1,2165,15.8003
2003,5,1,2,579,19.4528
2003,5,1,3,122,21.6698
2003,5,1,4,25,28.8178
2003,5,1,5,2,11.8360
2003,5,2,1,218,8.1252
2003,5,2,2,716,10.5478
2003,5,2,3,519,12.8446
2003,5,2,4,206,18.4300
2003,5,2,5,22,19.6716
2003,5,3,1,5,0.1815
2003,5,3,2,67,5.1850
2003,5,3,3,336,7.6351
2003,5,3,4,460,8.6770
2003,5,3,5,386,5.2740
2003,6,1,1,2149,6.6640
2003,6,1,2,558,6.1476
2003,6,1,3,110,4.3334
2003,6,1,4,20,11.1975
2003,6,1,5,2,-24.4287
2003,6,2,1,220,2.5978
2003,6,2,2,720,2.2605
2003,6,2,3,510,2.5812
2003,6,2,4,198,2.7632
2003,6,2,5,21,4.0402
2003,6,3,1,5,1.5693
2003,6,3,2,69,1.4839
2003,6,3,3,338,1.1976
2003,6,3,4,454,1.1421
2003,6,3,5,385,1.6055
2003,7,1,1,2118,9.2813
2003,7,1,2,544,8.2983
2003,7,1,3,91,7.8296
2003,7,1,4,14,12.3720
2003,7,1,5,2,-22.1954
2003,7,2,1,218,6.2579
2003,7,2,2,709,6.1273
2003,7,2,3,498,6.7069
2003,7,2,4,182,3.7611
2003,7,2,5,15,-2.5499
2003,7,3,1,7,0.0183
2003,7,3,2,69,1.7012
2003,7,3,3,333,2.5716
2003,7,3,4,444,3.2745
2003,7,3,5,379,1.1258
2003,8,1,1,2103,5.2570
2003,8,1,2,533,5.7165
2003,8,1,3,85,7.8760
2003,8,1,4,11,8.9122
2003,8,1,5,1,-2.5237
2003,8,2,1,227,3.8311
2003,8,2,2,707,4.9166
2003,8,2,3,494,7.2811
2003,8,2,4,175,8.3197
2003,8,2,5,13,10.5200
2003,8,3,1,7,6.7248
2003,8,3,2,70,4.5217
2003,8,3,3,334,4.5150
2003,8,3,4,453,5.3412
2003,8,3,5,370,2.5911
2003,9,1,1,2094,3.8647
2003,9,1,2,514,0.1183
2003,9,1,3,78,0.4385
2003,9,1,4,10,-8.1884
2003,9,1,5,1,16.5049
2003,9,2,1,227,-1.0076
2003,9,2,2,713,-3.0060
2003,9,2,3,485,-3.6053
2003,9,2,4,160,-2.7730
2003,9,2,5,13,1.9232
2003,9,3,1,7,-3.9174
2003,9,3,2,68,0.3763
2003,9,3,3,330,-1.2009
2003,9,3,4,443,-1.8975
2003,9,3,5,368,-1.7178
2003,10,1,1,2073,10.1857
2003,10,1,2,505,10.0338
2003,10,1,3,70,4.2150
2003,10,1,4,8,15.0402
2003,10,1,5,1,11.3889
2003,10,2,1,235,7.0751
2003,10,2,2,722,8.3740
2003,10,2,3,492,9.0315
2003,10,2,4,152,10.6056
2003,10,2,5,12,15.8193
2003,10,3,1,6,2.9250
2003,10,3,2,65,5.9560
2003,10,3,3,315,7.7375
2003,10,3,4,444,7.3575
2003,10,3,5,371,5.1656
2003,11,1,1,2067,4.9360
2003,11,1,2,503,3.3995
2003,11,1,3,67,1.6324
2003,11,1,4,6,7.0178
2003,11,1,5,0,
2003,11,2,1,234,2.8348
2003,11,2,2,715,3.5113
2003,11,2,3,506,3.2043
2003,11,2,4,150,2.7488
2003,11,2,5,9,2.7192
2003,11,3,1,6,7.9991
2003,11,3,2,61,4.5916
2003,11,3,3,314,3.4974
2003,11,3,4,449,2.4272
2003,11,3,5,377,1.0946
2003,12,1,1,2059,3.0815
2003,12,1,2,499,2.5819
2003,12,1,3,77,-2.8906
2003,12,1,4,7,2.8944
2003,12,1,5,0,
2003,12,2,1,235,2.4165
2003,12,2,2,719,3.6602
2003,12,2,3,506,2.4273
2003,12,2,4,149,-0.4329
2003,12,2,5,12,-7.7130
2003,12,3,1,6,7.9651
2003,12,3,2,62,4.1083
2003,12,3,3,312,3.6807
2003,12,3,4,444,3.2910
2003,12,3,5,375,4.9278
2004,1,1,1,2035,8.5993
2004,1,1,2,507,5.7245
2004,1,1,3,77,5.0686
2004,1,1,4,9,1.7742
2004,1,1,5,0,
2004,1,2,1,237,3.4013
2004,1,2,2,720,4.1519
2004,1,2,3,508,4.0446
2004,1,2,4,148,3.8725
2004,1,2,5,12,6.0586
2004,1,3,1,6,-3.2768
2004,1,3,2,60,4.1069
2004,1,3,3,307,2.1234
2004,1,3,4,441,1.7853
2004,1,3,5,376,1.3879
2004,2,1,1,2029,0.6261
2004,2,1,2,530,-0.6317
2004,2,1,3,90,-2.6370
2004,2,1,4,10,-12.9484
2004,2,1,5,0,
2004,2,2,1,243,0.2398
2004,2,2,2,726,0.9576
2004,2,2,3,527,-0.2425
2004,2,2,4,160,0.4053
2004,2,2,5,13,-1.5433
2004,2,3,1,6,0.5632
2004,2,3,2,61,1.8322
2004,2,3,3,301,2.3296
2004,2,3,4,445,2.2893
2004,2,3,5,386,0.9438
2004,3,1,1,2018,-0.1736
2004,3,1,2,561,-1.3142
2004,3,1,3,102,-2.4800
2004,3,1,4,10,9.4297
2004,3,1,5,0,
2004,3,2,1,243,1.1645
2004,3,2,2,724,1.0673
2004,3,2,3,542,0.6980
2004,3,2,4,172,1.6883
2004,3,2,5,16,-4.8331
2004,3,3,1,7,-0.9470
2004,3,3,2,65,0.5802
2004,3,3,3,299,1.0067
2004,3,3,4,452,0.3215
2004,3,3,5,389,-1.9437
2004,4,1,1,2003,-3.4338
2004,4,1,2,580,-6.8186
2004,4,1,3,120,-7.0852
2004,4,1,4,18,-7.0652
2004,4,1,5,0,
2004,4,2,1,240,-2.0092
2004,4,2,2,713,-3.3255
2004,4,2,3,555,-4.1183
2004,4,2,4,171,-5.1769
2004,4,2,5,18,-14.6159
2004,4,3,1,7,-0.4669
2004,4,3,2,64,-0.5062
2004,4,3,3,300,-1.2114
2004,4,3,4,454,-1.6847
2004,4,3,5,395,-0.4899
2004,5,1,1,1985,-0.9564
2004,5,1,2,608,-1.6402
2004,5,1,3,147,0.5746
2004,5,1,4,21,5.2267
2004,5,1,5,0,
2004,5,2,1,232,0.6182
2004,5,2,2,706,0.6315
2004,5,2,3,555,1.6519
2004,5,2,4,172,3.5448
2004,5,2,5,24,9.6233
2004,5,3,1,7,-1.9707
2004,5,3,2,62,2.9974
2004,5,3,3,299,1.6545
2004,5,3,4,457,1.3784
2004,5,3,5,395,1.0995
2004,6,1,1,1960,3.0324
2004,6,1,2,612,3.8895
2004,6,1,3,160,2.9562
2004,6,1,4,26,7.2344
2004,6,1,5,0,
2004,6,2,1,228,6.1740
2004,6,2,2,699,5.7532
2004,6,2,3,548,4.4286
2004,6,2,4,180,2.2888
2004,6,2,5,23,-1.2316
2004,6,3,1,7,-1.4976
2004,6,3,2,60,3.2233
2004,6,3,3,298,3.3591
2004,6,3,4,457,3.3485
2004,6,3,5,393,1.8709
2004,7,1,1,1931,-7.2402
2004,7,1,2,608,-10.2802
2004,7,1,3,175,-16.3823
2004,7,1,4,26,-12.9736
2004,7,1,5,1,-17.0213
2004,7,2,1,221,-4.9976
2004,7,2,2,673,-6.2406
2004,7,2,3,541,-8.2361
2004,7,2,4,185,-9.1250
2004,7,2,5,24,-10.3954
2004,7,3,1,8,-4.2085
2004,7,3,2,62,-3.1445
2004,7,3,3,289,-4.3879
2004,7,3,4,444,-4.8709
2004,7,3,5,402,-3.7838
2004,8,1,1,1937,-1.9081
2004,8,1,2,621,-2.9843
2004,8,1,3,190,-3.2580
2004,8,1,4,30,-4.2022
2004,8,1,5,2,2.1194
2004,8,2,1,216,0.2612
2004,8,2,2,667,-1.2366
2004,8,2,3,534,-2.6542
2004,8,2,4,183,-4.6945
2004,8,2,5,28,-9.6089
2004,8,3,1,9,2.7844
2004,8,3,2,63,1.0722
2004,8,3,3,292,-0.5246
2004,8,3,4,441,-0.4473
2004,8,3,5,401,-0.4951
2004,9,1,1,1964,4.3148
2004,9,1,2,619,4.3921
2004,9,1,3,204,5.0326
2004,9,1,4,32,11.4502
2004,9,1,5,3,16.4448
2004,9,2,1,214,5.3574
2004,9,2,2,635,6.2152
2004,9,2,3,526,5.9440
2004,9,2,4,193,4.5769
2004,9,2,5,32,11.4552
2004,9,3,1,10,2.6355
2004,9,3,2,64,3.7879
2004,9,3,3,287,3.1277
2004,9,3,4,441,3.0507
2004,9,3,5,402,1.5388
2004,10,1,1,1968,0.8419
2004,10,1,2,636,0.6034
2004,10,1,3,208,4.2026
2004,10,1,4,32,3.4735
2004,10,1,5,3,-9.7186
2004,10,2,1,207,2.4158
2004,10,2,2,607,1.6222
2004,10,2,3,528,2.2017
2004,10,2,4,203,2.2354
2004,10,2,5,36,-1.6308
2004,10,3,1,10,0.8060
2004,10,3,2,64,1.4731
2004,10,3,3,286,1.6070
2004,10,3,4,437,2.2359
2004,10,3,5,406,1.7783
2004,11,1,1,1970,9.1673
2004,11,1,2,639,10.6013
2004,11,1,3,217,10.0039
2004,11,1,4,35,11.0884
2004,11,1,5,3,0.1851
2004,11,2,1,199,9.0161
2004,11,2,2,590,9.1038
2004,11,2,3,534,8.6937
2004,11,2,4,212,8.4804
2004,11,2,5,38,12.0959
2004,11,3,1,10,8.6450
2004,11,3,2,65,5.4606
2004,11,3,3,285,5.4717
2004,11,3,4,435,5.5213
2004,11,3,5,406,4.0522
2004,12,1,1,1967,6.1951
2004,12,1,2,655,4.5287
2004,12,1,3,216,6.0630
2004,12,1,4,35,8.4883
2004,12,1,5,3,3.0801
2004,12,2,1,189,2.3261
2004,12,2,2,578,2.7566
2004,12,2,3,534,3.2964
2004,12,2,4,217,4.4659
2004,12,2,5,40,6.0151
2004,12,3,1,10,0.1255
2004,12,3,2,68,1.0290
2004,12,3,3,278,3.2921
2004,12,3,4,439,3.7806
2004,12,3,5,406,3.2249
2005,1,1,1,1958,-3.2000
2005,1,1,2,663,-6.4658
2005,1,1,3,215,-9.5333
2005,1,1,4,40,-17.9279
2005,1,1,5,3,7.2052
2005,1,2,1,170,-2.2281
2005,1,2,2,566,-2.7858
2005,1,2,3,534,-3.7185
2005,1,2,4,219,-5.8751
2005,1,2,5,39,-13.5758
2005,1,3,1,10,-0.0298
2005,1,3,2,67,-1.4049
2005,1,3,3,268,-2.2706
2005,1,3,4,435,-0.8955
2005,1,3,5,414,-2.8245
2005,2,1,1,1950,1.2469
2005,2,1,2,672,0.3781
2005,2,1,3,222,-2.7431
2005,2,1,4,43,-2.0008
2005,2,1,5,3,12.3616
2005,2,2,1,155,2.1732
2005,2,2,2,550,3.2588
2005,2,2,3,529,2.6593
2005,2,2,4,216,1.4721
2005,2,2,5,40,1.4457
2005,2,3,1,10,2.2419
2005,2,3,2,64,3.3933
2005,2,3,3,260,2.8444
2005,2,3,4,435,2.4616
2005,2,3,5,415,2.8845
2005,3,1,1,1951,-3.7014
2005,3,1,2,688,-4.7335
2005,3,1,3,223,-3.7827
2005,3,1,4,44,-10.5136
2005,3,1,5,3,5.3698
2005,3,2,1,141,-1.4380
2005,3,2,2,535,-1.5308
2005,3,2,3,524,-2.1843
2005,3,2,4,223,-4.1643
2005,3,2,5,41,-6.1082
2005,3,3,1,10,1.8464
2005,3,3,2,64,-1.7958
2005,3,3,3,257,-0.2840
