year,month,rank_ME,rank_ISq_1,nstocks,ret_vw
1999,12,3,3,240,10.9325
1999,12,3,4,257,16.4781
1999,12,3,5,269,7.8815
2000,1,1,1,429,6.9980
2000,1,1,2,443,9.6996
2000,1,1,3,508,7.1971
2000,1,1,4,557,11.1920
2000,1,1,5,729,11.3735
2000,1,2,1,196,-2.5764
2000,1,2,2,198,1.6839
2000,1,2,3,229,-0.1499
2000,1,2,4,257,-1.5750
2000,1,2,5,311,0.1119
2000,1,3,1,229,-4.2284
2000,1,3,2,226,-2.8165
2000,1,3,3,270,-5.9584
2000,1,3,4,270,-3.9620
2000,1,3,5,303,-5.7009
2000,2,1,1,473,9.3191
2000,2,1,2,425,13.3605
2000,2,1,3,484,8.9613
2000,2,1,4,509,16.0774
2000,2,1,5,710,25.2004
2000,2,2,1,255,13.6302
2000,2,2,2,247,11.3394
2000,2,2,3,226,21.3871
2000,2,2,4,213,16.2444
2000,2,2,5,291,15.5161
2000,2,3,1,202,3.4101
2000,2,3,2,241,7.5278
2000,2,3,3,295,2.0972
2000,2,3,4,283,0.8720
2000,2,3,5,289,8.9301
2000,3,1,1,341,1.0954
2000,3,1,2,407,1.0523
2000,3,1,3,493,1.2638
2000,3,1,4,563,1.2577
2000,3,1,5,669,-4.4708
2000,3,2,1,204,1.9273
2000,3,2,2,202,0.4304
2000,3,2,3,215,-0.8328
2000,3,2,4,285,-0.0691
2000,3,2,5,326,-3.2321
2000,3,3,1,197,12.6667
2000,3,3,2,276,5.7235
2000,3,3,3,292,4.4841
2000,3,3,4,336,2.4532
2000,3,3,5,315,-0.0432
2000,4,1,1,453,-5.3144
2000,4,1,2,482,-8.2742
2000,4,1,3,408,-11.8918
2000,4,1,4,478,-13.3984
2000,4,1,5,685,-20.1963
2000,4,2,1,228,-6.7761
2000,4,2,2,244,-6.9089
2000,4,2,3,230,-10.8951
2000,4,2,4,270,-13.5795
2000,4,2,5,307,-16.8163
2000,4,3,1,201,-11.0166
2000,4,3,2,264,-7.7066
2000,4,3,3,277,-3.6900
2000,4,3,4,302,-2.7063
2000,4,3,5,306,-5.0480
2000,5,1,1,528,-8.6576
2000,5,1,2,431,-10.6601
2000,5,1,3,529,-7.9080
2000,5,1,4,513,-11.2217
2000,5,1,5,655,-10.7326
2000,5,2,1,263,-6.6472
2000,5,2,2,227,-5.3837
2000,5,2,3,254,-7.2414
2000,5,2,4,251,-7.5669
2000,5,2,5,281,-6.8616
2000,5,3,1,229,-4.5085
2000,5,3,2,237,-2.2178
2000,5,3,3,272,-6.6370
2000,5,3,4,245,-7.3457
2000,5,3,5,234,-5.4812
2000,6,1,1,468,6.9502
2000,6,1,2,537,10.1718
2000,6,1,3,506,8.6467
2000,6,1,4,578,13.1046
2000,6,1,5,677,7.2208
2000,6,2,1,211,12.6210
2000,6,2,2,228,15.1709
2000,6,2,3,242,18.3348
2000,6,2,4,251,14.9634
2000,6,2,5,286,18.0565
2000,6,3,1,190,4.5198
2000,6,3,2,241,4.5903
2000,6,3,3,244,6.8627
2000,6,3,4,250,7.2101
2000,6,3,5,245,6.4987
2000,7,1,1,396,1.9038
2000,7,1,2,407,0.4507
2000,7,1,3,470,-1.3520
2000,7,1,4,546,-2.8851
2000,7,1,5,842,-5.4341
2000,7,2,1,213,-0.6342
2000,7,2,2,217,-1.8086
2000,7,2,3,204,-1.6387
2000,7,2,4,241,-8.2309
2000,7,2,5,308,-6.0619
2000,7,3,1,221,-3.1017
2000,7,3,2,225,-4.9486
2000,7,3,3,284,-4.8812
2000,7,3,4,245,-1.3235
2000,7,3,5,273,-4.8471
2000,8,1,1,476,8.3357
2000,8,1,2,465,6.7941
2000,8,1,3,579,8.1697
2000,8,1,4,501,7.1439
2000,8,1,5,646,3.8513
2000,8,2,1,263,8.5823
2000,8,2,2,247,4.5285
2000,8,2,3,231,7.1945
2000,8,2,4,222,8.8526
2000,8,2,5,253,6.5094
2000,8,3,1,230,8.9395
2000,8,3,2,242,5.4840
2000,8,3,3,268,6.9369
2000,8,3,4,236,6.7078
2000,8,3,5,231,6.4379
2000,9,1,1,434,-5.6142
2000,9,1,2,429,-4.8958
2000,9,1,3,461,-4.8675
2000,9,1,4,590,-4.3391
2000,9,1,5,728,-7.4004
2000,9,2,1,197,-3.9841
2000,9,2,2,205,-4.6661
2000,9,2,3,216,-5.7739
2000,9,2,4,284,-8.5541
2000,9,2,5,362,-7.3199
2000,9,3,1,241,-0.2155
2000,9,3,2,230,-3.5934
2000,9,3,3,235,-13.0132
2000,9,3,4,264,-5.9482
2000,9,3,5,260,-8.1992
2000,10,1,1,448,-8.4788
2000,10,1,2,539,-8.7513
2000,10,1,3,520,-8.7317
2000,10,1,4,516,-10.5214
2000,10,1,5,623,-11.8079
2000,10,2,1,239,-5.4764
2000,10,2,2,239,-6.6015
2000,10,2,3,247,-8.0373
2000,10,2,4,251,-8.6391
2000,10,2,5,277,-8.2247
2000,10,3,1,221,-1.4996
2000,10,3,2,221,-2.1881
2000,10,3,3,252,-0.6272
2000,10,3,4,281,-5.3643
2000,10,3,5,224,-0.5726
2000,11,1,1,442,-13.0995
2000,11,1,2,530,-12.7868
2000,11,1,3,561,-15.5258
2000,11,1,4,545,-16.1671
2000,11,1,5,600,-17.6689
2000,11,2,1,233,-12.5617
2000,11,2,2,239,-15.4400
2000,11,2,3,241,-13.8443
2000,11,2,4,265,-16.8623
2000,11,2,5,260,-16.0146
2000,11,3,1,213,-11.4352
2000,11,3,2,243,-9.0344
2000,11,3,3,246,-11.0935
2000,11,3,4,241,-12.6870
2000,11,3,5,203,-10.9476
2000,12,1,1,446,-4.2794
2000,12,1,2,515,-3.4793
2000,12,1,3,507,-4.2824
2000,12,1,4,600,-4.3653
2000,12,1,5,689,-5.8629
2000,12,2,1,252,3.4362
2000,12,2,2,237,6.1754
2000,12,2,3,223,5.1360
2000,12,2,4,242,6.4236
2000,12,2,5,259,7.1958
2000,12,3,1,188,-1.3874
2000,12,3,2,233,-1.1897
2000,12,3,3,222,-0.7039
2000,12,3,4,223,4.7199
2000,12,3,5,182,-1.4349
2001,1,1,1,440,26.9906
2001,1,1,2,435,29.7747
2001,1,1,3,447,31.1901
2001,1,1,4,599,35.0698
2001,1,1,5,843,29.7179
2001,1,2,1,219,15.2658
2001,1,2,2,222,14.8884
2001,1,2,3,218,11.4708
2001,1,2,4,221,11.5790
2001,1,2,5,305,12.8078
2001,1,3,1,208,0.2155
2001,1,3,2,210,7.6351
2001,1,3,3,224,8.5105
2001,1,3,4,215,1.3292
2001,1,3,5,170,1.7352
2001,2,1,1,329,-6.7038
2001,2,1,2,431,-8.0009
2001,2,1,3,495,-12.6186
2001,2,1,4,645,-9.6890
2001,2,1,5,814,-12.0354
2001,2,2,1,199,-8.6644
2001,2,2,2,194,-8.9266
2001,2,2,3,236,-9.9566
2001,2,2,4,240,-13.0255
2001,2,2,5,294,-13.9730
2001,2,3,1,214,-12.8294
2001,2,3,2,212,-13.3717
2001,2,3,3,226,-13.5988
2001,2,3,4,212,-9.3848
2001,2,3,5,181,-4.4220
2001,3,1,1,562,-9.4446
2001,3,1,2,587,-8.2364
2001,3,1,3,557,-7.1009
2001,3,1,4,537,-9.6120
2001,3,1,5,569,-8.2569
2001,3,2,1,253,-10.1573
2001,3,2,2,243,-7.1537
2001,3,2,3,217,-7.6874
2001,3,2,4,186,-5.6175
2001,3,2,5,200,-7.6762
2001,3,3,1,201,-8.2715
2001,3,3,2,205,-5.8150
2001,3,3,3,203,-8.7521
2001,3,3,4,207,-7.9902
2001,3,3,5,152,-6.1035
2001,4,1,1,507,8.9208
2001,4,1,2,482,7.4706
2001,4,1,3,533,6.7117
2001,4,1,4,565,6.5330
2001,4,1,5,727,7.1818
2001,4,2,1,204,12.3167
2001,4,2,2,190,11.1078
2001,4,2,3,213,12.9744
2001,4,2,4,223,9.5229
2001,4,2,5,249,11.5804
2001,4,3,1,173,8.4420
2001,4,3,2,202,7.7817
2001,4,3,3,194,7.6960
2001,4,3,4,195,11.1682
2001,4,3,5,180,12.7069
2001,5,1,1,523,11.8302
2001,5,1,2,458,9.4200
2001,5,1,3,569,8.1963
2001,5,1,4,521,10.3220
2001,5,1,5,708,11.8345
2001,5,2,1,189,6.7748
2001,5,2,2,193,6.2738
2001,5,2,3,224,4.2676
2001,5,2,4,189,2.7873
2001,5,2,5,234,7.2678
2001,5,3,1,188,1.0400
2001,5,3,2,216,-1.7995
2001,5,3,3,217,0.4403
2001,5,3,4,200,1.2166
2001,5,3,5,145,-0.7675
2001,6,1,1,454,1.9920
2001,6,1,2,403,1.6312
2001,6,1,3,472,4.5965
2001,6,1,4,544,3.3232
2001,6,1,5,827,1.4503
2001,6,2,1,197,5.2036
2001,6,2,2,193,3.3343
2001,6,2,3,210,5.4632
2001,6,2,4,220,4.0596
2001,6,2,5,251,4.5780
2001,6,3,1,193,-2.2452
2001,6,3,2,193,-4.3240
2001,6,3,3,205,-0.4575
2001,6,3,4,185,-3.5000
2001,6,3,5,166,-3.4082
2001,7,1,1,387,-1.4460
2001,7,1,2,416,-5.1730
2001,7,1,3,476,-5.5300
2001,7,1,4,528,-4.7401
2001,7,1,5,782,-4.9657
2001,7,2,1,220,-5.7758
2001,7,2,2,203,-5.9610
2001,7,2,3,198,-8.6698
2001,7,2,4,232,-7.9328
2001,7,2,5,244,-6.7911
2001,7,3,1,189,1.1155
2001,7,3,2,190,-0.3900
2001,7,3,3,216,-2.5318
2001,7,3,4,186,-3.9299
2001,7,3,5,169,-3.3458
2001,8,1,1,459,-3.3167
2001,8,1,2,493,-4.4960
2001,8,1,3,480,-6.4497
2001,8,1,4,504,-4.8953
2001,8,1,5,684,-5.1145
2001,8,2,1,219,-7.6666
2001,8,2,2,198,-7.2211
2001,8,2,3,211,-4.6522
2001,8,2,4,218,-2.9997
2001,8,2,5,206,-4.2324
2001,8,3,1,172,-7.0460
2001,8,3,2,182,-6.1133
2001,8,3,3,204,-5.9405
2001,8,3,4,169,-6.7891
2001,8,3,5,197,-5.7506
2001,9,1,1,425,-16.4399
2001,9,1,2,429,-16.5571
2001,9,1,3,586,-15.0457
2001,9,1,4,520,-15.2177
2001,9,1,5,648,-18.1763
2001,9,2,1,188,-18.0790
2001,9,2,2,191,-16.1376
2001,9,2,3,211,-17.6958
2001,9,2,4,195,-19.5216
2001,9,2,5,228,-17.1726
2001,9,3,1,186,-7.6746
2001,9,3,2,184,-11.7104
2001,9,3,3,182,-6.9539
2001,9,3,4,186,-9.3986
2001,9,3,5,169,-11.9872
2001,10,1,1,452,11.2264
2001,10,1,2,502,10.8408
2001,10,1,3,475,11.2611
2001,10,1,4,481,10.6288
2001,10,1,5,681,12.9177
2001,10,2,1,174,11.9351
2001,10,2,2,185,10.9277
2001,10,2,3,196,12.9217
2001,10,2,4,232,10.9920
2001,10,2,5,233,11.9728
2001,10,3,1,161,1.0059
2001,10,3,2,173,0.4846
2001,10,3,3,182,5.8021
2001,10,3,4,192,3.1482
2001,10,3,5,171,5.1791
2001,11,1,1,364,13.1961
2001,11,1,2,354,11.3327
2001,11,1,3,467,9.9490
2001,11,1,4,552,10.2471
2001,11,1,5,794,9.5404
2001,11,2,1,166,10.0647
2001,11,2,2,166,10.4896
2001,11,2,3,206,8.7751
2001,11,2,4,220,12.4414
2001,11,2,5,273,10.6349
2001,11,3,1,194,7.9985
2001,11,3,2,197,4.4639
2001,11,3,3,195,6.4414
2001,11,3,4,177,13.5221
2001,11,3,5,135,9.9431
2001,12,1,1,393,10.0916
2001,12,1,2,357,8.1285
2001,12,1,3,404,7.8826
2001,12,1,4,587,9.1575
2001,12,1,5,723,9.7899
2001,12,2,1,170,7.6841
2001,12,2,2,181,7.9094
2001,12,2,3,194,8.3105
2001,12,2,4,237,7.7247
2001,12,2,5,255,7.4443
2001,12,3,1,188,1.9304
2001,12,3,2,213,0.1326
2001,12,3,3,176,2.4712
2001,12,3,4,179,1.6673
2001,12,3,5,150,-2.6522
2002,1,1,1,362,1.0879
2002,1,1,2,381,1.2394
2002,1,1,3,460,3.0026
2002,1,1,4,475,1.9518
2002,1,1,5,761,-0.8653
2002,1,2,1,167,-1.3740
2002,1,2,2,204,-4.6642
2002,1,2,3,207,-1.3418
2002,1,2,4,215,-1.2835
2002,1,2,5,251,-4.0266
2002,1,3,1,196,-3.8769
2002,1,3,2,189,-1.0752
2002,1,3,3,181,-0.5637
2002,1,3,4,172,-1.0595
2002,1,3,5,160,-0.0079
2002,2,1,1,390,-5.9043
2002,2,1,2,448,-6.7334
2002,2,1,3,448,-6.7745
2002,2,1,4,437,-7.9122
2002,2,1,5,740,-5.9450
2002,2,2,1,197,-3.3228
2002,2,2,2,197,-5.5433
2002,2,2,3,211,-4.1773
2002,2,2,4,172,-5.0027
2002,2,2,5,211,-6.3230
2002,2,3,1,181,-3.0624
2002,2,3,2,189,-1.9654
2002,2,3,3,183,0.7781
2002,2,3,4,185,-3.2375
2002,2,3,5,163,-3.3528
2002,3,1,1,482,10.3925
2002,3,1,2,515,10.2590
2002,3,1,3,472,8.2555
2002,3,1,4,488,9.9831
2002,3,1,5,551,10.5055
2002,3,2,1,228,11.1771
2002,3,2,2,203,9.7379
2002,3,2,3,179,8.3578
2002,3,2,4,163,7.6388
2002,3,2,5,175,9.5246
2002,3,3,1,166,4.9801
2002,3,3,2,175,5.1887
2002,3,3,3,179,1.9181
2002,3,3,4,180,2.9806
2002,3,3,5,161,2.4959
2002,4,1,1,394,-0.9120
2002,4,1,2,405,1.6660
2002,4,1,3,436,0.9922
2002,4,1,4,533,-2.5071
2002,4,1,5,720,-3.1787
2002,4,2,1,177,-2.3250
2002,4,2,2,177,-1.2433
2002,4,2,3,186,-4.5845
2002,4,2,4,203,-1.0041
2002,4,2,5,207,-2.7864
2002,4,3,1,193,-7.7150
2002,4,3,2,174,-5.8377
2002,4,3,3,183,-4.2300
2002,4,3,4,173,-6.9890
2002,4,3,5,134,-7.3677
2002,5,1,1,431,-5.3137
2002,5,1,2,490,-5.6592
2002,5,1,3,425,-5.0012
2002,5,1,4,498,-3.2020
2002,5,1,5,684,-4.5579
2002,5,2,1,187,-5.9884
2002,5,2,2,177,-5.7986
2002,5,2,3,171,-4.0078
2002,5,2,4,187,-5.0007
2002,5,2,5,175,-4.8902
2002,5,3,1,173,-1.1644
2002,5,3,2,170,-2.8112
2002,5,3,3,174,0.6358
2002,5,3,4,168,-2.0675
2002,5,3,5,150,-0.8099
2002,6,1,1,394,-8.0380
2002,6,1,2,458,-3.6489
2002,6,1,3,489,-7.8816
2002,6,1,4,512,-7.4326
2002,6,1,5,683,-6.1433
2002,6,2,1,173,-6.4060
2002,6,2,2,161,-6.8832
2002,6,2,3,168,-6.0706
2002,6,2,4,166,-6.1864
2002,6,2,5,197,-4.9244
2002,6,3,1,158,-4.9339
2002,6,3,2,160,-11.2172
2002,6,3,3,175,-9.8940
2002,6,3,4,175,-6.8348
2002,6,3,5,164,-6.5857
2002,7,1,1,383,-14.1393
2002,7,1,2,431,-16.3728
2002,7,1,3,521,-15.6345
2002,7,1,4,456,-18.6364
2002,7,1,5,671,-14.5686
2002,7,2,1,146,-15.6919
2002,7,2,2,169,-17.6081
2002,7,2,3,190,-16.3816
2002,7,2,4,150,-16.7187
2002,7,2,5,201,-16.0652
2002,7,3,1,189,-8.0516
2002,7,3,2,159,-10.0254
2002,7,3,3,167,-6.0775
2002,7,3,4,159,-7.7295
2002,7,3,5,140,-6.2696
2002,8,1,1,460,0.2239
2002,8,1,2,421,-1.6433
2002,8,1,3,425,-2.9822
2002,8,1,4,515,-2.1599
2002,8,1,5,661,-1.9002
2002,8,2,1,161,0.1489
2002,8,2,2,175,0.0502
2002,8,2,3,169,-0.7356
2002,8,2,4,167,1.4044
2002,8,2,5,150,-0.0958
2002,8,3,1,148,0.4504
2002,8,3,2,165,1.1139
2002,8,3,3,169,-0.1813
2002,8,3,4,175,0.4219
2002,8,3,5,160,-1.0043
2002,9,1,1,369,-9.2612
2002,9,1,2,406,-11.0900
2002,9,1,3,399,-8.9399
2002,9,1,4,500,-8.5216
2002,9,1,5,776,-11.0747
2002,9,2,1,161,-7.9676
2002,9,2,2,164,-8.3139
2002,9,2,3,159,-9.1789
2002,9,2,4,169,-11.0483
2002,9,2,5,169,-5.7853
2002,9,3,1,146,-12.2223
2002,9,3,2,170,-9.5754
2002,9,3,3,169,-10.5624
2002,9,3,4,165,-9.3264
2002,9,3,5,167,-9.0332
2002,10,1,1,411,5.7637
2002,10,1,2,429,7.3130
2002,10,1,3,380,2.9912
2002,10,1,4,548,4.2644
2002,10,1,5,697,5.0437
2002,10,2,1,136,8.6723
2002,10,2,2,166,6.2020
2002,10,2,3,142,1.8784
2002,10,2,4,174,2.3106
2002,10,2,5,179,5.0414
2002,10,3,1,178,7.5164
2002,10,3,2,152,9.6497
2002,10,3,3,159,5.0722
2002,10,3,4,171,9.6817
2002,10,3,5,145,10.8905
2002,11,1,1,300,14.3407
2002,11,1,2,366,17.6829
2002,11,1,3,463,17.3908
2002,11,1,4,519,18.0318
2002,11,1,5,738,18.4349
2002,11,2,1,165,11.2441
2002,11,2,2,139,8.8627
2002,11,2,3,177,11.8114
2002,11,2,4,170,10.8650
2002,11,2,5,164,15.8979
2002,11,3,1,177,5.4486
2002,11,3,2,159,7.3792
2002,11,3,3,174,8.3620
2002,11,3,4,170,3.9700
2002,11,3,5,147,6.4074
2002,12,1,1,310,-3.8944
2002,12,1,2,356,-4.7034
2002,12,1,3,406,-5.7981
2002,12,1,4,527,-6.5924
2002,12,1,5,747,-7.7523
2002,12,2,1,161,-5.8097
2002,12,2,2,163,-6.2465
2002,12,2,3,153,-6.7458
2002,12,2,4,152,-7.3161
2002,12,2,5,195,-7.8994
2002,12,3,1,177,-3.8093
2002,12,3,2,174,-5.0898
2002,12,3,3,163,-4.8376
2002,12,3,4,172,-7.7669
2002,12,3,5,144,-8.6238
2003,1,1,1,360,0.3360
2003,1,1,2,367,-1.3731
2003,1,1,3,369,-1.5814
2003,1,1,4,565,-3.2071
2003,1,1,5,693,-0.6341
2003,1,2,1,158,-3.7737
2003,1,2,2,148,-4.3690
2003,1,2,3,172,-3.5584
2003,1,2,4,168,-1.3538
2003,1,2,5,169,-3.4372
2003,1,3,1,174,-1.6673
2003,1,3,2,168,-2.3526
2003,1,3,3,154,-2.2927
2003,1,3,4,171,-4.2249
2003,1,3,5,145,-3.2219
2003,2,1,1,354,-5.7503
2003,2,1,2,433,-3.0133
2003,2,1,3,410,-3.5311
2003,2,1,4,486,-4.5076
2003,2,1,5,624,-3.2230
2003,2,2,1,156,-4.2089
2003,2,2,2,183,-5.2839
2003,2,2,3,140,-2.5967
2003,2,2,4,178,-4.9667
2003,2,2,5,171,-2.6868
2003,2,3,1,161,-1.3882
2003,2,3,2,175,-0.2683
2003,2,3,3,176,-0.0151
2003,2,3,4,142,-2.4555
2003,2,3,5,163,-2.2013
2003,3,1,1,373,1.6794
2003,3,1,2,431,2.1507
2003,3,1,3,408,-0.3300
2003,3,1,4,510,0.8249
2003,3,1,5,558,0.9847
2003,3,2,1,167,0.0829
2003,3,2,2,165,1.3895
2003,3,2,3,149,1.5128
2003,3,2,4,162,1.9773
2003,3,2,5,188,1.7014
2003,3,3,1,145,-1.9374
2003,3,3,2,167,1.7206
2003,3,3,3,179,1.1251
2003,3,3,4,153,2.0032
2003,3,3,5,164,3.4472
2003,4,1,1,370,11.0996
2003,4,1,2,446,12.1285
2003,4,1,3,377,11.8264
2003,4,1,4,453,11.5331
2003,4,1,5,601,10.3334
2003,4,2,1,155,10.8432
2003,4,2,2,173,11.7412
2003,4,2,3,157,12.6716
2003,4,2,4,180,11.2349
2003,4,2,5,162,12.5262
2003,4,3,1,170,6.6060
2003,4,3,2,164,10.3775
2003,4,3,3,175,5.0771
2003,4,3,4,154,6.1162
2003,4,3,5,139,7.0277
2003,5,1,1,322,15.2420
2003,5,1,2,382,16.2000
2003,5,1,3,403,16.8547
2003,5,1,4,424,16.5251
2003,5,1,5,700,17.6486
2003,5,2,1,150,14.1384
2003,5,2,2,172,11.4048
2003,5,2,3,160,12.4853
2003,5,2,4,156,11.3673
2003,5,2,5,179,14.4512
2003,5,3,1,155,4.7548
2003,5,3,2,165,7.7853
2003,5,3,3,145,4.2587
2003,5,3,4,159,6.1571
2003,5,3,5,172,6.0208
2003,6,1,1,378,6.3574
2003,6,1,2,349,5.0057
2003,6,1,3,381,6.7630
2003,6,1,4,479,6.4496
2003,6,1,5,602,6.9727
2003,6,2,1,158,4.0077
2003,6,2,2,162,1.4570
2003,6,2,3,168,1.5644
2003,6,2,4,176,4.7825
2003,6,2,5,164,2.9239
2003,6,3,1,162,3.5525
2003,6,3,2,159,1.8739
2003,6,3,3,157,0.4311
2003,6,3,4,165,-0.0661
2003,6,3,5,165,1.2748
2003,7,1,1,316,9.9489
2003,7,1,2,370,8.9946
2003,7,1,3,436,8.5782
2003,7,1,4,391,8.1127
2003,7,1,5,656,9.5445
2003,7,2,1,147,6.0683
2003,7,2,2,153,6.3936
2003,7,2,3,155,6.0613
2003,7,2,4,161,7.0829
2003,7,2,5,181,5.8671
2003,7,3,1,160,1.2603
2003,7,3,2,184,3.2966
2003,7,3,3,162,2.3965
2003,7,3,4,161,-0.1912
2003,7,3,5,152,-0.3006
2003,8,1,1,369,4.4799
2003,8,1,2,375,5.0939
2003,8,1,3,387,3.7602
2003,8,1,4,468,6.8105
2003,8,1,5,540,5.7289
2003,8,2,1,181,5.5899
2003,8,2,2,138,5.0113
2003,8,2,3,150,5.0887
2003,8,2,4,148,6.7996
2003,8,2,5,177,6.5487
2003,8,3,1,162,2.5110
2003,8,3,2,160,3.6819
2003,8,3,3,163,2.4121
2003,8,3,4,166,2.5133
2003,8,3,5,180,4.1797
2003,9,1,1,407,1.8836
2003,9,1,2,376,2.5499
2003,9,1,3,359,3.1437
2003,9,1,4,402,4.1882
2003,9,1,5,563,4.8034
2003,9,2,1,152,-1.9929
2003,9,2,2,140,-3.1798
2003,9,2,3,158,-2.0366
2003,9,2,4,166,-3.3106
2003,9,2,5,188,-3.1161
2003,9,3,1,160,-1.4554
2003,9,3,2,172,-2.2995
2003,9,3,3,156,-0.9996
2003,9,3,4,172,-4.0100
2003,9,3,5,170,-0.3250
2003,10,1,1,325,7.5737
2003,10,1,2,306,8.7772
2003,10,1,3,423,9.1003
2003,10,1,4,453,10.7830
2003,10,1,5,575,10.9518
2003,10,2,1,150,8.3879
2003,10,2,2,171,9.2514
2003,10,2,3,182,9.3605
2003,10,2,4,142,9.5583
2003,10,2,5,169,7.3988
2003,10,3,1,172,6.8129
2003,10,3,2,161,8.0602
2003,10,3,3,164,8.0013
2003,10,3,4,163,2.8814
2003,10,3,5,164,4.2720
2003,11,1,1,293,3.4630
2003,11,1,2,395,3.4809
2003,11,1,3,381,4.1226
2003,11,1,4,459,5.1639
2003,11,1,5,532,6.4829
2003,11,2,1,139,4.1422
2003,11,2,2,175,2.8090
2003,11,2,3,152,3.1898
2003,11,2,4,185,3.1725
2003,11,2,5,170,2.8524
2003,11,3,1,167,-0.0174
2003,11,3,2,158,1.9182
2003,11,3,3,144,0.6021
2003,11,3,4,176,2.0221
2003,11,3,5,182,2.7244
2003,12,1,1,393,1.7844
2003,12,1,2,383,4.1435
2003,12,1,3,375,4.4975
2003,12,1,4,403,4.7860
2003,12,1,5,503,3.0360
2003,12,2,1,162,4.4753
2003,12,2,2,164,2.8609
2003,12,2,3,166,2.8573
2003,12,2,4,151,4.1123
2003,12,2,5,170,1.7202
2003,12,3,1,175,2.8136
2003,12,3,2,162,5.5652
2003,12,3,3,172,3.8133
2003,12,3,4,158,5.2166
2003,12,3,5,160,5.3916
2004,1,1,1,353,7.6398
2004,1,1,2,383,7.5828
2004,1,1,3,400,10.2062
2004,1,1,4,432,7.4826
2004,1,1,5,501,8.7013
2004,1,2,1,136,2.5267
2004,1,2,2,154,3.1110
2004,1,2,3,184,4.5711
2004,1,2,4,168,4.8168
2004,1,2,5,176,4.3324
2004,1,3,1,170,1.3461
2004,1,3,2,164,2.8262
2004,1,3,3,167,0.1855
2004,1,3,4,146,0.5066
2004,1,3,5,160,1.6019
2004,2,1,1,382,0.2401
2004,2,1,2,344,1.6267
2004,2,1,3,318,0.6490
2004,2,1,4,462,1.1370
2004,2,1,5,537,0.0848
2004,2,2,1,183,1.5156
2004,2,2,2,147,1.1728
2004,2,2,3,147,-0.1947
2004,2,2,4,178,0.1735
2004,2,2,5,184,-0.3787
2004,2,3,1,158,0.5726
2004,2,3,2,153,2.0689
2004,2,3,3,157,2.5145
2004,2,3,4,167,-1.3743
2004,2,3,5,176,1.7069
2004,3,1,1,407,-1.3318
2004,3,1,2,424,-0.9964
2004,3,1,3,378,-0.5693
2004,3,1,4,424,0.8879
2004,3,1,5,419,-1.0585
2004,3,2,1,152,-0.8247
2004,3,2,2,191,0.4679
2004,3,2,3,162,2.1249
2004,3,2,4,152,1.5588
2004,3,2,5,175,1.4887
2004,3,3,1,167,-1.5949
2004,3,3,2,146,-1.6142
2004,3,3,3,161,-2.8226
2004,3,3,4,163,-1.0868
2004,3,3,5,166,-0.4212
2004,4,1,1,401,-3.8799
2004,4,1,2,333,-3.4445
2004,4,1,3,372,-3.0386
2004,4,1,4,374,-3.6837
2004,4,1,5,606,-4.6341
2004,4,2,1,160,-3.9630
2004,4,2,2,143,-3.7121
2004,4,2,3,161,-4.2008
2004,4,2,4,150,-4.6232
2004,4,2,5,177,-3.7226
2004,4,3,1,155,-1.3121
2004,4,3,2,153,-2.3741
2004,4,3,3,177,-0.6138
2004,4,3,4,169,-0.1384
2004,4,3,5,156,1.2958
2004,5,1,1,367,-1.5671
2004,5,1,2,321,-0.0594
2004,5,1,3,422,-0.4369
2004,5,1,4,415,-1.9278
2004,5,1,5,580,-1.2796
2004,5,2,1,163,2.5971
2004,5,2,2,130,2.9517
2004,5,2,3,145,0.4590
2004,5,2,4,165,0.8752
2004,5,2,5,170,2.6121
2004,5,3,1,174,0.7851
2004,5,3,2,170,0.4115
2004,5,3,3,142,0.2948
2004,5,3,4,157,1.6797
2004,5,3,5,160,2.1700
2004,6,1,1,424,1.4723
2004,6,1,2,394,3.4310
2004,6,1,3,378,2.5477
2004,6,1,4,376,5.4449
2004,6,1,5,531,2.0855
2004,6,2,1,158,3.8515
2004,6,2,2,130,3.8829
2004,6,2,3,146,4.9253
2004,6,2,4,157,4.0770
2004,6,2,5,173,4.9965
2004,6,3,1,172,2.6868
2004,6,3,2,158,2.0020
2004,6,3,3,159,2.9054
2004,6,3,4,160,1.7022
2004,6,3,5,164,1.6230
2004,7,1,1,340,-8.5046
2004,7,1,2,421,-9.3649
2004,7,1,3,399,-8.9931
2004,7,1,4,492,-10.8898
2004,7,1,5,476,-8.0873
2004,7,2,1,169,-7.2942
2004,7,2,2,141,-7.3363
2004,7,2,3,142,-8.9805
2004,7,2,4,145,-7.2039
2004,7,2,5,151,-6.1303
2004,7,3,1,152,-4.8088
2004,7,3,2,162,-3.8631
2004,7,3,3,175,-3.4706
2004,7,3,4,174,-4.3709
2004,7,3,5,140,-2.9373
2004,8,1,1,399,-0.7698
2004,8,1,2,494,-1.2870
2004,8,1,3,411,-2.5007
2004,8,1,4,457,-2.6687
2004,8,1,5,402,-3.6375
2004,8,2,1,169,-2.0395
2004,8,2,2,152,-1.9955
2004,8,2,3,129,-3.1848
2004,8,2,4,121,-0.8428
2004,8,2,5,152,-1.2497
2004,8,3,1,154,-1.2110
2004,8,3,2,159,-1.0810
2004,8,3,3,152,0.6914
2004,8,3,4,175,-0.7341
2004,8,3,5,158,1.0555
2004,9,1,1,374,5.0076
2004,9,1,2,398,4.8992
2004,9,1,3,409,4.5270
2004,9,1,4,410,5.4718
