year,month,rank_ME,rank_EPRD,nstocks,ret_vw
1987,5,1,4,192,0.2674
1987,5,1,5,161,1.0440
1987,5,2,1,91,0.6259
1987,5,2,2,82,-0.1604
1987,5,2,3,83,-1.7231
1987,5,2,4,71,1.8465
1987,5,2,5,56,1.5047
1987,5,3,1,174,1.8699
1987,5,3,2,127,0.0048
1987,5,3,3,97,0.4903
1987,5,3,4,70,-0.7285
1987,5,3,5,67,2.8188
1987,6,1,1,102,3.2353
1987,6,1,2,163,1.6238
1987,6,1,3,169,1.4915
1987,6,1,4,191,2.5446
1987,6,1,5,161,2.5208
1987,6,2,1,91,6.4451
1987,6,2,2,82,4.0353
1987,6,2,3,83,3.8776
1987,6,2,4,70,5.1495
1987,6,2,5,55,1.5388
1987,6,3,1,174,5.9013
1987,6,3,2,127,4.5010
1987,6,3,3,97,4.3609
1987,6,3,4,70,4.6606
1987,6,3,5,67,3.6068
1987,7,1,1,110,3.7720
1987,7,1,2,154,4.9982
1987,7,1,3,162,3.3353
1987,7,1,4,228,2.9420
1987,7,1,5,184,6.2263
1987,7,2,1,84,4.0740
1987,7,2,2,78,3.6418
1987,7,2,3,73,3.9974
1987,7,2,4,64,4.9186
1987,7,2,5,53,5.7465
1987,7,3,1,164,5.1819
1987,7,3,2,113,4.4913
1987,7,3,3,104,2.4684
1987,7,3,4,83,5.5845
1987,7,3,5,80,9.4478
1987,8,1,1,110,3.7377
1987,8,1,2,153,2.6772
1987,8,1,3,156,3.1234
1987,8,1,4,225,2.8189
1987,8,1,5,183,-0.2343
1987,8,2,1,83,3.8173
1987,8,2,2,78,3.2625
1987,8,2,3,73,4.4582
1987,8,2,4,63,1.8578
1987,8,2,5,52,4.1559
1987,8,3,1,164,4.7143
1987,8,3,2,113,3.2506
1987,8,3,3,103,2.9128
1987,8,3,4,82,4.8640
1987,8,3,5,80,1.4885
1987,9,1,1,110,-0.3059
1987,9,1,2,153,1.0785
1987,9,1,3,156,-1.2807
1987,9,1,4,223,0.4365
1987,9,1,5,179,-1.6794
1987,9,2,1,83,-1.2033
1987,9,2,2,78,-4.1246
1987,9,2,3,73,-0.3015
1987,9,2,4,63,0.6135
1987,9,2,5,52,0.4170
1987,9,3,1,164,-1.8117
1987,9,3,2,113,-2.3185
1987,9,3,3,103,-5.0576
1987,9,3,4,81,-1.0170
1987,9,3,5,80,-1.9382
1987,10,1,1,110,-25.6701
1987,10,1,2,153,-27.9006
1987,10,1,3,155,-28.7685
1987,10,1,4,220,-31.0950
1987,10,1,5,179,-30.6286
1987,10,2,1,83,-27.7196
1987,10,2,2,78,-25.0837
1987,10,2,3,73,-25.1474
1987,10,2,4,63,-31.4509
1987,10,2,5,49,-31.2413
1987,10,3,1,164,-20.9248
1987,10,3,2,113,-19.3691
1987,10,3,3,103,-20.2228
1987,10,3,4,80,-24.5211
1987,10,3,5,79,-24.9026
1987,11,1,1,109,-0.3431
1987,11,1,2,150,-3.3443
1987,11,1,3,153,-3.2356
1987,11,1,4,217,-5.0513
1987,11,1,5,178,-6.3336
1987,11,2,1,83,-3.4117
1987,11,2,2,78,-2.8677
1987,11,2,3,73,-1.9513
1987,11,2,4,63,-1.4522
1987,11,2,5,48,-1.5655
1987,11,3,1,163,-8.2634
1987,11,3,2,113,-7.8530
1987,11,3,3,103,-7.2970
1987,11,3,4,78,-7.9769
1987,11,3,5,79,-6.1035
1987,12,1,1,109,5.6101
1987,12,1,2,147,7.5705
1987,12,1,3,152,5.5767
1987,12,1,4,216,5.1673
1987,12,1,5,179,5.5557
1987,12,2,1,83,11.3462
1987,12,2,2,78,6.4269
1987,12,2,3,72,7.5496
1987,12,2,4,63,7.9154
1987,12,2,5,48,4.3303
1987,12,3,1,163,7.9903
1987,12,3,2,113,7.3887
1987,12,3,3,103,6.3776
1987,12,3,4,76,9.6605
1987,12,3,5,79,7.5649
1988,1,1,1,109,2.1858
1988,1,1,2,146,3.8376
1988,1,1,3,152,4.1795
1988,1,1,4,214,6.6299
1988,1,1,5,178,4.7600
1988,1,2,1,83,0.6387
1988,1,2,2,78,4.5567
1988,1,2,3,71,1.8346
1988,1,2,4,63,5.4701
1988,1,2,5,46,4.5968
1988,1,3,1,163,2.6551
1988,1,3,2,113,5.8507
1988,1,3,3,103,4.9825
1988,1,3,4,76,1.5936
1988,1,3,5,78,3.9071
1988,2,1,1,109,8.2812
1988,2,1,2,145,8.1704
1988,2,1,3,152,7.5324
1988,2,1,4,212,8.1074
1988,2,1,5,174,6.4306
1988,2,2,1,83,9.8295
1988,2,2,2,77,7.7222
1988,2,2,3,71,8.1416
1988,2,2,4,62,9.0817
1988,2,2,5,46,10.4126
1988,2,3,1,163,4.8964
1988,2,3,2,113,3.7879
1988,2,3,3,103,4.9868
1988,2,3,4,75,6.0142
1988,2,3,5,78,7.7634
1988,3,1,1,109,4.4569
1988,3,1,2,144,6.1581
1988,3,1,3,152,6.1958
1988,3,1,4,210,5.8860
1988,3,1,5,172,3.5231
1988,3,2,1,83,3.3436
1988,3,2,2,77,0.4480
1988,3,2,3,71,4.6140
1988,3,2,4,62,1.1105
1988,3,2,5,43,3.9664
1988,3,3,1,163,-3.2855
1988,3,3,2,113,-3.1596
1988,3,3,3,103,-1.9479
1988,3,3,4,75,-2.5725
1988,3,3,5,78,-0.7876
1988,4,1,1,105,3.3380
1988,4,1,2,143,2.1490
1988,4,1,3,150,2.6613
1988,4,1,4,210,3.2824
1988,4,1,5,172,3.5579
1988,4,2,1,83,2.2395
1988,4,2,2,76,1.6002
1988,4,2,3,70,1.4028
1988,4,2,4,61,2.9671
1988,4,2,5,43,3.4776
1988,4,3,1,163,-0.8427
1988,4,3,2,112,1.8790
1988,4,3,3,102,2.6371
1988,4,3,4,74,1.5259
1988,4,3,5,78,2.6116
1988,5,1,1,105,-0.9523
1988,5,1,2,143,-0.5721
1988,5,1,3,150,-0.7331
1988,5,1,4,205,0.0002
1988,5,1,5,169,-1.7484
1988,5,2,1,83,-0.9201
1988,5,2,2,76,-0.3731
1988,5,2,3,69,-0.3958
1988,5,2,4,61,-1.1055
1988,5,2,5,43,0.0609
1988,5,3,1,163,-0.3426
1988,5,3,2,112,0.8982
1988,5,3,3,101,0.3997
1988,5,3,4,74,0.0574
1988,5,3,5,77,0.5420
1988,6,1,1,105,4.3521
1988,6,1,2,141,9.2404
1988,6,1,3,146,6.4103
1988,6,1,4,199,6.0712
1988,6,1,5,167,4.0593
1988,6,2,1,83,8.2377
1988,6,2,2,76,8.2825
1988,6,2,3,67,6.3954
1988,6,2,4,58,6.3321
1988,6,2,5,42,7.3454
1988,6,3,1,162,3.9643
1988,6,3,2,112,4.7303
1988,6,3,3,101,5.1264
1988,6,3,4,74,5.5278
1988,6,3,5,76,5.1609
1988,7,1,1,101,-0.0535
1988,7,1,2,130,-0.4629
1988,7,1,3,164,-0.8417
1988,7,1,4,208,-0.1816
1988,7,1,5,170,-0.7145
1988,7,2,1,100,0.3219
1988,7,2,2,72,-1.2971
1988,7,2,3,72,-0.6138
1988,7,2,4,64,-0.7918
1988,7,2,5,48,2.2321
1988,7,3,1,146,-0.3003
1988,7,3,2,117,-1.0124
1988,7,3,3,105,-0.3839
1988,7,3,4,74,-0.3043
1988,7,3,5,85,-0.7987
1988,8,1,1,100,-2.3066
1988,8,1,2,129,-1.0614
1988,8,1,3,163,-2.6161
1988,8,1,4,205,-2.7471
1988,8,1,5,170,-2.3831
1988,8,2,1,100,-3.7642
1988,8,2,2,72,-1.6623
1988,8,2,3,71,-2.3337
1988,8,2,4,63,-1.1800
1988,8,2,5,48,-1.9498
1988,8,3,1,146,-1.8966
1988,8,3,2,117,-2.5182
1988,8,3,3,105,-5.2290
1988,8,3,4,73,-3.5022
1988,8,3,5,85,-2.9993
1988,9,1,1,100,1.2178
1988,9,1,2,128,2.6507
1988,9,1,3,161,2.1584
1988,9,1,4,202,3.3987
1988,9,1,5,167,3.3000
1988,9,2,1,100,4.3639
1988,9,2,2,72,2.6960
1988,9,2,3,71,3.8401
1988,9,2,4,62,1.3392
1988,9,2,5,47,1.5925
1988,9,3,1,146,6.0227
1988,9,3,2,116,3.3789
1988,9,3,3,105,3.4085
1988,9,3,4,73,2.6778
1988,9,3,5,85,2.5951
1988,10,1,1,100,0.4728
1988,10,1,2,126,-0.7929
1988,10,1,3,159,-1.7067
1988,10,1,4,200,-2.4646
1988,10,1,5,167,-0.3236
1988,10,2,1,100,0.3029
1988,10,2,2,71,-0.2459
1988,10,2,3,71,0.6950
1988,10,2,4,61,-0.8260
1988,10,2,5,46,-2.1587
1988,10,3,1,146,1.2083
1988,10,3,2,116,1.7453
1988,10,3,3,105,3.0167
1988,10,3,4,73,2.3366
1988,10,3,5,85,6.3844
1988,11,1,1,100,-1.7099
1988,11,1,2,126,-2.6134
1988,11,1,3,155,-3.2177
1988,11,1,4,197,-4.0202
1988,11,1,5,165,-5.7854
1988,11,2,1,100,-2.1201
1988,11,2,2,71,-2.4926
1988,11,2,3,71,-2.2409
1988,11,2,4,60,-2.5407
1988,11,2,5,45,-3.7070
1988,11,3,1,146,-2.0507
1988,11,3,2,115,-1.4666
1988,11,3,3,105,-1.8161
1988,11,3,4,73,-1.1745
1988,11,3,5,83,0.8608
1988,12,1,1,100,3.6372
1988,12,1,2,126,3.2618
1988,12,1,3,154,5.3819
1988,12,1,4,193,4.9439
1988,12,1,5,165,4.6004
1988,12,2,1,100,4.3254
1988,12,2,2,70,4.0990
1988,12,2,3,71,2.8902
1988,12,2,4,60,5.6180
1988,12,2,5,43,6.9432
1988,12,3,1,146,2.8399
1988,12,3,2,115,1.9477
1988,12,3,3,105,2.8839
1988,12,3,4,73,1.2012
1988,12,3,5,80,1.3716
1989,1,1,1,100,3.1566
1989,1,1,2,125,6.2067
1989,1,1,3,153,5.7561
1989,1,1,4,190,3.7441
1989,1,1,5,165,5.4330
1989,1,2,1,100,4.3171
1989,1,2,2,70,4.6282
1989,1,2,3,70,5.8149
1989,1,2,4,60,4.3074
1989,1,2,5,43,4.0888
1989,1,3,1,146,6.6250
1989,1,3,2,114,6.0102
1989,1,3,3,105,5.6466
1989,1,3,4,73,7.2227
1989,1,3,5,79,8.3095
1989,2,1,1,100,0.5953
1989,2,1,2,125,1.1917
1989,2,1,3,151,0.4959
1989,2,1,4,189,1.5479
1989,2,1,5,163,1.0202
1989,2,2,1,100,0.7406
1989,2,2,2,70,-0.4235
1989,2,2,3,69,3.2693
1989,2,2,4,59,3.0387
1989,2,2,5,43,0.7666
1989,2,3,1,146,-2.4679
1989,2,3,2,113,-3.3190
1989,2,3,3,104,-2.5014
1989,2,3,4,73,-1.9719
1989,2,3,5,79,-1.6752
1989,3,1,1,100,3.4167
1989,3,1,2,123,2.0147
1989,3,1,3,150,3.7276
1989,3,1,4,188,2.4783
1989,3,1,5,163,2.4106
1989,3,2,1,100,2.4722
1989,3,2,2,70,4.3289
1989,3,2,3,68,1.5554
1989,3,2,4,59,1.4411
1989,3,2,5,41,6.6552
1989,3,3,1,146,3.9475
1989,3,3,2,113,1.3917
1989,3,3,3,104,0.5573
1989,3,3,4,73,0.2142
1989,3,3,5,79,1.4228
1989,4,1,1,100,1.7282
1989,4,1,2,121,2.3367
1989,4,1,3,150,2.1475
1989,4,1,4,185,2.7635
1989,4,1,5,162,1.6590
1989,4,2,1,100,5.7705
1989,4,2,2,70,3.6597
1989,4,2,3,67,4.3077
1989,4,2,4,59,4.3224
1989,4,2,5,41,1.8384
1989,4,3,1,146,6.1932
1989,4,3,2,113,4.2767
1989,4,3,3,104,5.2830
1989,4,3,4,73,4.0291
1989,4,3,5,78,4.3210
1989,5,1,1,100,3.2558
1989,5,1,2,121,2.2920
1989,5,1,3,150,3.9732
1989,5,1,4,183,2.3194
1989,5,1,5,162,3.9806
1989,5,2,1,100,5.1184
1989,5,2,2,70,5.5691
1989,5,2,3,66,2.8042
1989,5,2,4,59,3.5503
1989,5,2,5,41,1.6920
1989,5,3,1,146,5.2584
1989,5,3,2,113,4.6456
1989,5,3,3,104,3.9534
1989,5,3,4,73,2.4275
1989,5,3,5,77,1.9233
1989,6,1,1,100,-1.1815
1989,6,1,2,118,-1.7296
1989,6,1,3,148,0.8917
1989,6,1,4,181,-0.4526
1989,6,1,5,162,-2.4394
1989,6,2,1,100,0.5345
1989,6,2,2,69,-0.8241
1989,6,2,3,66,-1.8515
1989,6,2,4,59,0.4285
1989,6,2,5,41,-2.2080
1989,6,3,1,145,-0.5017
1989,6,3,2,112,-0.1070
1989,6,3,3,104,-0.8243
1989,6,3,4,73,-1.5395
1989,6,3,5,76,-0.1002
1989,7,1,1,105,4.4775
1989,7,1,2,129,4.9422
1989,7,1,3,142,2.7112
1989,7,1,4,175,-0.4066
1989,7,1,5,179,2.1089
1989,7,2,1,82,4.2533
1989,7,2,2,77,4.8161
1989,7,2,3,79,3.6790
1989,7,2,4,57,3.0392
1989,7,2,5,44,1.6238
1989,7,3,1,142,11.5833
1989,7,3,2,112,7.4467
1989,7,3,3,100,7.2249
1989,7,3,4,77,7.1865
1989,7,3,5,76,8.0911
1989,8,1,1,105,2.4314
1989,8,1,2,129,0.5484
1989,8,1,3,141,1.6629
1989,8,1,4,174,1.0691
1989,8,1,5,179,0.8502
1989,8,2,1,82,3.9157
1989,8,2,2,77,2.2874
1989,8,2,3,79,2.7141
1989,8,2,4,57,2.8740
1989,8,2,5,44,-1.1858
1989,8,3,1,142,0.0573
1989,8,3,2,112,0.8647
1989,8,3,3,99,2.3808
1989,8,3,4,74,3.4800
1989,8,3,5,75,5.2884
1989,9,1,1,105,-0.4668
1989,9,1,2,129,0.4576
1989,9,1,3,139,-0.6066
1989,9,1,4,171,-0.7151
1989,9,1,5,179,-1.2432
1989,9,2,1,81,0.7901
1989,9,2,2,77,0.3511
1989,9,2,3,77,-2.0412
1989,9,2,4,57,-0.7897
1989,9,2,5,43,0.1112
1989,9,3,1,142,-0.3174
1989,9,3,2,111,0.2062
1989,9,3,3,99,-1.5228
1989,9,3,4,74,-1.9453
1989,9,3,5,74,-1.1543
1989,10,1,1,105,-4.0855
1989,10,1,2,129,-3.2866
1989,10,1,3,138,-5.7561
1989,10,1,4,169,-7.0538
1989,10,1,5,175,-9.0632
1989,10,2,1,81,-3.8336
1989,10,2,2,77,-4.0502
1989,10,2,3,76,-6.6650
1989,10,2,4,57,-6.7001
1989,10,2,5,43,-4.3476
1989,10,3,1,142,0.0032
1989,10,3,2,111,-1.2630
1989,10,3,3,99,-3.3721
1989,10,3,4,74,-3.3330
1989,10,3,5,74,-5.2745
1989,11,1,1,104,-0.2013
1989,11,1,2,128,1.3589
1989,11,1,3,137,0.0510
1989,11,1,4,167,-0.5064
1989,11,1,5,171,0.8534
1989,11,2,1,81,2.2154
1989,11,2,2,77,0.9397
1989,11,2,3,76,0.3721
1989,11,2,4,57,1.9086
1989,11,2,5,43,2.0761
1989,11,3,1,142,2.6503
1989,11,3,2,111,3.0549
1989,11,3,3,99,2.2988
1989,11,3,4,73,1.6678
1989,11,3,5,73,1.2863
1989,12,1,1,104,0.8683
1989,12,1,2,128,0.5940
1989,12,1,3,137,-1.3691
1989,12,1,4,162,-0.3534
1989,12,1,5,172,-0.4914
1989,12,2,1,81,2.6577
1989,12,2,2,76,0.8639
1989,12,2,3,76,1.6625
1989,12,2,4,56,0.5312
1989,12,2,5,43,-0.9434
1989,12,3,1,142,1.7686
1989,12,3,2,111,3.3452
1989,12,3,3,99,2.3176
1989,12,3,4,73,2.3794
1989,12,3,5,72,2.8108
1990,1,1,1,104,-5.4769
1990,1,1,2,127,-5.9501
1990,1,1,3,133,-5.1961
1990,1,1,4,161,-5.8032
1990,1,1,5,170,-7.9720
1990,1,2,1,81,-7.0707
1990,1,2,2,76,-7.3599
1990,1,2,3,76,-9.0166
1990,1,2,4,55,-8.6549
1990,1,2,5,43,-5.2881
1990,1,3,1,141,-7.1816
1990,1,3,2,111,-6.6819
1990,1,3,3,98,-4.5058
1990,1,3,4,73,-4.9040
1990,1,3,5,72,-7.1826
1990,2,1,1,104,2.8984
1990,2,1,2,126,1.6318
1990,2,1,3,133,2.4872
1990,2,1,4,159,1.9332
1990,2,1,5,170,3.8610
1990,2,2,1,81,1.9566
1990,2,2,2,76,1.4098
1990,2,2,3,75,3.2460
1990,2,2,4,53,3.3673
1990,2,2,5,42,2.5277
1990,2,3,1,140,-0.4797
1990,2,3,2,111,0.8038
1990,2,3,3,97,2.2309
1990,2,3,4,73,2.8697
1990,2,3,5,70,3.3483
1990,3,1,1,103,4.5345
1990,3,1,2,125,3.4403
1990,3,1,3,132,2.3985
1990,3,1,4,157,2.5857
1990,3,1,5,169,3.5582
1990,3,2,1,81,3.2342
1990,3,2,2,76,4.3373
1990,3,2,3,73,4.8484
1990,3,2,4,53,4.2288
1990,3,2,5,42,4.0085
1990,3,3,1,141,4.2795
1990,3,3,2,111,2.1759
1990,3,3,3,97,1.8577
1990,3,3,4,73,1.6134
1990,3,3,5,70,2.7104
1990,4,1,1,103,0.8384
1990,4,1,2,123,-0.3051
1990,4,1,3,131,-1.8437
1990,4,1,4,155,-3.2135
1990,4,1,5,169,-5.5990
1990,4,2,1,81,-0.7737
1990,4,2,2,76,-4.1416
1990,4,2,3,73,-2.4659
1990,4,2,4,53,-4.8527
1990,4,2,5,40,-3.8771
1990,4,3,1,141,-0.0549
1990,4,3,2,111,-2.5044
1990,4,3,3,97,-2.5904
1990,4,3,4,73,-4.8029
1990,4,3,5,70,-4.7661
1990,5,1,1,103,8.7953
1990,5,1,2,123,3.1922
1990,5,1,3,131,5.3492
1990,5,1,4,153,5.6567
1990,5,1,5,169,4.4102
1990,5,2,1,81,8.2828
1990,5,2,2,76,5.5717
1990,5,2,3,73,4.2974
1990,5,2,4,53,7.9079
1990,5,2,5,40,7.4260
1990,5,3,1,141,11.1884
1990,5,3,2,111,8.8617
1990,5,3,3,97,8.4927
1990,5,3,4,72,7.8034
1990,5,3,5,70,6.5158
1990,6,1,1,103,2.9512
1990,6,1,2,123,1.5220
1990,6,1,3,131,0.7777
1990,6,1,4,151,0.9100
1990,6,1,5,167,0.1636
1990,6,2,1,81,1.2316
1990,6,2,2,75,1.2575
1990,6,2,3,73,0.0929
1990,6,2,4,52,0.2777
1990,6,2,5,40,-0.0143
1990,6,3,1,141,2.7428
1990,6,3,2,111,0.4732
1990,6,3,3,97,-1.6312
1990,6,3,4,72,-1.8573
1990,6,3,5,70,-4.1355
1990,7,1,1,85,-2.1442
1990,7,1,2,146,-2.2357
1990,7,1,3,144,-3.7496
1990,7,1,4,147,-2.4988
1990,7,1,5,174,-6.6361
1990,7,2,1,78,-2.1291
1990,7,2,2,86,-2.9910
1990,7,2,3,72,-3.1877
1990,7,2,4,62,-0.7063
1990,7,2,5,47,1.3183
1990,7,3,1,137,-0.0018
1990,7,3,2,104,0.9804
1990,7,3,3,105,-0.6852
1990,7,3,4,78,0.5707
1990,7,3,5,72,-1.8843
1990,8,1,1,85,-12.0902
1990,8,1,2,145,-11.8451
1990,8,1,3,144,-12.9029
1990,8,1,4,145,-10.6032
1990,8,1,5,173,-11.3009
1990,8,2,1,78,-10.5075
1990,8,2,2,86,-11.7696
1990,8,2,3,71,-12.5338
1990,8,2,4,62,-12.5711
1990,8,2,5,47,-8.4578
1990,8,3,1,137,-8.6355
1990,8,3,2,104,-8.5771
1990,8,3,3,105,-9.0218
1990,8,3,4,78,-6.7730
1990,8,3,5,71,-9.9726
1990,9,1,1,85,-5.2540
1990,9,1,2,145,-7.5316
1990,9,1,3,143,-8.2647
1990,9,1,4,142,-6.2082
1990,9,1,5,173,-8.3509
1990,9,2,1,78,-4.7803
1990,9,2,2,86,-4.1640
1990,9,2,3,71,-5.2672
1990,9,2,4,61,-10.0735
1990,9,2,5,46,-7.1440
1990,9,3,1,137,-4.6217
1990,9,3,2,103,-4.6105
1990,9,3,3,104,-3.6193
1990,9,3,4,78,-4.1369
1990,9,3,5,70,-6.5715
1990,10,1,1,85,-4.7790
1990,10,1,2,145,-5.6174
1990,10,1,3,143,-3.4912
1990,10,1,4,140,-5.6236
1990,10,1,5,173,-10.2607
1990,10,2,1,78,-2.2102
1990,10,2,2,84,-4.3562
1990,10,2,3,71,-4.5455
1990,10,2,4,61,-5.8739
1990,10,2,5,46,-12.9282
1990,10,3,1,137,2.1811
1990,10,3,2,103,1.3630
1990,10,3,3,104,-0.7727
1990,10,3,4,78,-3.8958
1990,10,3,5,70,-0.4108
1990,11,1,1,85,2.8266
1990,11,1,2,145,2.6615
1990,11,1,3,142,3.8382
1990,11,1,4,139,3.5111
1990,11,1,5,171,0.4498
1990,11,2,1,77,7.4697
1990,11,2,2,84,7.7666
1990,11,2,3,71,6.5122
1990,11,2,4,60,6.7288
1990,11,2,5,46,2.2336
1990,11,3,1,137,7.5699
1990,11,3,2,103,6.2747
1990,11,3,3,104,6.3588
1990,11,3,4,78,3.2213
1990,11,3,5,70,3.1626
1990,12,1,1,85,3.9635
1990,12,1,2,145,0.5290
1990,12,1,3,141,1.3927
1990,12,1,4,139,0.1968
1990,12,1,5,170,-1.1635
1990,12,2,1,77,6.0444
1990,12,2,2,82,4.2359
1990,12,2,3,71,3.6410
1990,12,2,4,59,3.9812
1990,12,2,5,46,-0.9120
1990,12,3,1,137,3.5412
1990,12,3,2,103,4.0501
1990,12,3,3,104,2.5011
1990,12,3,4,78,0.6918
1990,12,3,5,70,0.1676
1991,1,1,1,85,5.4321
1991,1,1,2,145,10.3351
1991,1,1,3,141,7.7703
1991,1,1,4,136,11.6129
1991,1,1,5,167,8.6405
1991,1,2,1,77,6.6225
1991,1,2,2,82,6.5236
1991,1,2,3,71,6.4959
1991,1,2,4,58,8.9827
1991,1,2,5,46,4.3681
1991,1,3,1,137,4.8775
1991,1,3,2,103,2.5389
1991,1,3,3,103,5.8615
1991,1,3,4,78,3.3408
1991,1,3,5,70,6.3591
1991,2,1,1,85,10.6946
1991,2,1,2,145,8.7943
1991,2,1,3,141,8.8821
1991,2,1,4,135,10.4504
1991,2,1,5,167,10.0887
1991,2,2,1,77,9.3533
1991,2,2,2,82,8.9650
1991,2,2,3,71,7.7830
1991,2,2,4,57,11.8411
1991,2,2,5,46,15.1943
1991,2,3,1,137,9.0576
1991,2,3,2,103,6.0898
1991,2,3,3,103,4.9776
1991,2,3,4,77,8.4469
1991,2,3,5,70,6.2095
1991,3,1,1,85,6.5918
1991,3,1,2,144,6.6343
1991,3,1,3,141,6.7031
1991,3,1,4,134,5.0935
1991,3,1,5,167,4.5724
1991,3,2,1,77,5.0137
1991,3,2,2,82,3.2598
1991,3,2,3,71,3.5816
1991,3,2,4,57,2.8673
1991,3,2,5,46,0.2361
1991,3,3,1,137,5.1939
1991,3,3,2,103,2.7399
1991,3,3,3,103,-0.6257
1991,3,3,4,77,1.2217
1991,3,3,5,70,-1.2175
1991,4,1,1,85,1.8848
1991,4,1,2,144,-0.3228
1991,4,1,3,140,0.3258
1991,4,1,4,134,0.1430
1991,4,1,5,166,-2.5099
1991,4,2,1,77,2.0828
1991,4,2,2,82,1.0356
1991,4,2,3,71,1.5319
1991,4,2,4,57,-0.5423
1991,4,2,5,46,0.5774
1991,4,3,1,137,-0.1532
1991,4,3,2,103,-0.2173
1991,4,3,3,102,-0.2605
1991,4,3,4,77,2.2735
1991,4,3,5,70,0.8650
1991,5,1,1,85,2.8945
1991,5,1,2,144,4.3450
1991,5,1,3,140,4.4468
1991,5,1,4,131,4.0442
1991,5,1,5,166,1.2856
1991,5,2,1,77,5.5234
1991,5,2,2,82,4.9093
1991,5,2,3,71,1.4181
1991,5,2,4,57,5.6801
1991,5,2,5,46,2.0428
1991,5,3,1,137,4.6806
1991,5,3,2,103,3.0992
1991,5,3,3,102,6.2357
1991,5,3,4,77,2.9409
1991,5,3,5,70,5.1445
1991,6,1,1,85,-2.0583
1991,6,1,2,143,-3.8791
1991,6,1,3,140,-4.6961
1991,6,1,4,128,-1.8333
1991,6,1,5,165,-4.9505
1991,6,2,1,77,-2.9997
1991,6,2,2,82,-2.1314
1991,6,2,3,71,-1.1438
1991,6,2,4,57,-5.6893
1991,6,2,5,45,-6.4922
1991,6,3,1,137,-4.4721
1991,6,3,2,103,-3.7590
1991,6,3,3,102,-5.0484
1991,6,3,4,76,-4.1665
1991,6,3,5,70,-4.6946
1991,7,1,1,84,1.1485
1991,7,1,2,161,3.4188
1991,7,1,3,142,1.4186
1991,7,1,4,146,1.3374
1991,7,1,5,183,0.3216
1991,7,2,1,72,1.9825
1991,7,2,2,83,3.1701
1991,7,2,3,66,2.1058
1991,7,2,4,55,1.2284
1991,7,2,5,48,3.7958
1991,7,3,1,141,6.2986
1991,7,3,2,104,4.2359
1991,7,3,3,101,2.9445
1991,7,3,4,84,3.3079
1991,7,3,5,71,3.6314
1991,8,1,1,84,2.1504
1991,8,1,2,160,4.0905
1991,8,1,3,139,0.9142
1991,8,1,4,144,2.8671
1991,8,1,5,182,-0.5842
1991,8,2,1,72,2.2030
1991,8,2,2,83,3.4192
1991,8,2,3,66,2.7373
1991,8,2,4,54,1.2353
1991,8,2,5,48,2.5199
1991,8,3,1,141,4.5960
1991,8,3,2,104,2.2166
1991,8,3,3,100,0.5456
1991,8,3,4,84,0.8248
1991,8,3,5,70,0.0266
1991,9,1,1,84,1.1956
1991,9,1,2,160,-0.5848
1991,9,1,3,139,1.1957
1991,9,1,4,144,-0.2633
1991,9,1,5,180,-1.5297
1991,9,2,1,72,0.8801
1991,9,2,2,83,1.1611
1991,9,2,3,66,-0.5820
1991,9,2,4,54,-1.5786
1991,9,2,5,48,-1.6988
1991,9,3,1,141,-2.1083
1991,9,3,2,104,-1.6249
1991,9,3,3,100,-0.0597
1991,9,3,4,84,-2.1064
1991,9,3,5,70,-3.4113
1991,10,1,1,84,3.5810
1991,10,1,2,160,2.2825
1991,10,1,3,139,1.2153
1991,10,1,4,144,2.6331
1991,10,1,5,179,2.8930
1991,10,2,1,72,2.1899
1991,10,2,2,83,0.4124
1991,10,2,3,65,0.1938
1991,10,2,4,54,-1.1795
1991,10,2,5,48,0.4158
1991,10,3,1,141,1.5381
1991,10,3,2,103,1.4881
1991,10,3,3,100,0.5690
1991,10,3,4,84,2.3868
1991,10,3,5,70,1.5376
1991,11,1,1,84,1.3559
1991,11,1,2,158,-1.6317
1991,11,1,3,137,-1.6460
1991,11,1,4,144,-4.5531
1991,11,1,5,179,-1.7500
1991,11,2,1,72,-1.7650
1991,11,2,2,83,-3.0536
1991,11,2,3,65,-3.3657
1991,11,2,4,54,-7.6454
1991,11,2,5,48,-7.7500
1991,11,3,1,141,-0.1507
1991,11,3,2,103,-3.2416
1991,11,3,3,100,-5.2804
1991,11,3,4,84,-5.9170
1991,11,3,5,70,-7.0541
1991,12,1,1,83,4.0335
1991,12,1,2,157,7.6868
1991,12,1,3,136,1.8359
1991,12,1,4,143,10.8231
1991,12,1,5,174,-0.4159
1991,12,2,1,72,10.7579
1991,12,2,2,83,6.7227
1991,12,2,3,65,8.3930
1991,12,2,4,54,4.3645
1991,12,2,5,48,4.2442
1991,12,3,1,141,15.7576
1991,12,3,2,103,9.6838
1991,12,3,3,100,8.8687
1991,12,3,4,84,8.3405
1991,12,3,5,70,5.0403
1992,1,1,1,83,9.4946
1992,1,1,2,155,8.4370
1992,1,1,3,136,9.6554
1992,1,1,4,140,7.3053
1992,1,1,5,174,17.1526
1992,1,2,1,72,5.6472
1992,1,2,2,83,4.2794
1992,1,2,3,65,5.2130
1992,1,2,4,54,6.9792
1992,1,2,5,48,2.7051
1992,1,3,1,141,-3.8600
1992,1,3,2,103,-1.6485
1992,1,3,3,100,-1.6397
1992,1,3,4,84,1.4482
1992,1,3,5,70,2.2438
1992,2,1,1,83,1.3639
1992,2,1,2,155,2.1090
