year,month,rank_ME,rank_RER,nstocks,ret_vw
2011,12,1,2,139,0.9215
2011,12,1,3,117,0.1400
2011,12,1,4,151,2.3898
2011,12,1,5,241,1.3491
2011,12,2,1,105,-0.4101
2011,12,2,2,62,-1.5207
2011,12,2,3,84,-0.1923
2011,12,2,4,76,0.9735
2011,12,2,5,73,1.1616
2011,12,3,1,49,0.0010
2011,12,3,2,55,1.1664
2011,12,3,3,59,-0.4913
2011,12,3,4,81,0.8351
2011,12,3,5,81,1.1772
2012,1,1,1,370,7.9642
2012,1,1,2,138,11.0333
2012,1,1,3,116,9.6280
2012,1,1,4,150,10.1563
2012,1,1,5,240,11.3568
2012,1,2,1,105,7.7897
2012,1,2,2,62,8.3685
2012,1,2,3,84,6.2317
2012,1,2,4,76,7.1824
2012,1,2,5,73,6.4743
2012,1,3,1,48,7.5166
2012,1,3,2,55,2.3157
2012,1,3,3,59,5.1630
2012,1,3,4,81,5.5396
2012,1,3,5,81,6.7113
2012,2,1,1,366,1.9633
2012,2,1,2,136,2.1041
2012,2,1,3,115,-0.6183
2012,2,1,4,149,3.0077
2012,2,1,5,240,0.4034
2012,2,2,1,102,4.1211
2012,2,2,2,62,4.9616
2012,2,2,3,84,2.5604
2012,2,2,4,75,4.2723
2012,2,2,5,73,2.8969
2012,2,3,1,48,3.1155
2012,2,3,2,55,2.3937
2012,2,3,3,59,3.9811
2012,2,3,4,80,2.3969
2012,2,3,5,81,4.2126
2012,3,1,1,363,4.3372
2012,3,1,2,135,0.9184
2012,3,1,3,114,3.4628
2012,3,1,4,147,5.0385
2012,3,1,5,237,3.2409
2012,3,2,1,102,2.1425
2012,3,2,2,62,2.5043
2012,3,2,3,84,3.1753
2012,3,2,4,74,4.1990
2012,3,2,5,73,3.1211
2012,3,3,1,47,1.9650
2012,3,3,2,55,3.4348
2012,3,3,3,57,2.6852
2012,3,3,4,80,3.3836
2012,3,3,5,81,3.9246
2012,4,1,1,358,-2.8843
2012,4,1,2,135,-2.9953
2012,4,1,3,114,-2.4590
2012,4,1,4,145,-1.7451
2012,4,1,5,235,-2.5375
2012,4,2,1,102,-0.1432
2012,4,2,2,62,-0.4705
2012,4,2,3,84,-1.7580
2012,4,2,4,74,-0.8583
2012,4,2,5,73,-1.8588
2012,4,3,1,47,-2.3972
2012,4,3,2,55,-0.1197
2012,4,3,3,57,-0.0859
2012,4,3,4,80,-1.3050
2012,4,3,5,81,-0.5011
2012,5,1,1,353,-6.8321
2012,5,1,2,135,-6.4293
2012,5,1,3,113,-8.3258
2012,5,1,4,145,-7.1537
2012,5,1,5,231,-5.8492
2012,5,2,1,101,-5.6561
2012,5,2,2,62,-6.4734
2012,5,2,3,84,-4.4539
2012,5,2,4,74,-6.7386
2012,5,2,5,73,-5.3121
2012,5,3,1,47,-6.9313
2012,5,3,2,55,-3.1187
2012,5,3,3,57,-5.1113
2012,5,3,4,80,-2.4311
2012,5,3,5,81,-7.8405
2012,6,1,1,348,6.8743
2012,6,1,2,135,5.7595
2012,6,1,3,110,6.5797
2012,6,1,4,145,6.7080
2012,6,1,5,230,9.3414
2012,6,2,1,100,6.2887
2012,6,2,2,62,3.2298
2012,6,2,3,84,8.0657
2012,6,2,4,74,4.3869
2012,6,2,5,73,3.9988
2012,6,3,1,47,3.4677
2012,6,3,2,55,2.2495
2012,6,3,3,56,0.5932
2012,6,3,4,80,3.3965
2012,6,3,5,81,2.5469
2012,7,1,1,382,-1.2838
2012,7,1,2,112,-1.9829
2012,7,1,3,135,-3.6429
2012,7,1,4,154,-4.1683
2012,7,1,5,215,-3.9660
2012,7,2,1,109,-3.6666
2012,7,2,2,65,-4.6534
2012,7,2,3,75,-2.9424
2012,7,2,4,81,-0.8881
2012,7,2,5,76,-3.2082
2012,7,3,1,54,-1.4533
2012,7,3,2,50,1.3255
2012,7,3,3,65,1.7878
2012,7,3,4,80,1.8049
2012,7,3,5,92,-0.9659
2012,8,1,1,377,1.8130
2012,8,1,2,111,1.9443
2012,8,1,3,134,3.5835
2012,8,1,4,153,4.9643
2012,8,1,5,212,4.1131
2012,8,2,1,108,2.4854
2012,8,2,2,65,3.8713
2012,8,2,3,75,3.9228
2012,8,2,4,81,3.9890
2012,8,2,5,75,5.0380
2012,8,3,1,53,1.2327
2012,8,3,2,50,0.4042
2012,8,3,3,65,2.4365
2012,8,3,4,80,1.8983
2012,8,3,5,92,4.1814
2012,9,1,1,376,5.0309
2012,9,1,2,109,3.5717
2012,9,1,3,131,5.0027
2012,9,1,4,152,4.9613
2012,9,1,5,211,5.4203
2012,9,2,1,108,3.2704
2012,9,2,2,64,0.9602
2012,9,2,3,74,2.6032
2012,9,2,4,81,1.1960
2012,9,2,5,75,4.6217
2012,9,3,1,53,2.4166
2012,9,3,2,50,1.4569
2012,9,3,3,65,2.4004
2012,9,3,4,79,1.8821
2012,9,3,5,91,2.0646
2012,10,1,1,375,-4.9769
2012,10,1,2,108,-5.7737
2012,10,1,3,130,-2.9858
2012,10,1,4,148,-3.9692
2012,10,1,5,208,-2.6669
2012,10,2,1,108,-2.4304
2012,10,2,2,63,-1.9863
2012,10,2,3,74,-2.5265
2012,10,2,4,81,-3.2120
2012,10,2,5,75,-2.7968
2012,10,3,1,53,-0.5078
2012,10,3,2,50,-0.9707
2012,10,3,3,65,-2.3657
2012,10,3,4,78,-1.3481
2012,10,3,5,91,-3.1845
2012,11,1,1,373,0.9590
2012,11,1,2,108,0.9233
2012,11,1,3,129,1.7035
2012,11,1,4,147,0.3279
2012,11,1,5,206,2.6554
2012,11,2,1,108,1.4778
2012,11,2,2,63,1.4764
2012,11,2,3,74,2.0241
2012,11,2,4,79,1.7726
2012,11,2,5,74,1.1680
2012,11,3,1,53,5.0613
2012,11,3,2,50,1.8669
2012,11,3,3,65,2.6406
2012,11,3,4,77,1.7481
2012,11,3,5,91,0.9991
2012,12,1,1,370,2.7050
2012,12,1,2,107,3.1013
2012,12,1,3,128,3.3471
2012,12,1,4,145,3.9339
2012,12,1,5,203,2.7503
2012,12,2,1,108,3.2847
2012,12,2,2,63,2.2287
2012,12,2,3,74,3.6230
2012,12,2,4,78,3.4529
2012,12,2,5,74,3.9175
2012,12,3,1,53,2.4756
2012,12,3,2,50,0.1257
2012,12,3,3,65,1.2337
2012,12,3,4,77,0.0645
2012,12,3,5,91,1.5092
2013,1,1,1,367,7.4283
2013,1,1,2,104,6.9955
2013,1,1,3,126,6.0605
2013,1,1,4,143,5.4459
2013,1,1,5,201,4.7893
2013,1,2,1,107,5.7477
2013,1,2,2,61,6.4929
2013,1,2,3,74,4.9579
2013,1,2,4,78,6.6925
2013,1,2,5,73,8.6210
2013,1,3,1,53,5.5082
2013,1,3,2,50,5.3081
2013,1,3,3,64,7.1712
2013,1,3,4,77,5.2147
2013,1,3,5,91,6.6469
2013,2,1,1,363,0.8891
2013,2,1,2,104,1.6264
2013,2,1,3,126,-0.6876
2013,2,1,4,142,1.5957
2013,2,1,5,200,0.9777
2013,2,2,1,107,1.5216
2013,2,2,2,61,1.6136
2013,2,2,3,74,0.8002
2013,2,2,4,78,-1.1246
2013,2,2,5,72,1.1559
2013,2,3,1,52,1.6520
2013,2,3,2,50,3.9131
2013,2,3,3,64,2.8106
2013,2,3,4,77,1.5913
2013,2,3,5,90,0.8779
2013,3,1,1,363,6.7793
2013,3,1,2,103,7.6984
2013,3,1,3,126,5.4165
2013,3,1,4,142,4.5038
2013,3,1,5,199,8.1458
2013,3,2,1,106,3.6297
2013,3,2,2,61,4.8718
2013,3,2,3,72,4.9702
2013,3,2,4,78,4.4715
2013,3,2,5,72,3.0018
2013,3,3,1,52,4.3770
2013,3,3,2,50,4.3462
2013,3,3,3,64,5.0765
2013,3,3,4,77,5.7232
2013,3,3,5,90,4.7641
2013,4,1,1,356,0.4246
2013,4,1,2,102,1.0812
2013,4,1,3,126,1.5678
2013,4,1,4,142,0.2863
2013,4,1,5,196,0.8317
2013,4,2,1,106,-1.5780
2013,4,2,2,61,-2.1317
2013,4,2,3,72,1.7161
2013,4,2,4,78,-0.3361
2013,4,2,5,72,1.4171
2013,4,3,1,52,3.0405
2013,4,3,2,50,3.5712
2013,4,3,3,64,0.6492
2013,4,3,4,77,1.6377
2013,4,3,5,90,3.7844
2013,5,1,1,351,6.0649
2013,5,1,2,102,2.8760
2013,5,1,3,125,3.2998
2013,5,1,4,140,3.4456
2013,5,1,5,196,7.1133
2013,5,2,1,105,3.4277
2013,5,2,2,59,7.1116
2013,5,2,3,72,7.1022
2013,5,2,4,78,6.6129
2013,5,2,5,72,6.7664
2013,5,3,1,52,5.8170
2013,5,3,2,50,-1.7034
2013,5,3,3,64,1.9671
2013,5,3,4,77,1.5145
2013,5,3,5,90,2.4548
2013,6,1,1,349,1.4319
2013,6,1,2,100,-1.7305
2013,6,1,3,124,0.9197
2013,6,1,4,140,0.2970
2013,6,1,5,194,2.5916
2013,6,2,1,105,1.5199
2013,6,2,2,59,-0.2067
2013,6,2,3,72,-2.2756
2013,6,2,4,78,-1.3678
2013,6,2,5,71,2.6358
2013,6,3,1,52,0.5921
2013,6,3,2,50,1.3883
2013,6,3,3,64,-1.5901
2013,6,3,4,77,-1.0930
2013,6,3,5,90,-1.7728
2013,7,1,1,337,6.8468
2013,7,1,2,133,8.8977
2013,7,1,3,105,4.6703
2013,7,1,4,133,10.7033
2013,7,1,5,209,7.1185
2013,7,2,1,118,7.8294
2013,7,2,2,57,5.6573
2013,7,2,3,69,8.2197
2013,7,2,4,79,6.9791
2013,7,2,5,81,6.7978
2013,7,3,1,52,4.1098
2013,7,3,2,50,4.3174
2013,7,3,3,66,5.7265
2013,7,3,4,77,9.0827
2013,7,3,5,98,3.9017
2013,8,1,1,336,-2.6418
2013,8,1,2,133,-1.7613
2013,8,1,3,104,-2.7118
2013,8,1,4,133,-4.1434
2013,8,1,5,207,-1.5514
2013,8,2,1,118,-1.9927
2013,8,2,2,56,-3.3122
2013,8,2,3,68,-2.6636
2013,8,2,4,79,-0.2121
2013,8,2,5,80,-1.6891
2013,8,3,1,51,-0.8187
2013,8,3,2,50,-2.5800
2013,8,3,3,65,-3.0781
2013,8,3,4,77,-1.0770
2013,8,3,5,98,-1.7280
2013,9,1,1,332,6.9150
2013,9,1,2,131,7.8826
2013,9,1,3,103,8.1351
2013,9,1,4,131,6.7121
2013,9,1,5,204,9.1674
2013,9,2,1,118,5.1246
2013,9,2,2,55,7.6705
2013,9,2,3,68,6.2827
2013,9,2,4,79,7.5524
2013,9,2,5,80,7.2018
2013,9,3,1,51,4.4445
2013,9,3,2,50,3.0073
2013,9,3,3,65,2.7711
2013,9,3,4,77,6.1763
2013,9,3,5,98,5.1638
2013,10,1,1,330,1.3550
2013,10,1,2,131,-0.8080
2013,10,1,3,102,3.7165
2013,10,1,4,129,1.0664
2013,10,1,5,202,1.1684
2013,10,2,1,117,1.9044
2013,10,2,2,55,2.2264
2013,10,2,3,68,2.7708
2013,10,2,4,79,2.7497
2013,10,2,5,80,-0.2593
2013,10,3,1,51,3.1189
2013,10,3,2,49,4.4759
2013,10,3,3,65,4.2963
2013,10,3,4,77,3.3621
2013,10,3,5,98,4.4667
2013,11,1,1,327,4.6665
2013,11,1,2,129,8.0904
2013,11,1,3,102,5.5559
2013,11,1,4,128,6.7245
2013,11,1,5,200,6.7790
2013,11,2,1,116,4.3632
2013,11,2,2,53,-0.1023
2013,11,2,3,66,1.7849
2013,11,2,4,79,3.8652
2013,11,2,5,80,6.4919
2013,11,3,1,51,0.7592
2013,11,3,2,49,1.7160
2013,11,3,3,65,3.7120
2013,11,3,4,75,3.2283
2013,11,3,5,98,4.4051
2013,12,1,1,322,3.4123
2013,12,1,2,128,3.4953
2013,12,1,3,100,2.5704
2013,12,1,4,126,2.0749
2013,12,1,5,196,3.8191
2013,12,2,1,116,1.4425
2013,12,2,2,52,4.5993
2013,12,2,3,65,0.8792
2013,12,2,4,78,0.5418
2013,12,2,5,80,3.7732
2013,12,3,1,51,3.8012
2013,12,3,2,49,2.8623
2013,12,3,3,65,2.9257
2013,12,3,4,75,1.9219
2013,12,3,5,98,1.1849
2014,1,1,1,319,0.0477
2014,1,1,2,128,-1.7198
2014,1,1,3,100,-2.0342
2014,1,1,4,125,-1.4933
2014,1,1,5,196,1.0809
2014,1,2,1,116,-2.4442
2014,1,2,2,51,-2.7635
2014,1,2,3,65,-3.0782
2014,1,2,4,78,-1.3428
2014,1,2,5,78,0.9193
2014,1,3,1,51,-2.2480
2014,1,3,2,49,-3.7986
2014,1,3,3,65,-3.8695
2014,1,3,4,74,-2.1817
2014,1,3,5,98,-1.2786
2014,2,1,1,317,4.1957
2014,2,1,2,127,4.4032
2014,2,1,3,99,7.9126
2014,2,1,4,125,5.6010
2014,2,1,5,196,4.6871
2014,2,2,1,115,5.0564
2014,2,2,2,50,3.9296
2014,2,2,3,64,5.8453
2014,2,2,4,78,5.4658
2014,2,2,5,77,5.5801
2014,2,3,1,51,5.5840
2014,2,3,2,49,5.4693
2014,2,3,3,65,5.9553
2014,2,3,4,74,4.8738
2014,2,3,5,96,5.9677
2014,3,1,1,311,-0.4004
2014,3,1,2,126,-3.3778
2014,3,1,3,97,-1.5087
2014,3,1,4,123,-1.4355
2014,3,1,5,195,-1.0853
2014,3,2,1,115,-1.3538
2014,3,2,2,48,0.0767
2014,3,2,3,63,-0.5694
2014,3,2,4,78,-1.5277
2014,3,2,5,77,-6.1308
2014,3,3,1,51,-1.3071
2014,3,3,2,49,0.1541
2014,3,3,3,65,0.2053
2014,3,3,4,74,-1.6890
2014,3,3,5,96,-0.9109
2014,4,1,1,311,-7.6533
2014,4,1,2,125,-8.4152
2014,4,1,3,97,-6.2331
2014,4,1,4,122,-7.1069
2014,4,1,5,195,-6.8806
2014,4,2,1,115,-4.8202
2014,4,2,2,48,-4.0745
2014,4,2,3,63,-4.1300
2014,4,2,4,78,-6.5750
2014,4,2,5,77,-5.9226
2014,4,3,1,51,-2.2922
2014,4,3,2,49,-0.6876
2014,4,3,3,65,-0.6873
2014,4,3,4,74,-0.1022
2014,4,3,5,96,-0.6046
2014,5,1,1,310,-0.5327
2014,5,1,2,124,-1.0802
2014,5,1,3,96,-0.1208
2014,5,1,4,121,-2.5079
2014,5,1,5,195,-1.4272
2014,5,2,1,114,0.3459
2014,5,2,2,48,-0.4530
2014,5,2,3,63,2.0359
2014,5,2,4,78,2.7330
2014,5,2,5,77,0.3142
2014,5,3,1,51,5.1423
2014,5,3,2,49,2.7325
2014,5,3,3,65,2.6227
2014,5,3,4,74,1.9818
2014,5,3,5,96,1.8639
2014,6,1,1,309,4.5092
2014,6,1,2,124,6.7141
2014,6,1,3,96,5.2642
2014,6,1,4,120,12.4265
2014,6,1,5,194,5.7938
2014,6,2,1,114,5.7982
2014,6,2,2,48,3.8537
2014,6,2,3,63,5.8949
2014,6,2,4,78,7.5386
2014,6,2,5,77,4.3446
2014,6,3,1,51,3.1639
2014,6,3,2,49,2.4585
2014,6,3,3,65,1.6095
2014,6,3,4,74,2.5946
2014,6,3,5,95,1.3947
2014,7,1,1,337,-7.8316
2014,7,1,2,136,-5.5479
2014,7,1,3,115,-8.0545
2014,7,1,4,126,-6.4000
2014,7,1,5,188,-7.5163
2014,7,2,1,116,-5.3518
2014,7,2,2,88,-7.3400
2014,7,2,3,63,-5.5257
2014,7,2,4,71,-5.8769
2014,7,2,5,89,-2.8480
2014,7,3,1,44,-2.9735
2014,7,3,2,66,-1.7095
2014,7,3,3,60,-1.8816
2014,7,3,4,79,-1.7467
2014,7,3,5,97,0.2922
2014,8,1,1,336,3.5272
2014,8,1,2,136,3.8156
2014,8,1,3,114,3.4900
2014,8,1,4,125,1.7759
2014,8,1,5,187,4.5423
2014,8,2,1,114,3.4603
2014,8,2,2,88,7.3680
2014,8,2,3,63,4.1457
2014,8,2,4,70,3.2722
2014,8,2,5,89,5.8181
2014,8,3,1,44,7.2674
2014,8,3,2,66,4.2038
2014,8,3,3,60,4.1268
2014,8,3,4,79,3.5888
2014,8,3,5,97,4.7152
2014,9,1,1,336,-5.7401
2014,9,1,2,135,-4.0428
2014,9,1,3,114,-8.1043
2014,9,1,4,122,-8.2736
2014,9,1,5,185,-7.1986
2014,9,2,1,114,-2.5385
2014,9,2,2,88,-4.6261
2014,9,2,3,63,-5.7242
2014,9,2,4,70,-4.3286
2014,9,2,5,89,-5.0195
2014,9,3,1,43,-3.6825
2014,9,3,2,66,-1.9884
2014,9,3,3,60,-3.0317
2014,9,3,4,78,0.1004
2014,9,3,5,96,0.1355
2014,10,1,1,334,4.8526
2014,10,1,2,134,6.6724
2014,10,1,3,113,9.8778
2014,10,1,4,121,6.4162
2014,10,1,5,184,6.3827
2014,10,2,1,114,7.8216
2014,10,2,2,88,5.9517
2014,10,2,3,63,5.6660
2014,10,2,4,70,7.6247
2014,10,2,5,89,7.0135
2014,10,3,1,42,-0.0961
2014,10,3,2,66,3.4684
2014,10,3,3,60,3.7541
2014,10,3,4,77,3.1651
2014,10,3,5,96,3.3279
2014,11,1,1,333,1.1756
2014,11,1,2,132,-0.7799
2014,11,1,3,114,-1.1560
2014,11,1,4,121,-0.8064
2014,11,1,5,183,0.8468
2014,11,2,1,114,0.9523
2014,11,2,2,87,2.4405
2014,11,2,3,63,1.5009
2014,11,2,4,69,2.2518
2014,11,2,5,89,1.8927
2014,11,3,1,42,1.5237
2014,11,3,2,66,3.8808
2014,11,3,3,60,3.3755
2014,11,3,4,77,5.7014
2014,11,3,5,96,2.1024
2014,12,1,1,327,6.0768
2014,12,1,2,130,6.5350
2014,12,1,3,114,7.3270
2014,12,1,4,121,4.1494
2014,12,1,5,182,6.0416
2014,12,2,1,114,2.5705
2014,12,2,2,87,2.2393
2014,12,2,3,63,1.1969
2014,12,2,4,69,1.8156
2014,12,2,5,89,0.4120
2014,12,3,1,42,-2.0369
2014,12,3,2,66,-2.3585
2014,12,3,3,60,0.8892
2014,12,3,4,77,-0.0156
2014,12,3,5,96,-1.0036
2015,1,1,1,324,-4.5722
2015,1,1,2,129,-5.5692
2015,1,1,3,114,-4.3631
2015,1,1,4,121,-0.8325
2015,1,1,5,181,-5.9373
2015,1,2,1,113,-1.2297
2015,1,2,2,86,-5.3968
2015,1,2,3,63,-4.0887
2015,1,2,4,69,-2.8171
2015,1,2,5,88,0.0085
2015,1,3,1,41,-2.1927
2015,1,3,2,66,-1.5587
2015,1,3,3,60,-2.1757
2015,1,3,4,77,-4.2901
2015,1,3,5,95,-1.5703
2015,2,1,1,323,6.8051
2015,2,1,2,129,6.5025
2015,2,1,3,114,2.0819
2015,2,1,4,120,7.8671
2015,2,1,5,178,4.0394
2015,2,2,1,112,6.5934
2015,2,2,2,84,9.8564
2015,2,2,3,63,6.4076
2015,2,2,4,68,5.7822
2015,2,2,5,88,7.7692
2015,2,3,1,41,7.2203
2015,2,3,2,66,7.7009
2015,2,3,3,59,7.5127
2015,2,3,4,76,4.9732
2015,2,3,5,94,6.9585
2015,3,1,1,321,2.0211
2015,3,1,2,129,0.7976
2015,3,1,3,114,-0.3512
2015,3,1,4,118,0.1790
2015,3,1,5,177,0.8087
2015,3,2,1,112,1.9517
2015,3,2,2,84,1.5684
2015,3,2,3,62,1.3778
2015,3,2,4,67,1.8657
2015,3,2,5,87,4.7281
2015,3,3,1,41,-1.7844
2015,3,3,2,66,-0.6198
2015,3,3,3,58,-1.6468
2015,3,3,4,76,-0.7827
2015,3,3,5,94,-0.8419
2015,4,1,1,317,-3.4381
2015,4,1,2,128,-1.3503
2015,4,1,3,114,-2.0833
2015,4,1,4,118,-3.9887
2015,4,1,5,176,-3.1981
2015,4,2,1,112,-3.2899
2015,4,2,2,84,-3.2147
2015,4,2,3,62,-3.6131
2015,4,2,4,67,-3.2790
2015,4,2,5,87,-2.5206
2015,4,3,1,41,3.2869
2015,4,3,2,66,0.2611
2015,4,3,3,57,0.4377
2015,4,3,4,76,-1.9106
2015,4,3,5,92,0.6397
2015,5,1,1,314,4.5560
2015,5,1,2,128,1.4409
2015,5,1,3,114,3.4348
2015,5,1,4,116,1.1055
2015,5,1,5,175,3.2405
2015,5,2,1,112,3.6852
2015,5,2,2,84,3.0173
2015,5,2,3,62,3.1526
2015,5,2,4,67,4.2486
2015,5,2,5,87,6.0200
2015,5,3,1,39,3.2866
2015,5,3,2,66,0.4451
2015,5,3,3,57,2.0933
2015,5,3,4,75,0.8441
2015,5,3,5,92,2.5244
2015,6,1,1,311,2.7591
2015,6,1,2,127,2.7034
2015,6,1,3,114,3.7033
2015,6,1,4,115,2.9674
2015,6,1,5,175,2.9975
2015,6,2,1,111,1.5207
2015,6,2,2,84,0.4809
2015,6,2,3,62,1.3466
2015,6,2,4,67,1.4544
2015,6,2,5,87,-0.0426
2015,6,3,1,39,-0.0916
2015,6,3,2,65,-2.9664
2015,6,3,3,57,-0.9899
2015,6,3,4,75,-1.4142
2015,6,3,5,92,-1.4762
2015,7,1,1,343,-4.1254
2015,7,1,2,153,-5.4260
2015,7,1,3,118,-5.8135
2015,7,1,4,112,-4.4349
2015,7,1,5,195,-2.8945
2015,7,2,1,122,-0.1539
2015,7,2,2,95,-2.7353
2015,7,2,3,73,-0.7363
2015,7,2,4,64,-1.2652
2015,7,2,5,92,0.4555
2015,7,3,1,55,1.3942
2015,7,3,2,61,2.6076
2015,7,3,3,83,2.2363
2015,7,3,4,80,4.4573
2015,7,3,5,98,2.4962
2015,8,1,1,341,-6.6035
2015,8,1,2,150,-5.0603
2015,8,1,3,117,-6.8381
2015,8,1,4,111,-6.7672
2015,8,1,5,193,-4.5564
2015,8,2,1,122,-9.3896
2015,8,2,2,95,-6.4507
2015,8,2,3,73,-6.3753
2015,8,2,4,64,-6.7186
2015,8,2,5,92,-7.4742
2015,8,3,1,54,-3.9394
2015,8,3,2,61,-4.8019
2015,8,3,3,83,-5.8022
2015,8,3,4,79,-7.9965
2015,8,3,5,97,-7.0990
2015,9,1,1,338,-9.6755
2015,9,1,2,149,-8.4823
2015,9,1,3,117,-5.8796
2015,9,1,4,111,-6.8389
2015,9,1,5,193,-6.8238
2015,9,2,1,122,-6.6531
2015,9,2,2,94,-8.7706
2015,9,2,3,73,-5.2229
2015,9,2,4,62,-6.6387
2015,9,2,5,92,-7.2135
2015,9,3,1,54,-3.4268
2015,9,3,2,60,-2.7815
2015,9,3,3,83,-2.3051
2015,9,3,4,78,-3.4315
2015,9,3,5,96,-1.9199
2015,10,1,1,335,5.8422
2015,10,1,2,149,5.9583
2015,10,1,3,117,7.8658
2015,10,1,4,110,5.6413
2015,10,1,5,191,5.0717
2015,10,2,1,122,6.4178
2015,10,2,2,93,6.8962
2015,10,2,3,73,7.5392
2015,10,2,4,62,4.2224
2015,10,2,5,92,3.8016
2015,10,3,1,54,5.0576
2015,10,3,2,59,8.4497
2015,10,3,3,83,6.2343
2015,10,3,4,78,5.6695
2015,10,3,5,96,10.0143
2015,11,1,1,330,3.2167
2015,11,1,2,148,4.0793
2015,11,1,3,116,4.8290
2015,11,1,4,109,2.1760
2015,11,1,5,190,3.1849
2015,11,2,1,122,5.5139
2015,11,2,2,91,5.1523
2015,11,2,3,73,4.3908
2015,11,2,4,62,3.6559
2015,11,2,5,89,8.0166
2015,11,3,1,54,-0.8158
2015,11,3,2,59,-0.4738
2015,11,3,3,83,0.9556
2015,11,3,4,77,0.0391
2015,11,3,5,96,0.5085
2015,12,1,1,330,-5.7284
2015,12,1,2,149,-5.1432
2015,12,1,3,116,-2.9744
2015,12,1,4,108,-5.1353
2015,12,1,5,189,-3.4626
2015,12,2,1,121,-4.3910
2015,12,2,2,91,-3.5280
2015,12,2,3,73,-4.2757
2015,12,2,4,62,-5.4339
2015,12,2,5,89,-3.0873
2015,12,3,1,54,-1.0713
2015,12,3,2,59,0.5832
2015,12,3,3,83,-1.2864
2015,12,3,4,77,-0.3245
2015,12,3,5,95,-0.0947
2016,1,1,1,327,-14.1447
2016,1,1,2,148,-10.9660
2016,1,1,3,116,-9.4119
2016,1,1,4,106,-8.4630
2016,1,1,5,188,-13.3234
2016,1,2,1,121,-13.3044
2016,1,2,2,91,-11.0716
2016,1,2,3,72,-5.8157
2016,1,2,4,61,-8.5362
2016,1,2,5,89,-16.0564
2016,1,3,1,54,-2.9926
2016,1,3,2,59,-4.4107
2016,1,3,3,82,-4.5736
2016,1,3,4,77,-2.8181
2016,1,3,5,94,-5.5130
2016,2,1,1,324,-2.2899
2016,2,1,2,147,1.2275
2016,2,1,3,114,1.0766
2016,2,1,4,104,2.0804
2016,2,1,5,187,-3.1877
2016,2,2,1,119,-2.3117
2016,2,2,2,91,-0.4392
2016,2,2,3,72,1.5094
2016,2,2,4,61,2.1762
2016,2,2,5,89,-0.0445
2016,2,3,1,54,0.3152
2016,2,3,2,59,1.1194
2016,2,3,3,81,-0.3413
2016,2,3,4,76,0.3016
2016,2,3,5,94,-1.6589
2016,3,1,1,319,7.2320
2016,3,1,2,146,6.8006
2016,3,1,3,112,7.7170
2016,3,1,4,104,8.1573
2016,3,1,5,186,6.8014
2016,3,2,1,118,8.3769
2016,3,2,2,90,8.2134
2016,3,2,3,70,6.6550
2016,3,2,4,61,8.0063
2016,3,2,5,89,6.2306
2016,3,3,1,53,7.5524
2016,3,3,2,59,5.9428
2016,3,3,3,80,7.1333
2016,3,3,4,76,5.7878
2016,3,3,5,93,5.4509
2016,4,1,1,317,4.1866
2016,4,1,2,146,-0.6985
2016,4,1,3,111,0.9417
2016,4,1,4,103,-0.4515
2016,4,1,5,186,4.1624
2016,4,2,1,118,2.9878
2016,4,2,2,90,2.5969
2016,4,2,3,70,0.0245
2016,4,2,4,61,0.2046
2016,4,2,5,89,0.4929
2016,4,3,1,53,-0.3102
2016,4,3,2,58,-0.8408
2016,4,3,3,80,-1.8087
2016,4,3,4,76,0.1473
2016,4,3,5,93,-0.0210
2016,5,1,1,316,0.7181
2016,5,1,2,145,1.0564
2016,5,1,3,111,-1.5377
2016,5,1,4,101,1.1438
2016,5,1,5,185,0.7459
2016,5,2,1,118,2.5553
2016,5,2,2,89,0.3390
2016,5,2,3,70,1.5293
2016,5,2,4,61,3.6788
2016,5,2,5,88,3.2985
2016,5,3,1,53,0.3121
2016,5,3,2,58,1.1085
2016,5,3,3,78,2.3255
2016,5,3,4,76,2.6346
2016,5,3,5,93,3.4619
2016,6,1,1,315,-2.3400
2016,6,1,2,144,-1.1649
2016,6,1,3,108,0.2845
2016,6,1,4,96,1.8148
2016,6,1,5,185,-2.7897
2016,6,2,1,117,0.6979
2016,6,2,2,89,0.6423
2016,6,2,3,69,2.1227
2016,6,2,4,61,-0.5752
2016,6,2,5,87,-1.7976
2016,6,3,1,53,3.1306
2016,6,3,2,57,2.5990
2016,6,3,3,78,1.3797
2016,6,3,4,76,0.1524
2016,6,3,5,93,-1.6681
2016,7,1,1,352,5.1933
2016,7,1,2,158,5.3315
2016,7,1,3,109,6.8119
2016,7,1,4,124,8.2565
2016,7,1,5,207,5.8354
2016,7,2,1,98,7.0967
2016,7,2,2,74,6.4758
2016,7,2,3,71,5.3299
2016,7,2,4,83,8.0878
2016,7,2,5,90,6.4020
2016,7,3,1,52,5.0220
2016,7,3,2,71,2.4487
2016,7,3,3,74,4.0700
2016,7,3,4,78,5.2111
2016,7,3,5,83,6.4967
2016,8,1,1,349,1.8935
2016,8,1,2,156,5.7960
2016,8,1,3,109,1.8861
2016,8,1,4,124,4.5137
2016,8,1,5,205,2.8103
2016,8,2,1,95,-0.9387
2016,8,2,2,74,2.5383
2016,8,2,3,71,0.1497
2016,8,2,4,82,1.4069
2016,8,2,5,90,0.0249
2016,8,3,1,51,-2.5615
2016,8,3,2,71,-1.6053
2016,8,3,3,74,-0.1727
2016,8,3,4,78,0.1216
2016,8,3,5,83,-0.7209
