year,month,rank_ME,rank_RDM,nstocks,ret_vw
2013,3,3,5,75,5.6650
2013,4,1,1,44,-2.2474
2013,4,1,2,59,-0.4062
2013,4,1,3,67,0.5038
2013,4,1,4,104,-0.7291
2013,4,1,5,431,0.6130
2013,4,2,1,41,-3.5596
2013,4,2,2,38,0.1259
2013,4,2,3,57,-1.3368
2013,4,2,4,80,-0.8473
2013,4,2,5,97,-0.6883
2013,4,3,1,61,1.4375
2013,4,3,2,71,0.9242
2013,4,3,3,70,-2.3546
2013,4,3,4,81,2.3527
2013,4,3,5,75,2.6943
2013,5,1,1,44,5.6742
2013,5,1,2,58,7.1810
2013,5,1,3,66,4.6648
2013,5,1,4,103,3.7533
2013,5,1,5,427,4.4780
2013,5,2,1,40,1.9647
2013,5,2,2,38,10.1608
2013,5,2,3,56,5.6751
2013,5,2,4,79,5.8489
2013,5,2,5,97,6.8208
2013,5,3,1,61,0.4051
2013,5,3,2,71,0.4606
2013,5,3,3,70,4.2904
2013,5,3,4,81,3.8360
2013,5,3,5,75,4.4143
2013,6,1,1,44,-0.4995
2013,6,1,2,58,-0.5485
2013,6,1,3,67,1.6831
2013,6,1,4,103,1.2006
2013,6,1,5,424,0.1317
2013,6,2,1,40,-1.3691
2013,6,2,2,38,0.1070
2013,6,2,3,56,-2.7031
2013,6,2,4,79,-0.3241
2013,6,2,5,96,0.5259
2013,6,3,1,61,-2.7210
2013,6,3,2,71,-1.2250
2013,6,3,3,70,-2.4111
2013,6,3,4,81,-1.9321
2013,6,3,5,75,-0.5833
2013,7,1,1,56,5.7199
2013,7,1,2,41,8.9963
2013,7,1,3,48,6.2715
2013,7,1,4,98,8.3392
2013,7,1,5,472,8.7642
2013,7,2,1,44,6.8602
2013,7,2,2,41,6.7685
2013,7,2,3,39,8.1743
2013,7,2,4,76,8.1514
2013,7,2,5,127,8.4971
2013,7,3,1,59,5.8527
2013,7,3,2,75,6.2770
2013,7,3,3,75,6.7089
2013,7,3,4,73,5.3633
2013,7,3,5,86,6.7334
2013,8,1,1,56,-3.0033
2013,8,1,2,41,-3.6742
2013,8,1,3,48,2.3453
2013,8,1,4,98,-2.6274
2013,8,1,5,468,-2.3064
2013,8,2,1,44,-2.2784
2013,8,2,2,41,2.8628
2013,8,2,3,39,-0.2004
2013,8,2,4,75,-1.2997
2013,8,2,5,126,-2.9175
2013,8,3,1,59,-1.6327
2013,8,3,2,74,-1.4718
2013,8,3,3,75,-2.8663
2013,8,3,4,73,-1.5767
2013,8,3,5,86,-3.5444
2013,9,1,1,55,8.5374
2013,9,1,2,41,6.6905
2013,9,1,3,47,8.9307
2013,9,1,4,98,10.0094
2013,9,1,5,463,8.3604
2013,9,2,1,43,6.5371
2013,9,2,2,41,6.1934
2013,9,2,3,39,5.3291
2013,9,2,4,75,6.7975
2013,9,2,5,126,7.7508
2013,9,3,1,59,0.6261
2013,9,3,2,74,3.1918
2013,9,3,3,75,4.9945
2013,9,3,4,73,4.6464
2013,9,3,5,86,4.0856
2013,10,1,1,55,0.5105
2013,10,1,2,41,2.8018
2013,10,1,3,47,0.5280
2013,10,1,4,98,0.5120
2013,10,1,5,457,0.2391
2013,10,2,1,43,6.0848
2013,10,2,2,41,4.3261
2013,10,2,3,39,2.2172
2013,10,2,4,74,-0.5193
2013,10,2,5,126,-1.7389
2013,10,3,1,59,5.3988
2013,10,3,2,74,4.1707
2013,10,3,3,74,5.9486
2013,10,3,4,72,5.0065
2013,10,3,5,86,2.5717
2013,11,1,1,55,2.5042
2013,11,1,2,41,5.3106
2013,11,1,3,46,7.3589
2013,11,1,4,98,4.1053
2013,11,1,5,455,8.3490
2013,11,2,1,43,3.9410
2013,11,2,2,41,4.5968
2013,11,2,3,39,4.4015
2013,11,2,4,73,3.2012
2013,11,2,5,124,4.8828
2013,11,3,1,59,2.9320
2013,11,3,2,74,1.8466
2013,11,3,3,74,2.6528
2013,11,3,4,72,4.5193
2013,11,3,5,83,2.6394
2013,12,1,1,53,-0.7526
2013,12,1,2,40,0.9541
2013,12,1,3,46,-0.3363
2013,12,1,4,97,3.4863
2013,12,1,5,450,3.6692
2013,12,2,1,43,2.7196
2013,12,2,2,41,0.8966
2013,12,2,3,39,2.9248
2013,12,2,4,72,1.9186
2013,12,2,5,124,3.6631
2013,12,3,1,59,2.6529
2013,12,3,2,74,1.4617
2013,12,3,3,74,4.1839
2013,12,3,4,72,3.1826
2013,12,3,5,83,2.7242
2014,1,1,1,53,-2.8050
2014,1,1,2,40,-1.9456
2014,1,1,3,45,-5.1746
2014,1,1,4,96,-2.2260
2014,1,1,5,448,4.0929
2014,1,2,1,43,-4.9765
2014,1,2,2,41,-5.1390
2014,1,2,3,39,-4.3151
2014,1,2,4,71,5.2997
2014,1,2,5,123,1.9794
2014,1,3,1,59,-7.3114
2014,1,3,2,73,-2.2667
2014,1,3,3,74,-3.9021
2014,1,3,4,71,-0.1725
2014,1,3,5,83,-1.2937
2014,2,1,1,53,4.6905
2014,2,1,2,40,5.8344
2014,2,1,3,45,9.7879
2014,2,1,4,96,3.2574
2014,2,1,5,446,5.1493
2014,2,2,1,43,2.8396
2014,2,2,2,41,2.5380
2014,2,2,3,39,7.2388
2014,2,2,4,70,6.6280
2014,2,2,5,121,7.2135
2014,2,3,1,59,4.0262
2014,2,3,2,73,5.1049
2014,2,3,3,74,5.4079
2014,2,3,4,71,4.8552
2014,2,3,5,83,5.9133
2014,3,1,1,53,3.0125
2014,3,1,2,40,1.4356
2014,3,1,3,44,-1.1006
2014,3,1,4,94,-0.1849
2014,3,1,5,442,-3.4450
2014,3,2,1,43,0.8944
2014,3,2,2,41,-0.3059
2014,3,2,3,39,-3.5146
2014,3,2,4,70,-3.2846
2014,3,2,5,120,-2.9810
2014,3,3,1,59,2.5183
2014,3,3,2,73,-0.8748
2014,3,3,3,74,-0.7227
2014,3,3,4,70,-1.2808
2014,3,3,5,83,0.1652
2014,4,1,1,53,-5.0292
2014,4,1,2,40,-6.5466
2014,4,1,3,43,-7.3731
2014,4,1,4,93,-7.3578
2014,4,1,5,442,-8.8257
2014,4,2,1,43,-0.8419
2014,4,2,2,41,-4.4603
2014,4,2,3,39,-6.3572
2014,4,2,4,70,-5.9211
2014,4,2,5,120,-6.9854
2014,4,3,1,59,4.5543
2014,4,3,2,73,0.3588
2014,4,3,3,74,-0.3404
2014,4,3,4,70,-0.8199
2014,4,3,5,82,0.0564
2014,5,1,1,53,-0.3468
2014,5,1,2,40,-3.5030
2014,5,1,3,43,0.0329
2014,5,1,4,91,0.7149
2014,5,1,5,440,-0.9698
2014,5,2,1,43,-1.2972
2014,5,2,2,41,0.8685
2014,5,2,3,39,-1.2600
2014,5,2,4,70,0.1978
2014,5,2,5,119,3.7757
2014,5,3,1,59,2.7240
2014,5,3,2,73,0.9899
2014,5,3,3,74,2.2134
2014,5,3,4,70,1.9523
2014,5,3,5,82,2.8041
2014,6,1,1,53,3.9123
2014,6,1,2,39,2.9119
2014,6,1,3,43,5.7369
2014,6,1,4,91,4.5470
2014,6,1,5,437,9.3727
2014,6,2,1,43,2.5899
2014,6,2,2,40,6.0652
2014,6,2,3,39,10.0830
2014,6,2,4,69,7.3220
2014,6,2,5,119,6.2380
2014,6,3,1,58,2.1701
2014,6,3,2,73,1.4937
2014,6,3,3,74,0.9439
2014,6,3,4,70,1.1462
2014,6,3,5,81,3.7680
2014,7,1,1,58,-6.1739
2014,7,1,2,44,-5.8439
2014,7,1,3,58,-7.6427
2014,7,1,4,104,-8.9419
2014,7,1,5,442,-8.8483
2014,7,2,1,49,-6.7843
2014,7,2,2,46,-7.7090
2014,7,2,3,54,-1.1483
2014,7,2,4,65,-5.3218
2014,7,2,5,129,-6.0660
2014,7,3,1,63,-3.0173
2014,7,3,2,72,-0.4818
2014,7,3,3,86,-0.5486
2014,7,3,4,84,-1.3688
2014,7,3,5,82,-0.6147
2014,8,1,1,58,2.7207
2014,8,1,2,44,3.3245
2014,8,1,3,58,2.4024
2014,8,1,4,104,5.8261
2014,8,1,5,440,3.7223
2014,8,2,1,49,3.1843
2014,8,2,2,46,3.7696
2014,8,2,3,54,5.6797
2014,8,2,4,64,4.9821
2014,8,2,5,127,7.6164
2014,8,3,1,63,3.3854
2014,8,3,2,72,5.4898
2014,8,3,3,86,5.5080
2014,8,3,4,84,3.8780
2014,8,3,5,81,4.5547
2014,9,1,1,58,-4.4294
2014,9,1,2,44,-9.9950
2014,9,1,3,58,-7.8135
2014,9,1,4,104,-6.0180
2014,9,1,5,439,-6.5588
2014,9,2,1,49,-5.9257
2014,9,2,2,46,-6.3225
2014,9,2,3,54,-3.6288
2014,9,2,4,64,-4.5818
2014,9,2,5,127,-3.8801
2014,9,3,1,63,-2.9116
2014,9,3,2,72,-1.4912
2014,9,3,3,85,-1.6754
2014,9,3,4,84,-0.8523
2014,9,3,5,80,-1.6917
2014,10,1,1,57,5.7047
2014,10,1,2,44,11.9357
2014,10,1,3,58,5.8602
2014,10,1,4,104,7.2793
2014,10,1,5,438,5.5260
2014,10,2,1,49,2.1145
2014,10,2,2,46,8.2711
2014,10,2,3,54,7.4968
2014,10,2,4,64,8.6527
2014,10,2,5,126,5.5191
2014,10,3,1,63,1.6579
2014,10,3,2,72,4.9337
2014,10,3,3,84,2.4498
2014,10,3,4,84,1.1458
2014,10,3,5,79,1.8954
2014,11,1,1,56,-4.0746
2014,11,1,2,44,-1.8734
2014,11,1,3,57,-2.0514
2014,11,1,4,104,0.4623
2014,11,1,5,435,1.3578
2014,11,2,1,49,-0.1550
2014,11,2,2,46,0.5205
2014,11,2,3,54,-0.2475
2014,11,2,4,63,1.0356
2014,11,2,5,125,3.1222
2014,11,3,1,63,-1.3311
2014,11,3,2,72,5.8895
2014,11,3,3,84,0.5721
2014,11,3,4,84,3.5403
2014,11,3,5,79,5.7451
2014,12,1,1,56,2.2015
2014,12,1,2,44,3.7585
2014,12,1,3,56,5.7028
2014,12,1,4,104,7.2472
2014,12,1,5,430,7.1121
2014,12,2,1,49,2.2810
2014,12,2,2,46,1.1586
2014,12,2,3,54,1.3774
2014,12,2,4,63,2.5632
2014,12,2,5,124,4.9443
2014,12,3,1,63,0.2583
2014,12,3,2,72,-3.7519
2014,12,3,3,84,-1.3784
2014,12,3,4,84,-0.5339
2014,12,3,5,79,-1.2369
2015,1,1,1,56,-7.7420
2015,1,1,2,44,-6.8722
2015,1,1,3,55,-7.0832
2015,1,1,4,104,-5.4650
2015,1,1,5,428,-2.3251
2015,1,2,1,49,-7.2502
2015,1,2,2,45,-5.1142
2015,1,2,3,53,-2.5205
2015,1,2,4,62,-0.7073
2015,1,2,5,123,-0.3130
2015,1,3,1,63,-3.4148
2015,1,3,2,71,0.4697
2015,1,3,3,84,-0.9307
2015,1,3,4,84,-2.6304
2015,1,3,5,78,-3.1374
2015,2,1,1,56,6.3910
2015,2,1,2,44,6.1015
2015,2,1,3,55,5.0106
2015,2,1,4,103,6.5969
2015,2,1,5,426,7.2428
2015,2,2,1,49,9.9324
2015,2,2,2,45,7.9113
2015,2,2,3,53,8.6910
2015,2,2,4,62,7.9988
2015,2,2,5,119,7.7024
2015,2,3,1,62,5.7902
2015,2,3,2,71,6.7228
2015,2,3,3,84,6.5074
2015,2,3,4,83,6.3181
2015,2,3,5,77,5.8750
2015,3,1,1,56,2.9239
2015,3,1,2,44,3.2272
2015,3,1,3,55,1.3432
2015,3,1,4,103,-1.7918
2015,3,1,5,423,0.5046
2015,3,2,1,49,2.2447
2015,3,2,2,45,1.3593
2015,3,2,3,53,1.1757
2015,3,2,4,61,2.2609
2015,3,2,5,117,2.5589
2015,3,3,1,62,-2.3642
2015,3,3,2,71,-2.1179
2015,3,3,3,84,-1.7296
2015,3,3,4,82,-1.5873
2015,3,3,5,77,-2.5986
2015,4,1,1,56,-1.5369
2015,4,1,2,44,-2.2275
2015,4,1,3,55,2.5323
2015,4,1,4,102,-3.4564
2015,4,1,5,419,-3.0793
2015,4,2,1,48,-2.3514
2015,4,2,2,45,-0.5084
2015,4,2,3,53,-4.0492
2015,4,2,4,61,-2.5734
2015,4,2,5,116,-4.6007
2015,4,3,1,62,1.7421
2015,4,3,2,71,0.5009
2015,4,3,3,84,1.0991
2015,4,3,4,79,1.1963
2015,4,3,5,77,2.4956
2015,5,1,1,56,2.1657
2015,5,1,2,44,-0.5922
2015,5,1,3,55,0.1547
2015,5,1,4,101,6.0266
2015,5,1,5,416,5.4435
2015,5,2,1,48,0.7726
2015,5,2,2,45,2.7914
2015,5,2,3,53,2.3590
2015,5,2,4,61,3.9480
2015,5,2,5,116,8.1556
2015,5,3,1,62,-0.5834
2015,5,3,2,71,2.8147
2015,5,3,3,83,1.9300
2015,5,3,4,79,1.5749
2015,5,3,5,75,3.4535
2015,6,1,1,56,3.1960
2015,6,1,2,44,3.4475
2015,6,1,3,55,3.3213
2015,6,1,4,100,2.5160
2015,6,1,5,412,1.7351
2015,6,2,1,48,-1.1829
2015,6,2,2,45,4.1429
2015,6,2,3,53,-3.3110
2015,6,2,4,61,2.0582
2015,6,2,5,115,-0.9177
2015,6,3,1,62,-3.0274
2015,6,3,2,70,-1.4759
2015,6,3,3,82,0.2260
2015,6,3,4,78,-3.2116
2015,6,3,5,75,-3.7044
2015,7,1,1,49,-5.0049
2015,7,1,2,59,-3.6944
2015,7,1,3,44,-4.1123
2015,7,1,4,87,-3.2832
2015,7,1,5,495,-4.6557
2015,7,2,1,54,-1.3149
2015,7,2,2,42,-1.7448
2015,7,2,3,59,-2.5472
2015,7,2,4,76,-0.3762
2015,7,2,5,137,-1.1867
2015,7,3,1,65,-0.6436
2015,7,3,2,81,-0.4225
2015,7,3,3,72,1.6352
2015,7,3,4,94,3.9445
2015,7,3,5,91,2.8927
2015,8,1,1,49,-6.5641
2015,8,1,2,59,-4.1444
2015,8,1,3,44,-7.6899
2015,8,1,4,87,-5.6299
2015,8,1,5,488,-6.9361
2015,8,2,1,53,-6.3175
2015,8,2,2,42,-7.2525
2015,8,2,3,59,-7.8174
2015,8,2,4,76,-8.2316
2015,8,2,5,137,-8.0797
2015,8,3,1,63,-4.5896
2015,8,3,2,81,-5.9446
2015,8,3,3,72,-6.6983
2015,8,3,4,94,-6.6862
2015,8,3,5,91,-6.5240
2015,9,1,1,49,-6.0846
2015,9,1,2,59,-4.8702
2015,9,1,3,44,-12.2203
2015,9,1,4,87,-11.7037
2015,9,1,5,487,-8.7388
2015,9,2,1,53,-8.3346
2015,9,2,2,42,-8.3680
2015,9,2,3,59,-6.5237
2015,9,2,4,75,-5.7582
2015,9,2,5,136,-8.9282
2015,9,3,1,63,-1.9736
2015,9,3,2,79,-2.2183
2015,9,3,3,72,-2.6012
2015,9,3,4,93,-3.6567
2015,9,3,5,90,-2.2384
2015,10,1,1,49,12.7921
2015,10,1,2,58,9.4711
2015,10,1,3,44,4.4982
2015,10,1,4,85,3.6858
2015,10,1,5,483,5.7217
2015,10,2,1,53,8.1377
2015,10,2,2,42,4.4515
2015,10,2,3,59,5.2680
2015,10,2,4,75,4.4671
2015,10,2,5,136,8.1035
2015,10,3,1,63,9.3639
2015,10,3,2,79,6.5855
2015,10,3,3,72,9.6286
2015,10,3,4,92,11.7016
2015,10,3,5,90,10.7163
2015,11,1,1,49,1.8480
2015,11,1,2,58,4.4605
2015,11,1,3,44,7.2965
2015,11,1,4,85,2.8983
2015,11,1,5,473,6.9468
2015,11,2,1,53,3.8751
2015,11,2,2,42,4.2876
2015,11,2,3,58,4.6482
2015,11,2,4,73,7.1070
2015,11,2,5,134,9.6104
2015,11,3,1,63,-0.3725
2015,11,3,2,79,0.1004
2015,11,3,3,72,2.6079
2015,11,3,4,92,1.5468
2015,11,3,5,89,0.1739
2015,12,1,1,49,-5.1560
2015,12,1,2,58,-7.7656
2015,12,1,3,44,-1.9940
2015,12,1,4,84,-4.2671
2015,12,1,5,471,-4.8385
2015,12,2,1,53,-6.6548
2015,12,2,2,42,-6.6976
2015,12,2,3,58,-3.2037
2015,12,2,4,72,-5.5794
2015,12,2,5,134,-2.2819
2015,12,3,1,62,-1.9849
2015,12,3,2,78,-3.1411
2015,12,3,3,72,-0.7150
2015,12,3,4,92,-0.1480
2015,12,3,5,89,-0.5859
2016,1,1,1,49,-4.2207
2016,1,1,2,58,-7.5467
2016,1,1,3,44,-10.2900
2016,1,1,4,83,-12.6301
2016,1,1,5,469,-16.3057
2016,1,2,1,53,-7.2212
2016,1,2,2,42,-9.8367
2016,1,2,3,58,-11.8122
2016,1,2,4,72,-14.5636
2016,1,2,5,132,-15.1747
2016,1,3,1,62,-2.1539
2016,1,3,2,78,-3.8207
2016,1,3,3,71,-6.2794
2016,1,3,4,91,-6.5193
2016,1,3,5,88,-9.7129
2016,2,1,1,47,1.0529
2016,2,1,2,58,0.2831
2016,2,1,3,44,-1.1904
2016,2,1,4,82,4.3292
2016,2,1,5,466,-3.0017
2016,2,2,1,53,0.2114
2016,2,2,2,42,1.7007
2016,2,2,3,58,0.7785
2016,2,2,4,71,-0.5243
2016,2,2,5,130,-2.3743
2016,2,3,1,62,1.0169
2016,2,3,2,78,0.6172
2016,2,3,3,70,0.4702
2016,2,3,4,91,-1.2786
2016,2,3,5,87,0.6608
2016,3,1,1,47,7.6063
2016,3,1,2,58,1.4378
2016,3,1,3,44,5.4122
2016,3,1,4,81,8.6202
2016,3,1,5,463,7.1399
2016,3,2,1,53,5.9642
2016,3,2,2,42,8.2728
2016,3,2,3,58,7.5050
2016,3,2,4,71,8.2144
2016,3,2,5,129,7.1517
2016,3,3,1,62,6.9047
2016,3,3,2,78,7.3409
2016,3,3,3,68,7.7590
2016,3,3,4,91,6.5095
2016,3,3,5,86,6.0801
2016,4,1,1,45,-0.2037
2016,4,1,2,58,3.9754
2016,4,1,3,44,5.0238
2016,4,1,4,80,5.8658
2016,4,1,5,461,3.1990
2016,4,2,1,53,6.1242
2016,4,2,2,42,4.4717
2016,4,2,3,58,3.0530
2016,4,2,4,71,0.9215
2016,4,2,5,129,0.5922
2016,4,3,1,61,3.1781
2016,4,3,2,78,-3.4069
2016,4,3,3,68,0.3927
2016,4,3,4,91,-0.9725
2016,4,3,5,86,3.1052
2016,5,1,1,45,-3.0186
2016,5,1,2,58,1.9093
2016,5,1,3,43,4.0922
2016,5,1,4,79,-0.5951
2016,5,1,5,459,3.0044
2016,5,2,1,53,2.6502
2016,5,2,2,42,1.6291
2016,5,2,3,58,3.7706
2016,5,2,4,71,1.4976
2016,5,2,5,128,5.5161
2016,5,3,1,61,0.1838
2016,5,3,2,75,2.7505
2016,5,3,3,68,1.3983
2016,5,3,4,91,3.5034
2016,5,3,5,85,5.3489
2016,6,1,1,45,1.1768
2016,6,1,2,57,0.3625
2016,6,1,3,43,3.1525
2016,6,1,4,78,0.4286
2016,6,1,5,456,-4.8492
2016,6,2,1,53,0.4589
2016,6,2,2,42,1.1705
2016,6,2,3,58,3.3970
2016,6,2,4,71,0.4250
2016,6,2,5,126,-2.3415
2016,6,3,1,61,4.0937
2016,6,3,2,75,1.6560
2016,6,3,3,68,-0.0599
2016,6,3,4,91,-1.6295
2016,6,3,5,84,-0.3424
2016,7,1,1,47,4.7033
2016,7,1,2,51,5.8917
2016,7,1,3,58,5.9146
2016,7,1,4,98,7.6666
2016,7,1,5,521,6.2834
2016,7,2,1,41,3.4703
2016,7,2,2,51,7.2513
2016,7,2,3,61,6.5501
2016,7,2,4,87,9.6419
2016,7,2,5,107,9.0609
2016,7,3,1,71,-0.7075
2016,7,3,2,71,3.9420
2016,7,3,3,91,5.8695
2016,7,3,4,91,6.9217
2016,7,3,5,48,7.7456
2016,8,1,1,47,3.3029
2016,8,1,2,49,1.1115
2016,8,1,3,58,6.4268
2016,8,1,4,98,1.0823
2016,8,1,5,515,5.1492
2016,8,2,1,41,3.6253
2016,8,2,2,51,1.9864
2016,8,2,3,61,-0.1778
2016,8,2,4,87,1.8273
2016,8,2,5,106,2.8125
2016,8,3,1,71,0.0014
2016,8,3,2,71,0.2654
2016,8,3,3,91,-0.0769
2016,8,3,4,90,-0.7138
2016,8,3,5,48,3.0984
2016,9,1,1,47,-1.2600
2016,9,1,2,49,4.5984
2016,9,1,3,58,5.8699
2016,9,1,4,98,6.8382
2016,9,1,5,510,9.9197
2016,9,2,1,41,-1.6592
2016,9,2,2,51,2.0787
2016,9,2,3,61,0.3322
2016,9,2,4,86,2.4261
2016,9,2,5,104,6.9019
2016,9,3,1,70,-0.5584
2016,9,3,2,71,1.4661
2016,9,3,3,90,1.1487
2016,9,3,4,90,0.3178
2016,9,3,5,48,4.4418
2016,10,1,1,47,-2.6893
2016,10,1,2,49,-5.0546
2016,10,1,3,58,-8.9176
2016,10,1,4,98,-8.3309
2016,10,1,5,507,-11.6850
2016,10,2,1,41,-5.7772
2016,10,2,2,50,-6.0775
2016,10,2,3,61,-6.9550
2016,10,2,4,86,-7.0133
2016,10,2,5,99,-8.7166
2016,10,3,1,70,-0.8807
2016,10,3,2,70,-3.0606
2016,10,3,3,90,-1.4593
2016,10,3,4,88,-3.3952
2016,10,3,5,47,-2.7006
2016,11,1,1,47,9.2231
2016,11,1,2,49,14.8854
2016,11,1,3,57,14.6704
2016,11,1,4,98,11.0975
2016,11,1,5,502,7.6743
2016,11,2,1,41,11.0201
2016,11,2,2,50,8.8811
2016,11,2,3,61,3.9996
2016,11,2,4,86,10.2987
2016,11,2,5,99,9.3427
2016,11,3,1,70,1.3399
2016,11,3,2,70,1.1928
2016,11,3,3,90,-0.6325
2016,11,3,4,88,2.4506
2016,11,3,5,47,5.2667
2016,12,1,1,47,5.2042
2016,12,1,2,49,0.8890
2016,12,1,3,57,1.4781
2016,12,1,4,98,-0.2708
2016,12,1,5,493,0.7530
2016,12,2,1,41,3.6133
2016,12,2,2,50,-0.3336
2016,12,2,3,60,1.5220
2016,12,2,4,84,-1.3163
2016,12,2,5,97,-2.3666
2016,12,3,1,70,3.7322
2016,12,3,2,69,3.0436
2016,12,3,3,89,0.1247
2016,12,3,4,87,0.7352
2016,12,3,5,46,2.7430
2017,1,1,1,47,-4.4152
2017,1,1,2,49,-1.4492
2017,1,1,3,56,-3.0878
2017,1,1,4,98,-2.2892
2017,1,1,5,489,3.2475
2017,1,2,1,41,-0.4420
2017,1,2,2,50,1.8964
2017,1,2,3,60,3.2999
2017,1,2,4,84,3.8612
2017,1,2,5,96,3.2992
2017,1,3,1,70,-0.7452
2017,1,3,2,69,3.0711
2017,1,3,3,89,5.6800
2017,1,3,4,86,3.2641
2017,1,3,5,46,2.1043
2017,2,1,1,46,1.2840
2017,2,1,2,49,-1.1779
2017,2,1,3,56,-1.5246
2017,2,1,4,97,2.2270
2017,2,1,5,488,4.5342
2017,2,2,1,41,0.2930
2017,2,2,2,50,1.2469
2017,2,2,3,60,0.5773
2017,2,2,4,84,2.1044
2017,2,2,5,95,4.3130
2017,2,3,1,70,1.2838
2017,2,3,2,69,5.7639
2017,2,3,3,88,3.5150
2017,2,3,4,85,5.4245
2017,2,3,5,46,2.5547
2017,3,1,1,46,-1.7075
2017,3,1,2,48,-3.0686
2017,3,1,3,56,3.3589
2017,3,1,4,97,4.4954
2017,3,1,5,487,4.6200
2017,3,2,1,41,1.7958
2017,3,2,2,50,0.4257
2017,3,2,3,60,0.1202
2017,3,2,4,81,2.0168
2017,3,2,5,94,2.7705
2017,3,3,1,70,-0.3612
2017,3,3,2,68,1.3719
2017,3,3,3,88,1.5497
2017,3,3,4,85,0.9885
2017,3,3,5,46,1.4395
2017,4,1,1,46,1.9701
2017,4,1,2,47,3.5742
2017,4,1,3,55,2.5514
2017,4,1,4,97,0.7162
2017,4,1,5,484,-0.9974
2017,4,2,1,41,2.1465
2017,4,2,2,50,1.7073
2017,4,2,3,59,2.2786
2017,4,2,4,81,3.8173
2017,4,2,5,93,0.1117
2017,4,3,1,70,0.8102
2017,4,3,2,68,0.1271
2017,4,3,3,88,4.5820
2017,4,3,4,84,1.6266
2017,4,3,5,45,0.5603
2017,5,1,1,46,-2.0441
2017,5,1,2,47,-0.3823
2017,5,1,3,55,-2.1532
2017,5,1,4,97,-1.6206
2017,5,1,5,481,-2.2615
2017,5,2,1,41,-3.3125
2017,5,2,2,49,-1.9032
2017,5,2,3,58,-1.0218
2017,5,2,4,80,1.1904
2017,5,2,5,91,2.2423
2017,5,3,1,69,0.7336
2017,5,3,2,68,2.8730
2017,5,3,3,88,3.1336
2017,5,3,4,84,1.9108
2017,5,3,5,44,5.2618
2017,6,1,1,46,5.4819
2017,6,1,2,47,11.1980
2017,6,1,3,55,7.8242
2017,6,1,4,97,10.5205
2017,6,1,5,476,7.1517
2017,6,2,1,41,3.9471
2017,6,2,2,49,3.8387
2017,6,2,3,58,2.9311
2017,6,2,4,80,1.6024
2017,6,2,5,91,2.0650
2017,6,3,1,69,-0.2927
2017,6,3,2,68,-2.1047
2017,6,3,3,88,-0.6974
2017,6,3,4,84,1.8861
2017,6,3,5,44,-2.3912
2017,7,1,1,44,-0.1148
2017,7,1,2,50,1.4852
2017,7,1,3,55,-1.7331
2017,7,1,4,82,-1.2102
2017,7,1,5,510,-0.3290
2017,7,2,1,41,0.1956
2017,7,2,2,31,0.6693
2017,7,2,3,53,0.4925
2017,7,2,4,64,0.8260
2017,7,2,5,114,2.6384
2017,7,3,1,63,-0.2723
2017,7,3,2,67,1.5782
2017,7,3,3,72,2.5538
2017,7,3,4,113,2.6245
2017,7,3,5,73,3.6092
2017,8,1,1,44,-0.9257
2017,8,1,2,50,-1.9044
2017,8,1,3,55,-3.2800
2017,8,1,4,82,-3.4884
2017,8,1,5,506,3.6904
2017,8,2,1,41,-2.7110
2017,8,2,2,31,-1.6197
2017,8,2,3,53,-0.4582
2017,8,2,4,64,0.4132
2017,8,2,5,114,-0.2187
2017,8,3,1,61,-2.0112
2017,8,3,2,67,-0.8492
2017,8,3,3,72,4.1401
2017,8,3,4,113,2.1732
2017,8,3,5,73,1.8629
2017,9,1,1,44,8.7186
2017,9,1,2,49,6.9064
2017,9,1,3,55,9.1210
2017,9,1,4,82,8.4157
2017,9,1,5,504,8.7270
2017,9,2,1,41,6.6734
2017,9,2,2,31,10.1011
2017,9,2,3,52,6.9009
2017,9,2,4,64,4.8269
2017,9,2,5,114,5.6669
2017,9,3,1,61,4.0174
2017,9,3,2,67,2.6384
2017,9,3,3,72,-0.5833
2017,9,3,4,113,1.2370
2017,9,3,5,73,3.2770
2017,10,1,1,44,0.5828
2017,10,1,2,49,-2.6277
2017,10,1,3,55,0.3856
2017,10,1,4,82,-1.6011
2017,10,1,5,499,-0.5352
2017,10,2,1,41,2.3002
2017,10,2,2,31,-0.0413
2017,10,2,3,51,2.6021
2017,10,2,4,64,1.6497
2017,10,2,5,114,-0.7313
2017,10,3,1,61,0.8743
2017,10,3,2,67,-2.2290
2017,10,3,3,72,5.4194
2017,10,3,4,111,4.9250
2017,10,3,5,73,2.4574
2017,11,1,1,44,2.2006
2017,11,1,2,48,-0.9338
2017,11,1,3,55,2.9577
2017,11,1,4,81,2.4059
2017,11,1,5,496,0.3552
2017,11,2,1,41,4.2065
2017,11,2,2,31,1.3601
2017,11,2,3,51,-0.1779
2017,11,2,4,63,2.6093
2017,11,2,5,114,-0.8717
2017,11,3,1,60,3.9307
2017,11,3,2,67,3.6233
2017,11,3,3,72,1.6698
2017,11,3,4,110,1.1303
2017,11,3,5,72,3.3284
2017,12,1,1,44,-1.6847
2017,12,1,2,48,-1.8199
2017,12,1,3,55,-2.9231
2017,12,1,4,81,0.6351
2017,12,1,5,490,0.6658
2017,12,2,1,41,-1.4742
2017,12,2,2,31,0.4374
2017,12,2,3,51,0.3011
2017,12,2,4,62,-0.8388
2017,12,2,5,114,-1.2569
2017,12,3,1,60,2.0548
2017,12,3,2,67,2.0447
