year,month,rank_ME,rank_Oq_1,nstocks,ret_vw
2012,10,1,5,564,-4.4300
2012,10,2,1,164,-2.6398
2012,10,2,2,89,-4.6771
2012,10,2,3,85,1.4001
2012,10,2,4,102,-0.4410
2012,10,2,5,130,-1.8888
2012,10,3,1,215,-3.7699
2012,10,3,2,151,-2.0293
2012,10,3,3,121,0.0949
2012,10,3,4,109,0.6042
2012,10,3,5,66,0.6407
2012,11,1,1,181,1.3692
2012,11,1,2,151,0.4063
2012,11,1,3,133,2.2072
2012,11,1,4,177,2.2729
2012,11,1,5,577,-0.2636
2012,11,2,1,147,1.6297
2012,11,2,2,94,2.5632
2012,11,2,3,81,2.7430
2012,11,2,4,102,0.4892
2012,11,2,5,136,0.2349
2012,11,3,1,217,0.7411
2012,11,3,2,146,0.9477
2012,11,3,3,149,1.4370
2012,11,3,4,95,0.6258
2012,11,3,5,63,2.2279
2012,12,1,1,179,2.6891
2012,12,1,2,149,3.8448
2012,12,1,3,132,4.3478
2012,12,1,4,172,4.7199
2012,12,1,5,575,2.9442
2012,12,2,1,148,2.7805
2012,12,2,2,92,3.2708
2012,12,2,3,87,4.4009
2012,12,2,4,102,4.8957
2012,12,2,5,137,4.2134
2012,12,3,1,221,-0.0465
2012,12,3,2,144,1.1152
2012,12,3,3,146,0.8592
2012,12,3,4,96,-0.3545
2012,12,3,5,62,2.8216
2013,1,1,1,183,4.3037
2013,1,1,2,141,6.6697
2013,1,1,3,136,5.2776
2013,1,1,4,178,5.7827
2013,1,1,5,559,6.3337
2013,1,2,1,143,4.3569
2013,1,2,2,92,6.7459
2013,1,2,3,87,6.9242
2013,1,2,4,99,6.2180
2013,1,2,5,136,8.1011
2013,1,3,1,215,4.2404
2013,1,3,2,144,6.0689
2013,1,3,3,144,6.5844
2013,1,3,4,100,4.4991
2013,1,3,5,66,7.6043
2013,2,1,1,176,1.6067
2013,2,1,2,141,0.1867
2013,2,1,3,137,1.3038
2013,2,1,4,168,0.2230
2013,2,1,5,579,-0.7843
2013,2,2,1,139,1.0545
2013,2,2,2,92,0.5549
2013,2,2,3,97,2.0661
2013,2,2,4,95,2.1516
2013,2,2,5,138,0.0482
2013,2,3,1,203,0.6705
2013,2,3,2,150,2.0169
2013,2,3,3,136,2.0124
2013,2,3,4,103,1.7548
2013,2,3,5,70,1.1974
2013,3,1,1,173,3.9884
2013,3,1,2,140,4.5217
2013,3,1,3,138,6.6383
2013,3,1,4,172,5.0708
2013,3,1,5,574,4.5822
2013,3,2,1,140,3.8066
2013,3,2,2,91,3.4531
2013,3,2,3,96,5.8696
2013,3,2,4,92,6.3886
2013,3,2,5,132,5.3508
2013,3,3,1,198,2.8906
2013,3,3,2,153,4.2829
2013,3,3,3,137,4.8185
2013,3,3,4,103,5.3044
2013,3,3,5,73,5.7971
2013,4,1,1,170,1.3326
2013,4,1,2,140,-0.8796
2013,4,1,3,132,0.7223
2013,4,1,4,170,-0.4188
2013,4,1,5,571,0.7703
2013,4,2,1,144,-0.6378
2013,4,2,2,103,-0.9117
2013,4,2,3,88,-1.2663
2013,4,2,4,92,-1.6564
2013,4,2,5,126,-0.2458
2013,4,3,1,197,1.7476
2013,4,3,2,148,1.6184
2013,4,3,3,142,2.1076
2013,4,3,4,104,2.0527
2013,4,3,5,72,1.8303
2013,5,1,1,158,4.2962
2013,5,1,2,153,6.1822
2013,5,1,3,141,7.0826
2013,5,1,4,168,6.7406
2013,5,1,5,579,5.2121
2013,5,2,1,148,5.0200
2013,5,2,2,106,6.3338
2013,5,2,3,94,6.2414
2013,5,2,4,103,4.9937
2013,5,2,5,131,5.9695
2013,5,3,1,206,3.2148
2013,5,3,2,154,0.3019
2013,5,3,3,137,0.1939
2013,5,3,4,101,-0.1452
2013,5,3,5,80,1.3978
2013,6,1,1,159,-0.2233
2013,6,1,2,155,2.0695
2013,6,1,3,139,0.6811
2013,6,1,4,164,1.5736
2013,6,1,5,579,-0.0450
2013,6,2,1,148,-0.7915
2013,6,2,2,101,-0.5860
2013,6,2,3,93,-1.5404
2013,6,2,4,102,-0.6593
2013,6,2,5,130,0.3325
2013,6,3,1,205,-2.3081
2013,6,3,2,158,-0.8119
2013,6,3,3,139,-0.7189
2013,6,3,4,102,-0.5315
2013,6,3,5,84,-0.1851
2013,7,1,1,158,7.9947
2013,7,1,2,146,9.0081
2013,7,1,3,141,7.7045
2013,7,1,4,161,7.6687
2013,7,1,5,562,8.9692
2013,7,2,1,149,5.3820
2013,7,2,2,103,7.5617
2013,7,2,3,96,8.6650
2013,7,2,4,97,6.0027
2013,7,2,5,134,9.4097
2013,7,3,1,202,4.7215
2013,7,3,2,150,5.7414
2013,7,3,3,136,5.9008
2013,7,3,4,99,5.3310
2013,7,3,5,87,5.4819
2013,8,1,1,149,-1.5131
2013,8,1,2,137,-3.9667
2013,8,1,3,131,-2.8585
2013,8,1,4,170,-1.1204
2013,8,1,5,575,-3.0777
2013,8,2,1,150,-1.1852
2013,8,2,2,103,-2.6549
2013,8,2,3,90,-3.6403
2013,8,2,4,104,-3.6576
2013,8,2,5,134,-1.8821
2013,8,3,1,194,-1.9074
2013,8,3,2,157,-2.4306
2013,8,3,3,120,-3.2657
2013,8,3,4,106,-2.7107
2013,8,3,5,85,-2.6277
2013,9,1,1,154,6.5030
2013,9,1,2,124,5.9452
2013,9,1,3,136,7.5379
2013,9,1,4,166,6.3243
2013,9,1,5,568,6.1646
2013,9,2,1,148,6.3003
2013,9,2,2,92,7.4304
2013,9,2,3,90,6.3601
2013,9,2,4,100,5.2081
2013,9,2,5,135,7.8565
2013,9,3,1,205,3.0114
2013,9,3,2,154,3.5909
2013,9,3,3,123,4.0124
2013,9,3,4,108,3.1878
2013,9,3,5,87,5.8514
2013,10,1,1,153,2.6934
2013,10,1,2,129,2.8170
2013,10,1,3,138,3.9004
2013,10,1,4,168,3.0347
2013,10,1,5,565,1.0752
2013,10,2,1,145,2.8654
2013,10,2,2,90,2.7073
2013,10,2,3,87,3.5380
2013,10,2,4,101,4.4287
2013,10,2,5,129,0.3715
2013,10,3,1,203,4.3591
2013,10,3,2,154,5.3286
2013,10,3,3,125,4.4457
2013,10,3,4,105,3.7080
2013,10,3,5,86,1.8711
2013,11,1,1,153,5.3968
2013,11,1,2,129,7.4196
2013,11,1,3,127,2.7262
2013,11,1,4,162,6.3792
2013,11,1,5,584,5.8622
2013,11,2,1,135,5.3595
2013,11,2,2,87,1.9339
2013,11,2,3,92,3.5124
2013,11,2,4,110,2.8533
2013,11,2,5,134,4.9103
2013,11,3,1,204,3.3358
2013,11,3,2,144,1.6094
2013,11,3,3,141,1.6143
2013,11,3,4,105,0.6339
2013,11,3,5,76,1.1385
2013,12,1,1,144,1.7156
2013,12,1,2,137,2.3171
2013,12,1,3,122,2.9492
2013,12,1,4,168,2.0931
2013,12,1,5,575,4.0857
2013,12,2,1,129,0.9518
2013,12,2,2,93,2.8511
2013,12,2,3,87,3.2664
2013,12,2,4,109,2.2432
2013,12,2,5,130,3.1153
2013,12,3,1,206,3.1201
2013,12,3,2,144,2.5817
2013,12,3,3,145,2.4268
2013,12,3,4,104,2.2879
2013,12,3,5,79,3.6596
2014,1,1,1,144,-3.3287
2014,1,1,2,138,-3.5185
2014,1,1,3,119,-4.0818
2014,1,1,4,165,-2.2137
2014,1,1,5,574,1.9914
2014,1,2,1,133,-3.8215
2014,1,2,2,88,-3.3067
2014,1,2,3,89,-4.2991
2014,1,2,4,110,-2.2660
2014,1,2,5,134,-3.3418
2014,1,3,1,198,-3.3771
2014,1,3,2,143,-2.9725
2014,1,3,3,146,-2.4553
2014,1,3,4,100,-2.2795
2014,1,3,5,80,0.2345
2014,2,1,1,142,3.5890
2014,2,1,2,139,2.0127
2014,2,1,3,110,4.4895
2014,2,1,4,173,5.4318
2014,2,1,5,571,5.5888
2014,2,2,1,129,4.6075
2014,2,2,2,84,3.7511
2014,2,2,3,89,4.2199
2014,2,2,4,115,3.9855
2014,2,2,5,143,5.8190
2014,2,3,1,196,5.6858
2014,2,3,2,155,4.0791
2014,2,3,3,133,4.9704
2014,2,3,4,105,4.4186
2014,2,3,5,80,7.0929
2014,3,1,1,134,2.8377
2014,3,1,2,133,1.1423
2014,3,1,3,112,0.9673
2014,3,1,4,170,1.1815
2014,3,1,5,566,-1.3397
2014,3,2,1,129,0.0888
2014,3,2,2,84,-0.5744
2014,3,2,3,89,1.5027
2014,3,2,4,124,1.9642
2014,3,2,5,139,-1.2507
2014,3,3,1,196,0.4383
2014,3,3,2,156,-0.0724
2014,3,3,3,129,0.6486
2014,3,3,4,105,-0.6016
2014,3,3,5,83,-1.8365
2014,4,1,1,139,-2.9060
2014,4,1,2,129,-5.7457
2014,4,1,3,112,-4.1768
2014,4,1,4,170,-4.1006
2014,4,1,5,569,-7.4704
2014,4,2,1,126,-3.6060
2014,4,2,2,83,-3.5494
2014,4,2,3,91,-2.1786
2014,4,2,4,114,-2.4998
2014,4,2,5,137,-3.2074
2014,4,3,1,199,1.0407
2014,4,3,2,154,1.4906
2014,4,3,3,128,1.2742
2014,4,3,4,108,0.2697
2014,4,3,5,82,-1.1241
2014,5,1,1,127,-0.1642
2014,5,1,2,128,0.4156
2014,5,1,3,138,-0.8922
2014,5,1,4,156,-3.6123
2014,5,1,5,578,-0.9755
2014,5,2,1,131,0.2709
2014,5,2,2,99,-0.4987
2014,5,2,3,90,1.0664
2014,5,2,4,115,0.7536
2014,5,2,5,152,0.4693
2014,5,3,1,206,3.1492
2014,5,3,2,156,1.6159
2014,5,3,3,138,1.4706
2014,5,3,4,109,2.0395
2014,5,3,5,83,3.7651
2014,6,1,1,120,3.8598
2014,6,1,2,127,3.2131
2014,6,1,3,140,3.9496
2014,6,1,4,146,5.5511
2014,6,1,5,578,5.9312
2014,6,2,1,144,5.8142
2014,6,2,2,100,6.4509
2014,6,2,3,92,3.5291
2014,6,2,4,112,4.1837
2014,6,2,5,151,7.3481
2014,6,3,1,198,1.7970
2014,6,3,2,156,1.6451
2014,6,3,3,142,2.9503
2014,6,3,4,113,5.6582
2014,6,3,5,84,6.4500
2014,7,1,1,120,-5.9202
2014,7,1,2,132,-5.9740
2014,7,1,3,148,-5.6530
2014,7,1,4,155,-6.7908
2014,7,1,5,539,-6.4222
2014,7,2,1,136,-6.2703
2014,7,2,2,105,-5.2347
2014,7,2,3,89,-5.8474
2014,7,2,4,114,-6.5389
2014,7,2,5,148,-5.2879
2014,7,3,1,203,-0.6267
2014,7,3,2,155,-1.4128
2014,7,3,3,142,-3.4763
2014,7,3,4,117,-3.3028
2014,7,3,5,86,-4.5094
2014,8,1,1,119,7.4963
2014,8,1,2,132,4.4957
2014,8,1,3,118,4.9933
2014,8,1,4,163,3.2424
2014,8,1,5,547,3.3716
2014,8,2,1,147,4.8439
2014,8,2,2,86,5.5852
2014,8,2,3,98,5.0033
2014,8,2,4,101,5.9212
2014,8,2,5,146,4.1180
2014,8,3,1,194,4.2031
2014,8,3,2,162,3.6423
2014,8,3,3,143,4.4548
2014,8,3,4,102,4.5790
2014,8,3,5,92,7.4214
2014,9,1,1,121,-5.6789
2014,9,1,2,131,-6.9260
2014,9,1,3,117,-7.1516
2014,9,1,4,162,-6.6494
2014,9,1,5,546,-8.0353
2014,9,2,1,146,-3.9607
2014,9,2,2,85,-5.6940
2014,9,2,3,95,-6.9062
2014,9,2,4,97,-7.0763
2014,9,2,5,146,-7.6262
2014,9,3,1,188,-1.5624
2014,9,3,2,169,-2.1821
2014,9,3,3,139,-1.5416
2014,9,3,4,103,-3.8073
2014,9,3,5,92,-3.1133
2014,10,1,1,114,5.3678
2014,10,1,2,132,6.6902
2014,10,1,3,116,4.9637
2014,10,1,4,156,5.3523
2014,10,1,5,540,3.8245
2014,10,2,1,149,6.6455
2014,10,2,2,90,7.5278
2014,10,2,3,86,6.7395
2014,10,2,4,113,6.1933
2014,10,2,5,148,3.6960
2014,10,3,1,191,1.8892
2014,10,3,2,161,2.0102
2014,10,3,3,137,3.0119
2014,10,3,4,105,2.8311
2014,10,3,5,91,2.9820
2014,11,1,1,114,-0.9432
2014,11,1,2,104,-1.2357
2014,11,1,3,133,-1.6586
2014,11,1,4,173,-3.6647
2014,11,1,5,537,-0.9811
2014,11,2,1,146,2.3915
2014,11,2,2,95,-0.9812
2014,11,2,3,103,-1.0387
2014,11,2,4,104,-1.6825
2014,11,2,5,164,-0.4693
2014,11,3,1,200,2.5119
2014,11,3,2,158,3.8660
2014,11,3,3,137,3.6402
2014,11,3,4,112,0.4699
2014,11,3,5,87,2.2295
2014,12,1,1,107,6.2056
2014,12,1,2,104,5.1409
2014,12,1,3,130,6.7033
2014,12,1,4,173,4.4419
2014,12,1,5,521,3.4786
2014,12,2,1,152,1.3600
2014,12,2,2,95,1.1458
2014,12,2,3,104,1.3489
2014,12,2,4,100,3.6493
2014,12,2,5,167,1.5306
2014,12,3,1,198,-0.4032
2014,12,3,2,156,-0.1226
2014,12,3,3,145,-1.5131
2014,12,3,4,115,-0.4112
2014,12,3,5,87,-0.6577
2015,1,1,1,106,-3.8438
2015,1,1,2,104,-3.7664
2015,1,1,3,130,-5.0392
2015,1,1,4,172,-6.8361
2015,1,1,5,511,-5.4695
2015,1,2,1,151,-3.1943
2015,1,2,2,92,-4.2246
2015,1,2,3,107,-5.0080
2015,1,2,4,95,-3.8733
2015,1,2,5,169,-2.9574
2015,1,3,1,197,-2.5068
2015,1,3,2,158,-3.0412
2015,1,3,3,147,-0.9476
2015,1,3,4,115,-1.7383
2015,1,3,5,84,-1.8572
2015,2,1,1,104,2.0673
2015,2,1,2,128,6.5694
2015,2,1,3,100,7.3271
2015,2,1,4,145,9.8061
2015,2,1,5,570,6.3505
2015,2,2,1,149,7.0695
2015,2,2,2,94,7.5035
2015,2,2,3,98,6.8873
2015,2,2,4,108,7.8521
2015,2,2,5,163,7.9260
2015,2,3,1,201,6.4087
2015,2,3,2,166,4.9830
2015,2,3,3,136,4.2955
2015,2,3,4,121,4.6083
2015,2,3,5,89,7.2188
2015,3,1,1,109,0.0051
2015,3,1,2,125,1.6995
2015,3,1,3,103,2.1030
2015,3,1,4,140,0.0493
2015,3,1,5,573,-1.6575
2015,3,2,1,149,0.9170
2015,3,2,2,93,1.9198
2015,3,2,3,91,0.2054
2015,3,2,4,108,1.4465
2015,3,2,5,165,1.2622
2015,3,3,1,202,-2.0135
2015,3,3,2,164,-1.4567
2015,3,3,3,140,-1.7958
2015,3,3,4,114,1.5383
2015,3,3,5,91,0.6492
2015,4,1,1,111,-0.4774
2015,4,1,2,127,-0.9951
2015,4,1,3,104,-1.0154
2015,4,1,4,136,-1.1221
2015,4,1,5,573,0.2364
2015,4,2,1,148,-3.3605
2015,4,2,2,90,-1.0862
2015,4,2,3,91,0.3192
2015,4,2,4,105,-1.4736
2015,4,2,5,156,-2.2500
2015,4,3,1,199,0.9453
2015,4,3,2,163,0.2017
2015,4,3,3,140,1.3210
2015,4,3,4,115,-0.2610
2015,4,3,5,94,-0.9460
2015,5,1,1,135,0.9239
2015,5,1,2,112,-0.4478
2015,5,1,3,118,0.1573
2015,5,1,4,171,-1.6762
2015,5,1,5,548,1.4159
2015,5,2,1,159,2.0821
2015,5,2,2,99,0.9854
2015,5,2,3,85,1.5287
2015,5,2,4,112,0.4772
2015,5,2,5,157,3.3672
2015,5,3,1,203,0.7171
2015,5,3,2,165,1.0855
2015,5,3,3,135,0.8746
2015,5,3,4,126,0.8648
2015,5,3,5,89,3.1702
2015,6,1,1,134,1.6480
2015,6,1,2,107,0.2226
2015,6,1,3,116,1.3646
2015,6,1,4,173,0.2534
2015,6,1,5,541,0.1272
2015,6,2,1,155,-0.2473
2015,6,2,2,109,-0.5890
2015,6,2,3,84,0.7644
2015,6,2,4,112,-1.2461
2015,6,2,5,152,2.4649
2015,6,3,1,203,-2.8484
2015,6,3,2,162,-1.2151
2015,6,3,3,138,-2.4903
2015,6,3,4,126,-2.7108
2015,6,3,5,95,-1.1820
2015,7,1,1,136,-4.3454
2015,7,1,2,114,-4.8193
2015,7,1,3,113,-4.8937
2015,7,1,4,178,-5.7890
2015,7,1,5,534,-9.2523
2015,7,2,1,146,-1.0484
2015,7,2,2,102,-4.4774
2015,7,2,3,78,-2.2136
2015,7,2,4,117,-3.0950
2015,7,2,5,141,-2.2038
2015,7,3,1,207,0.8567
2015,7,3,2,164,2.9621
2015,7,3,3,139,2.0572
2015,7,3,4,118,0.6544
2015,7,3,5,100,1.7887
2015,8,1,1,136,-4.5092
2015,8,1,2,116,-3.3838
2015,8,1,3,113,-4.2202
2015,8,1,4,155,-4.4493
2015,8,1,5,582,-4.8616
2015,8,2,1,144,-5.1753
2015,8,2,2,109,-3.9687
2015,8,2,3,78,-3.9584
2015,8,2,4,105,-5.3100
2015,8,2,5,136,-7.8562
2015,8,3,1,205,-6.5518
2015,8,3,2,153,-5.8011
2015,8,3,3,144,-4.4231
2015,8,3,4,122,-5.5409
2015,8,3,5,98,-7.4088
2015,9,1,1,143,-3.6069
2015,9,1,2,113,-5.6991
2015,9,1,3,108,-7.2423
2015,9,1,4,160,-5.8804
2015,9,1,5,582,-12.2633
2015,9,2,1,139,-3.8336
2015,9,2,2,105,-6.5215
2015,9,2,3,76,-7.8473
2015,9,2,4,102,-7.0126
2015,9,2,5,145,-10.5866
2015,9,3,1,205,-1.7865
2015,9,3,2,149,-2.4803
2015,9,3,3,141,-2.1858
2015,9,3,4,124,-6.6602
2015,9,3,5,91,-6.7945
2015,10,1,1,138,7.0270
2015,10,1,2,107,5.3738
2015,10,1,3,99,8.6590
2015,10,1,4,141,8.4086
2015,10,1,5,598,4.7391
2015,10,2,1,141,7.3140
2015,10,2,2,104,6.9526
2015,10,2,3,81,8.1427
2015,10,2,4,104,9.6826
2015,10,2,5,139,4.1255
2015,10,3,1,210,8.8298
2015,10,3,2,150,6.4074
2015,10,3,3,140,8.1026
2015,10,3,4,127,6.7730
2015,10,3,5,91,5.2219
2015,11,1,1,147,1.6261
2015,11,1,2,109,2.6694
2015,11,1,3,123,2.2364
2015,11,1,4,142,2.4491
2015,11,1,5,583,5.4428
2015,11,2,1,143,3.1063
2015,11,2,2,93,4.5937
2015,11,2,3,88,1.8394
2015,11,2,4,103,4.2155
2015,11,2,5,144,5.6322
2015,11,3,1,211,0.2280
2015,11,3,2,166,-0.1243
2015,11,3,3,142,-1.2560
2015,11,3,4,124,-0.7753
2015,11,3,5,92,0.8135
2015,12,1,1,141,-3.2010
2015,12,1,2,107,-3.3260
2015,12,1,3,122,-5.8530
2015,12,1,4,146,-6.0244
2015,12,1,5,566,-8.2408
2015,12,2,1,152,-4.1592
2015,12,2,2,95,-3.8101
2015,12,2,3,88,-5.9775
2015,12,2,4,106,-8.0377
2015,12,2,5,153,-5.3732
2015,12,3,1,208,-1.7506
2015,12,3,2,161,-1.9183
2015,12,3,3,136,-1.1564
2015,12,3,4,126,-4.5772
2015,12,3,5,95,-2.6076
2016,1,1,1,138,-4.6747
2016,1,1,2,107,-6.6323
2016,1,1,3,107,-10.1387
2016,1,1,4,156,-7.3379
2016,1,1,5,562,-17.3295
2016,1,2,1,151,-6.7450
2016,1,2,2,88,-7.4654
2016,1,2,3,93,-8.3233
2016,1,2,4,105,-9.4552
2016,1,2,5,146,-15.7140
2016,1,3,1,208,-4.3195
2016,1,3,2,165,-4.6329
2016,1,3,3,130,-1.0174
2016,1,3,4,126,-4.8851
2016,1,3,5,99,-11.3292
2016,2,1,1,126,0.8924
2016,2,1,2,105,2.1181
2016,2,1,3,126,1.7061
2016,2,1,4,163,2.2025
2016,2,1,5,578,-2.0359
2016,2,2,1,150,2.1842
2016,2,2,2,99,3.3322
2016,2,2,3,96,3.7707
2016,2,2,4,106,1.1760
2016,2,2,5,140,-2.4361
2016,2,3,1,210,0.1784
2016,2,3,2,167,1.0066
2016,2,3,3,135,0.4505
2016,2,3,4,118,0.8186
2016,2,3,5,91,0.1087
2016,3,1,1,119,6.1034
2016,3,1,2,113,5.2003
2016,3,1,3,121,7.3796
2016,3,1,4,160,11.6045
2016,3,1,5,567,11.4889
2016,3,2,1,157,6.4824
2016,3,2,2,96,8.9467
2016,3,2,3,90,11.5078
2016,3,2,4,115,9.6023
2016,3,2,5,142,13.1743
2016,3,3,1,210,6.3861
2016,3,3,2,169,7.0031
2016,3,3,3,132,7.4960
2016,3,3,4,113,6.9244
2016,3,3,5,89,9.8685
2016,4,1,1,125,1.9267
2016,4,1,2,108,0.2055
2016,4,1,3,124,5.3254
2016,4,1,4,160,5.9671
2016,4,1,5,566,7.4550
2016,4,2,1,150,-1.2124
2016,4,2,2,98,0.5643
2016,4,2,3,87,2.8928
2016,4,2,4,115,4.0140
2016,4,2,5,142,7.9537
2016,4,3,1,204,-1.3512
2016,4,3,2,164,1.4114
2016,4,3,3,136,-0.4540
2016,4,3,4,115,3.6831
2016,4,3,5,87,5.2604
2016,5,1,1,155,-0.8087
2016,5,1,2,105,0.6628
2016,5,1,3,124,-0.9809
2016,5,1,4,162,-0.8197
2016,5,1,5,604,-1.9317
2016,5,2,1,153,0.9260
2016,5,2,2,100,2.4974
2016,5,2,3,98,0.8984
2016,5,2,4,107,0.0708
2016,5,2,5,137,2.2661
2016,5,3,1,202,2.6697
2016,5,3,2,167,1.3988
2016,5,3,3,117,0.5518
2016,5,3,4,144,1.2408
2016,5,3,5,85,1.2135
2016,6,1,1,151,0.3094
2016,6,1,2,104,0.7102
2016,6,1,3,130,1.0563
2016,6,1,4,159,3.1951
2016,6,1,5,599,-3.0578
2016,6,2,1,148,1.0734
2016,6,2,2,101,0.0441
2016,6,2,3,94,2.2422
2016,6,2,4,111,-0.2151
2016,6,2,5,130,-1.8407
2016,6,3,1,205,0.1516
2016,6,3,2,163,2.0652
2016,6,3,3,121,1.8891
2016,6,3,4,141,1.6613
2016,6,3,5,87,-1.6094
2016,7,1,1,152,6.1365
2016,7,1,2,103,5.7252
2016,7,1,3,126,6.3657
2016,7,1,4,155,7.1090
2016,7,1,5,583,5.1346
2016,7,2,1,147,4.8749
2016,7,2,2,99,7.0503
2016,7,2,3,92,6.2463
2016,7,2,4,106,6.7366
2016,7,2,5,130,6.5694
2016,7,3,1,196,4.7301
2016,7,3,2,167,3.0455
2016,7,3,3,117,3.4979
2016,7,3,4,136,2.9978
2016,7,3,5,84,4.8803
2016,8,1,1,130,1.7506
2016,8,1,2,108,2.6490
2016,8,1,3,121,4.1182
2016,8,1,4,163,2.9027
2016,8,1,5,574,3.0897
2016,8,2,1,148,0.4183
2016,8,2,2,88,-0.9009
2016,8,2,3,94,0.7344
2016,8,2,4,114,2.8414
2016,8,2,5,130,1.0468
2016,8,3,1,196,0.0692
2016,8,3,2,162,-1.5225
2016,8,3,3,134,-0.9783
2016,8,3,4,120,-1.1054
2016,8,3,5,87,-0.0717
2016,9,1,1,137,3.4299
2016,9,1,2,112,1.7373
2016,9,1,3,118,1.4744
2016,9,1,4,168,2.5678
2016,9,1,5,574,7.6398
2016,9,2,1,134,1.1218
2016,9,2,2,90,0.7414
2016,9,2,3,97,0.2707
2016,9,2,4,108,0.6863
2016,9,2,5,130,2.9865
2016,9,3,1,201,0.7874
2016,9,3,2,156,-0.0658
2016,9,3,3,129,0.5727
2016,9,3,4,118,2.0500
2016,9,3,5,86,2.3064
2016,10,1,1,139,-3.8590
2016,10,1,2,116,-4.8136
2016,10,1,3,116,-4.3147
2016,10,1,4,168,-5.4266
2016,10,1,5,570,-10.9774
2016,10,2,1,129,-4.0338
2016,10,2,2,94,-5.2285
2016,10,2,3,85,-4.1477
2016,10,2,4,106,-4.4465
2016,10,2,5,126,-10.1707
2016,10,3,1,199,-1.7507
2016,10,3,2,150,-2.7446
2016,10,3,3,131,-1.8613
2016,10,3,4,119,-4.1372
2016,10,3,5,90,-6.0388
2016,11,1,1,151,11.8712
2016,11,1,2,93,11.0047
2016,11,1,3,117,12.7215
2016,11,1,4,176,11.8852
2016,11,1,5,590,7.7217
2016,11,2,1,131,9.5413
2016,11,2,2,87,10.0826
2016,11,2,3,81,10.7476
2016,11,2,4,113,10.8656
2016,11,2,5,137,10.3053
2016,11,3,1,196,1.4353
2016,11,3,2,150,4.7249
2016,11,3,3,136,2.6421
2016,11,3,4,132,4.7843
2016,11,3,5,81,8.5092
2016,12,1,1,144,5.2937
2016,12,1,2,99,2.4561
2016,12,1,3,104,5.7186
2016,12,1,4,182,4.7733
2016,12,1,5,588,0.6060
2016,12,2,1,137,0.9377
2016,12,2,2,85,1.3767
2016,12,2,3,89,2.1689
2016,12,2,4,111,0.9719
2016,12,2,5,127,0.8423
2016,12,3,1,192,1.5700
2016,12,3,2,150,1.6594
2016,12,3,3,137,1.5063
2016,12,3,4,130,0.3623
2016,12,3,5,84,-1.0299
2017,1,1,1,150,-2.2553
2017,1,1,2,98,-4.4795
2017,1,1,3,110,0.3673
2017,1,1,4,180,-2.2809
2017,1,1,5,583,0.0041
2017,1,2,1,137,0.0781
2017,1,2,2,84,1.8319
2017,1,2,3,81,-0.3141
2017,1,2,4,110,2.7259
2017,1,2,5,123,3.5815
2017,1,3,1,188,2.2625
2017,1,3,2,147,3.6999
2017,1,3,3,140,0.8729
2017,1,3,4,128,4.5559
2017,1,3,5,82,2.1028
2017,2,1,1,150,-0.4683
2017,2,1,2,102,0.6096
2017,2,1,3,103,1.0304
2017,2,1,4,172,0.3788
2017,2,1,5,615,3.4881
2017,2,2,1,133,0.5194
2017,2,2,2,75,0.5212
2017,2,2,3,81,1.9147
2017,2,2,4,113,1.4449
2017,2,2,5,129,2.6059
2017,2,3,1,189,4.6440
2017,2,3,2,150,2.7482
2017,2,3,3,146,2.0537
2017,2,3,4,123,1.5917
2017,2,3,5,85,-0.7425
2017,3,1,1,155,1.4688
2017,3,1,2,96,3.2187
2017,3,1,3,104,0.7485
2017,3,1,4,169,1.3933
2017,3,1,5,610,2.4060
2017,3,2,1,126,1.6627
2017,3,2,2,82,0.8632
2017,3,2,3,72,2.4266
2017,3,2,4,110,0.7984
2017,3,2,5,139,-0.3473
2017,3,3,1,192,1.0108
2017,3,3,2,145,0.1767
2017,3,3,3,155,0.5006
2017,3,3,4,120,0.6256
2017,3,3,5,81,-2.0796
2017,4,1,1,149,2.1199
2017,4,1,2,94,1.9234
2017,4,1,3,109,2.5531
2017,4,1,4,156,2.1747
2017,4,1,5,596,-1.1560
2017,4,2,1,125,2.0434
2017,4,2,2,80,1.9667
2017,4,2,3,77,0.9093
2017,4,2,4,115,1.1715
2017,4,2,5,150,0.0763
2017,4,3,1,195,1.8607
2017,4,3,2,149,1.3749
2017,4,3,3,154,1.1943
2017,4,3,4,119,0.7325
2017,4,3,5,78,-0.9924
2017,5,1,1,143,-2.5326
2017,5,1,2,103,-1.3477
2017,5,1,3,105,-3.0278
2017,5,1,4,142,-3.7522
2017,5,1,5,645,-4.6700
2017,5,2,1,130,-0.9147
2017,5,2,2,91,-1.0497
2017,5,2,3,73,-1.9818
2017,5,2,4,105,-0.9495
2017,5,2,5,160,-2.7859
2017,5,3,1,197,2.6163
2017,5,3,2,150,1.1396
2017,5,3,3,150,1.1438
2017,5,3,4,123,1.9012
2017,5,3,5,80,-1.6508
2017,6,1,1,146,3.1198
2017,6,1,2,101,2.1080
2017,6,1,3,100,5.5021
2017,6,1,4,150,6.0754
2017,6,1,5,646,7.5120
2017,6,2,1,121,2.8906
2017,6,2,2,92,1.8246
2017,6,2,3,74,1.0543
2017,6,2,4,95,3.9113
2017,6,2,5,161,5.1073
2017,6,3,1,192,-1.0572
2017,6,3,2,157,0.2736
2017,6,3,3,144,-0.1369
2017,6,3,4,132,0.6647
2017,6,3,5,77,-0.1933
2017,7,1,1,143,1.0146
2017,7,1,2,100,-1.3595
2017,7,1,3,93,1.1508
