year,month,rank_ME,rank_GPA,nstocks,ret_vw
2011,1,2,4,157,0.5910
2011,1,2,5,171,-0.5144
2011,1,3,1,127,3.7409
2011,1,3,2,130,3.5946
2011,1,3,3,145,3.4237
2011,1,3,4,169,1.8188
2011,1,3,5,159,-0.4751
2011,2,1,1,311,5.0168
2011,2,1,2,194,6.8137
2011,2,1,3,209,4.2831
2011,2,1,4,333,5.0729
2011,2,1,5,393,4.1341
2011,2,2,1,98,6.1430
2011,2,2,2,106,7.5671
2011,2,2,3,129,5.8292
2011,2,2,4,157,4.4747
2011,2,2,5,170,5.2881
2011,2,3,1,127,4.9095
2011,2,3,2,129,5.6180
2011,2,3,3,144,4.2841
2011,2,3,4,169,2.0339
2011,2,3,5,159,2.4919
2011,3,1,1,308,2.9850
2011,3,1,2,194,0.9479
2011,3,1,3,207,-0.4481
2011,3,1,4,329,2.4790
2011,3,1,5,388,4.6109
2011,3,2,1,98,2.1724
2011,3,2,2,106,3.4270
2011,3,2,3,128,4.9867
2011,3,2,4,157,2.4248
2011,3,2,5,170,2.0340
2011,3,3,1,125,-0.5113
2011,3,3,2,129,2.3319
2011,3,3,3,144,0.8196
2011,3,3,4,169,0.4696
2011,3,3,5,159,0.2119
2011,4,1,1,306,1.0837
2011,4,1,2,191,0.0721
2011,4,1,3,205,0.2485
2011,4,1,4,327,0.9113
2011,4,1,5,383,3.0766
2011,4,2,1,98,2.9567
2011,4,2,2,106,1.7081
2011,4,2,3,128,0.7906
2011,4,2,4,157,3.3520
2011,4,2,5,169,4.8451
2011,4,3,1,125,1.8010
2011,4,3,2,129,2.4248
2011,4,3,3,143,3.8764
2011,4,3,4,167,3.0127
2011,4,3,5,158,5.5701
2011,5,1,1,301,-2.6833
2011,5,1,2,188,-3.8588
2011,5,1,3,203,-2.6041
2011,5,1,4,324,-2.4704
2011,5,1,5,377,-0.2830
2011,5,2,1,98,-2.1389
2011,5,2,2,106,-3.7335
2011,5,2,3,127,-2.4118
2011,5,2,4,157,-0.9910
2011,5,2,5,169,-0.8502
2011,5,3,1,125,-2.1523
2011,5,3,2,129,-1.9359
2011,5,3,3,143,-1.7397
2011,5,3,4,165,-0.4402
2011,5,3,5,158,0.7821
2011,6,1,1,298,-6.4567
2011,6,1,2,187,-3.4569
2011,6,1,3,200,-1.9817
2011,6,1,4,322,-1.5513
2011,6,1,5,375,-2.4733
2011,6,2,1,98,-1.7306
2011,6,2,2,103,-2.0507
2011,6,2,3,127,-1.2065
2011,6,2,4,156,-1.4752
2011,6,2,5,168,-0.8644
2011,6,3,1,125,-2.2847
2011,6,3,2,129,-1.5617
2011,6,3,3,142,-1.7840
2011,6,3,4,165,-1.4278
2011,6,3,5,157,-0.9642
2011,7,1,1,312,-3.3779
2011,7,1,2,163,-4.2852
2011,7,1,3,246,-3.3144
2011,7,1,4,314,-3.2011
2011,7,1,5,429,-1.5854
2011,7,2,1,114,-4.4848
2011,7,2,2,105,-3.9238
2011,7,2,3,116,-4.6715
2011,7,2,4,177,-6.1024
2011,7,2,5,162,-3.8221
2011,7,3,1,119,-1.5728
2011,7,3,2,134,-3.1584
2011,7,3,3,151,-3.7965
2011,7,3,4,158,0.0683
2011,7,3,5,163,-1.3782
2011,8,1,1,310,-14.9014
2011,8,1,2,163,-9.0765
2011,8,1,3,245,-11.2012
2011,8,1,4,311,-10.9717
2011,8,1,5,428,-10.5779
2011,8,2,1,113,-8.4855
2011,8,2,2,105,-11.2725
2011,8,2,3,116,-9.0759
2011,8,2,4,174,-8.5355
2011,8,2,5,162,-7.5465
2011,8,3,1,118,-4.8718
2011,8,3,2,134,-7.6305
2011,8,3,3,150,-6.2943
2011,8,3,4,158,-3.2579
2011,8,3,5,163,-3.8964
2011,9,1,1,309,-13.5285
2011,9,1,2,161,-14.2183
2011,9,1,3,244,-13.3335
2011,9,1,4,308,-10.2551
2011,9,1,5,427,-9.8047
2011,9,2,1,113,-11.1812
2011,9,2,2,105,-14.5884
2011,9,2,3,116,-12.5322
2011,9,2,4,173,-10.5157
2011,9,2,5,160,-9.2812
2011,9,3,1,117,-5.8632
2011,9,3,2,134,-13.2320
2011,9,3,3,150,-7.0440
2011,9,3,4,158,-4.2461
2011,9,3,5,163,-4.8019
2011,10,1,1,308,12.2266
2011,10,1,2,160,15.9398
2011,10,1,3,243,13.9427
2011,10,1,4,307,13.6731
2011,10,1,5,425,13.4067
2011,10,2,1,112,14.7021
2011,10,2,2,105,17.5881
2011,10,2,3,115,15.3936
2011,10,2,4,173,16.8187
2011,10,2,5,159,13.9072
2011,10,3,1,116,9.8784
2011,10,3,2,134,16.5868
2011,10,3,3,149,10.8498
2011,10,3,4,156,8.6010
2011,10,3,5,163,9.8072
2011,11,1,1,305,-3.2910
2011,11,1,2,159,-0.7588
2011,11,1,3,241,-3.5234
2011,11,1,4,306,-1.0018
2011,11,1,5,420,-1.5500
2011,11,2,1,112,-0.9809
2011,11,2,2,104,-2.2686
2011,11,2,3,115,-0.3178
2011,11,2,4,171,-0.4171
2011,11,2,5,159,0.0741
2011,11,3,1,116,0.1021
2011,11,3,2,134,0.1976
2011,11,3,3,149,1.6301
2011,11,3,4,156,-0.7305
2011,11,3,5,161,0.7404
2011,12,1,1,301,-0.6432
2011,12,1,2,158,-0.3535
2011,12,1,3,237,2.0337
2011,12,1,4,304,0.8045
2011,12,1,5,416,2.8183
2011,12,2,1,112,-0.0741
2011,12,2,2,102,1.3192
2011,12,2,3,115,-0.6313
2011,12,2,4,171,-0.1998
2011,12,2,5,159,-0.6506
2011,12,3,1,116,2.3794
2011,12,3,2,133,-0.7145
2011,12,3,3,149,1.2798
2011,12,3,4,154,0.2103
2011,12,3,5,161,0.5689
2012,1,1,1,298,12.9092
2012,1,1,2,158,8.6780
2012,1,1,3,236,9.1116
2012,1,1,4,300,9.0159
2012,1,1,5,413,6.9650
2012,1,2,1,111,4.5058
2012,1,2,2,102,8.6446
2012,1,2,3,115,8.2375
2012,1,2,4,170,7.1237
2012,1,2,5,159,6.3913
2012,1,3,1,114,1.8405
2012,1,3,2,133,6.9635
2012,1,3,3,149,2.2082
2012,1,3,4,152,5.1473
2012,1,3,5,161,5.4078
2012,2,1,1,294,2.7336
2012,2,1,2,158,0.4829
2012,2,1,3,235,1.7960
2012,2,1,4,298,0.7442
2012,2,1,5,409,2.6954
2012,2,2,1,111,3.4958
2012,2,2,2,102,3.0812
2012,2,2,3,115,3.4889
2012,2,2,4,167,3.0888
2012,2,2,5,157,3.7655
2012,2,3,1,113,2.6974
2012,2,3,2,132,4.6014
2012,2,3,3,149,3.6988
2012,2,3,4,152,4.7628
2012,2,3,5,161,4.0242
2012,3,1,1,289,1.4834
2012,3,1,2,157,2.1984
2012,3,1,3,233,1.6149
2012,3,1,4,297,4.2225
2012,3,1,5,405,5.5616
2012,3,2,1,111,0.9285
2012,3,2,2,102,1.3654
2012,3,2,3,115,2.2016
2012,3,2,4,167,2.4534
2012,3,2,5,156,3.0955
2012,3,3,1,112,1.9931
2012,3,3,2,132,-0.7731
2012,3,3,3,147,0.7567
2012,3,3,4,151,4.2802
2012,3,3,5,161,4.2692
2012,4,1,1,288,-4.7839
2012,4,1,2,156,-1.8398
2012,4,1,3,230,-3.0242
2012,4,1,4,295,-2.8049
2012,4,1,5,399,-0.1185
2012,4,2,1,111,0.2988
2012,4,2,2,102,-2.3611
2012,4,2,3,115,-2.4863
2012,4,2,4,167,-0.8126
2012,4,2,5,156,0.0058
2012,4,3,1,110,0.1930
2012,4,3,2,132,-1.0568
2012,4,3,3,147,0.0022
2012,4,3,4,151,-0.9775
2012,4,3,5,161,-0.1955
2012,5,1,1,286,-6.2845
2012,5,1,2,155,-10.1922
2012,5,1,3,230,-9.1162
2012,5,1,4,291,-7.7544
2012,5,1,5,395,-6.1896
2012,5,2,1,111,-6.0305
2012,5,2,2,102,-9.1937
2012,5,2,3,115,-6.4179
2012,5,2,4,166,-5.6912
2012,5,2,5,155,-5.4400
2012,5,3,1,109,-2.5500
2012,5,3,2,132,-8.1333
2012,5,3,3,146,-6.2085
2012,5,3,4,151,-5.4131
2012,5,3,5,161,-4.6508
2012,6,1,1,286,9.4255
2012,6,1,2,153,6.7111
2012,6,1,3,228,6.2730
2012,6,1,4,287,5.7612
2012,6,1,5,393,4.7969
2012,6,2,1,111,9.3032
2012,6,2,2,101,3.5984
2012,6,2,3,115,3.2536
2012,6,2,4,166,3.9122
2012,6,2,5,155,3.5542
2012,6,3,1,107,5.3992
2012,6,3,2,132,3.0936
2012,6,3,3,145,4.4050
2012,6,3,4,151,3.2951
2012,6,3,5,161,2.8682
2012,7,1,1,325,-3.1302
2012,7,1,2,176,-1.7771
2012,7,1,3,224,-1.7394
2012,7,1,4,282,-2.8613
2012,7,1,5,391,-1.8222
2012,7,2,1,109,-0.5432
2012,7,2,2,85,1.1973
2012,7,2,3,119,-2.2492
2012,7,2,4,169,-2.4849
2012,7,2,5,166,-3.6626
2012,7,3,1,117,1.9113
2012,7,3,2,141,-0.1348
2012,7,3,3,152,2.4854
2012,7,3,4,176,1.9348
2012,7,3,5,161,0.2128
2012,8,1,1,323,3.9432
2012,8,1,2,175,2.8524
2012,8,1,3,221,1.5562
2012,8,1,4,281,3.5145
2012,8,1,5,385,2.8790
2012,8,2,1,109,2.4008
2012,8,2,2,85,5.1214
2012,8,2,3,119,2.5469
2012,8,2,4,167,3.5805
2012,8,2,5,166,4.9680
2012,8,3,1,116,-0.3922
2012,8,3,2,140,3.0842
2012,8,3,3,151,1.2211
2012,8,3,4,175,3.8570
2012,8,3,5,161,2.3196
2012,9,1,1,320,6.1965
2012,9,1,2,175,4.9621
2012,9,1,3,219,2.3951
2012,9,1,4,277,4.5284
2012,9,1,5,381,5.3149
2012,9,2,1,109,4.1815
2012,9,2,2,84,3.6953
2012,9,2,3,119,3.1182
2012,9,2,4,165,2.3285
2012,9,2,5,166,2.3524
2012,9,3,1,115,4.1470
2012,9,3,2,140,2.4609
2012,9,3,3,151,2.9259
2012,9,3,4,173,2.4590
2012,9,3,5,161,1.1127
2012,10,1,1,314,-6.0220
2012,10,1,2,172,-1.9414
2012,10,1,3,218,-4.0043
2012,10,1,4,277,-4.2737
2012,10,1,5,378,-3.7445
2012,10,2,1,109,-0.8344
2012,10,2,2,84,-0.6242
2012,10,2,3,119,-0.6843
2012,10,2,4,164,-1.1754
2012,10,2,5,166,-3.5616
2012,10,3,1,115,-1.3411
2012,10,3,2,140,0.5003
2012,10,3,3,151,-2.2246
2012,10,3,4,172,-3.7911
2012,10,3,5,161,-2.6562
2012,11,1,1,312,-0.1084
2012,11,1,2,169,-0.1659
2012,11,1,3,217,1.2662
2012,11,1,4,276,1.9051
2012,11,1,5,375,1.5037
2012,11,2,1,108,-0.4007
2012,11,2,2,83,0.9465
2012,11,2,3,118,2.3277
2012,11,2,4,162,1.5357
2012,11,2,5,164,1.7600
2012,11,3,1,114,-0.7183
2012,11,3,2,140,1.1198
2012,11,3,3,150,0.7747
2012,11,3,4,171,2.1545
2012,11,3,5,161,0.5314
2012,12,1,1,308,0.4989
2012,12,1,2,166,5.7682
2012,12,1,3,217,4.8290
2012,12,1,4,274,4.3213
2012,12,1,5,370,3.2081
2012,12,2,1,108,3.9588
2012,12,2,2,83,4.2835
2012,12,2,3,117,3.8500
2012,12,2,4,162,4.4636
2012,12,2,5,164,1.4314
2012,12,3,1,114,1.1875
2012,12,3,2,140,4.0910
2012,12,3,3,149,0.9030
2012,12,3,4,171,-0.9612
2012,12,3,5,161,-0.5421
2013,1,1,1,306,7.7562
2013,1,1,2,164,5.7476
2013,1,1,3,214,5.6434
2013,1,1,4,271,5.3541
2013,1,1,5,366,5.8920
2013,1,2,1,107,7.6565
2013,1,2,2,83,6.2216
2013,1,2,3,116,6.3700
2013,1,2,4,159,5.7638
2013,1,2,5,162,6.1697
2013,1,3,1,114,6.1228
2013,1,3,2,140,5.3101
2013,1,3,3,148,6.8259
2013,1,3,4,170,3.5913
2013,1,3,5,161,5.3547
2013,2,1,1,304,-0.9593
2013,2,1,2,163,2.1177
2013,2,1,3,214,1.8804
2013,2,1,4,267,1.2839
2013,2,1,5,366,0.0674
2013,2,2,1,106,2.3033
2013,2,2,2,83,0.9134
2013,2,2,3,116,0.3472
2013,2,2,4,159,0.5029
2013,2,2,5,162,1.0309
2013,2,3,1,114,2.9538
2013,2,3,2,137,0.7518
2013,2,3,3,148,1.5833
2013,2,3,4,170,0.8390
2013,2,3,5,161,1.3061
2013,3,1,1,303,7.5344
2013,3,1,2,161,5.5478
2013,3,1,3,214,4.5947
2013,3,1,4,267,5.9501
2013,3,1,5,361,5.5687
2013,3,2,1,105,5.1283
2013,3,2,2,82,4.1734
2013,3,2,3,116,4.8156
2013,3,2,4,159,3.8500
2013,3,2,5,160,5.2662
2013,3,3,1,114,3.9373
2013,3,3,2,137,5.2581
2013,3,3,3,148,3.6079
2013,3,3,4,170,2.6866
2013,3,3,5,161,4.3572
2013,4,1,1,298,1.0511
2013,4,1,2,160,-1.8811
2013,4,1,3,209,-0.7263
2013,4,1,4,266,-0.7780
2013,4,1,5,359,1.5800
2013,4,2,1,105,-0.8704
2013,4,2,2,82,-1.5735
2013,4,2,3,116,0.2487
2013,4,2,4,159,-2.4583
2013,4,2,5,160,0.1088
2013,4,3,1,114,2.8053
2013,4,3,2,137,0.5549
2013,4,3,3,148,0.9005
2013,4,3,4,170,1.5545
2013,4,3,5,161,2.6723
2013,5,1,1,296,4.4461
2013,5,1,2,157,2.9942
2013,5,1,3,209,6.1298
2013,5,1,4,263,5.3083
2013,5,1,5,357,7.1847
2013,5,2,1,105,3.9248
2013,5,2,2,82,5.5794
2013,5,2,3,116,5.9457
2013,5,2,4,157,5.7400
2013,5,2,5,158,4.8502
2013,5,3,1,114,-0.2831
2013,5,3,2,137,3.7276
2013,5,3,3,148,1.2586
2013,5,3,4,170,2.1732
2013,5,3,5,161,2.0650
2013,6,1,1,293,-2.1356
2013,6,1,2,155,0.0611
2013,6,1,3,208,1.8974
2013,6,1,4,262,0.8440
2013,6,1,5,354,0.6713
2013,6,2,1,105,-0.3938
2013,6,2,2,82,-0.1287
2013,6,2,3,116,-1.5645
2013,6,2,4,156,-0.5095
2013,6,2,5,158,-0.4540
2013,6,3,1,114,-0.2526
2013,6,3,2,136,-1.8335
2013,6,3,3,148,-0.6146
2013,6,3,4,169,-2.3513
2013,6,3,5,161,-1.6988
2013,7,1,1,321,10.3871
2013,7,1,2,155,6.0616
2013,7,1,3,198,8.8302
2013,7,1,4,280,7.0222
2013,7,1,5,351,7.0376
2013,7,2,1,111,7.1087
2013,7,2,2,89,7.2392
2013,7,2,3,125,7.0352
2013,7,2,4,164,6.6559
2013,7,2,5,162,7.0029
2013,7,3,1,124,5.2100
2013,7,3,2,144,5.2797
2013,7,3,3,146,5.3481
2013,7,3,4,172,6.2597
2013,7,3,5,149,4.0336
2013,8,1,1,319,-2.5943
2013,8,1,2,155,-4.2949
2013,8,1,3,198,-2.3775
2013,8,1,4,279,-2.3467
2013,8,1,5,350,-2.3101
2013,8,2,1,111,-3.6124
2013,8,2,2,89,-2.7204
2013,8,2,3,125,-2.9870
2013,8,2,4,163,-1.6474
2013,8,2,5,160,-1.4625
2013,8,3,1,123,-3.4361
2013,8,3,2,144,-1.5838
2013,8,3,3,144,-2.3948
2013,8,3,4,171,-2.1648
2013,8,3,5,149,-2.4546
2013,9,1,1,315,7.1628
2013,9,1,2,155,7.5024
2013,9,1,3,195,6.5667
2013,9,1,4,276,8.4488
2013,9,1,5,347,6.6402
2013,9,2,1,111,4.8252
2013,9,2,2,89,6.1989
2013,9,2,3,125,7.4200
2013,9,2,4,162,6.9403
2013,9,2,5,160,5.7479
2013,9,3,1,123,3.6527
2013,9,3,2,144,4.9246
2013,9,3,3,144,3.6205
2013,9,3,4,171,2.4502
2013,9,3,5,149,4.3966
2013,10,1,1,314,-3.3156
2013,10,1,2,154,1.9620
2013,10,1,3,193,3.8534
2013,10,1,4,275,4.2760
2013,10,1,5,344,3.5636
2013,10,2,1,111,0.6030
2013,10,2,2,89,4.4678
2013,10,2,3,125,3.6631
2013,10,2,4,162,2.3176
2013,10,2,5,159,2.3921
2013,10,3,1,123,4.2420
2013,10,3,2,144,5.0203
2013,10,3,3,143,3.9293
2013,10,3,4,170,5.0299
2013,10,3,5,149,4.3393
2013,11,1,1,313,9.1542
2013,11,1,2,153,4.2968
2013,11,1,3,191,4.3865
2013,11,1,4,271,6.3625
2013,11,1,5,342,4.3096
2013,11,2,1,109,1.6043
2013,11,2,2,89,3.8312
2013,11,2,3,123,4.3482
2013,11,2,4,161,2.8641
2013,11,2,5,157,4.1217
2013,11,3,1,122,0.2306
2013,11,3,2,143,2.1339
2013,11,3,3,143,2.0913
2013,11,3,4,169,3.1084
2013,11,3,5,149,4.0125
2013,12,1,1,312,3.8818
2013,12,1,2,152,3.8121
2013,12,1,3,185,2.7834
2013,12,1,4,267,1.0725
2013,12,1,5,337,1.9394
2013,12,2,1,108,2.9705
2013,12,2,2,89,1.9669
2013,12,2,3,123,3.4989
2013,12,2,4,161,2.2180
2013,12,2,5,154,1.8497
2013,12,3,1,122,2.7064
2013,12,3,2,143,3.5031
2013,12,3,3,143,3.7412
2013,12,3,4,169,2.5296
2013,12,3,5,149,0.8345
2014,1,1,1,312,4.9887
2014,1,1,2,152,-5.2909
2014,1,1,3,184,-1.6247
2014,1,1,4,264,-2.3262
2014,1,1,5,337,-3.1067
2014,1,2,1,107,2.8401
2014,1,2,2,87,-2.9297
2014,1,2,3,122,-3.3038
2014,1,2,4,160,-4.1492
2014,1,2,5,154,-2.6029
2014,1,3,1,121,-1.8356
2014,1,3,2,143,-3.2081
2014,1,3,3,141,-3.4194
2014,1,3,4,168,-3.1841
2014,1,3,5,149,-4.2538
2014,2,1,1,311,7.9964
2014,2,1,2,151,4.3831
2014,2,1,3,183,5.7886
2014,2,1,4,263,3.7504
2014,2,1,5,336,3.3364
2014,2,2,1,107,8.3284
2014,2,2,2,86,5.0010
2014,2,2,3,121,4.5786
2014,2,2,4,160,4.0858
2014,2,2,5,152,5.0291
2014,2,3,1,120,3.1703
2014,2,3,2,141,5.2223
2014,2,3,3,141,4.7673
2014,2,3,4,168,5.1188
2014,2,3,5,149,5.6060
2014,3,1,1,310,-3.1428
2014,3,1,2,147,1.9206
2014,3,1,3,181,1.3540
2014,3,1,4,260,0.4011
2014,3,1,5,330,-1.2350
2014,3,2,1,107,-4.6996
2014,3,2,2,86,0.5031
2014,3,2,3,121,1.7553
2014,3,2,4,158,0.2624
2014,3,2,5,151,-2.1371
2014,3,3,1,120,1.4241
2014,3,3,2,141,1.1584
2014,3,3,3,140,0.2463
2014,3,3,4,168,-0.1860
2014,3,3,5,149,-0.5053
2014,4,1,1,309,-9.2406
2014,4,1,2,147,-2.9719
2014,4,1,3,177,-3.7011
2014,4,1,4,257,-5.1834
2014,4,1,5,331,-6.1346
2014,4,2,1,106,-2.9381
2014,4,2,2,86,-2.2865
2014,4,2,3,121,-2.3515
2014,4,2,4,158,-3.1819
2014,4,2,5,151,-5.4967
2014,4,3,1,120,2.6644
2014,4,3,2,141,1.5212
2014,4,3,3,140,0.7852
2014,4,3,4,167,1.1259
2014,4,3,5,149,-0.6019
2014,5,1,1,308,-2.0820
2014,5,1,2,146,0.4763
2014,5,1,3,175,0.9955
2014,5,1,4,257,-0.3229
2014,5,1,5,328,-2.8215
2014,5,2,1,106,0.6878
2014,5,2,2,86,1.7664
2014,5,2,3,121,0.1591
2014,5,2,4,157,2.0088
2014,5,2,5,150,-0.5394
2014,5,3,1,120,1.0979
2014,5,3,2,141,3.6331
2014,5,3,3,140,1.3856
2014,5,3,4,167,2.7930
2014,5,3,5,149,1.9571
2014,6,1,1,306,11.5580
2014,6,1,2,145,4.8393
2014,6,1,3,173,4.9018
2014,6,1,4,257,3.8239
2014,6,1,5,326,3.3822
2014,6,2,1,106,6.7576
2014,6,2,2,86,4.0404
2014,6,2,3,121,4.3869
2014,6,2,4,156,5.4405
2014,6,2,5,149,6.8470
2014,6,3,1,120,3.3870
2014,6,3,2,140,2.4446
2014,6,3,3,140,1.6476
2014,6,3,4,167,2.0523
2014,6,3,5,148,1.8613
2014,7,1,1,324,-10.2944
2014,7,1,2,148,-5.8099
2014,7,1,3,182,-6.8578
2014,7,1,4,238,-5.9407
2014,7,1,5,373,-5.7294
2014,7,2,1,132,-5.4067
2014,7,2,2,104,-6.7840
2014,7,2,3,114,-6.5151
2014,7,2,4,159,-6.1155
2014,7,2,5,169,-5.6531
2014,7,3,1,125,-3.5907
2014,7,3,2,150,-2.1837
2014,7,3,3,161,-1.3328
2014,7,3,4,169,-0.3555
2014,7,3,5,159,-2.2597
2014,8,1,1,324,2.6733
2014,8,1,2,148,4.2944
2014,8,1,3,182,2.6842
2014,8,1,4,237,3.7492
2014,8,1,5,369,4.6925
2014,8,2,1,129,7.1932
2014,8,2,2,104,4.2569
2014,8,2,3,114,4.4144
2014,8,2,4,158,4.2598
2014,8,2,5,167,4.9532
2014,8,3,1,125,5.8014
2014,8,3,2,150,3.0508
2014,8,3,3,161,3.3311
2014,8,3,4,168,4.5846
2014,8,3,5,159,5.2708
2014,9,1,1,322,-10.2692
2014,9,1,2,147,-8.9533
2014,9,1,3,182,-7.2247
2014,9,1,4,236,-6.0282
2014,9,1,5,365,-3.9203
2014,9,2,1,128,-8.4684
2014,9,2,2,104,-6.9892
2014,9,2,3,114,-4.1907
2014,9,2,4,158,-4.9677
2014,9,2,5,166,-3.1660
2014,9,3,1,124,-3.0701
2014,9,3,2,150,-3.9532
2014,9,3,3,161,-2.6415
2014,9,3,4,168,-0.6810
2014,9,3,5,157,-0.2320
2014,10,1,1,320,4.2691
2014,10,1,2,147,2.9571
2014,10,1,3,180,5.0073
2014,10,1,4,236,6.2349
2014,10,1,5,364,7.0769
2014,10,2,1,128,5.4179
2014,10,2,2,104,3.7893
2014,10,2,3,114,3.3710
2014,10,2,4,157,6.2664
2014,10,2,5,166,6.7058
2014,10,3,1,124,2.5831
2014,10,3,2,149,0.4270
2014,10,3,3,161,1.7135
2014,10,3,4,167,2.1715
2014,10,3,5,157,3.7518
2014,11,1,1,319,-0.0187
2014,11,1,2,147,-3.2619
2014,11,1,3,178,-2.1948
2014,11,1,4,234,-1.8733
2014,11,1,5,360,1.3863
2014,11,2,1,127,0.7561
2014,11,2,2,104,-1.5286
2014,11,2,3,114,-1.5835
2014,11,2,4,156,0.7011
2014,11,2,5,166,4.0025
2014,11,3,1,123,1.5369
2014,11,3,2,149,-0.5115
2014,11,3,3,161,2.4410
2014,11,3,4,167,4.0381
2014,11,3,5,157,6.3128
2014,12,1,1,316,5.6488
2014,12,1,2,147,3.5215
2014,12,1,3,178,3.5606
2014,12,1,4,232,5.5988
2014,12,1,5,356,6.5483
2014,12,2,1,127,1.8815
2014,12,2,2,104,0.6049
2014,12,2,3,114,2.0873
2014,12,2,4,156,2.8578
2014,12,2,5,165,1.2876
2014,12,3,1,122,-0.1732
2014,12,3,2,148,0.1393
2014,12,3,3,160,-1.1031
2014,12,3,4,166,-1.6105
2014,12,3,5,157,0.1975
2015,1,1,1,315,-3.0663
2015,1,1,2,147,-5.5173
2015,1,1,3,175,-4.9538
2015,1,1,4,231,-4.7296
2015,1,1,5,352,-4.9660
2015,1,2,1,127,-1.0705
2015,1,2,2,103,-4.0980
2015,1,2,3,114,-5.1895
2015,1,2,4,154,-3.7176
2015,1,2,5,163,-2.3754
2015,1,3,1,122,-1.2158
2015,1,3,2,147,-4.2652
2015,1,3,3,159,-2.6884
2015,1,3,4,165,-2.0362
2015,1,3,5,157,-0.4153
2015,2,1,1,314,9.0006
2015,2,1,2,146,5.0265
2015,2,1,3,175,6.7450
2015,2,1,4,231,5.5439
2015,2,1,5,348,4.3850
2015,2,2,1,127,5.6316
2015,2,2,2,103,8.2223
2015,2,2,3,112,8.4595
2015,2,2,4,153,7.0300
2015,2,2,5,162,6.2099
2015,2,3,1,121,2.6011
2015,2,3,2,146,6.6166
2015,2,3,3,157,6.9584
2015,2,3,4,164,5.9092
2015,2,3,5,156,5.7677
2015,3,1,1,313,-0.3594
2015,3,1,2,145,0.6280
2015,3,1,3,173,1.8619
2015,3,1,4,230,0.5198
2015,3,1,5,344,0.4260
2015,3,2,1,127,2.0229
2015,3,2,2,102,1.9298
2015,3,2,3,111,1.0622
2015,3,2,4,151,2.4701
2015,3,2,5,161,1.9879
2015,3,3,1,121,-1.0321
2015,3,3,2,146,-1.8161
2015,3,3,3,156,-1.7554
2015,3,3,4,164,-2.4095
2015,3,3,5,155,-0.1842
2015,4,1,1,310,-5.0679
2015,4,1,2,145,-1.4462
2015,4,1,3,172,-2.5754
2015,4,1,4,230,-1.9081
2015,4,1,5,339,-1.4829
2015,4,2,1,127,-3.3563
2015,4,2,2,102,-0.9914
2015,4,2,3,109,-1.4976
2015,4,2,4,151,-3.6354
2015,4,2,5,161,-2.4654
2015,4,3,1,121,1.0304
2015,4,3,2,146,1.5052
2015,4,3,3,154,1.3683
2015,4,3,4,164,1.4167
2015,4,3,5,153,-1.4161
2015,5,1,1,308,5.6903
2015,5,1,2,145,0.8777
2015,5,1,3,171,3.3512
2015,5,1,4,229,0.9815
2015,5,1,5,336,0.8156
2015,5,2,1,127,5.6664
2015,5,2,2,102,0.6952
2015,5,2,3,109,0.8531
2015,5,2,4,151,4.2347
2015,5,2,5,161,1.7513
2015,5,3,1,121,0.2259
2015,5,3,2,146,-1.1576
2015,5,3,3,153,1.3443
2015,5,3,4,163,1.9035
2015,5,3,5,152,1.4367
2015,6,1,1,307,1.0034
2015,6,1,2,144,0.3728
2015,6,1,3,170,2.0208
2015,6,1,4,227,1.5099
2015,6,1,5,334,3.9756
2015,6,2,1,127,-2.0796
2015,6,2,2,102,-1.2729
2015,6,2,3,109,-0.4421
2015,6,2,4,151,0.5402
2015,6,2,5,160,2.5803
2015,6,3,1,120,-4.0947
2015,6,3,2,145,-2.5557
2015,6,3,3,152,-2.3052
2015,6,3,4,163,-2.5979
2015,6,3,5,152,-0.4267
2015,7,1,1,394,-5.6009
2015,7,1,2,176,-11.6381
2015,7,1,3,161,-6.3670
2015,7,1,4,234,-5.4230
2015,7,1,5,334,-3.6550
2015,7,2,1,134,-2.6251
2015,7,2,2,101,-5.1595
2015,7,2,3,138,-4.2289
2015,7,2,4,144,-1.1847
2015,7,2,5,170,0.2949
2015,7,3,1,132,0.4074
2015,7,3,2,149,-1.5656
2015,7,3,3,152,2.9411
2015,7,3,4,189,2.8481
2015,7,3,5,176,3.1480
2015,8,1,1,391,-6.9458
2015,8,1,2,174,-3.2151
2015,8,1,3,159,-2.5894
2015,8,1,4,233,-5.2780
2015,8,1,5,328,-4.3325
2015,8,2,1,133,-9.8121
2015,8,2,2,101,-6.8041
2015,8,2,3,137,-3.4646
2015,8,2,4,144,-5.4570
2015,8,2,5,170,-6.1522
2015,8,3,1,132,-5.3448
2015,8,3,2,149,-6.2244
2015,8,3,3,149,-6.1914
2015,8,3,4,188,-5.9510
2015,8,3,5,175,-5.8473
2015,9,1,1,391,-12.8855
2015,9,1,2,174,-10.8221
2015,9,1,3,158,-7.4967
2015,9,1,4,231,-6.1926
2015,9,1,5,328,-4.2133
2015,9,2,1,132,-9.2622
2015,9,2,2,101,-7.3310
2015,9,2,3,137,-6.2557
2015,9,2,4,144,-5.4319
2015,9,2,5,167,-5.3741
2015,9,3,1,131,-3.0739
2015,9,3,2,148,-3.2884
2015,9,3,3,148,-2.9819
2015,9,3,4,187,-2.2396
2015,9,3,5,174,-1.8781
2015,10,1,1,390,4.8844
2015,10,1,2,171,7.2649
2015,10,1,3,156,8.9704
2015,10,1,4,230,5.6169
