year,month,rank_ME,nstocks,ret_vw
1991,1,10,111,3.6782
1991,2,1,2295,13.1387
1991,2,2,438,12.4065
1991,2,3,325,9.6777
1991,2,4,266,11.2472
1991,2,5,175,9.0908
1991,2,6,151,8.0264
1991,2,7,137,8.8477
1991,2,8,133,6.8996
1991,2,9,115,6.4683
1991,2,10,111,6.7353
1991,3,1,2276,9.6625
1991,3,2,436,6.7187
1991,3,3,324,6.3390
1991,3,4,266,5.3610
1991,3,5,175,4.8064
1991,3,6,151,4.2200
1991,3,7,137,3.4090
1991,3,8,133,3.9276
1991,3,9,115,1.8187
1991,3,10,111,2.0719
1991,4,1,2254,2.2866
1991,4,2,434,-1.3902
1991,4,3,323,-1.4227
1991,4,4,266,-0.2451
1991,4,5,175,0.6101
1991,4,6,151,-1.1465
1991,4,7,137,-0.9375
1991,4,8,133,0.5942
1991,4,9,114,1.1133
1991,4,10,111,-0.1132
1991,5,1,2219,2.9156
1991,5,2,433,4.4032
1991,5,3,323,4.2196
1991,5,4,265,4.6717
1991,5,5,175,4.0998
1991,5,6,151,3.6308
1991,5,7,137,5.2915
1991,5,8,133,4.7953
1991,5,9,114,4.5992
1991,5,10,111,3.7277
1991,6,1,2197,-4.6173
1991,6,2,431,-5.4182
1991,6,3,320,-5.0854
1991,6,4,265,-5.6342
1991,6,5,175,-4.0321
1991,6,6,151,-4.5116
1991,6,7,137,-4.1367
1991,6,8,132,-4.7461
1991,6,9,114,-5.3414
1991,6,10,111,-4.0763
1991,7,1,2260,1.9828
1991,7,2,549,4.1060
1991,7,3,344,3.3839
1991,7,4,239,4.8630
1991,7,5,200,4.2931
1991,7,6,160,4.9581
1991,7,7,145,4.9207
1991,7,8,137,3.9019
1991,7,9,124,4.3843
1991,7,10,115,4.7757
1991,8,1,2223,2.4771
1991,8,2,548,3.8315
1991,8,3,343,2.9619
1991,8,4,238,4.0930
1991,8,5,198,4.1260
1991,8,6,160,4.2116
1991,8,7,143,1.8470
1991,8,8,137,2.0725
1991,8,9,124,2.0227
1991,8,10,115,2.5050
1991,9,1,2208,1.0396
1991,9,2,546,1.6753
1991,9,3,343,2.2460
1991,9,4,238,-0.9319
1991,9,5,198,0.4709
1991,9,6,160,-1.2018
1991,9,7,142,-0.6151
1991,9,8,137,-0.4773
1991,9,9,124,-1.0856
1991,9,10,115,-1.8721
1991,10,1,2198,2.5940
1991,10,2,545,5.8265
1991,10,3,342,2.4014
1991,10,4,237,2.3312
1991,10,5,198,2.0832
1991,10,6,160,1.6993
1991,10,7,142,1.3935
1991,10,8,137,1.5099
1991,10,9,124,2.6077
1991,10,10,114,1.2677
1991,11,1,2177,-2.0032
1991,11,2,544,-4.8359
1991,11,3,341,-6.2172
1991,11,4,236,-5.1972
1991,11,5,198,-5.3952
1991,11,6,159,-3.8871
1991,11,7,142,-3.6062
1991,11,8,137,-3.4874
1991,11,9,124,-3.9440
1991,11,10,114,-3.1781
1991,12,1,2163,3.6736
1991,12,2,541,7.1964
1991,12,3,340,6.6134
1991,12,4,235,9.7156
1991,12,5,198,10.9622
1991,12,6,159,11.1678
1991,12,7,142,10.1727
1991,12,8,137,10.9675
1991,12,9,124,11.3036
1991,12,10,114,11.2588
1992,1,1,2136,15.5505
1992,1,2,541,10.8998
1992,1,3,340,6.8194
1992,1,4,235,7.0668
1992,1,5,198,5.0333
1992,1,6,158,3.3332
1992,1,7,140,1.0656
1992,1,8,137,0.7520
1992,1,9,124,-0.4121
1992,1,10,114,-2.6498
1992,2,1,2118,4.5401
1992,2,2,538,2.1546
1992,2,3,340,1.9772
1992,2,4,235,2.2880
1992,2,5,196,1.5470
1992,2,6,158,2.5984
1992,2,7,140,1.6904
1992,2,8,137,1.4509
1992,2,9,124,1.5676
1992,2,10,114,0.5675
1992,3,1,2098,-2.4316
1992,3,2,535,-5.2445
1992,3,3,340,-4.3002
1992,3,4,235,-5.3897
1992,3,5,195,-4.2278
1992,3,6,158,-2.7814
1992,3,7,140,-3.5632
1992,3,8,137,-2.2717
1992,3,9,124,-2.4248
1992,3,10,114,-1.9436
1992,4,1,2077,-6.7377
1992,4,2,535,-6.2246
1992,4,3,339,-5.2485
1992,4,4,233,-4.5194
1992,4,5,195,-1.9402
1992,4,6,158,-2.1489
1992,4,7,140,-1.0408
1992,4,8,137,1.1859
1992,4,9,124,1.7010
1992,4,10,114,3.4441
1992,5,1,2049,-0.6706
1992,5,2,534,-1.0915
1992,5,3,338,-0.2271
1992,5,4,233,0.4314
1992,5,5,195,-1.4074
1992,5,6,158,0.2966
1992,5,7,139,0.7032
1992,5,8,137,-0.6997
1992,5,9,124,1.0687
1992,5,10,114,0.4813
1992,6,1,2010,-6.7488
1992,6,2,533,-5.9327
1992,6,3,337,-5.2329
1992,6,4,232,-5.2530
1992,6,5,195,-3.0585
1992,6,6,158,-3.2538
1992,6,7,139,-3.4256
1992,6,8,137,-2.1187
1992,6,9,123,-2.9893
1992,6,10,114,-1.7344
1992,7,1,2222,1.7695
1992,7,2,598,2.5235
1992,7,3,363,3.4673
1992,7,4,293,3.2742
1992,7,5,207,4.0163
1992,7,6,174,4.9947
1992,7,7,145,3.2899
1992,7,8,145,4.9676
1992,7,9,129,4.5579
1992,7,10,126,4.2138
1992,8,1,2181,-3.3382
1992,8,2,597,-3.0190
1992,8,3,362,-2.7787
1992,8,4,292,-2.4181
1992,8,5,206,-3.6206
1992,8,6,174,-2.2162
1992,8,7,145,-2.2721
1992,8,8,145,-1.6123
1992,8,9,129,-2.0337
1992,8,10,126,-1.6795
1992,9,1,2147,0.7263
1992,9,2,595,1.3839
1992,9,3,362,3.5720
1992,9,4,290,1.4310
1992,9,5,206,1.9485
1992,9,6,174,2.0352
1992,9,7,145,1.2056
1992,9,8,145,1.8763
1992,9,9,129,2.4312
1992,9,10,126,0.5161
1992,10,1,2134,1.8505
1992,10,2,594,3.3752
1992,10,3,361,3.9686
1992,10,4,289,2.6708
1992,10,5,206,3.6944
1992,10,6,173,3.1171
1992,10,7,144,1.6103
1992,10,8,145,3.5648
1992,10,9,129,1.6462
1992,10,10,126,-0.1574
1992,11,1,2112,8.3970
1992,11,2,593,10.9420
1992,11,3,360,8.8536
1992,11,4,287,6.9996
1992,11,5,206,7.4623
1992,11,6,172,7.0478
1992,11,7,144,4.1766
1992,11,8,145,4.5817
1992,11,9,129,3.5121
1992,11,10,126,2.9176
1992,12,1,2092,4.0205
1992,12,2,593,2.3073
1992,12,3,360,2.4019
1992,12,4,287,3.0476
1992,12,5,206,3.4708
1992,12,6,172,3.0966
1992,12,7,144,2.4540
1992,12,8,145,2.7296
1992,12,9,129,0.0365
1992,12,10,126,0.8707
1993,1,1,2082,6.8345
1993,1,2,592,3.0512
1993,1,3,360,3.1083
1993,1,4,287,1.2337
1993,1,5,205,1.4060
1993,1,6,172,1.4316
1993,1,7,144,1.1511
1993,1,8,145,2.4140
1993,1,9,129,1.0546
1993,1,10,126,-0.2361
1993,2,1,2066,-3.4079
1993,2,2,590,-5.1812
1993,2,3,360,-3.6350
1993,2,4,287,-3.0384
1993,2,5,205,-2.5696
1993,2,6,172,-2.3796
1993,2,7,144,-1.3931
1993,2,8,145,-0.7214
1993,2,9,129,1.1554
1993,2,10,126,1.3442
1993,3,1,2063,2.9908
1993,3,2,586,2.3544
1993,3,3,359,2.1741
1993,3,4,286,2.3637
1993,3,5,205,3.8403
1993,3,6,172,5.2090
1993,3,7,144,3.0988
1993,3,8,145,3.8600
1993,3,9,129,2.0360
1993,3,10,126,1.5757
1993,4,1,2042,-2.3037
1993,4,2,584,-3.2519
1993,4,3,359,-1.7537
1993,4,4,286,-3.1730
1993,4,5,205,-2.9528
1993,4,6,172,-2.6487
1993,4,7,144,-1.7249
1993,4,8,144,-2.3931
1993,4,9,129,-2.5618
1993,4,10,126,-2.6961
1993,5,1,2028,4.7550
1993,5,2,583,5.4106
1993,5,3,358,6.7679
1993,5,4,286,5.5674
1993,5,5,205,6.4215
1993,5,6,172,6.0760
1993,5,7,144,4.0982
1993,5,8,144,5.0185
1993,5,9,129,2.6685
1993,5,10,126,2.8722
1993,6,1,2016,0.9020
1993,6,2,583,-0.8251
1993,6,3,356,0.5563
1993,6,4,286,0.1130
1993,6,5,204,1.4173
1993,6,6,172,-0.7710
1993,6,7,144,0.2194
1993,6,8,144,1.1871
1993,6,9,129,-0.9714
1993,6,10,126,-0.1865
1993,7,1,2270,0.1687
1993,7,2,695,0.3356
1993,7,3,416,0.4245
1993,7,4,290,0.1561
1993,7,5,191,0.1238
1993,7,6,193,-0.8287
1993,7,7,152,-0.0020
1993,7,8,161,-0.6802
1993,7,9,132,0.6793
1993,7,10,132,-1.1935
1993,8,1,2251,3.6539
1993,8,2,691,4.2170
1993,8,3,415,4.3026
1993,8,4,289,5.3933
1993,8,5,191,4.5384
1993,8,6,193,4.9476
1993,8,7,152,3.9530
1993,8,8,161,5.7001
1993,8,9,132,4.1534
1993,8,10,132,3.5949
1993,9,1,2234,3.5192
1993,9,2,691,2.1240
1993,9,3,415,2.6038
1993,9,4,287,3.5320
1993,9,5,191,1.5699
1993,9,6,193,1.7238
1993,9,7,152,-0.2242
1993,9,8,161,-0.2689
1993,9,9,132,-0.8470
1993,9,10,132,-0.9999
1993,10,1,2222,4.7493
1993,10,2,691,4.6534
1993,10,3,412,4.0756
1993,10,4,287,2.2953
1993,10,5,191,2.8451
1993,10,6,193,0.1476
1993,10,7,152,2.4015
1993,10,8,161,1.9097
1993,10,9,131,1.8213
1993,10,10,132,3.0379
1993,11,1,2215,-2.9749
1993,11,2,690,-2.7466
1993,11,3,411,-2.7752
1993,11,4,287,-3.0933
1993,11,5,191,-2.4336
1993,11,6,192,-2.1037
1993,11,7,152,-2.6672
1993,11,8,160,-1.6450
1993,11,9,131,-0.5259
1993,11,10,132,-0.5200
1993,12,1,2205,0.2167
1993,12,2,685,1.6920
1993,12,3,410,2.9644
1993,12,4,287,3.9894
1993,12,5,191,4.4738
1993,12,6,192,4.3575
1993,12,7,152,4.4236
1993,12,8,159,3.7898
1993,12,9,130,2.4033
1993,12,10,132,0.5690
1994,1,1,2190,5.7536
1994,1,2,682,3.5894
1994,1,3,409,3.1014
1994,1,4,287,2.5570
1994,1,5,191,2.4000
1994,1,6,191,3.1658
1994,1,7,151,2.6249
1994,1,8,159,3.1722
1994,1,9,130,2.4459
1994,1,10,132,2.9126
1994,2,1,2178,-1.0309
1994,2,2,682,-0.8140
1994,2,3,408,-0.6347
1994,2,4,286,-0.6804
1994,2,5,191,0.8470
1994,2,6,190,-0.4338
1994,2,7,151,-0.5270
1994,2,8,158,-1.5650
1994,2,9,130,-1.3113
1994,2,10,132,-2.8164
1994,3,1,2154,-5.1903
1994,3,2,679,-6.1261
1994,3,3,408,-7.2282
1994,3,4,285,-5.9674
1994,3,5,190,-4.8753
1994,3,6,190,-5.7642
1994,3,7,151,-4.5740
1994,3,8,158,-5.5141
1994,3,9,129,-4.1877
1994,3,10,132,-4.2518
1994,4,1,2146,-2.1909
1994,4,2,678,-1.1392
1994,4,3,406,-0.5662
1994,4,4,285,-0.1641
1994,4,5,190,0.2146
1994,4,6,190,-0.0962
1994,4,7,151,0.6459
1994,4,8,158,0.0792
1994,4,9,129,0.2526
1994,4,10,132,1.2852
1994,5,1,2133,-1.4755
1994,5,2,673,-2.3865
1994,5,3,404,-2.0807
1994,5,4,283,-2.5451
1994,5,5,190,-1.9587
1994,5,6,189,-1.4767
1994,5,7,150,-3.0911
1994,5,8,158,-0.2783
1994,5,9,129,-0.5510
1994,5,10,132,1.5386
1994,6,1,2113,-3.9095
1994,6,2,672,-5.6914
1994,6,3,403,-4.2450
1994,6,4,282,-3.6739
1994,6,5,190,-3.8625
1994,6,6,190,-2.6448
1994,6,7,150,-2.8667
1994,6,8,158,-3.5681
1994,6,9,129,-2.8983
1994,6,10,132,-2.3483
1994,7,1,2596,0.5941
1994,7,2,798,0.7776
1994,7,3,389,2.3878
1994,7,4,311,1.6239
1994,7,5,225,2.3148
1994,7,6,190,3.2291
1994,7,7,182,4.3793
1994,7,8,166,3.3752
1994,7,9,140,3.8029
1994,7,10,140,3.1864
1994,8,1,2581,3.0990
1994,8,2,796,5.5605
1994,8,3,389,5.6914
1994,8,4,308,6.9602
1994,8,5,224,8.2716
1994,8,6,190,5.7555
1994,8,7,182,5.3552
1994,8,8,166,4.5672
1994,8,9,140,4.5055
1994,8,10,139,4.0822
1994,9,1,2560,1.5144
1994,9,2,792,1.5922
1994,9,3,387,0.8559
1994,9,4,308,-0.4782
1994,9,5,224,-0.8386
1994,9,6,190,-0.6782
1994,9,7,181,-1.1765
1994,9,8,165,-1.3078
1994,9,9,139,-2.3928
1994,9,10,139,-1.6053
1994,10,1,2541,1.4017
1994,10,2,789,0.5858
1994,10,3,385,0.4315
1994,10,4,306,0.9538
1994,10,5,224,0.1107
1994,10,6,189,2.5694
1994,10,7,180,1.5189
1994,10,8,165,0.5741
1994,10,9,139,1.8670
1994,10,10,137,2.6063
1994,11,1,2525,-3.2727
1994,11,2,787,-3.2205
1994,11,3,385,-3.4555
1994,11,4,305,-3.7769
1994,11,5,223,-3.6051
1994,11,6,188,-5.6706
1994,11,7,178,-5.1505
1994,11,8,165,-3.2062
1994,11,9,139,-3.9806
1994,11,10,137,-2.7643
1994,12,1,2511,-2.8472
1994,12,2,782,0.3824
1994,12,3,383,1.4890
1994,12,4,304,2.1191
1994,12,5,223,2.0077
1994,12,6,188,1.4419
1994,12,7,178,1.6036
1994,12,8,165,1.4306
1994,12,9,139,1.1963
1994,12,10,136,1.3575
1995,1,1,2488,2.7455
1995,1,2,778,0.5402
1995,1,3,381,-0.3662
1995,1,4,304,-2.4772
1995,1,5,220,-2.3293
1995,1,6,187,-1.0095
1995,1,7,178,0.5301
1995,1,8,164,1.6071
1995,1,9,138,1.5552
1995,1,10,136,2.3916
1995,2,1,2472,1.8489
1995,2,2,777,3.7367
1995,2,3,376,3.2501
1995,2,4,304,3.5114
1995,2,5,219,4.2849
1995,2,6,186,5.8475
1995,2,7,178,5.4420
1995,2,8,163,3.6987
1995,2,9,138,5.3147
1995,2,10,136,3.3776
1995,3,1,2450,2.1218
1995,3,2,774,1.6747
1995,3,3,376,3.5912
1995,3,4,304,2.5920
1995,3,5,217,2.7248
1995,3,6,185,2.3334
1995,3,7,178,3.3609
1995,3,8,162,1.8594
1995,3,9,137,3.9665
1995,3,10,136,2.9352
1995,4,1,2425,3.0042
1995,4,2,772,2.6121
1995,4,3,375,2.3389
1995,4,4,303,1.0043
1995,4,5,217,2.3378
1995,4,6,185,1.5719
1995,4,7,177,3.0704
1995,4,8,160,0.7830
1995,4,9,136,1.6136
1995,4,10,136,3.4357
1995,5,1,2401,2.3191
1995,5,2,767,1.4438
1995,5,3,373,1.0660
1995,5,4,303,0.7353
1995,5,5,217,0.3646
1995,5,6,185,2.0407
1995,5,7,176,1.5010
1995,5,8,159,2.4612
1995,5,9,136,3.1700
1995,5,10,136,3.5596
1995,6,1,2373,8.7106
1995,6,2,763,6.8480
1995,6,3,372,6.5248
1995,6,4,303,6.2817
1995,6,5,216,4.2580
1995,6,6,183,4.9780
1995,6,7,174,5.9787
1995,6,8,158,3.1224
1995,6,9,136,2.5690
1995,6,10,136,2.6839
1995,7,1,2554,5.7639
1995,7,2,728,7.3666
1995,7,3,510,6.1201
1995,7,4,296,7.0872
1995,7,5,248,6.8335
1995,7,6,214,6.9157
1995,7,7,200,5.3389
1995,7,8,183,5.5108
1995,7,9,155,3.7252
1995,7,10,147,3.2377
1995,8,1,2529,4.0599
1995,8,2,725,3.8722
1995,8,3,508,0.7286
1995,8,4,291,1.3176
1995,8,5,248,0.9896
1995,8,6,212,0.8151
1995,8,7,199,0.5002
1995,8,8,183,0.8637
1995,8,9,154,1.1774
1995,8,10,146,-0.4539
1995,9,1,2500,2.1529
1995,9,2,724,2.4728
1995,9,3,506,1.3391
1995,9,4,291,1.5995
1995,9,5,246,1.7085
1995,9,6,211,1.2183
1995,9,7,198,1.6759
1995,9,8,183,1.9360
1995,9,9,154,1.8258
1995,9,10,146,4.6220
1995,10,1,2483,-6.3686
1995,10,2,723,-5.3073
1995,10,3,502,-7.1451
1995,10,4,291,-6.5163
1995,10,5,246,-5.4251
1995,10,6,210,-1.5464
1995,10,7,196,-1.1510
1995,10,8,183,-3.5413
1995,10,9,153,-2.0669
1995,10,10,146,0.9593
1995,11,1,2464,0.4012
1995,11,2,715,2.8372
1995,11,3,500,4.5013
1995,11,4,290,5.8814
1995,11,5,244,4.3191
1995,11,6,210,5.1177
1995,11,7,196,4.2367
1995,11,8,183,3.3067
1995,11,9,152,4.9592
1995,11,10,145,3.5966
1995,12,1,2442,0.4317
1995,12,2,709,2.8277
1995,12,3,498,2.2313
1995,12,4,288,3.7137
1995,12,5,244,0.7559
1995,12,6,210,2.7301
1995,12,7,195,0.2077
1995,12,8,183,-0.3745
1995,12,9,151,1.0572
1995,12,10,144,1.9383
1996,1,1,2423,3.5248
1996,1,2,706,-0.3633
1996,1,3,497,-0.2827
1996,1,4,288,-0.4017
1996,1,5,244,-0.1689
1996,1,6,209,-1.1717
1996,1,7,195,-0.0147
1996,1,8,183,2.6659
1996,1,9,151,2.9675
1996,1,10,143,3.2411
1996,2,1,2402,3.3538
1996,2,2,703,3.3596
1996,2,3,495,3.1769
1996,2,4,283,3.8874
1996,2,5,243,4.4216
1996,2,6,206,3.1938
1996,2,7,195,3.3572
1996,2,8,183,2.1601
1996,2,9,151,2.1191
1996,2,10,143,0.8131
1996,3,1,2383,3.4704
1996,3,2,699,3.2385
1996,3,3,493,1.6750
1996,3,4,281,2.9328
1996,3,5,243,2.7449
1996,3,6,205,2.7101
1996,3,7,194,2.9176
1996,3,8,183,0.9760
1996,3,9,151,1.0772
1996,3,10,142,0.6999
1996,4,1,2369,9.0536
1996,4,2,697,8.9057
1996,4,3,491,8.8126
1996,4,4,279,6.9943
1996,4,5,242,6.4009
1996,4,6,203,5.0583
1996,4,7,192,4.3707
1996,4,8,182,4.8176
1996,4,9,151,2.5149
1996,4,10,142,1.6616
1996,5,1,2356,10.8032
1996,5,2,694,6.1685
1996,5,3,492,6.3526
1996,5,4,279,4.7823
1996,5,5,240,4.9852
1996,5,6,203,1.6397
1996,5,7,192,2.4065
1996,5,8,181,1.0306
1996,5,9,150,1.9288
1996,5,10,142,2.9949
1996,6,1,2332,-6.0360
1996,6,2,691,-4.9947
1996,6,3,489,-4.5478
1996,6,4,274,-4.4984
1996,6,5,239,-4.8951
1996,6,6,202,-4.9724
1996,6,7,192,-2.1859
1996,6,8,181,-1.6491
1996,6,9,150,-1.5406
1996,6,10,142,0.8030
1996,7,1,2692,-10.5827
1996,7,2,746,-10.6964
1996,7,3,566,-12.9711
1996,7,4,382,-10.0132
1996,7,5,294,-10.1950
1996,7,6,243,-9.5336
1996,7,7,200,-7.0223
1996,7,8,186,-6.6808
1996,7,9,177,-7.7476
1996,7,10,155,-4.3554
1996,8,1,2674,3.5892
1996,8,2,743,5.2402
1996,8,3,563,5.5203
1996,8,4,378,5.8952
1996,8,5,292,7.3951
1996,8,6,240,6.0469
1996,8,7,199,5.7021
1996,8,8,186,4.4568
1996,8,9,176,3.6574
1996,8,10,155,1.6289
1996,9,1,2644,1.7541
1996,9,2,741,3.9734
1996,9,3,561,3.9854
1996,9,4,377,3.9220
1996,9,5,290,4.2631
1996,9,6,240,4.9695
1996,9,7,197,4.5300
1996,9,8,185,4.8113
1996,9,9,176,5.4632
1996,9,10,155,5.8125
1996,10,1,2627,-4.0002
1996,10,2,736,-2.5736
1996,10,3,559,-2.4609
1996,10,4,376,-1.3614
1996,10,5,289,-4.0696
1996,10,6,240,-2.7455
1996,10,7,196,0.2782
1996,10,8,184,-1.1295
1996,10,9,175,-0.0204
1996,10,10,154,1.7418
1996,11,1,2610,0.7543
1996,11,2,731,2.6495
1996,11,3,558,3.5815
1996,11,4,373,2.0705
1996,11,5,289,2.8807
1996,11,6,240,3.7134
1996,11,7,196,5.1931
1996,11,8,183,5.8118
1996,11,9,174,5.9583
1996,11,10,154,7.5508
1996,12,1,2594,-0.1165
1996,12,2,725,1.7881
1996,12,3,555,2.4063
1996,12,4,373,2.6977
1996,12,5,287,0.3198
1996,12,6,240,0.3279
1996,12,7,196,-0.6140
1996,12,8,182,-1.2303
1996,12,9,174,-2.2621
1996,12,10,154,-1.6099
1997,1,1,2569,6.9830
1997,1,2,719,4.4855
1997,1,3,554,3.1618
1997,1,4,370,2.0000
1997,1,5,285,3.7117
1997,1,6,238,-0.2883
1997,1,7,194,3.1336
1997,1,8,182,3.4176
1997,1,9,174,4.2034
1997,1,10,152,6.5781
1997,2,1,2544,-3.1765
1997,2,2,715,-3.8509
1997,2,3,553,-5.7878
1997,2,4,368,-4.3366
1997,2,5,285,-3.3277
1997,2,6,238,-3.3496
1997,2,7,192,-3.2630
1997,2,8,181,-1.4227
1997,2,9,172,-1.0828
1997,2,10,152,0.0462
1997,3,1,2524,-5.6513
1997,3,2,712,-5.4032
1997,3,3,547,-6.4329
1997,3,4,366,-5.3923
1997,3,5,283,-5.1799
1997,3,6,238,-4.5815
1997,3,7,192,-4.3310
1997,3,8,181,-3.7408
1997,3,9,172,-3.8157
1997,3,10,152,-3.8714
1997,4,1,2500,-4.0001
1997,4,2,705,-4.3710
1997,4,3,544,-1.8068
1997,4,4,363,-1.4107
1997,4,5,282,1.7752
1997,4,6,237,0.4924
1997,4,7,192,2.4011
1997,4,8,181,0.7395
1997,4,9,172,1.8151
1997,4,10,152,6.5397
1997,5,1,2484,8.8258
1997,5,2,701,11.9594
1997,5,3,539,14.6070
1997,5,4,362,13.3007
1997,5,5,281,12.4901
1997,5,6,237,10.7869
1997,5,7,191,9.3045
1997,5,8,181,7.1127
1997,5,9,172,8.0105
1997,5,10,151,6.2364
1997,6,1,2468,4.9517
1997,6,2,698,5.5984
1997,6,3,537,4.4600
1997,6,4,360,4.2185
1997,6,5,278,5.0065
1997,6,6,235,3.6797
1997,6,7,190,3.0724
1997,6,8,180,2.7251
1997,6,9,172,2.3583
1997,6,10,151,4.5841
1997,7,1,2961,4.2986
1997,7,2,777,5.8489
1997,7,3,469,4.0907
1997,7,4,362,7.0430
1997,7,5,276,5.1073
1997,7,6,264,5.5358
1997,7,7,221,6.2137
1997,7,8,183,7.2042
1997,7,9,182,7.5365
1997,7,10,166,7.5094
1997,8,1,2932,4.6357
1997,8,2,769,5.0250
1997,8,3,468,4.3568
1997,8,4,360,2.9386
1997,8,5,273,3.5269
1997,8,6,263,1.9931
1997,8,7,219,0.9564
1997,8,8,182,0.7907
1997,8,9,182,-1.3071
1997,8,10,165,-5.7976
1997,9,1,2909,10.0516
1997,9,2,769,8.8360
1997,9,3,459,8.1482
1997,9,4,356,7.5329
1997,9,5,267,7.8629
1997,9,6,263,4.4050
1997,9,7,214,6.7598
1997,9,8,181,4.2061
1997,9,9,182,4.4344
1997,9,10,163,4.9146
1997,10,1,2883,-3.0731
1997,10,2,761,-4.9067
1997,10,3,455,-5.6637
1997,10,4,355,-4.5834
1997,10,5,266,-6.2656
1997,10,6,260,-4.4267
1997,10,7,212,-5.0404
1997,10,8,180,-5.9786
1997,10,9,182,-3.3979
1997,10,10,163,-3.1175
1997,11,1,2853,-3.6982
1997,11,2,757,-2.3366
1997,11,3,449,-2.0433
1997,11,4,354,-2.9924
1997,11,5,265,-0.5614
1997,11,6,256,-1.3673
1997,11,7,211,1.5887
1997,11,8,180,0.5829
1997,11,9,182,1.9492
1997,11,10,163,5.3856
1997,12,1,2830,-5.7923
1997,12,2,752,-1.6657
1997,12,3,446,-1.1689
1997,12,4,351,-0.0462
1997,12,5,262,0.7460
1997,12,6,254,1.2482
1997,12,7,210,1.7295
1997,12,8,180,0.0126
1997,12,9,182,2.5781
1997,12,10,162,0.8995
1998,1,1,2788,0.0341
1998,1,2,745,-0.7725
1998,1,3,438,-0.3723
1998,1,4,347,-1.2980
1998,1,5,258,-1.1615
1998,1,6,254,-1.2380
1998,1,7,208,0.1059
1998,1,8,180,-1.4270
1998,1,9,182,-1.3850
1998,1,10,162,2.7346
1998,2,1,2751,5.4955
1998,2,2,741,7.0735
1998,2,3,434,8.4117
1998,2,4,346,8.5159
1998,2,5,254,8.5791
1998,2,6,253,9.2650
1998,2,7,205,7.5616
1998,2,8,179,7.9889
1998,2,9,182,8.2851
1998,2,10,162,6.4127
1998,3,1,2720,5.4103
1998,3,2,735,5.1304
1998,3,3,433,3.9407
1998,3,4,344,4.7423
1998,3,5,253,3.9283
1998,3,6,252,4.5442
1998,3,7,205,5.2835
1998,3,8,179,3.7733
1998,3,9,182,4.8596
1998,3,10,161,5.0729
1998,4,1,2682,3.0689
1998,4,2,727,1.7720
1998,4,3,431,0.3947
1998,4,4,341,1.3867
1998,4,5,252,0.0425
1998,4,6,250,0.3570
1998,4,7,203,1.2282
1998,4,8,178,-0.2714
1998,4,9,182,0.1210
1998,4,10,161,1.2285
1998,5,1,2651,-5.1190
1998,5,2,718,-5.4035
1998,5,3,428,-6.4288
1998,5,4,339,-6.5767
1998,5,5,251,-5.7523
1998,5,6,248,-6.8251
1998,5,7,202,-4.0325
1998,5,8,178,-4.6202
1998,5,9,181,-2.7492
1998,5,10,161,-1.6465
1998,6,1,2619,-2.8441
1998,6,2,712,1.7317
1998,6,3,427,0.7057
1998,6,4,338,0.8671
1998,6,5,249,1.9005
1998,6,6,246,0.7685
1998,6,7,200,1.9349
1998,6,8,177,-1.3067
1998,6,9,181,2.8112
1998,6,10,160,4.9101
1998,7,1,2849,-6.9821
1998,7,2,730,-7.3414
1998,7,3,456,-8.1194
1998,7,4,348,-7.7694
1998,7,5,305,-7.8184
1998,7,6,267,-8.3143
1998,7,7,210,-6.4856
1998,7,8,209,-6.1581
1998,7,9,179,-4.7298
1998,7,10,178,-0.1632
1998,8,1,2808,-21.5534
1998,8,2,725,-23.5704
1998,8,3,455,-21.4028
1998,8,4,347,-20.8165
1998,8,5,303,-20.0166
1998,8,6,265,-19.6416
1998,8,7,209,-18.8386
1998,8,8,207,-17.5878
1998,8,9,177,-12.8449
1998,8,10,177,-12.4135
1998,9,1,2780,1.2418
1998,9,2,716,5.7823
1998,9,3,452,7.6869
1998,9,4,344,8.9040
1998,9,5,299,7.1643
1998,9,6,265,8.0645
1998,9,7,207,5.4184
1998,9,8,204,7.9159
1998,9,9,175,5.3979
1998,9,10,177,8.1178
1998,10,1,2730,1.5057
1998,10,2,714,4.0455
1998,10,3,450,4.2367
1998,10,4,340,5.7995
1998,10,5,299,6.0458
1998,10,6,263,5.0752
1998,10,7,206,6.6183
1998,10,8,201,7.4291
1998,10,9,174,7.1961
1998,10,10,176,7.1633
1998,11,1,2667,9.3227
1998,11,2,708,8.7959
1998,11,3,450,7.9732
1998,11,4,338,6.5330
1998,11,5,295,6.8738
1998,11,6,261,5.1470
1998,11,7,205,4.4188
1998,11,8,199,4.8006
1998,11,9,172,4.9576
1998,11,10,176,6.7049
1998,12,1,2635,0.8305
1998,12,2,701,4.2911
1998,12,3,450,7.1329
1998,12,4,337,5.3703
1998,12,5,293,7.2887
1998,12,6,261,8.0689
1998,12,7,203,5.4303
1998,12,8,197,6.8409
1998,12,9,172,6.2668
1998,12,10,175,7.7145
1999,1,1,2583,8.6181
1999,1,2,696,5.5909
1999,1,3,448,0.9912
1999,1,4,334,2.4686
1999,1,5,292,2.8519
1999,1,6,261,-0.2672
1999,1,7,203,1.1452
1999,1,8,195,-0.0021
1999,1,9,172,2.3622
1999,1,10,175,5.4659
1999,2,1,2535,-6.5495
1999,2,2,689,-8.5501
1999,2,3,445,-9.5294
1999,2,4,331,-10.9020
1999,2,5,290,-7.7514
1999,2,6,259,-7.9411
1999,2,7,202,-5.4225
