year,month,rank_ME,rank_ATO,nstocks,ret_vw
1982,12,3,3,119,0.5938
1982,12,3,4,119,2.0205
1982,12,3,5,114,0.5792
1983,1,1,1,308,10.7980
1983,1,1,2,299,10.0629
1983,1,1,3,294,10.3977
1983,1,1,4,389,9.2167
1983,1,1,5,530,8.8047
1983,1,2,1,102,6.3168
1983,1,2,2,92,8.0265
1983,1,2,3,101,6.6168
1983,1,2,4,117,5.7185
1983,1,2,5,149,5.8449
1983,1,3,1,151,6.9833
1983,1,3,2,140,2.8350
1983,1,3,3,118,3.5362
1983,1,3,4,119,3.0937
1983,1,3,5,114,3.7846
1983,2,1,1,304,1.1806
1983,2,1,2,295,4.4694
1983,2,1,3,289,7.4846
1983,2,1,4,389,6.1643
1983,2,1,5,521,7.8462
1983,2,2,1,102,1.8830
1983,2,2,2,93,6.2466
1983,2,2,3,100,5.9327
1983,2,2,4,116,6.1350
1983,2,2,5,146,6.5944
1983,2,3,1,151,0.8970
1983,2,3,2,140,3.4055
1983,2,3,3,117,3.8161
1983,2,3,4,119,1.6183
1983,2,3,5,113,3.5354
1983,3,1,1,301,2.9445
1983,3,1,2,292,3.9359
1983,3,1,3,288,6.2079
1983,3,1,4,386,5.0257
1983,3,1,5,518,7.1238
1983,3,2,1,102,2.3260
1983,3,2,2,92,3.5101
1983,3,2,3,99,4.4966
1983,3,2,4,116,4.6193
1983,3,2,5,146,4.9936
1983,3,3,1,151,0.7359
1983,3,3,2,140,3.2243
1983,3,3,3,116,0.8799
1983,3,3,4,119,4.8307
1983,3,3,5,113,4.2079
1983,4,1,1,301,8.0225
1983,4,1,2,292,8.1835
1983,4,1,3,286,5.9136
1983,4,1,4,381,6.5441
1983,4,1,5,516,8.2559
1983,4,2,1,102,5.5130
1983,4,2,2,92,6.8439
1983,4,2,3,99,6.0574
1983,4,2,4,116,6.1998
1983,4,2,5,145,8.1824
1983,4,3,1,150,4.8914
1983,4,3,2,140,9.4907
1983,4,3,3,116,5.1238
1983,4,3,4,118,5.5016
1983,4,3,5,113,8.0178
1983,5,1,1,296,11.5139
1983,5,1,2,292,10.1112
1983,5,1,3,284,8.6343
1983,5,1,4,377,11.5378
1983,5,1,5,516,10.0137
1983,5,2,1,102,7.1059
1983,5,2,2,93,5.4135
1983,5,2,3,99,4.6488
1983,5,2,4,116,4.5278
1983,5,2,5,145,5.3456
1983,5,3,1,150,1.1075
1983,5,3,2,140,-0.2524
1983,5,3,3,116,1.4055
1983,5,3,4,118,0.1482
1983,5,3,5,113,-1.8029
1983,6,1,1,292,2.6706
1983,6,1,2,291,5.6506
1983,6,1,3,283,4.8754
1983,6,1,4,377,4.6248
1983,6,1,5,513,3.9430
1983,6,2,1,102,4.0429
1983,6,2,2,92,5.4352
1983,6,2,3,98,6.9214
1983,6,2,4,116,8.3366
1983,6,2,5,145,5.5733
1983,6,3,1,149,-0.8964
1983,6,3,2,140,5.0209
1983,6,3,3,116,5.4011
1983,6,3,4,118,5.0981
1983,6,3,5,113,5.5690
1983,7,1,1,445,-0.2613
1983,7,1,2,319,-2.7857
1983,7,1,3,334,-2.8557
1983,7,1,4,396,-1.4040
1983,7,1,5,579,-3.7143
1983,7,2,1,100,0.6359
1983,7,2,2,92,-4.2235
1983,7,2,3,107,-2.8568
1983,7,2,4,135,-4.0599
1983,7,2,5,165,-3.4621
1983,7,3,1,132,-1.3758
1983,7,3,2,142,-3.9313
1983,7,3,3,125,-2.5664
1983,7,3,4,129,-3.6587
1983,7,3,5,132,-5.0066
1983,8,1,1,440,-2.7919
1983,8,1,2,318,-4.4783
1983,8,1,3,333,-2.3670
1983,8,1,4,395,-3.9904
1983,8,1,5,576,-4.2464
1983,8,2,1,100,1.6131
1983,8,2,2,92,-1.6240
1983,8,2,3,107,-4.0491
1983,8,2,4,135,-5.6259
1983,8,2,5,164,-4.5430
1983,8,3,1,132,3.6408
1983,8,3,2,142,1.4248
1983,8,3,3,124,1.5943
1983,8,3,4,129,1.4546
1983,8,3,5,132,-0.9719
1983,9,1,1,432,-3.3493
1983,9,1,2,315,-2.5709
1983,9,1,3,332,-0.0839
1983,9,1,4,394,1.8108
1983,9,1,5,574,0.6987
1983,9,2,1,100,0.3687
1983,9,2,2,89,3.2013
1983,9,2,3,107,2.1541
1983,9,2,4,134,3.8556
1983,9,2,5,164,3.2013
1983,9,3,1,131,1.1547
1983,9,3,2,142,1.8654
1983,9,3,3,124,2.0556
1983,9,3,4,129,1.6721
1983,9,3,5,132,2.2347
1983,10,1,1,428,-7.0082
1983,10,1,2,314,-6.9392
1983,10,1,3,330,-5.6761
1983,10,1,4,392,-6.0316
1983,10,1,5,570,-5.9574
1983,10,2,1,100,-4.2885
1983,10,2,2,89,-5.0220
1983,10,2,3,106,-4.5846
1983,10,2,4,134,-7.1781
1983,10,2,5,163,-6.9311
1983,10,3,1,130,-0.7917
1983,10,3,2,141,-3.8389
1983,10,3,3,124,-2.2003
1983,10,3,4,128,-0.0562
1983,10,3,5,132,-1.4102
1983,11,1,1,422,0.6609
1983,11,1,2,314,3.2614
1983,11,1,3,329,5.7315
1983,11,1,4,391,4.4983
1983,11,1,5,567,3.1856
1983,11,2,1,98,2.4938
1983,11,2,2,89,5.8286
1983,11,2,3,105,6.9739
1983,11,2,4,134,6.4471
1983,11,2,5,162,5.8411
1983,11,3,1,130,1.3003
1983,11,3,2,141,3.4377
1983,11,3,3,124,0.8469
1983,11,3,4,127,1.6404
1983,11,3,5,132,4.3431
1983,12,1,1,419,-3.1699
1983,12,1,2,312,-1.2932
1983,12,1,3,330,-0.4824
1983,12,1,4,390,-1.2587
1983,12,1,5,564,-2.1991
1983,12,2,1,98,-1.4547
1983,12,2,2,89,-1.2311
1983,12,2,3,105,-0.1598
1983,12,2,4,134,-1.4853
1983,12,2,5,161,-2.4630
1983,12,3,1,130,-3.4221
1983,12,3,2,141,-0.7926
1983,12,3,3,124,2.1566
1983,12,3,4,127,-0.6366
1983,12,3,5,132,-1.7973
1984,1,1,1,414,2.6758
1984,1,1,2,310,-0.0028
1984,1,1,3,328,-0.1353
1984,1,1,4,387,-1.7096
1984,1,1,5,561,-0.9043
1984,1,2,1,98,0.6271
1984,1,2,2,89,-1.1070
1984,1,2,3,104,-2.3690
1984,1,2,4,134,-4.2768
1984,1,2,5,161,-5.0550
1984,1,3,1,129,2.1232
1984,1,3,2,140,-0.4683
1984,1,3,3,122,-2.4486
1984,1,3,4,127,-0.1040
1984,1,3,5,132,-3.7351
1984,2,1,1,405,-2.7562
1984,2,1,2,308,-5.8736
1984,2,1,3,323,-6.8330
1984,2,1,4,381,-6.6165
1984,2,1,5,558,-6.9360
1984,2,2,1,97,-2.8262
1984,2,2,2,89,-4.7470
1984,2,2,3,104,-5.5187
1984,2,2,4,134,-7.2019
1984,2,2,5,161,-5.1530
1984,2,3,1,129,-3.0004
1984,2,3,2,139,-4.5877
1984,2,3,3,122,-3.2852
1984,2,3,4,127,-3.5824
1984,2,3,5,132,-3.2006
1984,3,1,1,397,-0.0959
1984,3,1,2,304,0.5838
1984,3,1,3,322,0.6433
1984,3,1,4,380,1.6562
1984,3,1,5,554,1.0331
1984,3,2,1,97,0.9628
1984,3,2,2,85,3.4258
1984,3,2,3,103,0.1147
1984,3,2,4,134,1.4291
1984,3,2,5,159,1.1921
1984,3,3,1,129,0.1710
1984,3,3,2,139,2.9781
1984,3,3,3,121,2.5135
1984,3,3,4,126,1.2335
1984,3,3,5,132,0.2300
1984,4,1,1,396,-4.1541
1984,4,1,2,302,-0.0558
1984,4,1,3,322,-0.8046
1984,4,1,4,381,-1.3837
1984,4,1,5,551,-2.0778
1984,4,2,1,94,-0.9724
1984,4,2,2,85,0.0516
1984,4,2,3,102,1.3013
1984,4,2,4,134,0.8663
1984,4,2,5,158,0.1390
1984,4,3,1,129,-1.8156
1984,4,3,2,139,0.3698
1984,4,3,3,121,0.3344
1984,4,3,4,126,2.9756
1984,4,3,5,132,1.4294
1984,5,1,1,397,-4.8854
1984,5,1,2,299,-4.7382
1984,5,1,3,319,-5.5050
1984,5,1,4,379,-4.7699
1984,5,1,5,546,-4.1479
1984,5,2,1,93,-5.1012
1984,5,2,2,83,-7.6409
1984,5,2,3,102,-3.7401
1984,5,2,4,134,-5.7881
1984,5,2,5,157,-4.4758
1984,5,3,1,129,-2.3996
1984,5,3,2,138,-6.7859
1984,5,3,3,121,-3.6787
1984,5,3,4,126,-5.6330
1984,5,3,5,132,-4.4110
1984,6,1,1,389,-1.0315
1984,6,1,2,297,3.1039
1984,6,1,3,318,1.8629
1984,6,1,4,378,2.3533
1984,6,1,5,540,4.0179
1984,6,2,1,93,-0.5687
1984,6,2,2,83,2.8343
1984,6,2,3,101,3.3884
1984,6,2,4,134,4.8732
1984,6,2,5,155,4.7094
1984,6,3,1,129,1.5439
1984,6,3,2,138,1.9422
1984,6,3,3,121,0.5369
1984,6,3,4,126,4.1241
1984,6,3,5,132,4.2847
1984,7,1,1,480,-8.9004
1984,7,1,2,323,-5.4913
1984,7,1,3,377,-4.1000
1984,7,1,4,400,-4.2920
1984,7,1,5,586,-3.8855
1984,7,2,1,96,-7.4691
1984,7,2,2,96,-4.9299
1984,7,2,3,107,-4.5231
1984,7,2,4,116,-3.1797
1984,7,2,5,165,-3.7849
1984,7,3,1,129,-1.2703
1984,7,3,2,141,-2.7472
1984,7,3,3,127,-2.1991
1984,7,3,4,122,-1.9926
1984,7,3,5,125,0.4494
1984,8,1,1,470,8.0069
1984,8,1,2,321,9.2336
1984,8,1,3,373,10.8371
1984,8,1,4,398,10.2131
1984,8,1,5,583,10.8680
1984,8,2,1,96,12.1249
1984,8,2,2,95,13.2518
1984,8,2,3,106,12.9382
1984,8,2,4,116,13.2968
1984,8,2,5,164,12.8817
1984,8,3,1,129,9.2315
1984,8,3,2,140,10.2824
1984,8,3,3,126,13.3210
1984,8,3,4,121,11.3565
1984,8,3,5,124,9.7876
1984,9,1,1,463,-1.0725
1984,9,1,2,319,0.7625
1984,9,1,3,374,-1.0140
1984,9,1,4,398,-1.5529
1984,9,1,5,579,-0.6615
1984,9,2,1,96,0.0817
1984,9,2,2,95,-3.2008
1984,9,2,3,103,-1.6586
1984,9,2,4,116,-0.5038
1984,9,2,5,165,-0.3502
1984,9,3,1,129,3.8375
1984,9,3,2,140,-2.5998
1984,9,3,3,126,-1.0305
1984,9,3,4,121,-0.3663
1984,9,3,5,122,-0.1010
1984,10,1,1,447,-5.9213
1984,10,1,2,316,-3.8808
1984,10,1,3,372,-2.7576
1984,10,1,4,396,-2.3252
1984,10,1,5,573,-1.3786
1984,10,2,1,95,-2.0439
1984,10,2,2,93,-2.2512
1984,10,2,3,101,-1.9262
1984,10,2,4,116,-0.9599
1984,10,2,5,164,0.0066
1984,10,3,1,129,0.5415
1984,10,3,2,138,0.1656
1984,10,3,3,125,-0.2791
1984,10,3,4,121,0.1302
1984,10,3,5,122,1.8551
1984,11,1,1,440,-4.6050
1984,11,1,2,312,-3.0361
1984,11,1,3,366,-2.6980
1984,11,1,4,394,-3.4320
1984,11,1,5,568,-3.7703
1984,11,2,1,95,0.5078
1984,11,2,2,94,-0.9634
1984,11,2,3,100,-3.4069
1984,11,2,4,116,-1.5611
1984,11,2,5,163,-1.9960
1984,11,3,1,128,1.9921
1984,11,3,2,138,-0.3753
1984,11,3,3,125,-1.5009
1984,11,3,4,121,-1.6103
1984,11,3,5,120,-2.9008
1984,12,1,1,427,-2.6385
1984,12,1,2,310,0.1329
1984,12,1,3,363,-0.1833
1984,12,1,4,392,1.9003
1984,12,1,5,558,1.9267
1984,12,2,1,95,0.0757
1984,12,2,2,94,2.0131
1984,12,2,3,100,2.6482
1984,12,2,4,116,3.1835
1984,12,2,5,161,3.2823
1984,12,3,1,128,2.0639
1984,12,3,2,136,1.9863
1984,12,3,3,124,1.7838
1984,12,3,4,120,2.4350
1984,12,3,5,119,2.8743
1985,1,1,1,420,9.3321
1985,1,1,2,306,13.5858
1985,1,1,3,362,12.6209
1985,1,1,4,391,11.3139
1985,1,1,5,558,13.2108
1985,1,2,1,95,7.3455
1985,1,2,2,94,11.5052
1985,1,2,3,99,12.7578
1985,1,2,4,116,10.5949
1985,1,2,5,161,12.6779
1985,1,3,1,127,4.8635
1985,1,3,2,136,7.1778
1985,1,3,3,124,8.8520
1985,1,3,4,119,7.9785
1985,1,3,5,119,9.3450
1985,2,1,1,412,4.2504
1985,2,1,2,306,2.8957
1985,2,1,3,358,2.8403
1985,2,1,4,388,3.4136
1985,2,1,5,552,4.4703
1985,2,2,1,93,1.6422
1985,2,2,2,94,0.7498
1985,2,2,3,98,1.8989
1985,2,2,4,115,1.8346
1985,2,2,5,161,2.5599
1985,2,3,1,127,1.1370
1985,2,3,2,136,2.3373
1985,2,3,3,124,1.1254
1985,2,3,4,118,1.2758
1985,2,3,5,118,1.9421
1985,3,1,1,408,-0.8561
1985,3,1,2,300,-0.3354
1985,3,1,3,356,-2.7541
1985,3,1,4,387,-2.6663
1985,3,1,5,546,-1.8023
1985,3,2,1,93,1.6855
1985,3,2,2,92,-1.3232
1985,3,2,3,96,-4.3008
1985,3,2,4,114,-2.4513
1985,3,2,5,160,-1.9753
1985,3,3,1,127,4.3768
1985,3,3,2,135,-0.1698
1985,3,3,3,124,-2.0552
1985,3,3,4,118,1.4094
1985,3,3,5,118,-1.7710
1985,4,1,1,407,-1.5887
1985,4,1,2,299,-1.6374
1985,4,1,3,352,-1.4974
1985,4,1,4,387,-2.2077
1985,4,1,5,540,-1.1589
1985,4,2,1,93,0.0927
1985,4,2,2,92,-1.9488
1985,4,2,3,96,-2.9136
1985,4,2,4,114,-1.7251
1985,4,2,5,159,-1.4231
1985,4,3,1,127,0.6698
1985,4,3,2,135,-1.7308
1985,4,3,3,124,0.2343
1985,4,3,4,118,-0.7257
1985,4,3,5,118,-2.2906
1985,5,1,1,407,-1.0181
1985,5,1,2,294,4.2109
1985,5,1,3,350,3.0816
1985,5,1,4,385,2.4065
1985,5,1,5,537,3.8409
1985,5,2,1,93,2.3016
1985,5,2,2,92,3.2126
1985,5,2,3,95,4.1582
1985,5,2,4,113,4.9483
1985,5,2,5,159,5.2385
1985,5,3,1,127,5.7196
1985,5,3,2,135,4.4980
1985,5,3,3,124,4.4567
1985,5,3,4,118,7.1492
1985,5,3,5,118,8.9896
1985,6,1,1,397,-2.2748
1985,6,1,2,293,-0.7654
1985,6,1,3,347,0.5753
1985,6,1,4,383,0.1398
1985,6,1,5,531,1.4487
1985,6,2,1,93,1.0783
1985,6,2,2,92,0.1242
1985,6,2,3,93,0.5552
1985,6,2,4,112,1.9773
1985,6,2,5,154,2.5859
1985,6,3,1,127,3.3239
1985,6,3,2,134,2.1223
1985,6,3,3,123,0.3405
1985,6,3,4,118,1.5994
1985,6,3,5,118,1.7227
1985,7,1,1,474,1.8416
1985,7,1,2,365,3.1748
1985,7,1,3,403,3.7122
1985,7,1,4,397,2.4739
1985,7,1,5,587,2.3857
1985,7,2,1,100,-0.2797
1985,7,2,2,88,4.0498
1985,7,2,3,146,3.0985
1985,7,2,4,117,2.7006
1985,7,2,5,156,3.8759
1985,7,3,1,129,-4.0484
1985,7,3,2,142,1.0423
1985,7,3,3,114,2.6296
1985,7,3,4,136,-0.4754
1985,7,3,5,125,-1.6351
1985,8,1,1,469,-0.5296
1985,8,1,2,364,-1.2602
1985,8,1,3,401,-0.6401
1985,8,1,4,392,-0.6482
1985,8,1,5,581,-1.2857
1985,8,2,1,99,1.7317
1985,8,2,2,88,-1.8665
1985,8,2,3,146,-1.2751
1985,8,2,4,117,-2.0255
1985,8,2,5,156,-1.2858
1985,8,3,1,129,1.2625
1985,8,3,2,141,-0.7081
1985,8,3,3,114,-0.7474
1985,8,3,4,136,-0.2297
1985,8,3,5,125,-1.1753
1985,9,1,1,463,-7.3718
1985,9,1,2,361,-5.4614
1985,9,1,3,398,-5.7454
1985,9,1,4,388,-4.4005
1985,9,1,5,575,-5.6882
1985,9,2,1,98,-6.4304
1985,9,2,2,88,-6.7935
1985,9,2,3,146,-5.7532
1985,9,2,4,116,-5.8179
1985,9,2,5,155,-5.5703
1985,9,3,1,129,-5.3198
1985,9,3,2,140,-3.4134
1985,9,3,3,114,-2.0974
1985,9,3,4,134,-1.9295
1985,9,3,5,125,-4.6032
1985,10,1,1,462,1.1542
1985,10,1,2,356,2.1163
1985,10,1,3,396,1.3447
1985,10,1,4,387,2.8881
1985,10,1,5,572,2.6521
1985,10,2,1,98,3.3748
1985,10,2,2,88,1.2626
1985,10,2,3,146,3.2861
1985,10,2,4,116,4.9203
1985,10,2,5,155,4.6856
1985,10,3,1,128,4.8448
1985,10,3,2,140,2.9464
1985,10,3,3,113,4.3779
1985,10,3,4,130,4.2693
1985,10,3,5,125,4.6399
1985,11,1,1,452,1.2538
1985,11,1,2,356,4.8772
1985,11,1,3,391,6.8388
1985,11,1,4,383,6.9657
1985,11,1,5,569,6.3585
1985,11,2,1,98,4.7161
1985,11,2,2,86,7.9264
1985,11,2,3,144,7.0410
1985,11,2,4,116,7.2572
1985,11,2,5,153,8.6551
1985,11,3,1,128,5.4045
1985,11,3,2,139,8.5286
1985,11,3,3,112,6.4946
1985,11,3,4,130,6.7862
1985,11,3,5,125,7.5806
1985,12,1,1,443,-1.8767
1985,12,1,2,353,3.1157
1985,12,1,3,389,4.2067
1985,12,1,4,379,5.6111
1985,12,1,5,564,4.8772
1985,12,2,1,97,1.4683
1985,12,2,2,84,4.9803
1985,12,2,3,144,4.3603
1985,12,2,4,114,4.3820
1985,12,2,5,153,6.8112
1985,12,3,1,128,4.7189
1985,12,3,2,139,4.0022
1985,12,3,3,110,5.3869
1985,12,3,4,129,3.6706
1985,12,3,5,125,4.4276
1986,1,1,1,431,2.4047
1986,1,1,2,355,1.8059
1986,1,1,3,386,2.7469
1986,1,1,4,375,2.7912
1986,1,1,5,556,2.2759
1986,1,2,1,97,-1.3321
1986,1,2,2,84,2.6594
1986,1,2,3,142,2.1585
1986,1,2,4,113,0.7316
1986,1,2,5,152,1.2683
1986,1,3,1,127,1.2928
1986,1,3,2,139,1.2884
1986,1,3,3,109,-0.9177
1986,1,3,4,128,-0.3257
1986,1,3,5,124,1.7747
1986,2,1,1,424,1.1986
1986,2,1,2,352,6.1008
1986,2,1,3,384,6.5592
1986,2,1,4,371,6.2913
1986,2,1,5,553,7.3621
1986,2,2,1,97,2.2525
1986,2,2,2,83,8.4933
1986,2,2,3,142,6.7052
1986,2,2,4,112,7.7641
1986,2,2,5,150,8.1521
1986,2,3,1,127,6.3967
1986,2,3,2,139,9.6279
1986,2,3,3,109,4.8656
1986,2,3,4,127,8.4488
1986,2,3,5,123,9.3308
1986,3,1,1,419,3.3940
1986,3,1,2,351,4.9330
1986,3,1,3,382,3.6971
1986,3,1,4,371,5.3420
1986,3,1,5,551,5.9980
1986,3,2,1,97,4.6532
1986,3,2,2,82,4.9909
1986,3,2,3,140,5.6942
1986,3,2,4,112,6.4991
1986,3,2,5,150,5.6795
1986,3,3,1,127,3.5624
1986,3,3,2,137,5.6909
1986,3,3,3,109,3.3236
1986,3,3,4,127,5.5545
1986,3,3,5,123,8.7531
1986,4,1,1,414,-0.1019
1986,4,1,2,347,1.9616
1986,4,1,3,380,1.7427
1986,4,1,4,368,1.8416
1986,4,1,5,549,1.8722
1986,4,2,1,97,0.2535
1986,4,2,2,82,-0.0151
1986,4,2,3,138,0.5371
1986,4,2,4,112,3.5444
1986,4,2,5,149,1.8546
1986,4,3,1,127,-1.9376
1986,4,3,2,135,-1.2870
1986,4,3,3,109,1.3145
1986,4,3,4,127,0.1825
1986,4,3,5,123,-1.3196
1986,5,1,1,406,3.2417
1986,5,1,2,343,4.3985
1986,5,1,3,378,3.8012
1986,5,1,4,366,2.6059
1986,5,1,5,545,4.3979
1986,5,2,1,97,1.7311
1986,5,2,2,81,4.7614
1986,5,2,3,138,2.4324
1986,5,2,4,111,3.9212
1986,5,2,5,147,5.5021
1986,5,3,1,124,3.4353
1986,5,3,2,134,6.0933
1986,5,3,3,109,3.4893
1986,5,3,4,125,6.1117
1986,5,3,5,123,6.9926
1986,6,1,1,400,0.3844
1986,6,1,2,338,0.0316
1986,6,1,3,374,0.4897
1986,6,1,4,361,-1.3336
1986,6,1,5,541,-0.4826
1986,6,2,1,97,2.3170
1986,6,2,2,81,0.6970
1986,6,2,3,138,-0.4110
1986,6,2,4,110,-0.7526
1986,6,2,5,147,0.0040
1986,6,3,1,124,3.7503
1986,6,3,2,133,1.5561
1986,6,3,3,109,-0.6279
1986,6,3,4,124,1.6617
1986,6,3,5,122,2.3750
1986,7,1,1,499,-10.1222
1986,7,1,2,418,-8.6661
1986,7,1,3,434,-8.4159
1986,7,1,4,389,-8.0061
1986,7,1,5,564,-9.0022
1986,7,2,1,93,-6.6050
1986,7,2,2,104,-9.4574
1986,7,2,3,132,-11.3506
1986,7,2,4,145,-8.2457
1986,7,2,5,178,-10.4463
1986,7,3,1,133,2.8870
1986,7,3,2,137,-6.5323
1986,7,3,3,111,-6.6985
1986,7,3,4,129,-6.1068
1986,7,3,5,128,-8.1480
1986,8,1,1,492,4.1027
1986,8,1,2,416,0.6850
1986,8,1,3,430,1.8044
1986,8,1,4,387,-0.1874
1986,8,1,5,552,0.6743
1986,8,2,1,93,6.5748
1986,8,2,2,104,4.4110
1986,8,2,3,132,5.5024
1986,8,2,4,145,3.8435
1986,8,2,5,177,1.8678
1986,8,3,1,133,8.3320
1986,8,3,2,137,8.0338
1986,8,3,3,111,7.2407
1986,8,3,4,129,7.0609
1986,8,3,5,127,3.9786
1986,9,1,1,483,-5.2515
1986,9,1,2,413,-5.5256
1986,9,1,3,429,-5.9675
1986,9,1,4,384,-5.8634
1986,9,1,5,551,-6.4243
1986,9,2,1,92,-6.0431
1986,9,2,2,103,-5.8546
1986,9,2,3,131,-6.4589
1986,9,2,4,145,-5.3099
1986,9,2,5,177,-6.9008
1986,9,3,1,133,-9.4420
1986,9,3,2,137,-6.3655
1986,9,3,3,111,-6.8756
1986,9,3,4,127,-7.4156
1986,9,3,5,126,-9.6636
1986,10,1,1,475,-0.1939
1986,10,1,2,408,1.7890
1986,10,1,3,425,3.3380
1986,10,1,4,382,2.3068
1986,10,1,5,544,2.7992
1986,10,2,1,91,3.6026
1986,10,2,2,103,4.2091
1986,10,2,3,128,4.1418
1986,10,2,4,145,4.2807
1986,10,2,5,176,5.6457
1986,10,3,1,133,5.2970
1986,10,3,2,135,7.3803
1986,10,3,3,111,3.9166
1986,10,3,4,126,6.2435
1986,10,3,5,126,6.9534
1986,11,1,1,470,-2.5546
1986,11,1,2,397,0.1977
1986,11,1,3,418,-0.0514
1986,11,1,4,380,0.2960
1986,11,1,5,540,0.2239
1986,11,2,1,91,-2.4983
1986,11,2,2,102,0.7924
1986,11,2,3,128,1.0024
1986,11,2,4,144,1.3246
1986,11,2,5,176,1.6842
1986,11,3,1,132,1.1093
1986,11,3,2,135,2.3695
1986,11,3,3,110,2.6217
1986,11,3,4,123,4.0904
1986,11,3,5,126,2.0101
1986,12,1,1,452,-3.7968
1986,12,1,2,394,-5.3977
1986,12,1,3,413,-2.0580
1986,12,1,4,375,-1.0414
1986,12,1,5,531,-3.1175
1986,12,2,1,91,-3.3442
1986,12,2,2,101,-1.0794
1986,12,2,3,128,-3.7205
1986,12,2,4,144,-0.8331
1986,12,2,5,174,-3.2010
1986,12,3,1,132,-3.3135
1986,12,3,2,135,-1.6177
1986,12,3,3,110,-2.7836
1986,12,3,4,122,-1.8227
1986,12,3,5,125,-4.6955
1987,1,1,1,443,11.6099
1987,1,1,2,388,11.1111
1987,1,1,3,406,10.1273
1987,1,1,4,367,9.5387
1987,1,1,5,519,9.8924
1987,1,2,1,91,9.7934
1987,1,2,2,97,12.5780
1987,1,2,3,127,14.3897
1987,1,2,4,140,12.9657
1987,1,2,5,171,12.1621
1987,1,3,1,132,9.7621
1987,1,3,2,135,16.2219
1987,1,3,3,109,14.1724
1987,1,3,4,118,12.9955
1987,1,3,5,123,13.1715
1987,2,1,1,439,7.3039
1987,2,1,2,382,9.3061
1987,2,1,3,405,10.2202
1987,2,1,4,363,7.1121
1987,2,1,5,515,8.5468
1987,2,2,1,90,3.2752
1987,2,2,2,96,7.3913
1987,2,2,3,126,8.7654
1987,2,2,4,139,7.9434
1987,2,2,5,170,8.6479
1987,2,3,1,132,-0.3728
1987,2,3,2,135,5.9015
1987,2,3,3,109,4.9897
1987,2,3,4,117,3.0427
1987,2,3,5,122,6.7948
1987,3,1,1,438,5.6089
1987,3,1,2,382,2.0693
1987,3,1,3,402,1.8372
1987,3,1,4,363,2.4362
1987,3,1,5,511,2.5002
1987,3,2,1,90,5.3228
1987,3,2,2,96,1.6551
1987,3,2,3,125,0.8917
1987,3,2,4,139,2.7083
1987,3,2,5,170,0.3201
1987,3,3,1,132,-1.0351
1987,3,3,2,134,4.1822
1987,3,3,3,109,4.2392
1987,3,3,4,116,2.8685
1987,3,3,5,122,2.6462
1987,4,1,1,429,0.8017
1987,4,1,2,378,-2.1466
1987,4,1,3,400,-1.8573
1987,4,1,4,360,-3.8086
1987,4,1,5,510,-2.1682
1987,4,2,1,90,-3.4938
1987,4,2,2,96,-2.2957
1987,4,2,3,125,-3.0009
1987,4,2,4,138,-3.1787
1987,4,2,5,170,-3.4520
1987,4,3,1,132,-4.0559
1987,4,3,2,134,0.7764
1987,4,3,3,108,0.2036
1987,4,3,4,116,-1.1100
1987,4,3,5,122,-0.9671
1987,5,1,1,423,2.0638
1987,5,1,2,376,1.1661
1987,5,1,3,397,0.1096
1987,5,1,4,355,0.2333
1987,5,1,5,508,-0.9150
1987,5,2,1,90,0.3143
1987,5,2,2,95,-0.5805
1987,5,2,3,124,0.5527
1987,5,2,4,137,1.1945
1987,5,2,5,170,1.1936
1987,5,3,1,131,-0.6498
1987,5,3,2,133,1.2327
1987,5,3,3,108,1.5980
1987,5,3,4,116,1.8113
1987,5,3,5,122,-0.0578
1987,6,1,1,421,1.6363
1987,6,1,2,374,0.4708
1987,6,1,3,396,2.2243
1987,6,1,4,353,1.2736
1987,6,1,5,506,1.5990
1987,6,2,1,90,3.7788
1987,6,2,2,95,1.0291
1987,6,2,3,123,1.6249
1987,6,2,4,137,4.2109
1987,6,2,5,168,3.9657
1987,6,3,1,131,3.5588
1987,6,3,2,133,4.8808
1987,6,3,3,108,4.2353
1987,6,3,4,116,5.7655
1987,6,3,5,122,5.5388
1987,7,1,1,477,5.6815
1987,7,1,2,408,1.7856
1987,7,1,3,475,1.8167
1987,7,1,4,448,4.0193
1987,7,1,5,526,3.1208
1987,7,2,1,95,5.4462
1987,7,2,2,107,3.3271
1987,7,2,3,112,5.2461
1987,7,2,4,134,4.5656
1987,7,2,5,159,2.9839
1987,7,3,1,132,1.4780
1987,7,3,2,126,4.5819
1987,7,3,3,117,5.7229
1987,7,3,4,117,5.3402
1987,7,3,5,125,6.3958
1987,8,1,1,473,-1.1053
1987,8,1,2,404,1.8783
1987,8,1,3,470,2.0542
1987,8,1,4,443,3.5440
1987,8,1,5,522,2.7973
1987,8,2,1,95,2.4638
1987,8,2,2,106,2.5409
1987,8,2,3,111,5.5728
1987,8,2,4,134,3.6794
1987,8,2,5,157,3.4136
1987,8,3,1,132,3.5316
1987,8,3,2,126,3.4128
1987,8,3,3,116,4.0664
1987,8,3,4,117,4.0098
1987,8,3,5,124,4.0322
1987,9,1,1,470,-1.4182
1987,9,1,2,401,-1.0079
1987,9,1,3,468,-0.4885
1987,9,1,4,439,0.1576
1987,9,1,5,520,-1.5691
1987,9,2,1,95,-1.7832
1987,9,2,2,104,0.4862
1987,9,2,3,110,-1.7130
1987,9,2,4,132,-1.4372
1987,9,2,5,156,-2.4576
