year,month,rank_ME,rank_TBIq_6,nstocks,ret_vw
1987,8,1,5,825,3.4333
1987,8,2,1,215,5.1382
1987,8,2,2,218,5.8658
1987,8,2,3,228,4.8575
1987,8,2,4,324,3.7151
1987,8,2,5,318,2.0901
1987,8,3,1,201,2.8087
1987,8,3,2,255,4.7557
1987,8,3,3,271,3.8529
1987,8,3,4,279,4.9293
1987,8,3,5,243,2.3222
1987,9,1,1,1081,-1.6413
1987,9,1,2,531,-1.3693
1987,9,1,3,476,-2.0883
1987,9,1,4,712,-0.7647
1987,9,1,5,850,-0.3606
1987,9,2,1,213,-1.6293
1987,9,2,2,214,-1.8837
1987,9,2,3,229,-1.6438
1987,9,2,4,322,-1.9711
1987,9,2,5,309,-2.8168
1987,9,3,1,208,-1.6973
1987,9,3,2,257,-1.6009
1987,9,3,3,270,-2.0619
1987,9,3,4,286,-3.3346
1987,9,3,5,247,-3.1008
1987,10,1,1,950,-31.7003
1987,10,1,2,427,-29.4173
1987,10,1,3,426,-29.0320
1987,10,1,4,643,-28.7051
1987,10,1,5,741,-30.6701
1987,10,2,1,184,-32.0410
1987,10,2,2,186,-27.8167
1987,10,2,3,204,-27.6644
1987,10,2,4,294,-28.8105
1987,10,2,5,276,-29.8849
1987,10,3,1,175,-23.0327
1987,10,3,2,229,-19.5136
1987,10,3,3,236,-20.2667
1987,10,3,4,252,-21.6654
1987,10,3,5,205,-23.4682
1987,11,1,1,1077,-6.5049
1987,11,1,2,495,-5.2091
1987,11,1,3,489,-3.3671
1987,11,1,4,705,-4.2177
1987,11,1,5,822,-4.8599
1987,11,2,1,218,-4.7897
1987,11,2,2,211,-4.7190
1987,11,2,3,233,-4.6301
1987,11,2,4,328,-5.2016
1987,11,2,5,308,-5.0066
1987,11,3,1,203,-6.2418
1987,11,3,2,257,-8.1207
1987,11,3,3,269,-7.4106
1987,11,3,4,274,-8.3808
1987,11,3,5,227,-8.4980
1987,12,1,1,1093,5.0371
1987,12,1,2,497,5.8762
1987,12,1,3,508,6.7462
1987,12,1,4,693,7.0549
1987,12,1,5,831,6.5895
1987,12,2,1,229,11.1396
1987,12,2,2,213,9.8866
1987,12,2,3,237,10.8438
1987,12,2,4,330,12.3728
1987,12,2,5,316,11.1411
1987,12,3,1,201,7.0501
1987,12,3,2,257,6.8642
1987,12,3,3,264,7.9288
1987,12,3,4,274,8.7011
1987,12,3,5,225,9.4323
1988,1,1,1,973,6.0046
1988,1,1,2,405,5.0529
1988,1,1,3,437,4.1491
1988,1,1,4,538,4.0757
1988,1,1,5,740,5.1598
1988,1,2,1,200,1.3144
1988,1,2,2,167,1.4789
1988,1,2,3,208,3.1923
1988,1,2,4,272,2.0210
1988,1,2,5,274,3.4580
1988,1,3,1,166,3.1754
1988,1,3,2,212,4.9516
1988,1,3,3,225,4.4645
1988,1,3,4,231,1.7920
1988,1,3,5,183,3.4638
1988,2,1,1,1136,7.2804
1988,2,1,2,475,8.9024
1988,2,1,3,539,8.6074
1988,2,1,4,563,9.2495
1988,2,1,5,821,9.2311
1988,2,2,1,226,9.5814
1988,2,2,2,192,9.6741
1988,2,2,3,244,9.8473
1988,2,2,4,278,9.9704
1988,2,2,5,286,10.0038
1988,2,3,1,188,6.2653
1988,2,3,2,232,3.9065
1988,2,3,3,249,4.8869
1988,2,3,4,243,5.5845
1988,2,3,5,206,5.8908
1988,3,1,1,1143,5.3226
1988,3,1,2,485,5.1371
1988,3,1,3,538,5.6399
1988,3,1,4,559,6.2529
1988,3,1,5,823,6.5977
1988,3,2,1,221,4.7451
1988,3,2,2,191,2.9178
1988,3,2,3,247,3.1183
1988,3,2,4,275,4.3278
1988,3,2,5,273,4.4821
1988,3,3,1,187,-2.1454
1988,3,3,2,234,-3.3954
1988,3,3,3,249,-3.2583
1988,3,3,4,239,-2.8166
1988,3,3,5,205,0.0576
1988,4,1,1,1014,1.6238
1988,4,1,2,418,2.0179
1988,4,1,3,481,2.3862
1988,4,1,4,479,3.5044
1988,4,1,5,719,1.7718
1988,4,2,1,202,2.4092
1988,4,2,2,180,2.1317
1988,4,2,3,225,2.5058
1988,4,2,4,241,1.9214
1988,4,2,5,252,1.5839
1988,4,3,1,157,1.2906
1988,4,3,2,209,0.6205
1988,4,3,3,227,0.6775
1988,4,3,4,219,1.5197
1988,4,3,5,184,1.7449
1988,5,1,1,1114,-2.4403
1988,5,1,2,505,-3.2209
1988,5,1,3,584,-1.3111
1988,5,1,4,615,-0.9531
1988,5,1,5,786,-1.6624
1988,5,2,1,226,-1.6841
1988,5,2,2,217,-0.9298
1988,5,2,3,265,-2.6596
1988,5,2,4,276,-2.1064
1988,5,2,5,281,-0.7964
1988,5,3,1,190,0.2547
1988,5,3,2,247,1.1014
1988,5,3,3,270,0.2412
1988,5,3,4,253,0.0388
1988,5,3,5,214,-0.8407
1988,6,1,1,1114,6.4908
1988,6,1,2,497,7.8044
1988,6,1,3,595,7.3218
1988,6,1,4,594,7.2483
1988,6,1,5,779,8.2005
1988,6,2,1,219,7.7421
1988,6,2,2,210,7.7149
1988,6,2,3,264,7.9406
1988,6,2,4,274,8.1629
1988,6,2,5,279,9.0742
1988,6,3,1,187,5.3032
1988,6,3,2,247,3.8122
1988,6,3,3,271,6.2387
1988,6,3,4,247,5.4368
1988,6,3,5,210,3.8235
1988,7,1,1,960,-0.6440
1988,7,1,2,439,-0.0771
1988,7,1,3,519,-0.2920
1988,7,1,4,528,-0.4179
1988,7,1,5,652,-0.2860
1988,7,2,1,193,-1.7295
1988,7,2,2,189,-2.6772
1988,7,2,3,246,-2.0401
1988,7,2,4,246,-1.6831
1988,7,2,5,241,-0.8089
1988,7,3,1,158,-1.2807
1988,7,3,2,218,-1.2729
1988,7,3,3,228,-0.9062
1988,7,3,4,216,-1.2137
1988,7,3,5,181,-0.4525
1988,8,1,1,1100,-2.6220
1988,8,1,2,509,-1.8734
1988,8,1,3,589,-1.2612
1988,8,1,4,637,-2.3472
1988,8,1,5,733,-2.1164
1988,8,2,1,229,-3.3405
1988,8,2,2,211,-3.1217
1988,8,2,3,290,-3.6043
1988,8,2,4,310,-2.6866
1988,8,2,5,280,-2.9296
1988,8,3,1,196,-3.6166
1988,8,3,2,269,-3.1817
1988,8,3,3,285,-3.9266
1988,8,3,4,260,-2.7047
1988,8,3,5,216,-2.3948
1988,9,1,1,1089,2.0916
1988,9,1,2,489,2.7965
1988,9,1,3,577,3.9215
1988,9,1,4,646,3.0365
1988,9,1,5,735,4.1032
1988,9,2,1,223,2.1425
1988,9,2,2,215,2.4956
1988,9,2,3,282,2.0786
1988,9,2,4,298,3.8535
1988,9,2,5,277,3.8933
1988,9,3,1,195,2.8776
1988,9,3,2,263,4.5191
1988,9,3,3,280,3.8888
1988,9,3,4,263,5.5492
1988,9,3,5,219,3.3464
1988,10,1,1,971,-2.3605
1988,10,1,2,392,-1.2210
1988,10,1,3,443,-0.8840
1988,10,1,4,590,-0.6221
1988,10,1,5,624,0.2208
1988,10,2,1,193,-1.9479
1988,10,2,2,182,-0.3513
1988,10,2,3,239,-1.3953
1988,10,2,4,271,0.3992
1988,10,2,5,245,-0.0077
1988,10,3,1,170,2.9785
1988,10,3,2,220,3.2396
1988,10,3,3,235,1.3547
1988,10,3,4,219,2.2452
1988,10,3,5,194,2.4117
1988,11,1,1,1112,-5.0759
1988,11,1,2,455,-3.3956
1988,11,1,3,512,-3.2057
1988,11,1,4,629,-3.0075
1988,11,1,5,706,-2.6771
1988,11,2,1,227,-2.2355
1988,11,2,2,211,-3.3566
1988,11,2,3,276,-2.2322
1988,11,2,4,290,-3.1761
1988,11,2,5,272,-3.1889
1988,11,3,1,194,-1.1372
1988,11,3,2,255,-0.9333
1988,11,3,3,265,-1.6283
1988,11,3,4,235,-1.7629
1988,11,3,5,213,-1.6368
1988,12,1,1,1101,3.5494
1988,12,1,2,466,4.3550
1988,12,1,3,502,5.9696
1988,12,1,4,629,3.5560
1988,12,1,5,708,3.3257
1988,12,2,1,227,5.7972
1988,12,2,2,210,4.7695
1988,12,2,3,261,5.1658
1988,12,2,4,280,4.2097
1988,12,2,5,265,4.2851
1988,12,3,1,194,2.1390
1988,12,3,2,255,1.4534
1988,12,3,3,267,1.8711
1988,12,3,4,237,2.2702
1988,12,3,5,210,3.5744
1989,1,1,1,975,4.4826
1989,1,1,2,374,3.3854
1989,1,1,3,396,5.1074
1989,1,1,4,504,4.8505
1989,1,1,5,587,5.0152
1989,1,2,1,201,4.0362
1989,1,2,2,181,5.2369
1989,1,2,3,221,4.0907
1989,1,2,4,242,3.5471
1989,1,2,5,215,5.2993
1989,1,3,1,155,6.7354
1989,1,3,2,209,6.3570
1989,1,3,3,225,6.2157
1989,1,3,4,190,7.2766
1989,1,3,5,162,7.0163
1989,2,1,1,1095,0.5304
1989,2,1,2,446,0.0156
1989,2,1,3,458,0.0974
1989,2,1,4,557,0.2270
1989,2,1,5,643,1.1084
1989,2,2,1,213,0.8928
1989,2,2,2,210,-0.6147
1989,2,2,3,254,0.5768
1989,2,2,4,258,0.1728
1989,2,2,5,222,2.6390
1989,2,3,1,172,-1.4617
1989,2,3,2,230,-2.3465
1989,2,3,3,240,-2.2844
1989,2,3,4,200,-2.7893
1989,2,3,5,169,-2.2804
1989,3,1,1,1103,3.0326
1989,3,1,2,454,2.9695
1989,3,1,3,462,4.2097
1989,3,1,4,554,3.5577
1989,3,1,5,634,3.1562
1989,3,2,1,210,2.7132
1989,3,2,2,203,1.6820
1989,3,2,3,253,2.0846
1989,3,2,4,258,1.5432
1989,3,2,5,218,3.7851
1989,3,3,1,172,1.8269
1989,3,3,2,234,2.2950
1989,3,3,3,241,1.4427
1989,3,3,4,198,0.2548
1989,3,3,5,166,3.3041
1989,4,1,1,965,2.4013
1989,4,1,2,393,2.8873
1989,4,1,3,411,4.2153
1989,4,1,4,495,3.7420
1989,4,1,5,562,3.8989
1989,4,2,1,184,5.8102
1989,4,2,2,181,5.2822
1989,4,2,3,224,6.2489
1989,4,2,4,235,4.9350
1989,4,2,5,201,4.6627
1989,4,3,1,136,3.7379
1989,4,3,2,196,6.0269
1989,4,3,3,212,5.3161
1989,4,3,4,178,5.5374
1989,4,3,5,152,4.8408
1989,5,1,1,1095,3.1404
1989,5,1,2,478,3.2835
1989,5,1,3,479,4.0430
1989,5,1,4,570,4.2547
1989,5,1,5,644,3.3095
1989,5,2,1,213,4.8047
1989,5,2,2,213,5.7351
1989,5,2,3,274,4.1986
1989,5,2,4,263,5.1604
1989,5,2,5,227,6.0962
1989,5,3,1,171,4.3753
1989,5,3,2,248,4.7903
1989,5,3,3,250,4.0200
1989,5,3,4,209,3.3977
1989,5,3,5,179,3.6647
1989,6,1,1,1077,-2.0821
1989,6,1,2,484,-2.6499
1989,6,1,3,484,-2.1009
1989,6,1,4,567,-2.0774
1989,6,1,5,659,-1.0983
1989,6,2,1,214,-3.9831
1989,6,2,2,213,-2.8893
1989,6,2,3,272,-2.8414
1989,6,2,4,263,-2.4482
1989,6,2,5,235,-1.6775
1989,6,3,1,168,-0.6398
1989,6,3,2,254,-1.3675
1989,6,3,3,250,-1.0544
1989,6,3,4,204,-0.7167
1989,6,3,5,178,0.3011
1989,7,1,1,914,3.8514
1989,7,1,2,411,4.4007
1989,7,1,3,403,4.5319
1989,7,1,4,492,4.5623
1989,7,1,5,583,3.1802
1989,7,2,1,185,2.7789
1989,7,2,2,188,4.4003
1989,7,2,3,241,5.7050
1989,7,2,4,232,4.7104
1989,7,2,5,209,4.6445
1989,7,3,1,149,6.4293
1989,7,3,2,222,9.6831
1989,7,3,3,212,9.2059
1989,7,3,4,184,7.3877
1989,7,3,5,155,7.8732
1989,8,1,1,1093,2.2525
1989,8,1,2,488,1.7232
1989,8,1,3,480,1.7613
1989,8,1,4,562,1.0265
1989,8,1,5,671,2.4925
1989,8,2,1,208,2.4412
1989,8,2,2,215,2.9461
1989,8,2,3,278,3.1145
1989,8,2,4,280,3.1358
1989,8,2,5,233,2.8335
1989,8,3,1,181,1.1182
1989,8,3,2,257,1.1149
1989,8,3,3,252,2.5295
1989,8,3,4,212,3.3630
1989,8,3,5,178,3.1313
1989,9,1,1,1083,0.2865
1989,9,1,2,489,0.1247
1989,9,1,3,485,0.3634
1989,9,1,4,566,0.4528
1989,9,1,5,675,0.1605
1989,9,2,1,207,0.3952
1989,9,2,2,217,1.3787
1989,9,2,3,277,0.8389
1989,9,2,4,283,0.9583
1989,9,2,5,231,1.3424
1989,9,3,1,179,-0.0760
1989,9,3,2,256,0.3698
1989,9,3,3,256,-1.4808
1989,9,3,4,215,-1.4593
1989,9,3,5,176,-0.8214
1989,10,1,1,934,-6.2220
1989,10,1,2,410,-4.0556
1989,10,1,3,401,-5.0093
1989,10,1,4,502,-4.9921
1989,10,1,5,604,-4.8221
1989,10,2,1,186,-7.0982
1989,10,2,2,195,-4.1369
1989,10,2,3,242,-4.5115
1989,10,2,4,256,-5.3043
1989,10,2,5,214,-6.6637
1989,10,3,1,153,-2.3662
1989,10,3,2,233,-0.9447
1989,10,3,3,225,-2.4301
1989,10,3,4,193,-2.9004
1989,10,3,5,153,-2.7758
1989,11,1,1,1052,-0.5412
1989,11,1,2,450,0.2021
1989,11,1,3,471,1.3787
1989,11,1,4,541,-0.9173
1989,11,1,5,650,-0.6176
1989,11,2,1,218,2.9306
1989,11,2,2,215,0.7255
1989,11,2,3,272,0.6580
1989,11,2,4,280,0.6764
1989,11,2,5,227,1.0796
1989,11,3,1,177,2.9142
1989,11,3,2,255,3.6444
1989,11,3,3,249,2.0161
1989,11,3,4,221,1.0934
1989,11,3,5,174,1.3653
1989,12,1,1,1044,0.5635
1989,12,1,2,444,0.0110
1989,12,1,3,477,0.0639
1989,12,1,4,538,-0.1279
1989,12,1,5,657,-0.2706
1989,12,2,1,220,0.8955
1989,12,2,2,221,1.2661
1989,12,2,3,277,2.0078
1989,12,2,4,274,1.7933
1989,12,2,5,231,0.3311
1989,12,3,1,175,3.4798
1989,12,3,2,261,3.4109
1989,12,3,3,250,2.7227
1989,12,3,4,217,2.6218
1989,12,3,5,174,1.7296
1990,1,1,1,927,-7.2407
1990,1,1,2,364,-8.4287
1990,1,1,3,384,-7.5760
1990,1,1,4,473,-7.5262
1990,1,1,5,567,-7.4402
1990,1,2,1,186,-7.9289
1990,1,2,2,191,-7.1586
1990,1,2,3,238,-9.8864
1990,1,2,4,243,-8.9397
1990,1,2,5,200,-8.4740
1990,1,3,1,147,-6.3787
1990,1,3,2,219,-7.2106
1990,1,3,3,213,-6.9228
1990,1,3,4,189,-6.3698
1990,1,3,5,149,-5.2975
1990,2,1,1,1035,2.5035
1990,2,1,2,409,2.6349
1990,2,1,3,432,3.9540
1990,2,1,4,535,1.6212
1990,2,1,5,616,2.5274
1990,2,2,1,202,4.1965
1990,2,2,2,215,3.9290
1990,2,2,3,262,3.9464
1990,2,2,4,262,2.7998
1990,2,2,5,217,3.4545
1990,2,3,1,171,1.3867
1990,2,3,2,246,0.4489
1990,2,3,3,248,1.7178
1990,2,3,4,206,1.7034
1990,2,3,5,171,2.2151
1990,3,1,1,1039,4.0926
1990,3,1,2,400,4.1907
1990,3,1,3,432,4.6837
1990,3,1,4,538,4.4419
1990,3,1,5,607,3.8433
1990,3,2,1,201,5.5050
1990,3,2,2,212,4.6145
1990,3,2,3,253,5.0701
1990,3,2,4,265,6.0746
1990,3,2,5,220,4.7517
1990,3,3,1,171,0.8319
1990,3,3,2,239,3.7963
1990,3,3,3,244,4.0488
1990,3,3,4,207,3.5743
1990,3,3,5,172,1.7282
1990,4,1,1,910,-2.9543
1990,4,1,2,334,-2.4195
1990,4,1,3,386,-1.2572
1990,4,1,4,489,-1.9992
1990,4,1,5,534,-1.2172
1990,4,2,1,175,-4.4921
1990,4,2,2,178,-3.3944
1990,4,2,3,230,-3.3387
1990,4,2,4,239,-3.1675
1990,4,2,5,197,-1.5145
1990,4,3,1,137,-3.4563
1990,4,3,2,219,-2.0803
1990,4,3,3,204,-1.6019
1990,4,3,4,189,-2.3461
1990,4,3,5,156,-2.0683
1990,5,1,1,980,6.4882
1990,5,1,2,414,5.2522
1990,5,1,3,426,8.2030
1990,5,1,4,536,6.1301
1990,5,1,5,612,6.7049
1990,5,2,1,201,10.4541
1990,5,2,2,229,8.4114
1990,5,2,3,267,8.6327
1990,5,2,4,278,8.2163
1990,5,2,5,233,8.8318
1990,5,3,1,169,9.2866
1990,5,3,2,249,9.7220
1990,5,3,3,240,9.6406
1990,5,3,4,214,10.1630
1990,5,3,5,185,7.4542
1990,6,1,1,989,2.1900
1990,6,1,2,408,1.2858
1990,6,1,3,430,2.0208
1990,6,1,4,537,1.2547
1990,6,1,5,608,3.3623
1990,6,2,1,209,-0.7712
1990,6,2,2,236,0.4035
1990,6,2,3,267,0.7505
1990,6,2,4,286,0.6261
1990,6,2,5,232,0.3730
1990,6,3,1,171,-1.6512
1990,6,3,2,248,-0.6732
1990,6,3,3,248,0.6983
1990,6,3,4,214,-0.3578
1990,6,3,5,184,0.0881
1990,7,1,1,846,-5.4387
1990,7,1,2,336,-4.6098
1990,7,1,3,359,-3.1524
1990,7,1,4,478,-3.8128
1990,7,1,5,518,-2.9246
1990,7,2,1,180,-3.4091
1990,7,2,2,207,-3.6151
1990,7,2,3,239,-4.8062
1990,7,2,4,254,-3.3749
1990,7,2,5,201,-2.6679
1990,7,3,1,155,-0.2718
1990,7,3,2,207,-0.9582
1990,7,3,3,215,-0.8447
1990,7,3,4,185,-1.8285
1990,7,3,5,158,1.6658
1990,8,1,1,970,-13.2556
1990,8,1,2,414,-13.8207
1990,8,1,3,439,-13.6513
1990,8,1,4,545,-14.7144
1990,8,1,5,590,-13.1757
1990,8,2,1,227,-13.4563
1990,8,2,2,255,-12.4728
1990,8,2,3,279,-13.0582
1990,8,2,4,285,-14.1173
1990,8,2,5,223,-13.5068
1990,8,3,1,192,-8.5985
1990,8,3,2,250,-9.9386
1990,8,3,3,255,-9.2206
1990,8,3,4,219,-9.4454
1990,8,3,5,193,-6.6564
1990,9,1,1,972,-8.9444
1990,9,1,2,424,-8.4449
1990,9,1,3,442,-8.0055
1990,9,1,4,554,-9.2476
1990,9,1,5,587,-8.1256
1990,9,2,1,223,-9.7896
1990,9,2,2,251,-6.7844
1990,9,2,3,281,-8.3313
1990,9,2,4,285,-8.1940
1990,9,2,5,222,-8.6854
1990,9,3,1,192,-4.7230
1990,9,3,2,249,-4.4632
1990,9,3,3,251,-4.3431
1990,9,3,4,220,-4.5925
1990,9,3,5,197,-2.5429
1990,10,1,1,841,-6.3174
1990,10,1,2,360,-6.0242
1990,10,1,3,363,-5.1479
1990,10,1,4,492,-5.5734
1990,10,1,5,530,-6.2281
1990,10,2,1,205,-7.5756
1990,10,2,2,220,-4.5174
1990,10,2,3,251,-1.7111
1990,10,2,4,258,-5.0109
1990,10,2,5,210,-5.5453
1990,10,3,1,162,0.5699
1990,10,3,2,214,0.7614
1990,10,3,3,211,1.2162
1990,10,3,4,208,0.3402
1990,10,3,5,170,-1.5088
1990,11,1,1,964,4.4441
1990,11,1,2,405,6.0313
1990,11,1,3,420,5.9961
1990,11,1,4,534,4.6758
1990,11,1,5,595,5.2128
1990,11,2,1,243,6.5574
1990,11,2,2,250,8.0012
1990,11,2,3,273,8.5724
1990,11,2,4,275,9.5456
1990,11,2,5,241,8.3463
1990,11,3,1,185,4.7028
1990,11,3,2,243,5.3244
1990,11,3,3,240,7.8689
1990,11,3,4,232,6.0494
1990,11,3,5,198,5.4134
1990,12,1,1,973,1.4162
1990,12,1,2,409,2.0242
1990,12,1,3,424,3.4609
1990,12,1,4,539,2.9403
1990,12,1,5,602,3.0471
1990,12,2,1,246,3.9754
1990,12,2,2,245,5.2734
1990,12,2,3,274,7.5893
1990,12,2,4,280,5.8273
1990,12,2,5,244,6.4456
1990,12,3,1,183,0.4935
1990,12,3,2,245,2.3287
1990,12,3,3,241,3.2845
1990,12,3,4,231,3.8162
1990,12,3,5,198,2.6324
1991,1,1,1,872,8.3871
1991,1,1,2,325,9.3877
1991,1,1,3,354,9.6676
1991,1,1,4,479,9.3104
1991,1,1,5,499,10.3056
1991,1,2,1,220,8.2594
1991,1,2,2,204,9.6714
1991,1,2,3,241,8.9472
1991,1,2,4,242,10.2166
1991,1,2,5,215,9.4955
1991,1,3,1,147,2.3528
1991,1,3,2,203,4.7075
1991,1,3,3,202,4.5969
1991,1,3,4,200,6.1109
1991,1,3,5,172,3.7407
1991,2,1,1,994,12.8308
1991,2,1,2,375,12.0472
1991,2,1,3,409,13.5901
1991,2,1,4,530,12.3629
1991,2,1,5,553,11.8639
1991,2,2,1,240,10.4561
1991,2,2,2,217,9.6513
1991,2,2,3,280,8.3672
1991,2,2,4,263,9.5990
1991,2,2,5,231,10.7059
1991,2,3,1,176,7.3686
1991,2,3,2,228,6.1662
1991,2,3,3,231,6.8311
1991,2,3,4,217,6.5608
1991,2,3,5,195,7.4302
1991,3,1,1,996,8.8743
1991,3,1,2,383,8.4716
1991,3,1,3,419,7.0908
1991,3,1,4,532,8.0957
1991,3,1,5,558,9.0029
1991,3,2,1,248,4.9118
1991,3,2,2,214,4.8832
1991,3,2,3,283,6.2044
1991,3,2,4,259,6.8794
1991,3,2,5,229,5.3418
1991,3,3,1,174,1.9026
1991,3,3,2,235,3.0620
1991,3,3,3,228,3.9823
1991,3,3,4,211,2.9931
1991,3,3,5,190,0.2881
1991,4,1,1,896,1.6995
1991,4,1,2,331,1.3029
1991,4,1,3,381,1.4566
1991,4,1,4,470,0.2432
1991,4,1,5,478,-0.4278
1991,4,2,1,221,-0.8323
1991,4,2,2,192,-0.3346
1991,4,2,3,252,0.3414
1991,4,2,4,241,0.1447
1991,4,2,5,204,0.3213
1991,4,3,1,139,0.3860
1991,4,3,2,208,-0.9059
1991,4,3,3,213,1.3070
1991,4,3,4,187,-0.1700
1991,4,3,5,168,0.0991
1991,5,1,1,959,3.8218
1991,5,1,2,383,5.3269
1991,5,1,3,438,5.3877
1991,5,1,4,505,2.6905
1991,5,1,5,603,4.6238
1991,5,2,1,251,2.2140
1991,5,2,2,235,4.1136
1991,5,2,3,286,3.8305
1991,5,2,4,268,5.6915
1991,5,2,5,234,4.4014
1991,5,3,1,169,2.8522
1991,5,3,2,252,4.2802
1991,5,3,3,254,4.4296
1991,5,3,4,220,4.4748
1991,5,3,5,195,3.3149
1991,6,1,1,961,-6.0880
1991,6,1,2,376,-3.9596
1991,6,1,3,436,-4.0614
1991,6,1,4,502,-3.8580
1991,6,1,5,608,-3.5318
1991,6,2,1,249,-7.2045
1991,6,2,2,242,-5.7325
1991,6,2,3,290,-5.2192
1991,6,2,4,280,-4.0686
1991,6,2,5,236,-3.2393
1991,6,3,1,167,-4.0712
1991,6,3,2,249,-4.0680
1991,6,3,3,253,-3.7342
1991,6,3,4,228,-4.6775
1991,6,3,5,192,-4.4674
1991,7,1,1,823,3.3135
1991,7,1,2,325,3.4025
1991,7,1,3,362,4.5821
1991,7,1,4,441,3.4820
1991,7,1,5,543,3.1319
1991,7,2,1,213,3.7567
1991,7,2,2,201,3.0732
1991,7,2,3,252,5.7317
1991,7,2,4,258,3.9622
1991,7,2,5,214,4.1308
1991,7,3,1,144,5.4945
1991,7,3,2,219,4.4662
1991,7,3,3,224,5.4259
1991,7,3,4,205,4.4364
1991,7,3,5,162,4.3837
1991,8,1,1,931,4.0175
1991,8,1,2,391,2.2679
1991,8,1,3,413,3.1606
1991,8,1,4,493,4.0629
1991,8,1,5,587,1.6156
1991,8,2,1,235,2.9994
1991,8,2,2,239,3.5059
1991,8,2,3,291,4.3224
1991,8,2,4,272,3.3515
1991,8,2,5,228,3.3158
1991,8,3,1,168,2.5573
1991,8,3,2,250,2.9327
1991,8,3,3,258,2.6545
1991,8,3,4,240,2.6959
1991,8,3,5,187,2.1723
1991,9,1,1,930,1.0611
1991,9,1,2,394,2.0883
1991,9,1,3,421,0.6915
1991,9,1,4,493,1.3780
1991,9,1,5,586,0.6031
1991,9,2,1,234,-0.6850
1991,9,2,2,249,0.1036
1991,9,2,3,291,-0.1607
1991,9,2,4,266,0.7268
1991,9,2,5,229,0.9718
1991,9,3,1,168,-0.3861
1991,9,3,2,251,-1.5177
1991,9,3,3,261,-1.8893
1991,9,3,4,243,-1.6850
1991,9,3,5,191,-1.5452
1991,10,1,1,831,4.2605
1991,10,1,2,347,3.3463
1991,10,1,3,331,3.1394
1991,10,1,4,415,2.9755
1991,10,1,5,505,2.9822
1991,10,2,1,208,1.6220
1991,10,2,2,226,1.6931
1991,10,2,3,255,2.1153
1991,10,2,4,233,0.7294
1991,10,2,5,201,0.5320
1991,10,3,1,139,3.3682
1991,10,3,2,218,2.6073
1991,10,3,3,227,1.0902
1991,10,3,4,212,0.5617
1991,10,3,5,160,1.3418
1991,11,1,1,956,-3.4489
1991,11,1,2,385,-2.1751
1991,11,1,3,379,-2.2769
1991,11,1,4,482,-2.9067
1991,11,1,5,576,-3.8876
1991,11,2,1,237,-6.8598
1991,11,2,2,257,-4.7610
1991,11,2,3,287,-3.4112
1991,11,2,4,261,-2.8978
1991,11,2,5,226,-5.8011
1991,11,3,1,162,-3.5589
1991,11,3,2,243,-2.6499
1991,11,3,3,269,-2.3837
1991,11,3,4,236,-2.1886
1991,11,3,5,180,-4.8361
1991,12,1,1,964,3.9752
1991,12,1,2,389,5.2416
1991,12,1,3,382,7.4588
1991,12,1,4,478,6.1059
1991,12,1,5,569,7.5179
1991,12,2,1,235,7.6552
1991,12,2,2,253,8.2683
1991,12,2,3,288,9.7385
1991,12,2,4,265,10.3853
1991,12,2,5,218,10.2258
1991,12,3,1,163,9.5734
1991,12,3,2,248,12.8019
1991,12,3,3,268,12.0200
1991,12,3,4,238,12.0136
1991,12,3,5,183,8.5145
1992,1,1,1,847,15.4288
1992,1,1,2,321,9.2232
1992,1,1,3,332,9.4353
1992,1,1,4,414,10.2967
1992,1,1,5,479,8.8812
1992,1,2,1,208,6.8351
1992,1,2,2,217,6.9982
1992,1,2,3,255,6.2797
1992,1,2,4,238,5.4328
1992,1,2,5,201,7.0270
1992,1,3,1,134,-1.7669
1992,1,3,2,197,-1.6464
1992,1,3,3,227,-2.6374
1992,1,3,4,205,-1.4851
1992,1,3,5,159,-1.7197
1992,2,1,1,969,3.5631
1992,2,1,2,386,3.2387
1992,2,1,3,387,5.4075
1992,2,1,4,465,3.8035
1992,2,1,5,549,4.7623
1992,2,2,1,242,2.1069
1992,2,2,2,234,1.7595
1992,2,2,3,278,3.3719
1992,2,2,4,257,2.1690
1992,2,2,5,232,2.0106
1992,2,3,1,164,0.4159
1992,2,3,2,232,0.4855
1992,2,3,3,259,1.1844
1992,2,3,4,225,-0.1235
1992,2,3,5,185,0.8412
1992,3,1,1,971,-3.0876
1992,3,1,2,385,-2.2206
1992,3,1,3,390,-1.6843
1992,3,1,4,474,-2.4718
1992,3,1,5,549,-3.0818
1992,3,2,1,244,-4.4998
1992,3,2,2,236,-4.0914
1992,3,2,3,276,-3.1489
1992,3,2,4,259,-3.9196
1992,3,2,5,233,-3.8906
1992,3,3,1,169,-2.7648
1992,3,3,2,239,-2.1971
1992,3,3,3,260,-1.2061
1992,3,3,4,228,-3.3759
1992,3,3,5,184,-2.2642
1992,4,1,1,858,-6.5263
1992,4,1,2,326,-3.6574
1992,4,1,3,355,-4.1318
1992,4,1,4,416,-3.7363
1992,4,1,5,509,-4.8948
1992,4,2,1,219,-3.7726
1992,4,2,2,194,-4.4344
1992,4,2,3,253,-3.4914
1992,4,2,4,256,-3.8507
1992,4,2,5,207,-1.7271
1992,4,3,1,152,1.7506
1992,4,3,2,224,2.2340
1992,4,3,3,227,0.5474
1992,4,3,4,203,0.9646
1992,4,3,5,164,5.2541
