year,month,rank_ME,rank_GLA,nstocks,ret_vw
1992,11,3,2,136,2.1712
1992,11,3,3,105,1.2435
1992,11,3,4,121,4.5369
1992,11,3,5,182,4.0864
1992,12,1,1,345,0.2368
1992,12,1,2,257,2.0295
1992,12,1,3,388,5.1185
1992,12,1,4,496,4.8160
1992,12,1,5,641,2.2590
1992,12,2,1,106,2.1906
1992,12,2,2,97,2.4504
1992,12,2,3,126,2.2944
1992,12,2,4,148,4.6211
1992,12,2,5,205,3.4429
1992,12,3,1,128,2.3545
1992,12,3,2,136,2.9312
1992,12,3,3,105,2.5438
1992,12,3,4,121,-1.4480
1992,12,3,5,182,0.0801
1993,1,1,1,344,4.4547
1993,1,1,2,255,5.3592
1993,1,1,3,387,5.6758
1993,1,1,4,492,5.1774
1993,1,1,5,638,4.9415
1993,1,2,1,106,1.3522
1993,1,2,2,97,3.8929
1993,1,2,3,126,3.5061
1993,1,2,4,148,2.1904
1993,1,2,5,204,0.6472
1993,1,3,1,128,3.8863
1993,1,3,2,136,2.2503
1993,1,3,3,105,0.2925
1993,1,3,4,121,0.7389
1993,1,3,5,182,-2.1557
1993,2,1,1,338,-1.4887
1993,2,1,2,253,0.0749
1993,2,1,3,386,-2.4152
1993,2,1,4,488,-3.0048
1993,2,1,5,636,-4.7851
1993,2,2,1,106,-1.8919
1993,2,2,2,97,0.3548
1993,2,2,3,126,-0.2945
1993,2,2,4,148,-1.5377
1993,2,2,5,204,-3.9855
1993,2,3,1,128,2.5211
1993,2,3,2,136,3.4776
1993,2,3,3,105,3.4091
1993,2,3,4,121,-1.2197
1993,2,3,5,182,-1.5965
1993,3,1,1,334,5.1409
1993,3,1,2,253,3.3048
1993,3,1,3,383,1.9460
1993,3,1,4,490,2.9518
1993,3,1,5,633,0.7771
1993,3,2,1,106,2.6343
1993,3,2,2,96,3.3826
1993,3,2,3,126,1.8012
1993,3,2,4,147,2.5643
1993,3,2,5,204,2.2671
1993,3,3,1,128,3.6537
1993,3,3,2,136,2.4791
1993,3,3,3,105,2.2656
1993,3,3,4,121,1.7587
1993,3,3,5,182,1.1476
1993,4,1,1,330,-0.8835
1993,4,1,2,250,1.0782
1993,4,1,3,383,-2.0765
1993,4,1,4,483,-3.4899
1993,4,1,5,628,-4.9358
1993,4,2,1,106,-0.5429
1993,4,2,2,96,0.1067
1993,4,2,3,126,-0.8487
1993,4,2,4,147,-3.9479
1993,4,2,5,204,-5.2134
1993,4,3,1,127,1.2388
1993,4,3,2,136,-1.0440
1993,4,3,3,105,-1.2634
1993,4,3,4,121,-5.5988
1993,4,3,5,182,-4.3269
1993,5,1,1,331,6.1498
1993,5,1,2,247,4.5005
1993,5,1,3,381,5.0135
1993,5,1,4,479,4.7300
1993,5,1,5,623,4.5613
1993,5,2,1,106,4.1729
1993,5,2,2,96,5.0167
1993,5,2,3,125,4.3675
1993,5,2,4,147,5.9460
1993,5,2,5,204,6.3543
1993,5,3,1,127,1.4632
1993,5,3,2,136,3.0786
1993,5,3,3,105,1.5583
1993,5,3,4,121,5.7582
