year,month,rank_ME,rank_IOCA,nstocks,ret_vw
1971,9,3,1,100,-0.6643
1971,9,3,2,101,-1.9603
1971,9,3,3,91,0.6122
1971,9,3,4,97,0.3666
1971,9,3,5,82,-0.2125
1971,10,1,1,128,-8.4711
1971,10,1,2,132,-8.1273
1971,10,1,3,159,-5.3760
1971,10,1,4,180,-7.8448
1971,10,1,5,230,-5.5471
1971,10,2,1,71,-6.8714
1971,10,2,2,70,-6.1706
1971,10,2,3,69,-7.0887
1971,10,2,4,71,-5.1628
1971,10,2,5,64,-3.6061
1971,10,3,1,100,-5.1291
1971,10,3,2,101,-5.5192
1971,10,3,3,91,-5.6433
1971,10,3,4,97,-3.3309
1971,10,3,5,82,-2.8610
1971,11,1,1,128,-4.8072
1971,11,1,2,132,-6.0609
1971,11,1,3,159,-4.6904
1971,11,1,4,180,-4.1058
1971,11,1,5,230,-3.4851
1971,11,2,1,71,-3.2779
1971,11,2,2,70,-3.8166
1971,11,2,3,69,-1.1660
1971,11,2,4,71,-1.8936
1971,11,2,5,64,-2.4487
1971,11,3,1,100,0.5623
1971,11,3,2,101,-0.4757
1971,11,3,3,91,-0.7023
1971,11,3,4,97,0.9957
1971,11,3,5,82,0.4226
1971,12,1,1,128,12.2448
1971,12,1,2,132,14.1053
1971,12,1,3,159,12.4677
1971,12,1,4,180,14.4097
1971,12,1,5,228,12.9258
1971,12,2,1,71,15.6812
1971,12,2,2,70,12.9519
1971,12,2,3,69,11.3555
1971,12,2,4,71,11.8077
1971,12,2,5,64,10.9012
1971,12,3,1,100,7.8106
1971,12,3,2,101,9.8367
1971,12,3,3,91,9.7469
1971,12,3,4,97,9.3108
1971,12,3,5,82,8.3413
1972,1,1,1,128,13.5893
1972,1,1,2,132,15.9362
1972,1,1,3,157,12.4013
1972,1,1,4,180,12.4137
1972,1,1,5,228,12.9843
1972,1,2,1,71,6.9373
1972,1,2,2,70,6.3085
1972,1,2,3,69,10.3779
1972,1,2,4,71,7.3026
1972,1,2,5,63,6.8843
1972,1,3,1,100,2.2638
1972,1,3,2,101,2.4714
1972,1,3,3,91,1.5058
1972,1,3,4,97,3.4639
1972,1,3,5,82,1.1884
1972,2,1,1,128,2.4673
1972,2,1,2,132,6.1354
1972,2,1,3,157,4.0803
1972,2,1,4,180,4.5971
1972,2,1,5,226,4.5061
1972,2,2,1,70,2.6068
1972,2,2,2,70,4.8477
1972,2,2,3,69,4.0642
1972,2,2,4,71,4.0222
1972,2,2,5,63,4.5956
1972,2,3,1,100,2.4997
1972,2,3,2,101,5.6047
1972,2,3,3,91,4.4972
1972,2,3,4,97,3.4609
1972,2,3,5,82,3.3250
1972,3,1,1,127,-1.0368
1972,3,1,2,132,-3.1745
1972,3,1,3,157,-1.0107
1972,3,1,4,180,1.6794
1972,3,1,5,224,0.7252
1972,3,2,1,70,0.6828
1972,3,2,2,70,-0.1035
1972,3,2,3,69,-0.3874
1972,3,2,4,71,0.7462
1972,3,2,5,63,1.7490
1972,3,3,1,100,2.3680
1972,3,3,2,101,0.3058
1972,3,3,3,91,1.2351
1972,3,3,4,97,1.8411
1972,3,3,5,82,-2.8227
1972,4,1,1,126,0.0079
1972,4,1,2,132,-1.8381
1972,4,1,3,157,2.8276
1972,4,1,4,180,2.4101
1972,4,1,5,223,-0.6898
1972,4,2,1,70,3.5545
1972,4,2,2,70,2.2251
1972,4,2,3,69,-0.0341
1972,4,2,4,71,0.3469
1972,4,2,5,63,0.9986
1972,4,3,1,100,0.0358
1972,4,3,2,101,1.5451
1972,4,3,3,91,1.0956
1972,4,3,4,97,1.0848
1972,4,3,5,82,0.4049
1972,5,1,1,125,-3.0149
1972,5,1,2,132,-0.9779
1972,5,1,3,157,-1.6145
1972,5,1,4,180,-2.4706
1972,5,1,5,222,-2.2790
1972,5,2,1,70,-1.6463
1972,5,2,2,70,-2.8840
1972,5,2,3,69,-2.2991
1972,5,2,4,71,-1.1536
1972,5,2,5,63,-0.6289
1972,5,3,1,99,0.4615
1972,5,3,2,101,1.0096
1972,5,3,3,90,2.1170
1972,5,3,4,97,4.0749
1972,5,3,5,82,3.8819
1972,6,1,1,124,-3.9183
1972,6,1,2,131,-4.4734
1972,6,1,3,157,-4.0747
1972,6,1,4,179,-3.8837
1972,6,1,5,222,-2.5086
1972,6,2,1,70,-1.9297
1972,6,2,2,70,-4.9238
1972,6,2,3,69,-2.9718
1972,6,2,4,71,-3.5019
1972,6,2,5,63,-1.0639
1972,6,3,1,99,-0.8160
1972,6,3,2,101,-4.3787
1972,6,3,3,90,-2.6642
1972,6,3,4,97,-1.5214
1972,6,3,5,82,-0.5897
1972,7,1,1,136,-3.8000
1972,7,1,2,123,-3.9788
1972,7,1,3,175,-2.7809
1972,7,1,4,180,-4.3444
1972,7,1,5,243,-4.6159
1972,7,2,1,75,-4.6720
1972,7,2,2,67,-4.1863
1972,7,2,3,73,-4.0720
1972,7,2,4,76,-3.4505
1972,7,2,5,82,-3.2389
1972,7,3,1,100,-1.0906
1972,7,3,2,112,-0.9303
1972,7,3,3,108,-0.5352
1972,7,3,4,99,1.6155
1972,7,3,5,78,0.5950
1972,8,1,1,136,1.3688
1972,8,1,2,123,-2.4133
1972,8,1,3,173,0.7255
1972,8,1,4,180,0.7613
1972,8,1,5,242,-0.9065
1972,8,2,1,75,0.8964
1972,8,2,2,66,3.4545
1972,8,2,3,73,2.1556
1972,8,2,4,76,0.6223
1972,8,2,5,82,1.3344
1972,8,3,1,100,3.7833
1972,8,3,2,112,3.1846
1972,8,3,3,108,2.2791
1972,8,3,4,99,2.0506
1972,8,3,5,78,6.5173
1972,9,1,1,136,-4.2671
1972,9,1,2,122,-4.3663
1972,9,1,3,171,-4.8667
1972,9,1,4,181,-5.1049
1972,9,1,5,240,-4.0270
1972,9,2,1,75,-3.0944
1972,9,2,2,65,-4.3465
1972,9,2,3,73,-3.1410
1972,9,2,4,75,-2.8895
1972,9,2,5,82,-2.4047
1972,9,3,1,100,1.3312
1972,9,3,2,112,-2.4554
1972,9,3,3,108,-1.6232
1972,9,3,4,98,-0.3872
1972,9,3,5,78,-0.6836
1972,10,1,1,136,-1.2762
1972,10,1,2,122,-4.1340
1972,10,1,3,171,-2.5568
1972,10,1,4,181,-2.4548
1972,10,1,5,239,-2.6240
1972,10,2,1,75,-2.1368
1972,10,2,2,65,-3.1570
1972,10,2,3,73,-2.9378
1972,10,2,4,75,-1.5020
1972,10,2,5,82,-1.0123
1972,10,3,1,100,0.6957
1972,10,3,2,112,1.2486
1972,10,3,3,107,0.7086
1972,10,3,4,98,-0.6822
1972,10,3,5,78,2.3652
1972,11,1,1,136,3.9672
1972,11,1,2,123,6.8086
1972,11,1,3,171,5.2806
1972,11,1,4,181,4.1360
1972,11,1,5,238,3.7731
1972,11,2,1,75,6.3988
1972,11,2,2,65,7.5537
1972,11,2,3,72,8.0920
1972,11,2,4,75,4.4008
1972,11,2,5,82,4.3936
1972,11,3,1,100,6.9053
1972,11,3,2,112,4.3278
1972,11,3,3,107,3.7307
1972,11,3,4,98,3.2505
1972,11,3,5,78,5.1458
1972,12,1,1,136,-3.4510
1972,12,1,2,123,-2.2041
1972,12,1,3,170,-1.1474
1972,12,1,4,181,-0.5588
1972,12,1,5,238,-3.1704
1972,12,2,1,75,-0.4993
1972,12,2,2,65,-2.4529
1972,12,2,3,72,-0.7380
1972,12,2,4,75,-1.2896
1972,12,2,5,82,-0.8305
1972,12,3,1,100,1.3669
1972,12,3,2,112,1.0365
1972,12,3,3,108,0.2433
1972,12,3,4,98,2.8345
1972,12,3,5,78,2.3758
1973,1,1,1,136,-2.8752
1973,1,1,2,123,-2.5455
1973,1,1,3,170,-6.1652
1973,1,1,4,181,-3.8835
1973,1,1,5,238,-3.6371
1973,1,2,1,75,-4.7617
1973,1,2,2,64,-5.6240
1973,1,2,3,72,-7.0584
1973,1,2,4,75,-6.9084
1973,1,2,5,82,-7.2828
1973,1,3,1,100,-2.6856
1973,1,3,2,112,-5.2993
1973,1,3,3,108,-2.4962
1973,1,3,4,98,1.4055
1973,1,3,5,78,0.2048
1973,2,1,1,136,-8.5469
1973,2,1,2,123,-8.3111
1973,2,1,3,168,-6.9646
1973,2,1,4,180,-9.4227
1973,2,1,5,238,-8.6932
1973,2,2,1,75,-8.4133
1973,2,2,2,63,-9.7250
1973,2,2,3,72,-7.9581
1973,2,2,4,75,-9.9714
1973,2,2,5,82,-9.5290
1973,2,3,1,100,-4.3710
1973,2,3,2,112,-2.1654
1973,2,3,3,108,-3.7395
1973,2,3,4,98,-3.4228
1973,2,3,5,78,-5.0880
1973,3,1,1,136,-3.1463
1973,3,1,2,123,-2.4463
1973,3,1,3,166,-2.1990
1973,3,1,4,180,-2.8989
1973,3,1,5,238,-2.4981
1973,3,2,1,75,-0.6746
1973,3,2,2,63,-1.8198
1973,3,2,3,72,-3.2598
1973,3,2,4,75,-4.3555
1973,3,2,5,82,-4.3936
1973,3,3,1,100,0.3758
1973,3,3,2,111,-2.6335
1973,3,3,3,108,-1.5666
1973,3,3,4,98,0.0810
1973,3,3,5,76,1.6435
1973,4,1,1,136,-8.5119
1973,4,1,2,123,-5.7680
1973,4,1,3,164,-7.7054
1973,4,1,4,178,-6.1904
1973,4,1,5,237,-7.5017
1973,4,2,1,75,-7.6733
1973,4,2,2,64,-7.2319
1973,4,2,3,72,-8.1211
1973,4,2,4,75,-7.8451
1973,4,2,5,82,-6.5124
1973,4,3,1,100,-2.9464
1973,4,3,2,111,-5.6471
1973,4,3,3,108,-6.0468
1973,4,3,4,98,-5.3541
1973,4,3,5,76,-2.4501
1973,5,1,1,136,-8.5955
1973,5,1,2,123,-8.5259
1973,5,1,3,164,-8.2534
1973,5,1,4,177,-9.9306
1973,5,1,5,237,-9.6406
1973,5,2,1,75,-6.8302
1973,5,2,2,64,-9.5092
1973,5,2,3,72,-8.9991
1973,5,2,4,75,-7.2222
1973,5,2,5,82,-10.9085
1973,5,3,1,100,-3.5158
1973,5,3,2,112,-0.3427
1973,5,3,3,108,-0.0636
1973,5,3,4,97,-1.4261
1973,5,3,5,76,-1.3892
1973,6,1,1,135,-5.2607
1973,6,1,2,122,-3.1000
1973,6,1,3,162,-4.0910
1973,6,1,4,175,-2.7100
1973,6,1,5,234,-2.2609
1973,6,2,1,75,-3.8621
1973,6,2,2,63,-2.7138
1973,6,2,3,72,-3.4776
1973,6,2,4,75,-5.8131
1973,6,2,5,81,-3.4129
1973,6,3,1,100,-0.5070
1973,6,3,2,112,-2.2846
1973,6,3,3,107,-1.6857
1973,6,3,4,97,0.0624
1973,6,3,5,76,-0.3221
1973,7,1,1,188,14.2806
1973,7,1,2,179,15.7209
1973,7,1,3,199,15.0584
1973,7,1,4,265,16.2817
1973,7,1,5,333,14.5586
1973,7,2,1,98,14.5930
1973,7,2,2,81,14.4300
1973,7,2,3,81,15.4570
1973,7,2,4,80,14.7990
1973,7,2,5,98,10.0225
1973,7,3,1,114,4.0285
1973,7,3,2,118,8.6183
1973,7,3,3,113,7.2633
1973,7,3,4,98,3.9111
1973,7,3,5,84,2.7951
1973,8,1,1,186,-5.8970
1973,8,1,2,179,-4.8962
1973,8,1,3,199,-7.9663
1973,8,1,4,261,-7.4078
1973,8,1,5,333,-5.5453
1973,8,2,1,98,-4.9754
1973,8,2,2,81,-3.6961
1973,8,2,3,81,-2.3930
1973,8,2,4,80,-3.1363
1973,8,2,5,98,-3.1496
1973,8,3,1,114,-2.3811
1973,8,3,2,118,-3.4210
1973,8,3,3,113,-4.1743
1973,8,3,4,98,-3.3464
1973,8,3,5,84,-3.4609
1973,9,1,1,185,8.1539
1973,9,1,2,177,9.5848
1973,9,1,3,199,10.5978
1973,9,1,4,261,9.0297
1973,9,1,5,332,9.0050
1973,9,2,1,98,12.8387
1973,9,2,2,80,11.7448
1973,9,2,3,81,11.0524
1973,9,2,4,79,11.0636
1973,9,2,5,97,11.2842
1973,9,3,1,113,6.0280
1973,9,3,2,118,8.6737
1973,9,3,3,113,6.2693
1973,9,3,4,98,-1.1596
1973,9,3,5,84,5.7965
1973,10,1,1,186,-0.9761
1973,10,1,2,177,1.7762
1973,10,1,3,199,1.8669
1973,10,1,4,262,-1.1655
1973,10,1,5,330,-0.1635
1973,10,2,1,98,-0.8263
1973,10,2,2,80,-0.5692
1973,10,2,3,81,1.8041
1973,10,2,4,79,-0.0172
1973,10,2,5,97,0.6199
1973,10,3,1,113,-1.4943
1973,10,3,2,118,0.3684
1973,10,3,3,113,0.4449
1973,10,3,4,97,2.3114
1973,10,3,5,84,0.7508
1973,11,1,1,186,-19.6581
1973,11,1,2,175,-18.7546
1973,11,1,3,200,-21.0350
1973,11,1,4,262,-21.5385
1973,11,1,5,331,-20.1286
1973,11,2,1,97,-19.9516
1973,11,2,2,80,-19.5874
1973,11,2,3,81,-22.0534
1973,11,2,4,78,-19.5924
1973,11,2,5,97,-19.0971
1973,11,3,1,113,-12.2195
1973,11,3,2,118,-14.7343
1973,11,3,3,113,-13.5966
1973,11,3,4,97,-9.0603
1973,11,3,5,84,-8.7342
1973,12,1,1,185,-3.3047
1973,12,1,2,175,-4.3128
1973,12,1,3,198,-1.8920
1973,12,1,4,261,-4.3548
1973,12,1,5,329,-4.7914
1973,12,2,1,96,-0.6357
1973,12,2,2,80,0.5944
1973,12,2,3,80,-1.7814
1973,12,2,4,78,0.3866
1973,12,2,5,96,-4.5590
1973,12,3,1,114,4.5640
1973,12,3,2,118,1.6835
1973,12,3,3,113,0.9024
1973,12,3,4,97,-2.3440
1973,12,3,5,84,2.6106
1974,1,1,1,185,15.9397
1974,1,1,2,176,14.1243
1974,1,1,3,197,15.3111
1974,1,1,4,260,15.8391
1974,1,1,5,329,15.7037
1974,1,2,1,97,8.1168
1974,1,2,2,80,7.2579
1974,1,2,3,80,12.2417
1974,1,2,4,78,8.8528
1974,1,2,5,96,10.1201
1974,1,3,1,114,0.1222
1974,1,3,2,118,2.2530
1974,1,3,3,113,-0.0009
1974,1,3,4,97,-1.6065
1974,1,3,5,84,-4.7418
1974,2,1,1,181,-0.0551
1974,2,1,2,176,0.7594
1974,2,1,3,194,-1.8692
1974,2,1,4,256,-1.2764
1974,2,1,5,328,0.3076
1974,2,2,1,97,0.7998
1974,2,2,2,80,3.2975
1974,2,2,3,80,1.5193
1974,2,2,4,78,1.2116
1974,2,2,5,96,3.5061
1974,2,3,1,114,0.9376
1974,2,3,2,118,2.0071
1974,2,3,3,113,1.6555
1974,2,3,4,96,-2.1196
1974,2,3,5,84,-1.7305
1974,3,1,1,181,1.5436
1974,3,1,2,176,-1.1515
1974,3,1,3,194,1.8401
1974,3,1,4,255,0.5390
1974,3,1,5,326,0.3318
1974,3,2,1,97,0.7404
1974,3,2,2,78,-1.0439
1974,3,2,3,80,-1.8160
1974,3,2,4,78,-0.1488
1974,3,2,5,96,0.6307
1974,3,3,1,114,-1.7744
1974,3,3,2,118,-3.4817
1974,3,3,3,112,-2.9465
1974,3,3,4,96,-0.9080
1974,3,3,5,84,-1.4831
1974,4,1,1,179,-6.0528
1974,4,1,2,175,-4.2528
1974,4,1,3,195,-5.7100
1974,4,1,4,257,-4.1737
1974,4,1,5,322,-4.3743
1974,4,2,1,97,-4.7829
1974,4,2,2,78,-2.9205
1974,4,2,3,80,-4.1167
1974,4,2,4,78,-3.8935
1974,4,2,5,96,-6.7619
1974,4,3,1,114,-3.2238
1974,4,3,2,118,-1.4570
1974,4,3,3,112,-1.6736
1974,4,3,4,96,-3.8662
1974,4,3,5,84,-5.0347
1974,5,1,1,179,-6.7584
1974,5,1,2,174,-6.8862
1974,5,1,3,193,-8.1721
1974,5,1,4,255,-6.9253
1974,5,1,5,322,-7.1452
1974,5,2,1,96,-8.6350
1974,5,2,2,78,-6.8411
1974,5,2,3,80,-6.9010
1974,5,2,4,77,-6.9342
1974,5,2,5,95,-6.2222
1974,5,3,1,114,-1.6931
1974,5,3,2,118,-3.9038
1974,5,3,3,112,-2.5868
1974,5,3,4,96,-2.0102
1974,5,3,5,84,-3.1543
1974,6,1,1,180,-2.2485
1974,6,1,2,172,-2.0341
1974,6,1,3,191,-2.8769
1974,6,1,4,253,-2.6438
1974,6,1,5,324,-1.9958
1974,6,2,1,96,-0.4758
1974,6,2,2,78,-2.0456
1974,6,2,3,80,-3.0421
1974,6,2,4,77,-1.3646
1974,6,2,5,94,-1.5176
1974,6,3,1,114,-1.3867
1974,6,3,2,118,-0.8505
1974,6,3,3,111,-1.5952
1974,6,3,4,96,-0.6798
1974,6,3,5,84,-0.8451
1974,7,1,1,246,-6.3583
1974,7,1,2,253,-5.2031
1974,7,1,3,276,-4.5018
1974,7,1,4,303,-5.5139
1974,7,1,5,413,-4.9247
1974,7,2,1,121,-5.7449
1974,7,2,2,104,-5.8382
1974,7,2,3,98,-5.2399
1974,7,2,4,89,-4.1059
1974,7,2,5,94,-3.2026
1974,7,3,1,121,-7.8381
1974,7,3,2,118,-7.7673
1974,7,3,3,111,-10.0247
1974,7,3,4,111,-9.4705
1974,7,3,5,90,-6.0983
1974,8,1,1,243,-6.3419
1974,8,1,2,251,-7.4308
1974,8,1,3,275,-7.9435
1974,8,1,4,302,-7.7836
1974,8,1,5,408,-7.0797
1974,8,2,1,121,-7.7626
1974,8,2,2,103,-7.8710
1974,8,2,3,98,-9.3119
1974,8,2,4,88,-10.5143
1974,8,2,5,93,-8.1149
1974,8,3,1,121,-5.6395
1974,8,3,2,118,-11.6506
1974,8,3,3,111,-10.0707
1974,8,3,4,111,-6.9132
1974,8,3,5,90,-10.2310
1974,9,1,1,235,-10.0692
1974,9,1,2,250,-9.0245
1974,9,1,3,274,-9.2473
1974,9,1,4,300,-8.8556
1974,9,1,5,404,-8.0316
1974,9,2,1,120,-10.8080
1974,9,2,2,102,-9.8314
1974,9,2,3,98,-8.8519
1974,9,2,4,87,-11.1834
1974,9,2,5,92,-7.7194
1974,9,3,1,121,-10.7523
1974,9,3,2,118,-9.6164
1974,9,3,3,110,-14.0599
1974,9,3,4,111,-15.2341
1974,9,3,5,90,-11.8648
1974,10,1,1,231,5.8432
1974,10,1,2,251,10.4833
1974,10,1,3,273,9.7812
1974,10,1,4,298,8.5331
1974,10,1,5,404,9.1260
1974,10,2,1,120,11.6386
1974,10,2,2,103,10.0933
1974,10,2,3,98,7.5081
1974,10,2,4,86,11.7129
1974,10,2,5,92,9.5764
1974,10,3,1,121,12.9772
1974,10,3,2,118,10.9693
1974,10,3,3,109,19.1826
1974,10,3,4,111,21.0651
1974,10,3,5,90,21.7898
1974,11,1,1,230,-6.6408
1974,11,1,2,249,-4.9358
1974,11,1,3,270,-5.4588
1974,11,1,4,297,-6.5080
1974,11,1,5,400,-5.5753
1974,11,2,1,120,-5.8968
1974,11,2,2,103,-4.4127
1974,11,2,3,98,-3.3434
1974,11,2,4,86,-4.6090
1974,11,2,5,92,-5.2490
1974,11,3,1,121,-4.5103
1974,11,3,2,117,-5.3208
1974,11,3,3,109,-3.4227
1974,11,3,4,111,-5.1164
1974,11,3,5,90,-4.3892
1974,12,1,1,228,-7.9636
1974,12,1,2,245,-9.4215
1974,12,1,3,269,-7.9674
1974,12,1,4,294,-6.7033
1974,12,1,5,399,-8.5160
1974,12,2,1,121,-5.8152
1974,12,2,2,103,-7.0485
1974,12,2,3,98,-6.4901
1974,12,2,4,87,-6.3180
1974,12,2,5,92,-7.1161
1974,12,3,1,121,-1.3583
1974,12,3,2,117,-2.4022
1974,12,3,3,109,-4.6148
1974,12,3,4,111,-4.1242
1974,12,3,5,90,0.5650
1975,1,1,1,227,29.7122
1975,1,1,2,245,27.8306
1975,1,1,3,267,29.5286
1975,1,1,4,296,28.3255
1975,1,1,5,396,31.0706
1975,1,2,1,121,26.0799
1975,1,2,2,102,27.9769
1975,1,2,3,98,27.3854
1975,1,2,4,85,29.6902
1975,1,2,5,92,25.0314
1975,1,3,1,121,14.2121
1975,1,3,2,118,15.3074
1975,1,3,3,108,12.3287
1975,1,3,4,111,10.5264
1975,1,3,5,90,8.1838
1975,2,1,1,226,4.3498
1975,2,1,2,243,3.5257
1975,2,1,3,268,6.8608
1975,2,1,4,295,3.7718
1975,2,1,5,395,6.0974
1975,2,2,1,121,5.0751
1975,2,2,2,101,6.2819
1975,2,2,3,98,4.3093
1975,2,2,4,85,4.1299
1975,2,2,5,92,5.4644
1975,2,3,1,121,5.9602
1975,2,3,2,118,5.5338
1975,2,3,3,108,8.6390
1975,2,3,4,111,10.2711
1975,2,3,5,90,6.2490
1975,3,1,1,229,10.4040
1975,3,1,2,242,8.0420
1975,3,1,3,269,10.0327
1975,3,1,4,296,10.7936
1975,3,1,5,393,9.2810
1975,3,2,1,121,7.1093
1975,3,2,2,101,7.7110
1975,3,2,3,98,9.2519
1975,3,2,4,85,10.4059
1975,3,2,5,92,7.6869
1975,3,3,1,121,4.1908
1975,3,3,2,118,8.0301
1975,3,3,3,108,4.2404
1975,3,3,4,110,0.4503
1975,3,3,5,90,1.0985
1975,4,1,1,230,3.8063
1975,4,1,2,243,2.4876
1975,4,1,3,267,5.7871
1975,4,1,4,294,3.1541
1975,4,1,5,394,5.8333
1975,4,2,1,121,6.2742
1975,4,2,2,101,7.4715
1975,4,2,3,98,4.4965
1975,4,2,4,85,3.5345
1975,4,2,5,92,6.5137
1975,4,3,1,121,5.6752
1975,4,3,2,118,8.1640
1975,4,3,3,108,4.4768
1975,4,3,4,110,4.8358
1975,4,3,5,90,5.2348
1975,5,1,1,230,7.5592
1975,5,1,2,241,8.6715
1975,5,1,3,264,9.4940
1975,5,1,4,296,8.1901
1975,5,1,5,391,8.7134
1975,5,2,1,121,9.6870
1975,5,2,2,101,6.4636
1975,5,2,3,98,8.0105
1975,5,2,4,85,9.6446
1975,5,2,5,92,6.8118
1975,5,3,1,121,2.9201
1975,5,3,2,118,3.1722
1975,5,3,3,108,4.0922
1975,5,3,4,110,5.6386
1975,5,3,5,90,9.9267
1975,6,1,1,230,7.1385
1975,6,1,2,241,8.6643
1975,6,1,3,262,7.3739
1975,6,1,4,296,7.9089
1975,6,1,5,391,6.6268
1975,6,2,1,120,6.9519
1975,6,2,2,101,7.0188
1975,6,2,3,98,5.2954
1975,6,2,4,84,5.0417
1975,6,2,5,92,7.9298
1975,6,3,1,121,4.5595
1975,6,3,2,118,5.8473
1975,6,3,3,107,5.5413
1975,6,3,4,110,2.7136
1975,6,3,5,90,4.5322
1975,7,1,1,269,-0.0308
1975,7,1,2,278,-0.1795
1975,7,1,3,273,-1.1725
1975,7,1,4,368,-0.6021
1975,7,1,5,459,-1.3579
1975,7,2,1,126,-4.7562
1975,7,2,2,89,-4.2662
1975,7,2,3,105,-4.1260
1975,7,2,4,103,-1.8872
1975,7,2,5,105,-4.2523
1975,7,3,1,125,-4.0479
1975,7,3,2,125,-6.5846
1975,7,3,3,122,-8.1765
1975,7,3,4,99,-8.0214
1975,7,3,5,77,-6.4047
1975,8,1,1,269,-5.7057
1975,8,1,2,278,-6.5667
1975,8,1,3,272,-6.4467
1975,8,1,4,365,-5.7157
1975,8,1,5,457,-6.4712
1975,8,2,1,126,-5.2858
1975,8,2,2,89,-3.9803
1975,8,2,3,105,-5.8743
1975,8,2,4,102,-5.4512
1975,8,2,5,105,-4.3863
1975,8,3,1,125,-1.2681
1975,8,3,2,125,-1.0200
1975,8,3,3,122,-2.3957
1975,8,3,4,99,-1.6604
1975,8,3,5,76,-1.9177
1975,9,1,1,269,-2.9743
1975,9,1,2,277,-4.4038
1975,9,1,3,271,-2.6874
1975,9,1,4,365,-3.7354
1975,9,1,5,457,-2.4151
1975,9,2,1,126,-5.0742
1975,9,2,2,89,-2.9055
1975,9,2,3,105,-3.5504
1975,9,2,4,100,-3.6128
1975,9,2,5,105,-2.0908
1975,9,3,1,125,-3.0475
1975,9,3,2,124,-6.5127
1975,9,3,3,122,-4.7565
1975,9,3,4,99,-2.1324
1975,9,3,5,76,-1.7296
1975,10,1,1,268,2.1554
1975,10,1,2,276,0.3143
1975,10,1,3,271,1.8995
1975,10,1,4,364,1.8832
1975,10,1,5,454,2.6659
1975,10,2,1,126,2.5418
1975,10,2,2,87,3.3142
1975,10,2,3,105,0.9887
1975,10,2,4,101,2.9808
1975,10,2,5,105,4.0536
1975,10,3,1,124,6.3083
1975,10,3,2,124,7.0234
1975,10,3,3,122,6.7622
1975,10,3,4,98,8.2564
1975,10,3,5,76,3.9770
1975,11,1,1,265,2.0729
1975,11,1,2,278,1.3837
1975,11,1,3,268,2.1570
1975,11,1,4,363,4.1626
1975,11,1,5,453,3.4691
1975,11,2,1,126,1.5150
1975,11,2,2,87,1.9507
1975,11,2,3,105,1.7908
1975,11,2,4,100,4.6465
1975,11,2,5,105,4.1572
1975,11,3,1,124,2.6612
1975,11,3,2,124,4.2718
1975,11,3,3,122,4.1562
1975,11,3,4,98,2.4697
1975,11,3,5,76,1.2094
1975,12,1,1,264,-1.2445
1975,12,1,2,277,-1.4457
1975,12,1,3,266,-1.3856
1975,12,1,4,363,-1.3314
1975,12,1,5,450,-1.1521
1975,12,2,1,126,-0.6121
1975,12,2,2,87,-1.1375
1975,12,2,3,104,-0.7038
1975,12,2,4,99,-2.5847
1975,12,2,5,105,-0.4313
1975,12,3,1,124,0.2807
1975,12,3,2,124,-1.7126
1975,12,3,3,122,-2.6674
1975,12,3,4,99,-1.6143
1975,12,3,5,76,-1.9066
1976,1,1,1,256,21.3074
1976,1,1,2,264,22.4045
1976,1,1,3,254,22.5085
1976,1,1,4,353,22.9805
1976,1,1,5,429,22.4473
1976,1,2,1,124,20.3343
1976,1,2,2,87,19.0910
1976,1,2,3,104,21.8891
1976,1,2,4,98,18.6723
1976,1,2,5,104,17.3839
1976,1,3,1,124,13.0610
1976,1,3,2,124,13.9794
1976,1,3,3,122,13.5588
1976,1,3,4,99,13.0427
1976,1,3,5,76,8.5505
1976,2,1,1,254,10.9043
1976,2,1,2,262,11.8949
1976,2,1,3,253,11.3097
1976,2,1,4,354,11.7276
1976,2,1,5,427,13.0595
1976,2,2,1,124,8.3199
1976,2,2,2,87,8.1823
1976,2,2,3,103,6.3184
1976,2,2,4,97,8.9272
1976,2,2,5,104,6.6705
1976,2,3,1,125,2.9535
1976,2,3,2,124,1.0863
1976,2,3,3,122,-0.5818
1976,2,3,4,99,-1.9551
1976,2,3,5,76,-3.4032
1976,3,1,1,257,-1.0408
1976,3,1,2,268,0.3815
1976,3,1,3,261,2.9582
1976,3,1,4,355,3.1716
1976,3,1,5,438,1.9248
1976,3,2,1,125,0.8923
1976,3,2,2,87,0.6325
1976,3,2,3,103,3.2610
1976,3,2,4,96,2.2906
1976,3,2,5,104,2.8476
1976,3,3,1,124,2.1971
1976,3,3,2,124,2.6445
1976,3,3,3,121,2.9865
1976,3,3,4,99,2.3372
1976,3,3,5,76,6.0196
1976,4,1,1,253,-1.8215
1976,4,1,2,269,-0.0651
1976,4,1,3,258,-2.2397
1976,4,1,4,353,-1.6824
1976,4,1,5,437,-1.8260
1976,4,2,1,125,0.0647
1976,4,2,2,87,-1.3407
1976,4,2,3,101,-1.6425
1976,4,2,4,96,-1.5102
1976,4,2,5,103,-2.9339
1976,4,3,1,124,0.6140
1976,4,3,2,124,-3.2377
1976,4,3,3,121,-1.1210
1976,4,3,4,99,-1.6049
1976,4,3,5,76,-0.7640
1976,5,1,1,255,-3.3314
1976,5,1,2,271,-2.2055
1976,5,1,3,260,-3.6798
1976,5,1,4,363,-2.7851
1976,5,1,5,440,-3.9164
1976,5,2,1,124,-0.4993
1976,5,2,2,87,0.3730
1976,5,2,3,101,-2.9057
1976,5,2,4,96,-2.7352
1976,5,2,5,103,-3.3041
1976,5,3,1,124,-2.4906
1976,5,3,2,124,-2.4283
1976,5,3,3,121,-0.8219
