year,month,rank_ME,rank_ETR,nstocks,ret_vw
2009,6,1,2,86,3.5308
2009,6,1,3,77,4.8742
2009,6,1,4,84,7.2751
2009,6,1,5,135,3.0077
2009,6,2,1,76,4.7856
2009,6,2,2,69,1.7617
2009,6,2,3,80,1.5661
2009,6,2,4,79,3.5067
2009,6,2,5,82,2.7471
2009,6,3,1,103,-1.1304
2009,6,3,2,116,-0.2457
2009,6,3,3,130,2.2063
2009,6,3,4,103,-0.0966
2009,6,3,5,103,1.0889
2009,7,1,1,120,7.7360
2009,7,1,2,69,8.1436
2009,7,1,3,56,5.7062
2009,7,1,4,59,6.6584
2009,7,1,5,103,11.8027
2009,7,2,1,89,14.4446
2009,7,2,2,74,10.4610
2009,7,2,3,68,6.2046
2009,7,2,4,73,9.4866
2009,7,2,5,80,8.7809
2009,7,3,1,91,11.0001
2009,7,3,2,119,6.4811
2009,7,3,3,123,6.1512
2009,7,3,4,115,6.9808
2009,7,3,5,104,7.4953
2009,8,1,1,120,4.4211
2009,8,1,2,69,4.9989
2009,8,1,3,56,1.6661
2009,8,1,4,59,4.2389
2009,8,1,5,103,3.0928
2009,8,2,1,88,1.1316
2009,8,2,2,74,2.0172
2009,8,2,3,68,2.7963
2009,8,2,4,73,1.5989
2009,8,2,5,80,5.6124
2009,8,3,1,91,1.4373
2009,8,3,2,119,1.9822
2009,8,3,3,123,2.7118
2009,8,3,4,115,1.9496
2009,8,3,5,104,1.8263
2009,9,1,1,120,7.9113
2009,9,1,2,69,5.4321
2009,9,1,3,56,7.8756
2009,9,1,4,59,5.4416
2009,9,1,5,103,4.0619
2009,9,2,1,87,9.6366
2009,9,2,2,74,4.3638
2009,9,2,3,68,3.6771
2009,9,2,4,73,3.7371
2009,9,2,5,80,5.9632
2009,9,3,1,91,4.2930
2009,9,3,2,119,5.0885
2009,9,3,3,123,2.4006
2009,9,3,4,115,3.7289
2009,9,3,5,104,4.7295
2009,10,1,1,120,-3.3557
2009,10,1,2,69,-6.9457
2009,10,1,3,56,-5.6052
2009,10,1,4,59,-4.9113
2009,10,1,5,102,-6.0048
2009,10,2,1,87,-7.0443
2009,10,2,2,73,-4.6749
2009,10,2,3,68,-5.7318
2009,10,2,4,73,-4.2066
2009,10,2,5,80,-2.9229
2009,10,3,1,91,-3.8841
2009,10,3,2,119,0.6831
2009,10,3,3,123,-0.4097
2009,10,3,4,115,-0.4566
2009,10,3,5,104,-2.4420
2009,11,1,1,120,4.1289
2009,11,1,2,69,1.7245
2009,11,1,3,55,0.7097
2009,11,1,4,58,-0.0189
2009,11,1,5,102,3.4641
2009,11,2,1,86,5.0245
2009,11,2,2,73,0.8684
2009,11,2,3,68,1.9900
2009,11,2,4,73,2.3115
2009,11,2,5,80,1.7149
2009,11,3,1,90,6.6235
2009,11,3,2,118,5.3905
2009,11,3,3,123,5.9892
2009,11,3,4,115,5.6958
2009,11,3,5,103,6.7133
2009,12,1,1,117,7.6579
2009,12,1,2,69,7.9376
2009,12,1,3,52,5.2659
2009,12,1,4,58,6.9263
2009,12,1,5,101,9.2335
2009,12,2,1,86,8.3607
2009,12,2,2,73,7.1529
2009,12,2,3,68,7.8906
2009,12,2,4,72,7.8527
2009,12,2,5,80,8.4207
2009,12,3,1,90,4.3303
2009,12,3,2,118,3.0987
2009,12,3,3,123,2.7915
2009,12,3,4,114,3.1034
2009,12,3,5,103,-0.1671
2010,1,1,1,116,-3.9968
2010,1,1,2,69,-4.3315
2010,1,1,3,52,-4.4197
2010,1,1,4,58,-3.1212
2010,1,1,5,100,-4.4500
2010,1,2,1,86,-4.3360
2010,1,2,2,73,-3.6263
2010,1,2,3,68,-3.7278
2010,1,2,4,72,-2.8671
2010,1,2,5,79,-3.4617
2010,1,3,1,89,-3.4259
2010,1,3,2,118,-4.9718
2010,1,3,3,123,-3.6541
2010,1,3,4,114,-4.4416
2010,1,3,5,103,-2.1879
2010,2,1,1,115,5.8316
2010,2,1,2,69,6.2640
2010,2,1,3,53,3.4343
2010,2,1,4,58,4.3902
2010,2,1,5,99,6.0686
2010,2,2,1,86,5.4133
2010,2,2,2,73,2.5539
2010,2,2,3,68,5.7958
2010,2,2,4,72,4.6099
2010,2,2,5,79,6.5441
2010,2,3,1,89,2.1085
2010,2,3,2,117,3.9126
2010,2,3,3,123,2.2114
2010,2,3,4,114,3.7339
2010,2,3,5,103,2.9531
2010,3,1,1,115,4.2531
2010,3,1,2,69,5.0648
2010,3,1,3,53,6.0732
2010,3,1,4,58,7.5638
2010,3,1,5,99,8.0221
2010,3,2,1,86,7.7689
2010,3,2,2,73,5.7468
2010,3,2,3,68,9.0139
2010,3,2,4,72,6.9631
2010,3,2,5,79,7.3653
2010,3,3,1,89,5.6919
2010,3,3,2,116,4.5308
2010,3,3,3,122,5.7962
2010,3,3,4,114,5.8211
2010,3,3,5,103,5.4150
2010,4,1,1,115,7.7434
2010,4,1,2,69,3.0345
2010,4,1,3,53,5.9618
2010,4,1,4,58,9.6048
2010,4,1,5,99,8.7036
2010,4,2,1,86,7.2825
2010,4,2,2,73,6.7580
2010,4,2,3,67,5.7415
2010,4,2,4,72,5.4318
2010,4,2,5,79,3.6364
2010,4,3,1,87,-0.3974
2010,4,3,2,114,1.3413
2010,4,3,3,122,0.6409
2010,4,3,4,114,2.8140
2010,4,3,5,103,2.5792
2010,5,1,1,115,-6.1000
2010,5,1,2,68,-4.9535
2010,5,1,3,53,-7.3289
2010,5,1,4,58,-6.5108
2010,5,1,5,99,-8.4359
2010,5,2,1,86,-9.3126
2010,5,2,2,73,-6.4824
2010,5,2,3,67,-3.8650
2010,5,2,4,72,-7.0117
2010,5,2,5,79,-7.4627
2010,5,3,1,86,-7.9533
2010,5,3,2,114,-8.2661
2010,5,3,3,122,-6.5204
2010,5,3,4,114,-6.7241
2010,5,3,5,102,-8.8206
2010,6,1,1,114,-4.7257
2010,6,1,2,68,-5.8685
2010,6,1,3,53,-5.3761
2010,6,1,4,58,-7.8605
2010,6,1,5,99,-7.4323
2010,6,2,1,86,-8.8897
2010,6,2,2,73,-5.3274
2010,6,2,3,67,-6.9673
2010,6,2,4,71,-7.2285
2010,6,2,5,79,-6.7127
2010,6,3,1,86,-4.0997
2010,6,3,2,114,-6.2140
2010,6,3,3,122,-5.2724
2010,6,3,4,114,-4.6858
2010,6,3,5,102,-3.2123
2010,7,1,1,105,4.9806
2010,7,1,2,57,8.8226
2010,7,1,3,46,7.0876
2010,7,1,4,46,4.3842
2010,7,1,5,82,7.0462
2010,7,2,1,69,9.0407
2010,7,2,2,67,6.4704
2010,7,2,3,55,5.3408
2010,7,2,4,66,5.6838
2010,7,2,5,73,6.7439
2010,7,3,1,92,8.2787
2010,7,3,2,99,5.7955
2010,7,3,3,119,5.8292
2010,7,3,4,115,5.6921
2010,7,3,5,91,10.3162
2010,8,1,1,103,-7.7772
2010,8,1,2,57,-8.2057
2010,8,1,3,46,-6.5784
2010,8,1,4,46,-6.8296
2010,8,1,5,80,-9.7547
2010,8,2,1,68,-6.8525
2010,8,2,2,67,-8.7709
2010,8,2,3,55,-8.4746
2010,8,2,4,65,-5.6521
2010,8,2,5,72,-8.3117
2010,8,3,1,92,-3.0253
2010,8,3,2,99,-2.5433
2010,8,3,3,118,-2.6672
2010,8,3,4,113,-4.9054
2010,8,3,5,91,-5.5414
2010,9,1,1,103,13.5793
2010,9,1,2,57,11.7158
2010,9,1,3,44,7.8589
2010,9,1,4,46,11.1185
2010,9,1,5,80,10.8796
2010,9,2,1,66,13.2626
2010,9,2,2,66,11.2022
2010,9,2,3,55,11.6545
2010,9,2,4,65,11.5316
2010,9,2,5,71,13.4208
2010,9,3,1,92,11.0718
2010,9,3,2,99,8.8077
2010,9,3,3,118,7.4830
2010,9,3,4,113,9.6461
2010,9,3,5,90,12.1980
2010,10,1,1,102,8.4357
2010,10,1,2,57,4.3803
2010,10,1,3,44,3.1471
2010,10,1,4,46,7.2584
2010,10,1,5,80,3.0521
2010,10,2,1,66,5.2297
2010,10,2,2,66,4.6386
2010,10,2,3,55,3.0236
2010,10,2,4,65,4.9120
2010,10,2,5,71,2.4817
2010,10,3,1,92,5.3361
2010,10,3,2,99,5.4326
2010,10,3,3,118,3.4486
2010,10,3,4,113,3.5437
2010,10,3,5,90,2.3503
2010,11,1,1,100,5.5885
2010,11,1,2,57,2.0893
2010,11,1,3,44,4.5004
2010,11,1,4,46,4.4126
2010,11,1,5,80,7.1086
2010,11,2,1,66,1.9175
2010,11,2,2,66,1.8320
2010,11,2,3,55,5.5383
2010,11,2,4,65,4.2412
2010,11,2,5,71,3.8623
2010,11,3,1,92,0.8095
2010,11,3,2,97,0.6769
2010,11,3,3,118,-0.9885
2010,11,3,4,113,-0.3628
2010,11,3,5,90,2.2348
2010,12,1,1,99,7.7592
2010,12,1,2,57,7.8057
2010,12,1,3,44,9.3407
2010,12,1,4,46,4.9605
2010,12,1,5,80,8.3780
2010,12,2,1,66,6.2305
2010,12,2,2,65,7.3749
2010,12,2,3,55,5.7409
2010,12,2,4,65,5.5757
2010,12,2,5,71,6.6009
2010,12,3,1,92,5.5156
2010,12,3,2,97,4.2549
2010,12,3,3,117,4.7772
2010,12,3,4,113,5.1061
2010,12,3,5,89,10.0893
2011,1,1,1,99,-0.5073
2011,1,1,2,57,-3.8802
2011,1,1,3,44,-3.7030
2011,1,1,4,45,-5.1774
2011,1,1,5,79,-0.3878
2011,1,2,1,65,-0.5182
2011,1,2,2,63,1.6089
2011,1,2,3,55,-0.7495
2011,1,2,4,65,-0.4026
2011,1,2,5,71,1.3785
2011,1,3,1,92,2.7001
2011,1,3,2,97,3.1876
2011,1,3,3,117,0.5289
2011,1,3,4,113,1.7553
2011,1,3,5,89,3.8310
2011,2,1,1,98,5.5370
2011,2,1,2,57,5.8841
2011,2,1,3,44,3.3918
2011,2,1,4,45,6.6298
2011,2,1,5,79,4.2330
2011,2,2,1,64,6.1151
2011,2,2,2,63,4.4328
2011,2,2,3,55,3.5973
2011,2,2,4,65,6.8540
2011,2,2,5,71,4.3407
2011,2,3,1,91,3.8936
2011,2,3,2,97,4.3817
2011,2,3,3,117,2.1675
2011,2,3,4,113,1.7284
2011,2,3,5,89,5.4130
2011,3,1,1,96,6.8609
2011,3,1,2,55,5.3928
2011,3,1,3,44,5.2422
2011,3,1,4,45,1.0155
2011,3,1,5,79,5.1895
2011,3,2,1,64,2.1985
2011,3,2,2,63,3.3809
2011,3,2,3,55,3.0596
2011,3,2,4,64,3.0631
2011,3,2,5,71,3.7430
2011,3,3,1,91,1.3251
2011,3,3,2,97,0.1541
2011,3,3,3,116,0.7469
2011,3,3,4,113,-0.3333
2011,3,3,5,89,1.3871
2011,4,1,1,96,3.3291
2011,4,1,2,55,2.2803
2011,4,1,3,44,0.0489
2011,4,1,4,45,0.4044
2011,4,1,5,79,2.1759
2011,4,2,1,64,2.8441
2011,4,2,2,63,3.8974
2011,4,2,3,55,2.4736
2011,4,2,4,64,0.6757
2011,4,2,5,71,2.0676
2011,4,3,1,91,4.8899
2011,4,3,2,97,2.8022
2011,4,3,3,115,4.1966
2011,4,3,4,112,3.5488
2011,4,3,5,89,3.0847
2011,5,1,1,96,-3.1254
2011,5,1,2,55,-3.1234
2011,5,1,3,44,0.0631
2011,5,1,4,45,-2.0878
2011,5,1,5,79,-1.5910
2011,5,2,1,64,-3.0430
2011,5,2,2,63,-3.2140
2011,5,2,3,55,1.4950
2011,5,2,4,64,-0.0018
2011,5,2,5,71,-0.6385
2011,5,3,1,91,-1.7377
2011,5,3,2,97,-1.2161
2011,5,3,3,115,0.0794
2011,5,3,4,112,-0.1212
2011,5,3,5,89,-3.2102
2011,6,1,1,96,-1.6813
2011,6,1,2,54,0.9797
2011,6,1,3,44,0.8582
2011,6,1,4,44,2.2021
2011,6,1,5,77,-1.6531
2011,6,2,1,64,-0.1942
2011,6,2,2,62,-2.7057
2011,6,2,3,54,-0.6541
2011,6,2,4,64,0.3380
2011,6,2,5,71,-0.5614
2011,6,3,1,90,-0.8926
2011,6,3,2,97,-1.4302
2011,6,3,3,115,-1.6916
2011,6,3,4,111,-1.0076
2011,6,3,5,89,-1.1629
2011,7,1,1,99,0.2873
2011,7,1,2,43,-2.9662
2011,7,1,3,59,-0.7816
2011,7,1,4,55,-2.7326
2011,7,1,5,75,-1.0080
2011,7,2,1,57,-6.0354
2011,7,2,2,57,-4.1814
2011,7,2,3,64,-2.3208
2011,7,2,4,68,-4.2557
2011,7,2,5,73,-4.2761
2011,7,3,1,93,0.1483
2011,7,3,2,104,-0.1361
2011,7,3,3,110,-3.1282
2011,7,3,4,101,-3.2161
2011,7,3,5,92,-3.6347
2011,8,1,1,99,-9.2093
2011,8,1,2,43,-6.7034
2011,8,1,3,59,-6.5454
2011,8,1,4,55,-6.5380
2011,8,1,5,75,-8.6511
2011,8,2,1,56,-8.5990
2011,8,2,2,57,-5.6991
2011,8,2,3,64,-4.7754
2011,8,2,4,68,-5.0748
2011,8,2,5,73,-8.8135
2011,8,3,1,93,-4.6000
2011,8,3,2,103,-4.8590
2011,8,3,3,110,-2.3153
2011,8,3,4,101,-4.9303
2011,8,3,5,92,-5.9291
2011,9,1,1,98,-10.5405
2011,9,1,2,43,-7.1452
2011,9,1,3,58,-8.3255
2011,9,1,4,55,-8.2360
2011,9,1,5,73,-10.9060
2011,9,2,1,56,-10.3913
2011,9,2,2,57,-9.6682
2011,9,2,3,63,-7.1062
2011,9,2,4,68,-9.3990
2011,9,2,5,73,-8.3859
2011,9,3,1,93,-6.1929
2011,9,3,2,103,-4.9366
2011,9,3,3,110,-3.7040
2011,9,3,4,101,-6.7991
2011,9,3,5,92,-8.7079
2011,10,1,1,98,13.9550
2011,10,1,2,42,14.5559
2011,10,1,3,58,11.8528
2011,10,1,4,55,11.7608
2011,10,1,5,73,15.5624
2011,10,2,1,55,15.2460
2011,10,2,2,57,14.0629
2011,10,2,3,63,9.8931
2011,10,2,4,68,14.5983
2011,10,2,5,73,15.1543
2011,10,3,1,91,9.9644
2011,10,3,2,103,10.8125
2011,10,3,3,110,6.8974
2011,10,3,4,101,9.4068
2011,10,3,5,92,13.1801
2011,11,1,1,98,1.9310
2011,11,1,2,42,-0.0628
2011,11,1,3,56,-1.7379
2011,11,1,4,55,-0.4746
2011,11,1,5,73,-2.1901
2011,11,2,1,54,1.9324
2011,11,2,2,57,0.1244
2011,11,2,3,63,0.8886
2011,11,2,4,68,-1.5711
2011,11,2,5,72,-0.2136
2011,11,3,1,91,-1.2972
2011,11,3,2,103,0.9907
2011,11,3,3,110,1.0401
2011,11,3,4,100,0.3756
2011,11,3,5,92,0.6730
2011,12,1,1,97,2.7915
2011,12,1,2,42,1.2284
2011,12,1,3,56,1.3693
2011,12,1,4,55,1.0669
2011,12,1,5,71,3.3152
2011,12,2,1,54,1.6249
2011,12,2,2,57,-0.7798
2011,12,2,3,63,0.9567
2011,12,2,4,68,0.2309
2011,12,2,5,72,-0.3139
2011,12,3,1,91,1.8636
2011,12,3,2,102,0.4079
2011,12,3,3,109,-0.0508
2011,12,3,4,100,3.1048
2011,12,3,5,92,-0.5689
2012,1,1,1,96,6.2327
2012,1,1,2,42,4.2701
2012,1,1,3,56,7.4954
2012,1,1,4,54,6.5429
2012,1,1,5,71,7.0324
2012,1,2,1,54,8.2413
2012,1,2,2,57,4.2171
2012,1,2,3,63,3.0982
2012,1,2,4,68,5.1489
2012,1,2,5,72,4.9395
2012,1,3,1,91,5.0373
2012,1,3,2,102,3.9176
2012,1,3,3,108,2.7817
2012,1,3,4,99,3.5333
2012,1,3,5,92,5.9831
2012,2,1,1,96,1.8329
2012,2,1,2,42,0.2438
2012,2,1,3,56,0.1391
2012,2,1,4,53,1.5820
2012,2,1,5,71,1.4535
2012,2,2,1,54,2.4415
2012,2,2,2,56,0.7414
2012,2,2,3,63,1.5822
2012,2,2,4,68,2.2073
2012,2,2,5,70,3.5247
2012,2,3,1,91,7.4174
2012,2,3,2,101,4.3966
2012,2,3,3,108,0.9902
2012,2,3,4,99,3.1257
2012,2,3,5,92,2.8425
2012,3,1,1,96,1.8194
2012,3,1,2,42,4.9058
2012,3,1,3,56,3.6625
2012,3,1,4,53,4.8335
2012,3,1,5,70,2.4947
2012,3,2,1,54,2.8772
2012,3,2,2,56,1.4200
2012,3,2,3,63,3.1418
2012,3,2,4,68,1.6040
2012,3,2,5,70,2.0263
2012,3,3,1,91,3.5951
2012,3,3,2,101,2.2571
2012,3,3,3,108,2.3273
2012,3,3,4,99,2.9150
2012,3,3,5,92,2.7692
2012,4,1,1,94,-0.6302
2012,4,1,2,42,-0.7456
2012,4,1,3,56,-0.1017
2012,4,1,4,53,-4.1572
2012,4,1,5,69,-1.0815
2012,4,2,1,54,-1.7604
2012,4,2,2,56,-1.2523
2012,4,2,3,63,-0.4766
2012,4,2,4,68,-1.4249
2012,4,2,5,70,-0.0990
2012,4,3,1,91,-0.5592
2012,4,3,2,101,-0.5128
2012,4,3,3,108,-0.3184
2012,4,3,4,99,0.9131
2012,4,3,5,91,-0.1264
2012,5,1,1,93,-6.8907
2012,5,1,2,42,-5.9025
2012,5,1,3,56,-7.5994
2012,5,1,4,53,-4.0455
2012,5,1,5,67,-6.4589
2012,5,2,1,54,-5.9223
2012,5,2,2,56,-7.0166
2012,5,2,3,62,-5.2848
2012,5,2,4,68,-4.1231
2012,5,2,5,70,-5.9290
2012,5,3,1,91,-4.7531
2012,5,3,2,101,-6.9277
2012,5,3,3,106,-2.1750
2012,5,3,4,99,-4.5346
2012,5,3,5,91,-7.0063
2012,6,1,1,93,5.2931
2012,6,1,2,42,8.2327
2012,6,1,3,56,6.5262
2012,6,1,4,53,6.9779
2012,6,1,5,67,6.6263
2012,6,2,1,54,3.3554
2012,6,2,2,56,5.2169
2012,6,2,3,62,4.8264
2012,6,2,4,68,3.4475
2012,6,2,5,70,2.6581
2012,6,3,1,90,3.4284
2012,6,3,2,101,4.1830
2012,6,3,3,106,3.4496
2012,6,3,4,99,4.7514
2012,6,3,5,90,3.3329
2012,7,1,1,70,-4.1933
2012,7,1,2,44,1.4612
2012,7,1,3,57,-1.9556
2012,7,1,4,40,-1.5638
2012,7,1,5,89,-1.2499
2012,7,2,1,66,-2.1897
2012,7,2,2,55,-3.4527
2012,7,2,3,55,-3.6858
2012,7,2,4,48,-1.1493
2012,7,2,5,78,-1.7016
2012,7,3,1,93,1.8113
2012,7,3,2,103,2.1915
2012,7,3,3,114,1.6200
2012,7,3,4,108,1.0384
2012,7,3,5,106,0.9711
2012,8,1,1,69,3.9275
2012,8,1,2,44,-1.2616
2012,8,1,3,57,2.8202
2012,8,1,4,40,2.3931
2012,8,1,5,88,3.9014
2012,8,2,1,66,4.8426
2012,8,2,2,55,3.3656
2012,8,2,3,55,2.0787
2012,8,2,4,48,1.3722
2012,8,2,5,77,4.0515
2012,8,3,1,92,2.5165
2012,8,3,2,102,2.2247
2012,8,3,3,114,0.9834
2012,8,3,4,108,0.8352
2012,8,3,5,105,2.9327
2012,9,1,1,69,3.7801
2012,9,1,2,43,4.0272
2012,9,1,3,56,4.8285
2012,9,1,4,40,2.5432
2012,9,1,5,88,3.1390
2012,9,2,1,66,1.9322
2012,9,2,2,55,3.2710
2012,9,2,3,55,3.3890
2012,9,2,4,47,2.5452
2012,9,2,5,77,3.3148
2012,9,3,1,91,1.3105
2012,9,3,2,102,2.7566
2012,9,3,3,114,2.4801
2012,9,3,4,107,1.2686
2012,9,3,5,105,3.6912
2012,10,1,1,69,-0.5125
2012,10,1,2,43,-2.0785
2012,10,1,3,56,-1.8587
2012,10,1,4,39,-1.7416
2012,10,1,5,87,-3.8702
2012,10,2,1,66,-3.6064
2012,10,2,2,55,0.2113
2012,10,2,3,54,-2.2246
2012,10,2,4,47,-0.3597
2012,10,2,5,77,1.3218
2012,10,3,1,90,-4.6285
2012,10,3,2,102,-2.2839
2012,10,3,3,114,-2.1904
2012,10,3,4,107,-0.8021
2012,10,3,5,105,-2.8842
2012,11,1,1,69,0.8118
2012,11,1,2,43,-0.9699
2012,11,1,3,55,1.5196
2012,11,1,4,39,3.7424
2012,11,1,5,87,0.7417
2012,11,2,1,66,1.8531
2012,11,2,2,55,1.4414
2012,11,2,3,53,2.0517
2012,11,2,4,47,1.3670
2012,11,2,5,77,-0.4036
2012,11,3,1,89,-0.6992
2012,11,3,2,102,1.8446
2012,11,3,3,114,0.0851
2012,11,3,4,107,0.7093
2012,11,3,5,105,2.0283
2012,12,1,1,68,4.9002
2012,12,1,2,42,4.1649
2012,12,1,3,55,2.8501
2012,12,1,4,39,1.8750
2012,12,1,5,86,1.9936
2012,12,2,1,66,5.0744
2012,12,2,2,55,2.5745
2012,12,2,3,53,1.4737
2012,12,2,4,47,2.9162
2012,12,2,5,76,3.5528
2012,12,3,1,89,-2.7737
2012,12,3,2,102,0.7091
2012,12,3,3,114,0.3136
2012,12,3,4,107,0.2746
2012,12,3,5,105,1.5053
2013,1,1,1,66,3.8552
2013,1,1,2,41,4.0819
2013,1,1,3,54,5.1776
2013,1,1,4,39,2.0490
2013,1,1,5,86,5.1185
2013,1,2,1,65,5.5406
2013,1,2,2,55,5.0352
2013,1,2,3,53,4.8649
2013,1,2,4,46,8.5543
2013,1,2,5,75,6.8269
2013,1,3,1,89,0.4320
2013,1,3,2,102,6.6731
2013,1,3,3,114,5.3054
2013,1,3,4,107,5.7084
2013,1,3,5,103,6.3252
2013,2,1,1,66,3.6178
2013,2,1,2,41,1.6958
2013,2,1,3,53,0.8827
2013,2,1,4,39,0.9291
2013,2,1,5,86,1.8422
2013,2,2,1,65,1.1539
2013,2,2,2,55,0.1502
2013,2,2,3,53,2.5818
2013,2,2,4,45,1.9820
2013,2,2,5,75,1.2120
2013,2,3,1,89,0.1393
2013,2,3,2,102,1.4538
2013,2,3,3,113,0.9307
2013,2,3,4,106,2.7853
2013,2,3,5,102,1.8633
2013,3,1,1,66,5.2629
2013,3,1,2,41,3.7936
2013,3,1,3,53,5.8308
2013,3,1,4,39,5.6720
2013,3,1,5,85,1.1630
2013,3,2,1,65,6.4544
2013,3,2,2,55,5.2334
2013,3,2,3,52,3.3855
2013,3,2,4,45,4.5387
2013,3,2,5,73,4.0315
2013,3,3,1,89,2.8036
2013,3,3,2,102,2.5546
2013,3,3,3,113,4.3190
2013,3,3,4,106,5.0041
2013,3,3,5,102,2.7771
2013,4,1,1,66,-0.6464
2013,4,1,2,41,-0.6381
2013,4,1,3,52,0.6010
2013,4,1,4,39,0.6884
2013,4,1,5,85,-1.0593
2013,4,2,1,65,-0.6658
2013,4,2,2,55,-1.6592
2013,4,2,3,52,-1.4823
2013,4,2,4,45,-1.3089
2013,4,2,5,73,-1.5149
2013,4,3,1,89,3.1479
2013,4,3,2,102,2.5639
2013,4,3,3,113,0.3457
2013,4,3,4,106,2.4273
2013,4,3,5,102,1.4050
2013,5,1,1,65,4.9253
2013,5,1,2,41,7.1982
2013,5,1,3,51,6.1475
2013,5,1,4,39,5.8378
2013,5,1,5,84,7.4162
2013,5,2,1,65,3.6727
2013,5,2,2,55,4.1238
2013,5,2,3,51,4.7349
2013,5,2,4,45,5.0483
2013,5,2,5,73,6.9746
2013,5,3,1,89,0.5710
2013,5,3,2,102,2.7177
2013,5,3,3,113,2.3015
2013,5,3,4,106,0.1759
2013,5,3,5,102,0.9515
2013,6,1,1,64,2.1555
2013,6,1,2,39,-1.1774
2013,6,1,3,51,0.5188
2013,6,1,4,39,-0.0551
2013,6,1,5,84,2.7266
2013,6,2,1,65,-0.5546
2013,6,2,2,55,1.0544
2013,6,2,3,51,-0.0734
2013,6,2,4,45,-2.1477
2013,6,2,5,72,-1.1633
2013,6,3,1,89,-3.1938
2013,6,3,2,102,-1.1644
2013,6,3,3,112,-1.3365
2013,6,3,4,106,-0.2511
2013,6,3,5,102,-0.7747
2013,7,1,1,95,7.6238
2013,7,1,2,58,7.3454
2013,7,1,3,42,9.3540
2013,7,1,4,35,9.6981
2013,7,1,5,86,6.0244
2013,7,2,1,71,6.4683
2013,7,2,2,62,8.2581
2013,7,2,3,53,5.4699
2013,7,2,4,63,5.8179
2013,7,2,5,68,6.1047
2013,7,3,1,90,8.4603
2013,7,3,2,119,3.3277
2013,7,3,3,113,5.2611
2013,7,3,4,101,5.0263
2013,7,3,5,101,4.4730
2013,8,1,1,95,-1.6195
2013,8,1,2,58,-3.6063
2013,8,1,3,42,-3.3243
2013,8,1,4,35,-3.1704
2013,8,1,5,86,-3.4376
2013,8,2,1,71,-3.2324
2013,8,2,2,62,-3.2098
2013,8,2,3,52,-3.8209
2013,8,2,4,63,-1.6794
2013,8,2,5,68,-1.6211
2013,8,3,1,90,0.5507
2013,8,3,2,119,-2.2088
2013,8,3,3,112,-3.6146
2013,8,3,4,101,-3.8589
2013,8,3,5,101,-3.0791
2013,9,1,1,94,6.5047
2013,9,1,2,57,5.0058
2013,9,1,3,42,6.0988
2013,9,1,4,34,6.1194
2013,9,1,5,86,5.3820
2013,9,2,1,71,8.2710
2013,9,2,2,62,5.6931
2013,9,2,3,52,6.1861
2013,9,2,4,63,6.2583
2013,9,2,5,68,5.6543
2013,9,3,1,90,3.5552
2013,9,3,2,119,2.5896
2013,9,3,3,112,2.6803
2013,9,3,4,101,3.7703
2013,9,3,5,101,3.6422
2013,10,1,1,93,2.3318
2013,10,1,2,57,4.3937
2013,10,1,3,42,2.4923
2013,10,1,4,34,6.2413
2013,10,1,5,86,3.6908
2013,10,2,1,71,1.7409
2013,10,2,2,62,3.5257
2013,10,2,3,52,3.5402
2013,10,2,4,62,3.8984
2013,10,2,5,68,4.6014
2013,10,3,1,90,6.7807
2013,10,3,2,119,6.2730
2013,10,3,3,111,2.6710
2013,10,3,4,101,3.4110
2013,10,3,5,101,5.1172
2013,11,1,1,92,6.1876
2013,11,1,2,57,4.7400
2013,11,1,3,40,7.6645
2013,11,1,4,34,7.0992
2013,11,1,5,85,6.3625
2013,11,2,1,68,3.1986
2013,11,2,2,61,4.9578
2013,11,2,3,52,4.4471
2013,11,2,4,62,2.9186
2013,11,2,5,68,3.6761
2013,11,3,1,88,4.0070
2013,11,3,2,119,3.2653
2013,11,3,3,111,3.2971
2013,11,3,4,101,2.2151
2013,11,3,5,101,0.7225
2013,12,1,1,90,0.6240
2013,12,1,2,57,1.3484
2013,12,1,3,40,1.3384
2013,12,1,4,34,-0.0971
2013,12,1,5,85,1.8702
2013,12,2,1,68,3.3122
2013,12,2,2,61,0.4460
2013,12,2,3,52,0.2123
2013,12,2,4,61,1.5099
2013,12,2,5,68,1.8071
2013,12,3,1,88,2.0222
2013,12,3,2,119,3.1050
2013,12,3,3,111,1.6825
2013,12,3,4,101,2.1519
2013,12,3,5,101,2.8815
2014,1,1,1,89,-3.2133
2014,1,1,2,57,-2.4676
2014,1,1,3,40,-5.5312
2014,1,1,4,34,-6.4668
2014,1,1,5,85,-5.8652
2014,1,2,1,68,-3.0370
2014,1,2,2,61,-5.5994
2014,1,2,3,51,-4.1243
2014,1,2,4,61,-4.3671
2014,1,2,5,68,-3.8484
2014,1,3,1,88,-5.1744
2014,1,3,2,118,-2.7576
2014,1,3,3,111,-3.5019
2014,1,3,4,101,-3.5870
2014,1,3,5,100,-3.9942
2014,2,1,1,89,6.0883
2014,2,1,2,56,2.0076
2014,2,1,3,40,2.8087
2014,2,1,4,34,3.4885
2014,2,1,5,85,3.1060
2014,2,2,1,66,4.6527
2014,2,2,2,61,4.0015
2014,2,2,3,51,2.8705
2014,2,2,4,60,4.2256
2014,2,2,5,68,4.1777
2014,2,3,1,87,4.8449
2014,2,3,2,118,4.9892
2014,2,3,3,111,5.3513
2014,2,3,4,100,4.4637
2014,2,3,5,100,3.6698
2014,3,1,1,89,4.6902
2014,3,1,2,56,-0.5013
