year,month,rank_ME,rank_HS,nstocks,ret_vw
1971,9,1,5,143,-0.6389
1971,9,2,1,62,0.8479
1971,9,2,2,56,-0.8100
1971,9,2,3,61,-1.7070
1971,9,2,4,52,-1.5743
1971,9,2,5,54,-1.2412
1971,9,3,1,102,-0.5864
1971,9,3,2,77,-1.1483
1971,9,3,3,82,-0.6768
1971,9,3,4,76,-0.4804
1971,9,3,5,91,0.6254
1971,10,1,1,106,-8.5707
1971,10,1,2,111,-3.8069
1971,10,1,3,144,-6.4289
1971,10,1,4,181,-7.0195
1971,10,1,5,143,-7.5865
1971,10,2,1,62,-5.8399
1971,10,2,2,55,-6.7728
1971,10,2,3,61,-4.9394
1971,10,2,4,52,-7.0840
1971,10,2,5,54,-5.9231
1971,10,3,1,102,-3.0571
1971,10,3,2,77,-5.0502
1971,10,3,3,82,-5.2600
1971,10,3,4,76,-3.9302
1971,10,3,5,91,-5.1095
1971,11,1,1,106,-3.9942
1971,11,1,2,111,-4.6651
1971,11,1,3,144,-6.0613
1971,11,1,4,181,-2.6050
1971,11,1,5,143,-4.9746
1971,11,2,1,62,-2.0529
1971,11,2,2,55,-2.6021
1971,11,2,3,61,-2.6239
1971,11,2,4,52,-0.7437
1971,11,2,5,54,-3.2660
1971,11,3,1,102,0.3406
1971,11,3,2,77,0.8342
1971,11,3,3,82,-1.0607
1971,11,3,4,76,0.8957
1971,11,3,5,91,0.0774
1971,12,1,1,105,13.5127
1971,12,1,2,111,14.5362
1971,12,1,3,144,12.0360
1971,12,1,4,180,13.1302
1971,12,1,5,143,13.1157
1971,12,2,1,62,12.5604
1971,12,2,2,55,12.3895
1971,12,2,3,61,12.2598
1971,12,2,4,52,10.0551
1971,12,2,5,54,12.8177
1971,12,3,1,102,8.6211
1971,12,3,2,77,10.0202
1971,12,3,3,82,11.2635
1971,12,3,4,76,8.8239
1971,12,3,5,91,7.6518
1972,1,1,1,105,13.9204
1972,1,1,2,110,13.1901
1972,1,1,3,144,11.6858
1972,1,1,4,179,17.3762
1972,1,1,5,143,11.4086
1972,1,2,1,62,8.5425
1972,1,2,2,54,8.7720
1972,1,2,3,61,7.0175
1972,1,2,4,52,7.8189
1972,1,2,5,54,7.6077
1972,1,3,1,102,1.5741
1972,1,3,2,77,1.5208
1972,1,3,3,82,0.5826
1972,1,3,4,76,5.0670
1972,1,3,5,91,1.3541
1972,2,1,1,105,1.9287
1972,2,1,2,110,6.6230
1972,2,1,3,143,4.7115
1972,2,1,4,179,4.6770
1972,2,1,5,142,4.9509
1972,2,2,1,62,3.9785
1972,2,2,2,54,3.9577
1972,2,2,3,61,3.5422
1972,2,2,4,51,3.4808
1972,2,2,5,54,5.6533
1972,2,3,1,102,4.6487
1972,2,3,2,77,4.5733
1972,2,3,3,82,5.4052
1972,2,3,4,76,2.0564
1972,2,3,5,91,3.4563
1972,3,1,1,105,-1.4553
1972,3,1,2,110,0.5214
1972,3,1,3,143,-0.3726
1972,3,1,4,178,1.1854
1972,3,1,5,140,-1.0568
1972,3,2,1,62,0.3868
1972,3,2,2,54,1.2350
1972,3,2,3,61,-0.5041
1972,3,2,4,51,1.8093
1972,3,2,5,54,0.2209
1972,3,3,1,102,-2.8399
1972,3,3,2,77,2.5938
1972,3,3,3,82,1.5539
1972,3,3,4,76,1.9118
1972,3,3,5,91,2.8997
1972,4,1,1,105,0.3611
1972,4,1,2,110,1.2600
1972,4,1,3,143,-0.2840
1972,4,1,4,177,1.0539
1972,4,1,5,139,0.2337
1972,4,2,1,62,0.7815
1972,4,2,2,54,2.3342
1972,4,2,3,61,0.8403
1972,4,2,4,51,0.4932
1972,4,2,5,54,1.3095
1972,4,3,1,102,0.3115
1972,4,3,2,77,1.0271
1972,4,3,3,82,2.6036
1972,4,3,4,76,-0.5985
1972,4,3,5,91,1.3241
1972,5,1,1,104,-2.4412
1972,5,1,2,110,-3.6045
1972,5,1,3,143,-1.9734
1972,5,1,4,177,-1.9269
1972,5,1,5,139,-3.1993
1972,5,2,1,62,0.4431
1972,5,2,2,54,-2.7216
1972,5,2,3,61,-2.4237
1972,5,2,4,51,-0.8140
1972,5,2,5,54,-2.8334
1972,5,3,1,102,3.9919
1972,5,3,2,77,2.1149
1972,5,3,3,82,1.6985
1972,5,3,4,76,1.7909
1972,5,3,5,90,1.8080
1972,6,1,1,103,-3.7714
1972,6,1,2,110,-2.6963
1972,6,1,3,143,-4.8649
1972,6,1,4,177,-2.4651
1972,6,1,5,137,-3.5724
1972,6,2,1,62,-2.1860
1972,6,2,2,54,-0.8947
1972,6,2,3,61,-2.7530
1972,6,2,4,51,-1.3228
1972,6,2,5,54,-2.1735
1972,6,3,1,102,-1.0977
1972,6,3,2,77,-2.7752
1972,6,3,3,82,-0.2914
1972,6,3,4,76,-2.9935
1972,6,3,5,90,-1.6032
1972,7,1,1,108,-6.3323
1972,7,1,2,122,-3.4420
1972,7,1,3,151,-3.6213
1972,7,1,4,173,-2.7880
1972,7,1,5,146,-2.9715
1972,7,2,1,60,-4.7205
1972,7,2,2,57,-3.4965
1972,7,2,3,65,-4.9749
1972,7,2,4,68,-2.5852
1972,7,2,5,63,-3.5329
1972,7,3,1,104,0.4353
1972,7,3,2,84,-1.6643
1972,7,3,3,90,0.7595
1972,7,3,4,74,0.6007
1972,7,3,5,98,0.2894
1972,8,1,1,108,0.9625
1972,8,1,2,122,-0.7232
1972,8,1,3,151,-1.0073
1972,8,1,4,173,0.7855
1972,8,1,5,144,-0.0443
1972,8,2,1,60,3.8853
1972,8,2,2,56,1.3126
1972,8,2,3,65,2.7759
1972,8,2,4,68,-1.1986
1972,8,2,5,63,1.3961
1972,8,3,1,104,5.8206
1972,8,3,2,84,1.9159
1972,8,3,3,90,1.7865
1972,8,3,4,74,3.5263
1972,8,3,5,98,2.4722
1972,9,1,1,108,-5.2116
1972,9,1,2,121,-3.3089
1972,9,1,3,149,-3.9187
1972,9,1,4,174,-5.6076
1972,9,1,5,143,-4.0371
1972,9,2,1,60,-3.3675
1972,9,2,2,56,-2.7057
1972,9,2,3,65,-2.5788
1972,9,2,4,67,-3.1377
1972,9,2,5,62,-3.0584
1972,9,3,1,104,-0.7411
1972,9,3,2,84,-1.0419
1972,9,3,3,89,-2.0729
1972,9,3,4,74,-0.5289
1972,9,3,5,98,0.6010
1972,10,1,1,108,-2.7852
1972,10,1,2,121,-2.2781
1972,10,1,3,149,-2.8295
1972,10,1,4,174,-1.9304
1972,10,1,5,142,-2.3886
1972,10,2,1,60,-0.6865
1972,10,2,2,56,-2.0052
1972,10,2,3,65,-1.5537
1972,10,2,4,67,-2.4039
1972,10,2,5,62,-1.6515
1972,10,3,1,104,3.1210
1972,10,3,2,83,0.6574
1972,10,3,3,89,0.7815
1972,10,3,4,74,-1.9467
1972,10,3,5,98,1.6318
1972,11,1,1,108,4.2387
1972,11,1,2,121,6.9460
1972,11,1,3,149,4.1755
1972,11,1,4,174,4.4021
1972,11,1,5,142,3.0254
1972,11,2,1,60,6.5676
1972,11,2,2,55,7.1919
1972,11,2,3,65,4.7340
1972,11,2,4,67,4.7564
1972,11,2,5,62,7.3940
1972,11,3,1,104,5.1734
1972,11,3,2,83,7.4913
1972,11,3,3,89,3.4430
1972,11,3,4,74,5.0241
1972,11,3,5,98,2.9489
1972,12,1,1,108,-3.7484
1972,12,1,2,121,-1.9804
1972,12,1,3,149,-1.4216
1972,12,1,4,174,-1.9022
1972,12,1,5,142,-0.5321
1972,12,2,1,60,-1.3439
1972,12,2,2,55,-2.9185
1972,12,2,3,65,-0.1099
1972,12,2,4,67,-0.2833
1972,12,2,5,62,-2.9311
1972,12,3,1,104,2.1643
1972,12,3,2,84,-0.8349
1972,12,3,3,89,2.6795
1972,12,3,4,74,1.6941
1972,12,3,5,98,2.6494
1973,1,1,1,108,-4.0905
1973,1,1,2,120,-4.6941
1973,1,1,3,150,-5.0400
1973,1,1,4,174,-3.4464
1973,1,1,5,142,-1.6837
1973,1,2,1,60,-6.2646
1973,1,2,2,54,-5.7846
1973,1,2,3,65,-7.8240
1973,1,2,4,67,-7.0686
1973,1,2,5,62,-3.4782
1973,1,3,1,104,1.2873
1973,1,3,2,84,-2.9337
1973,1,3,3,89,-4.8018
1973,1,3,4,74,-1.3446
1973,1,3,5,98,-3.4360
1973,2,1,1,108,-9.1373
1973,2,1,2,119,-7.1681
1973,2,1,3,148,-7.3821
1973,2,1,4,174,-8.9527
1973,2,1,5,142,-9.9072
1973,2,2,1,60,-9.6199
1973,2,2,2,54,-8.1470
1973,2,2,3,64,-9.1139
1973,2,2,4,67,-8.1914
1973,2,2,5,62,-9.1955
1973,2,3,1,104,-4.5021
1973,2,3,2,84,-3.9597
1973,2,3,3,89,-4.3526
1973,2,3,4,74,-3.5172
1973,2,3,5,98,-2.8894
1973,3,1,1,108,-4.5264
1973,3,1,2,119,-2.3031
1973,3,1,3,147,-2.1327
1973,3,1,4,172,-3.2684
1973,3,1,5,142,-2.7728
1973,3,2,1,60,-4.6167
1973,3,2,2,54,-2.1479
1973,3,2,3,64,-2.6635
1973,3,2,4,67,-3.0601
1973,3,2,5,62,-3.9102
1973,3,3,1,104,2.6767
1973,3,3,2,84,-3.1593
1973,3,3,3,89,-0.7669
1973,3,3,4,73,-1.1111
1973,3,3,5,97,-0.4536
1973,4,1,1,108,-6.1737
1973,4,1,2,118,-5.3214
1973,4,1,3,147,-7.7979
1973,4,1,4,170,-7.6225
1973,4,1,5,142,-6.8102
1973,4,2,1,60,-6.6516
1973,4,2,2,55,-6.1643
1973,4,2,3,64,-7.9189
1973,4,2,4,67,-8.3420
1973,4,2,5,62,-6.8247
1973,4,3,1,104,-3.4825
1973,4,3,2,84,-4.6180
1973,4,3,3,89,-4.8248
1973,4,3,4,73,-5.3274
1973,4,3,5,97,-4.1591
1973,5,1,1,107,-11.0056
1973,5,1,2,118,-8.8011
1973,5,1,3,147,-8.7754
1973,5,1,4,170,-8.2539
1973,5,1,5,142,-9.8200
1973,5,2,1,60,-9.0003
1973,5,2,2,55,-9.3127
1973,5,2,3,64,-9.4114
1973,5,2,4,67,-6.7279
1973,5,2,5,62,-9.2201
1973,5,3,1,104,-0.8839
1973,5,3,2,84,-1.9813
1973,5,3,3,88,-0.9518
1973,5,3,4,73,-3.3862
1973,5,3,5,97,0.4202
1973,6,1,1,107,-1.3689
1973,6,1,2,114,-4.3396
1973,6,1,3,146,-3.0441
1973,6,1,4,168,-3.4689
1973,6,1,5,142,-3.9934
1973,6,2,1,60,-5.4953
1973,6,2,2,55,-3.4903
1973,6,2,3,62,-2.8814
1973,6,2,4,67,-4.8838
1973,6,2,5,62,-1.8201
1973,6,3,1,104,0.0944
1973,6,3,2,84,-4.4926
1973,6,3,3,88,-2.6947
1973,6,3,4,73,-0.9040
1973,6,3,5,97,0.4682
1973,7,1,1,153,12.5090
1973,7,1,2,165,17.0561
1973,7,1,3,204,16.2226
1973,7,1,4,239,15.9596
1973,7,1,5,189,14.5847
1973,7,2,1,67,11.4555
1973,7,2,2,72,12.3980
1973,7,2,3,78,16.2813
1973,7,2,4,80,14.2674
1973,7,2,5,74,13.6174
1973,7,3,1,104,3.9395
1973,7,3,2,94,9.2887
1973,7,3,3,94,8.2120
1973,7,3,4,87,4.0182
1973,7,3,5,110,3.8505
1973,8,1,1,151,-5.8076
1973,8,1,2,165,-4.8390
1973,8,1,3,203,-6.1870
1973,8,1,4,237,-8.8034
1973,8,1,5,188,-6.3847
1973,8,2,1,67,-5.3588
1973,8,2,2,72,-2.6865
1973,8,2,3,78,-2.1065
1973,8,2,4,80,-2.3787
1973,8,2,5,74,-4.3029
1973,8,3,1,104,-4.9938
1973,8,3,2,94,-2.6188
1973,8,3,3,94,-0.0412
1973,8,3,4,87,-3.9880
1973,8,3,5,110,-2.7954
1973,9,1,1,150,12.8542
1973,9,1,2,166,8.7697
1973,9,1,3,202,10.7514
1973,9,1,4,237,9.2658
1973,9,1,5,187,8.7962
1973,9,2,1,66,14.3373
1973,9,2,2,72,11.9140
1973,9,2,3,78,9.0505
1973,9,2,4,80,11.2298
1973,9,2,5,74,14.2108
1973,9,3,1,104,5.9584
1973,9,3,2,94,7.8763
1973,9,3,3,94,5.2086
1973,9,3,4,87,-1.0268
1973,9,3,5,109,5.5289
1973,10,1,1,151,-0.4704
1973,10,1,2,165,2.9917
1973,10,1,3,202,-1.7952
1973,10,1,4,238,-2.6573
1973,10,1,5,186,3.4924
1973,10,2,1,66,-1.9343
1973,10,2,2,72,1.8799
1973,10,2,3,78,0.7580
1973,10,2,4,80,0.5317
1973,10,2,5,74,0.8250
1973,10,3,1,104,3.1282
1973,10,3,2,94,0.6008
1973,10,3,3,94,-0.3865
1973,10,3,4,86,-0.5873
1973,10,3,5,109,-0.9999
1973,11,1,1,150,-18.7033
1973,11,1,2,165,-22.6556
1973,11,1,3,203,-20.1274
1973,11,1,4,236,-22.7126
1973,11,1,5,187,-16.2901
1973,11,2,1,65,-17.8964
1973,11,2,2,72,-20.4729
1973,11,2,3,78,-21.0103
1973,11,2,4,79,-22.1925
1973,11,2,5,74,-18.2061
1973,11,3,1,104,-8.7565
1973,11,3,2,94,-14.7343
1973,11,3,3,94,-13.1482
1973,11,3,4,86,-12.6100
1973,11,3,5,109,-10.4790
1973,12,1,1,149,-2.4356
1973,12,1,2,164,-1.0147
1973,12,1,3,203,-5.6571
1973,12,1,4,234,-4.5205
1973,12,1,5,187,-1.7876
1973,12,2,1,65,-2.9956
1973,12,2,2,72,-0.6707
1973,12,2,3,78,-3.5814
1973,12,2,4,77,1.0179
1973,12,2,5,74,0.2655
1973,12,3,1,104,3.8301
1973,12,3,2,94,2.8993
1973,12,3,3,94,0.6704
1973,12,3,4,86,-4.0243
1973,12,3,5,110,2.1922
1974,1,1,1,150,15.1019
1974,1,1,2,164,17.1138
1974,1,1,3,203,14.5466
1974,1,1,4,235,17.3223
1974,1,1,5,185,12.4345
1974,1,2,1,65,8.8812
1974,1,2,2,72,12.5107
1974,1,2,3,78,9.8266
1974,1,2,4,78,12.4985
1974,1,2,5,74,4.0719
1974,1,3,1,104,-5.2582
1974,1,3,2,94,2.9771
1974,1,3,3,94,-2.2994
1974,1,3,4,86,2.5821
1974,1,3,5,110,-1.3150
1974,2,1,1,146,0.6272
1974,2,1,2,163,-1.2931
1974,2,1,3,202,-0.9439
1974,2,1,4,234,-1.0635
1974,2,1,5,184,-2.1553
1974,2,2,1,65,2.1711
1974,2,2,2,72,0.7442
1974,2,2,3,78,2.6437
1974,2,2,4,78,1.3431
1974,2,2,5,74,2.8745
1974,2,3,1,104,-0.3122
1974,2,3,2,94,1.1155
1974,2,3,3,93,-2.2125
1974,2,3,4,86,-0.5971
1974,2,3,5,110,1.2976
1974,3,1,1,145,0.5405
1974,3,1,2,162,-0.6221
1974,3,1,3,202,0.3998
1974,3,1,4,234,0.6905
1974,3,1,5,183,0.5175
1974,3,2,1,65,-0.9280
1974,3,2,2,71,-0.6720
1974,3,2,3,78,2.1381
1974,3,2,4,78,-1.9213
1974,3,2,5,74,-0.7649
1974,3,3,1,104,-1.6220
1974,3,3,2,93,-3.0717
1974,3,3,3,93,0.2431
1974,3,3,4,86,-1.5176
1974,3,3,5,110,-3.0248
1974,4,1,1,144,-5.6872
1974,4,1,2,161,-3.5105
1974,4,1,3,201,-4.6633
1974,4,1,4,233,-3.2237
1974,4,1,5,183,-6.0524
1974,4,2,1,65,-5.2017
1974,4,2,2,71,-3.0068
1974,4,2,3,78,-2.9477
1974,4,2,4,78,-4.8432
1974,4,2,5,74,-8.1313
1974,4,3,1,104,-4.0668
1974,4,3,2,93,-0.8564
1974,4,3,3,93,-3.9333
1974,4,3,4,86,-2.9683
1974,4,3,5,110,-3.5455
1974,5,1,1,144,-7.1261
1974,5,1,2,161,-6.7285
1974,5,1,3,199,-7.7137
1974,5,1,4,233,-7.5319
1974,5,1,5,183,-7.5149
1974,5,2,1,65,-6.9717
1974,5,2,2,71,-7.7470
1974,5,2,3,76,-6.0409
1974,5,2,4,78,-7.0056
1974,5,2,5,73,-7.2630
1974,5,3,1,104,-3.4625
1974,5,3,2,93,-0.2798
1974,5,3,3,93,-2.7706
1974,5,3,4,86,-1.3719
1974,5,3,5,110,-2.8439
1974,6,1,1,146,-2.2924
1974,6,1,2,157,-2.4813
1974,6,1,3,200,-3.5528
1974,6,1,4,231,-3.2994
1974,6,1,5,183,0.1702
1974,6,2,1,65,-2.8205
1974,6,2,2,71,-1.2225
1974,6,2,3,75,-0.9954
1974,6,2,4,78,-2.0607
1974,6,2,5,73,-0.8173
1974,6,3,1,104,-1.4062
1974,6,3,2,92,-0.6497
1974,6,3,3,93,-1.2713
1974,6,3,4,86,-1.3899
1974,6,3,5,110,-0.2852
1974,7,1,1,253,-5.3110
1974,7,1,2,189,-6.1391
1974,7,1,3,283,-5.2057
1974,7,1,4,277,-3.9882
1974,7,1,5,256,-6.6587
1974,7,2,1,88,-6.2442
1974,7,2,2,93,-4.8911
1974,7,2,3,85,-4.5791
1974,7,2,4,83,-3.0389
1974,7,2,5,96,-5.8019
1974,7,3,1,94,-13.3019
1974,7,3,2,99,-4.5084
1974,7,3,3,109,-7.8986
1974,7,3,4,96,-8.6513
1974,7,3,5,117,-9.9371
1974,8,1,1,250,-8.0043
1974,8,1,2,187,-8.0963
1974,8,1,3,282,-7.0528
1974,8,1,4,275,-7.6255
1974,8,1,5,254,-5.8022
1974,8,2,1,88,-10.9925
1974,8,2,2,93,-9.6469
1974,8,2,3,84,-8.9988
1974,8,2,4,83,-8.3440
1974,8,2,5,95,-7.7839
1974,8,3,1,94,-8.4828
1974,8,3,2,99,-9.2939
1974,8,3,3,109,-11.1995
1974,8,3,4,96,-6.3471
1974,8,3,5,117,-7.5822
1974,9,1,1,247,-9.2976
1974,9,1,2,186,-8.7328
1974,9,1,3,280,-7.9235
1974,9,1,4,274,-10.1138
1974,9,1,5,251,-8.4848
1974,9,2,1,88,-9.3054
1974,9,2,2,93,-10.2521
1974,9,2,3,82,-11.0254
1974,9,2,4,81,-10.2799
1974,9,2,5,95,-7.2034
1974,9,3,1,94,-14.1896
1974,9,3,2,99,-9.4253
1974,9,3,3,109,-14.2815
1974,9,3,4,95,-14.2588
1974,9,3,5,117,-12.3500
1974,10,1,1,241,9.3370
1974,10,1,2,187,7.1219
1974,10,1,3,278,7.8403
1974,10,1,4,274,6.7624
1974,10,1,5,251,11.7703
1974,10,2,1,88,8.5252
1974,10,2,2,93,10.5020
1974,10,2,3,82,12.0030
1974,10,2,4,80,7.1260
1974,10,2,5,95,14.0855
1974,10,3,1,94,25.9503
1974,10,3,2,99,17.9484
1974,10,3,3,108,18.3796
1974,10,3,4,95,13.1155
1974,10,3,5,117,14.4520
1974,11,1,1,237,-6.8264
1974,11,1,2,186,-5.1181
1974,11,1,3,275,-4.8965
1974,11,1,4,272,-7.6604
1974,11,1,5,252,-4.1837
1974,11,2,1,88,-5.5273
1974,11,2,2,93,-4.1054
1974,11,2,3,83,-6.4309
1974,11,2,4,80,-3.9473
1974,11,2,5,95,-2.2993
1974,11,3,1,94,-2.0519
1974,11,3,2,99,-4.4490
1974,11,3,3,108,-6.9623
1974,11,3,4,95,-3.7156
1974,11,3,5,116,-5.7880
1974,12,1,1,235,-7.7521
1974,12,1,2,185,-6.8639
1974,12,1,3,273,-8.5695
1974,12,1,4,268,-9.0586
1974,12,1,5,250,-7.7092
1974,12,2,1,88,-6.7142
1974,12,2,2,93,-6.1297
1974,12,2,3,83,-7.5662
1974,12,2,4,82,-9.1205
1974,12,2,5,94,-3.7870
1974,12,3,1,94,-3.2484
1974,12,3,2,99,0.5694
1974,12,3,3,108,-3.9348
1974,12,3,4,95,-3.6135
1974,12,3,5,116,-2.6736
1975,1,1,1,237,29.7542
1975,1,1,2,184,29.3474
1975,1,1,3,274,32.1208
1975,1,1,4,264,30.5148
1975,1,1,5,249,28.6892
1975,1,2,1,88,32.1618
1975,1,2,2,92,28.4859
1975,1,2,3,83,25.9299
1975,1,2,4,81,28.4919
1975,1,2,5,93,20.4625
1975,1,3,1,94,5.3822
1975,1,3,2,99,10.3923
1975,1,3,3,107,14.9683
1975,1,3,4,95,14.8292
1975,1,3,5,117,13.6515
1975,2,1,1,237,4.2810
1975,2,1,2,182,4.0996
1975,2,1,3,273,7.7916
1975,2,1,4,263,4.1850
1975,2,1,5,249,5.0144
1975,2,2,1,88,7.1195
1975,2,2,2,92,5.2179
1975,2,2,3,83,6.1855
1975,2,2,4,81,6.6640
1975,2,2,5,93,4.0865
1975,2,3,1,94,13.6127
1975,2,3,2,99,3.4858
1975,2,3,3,107,9.6926
1975,2,3,4,95,7.4633
1975,2,3,5,117,7.5227
1975,3,1,1,236,10.2989
1975,3,1,2,183,12.5539
1975,3,1,3,273,8.9836
1975,3,1,4,267,9.5873
1975,3,1,5,248,8.2253
1975,3,2,1,88,10.2779
1975,3,2,2,92,9.9781
1975,3,2,3,83,7.1324
1975,3,2,4,81,9.4871
1975,3,2,5,93,4.2893
1975,3,3,1,94,4.0613
1975,3,3,2,99,2.5136
1975,3,3,3,107,7.7871
1975,3,3,4,95,2.4984
1975,3,3,5,116,1.9862
1975,4,1,1,237,4.1940
1975,4,1,2,182,5.0535
1975,4,1,3,272,3.8619
1975,4,1,4,267,4.6434
1975,4,1,5,248,4.2259
1975,4,2,1,88,5.0578
1975,4,2,2,92,6.4707
1975,4,2,3,83,7.2474
1975,4,2,4,81,2.2836
1975,4,2,5,93,6.7975
1975,4,3,1,94,2.6210
1975,4,3,2,99,5.8497
1975,4,3,3,107,8.7417
1975,4,3,4,95,4.0242
1975,4,3,5,116,6.8588
1975,5,1,1,237,8.9896
1975,5,1,2,182,8.3865
1975,5,1,3,269,8.6537
1975,5,1,4,269,6.8474
1975,5,1,5,245,11.9728
1975,5,2,1,88,9.3518
1975,5,2,2,92,6.7308
1975,5,2,3,83,6.3532
1975,5,2,4,81,6.1237
1975,5,2,5,93,13.3156
1975,5,3,1,94,5.5524
1975,5,3,2,99,7.7883
1975,5,3,3,107,2.9909
1975,5,3,4,95,3.8085
1975,5,3,5,116,4.4014
1975,6,1,1,237,7.6123
1975,6,1,2,181,7.7095
1975,6,1,3,268,7.3290
1975,6,1,4,268,7.6729
1975,6,1,5,245,7.9070
1975,6,2,1,88,5.3848
1975,6,2,2,91,4.4103
1975,6,2,3,83,6.0961
1975,6,2,4,80,8.1215
1975,6,2,5,93,7.1371
1975,6,3,1,94,3.0559
1975,6,3,2,99,6.7435
1975,6,3,3,107,4.1638
1975,6,3,4,94,3.1394
1975,6,3,5,116,4.4314
1975,7,1,1,260,-0.3081
1975,7,1,2,248,-0.0371
1975,7,1,3,328,-0.2549
1975,7,1,4,337,-1.1723
1975,7,1,5,255,-1.5840
1975,7,2,1,99,-4.6909
1975,7,2,2,98,-2.0409
1975,7,2,3,88,-3.2169
1975,7,2,4,89,-4.7886
1975,7,2,5,108,-4.0255
1975,7,3,1,94,-9.8258
1975,7,3,2,111,-6.2444
1975,7,3,3,102,-5.2114
1975,7,3,4,100,-6.1558
1975,7,3,5,124,-6.3069
1975,8,1,1,260,-6.0854
1975,8,1,2,246,-7.2556
1975,8,1,3,328,-7.2370
1975,8,1,4,337,-5.7880
1975,8,1,5,252,-5.0020
1975,8,2,1,99,-4.6282
1975,8,2,2,97,-3.8510
1975,8,2,3,88,-4.5738
1975,8,2,4,89,-7.7161
1975,8,2,5,108,-4.7941
1975,8,3,1,94,-2.1749
1975,8,3,2,111,-0.0884
1975,8,3,3,102,0.1925
1975,8,3,4,99,-2.7052
1975,8,3,5,124,-2.6849
1975,9,1,1,258,-2.9253
1975,9,1,2,245,-2.1829
1975,9,1,3,327,-3.4922
1975,9,1,4,337,-4.2202
1975,9,1,5,253,-3.7143
1975,9,2,1,99,-3.2690
1975,9,2,2,97,-3.5751
1975,9,2,3,88,-4.7071
1975,9,2,4,87,-3.9114
1975,9,2,5,108,-3.0063
1975,9,3,1,94,-5.2731
1975,9,3,2,111,-1.9303
1975,9,3,3,101,-6.4611
1975,9,3,4,99,-2.0047
1975,9,3,5,124,-4.1615
1975,10,1,1,258,1.3093
1975,10,1,2,245,1.1606
1975,10,1,3,325,3.3393
1975,10,1,4,336,1.9538
1975,10,1,5,252,0.7057
1975,10,2,1,99,3.3243
1975,10,2,2,97,3.1379
1975,10,2,3,88,2.9828
1975,10,2,4,87,2.1615
1975,10,2,5,108,1.8258
1975,10,3,1,94,8.9393
1975,10,3,2,110,2.6774
1975,10,3,3,101,7.3472
1975,10,3,4,98,9.2982
1975,10,3,5,124,6.6882
1975,11,1,1,259,3.9191
1975,11,1,2,245,3.4341
1975,11,1,3,326,1.7615
1975,11,1,4,334,1.5687
1975,11,1,5,249,2.7573
1975,11,2,1,99,4.0697
1975,11,2,2,96,2.5920
1975,11,2,3,88,5.6666
1975,11,2,4,87,2.3376
1975,11,2,5,108,0.5272
1975,11,3,1,94,4.3400
1975,11,3,2,110,-0.0559
1975,11,3,3,101,3.1417
1975,11,3,4,98,5.2291
1975,11,3,5,124,3.4882
1975,12,1,1,259,-1.3612
1975,12,1,2,245,-3.8639
1975,12,1,3,322,1.0435
1975,12,1,4,332,-0.8852
1975,12,1,5,248,-2.3123
1975,12,2,1,99,0.1256
1975,12,2,2,95,-1.1249
1975,12,2,3,88,-3.0242
1975,12,2,4,87,-0.9797
1975,12,2,5,107,-0.4723
1975,12,3,1,94,-4.1135
1975,12,3,2,111,-0.8774
1975,12,3,3,101,-1.0151
1975,12,3,4,99,-1.0843
1975,12,3,5,123,-1.2467
1976,1,1,1,251,22.7130
1976,1,1,2,236,21.3780
1976,1,1,3,307,23.8410
1976,1,1,4,318,25.1401
1976,1,1,5,240,21.9259
1976,1,2,1,97,18.9758
1976,1,2,2,95,17.6708
1976,1,2,3,86,19.4409
1976,1,2,4,87,21.8380
1976,1,2,5,107,18.6911
1976,1,3,1,94,8.0148
1976,1,3,2,111,10.2456
1976,1,3,3,101,17.8994
1976,1,3,4,99,14.7328
1976,1,3,5,122,12.4647
1976,2,1,1,249,12.5927
1976,2,1,2,234,12.9726
1976,2,1,3,306,12.3351
1976,2,1,4,318,11.3010
1976,2,1,5,239,11.4939
1976,2,2,1,97,7.8355
1976,2,2,2,95,7.3864
1976,2,2,3,85,8.7039
1976,2,2,4,87,8.6580
1976,2,2,5,106,8.1094
1976,2,3,1,94,-3.4273
1976,2,3,2,111,-1.3996
1976,2,3,3,101,2.6209
1976,2,3,4,99,0.7244
1976,2,3,5,123,0.2747
1976,3,1,1,248,0.8431
1976,3,1,2,238,1.6131
1976,3,1,3,311,1.5746
1976,3,1,4,329,1.4421
1976,3,1,5,239,1.8061
1976,3,2,1,98,0.8013
1976,3,2,2,95,3.1117
1976,3,2,3,84,0.3317
1976,3,2,4,87,2.4934
1976,3,2,5,106,2.4829
1976,3,3,1,94,3.5326
1976,3,3,2,111,5.7211
1976,3,3,3,101,-1.2585
1976,3,3,4,99,2.7115
1976,3,3,5,123,2.4775
1976,4,1,1,249,-2.5691
1976,4,1,2,236,-1.3163
1976,4,1,3,308,-1.2178
1976,4,1,4,328,-2.3628
1976,4,1,5,237,-0.9059
1976,4,2,1,98,-1.8437
1976,4,2,2,93,-0.9130
1976,4,2,3,83,-2.0003
1976,4,2,4,87,-2.9900
1976,4,2,5,106,0.4069
1976,4,3,1,94,-3.3411
1976,4,3,2,111,-0.4719
1976,4,3,3,101,-0.7807
1976,4,3,4,99,-1.1640
1976,4,3,5,123,-1.1868
1976,5,1,1,249,-2.9281
1976,5,1,2,240,-3.8592
1976,5,1,3,316,-4.3741
1976,5,1,4,327,-3.4421
1976,5,1,5,245,-1.8122
1976,5,2,1,98,-3.2280
1976,5,2,2,91,-2.4241
1976,5,2,3,84,-1.5731
