year,month,rank_ME,rank_VFP,nstocks,ret_vw
2004,11,3,5,95,8.9127
2004,12,1,1,253,6.2212
2004,12,1,2,112,4.9911
2004,12,1,3,74,5.3655
2004,12,1,4,78,3.5501
2004,12,1,5,154,7.7878
2004,12,2,1,184,2.8874
2004,12,2,2,93,1.6829
2004,12,2,3,72,1.8521
2004,12,2,4,90,3.5763
2004,12,2,5,86,4.7734
2004,12,3,1,180,3.4496
2004,12,3,2,128,3.0270
2004,12,3,3,106,3.6466
2004,12,3,4,102,3.0146
2004,12,3,5,95,3.7731
2005,1,1,1,251,-6.1673
2005,1,1,2,111,-5.5008
2005,1,1,3,74,-2.3219
2005,1,1,4,78,-4.1545
2005,1,1,5,153,-1.7987
2005,1,2,1,181,-4.8215
2005,1,2,2,93,-2.0084
2005,1,2,3,72,-2.9156
2005,1,2,4,90,-2.8403
2005,1,2,5,86,-2.0024
2005,1,3,1,178,-4.8539
2005,1,3,2,128,-1.2828
2005,1,3,3,106,-2.0282
2005,1,3,4,102,-0.9251
2005,1,3,5,95,-1.0304
2005,2,1,1,248,1.8078
2005,2,1,2,111,0.3004
2005,2,1,3,74,0.5750
2005,2,1,4,78,1.6927
2005,2,1,5,153,1.5691
2005,2,2,1,181,0.0466
2005,2,2,2,92,3.0940
2005,2,2,3,72,3.1298
2005,2,2,4,90,4.4699
2005,2,2,5,86,7.5501
2005,2,3,1,178,-0.9757
2005,2,3,2,127,4.9771
2005,2,3,3,106,2.5120
2005,2,3,4,102,6.4699
2005,2,3,5,95,5.9678
2005,3,1,1,248,-2.7135
2005,3,1,2,111,-2.3469
2005,3,1,3,74,-0.3399
2005,3,1,4,78,-2.9929
2005,3,1,5,152,-4.1540
2005,3,2,1,180,-3.0948
2005,3,2,2,92,-2.0405
2005,3,2,3,72,-1.9148
2005,3,2,4,90,-1.9033
2005,3,2,5,85,-3.9689
2005,3,3,1,178,-1.2166
2005,3,3,2,127,-1.5428
2005,3,3,3,106,0.0802
2005,3,3,4,102,-0.0640
2005,3,3,5,95,-1.8612
2005,4,1,1,247,-6.7941
2005,4,1,2,111,-6.0030
2005,4,1,3,73,-5.5352
2005,4,1,4,78,-7.4962
2005,4,1,5,149,-7.6274
2005,4,2,1,180,-6.5231
2005,4,2,2,92,-3.7095
2005,4,2,3,72,-5.1091
2005,4,2,4,90,-6.4027
2005,4,2,5,84,-6.5386
2005,4,3,1,178,-1.1481
2005,4,3,2,125,-1.3735
2005,4,3,3,106,-3.0529
2005,4,3,4,102,-3.0114
2005,4,3,5,94,-2.9648
2005,5,1,1,244,8.0043
2005,5,1,2,111,5.2719
2005,5,1,3,73,1.7280
2005,5,1,4,78,5.6795
2005,5,1,5,147,3.9821
2005,5,2,1,179,6.9601
2005,5,2,2,92,6.9521
2005,5,2,3,71,6.6254
2005,5,2,4,90,7.0013
2005,5,2,5,83,6.5569
2005,5,3,1,178,5.1321
2005,5,3,2,125,2.9338
2005,5,3,3,106,2.1808
2005,5,3,4,102,2.2401
2005,5,3,5,94,3.6223
2005,6,1,1,243,4.8775
2005,6,1,2,109,3.8265
2005,6,1,3,72,4.3568
2005,6,1,4,78,6.2378
2005,6,1,5,145,5.3342
2005,6,2,1,177,1.9437
2005,6,2,2,91,2.7353
2005,6,2,3,69,3.9623
2005,6,2,4,90,3.6169
2005,6,2,5,83,3.8453
2005,6,3,1,178,-2.1695
2005,6,3,2,125,-1.5863
2005,6,3,3,106,0.0418
2005,6,3,4,102,2.1607
2005,6,3,5,93,2.7153
2005,7,1,1,289,5.6753
2005,7,1,2,97,5.6191
2005,7,1,3,81,8.0639
2005,7,1,4,105,8.7522
2005,7,1,5,141,10.2038
2005,7,2,1,158,7.2895
2005,7,2,2,99,4.4277
2005,7,2,3,78,5.8917
2005,7,2,4,83,7.7281
2005,7,2,5,71,11.5971
2005,7,3,1,175,5.7634
2005,7,3,2,136,4.5174
2005,7,3,3,120,2.5671
2005,7,3,4,105,3.3407
2005,7,3,5,91,7.7334
2005,8,1,1,289,-0.9157
2005,8,1,2,97,-1.5827
2005,8,1,3,81,-0.9444
2005,8,1,4,104,-1.2742
2005,8,1,5,140,-1.0924
2005,8,2,1,155,-0.3312
2005,8,2,2,98,-1.3011
2005,8,2,3,78,-0.3413
2005,8,2,4,83,-1.7468
2005,8,2,5,71,-0.0076
2005,8,3,1,174,-0.4038
2005,8,3,2,135,0.1254
2005,8,3,3,119,-1.6882
2005,8,3,4,105,0.0338
2005,8,3,5,91,2.0218
2005,9,1,1,285,0.2110
2005,9,1,2,97,0.5809
2005,9,1,3,81,-1.0694
2005,9,1,4,104,1.8765
2005,9,1,5,139,1.9449
2005,9,2,1,154,0.9943
2005,9,2,2,97,-1.4078
2005,9,2,3,78,0.9585
2005,9,2,4,82,1.3373
2005,9,2,5,71,1.9934
2005,9,3,1,171,0.6706
2005,9,3,2,134,-0.0732
2005,9,3,3,117,-0.0924
2005,9,3,4,105,1.9142
2005,9,3,5,90,3.6130
2005,10,1,1,285,-2.1225
2005,10,1,2,95,-2.6181
2005,10,1,3,80,-1.4272
2005,10,1,4,104,-3.1914
2005,10,1,5,139,-5.0099
2005,10,2,1,153,-1.9947
2005,10,2,2,96,-5.2039
2005,10,2,3,78,-4.3163
2005,10,2,4,82,-3.1204
2005,10,2,5,71,-5.9804
2005,10,3,1,170,-1.0402
2005,10,3,2,134,-2.7941
2005,10,3,3,117,-2.5468
2005,10,3,4,105,-4.9472
2005,10,3,5,90,-5.4051
2005,11,1,1,280,5.4008
2005,11,1,2,95,4.3387
2005,11,1,3,79,2.8527
2005,11,1,4,104,5.3457
2005,11,1,5,139,3.8062
2005,11,2,1,153,5.4924
2005,11,2,2,95,5.0127
2005,11,2,3,77,3.1486
2005,11,2,4,82,6.5429
2005,11,2,5,71,5.3829
2005,11,3,1,169,5.1553
2005,11,3,2,133,3.3062
2005,11,3,3,117,4.9046
2005,11,3,4,105,3.2124
2005,11,3,5,90,1.8908
2005,12,1,1,280,-0.9618
2005,12,1,2,95,0.4437
2005,12,1,3,79,-0.1647
2005,12,1,4,102,0.1824
2005,12,1,5,138,-0.8603
2005,12,2,1,150,-1.0481
2005,12,2,2,95,-1.3975
2005,12,2,3,77,-0.0296
2005,12,2,4,82,-0.2593
2005,12,2,5,70,0.7995
2005,12,3,1,168,0.1747
2005,12,3,2,133,-1.0903
2005,12,3,3,117,-0.3446
2005,12,3,4,104,0.4441
2005,12,3,5,90,1.5858
2006,1,1,1,279,9.2743
2006,1,1,2,95,7.7583
2006,1,1,3,79,9.8910
2006,1,1,4,101,12.3635
2006,1,1,5,137,12.3866
2006,1,2,1,149,9.1505
2006,1,2,2,95,8.3727
2006,1,2,3,77,8.3721
2006,1,2,4,81,10.4648
2006,1,2,5,69,13.9528
2006,1,3,1,168,2.7956
2006,1,3,2,133,2.9101
2006,1,3,3,117,-0.0977
2006,1,3,4,104,5.8328
2006,1,3,5,89,7.1891
2006,2,1,1,277,0.2744
2006,2,1,2,94,-2.1486
2006,2,1,3,79,-0.5625
2006,2,1,4,102,-1.3792
2006,2,1,5,135,-1.3441
2006,2,2,1,147,-2.0746
2006,2,2,2,95,-0.4405
2006,2,2,3,77,0.1277
2006,2,2,4,81,-0.3573
2006,2,2,5,69,-3.4932
2006,2,3,1,168,-0.6711
2006,2,3,2,132,0.6251
2006,2,3,3,117,0.4918
2006,2,3,4,103,0.4376
2006,2,3,5,88,-3.4895
2006,3,1,1,273,5.7451
2006,3,1,2,93,3.7492
2006,3,1,3,79,2.5447
2006,3,1,4,101,8.2624
2006,3,1,5,135,6.7397
2006,3,2,1,147,4.6900
2006,3,2,2,95,3.6101
2006,3,2,3,76,6.9496
2006,3,2,4,80,6.1126
2006,3,2,5,69,5.9173
2006,3,3,1,165,0.9965
2006,3,3,2,132,1.7258
2006,3,3,3,117,2.3627
2006,3,3,4,103,1.3284
2006,3,3,5,87,2.6866
2006,4,1,1,270,0.0013
2006,4,1,2,93,0.4851
2006,4,1,3,79,2.4740
2006,4,1,4,100,1.5152
2006,4,1,5,134,0.5303
2006,4,2,1,147,-0.5725
2006,4,2,2,95,0.7065
2006,4,2,3,76,1.0064
2006,4,2,4,79,4.1425
2006,4,2,5,69,2.6468
2006,4,3,1,163,0.0663
2006,4,3,2,132,-1.1504
2006,4,3,3,117,1.1813
2006,4,3,4,103,1.7698
2006,4,3,5,87,3.7357
2006,5,1,1,269,-5.8828
2006,5,1,2,92,-5.4714
2006,5,1,3,78,-7.2090
2006,5,1,4,100,-5.0499
2006,5,1,5,133,-7.7436
2006,5,2,1,147,-7.9754
2006,5,2,2,95,-6.3077
2006,5,2,3,76,-2.5939
2006,5,2,4,79,-4.9159
2006,5,2,5,69,-6.3471
2006,5,3,1,162,-3.5377
2006,5,3,2,130,-2.2025
2006,5,3,3,117,-1.5753
2006,5,3,4,101,-2.8432
2006,5,3,5,87,-3.1304
2006,6,1,1,263,-1.0673
2006,6,1,2,92,0.1191
2006,6,1,3,76,-3.5415
2006,6,1,4,100,0.5338
2006,6,1,5,133,0.0187
2006,6,2,1,146,-1.7909
2006,6,2,2,93,0.5167
2006,6,2,3,76,0.3690
2006,6,2,4,79,2.1491
2006,6,2,5,69,2.5200
2006,6,3,1,160,-0.8233
2006,6,3,2,130,0.5194
2006,6,3,3,117,-0.4140
2006,6,3,4,100,0.8564
2006,6,3,5,87,1.7322
2006,7,1,1,330,-4.5612
2006,7,1,2,105,-4.8606
2006,7,1,3,85,-4.7410
2006,7,1,4,89,-3.0254
2006,7,1,5,124,-4.1894
2006,7,2,1,183,-5.0326
2006,7,2,2,101,-2.4126
2006,7,2,3,80,-3.8820
2006,7,2,4,78,-1.3245
2006,7,2,5,71,-6.6253
2006,7,3,1,153,-3.5405
2006,7,3,2,129,-2.2665
2006,7,3,3,118,0.7715
2006,7,3,4,108,0.3812
2006,7,3,5,92,4.3685
2006,8,1,1,327,3.3702
2006,8,1,2,103,4.1722
2006,8,1,3,85,1.7411
2006,8,1,4,89,5.4353
2006,8,1,5,124,-0.3866
2006,8,2,1,178,2.9800
2006,8,2,2,101,3.9318
2006,8,2,3,80,5.4858
2006,8,2,4,78,0.9025
2006,8,2,5,69,1.7308
2006,8,3,1,153,2.1211
2006,8,3,2,129,5.1723
2006,8,3,3,118,3.2323
2006,8,3,4,108,2.8676
2006,8,3,5,92,-0.9132
2006,9,1,1,325,0.6040
2006,9,1,2,100,-0.0583
2006,9,1,3,84,0.5743
2006,9,1,4,89,1.3123
2006,9,1,5,124,0.7078
2006,9,2,1,176,0.6208
2006,9,2,2,101,1.7566
2006,9,2,3,80,1.8718
2006,9,2,4,78,0.1253
2006,9,2,5,69,0.0944
2006,9,3,1,152,1.9811
2006,9,3,2,129,2.0510
2006,9,3,3,118,2.6160
2006,9,3,4,107,0.7892
2006,9,3,5,92,-0.6492
2006,10,1,1,324,5.4333
2006,10,1,2,99,6.0036
2006,10,1,3,84,6.4630
2006,10,1,4,89,7.8850
2006,10,1,5,124,7.4445
2006,10,2,1,175,5.0645
2006,10,2,2,101,4.7503
2006,10,2,3,80,5.6637
2006,10,2,4,78,5.0852
2006,10,2,5,69,7.1461
2006,10,3,1,151,5.0771
2006,10,3,2,129,2.3735
2006,10,3,3,118,3.1264
2006,10,3,4,107,4.4867
2006,10,3,5,92,4.1313
2006,11,1,1,323,1.7051
2006,11,1,2,100,3.6604
2006,11,1,3,83,0.8729
2006,11,1,4,89,2.7347
2006,11,1,5,123,4.7453
2006,11,2,1,174,1.4490
2006,11,2,2,100,3.2194
2006,11,2,3,80,3.1793
2006,11,2,4,78,4.6350
2006,11,2,5,69,4.7668
2006,11,3,1,151,1.9235
2006,11,3,2,127,2.5711
2006,11,3,3,118,0.8169
2006,11,3,4,107,1.8960
2006,11,3,5,91,6.3994
2006,12,1,1,322,1.5754
2006,12,1,2,98,1.3208
2006,12,1,3,82,2.9882
2006,12,1,4,87,0.8242
2006,12,1,5,123,1.5877
2006,12,2,1,170,0.1531
2006,12,2,2,100,0.4430
2006,12,2,3,79,1.0743
2006,12,2,4,78,0.8150
2006,12,2,5,69,-0.7198
2006,12,3,1,151,0.2206
2006,12,3,2,126,1.3052
2006,12,3,3,118,0.8226
2006,12,3,4,106,1.2935
2006,12,3,5,91,-0.9753
2007,1,1,1,320,1.8810
2007,1,1,2,97,0.6539
2007,1,1,3,79,-1.8343
2007,1,1,4,85,3.3733
2007,1,1,5,122,0.9164
2007,1,2,1,170,2.9940
2007,1,2,2,100,1.9325
2007,1,2,3,78,0.2151
2007,1,2,4,78,1.8155
2007,1,2,5,67,3.5204
2007,1,3,1,151,3.8570
2007,1,3,2,126,1.8016
2007,1,3,3,118,1.5032
2007,1,3,4,106,2.4405
2007,1,3,5,88,0.6722
2007,2,1,1,317,-0.1651
2007,2,1,2,95,1.3797
2007,2,1,3,79,0.2084
2007,2,1,4,85,1.9204
2007,2,1,5,121,0.6591
2007,2,2,1,168,0.5154
2007,2,2,2,99,1.4496
2007,2,2,3,77,0.5605
2007,2,2,4,78,-0.2564
2007,2,2,5,66,-1.4582
2007,2,3,1,150,-2.2569
2007,2,3,2,125,-1.3855
2007,2,3,3,117,-1.4442
2007,2,3,4,106,-0.7906
2007,2,3,5,88,-1.3408
2007,3,1,1,315,1.2513
2007,3,1,2,94,1.3431
2007,3,1,3,79,0.7276
2007,3,1,4,83,0.8251
2007,3,1,5,120,-1.8064
2007,3,2,1,167,2.2244
2007,3,2,2,99,2.4687
2007,3,2,3,75,1.9253
2007,3,2,4,78,0.3008
2007,3,2,5,66,1.4709
2007,3,3,1,150,1.7469
2007,3,3,2,124,0.9962
2007,3,3,3,117,0.2628
2007,3,3,4,106,2.2431
2007,3,3,5,88,4.2908
2007,4,1,1,314,0.0992
2007,4,1,2,94,2.0731
2007,4,1,3,79,0.2463
2007,4,1,4,82,4.8265
2007,4,1,5,118,3.5446
2007,4,2,1,167,2.0421
2007,4,2,2,99,3.0772
2007,4,2,3,74,3.7905
2007,4,2,4,77,3.0437
2007,4,2,5,66,3.5374
2007,4,3,1,149,2.6700
2007,4,3,2,123,3.3907
2007,4,3,3,117,6.2327
2007,4,3,4,106,5.0742
2007,4,3,5,87,4.0353
2007,5,1,1,309,2.9202
2007,5,1,2,93,4.8795
2007,5,1,3,79,4.1959
2007,5,1,4,81,4.8420
2007,5,1,5,117,5.9735
2007,5,2,1,166,5.0501
2007,5,2,2,98,2.5930
2007,5,2,3,74,3.1803
2007,5,2,4,76,4.7058
2007,5,2,5,66,5.2087
2007,5,3,1,149,3.3926
2007,5,3,2,123,2.9103
2007,5,3,3,116,1.9474
2007,5,3,4,104,5.5287
2007,5,3,5,87,6.7794
2007,6,1,1,307,0.8076
2007,6,1,2,92,0.0301
2007,6,1,3,78,2.2061
2007,6,1,4,81,1.0779
2007,6,1,5,117,-1.1948
2007,6,2,1,164,0.2405
2007,6,2,2,98,-1.5509
2007,6,2,3,72,-1.1569
2007,6,2,4,76,-0.5507
2007,6,2,5,66,-2.7354
2007,6,3,1,149,-1.0526
2007,6,3,2,122,-1.0813
2007,6,3,3,115,-0.3310
2007,6,3,4,104,-1.9266
2007,6,3,5,87,-0.7290
2007,7,1,1,338,-5.8297
2007,7,1,2,122,-6.4198
2007,7,1,3,79,-5.4425
2007,7,1,4,82,-6.8039
2007,7,1,5,125,-7.9265
2007,7,2,1,160,-2.0208
2007,7,2,2,105,-5.3856
2007,7,2,3,85,-5.9645
2007,7,2,4,79,-6.2687
2007,7,2,5,76,-5.3071
2007,7,3,1,138,-0.4812
2007,7,3,2,130,-2.0344
2007,7,3,3,103,-2.2848
2007,7,3,4,109,-1.3879
2007,7,3,5,97,-0.7969
2007,8,1,1,336,0.8368
2007,8,1,2,122,1.4220
2007,8,1,3,78,1.7184
2007,8,1,4,82,-0.6238
2007,8,1,5,125,-2.8562
2007,8,2,1,156,1.7326
2007,8,2,2,105,3.8958
2007,8,2,3,85,0.1117
2007,8,2,4,79,0.3207
2007,8,2,5,76,-2.2142
2007,8,3,1,136,2.5337
2007,8,3,2,129,2.7047
2007,8,3,3,103,0.7247
2007,8,3,4,109,1.9340
2007,8,3,5,96,0.6276
2007,9,1,1,334,1.6874
2007,9,1,2,120,1.5788
2007,9,1,3,78,2.6226
2007,9,1,4,82,-0.7234
2007,9,1,5,125,-0.1593
2007,9,2,1,151,4.5000
2007,9,2,2,104,0.3449
2007,9,2,3,83,0.4977
2007,9,2,4,79,0.6983
2007,9,2,5,76,1.9295
2007,9,3,1,134,6.2435
2007,9,3,2,127,4.2969
2007,9,3,3,103,3.5146
2007,9,3,4,108,4.2012
2007,9,3,5,96,5.5796
2007,10,1,1,328,2.8955
2007,10,1,2,120,3.1282
2007,10,1,3,78,1.2385
2007,10,1,4,82,1.3442
2007,10,1,5,125,0.0785
2007,10,2,1,150,5.7659
2007,10,2,2,104,2.1642
2007,10,2,3,83,4.1631
2007,10,2,4,79,4.1167
2007,10,2,5,75,1.0953
2007,10,3,1,131,8.1105
2007,10,3,2,127,1.2481
2007,10,3,3,103,6.4502
2007,10,3,4,108,1.6679
2007,10,3,5,96,0.6996
2007,11,1,1,322,-9.3111
2007,11,1,2,120,-7.8700
2007,11,1,3,78,-7.3343
2007,11,1,4,82,-10.4487
2007,11,1,5,125,-8.3999
2007,11,2,1,149,-7.1024
2007,11,2,2,102,-5.8698
2007,11,2,3,82,-4.4661
2007,11,2,4,78,-7.8343
2007,11,2,5,74,-6.8902
2007,11,3,1,127,-5.3569
2007,11,3,2,126,-2.5218
2007,11,3,3,103,-2.6991
2007,11,3,4,107,-2.5196
2007,11,3,5,96,-5.2754
2007,12,1,1,319,0.7798
2007,12,1,2,119,-0.1046
2007,12,1,3,77,-0.0274
2007,12,1,4,82,0.7176
2007,12,1,5,122,0.2700
2007,12,2,1,144,-0.0506
2007,12,2,2,101,0.0986
2007,12,2,3,82,-0.6546
2007,12,2,4,78,-0.0743
2007,12,2,5,74,1.4103
2007,12,3,1,122,-0.3067
2007,12,3,2,125,-1.6422
2007,12,3,3,103,0.3188
2007,12,3,4,107,0.1560
2007,12,3,5,96,4.1162
2008,1,1,1,316,-11.0588
2008,1,1,2,119,-8.1041
2008,1,1,3,77,-9.2294
2008,1,1,4,80,-10.9072
2008,1,1,5,121,-7.3662
2008,1,2,1,142,-9.9170
2008,1,2,2,101,-5.2582
2008,1,2,3,82,-5.0525
2008,1,2,4,78,-6.7484
2008,1,2,5,74,-6.5951
2008,1,3,1,121,-11.6685
2008,1,3,2,123,-7.2147
2008,1,3,3,102,-7.2429
2008,1,3,4,107,-5.4952
2008,1,3,5,96,-7.1695
2008,2,1,1,316,-4.2102
2008,2,1,2,118,-2.4917
2008,2,1,3,76,-1.2522
2008,2,1,4,79,-5.4765
2008,2,1,5,119,0.7822
2008,2,2,1,141,-3.6506
2008,2,2,2,101,-0.6629
2008,2,2,3,82,-1.9472
2008,2,2,4,77,-1.9093
2008,2,2,5,74,1.3494
2008,2,3,1,121,-1.9776
2008,2,3,2,122,-0.1712
2008,2,3,3,102,-4.3752
2008,2,3,4,107,-0.4755
2008,2,3,5,96,2.5453
2008,3,1,1,313,0.1565
2008,3,1,2,118,2.3401
2008,3,1,3,76,-1.7522
2008,3,1,4,79,-1.3800
2008,3,1,5,118,-3.1572
2008,3,2,1,141,-0.6192
2008,3,2,2,101,2.3863
2008,3,2,3,81,3.0656
2008,3,2,4,77,-0.2320
2008,3,2,5,74,-0.3298
2008,3,3,1,120,-1.6805
2008,3,3,2,122,1.3269
2008,3,3,3,102,0.4529
2008,3,3,4,107,1.8045
2008,3,3,5,96,-1.8184
2008,4,1,1,308,1.8856
2008,4,1,2,117,3.1296
2008,4,1,3,76,-0.6370
2008,4,1,4,79,2.3569
2008,4,1,5,118,3.8645
2008,4,2,1,141,4.8698
2008,4,2,2,101,4.7606
2008,4,2,3,80,4.9838
2008,4,2,4,77,5.8208
2008,4,2,5,74,5.3963
2008,4,3,1,119,9.0887
2008,4,3,2,122,2.4494
2008,4,3,3,102,3.3440
2008,4,3,4,107,1.4966
2008,4,3,5,96,7.5831
2008,5,1,1,306,4.1539
2008,5,1,2,117,6.0232
2008,5,1,3,75,3.0582
2008,5,1,4,78,6.4234
2008,5,1,5,117,7.4258
2008,5,2,1,141,7.4212
2008,5,2,2,101,4.6750
2008,5,2,3,80,5.4336
2008,5,2,4,77,6.9584
2008,5,2,5,73,7.5687
2008,5,3,1,119,3.7959
2008,5,3,2,122,2.6088
2008,5,3,3,102,3.4994
2008,5,3,4,107,1.8069
2008,5,3,5,95,3.3743
2008,6,1,1,301,-9.2756
2008,6,1,2,116,-6.7915
2008,6,1,3,75,-5.6747
2008,6,1,4,78,-9.3524
2008,6,1,5,116,-5.5315
2008,6,2,1,138,-5.8768
2008,6,2,2,100,-6.3624
2008,6,2,3,80,-6.0680
2008,6,2,4,77,-6.0610
2008,6,2,5,73,0.1293
2008,6,3,1,118,-8.8849
2008,6,3,2,122,-6.0721
2008,6,3,3,102,-6.4117
2008,6,3,4,107,-6.7690
2008,6,3,5,95,-4.1210
2008,7,1,1,211,1.6257
2008,7,1,2,103,5.4898
2008,7,1,3,73,3.8550
2008,7,1,4,87,3.6580
2008,7,1,5,154,2.8894
2008,7,2,1,141,3.8894
2008,7,2,2,115,1.7693
2008,7,2,3,79,0.9833
2008,7,2,4,84,0.5294
2008,7,2,5,94,0.1197
2008,7,3,1,144,-1.0470
2008,7,3,2,146,0.0031
2008,7,3,3,131,-1.7411
2008,7,3,4,107,-2.1695
2008,7,3,5,60,-8.5726
2008,8,1,1,209,2.7614
2008,8,1,2,103,5.7106
2008,8,1,3,73,5.2869
2008,8,1,4,87,4.7751
2008,8,1,5,154,5.5155
2008,8,2,1,138,3.9084
2008,8,2,2,115,3.3724
2008,8,2,3,79,5.2279
2008,8,2,4,84,5.7909
2008,8,2,5,94,5.0389
2008,8,3,1,141,0.4927
2008,8,3,2,146,1.2641
2008,8,3,3,131,2.4646
2008,8,3,4,107,1.9407
2008,8,3,5,60,1.1465
2008,9,1,1,207,-8.9496
2008,9,1,2,103,-9.0964
2008,9,1,3,73,-9.0734
2008,9,1,4,87,-12.4864
2008,9,1,5,153,-8.7988
2008,9,2,1,137,-8.7166
2008,9,2,2,115,-8.9455
2008,9,2,3,79,-10.0493
2008,9,2,4,82,-11.4531
2008,9,2,5,94,-10.7980
2008,9,3,1,141,-12.9888
2008,9,3,2,144,-7.7219
2008,9,3,3,131,-10.2688
2008,9,3,4,107,-9.9656
2008,9,3,5,60,-9.7830
2008,10,1,1,203,-22.9469
2008,10,1,2,103,-16.7547
2008,10,1,3,72,-17.9663
2008,10,1,4,87,-21.9900
2008,10,1,5,153,-26.5071
2008,10,2,1,137,-21.7106
2008,10,2,2,115,-17.5650
2008,10,2,3,79,-21.7021
2008,10,2,4,82,-23.9094
2008,10,2,5,94,-28.1612
2008,10,3,1,140,-14.4165
2008,10,3,2,143,-14.8339
2008,10,3,3,131,-16.2391
2008,10,3,4,107,-19.4333
2008,10,3,5,60,-12.9738
2008,11,1,1,202,-13.2671
2008,11,1,2,101,-10.5490
2008,11,1,3,72,-11.5514
2008,11,1,4,85,-13.6059
2008,11,1,5,152,-16.0205
2008,11,2,1,137,-7.9297
2008,11,2,2,114,-11.1004
2008,11,2,3,78,-9.8351
2008,11,2,4,82,-13.1082
2008,11,2,5,93,-12.9347
2008,11,3,1,139,-9.3056
2008,11,3,2,143,-4.4037
2008,11,3,3,131,-5.8107
2008,11,3,4,107,-8.4878
2008,11,3,5,60,1.1551
2008,12,1,1,200,3.5045
2008,12,1,2,100,2.8663
2008,12,1,3,72,6.0734
2008,12,1,4,84,8.7885
2008,12,1,5,149,3.9166
2008,12,2,1,137,4.6421
2008,12,2,2,114,3.3583
2008,12,2,3,78,7.1777
2008,12,2,4,81,3.8097
2008,12,2,5,92,2.9174
2008,12,3,1,136,1.2303
2008,12,3,2,143,-0.2593
2008,12,3,3,131,2.3162
2008,12,3,4,107,2.1961
2008,12,3,5,59,0.5075
2009,1,1,1,200,-8.9226
2009,1,1,2,98,-11.9086
2009,1,1,3,71,-10.4170
2009,1,1,4,83,-15.8163
2009,1,1,5,149,-15.1902
2009,1,2,1,136,-8.1506
2009,1,2,2,112,-7.9863
2009,1,2,3,77,-10.5074
2009,1,2,4,80,-6.2904
2009,1,2,5,92,-10.1781
2009,1,3,1,136,-1.2850
2009,1,3,2,143,-4.5072
2009,1,3,3,130,-2.8303
2009,1,3,4,107,-10.5485
2009,1,3,5,59,-6.9818
2009,2,1,1,200,-10.7445
2009,2,1,2,98,-12.7773
2009,2,1,3,71,-11.9270
2009,2,1,4,83,-10.9697
2009,2,1,5,148,-13.6340
2009,2,2,1,136,-9.4067
2009,2,2,2,111,-8.1478
2009,2,2,3,77,-12.6420
2009,2,2,4,80,-11.1763
2009,2,2,5,92,-13.8540
2009,2,3,1,136,-6.0549
2009,2,3,2,143,-9.5876
2009,2,3,3,130,-8.6715
2009,2,3,4,107,-14.0673
2009,2,3,5,59,-11.2274
2009,3,1,1,200,6.8763
2009,3,1,2,98,8.8874
2009,3,1,3,71,9.4738
2009,3,1,4,83,8.4541
2009,3,1,5,146,8.9260
2009,3,2,1,136,7.8192
2009,3,2,2,111,8.0166
2009,3,2,3,77,5.7532
2009,3,2,4,79,13.3894
2009,3,2,5,90,12.9920
2009,3,3,1,136,8.9715
2009,3,3,2,142,4.5525
2009,3,3,3,130,7.8494
2009,3,3,4,107,12.5767
2009,3,3,5,59,5.8664
2009,4,1,1,199,17.5023
2009,4,1,2,97,12.2008
2009,4,1,3,71,18.1139
2009,4,1,4,83,29.3275
2009,4,1,5,143,31.2238
2009,4,2,1,136,12.3653
2009,4,2,2,110,14.6347
2009,4,2,3,77,20.6107
2009,4,2,4,79,23.3663
2009,4,2,5,90,28.7154
2009,4,3,1,135,10.9750
2009,4,3,2,142,5.2886
2009,4,3,3,130,8.6670
2009,4,3,4,107,14.1670
2009,4,3,5,59,3.4147
2009,5,1,1,198,2.9766
2009,5,1,2,97,4.7008
2009,5,1,3,70,0.5460
2009,5,1,4,82,3.2237
2009,5,1,5,143,4.5105
2009,5,2,1,136,1.0114
2009,5,2,2,110,1.5795
2009,5,2,3,77,2.6122
2009,5,2,4,79,4.9846
2009,5,2,5,90,3.5077
2009,5,3,1,135,3.2825
2009,5,3,2,142,6.7241
2009,5,3,3,130,2.6910
2009,5,3,4,106,4.6855
2009,5,3,5,59,6.4327
2009,6,1,1,196,4.5757
2009,6,1,2,97,4.7653
2009,6,1,3,70,6.8088
2009,6,1,4,82,8.7659
2009,6,1,5,141,3.3796
2009,6,2,1,136,3.7191
2009,6,2,2,110,4.4543
2009,6,2,3,77,1.8990
2009,6,2,4,79,-0.8764
2009,6,2,5,90,-0.9367
2009,6,3,1,135,0.5607
2009,6,3,2,142,0.7246
2009,6,3,3,130,2.0419
2009,6,3,4,106,0.6941
2009,6,3,5,59,-1.6774
2009,7,1,1,196,10.8953
2009,7,1,2,101,6.0974
2009,7,1,3,62,9.5139
2009,7,1,4,55,14.3713
2009,7,1,5,147,12.5829
2009,7,2,1,160,8.7335
2009,7,2,2,110,10.4669
2009,7,2,3,92,8.1789
2009,7,2,4,58,8.8969
2009,7,2,5,74,11.0855
2009,7,3,1,119,11.6933
2009,7,3,2,137,8.4828
2009,7,3,3,127,5.6258
2009,7,3,4,123,6.1516
2009,7,3,5,77,7.7774
2009,8,1,1,194,2.0300
2009,8,1,2,101,0.9451
2009,8,1,3,62,3.3286
2009,8,1,4,55,9.9186
2009,8,1,5,145,7.4636
2009,8,2,1,160,2.8518
2009,8,2,2,110,0.9609
2009,8,2,3,92,3.3779
2009,8,2,4,58,2.7391
2009,8,2,5,74,5.0017
2009,8,3,1,118,2.2378
