year,month,rank_ME,rank_Dur,nstocks,ret_vw
1983,5,2,4,126,6.0492
1983,5,2,5,175,7.1902
1983,5,3,1,95,1.4645
1983,5,3,2,130,0.0870
1983,5,3,3,118,-0.4393
1983,5,3,4,136,-1.9389
1983,5,3,5,164,1.8120
1983,6,1,1,407,4.0664
1983,6,1,2,250,3.5904
1983,6,1,3,218,3.0868
1983,6,1,4,239,4.6264
1983,6,1,5,620,5.5239
1983,6,2,1,83,4.3963
1983,6,2,2,76,3.6923
1983,6,2,3,106,5.6999
1983,6,2,4,125,7.6806
1983,6,2,5,175,6.4597
1983,6,3,1,94,1.7355
1983,6,3,2,129,-0.1559
1983,6,3,3,118,5.6757
1983,6,3,4,136,4.7062
1983,6,3,5,164,7.1439
1983,7,1,1,448,0.4308
1983,7,1,2,250,-0.0989
1983,7,1,3,303,-0.7587
1983,7,1,4,254,-2.8146
1983,7,1,5,788,-5.6322
1983,7,2,1,99,1.1530
1983,7,2,2,95,1.0837
1983,7,2,3,113,-2.9413
1983,7,2,4,123,-1.7918
1983,7,2,5,178,-7.5835
1983,7,3,1,92,-1.9606
1983,7,3,2,118,-1.4068
1983,7,3,3,120,-2.8629
1983,7,3,4,153,-4.8216
1983,7,3,5,181,-4.4226
1983,8,1,1,444,-2.2507
1983,8,1,2,247,-1.3934
1983,8,1,3,303,-2.5127
1983,8,1,4,253,-4.3275
1983,8,1,5,783,-5.3346
1983,8,2,1,98,-1.4182
1983,8,2,2,92,-0.8467
1983,8,2,3,113,-3.9332
1983,8,2,4,123,-3.4908
1983,8,2,5,178,-4.6897
1983,8,3,1,92,3.4116
1983,8,3,2,118,4.7161
1983,8,3,3,120,1.4236
1983,8,3,4,152,-1.1608
1983,8,3,5,181,-1.1447
1983,9,1,1,439,2.7093
1983,9,1,2,244,1.0020
1983,9,1,3,302,-0.2616
1983,9,1,4,250,0.4891
1983,9,1,5,779,-3.3232
1983,9,2,1,96,4.2505
1983,9,2,2,91,3.1075
1983,9,2,3,111,4.3221
1983,9,2,4,123,2.0169
1983,9,2,5,178,0.7723
1983,9,3,1,91,1.5045
1983,9,3,2,118,-0.0411
1983,9,3,3,119,2.0154
1983,9,3,4,152,2.5179
1983,9,3,5,181,2.8449
1983,10,1,1,436,-3.9754
1983,10,1,2,244,-3.0430
1983,10,1,3,300,-5.9426
1983,10,1,4,248,-7.6557
1983,10,1,5,770,-9.0279
1983,10,2,1,96,-2.7456
1983,10,2,2,91,-3.3249
1983,10,2,3,111,-4.1228
1983,10,2,4,122,-7.2336
1983,10,2,5,177,-8.9666
1983,10,3,1,91,0.2600
1983,10,3,2,117,-0.7241
1983,10,3,3,118,-1.5242
1983,10,3,4,151,-1.7856
1983,10,3,5,180,-2.9840
1983,11,1,1,434,5.0420
1983,11,1,2,243,3.1832
1983,11,1,3,299,3.3325
1983,11,1,4,249,5.2329
1983,11,1,5,768,1.8247
1983,11,2,1,95,5.1748
1983,11,2,2,90,4.0396
1983,11,2,3,109,5.3870
1983,11,2,4,121,6.4850
1983,11,2,5,177,5.8485
1983,11,3,1,90,-0.1559
1983,11,3,2,117,2.0903
1983,11,3,3,118,2.7696
1983,11,3,4,151,5.2034
1983,11,3,5,180,1.3647
1983,12,1,1,433,-0.9558
1983,12,1,2,240,-0.1415
1983,12,1,3,299,0.2436
1983,12,1,4,247,-1.3008
1983,12,1,5,766,-4.2156
1983,12,2,1,95,-0.6087
1983,12,2,2,89,-0.3695
1983,12,2,3,109,-1.0318
1983,12,2,4,121,-2.2342
1983,12,2,5,177,-2.2207
1983,12,3,1,90,-0.0411
1983,12,3,2,117,-1.2121
1983,12,3,3,118,-1.1464
1983,12,3,4,151,-0.5858
1983,12,3,5,180,-0.8838
1984,1,1,1,430,1.3046
1984,1,1,2,240,-0.3692
1984,1,1,3,297,0.0625
1984,1,1,4,245,-0.4412
1984,1,1,5,756,-1.4027
1984,1,2,1,95,-0.1928
1984,1,2,2,89,0.1948
1984,1,2,3,108,-1.6387
1984,1,2,4,121,-4.0229
1984,1,2,5,177,-5.8166
1984,1,3,1,88,3.7250
1984,1,3,2,117,4.0310
1984,1,3,3,118,-1.9791
1984,1,3,4,150,-2.7388
1984,1,3,5,179,-5.8329
1984,2,1,1,421,-5.1675
1984,2,1,2,239,-4.2184
1984,2,1,3,297,-6.1887
1984,2,1,4,245,-6.0441
1984,2,1,5,738,-7.1195
1984,2,2,1,95,-3.0294
1984,2,2,2,89,-2.9975
1984,2,2,3,107,-5.4697
1984,2,2,4,121,-5.9730
1984,2,2,5,176,-7.1266
1984,2,3,1,88,0.2520
1984,2,3,2,117,-2.2422
1984,2,3,3,118,-4.4590
1984,2,3,4,150,-6.0998
1984,2,3,5,178,-4.4929
1984,3,1,1,417,1.7498
1984,3,1,2,238,1.4821
1984,3,1,3,296,1.9432
1984,3,1,4,244,1.2919
1984,3,1,5,732,-0.9796
1984,3,2,1,92,4.3643
1984,3,2,2,88,0.1792
1984,3,2,3,107,0.8981
1984,3,2,4,121,1.2136
1984,3,2,5,172,0.4033
1984,3,3,1,87,0.5714
1984,3,3,2,117,0.4862
1984,3,3,3,117,1.7408
1984,3,3,4,150,2.9255
1984,3,3,5,178,1.6675
1984,4,1,1,416,-1.1693
1984,4,1,2,238,0.9000
1984,4,1,3,294,0.0516
1984,4,1,4,243,-1.7899
1984,4,1,5,731,-4.5445
1984,4,2,1,90,0.7397
1984,4,2,2,87,1.1268
1984,4,2,3,107,0.1798
1984,4,2,4,120,0.7049
1984,4,2,5,172,-0.8549
1984,4,3,1,87,1.1832
1984,4,3,2,117,2.8473
1984,4,3,3,117,0.0210
1984,4,3,4,150,-0.7384
1984,4,3,5,178,0.7767
1984,5,1,1,413,-3.2622
1984,5,1,2,237,-3.2879
1984,5,1,3,291,-5.9207
1984,5,1,4,243,-4.6360
1984,5,1,5,726,-6.5478
1984,5,2,1,89,-4.9882
1984,5,2,2,87,-3.3856
1984,5,2,3,106,-4.6814
1984,5,2,4,119,-4.5853
1984,5,2,5,171,-7.4649
1984,5,3,1,87,-5.3663
1984,5,3,2,117,-3.2914
1984,5,3,3,117,-5.0270
1984,5,3,4,150,-5.2251
1984,5,3,5,177,-5.1741
1984,6,1,1,410,2.1247
1984,6,1,2,236,3.2119
1984,6,1,3,290,2.5073
1984,6,1,4,242,2.7000
1984,6,1,5,716,1.2775
1984,6,2,1,88,0.3277
1984,6,2,2,87,1.5299
1984,6,2,3,105,3.1914
1984,6,2,4,119,5.2663
1984,6,2,5,170,4.6902
1984,6,3,1,87,0.5700
1984,6,3,2,117,1.4031
1984,6,3,3,117,3.2193
1984,6,3,4,150,3.5558
1984,6,3,5,177,3.3272
1984,7,1,1,370,-1.3228
1984,7,1,2,252,-1.0863
1984,7,1,3,280,-3.9313
1984,7,1,4,295,-5.3474
1984,7,1,5,947,-8.6498
1984,7,2,1,74,-4.0221
1984,7,2,2,91,-4.5097
1984,7,2,3,119,-3.6931
1984,7,2,4,114,-4.3579
1984,7,2,5,185,-5.7819
1984,7,3,1,111,-2.6333
1984,7,3,2,131,-1.7643
1984,7,3,3,125,-2.2730
1984,7,3,4,134,0.5286
1984,7,3,5,145,-3.4331
1984,8,1,1,366,7.7737
1984,8,1,2,251,7.9016
1984,8,1,3,277,10.8293
1984,8,1,4,292,11.7413
1984,8,1,5,940,10.7196
1984,8,2,1,74,8.5648
1984,8,2,2,91,10.7211
1984,8,2,3,119,11.6550
1984,8,2,4,113,14.0929
1984,8,2,5,184,16.0055
1984,8,3,1,111,11.0958
1984,8,3,2,130,10.3284
1984,8,3,3,125,11.6511
1984,8,3,4,132,9.9064
1984,8,3,5,144,13.4364
1984,9,1,1,361,2.5965
1984,9,1,2,251,1.1880
1984,9,1,3,277,-0.8746
1984,9,1,4,290,-1.1214
1984,9,1,5,931,-2.7329
1984,9,2,1,74,2.5105
1984,9,2,2,90,1.5657
1984,9,2,3,118,-0.0763
1984,9,2,4,113,-0.3986
1984,9,2,5,182,-4.7016
1984,9,3,1,111,3.5359
1984,9,3,2,130,1.1962
1984,9,3,3,125,-1.1512
1984,9,3,4,130,-1.8911
1984,9,3,5,144,-4.8027
1984,10,1,1,359,-0.7045
1984,10,1,2,246,-0.7436
1984,10,1,3,277,-1.9933
1984,10,1,4,290,-3.2517
1984,10,1,5,912,-5.2864
1984,10,2,1,71,2.4753
1984,10,2,2,90,-0.0017
1984,10,2,3,117,-1.2596
1984,10,2,4,112,-1.7704
1984,10,2,5,182,-2.8817
1984,10,3,1,111,0.3540
1984,10,3,2,129,-0.6454
1984,10,3,3,125,1.0546
1984,10,3,4,129,1.9340
1984,10,3,5,143,-2.1291
1984,11,1,1,357,-0.7521
1984,11,1,2,242,-1.3244
1984,11,1,3,274,-2.5658
1984,11,1,4,290,-3.0712
1984,11,1,5,896,-6.1750
1984,11,2,1,70,0.8728
1984,11,2,2,90,1.3524
1984,11,2,3,116,-0.9812
1984,11,2,4,112,-2.1172
1984,11,2,5,183,-4.3758
1984,11,3,1,111,1.0611
1984,11,3,2,129,-1.4275
1984,11,3,3,124,-0.5546
1984,11,3,4,128,-0.9587
1984,11,3,5,142,-3.9090
1984,12,1,1,352,0.4899
1984,12,1,2,239,0.9580
1984,12,1,3,273,1.5070
1984,12,1,4,290,0.8724
1984,12,1,5,877,-0.4281
1984,12,2,1,70,1.6028
1984,12,2,2,90,2.1075
1984,12,2,3,115,2.0369
1984,12,2,4,111,2.8520
1984,12,2,5,183,2.6055
1984,12,3,1,108,1.7075
1984,12,3,2,128,1.9411
1984,12,3,3,124,1.9282
1984,12,3,4,128,2.3750
1984,12,3,5,141,2.8992
1985,1,1,1,350,8.3644
1985,1,1,2,236,9.1545
1985,1,1,3,272,12.6007
1985,1,1,4,289,13.7857
1985,1,1,5,872,14.3261
1985,1,2,1,70,7.1341
1985,1,2,2,90,8.3502
1985,1,2,3,114,10.6836
1985,1,2,4,111,11.4491
1985,1,2,5,183,14.6918
1985,1,3,1,108,4.3937
1985,1,3,2,127,7.1159
1985,1,3,3,124,8.0345
1985,1,3,4,127,9.1033
1985,1,3,5,141,11.7199
1985,2,1,1,350,3.7550
1985,2,1,2,234,3.0541
1985,2,1,3,269,2.7380
1985,2,1,4,288,3.8766
1985,2,1,5,858,4.0739
1985,2,2,1,70,1.7751
1985,2,2,2,88,2.0440
1985,2,2,3,113,2.9357
1985,2,2,4,110,3.0400
1985,2,2,5,183,0.5819
1985,2,3,1,108,2.1976
1985,2,3,2,127,2.3413
1985,2,3,3,123,2.3973
1985,2,3,4,126,0.7088
1985,2,3,5,141,-0.1214
1985,3,1,1,344,0.5626
1985,3,1,2,234,-0.4864
1985,3,1,3,262,-2.2122
1985,3,1,4,286,-1.6817
1985,3,1,5,852,-2.9800
1985,3,2,1,70,3.6009
1985,3,2,2,85,-1.0865
1985,3,2,3,113,-1.9971
1985,3,2,4,108,-2.9918
1985,3,2,5,183,-3.5946
1985,3,3,1,107,2.9215
1985,3,3,2,127,0.9878
1985,3,3,3,123,-0.2404
1985,3,3,4,125,-1.5430
1985,3,3,5,141,-2.5327
1985,4,1,1,343,0.8511
1985,4,1,2,232,0.1174
1985,4,1,3,261,-0.9134
1985,4,1,4,283,-1.9605
1985,4,1,5,846,-2.8118
1985,4,2,1,70,0.9916
1985,4,2,2,85,0.5274
1985,4,2,3,112,-2.2643
1985,4,2,4,108,-0.7607
1985,4,2,5,183,-3.7999
1985,4,3,1,107,2.5636
1985,4,3,2,127,-0.5070
1985,4,3,3,123,-1.8446
1985,4,3,4,125,-1.7445
1985,4,3,5,141,-2.8197
1985,5,1,1,342,3.0156
1985,5,1,2,231,3.8100
1985,5,1,3,257,3.4176
1985,5,1,4,282,3.8019
1985,5,1,5,837,1.2676
1985,5,2,1,70,4.2414
1985,5,2,2,85,2.8234
1985,5,2,3,110,4.4247
1985,5,2,4,108,5.1846
1985,5,2,5,183,3.6476
1985,5,3,1,107,4.6065
1985,5,3,2,127,6.5291
1985,5,3,3,123,8.4137
1985,5,3,4,125,5.5197
1985,5,3,5,141,5.8787
1985,6,1,1,339,1.3015
1985,6,1,2,227,0.7055
1985,6,1,3,255,-0.6846
1985,6,1,4,278,2.0360
1985,6,1,5,834,-1.0067
1985,6,2,1,67,3.5932
1985,6,2,2,84,1.2781
1985,6,2,3,109,1.3824
1985,6,2,4,106,1.5034
1985,6,2,5,181,0.5651
1985,6,3,1,106,2.7181
1985,6,3,2,127,1.1842
1985,6,3,3,122,2.1578
1985,6,3,4,125,0.2593
1985,6,3,5,141,2.6184
1985,7,1,1,376,2.1186
1985,7,1,2,260,2.0102
1985,7,1,3,299,2.6688
1985,7,1,4,287,3.5267
1985,7,1,5,972,3.1949
1985,7,2,1,75,-0.3382
1985,7,2,2,95,1.5187
1985,7,2,3,106,3.2672
1985,7,2,4,132,3.5368
1985,7,2,5,198,3.7085
1985,7,3,1,111,-1.5614
1985,7,3,2,122,-0.7299
1985,7,3,3,129,0.1630
1985,7,3,4,132,0.7839
1985,7,3,5,151,-0.0948
1985,8,1,1,370,-0.1192
1985,8,1,2,256,0.9153
1985,8,1,3,298,-0.2213
1985,8,1,4,287,-1.6662
1985,8,1,5,964,-1.6854
1985,8,2,1,75,1.5609
1985,8,2,2,94,0.6657
1985,8,2,3,106,-0.9540
1985,8,2,4,132,-2.5302
1985,8,2,5,198,-1.9696
1985,8,3,1,111,0.8288
1985,8,3,2,122,0.6330
1985,8,3,3,128,-0.3307
1985,8,3,4,132,-1.5452
1985,8,3,5,151,-1.2106
1985,9,1,1,366,-3.2239
1985,9,1,2,250,-3.1746
1985,9,1,3,296,-4.0135
1985,9,1,4,285,-5.7095
1985,9,1,5,952,-8.2226
1985,9,2,1,75,-3.0471
1985,9,2,2,93,-3.0384
1985,9,2,3,106,-5.7690
1985,9,2,4,131,-6.8730
1985,9,2,5,197,-7.7350
1985,9,3,1,111,-3.0010
1985,9,3,2,122,-2.7716
1985,9,3,3,127,-2.8849
1985,9,3,4,130,-2.9598
1985,9,3,5,151,-4.7542
1985,10,1,1,366,3.2383
1985,10,1,2,248,4.0701
1985,10,1,3,292,2.6316
1985,10,1,4,283,2.3938
1985,10,1,5,947,0.5325
1985,10,2,1,74,4.3747
1985,10,2,2,93,4.4915
1985,10,2,3,106,1.7955
1985,10,2,4,131,4.3218
1985,10,2,5,197,3.4299
1985,10,3,1,110,4.9048
1985,10,3,2,122,5.1927
1985,10,3,3,125,3.7765
1985,10,3,4,128,3.6684
1985,10,3,5,150,3.1466
1985,11,1,1,359,5.7847
1985,11,1,2,247,6.2611
1985,11,1,3,289,6.2177
1985,11,1,4,282,5.3541
1985,11,1,5,938,5.0837
1985,11,2,1,74,6.7482
1985,11,2,2,93,6.7296
1985,11,2,3,104,7.5792
1985,11,2,4,130,5.1136
1985,11,2,5,195,9.0732
1985,11,3,1,110,4.1299
1985,11,3,2,122,3.9063
1985,11,3,3,124,7.6670
1985,11,3,4,128,9.6860
1985,11,3,5,149,9.2229
1985,12,1,1,357,4.4807
1985,12,1,2,245,4.4858
1985,12,1,3,287,3.7507
1985,12,1,4,281,3.6563
1985,12,1,5,923,3.0274
1985,12,2,1,73,3.4268
1985,12,2,2,92,4.0819
1985,12,2,3,103,5.2829
1985,12,2,4,129,4.3215
1985,12,2,5,194,4.9940
1985,12,3,1,110,2.9905
1985,12,3,2,121,2.7038
1985,12,3,3,122,4.3381
1985,12,3,4,128,6.8242
1985,12,3,5,149,4.4190
1986,1,1,1,356,3.5669
1986,1,1,2,242,1.6992
1986,1,1,3,287,1.0335
1986,1,1,4,277,1.9849
1986,1,1,5,902,3.0274
1986,1,2,1,73,2.6266
1986,1,2,2,90,2.0978
1986,1,2,3,102,0.9529
1986,1,2,4,128,-0.4597
1986,1,2,5,194,0.7247
1986,1,3,1,110,1.7642
1986,1,3,2,120,-0.2529
1986,1,3,3,120,1.7385
1986,1,3,4,128,-1.1285
1986,1,3,5,148,1.1349
1986,2,1,1,352,7.7362
1986,2,1,2,240,5.9464
1986,2,1,3,288,6.0834
1986,2,1,4,275,6.9017
1986,2,1,5,896,4.6800
1986,2,2,1,73,7.0252
1986,2,2,2,89,7.6813
1986,2,2,3,102,7.7943
1986,2,2,4,126,7.1798
1986,2,2,5,193,5.7686
1986,2,3,1,110,7.2186
1986,2,3,2,120,7.4027
1986,2,3,3,118,9.2942
1986,2,3,4,128,6.3989
1986,2,3,5,148,8.8626
1986,3,1,1,352,6.7499
1986,3,1,2,240,4.8243
1986,3,1,3,287,4.9107
1986,3,1,4,273,3.3732
1986,3,1,5,889,4.3287
1986,3,2,1,73,8.3365
1986,3,2,2,88,6.0478
1986,3,2,3,102,7.2037
1986,3,2,4,125,5.0595
1986,3,2,5,192,3.6586
1986,3,3,1,110,4.3173
1986,3,3,2,120,4.3107
1986,3,3,3,118,6.6190
1986,3,3,4,128,4.1495
1986,3,3,5,146,7.6038
1986,4,1,1,350,0.7715
1986,4,1,2,238,0.6624
1986,4,1,3,287,0.8312
1986,4,1,4,271,1.6781
1986,4,1,5,881,2.5259
1986,4,2,1,72,2.7307
1986,4,2,2,88,0.3447
1986,4,2,3,102,0.0545
1986,4,2,4,125,0.2252
1986,4,2,5,190,3.3416
1986,4,3,1,110,-3.2086
1986,4,3,2,120,-1.8662
1986,4,3,3,118,-0.5080
1986,4,3,4,127,1.2000
1986,4,3,5,145,1.2523
1986,5,1,1,347,3.7348
1986,5,1,2,237,2.9614
1986,5,1,3,284,4.0480
1986,5,1,4,269,3.1542
1986,5,1,5,864,4.0771
1986,5,2,1,71,4.3097
1986,5,2,2,87,5.1427
1986,5,2,3,101,4.0547
1986,5,2,4,124,3.4245
1986,5,2,5,190,2.8854
1986,5,3,1,107,5.1514
1986,5,3,2,119,6.1465
1986,5,3,3,117,4.8860
1986,5,3,4,126,3.4084
1986,5,3,5,145,7.4732
1986,6,1,1,343,2.5212
1986,6,1,2,235,1.4983
1986,6,1,3,283,0.6870
1986,6,1,4,268,-3.7873
1986,6,1,5,850,-1.1858
1986,6,2,1,71,2.5364
1986,6,2,2,86,1.8841
1986,6,2,3,101,-0.0083
1986,6,2,4,124,-0.4945
1986,6,2,5,190,-1.1380
1986,6,3,1,106,1.6080
1986,6,3,2,118,1.0782
1986,6,3,3,116,2.0738
1986,6,3,4,125,0.9565
1986,6,3,5,145,2.1134
1986,7,1,1,405,-5.8215
1986,7,1,2,267,-7.4541
1986,7,1,3,305,-7.5620
1986,7,1,4,296,-9.0890
1986,7,1,5,1017,-10.7633
1986,7,2,1,84,-4.8610
1986,7,2,2,86,-4.7110
1986,7,2,3,140,-10.1537
1986,7,2,4,129,-11.0969
1986,7,2,5,211,-11.8592
1986,7,3,1,108,-1.2103
1986,7,3,2,112,-2.8609
1986,7,3,3,118,-5.5182
1986,7,3,4,157,-7.6017
1986,7,3,5,145,-7.7291
1986,8,1,1,400,0.8677
1986,8,1,2,266,2.3579
1986,8,1,3,302,1.1596
1986,8,1,4,294,1.1439
1986,8,1,5,1005,1.0685
1986,8,2,1,84,5.7002
1986,8,2,2,86,4.5490
1986,8,2,3,140,5.0944
1986,8,2,4,128,4.5337
1986,8,2,5,211,2.6656
1986,8,3,1,108,9.2337
1986,8,3,2,112,9.7370
1986,8,3,3,117,6.7327
1986,8,3,4,157,5.6719
1986,8,3,5,145,4.4428
1986,9,1,1,396,-3.1630
1986,9,1,2,265,-5.0351
1986,9,1,3,301,-5.0274
1986,9,1,4,293,-5.2390
1986,9,1,5,992,-8.0164
1986,9,2,1,83,-3.1577
1986,9,2,2,86,-3.5041
1986,9,2,3,139,-5.6158
1986,9,2,4,128,-7.3077
1986,9,2,5,210,-8.1772
1986,9,3,1,108,-6.1204
1986,9,3,2,112,-6.4366
1986,9,3,3,117,-8.3557
1986,9,3,4,155,-8.2226
1986,9,3,5,145,-9.8424
1986,10,1,1,393,1.8934
1986,10,1,2,265,2.4121
1986,10,1,3,299,2.9780
1986,10,1,4,292,3.4602
1986,10,1,5,975,1.5814
1986,10,2,1,83,5.0822
1986,10,2,2,85,2.5089
1986,10,2,3,139,4.4298
1986,10,2,4,124,4.3935
1986,10,2,5,210,5.2801
1986,10,3,1,107,6.3102
1986,10,3,2,111,5.0807
1986,10,3,3,117,7.5520
1986,10,3,4,154,4.8716
1986,10,3,5,145,6.7052
1986,11,1,1,391,1.6779
1986,11,1,2,265,1.4206
1986,11,1,3,295,0.3291
1986,11,1,4,287,-1.1086
1986,11,1,5,948,-2.3328
1986,11,2,1,83,0.6748
1986,11,2,2,84,0.3128
1986,11,2,3,139,0.9203
1986,11,2,4,124,1.5414
1986,11,2,5,209,0.4537
1986,11,3,1,106,0.9511
1986,11,3,2,109,3.0685
1986,11,3,3,117,1.3514
1986,11,3,4,153,3.4471
1986,11,3,5,144,2.5456
1986,12,1,1,387,-2.2243
1986,12,1,2,263,-2.4894
1986,12,1,3,293,-1.3904
1986,12,1,4,286,-1.7621
1986,12,1,5,930,-4.9046
1986,12,2,1,82,-2.4253
1986,12,2,2,83,-2.4986
1986,12,2,3,138,-2.0303
1986,12,2,4,124,-1.7581
1986,12,2,5,208,-3.1684
1986,12,3,1,106,-3.3522
1986,12,3,2,107,-3.4608
1986,12,3,3,116,-3.2422
1986,12,3,4,153,-2.5048
1986,12,3,5,144,-1.7572
1987,1,1,1,374,9.6787
1987,1,1,2,259,11.2626
1987,1,1,3,285,9.1342
1987,1,1,4,282,8.8679
1987,1,1,5,915,11.4902
1987,1,2,1,80,8.4518
1987,1,2,2,82,10.5674
1987,1,2,3,133,12.6164
1987,1,2,4,123,13.7983
1987,1,2,5,206,14.4976
1987,1,3,1,103,12.5241
1987,1,3,2,107,12.3130
1987,1,3,3,115,17.1794
1987,1,3,4,150,12.1527
1987,1,3,5,144,15.3241
1987,2,1,1,374,7.9050
1987,2,1,2,257,6.6225
1987,2,1,3,282,6.7065
1987,2,1,4,277,7.8049
1987,2,1,5,906,10.7733
1987,2,2,1,78,5.0734
1987,2,2,2,81,6.1617
1987,2,2,3,133,7.2164
1987,2,2,4,121,8.3063
1987,2,2,5,206,8.9402
1987,2,3,1,103,0.2038
1987,2,3,2,106,1.5135
1987,2,3,3,114,4.4209
1987,2,3,4,150,5.6821
1987,2,3,5,144,8.6876
1987,3,1,1,374,3.6769
1987,3,1,2,257,4.5911
1987,3,1,3,281,3.8160
1987,3,1,4,273,0.2451
1987,3,1,5,903,2.1351
1987,3,2,1,78,1.6291
1987,3,2,2,81,2.8309
1987,3,2,3,133,2.3424
1987,3,2,4,120,2.0810
1987,3,2,5,206,1.2363
1987,3,3,1,103,2.4495
1987,3,3,2,106,3.7341
1987,3,3,3,113,3.5735
1987,3,3,4,150,3.2566
1987,3,3,5,143,1.5508
1987,4,1,1,369,-1.4039
1987,4,1,2,255,-2.7114
1987,4,1,3,277,-2.6144
1987,4,1,4,272,-3.1261
1987,4,1,5,895,-1.2214
1987,4,2,1,78,-4.2455
1987,4,2,2,81,-3.2816
1987,4,2,3,133,-3.1110
1987,4,2,4,120,-3.6170
1987,4,2,5,205,-2.2432
1987,4,3,1,102,-0.5149
1987,4,3,2,106,-1.4238
1987,4,3,3,113,-0.6724
1987,4,3,4,150,-0.1234
1987,4,3,5,143,-0.9266
1987,5,1,1,365,2.0477
1987,5,1,2,252,0.2049
1987,5,1,3,275,0.6469
1987,5,1,4,271,-0.3496
1987,5,1,5,889,-0.4707
1987,5,2,1,78,0.4124
1987,5,2,2,80,-1.5583
1987,5,2,3,131,0.3277
1987,5,2,4,120,2.3504
1987,5,2,5,205,0.9324
1987,5,3,1,102,-0.1667
1987,5,3,2,104,0.2980
1987,5,3,3,113,-0.3859
1987,5,3,4,150,1.4071
1987,5,3,5,143,2.4088
1987,6,1,1,364,3.0656
1987,6,1,2,252,2.8150
1987,6,1,3,275,2.8378
1987,6,1,4,271,0.4601
1987,6,1,5,881,0.7016
1987,6,2,1,76,2.6762
1987,6,2,2,80,3.2566
1987,6,2,3,131,4.2667
1987,6,2,4,119,4.3102
1987,6,2,5,205,1.7640
1987,6,3,1,102,3.8902
1987,6,3,2,104,5.5907
1987,6,3,3,113,4.9071
1987,6,3,4,150,4.7729
1987,6,3,5,143,4.4833
1987,7,1,1,505,4.1209
1987,7,1,2,249,2.9758
1987,7,1,3,275,2.5944
1987,7,1,4,291,3.6039
1987,7,1,5,936,2.9857
1987,7,2,1,72,3.7116
1987,7,2,2,107,4.3495
1987,7,2,3,130,4.6394
1987,7,2,4,124,2.9422
1987,7,2,5,170,4.2358
1987,7,3,1,105,4.0071
1987,7,3,2,108,2.5984
1987,7,3,3,123,4.2006
1987,7,3,4,150,6.5824
1987,7,3,5,135,5.7627
1987,8,1,1,501,2.3475
1987,8,1,2,249,2.4366
1987,8,1,3,272,4.0274
1987,8,1,4,291,2.1676
1987,8,1,5,926,0.2368
1987,8,2,1,72,4.6704
1987,8,2,2,106,3.1601
1987,8,2,3,128,3.0587
1987,8,2,4,124,4.5787
1987,8,2,5,169,3.1133
1987,8,3,1,105,3.0776
1987,8,3,2,108,2.9049
1987,8,3,3,123,4.9449
1987,8,3,4,149,4.6123
1987,8,3,5,134,3.1853
1987,9,1,1,497,-0.1954
1987,9,1,2,247,0.2963
1987,9,1,3,271,-0.8197
1987,9,1,4,289,-1.0633
1987,9,1,5,920,-1.6396
1987,9,2,1,71,0.5230
1987,9,2,2,105,-2.1479
1987,9,2,3,128,-2.1241
1987,9,2,4,124,-2.2196
1987,9,2,5,165,-1.1309
1987,9,3,1,105,-3.8234
1987,9,3,2,108,-0.7396
1987,9,3,3,123,-2.8539
1987,9,3,4,148,-1.0193
1987,9,3,5,132,-2.9991
1987,10,1,1,492,-27.6539
1987,10,1,2,247,-27.9623
1987,10,1,3,269,-29.1762
1987,10,1,4,288,-31.2682
1987,10,1,5,906,-34.4296
1987,10,2,1,70,-26.7491
1987,10,2,2,105,-25.2386
1987,10,2,3,126,-29.5652
1987,10,2,4,124,-30.7111
1987,10,2,5,160,-33.2662
1987,10,3,1,104,-18.3213
1987,10,3,2,108,-17.2828
1987,10,3,3,123,-25.3791
1987,10,3,4,148,-22.1745
1987,10,3,5,131,-22.6256
1987,11,1,1,485,-2.9441
1987,11,1,2,246,-2.1163
1987,11,1,3,267,-4.3193
1987,11,1,4,285,-6.5697
1987,11,1,5,895,-8.1444
1987,11,2,1,70,-0.4045
1987,11,2,2,105,-3.2291
1987,11,2,3,126,-3.9588
1987,11,2,4,122,-3.8357
1987,11,2,5,159,-7.3104
1987,11,3,1,104,-6.7309
1987,11,3,2,107,-6.6721
1987,11,3,3,123,-7.3247
1987,11,3,4,147,-8.4573
1987,11,3,5,130,-9.1846
1987,12,1,1,479,5.6893
1987,12,1,2,244,6.2620
1987,12,1,3,264,8.1144
1987,12,1,4,280,5.8423
1987,12,1,5,882,2.6341
1987,12,2,1,70,6.3792
1987,12,2,2,103,6.4412
1987,12,2,3,125,11.5612
1987,12,2,4,121,10.9926
1987,12,2,5,160,11.4773
1987,12,3,1,103,5.6498
1987,12,3,2,106,6.3346
1987,12,3,3,123,9.4973
1987,12,3,4,147,9.0071
1987,12,3,5,130,7.8288
1988,1,1,1,474,4.2370
1988,1,1,2,242,4.9320
1988,1,1,3,262,3.1452
1988,1,1,4,279,5.8994
1988,1,1,5,870,7.8125
1988,1,2,1,70,3.4318
1988,1,2,2,102,5.6411
1988,1,2,3,123,2.6356
1988,1,2,4,120,0.8307
1988,1,2,5,159,1.1041
1988,1,3,1,102,8.2032
1988,1,3,2,106,5.9908
1988,1,3,3,123,0.3017
1988,1,3,4,147,3.2177
1988,1,3,5,130,1.9506
1988,2,1,1,471,7.2515
1988,2,1,2,238,8.0307
1988,2,1,3,260,8.7859
1988,2,1,4,277,7.9856
1988,2,1,5,861,7.2806
