year,month,rank_ME,rank_IR,nstocks,ret_vw
1983,5,2,1,60,3.5261
1983,5,2,2,60,4.4593
1983,5,2,3,103,4.5555
1983,5,2,4,96,6.4473
1983,5,2,5,180,6.0574
1983,5,3,1,112,-0.1607
1983,5,3,2,135,-0.5526
1983,5,3,3,115,-1.9716
1983,5,3,4,120,0.4172
1983,5,3,5,141,3.1275
1983,6,1,1,245,4.2494
1983,6,1,2,185,3.8187
1983,6,1,3,217,4.7766
1983,6,1,4,206,4.4549
1983,6,1,5,279,5.6968
1983,6,2,1,59,2.5179
1983,6,2,2,58,5.4750
1983,6,2,3,103,5.8794
1983,6,2,4,96,5.6385
1983,6,2,5,180,5.1730
1983,6,3,1,110,3.0909
1983,6,3,2,135,1.1470
1983,6,3,3,115,4.3465
1983,6,3,4,120,7.3612
1983,6,3,5,141,5.3292
1983,7,1,1,292,0.8538
1983,7,1,2,211,0.3457
1983,7,1,3,220,-1.0981
1983,7,1,4,212,-1.1385
1983,7,1,5,251,-4.9878
1983,7,2,1,71,0.4925
1983,7,2,2,88,1.4199
1983,7,2,3,75,-0.7484
1983,7,2,4,105,-2.2677
1983,7,2,5,163,-5.3493
1983,7,3,1,91,-1.8710
1983,7,3,2,116,0.1300
1983,7,3,3,136,-4.6043
1983,7,3,4,133,-3.5555
1983,7,3,5,144,-5.5001
1983,8,1,1,292,-1.8956
1983,8,1,2,207,-2.5242
1983,8,1,3,219,-2.7907
1983,8,1,4,212,-2.2832
1983,8,1,5,249,-4.8584
1983,8,2,1,71,0.7410
1983,8,2,2,87,-1.4840
1983,8,2,3,75,-1.5089
1983,8,2,4,103,-4.2870
1983,8,2,5,163,-4.8347
1983,8,3,1,91,5.7613
1983,8,3,2,116,2.3003
1983,8,3,3,136,1.1693
1983,8,3,4,132,0.0275
1983,8,3,5,144,-2.7145
1983,9,1,1,291,-0.4583
1983,9,1,2,205,1.0544
1983,9,1,3,217,1.6557
1983,9,1,4,212,0.7930
1983,9,1,5,248,0.9084
1983,9,2,1,69,3.9210
1983,9,2,2,87,4.8995
1983,9,2,3,74,2.9359
1983,9,2,4,101,1.8628
1983,9,2,5,163,2.7127
1983,9,3,1,91,0.4072
1983,9,3,2,115,0.2039
1983,9,3,3,135,1.6060
1983,9,3,4,132,4.3273
1983,9,3,5,144,1.5770
1983,10,1,1,290,-5.8361
1983,10,1,2,205,-3.5012
1983,10,1,3,214,-4.4839
1983,10,1,4,210,-4.4245
1983,10,1,5,246,-7.5514
1983,10,2,1,69,-3.5881
1983,10,2,2,87,-2.1763
1983,10,2,3,74,-4.1812
1983,10,2,4,101,-4.5625
1983,10,2,5,162,-7.9905
1983,10,3,1,90,-2.3028
1983,10,3,2,115,0.8958
1983,10,3,3,133,-0.9658
1983,10,3,4,131,-0.4354
1983,10,3,5,144,-5.3112
1983,11,1,1,289,4.1934
1983,11,1,2,205,3.1123
1983,11,1,3,213,4.2322
1983,11,1,4,208,3.8386
1983,11,1,5,246,6.1311
1983,11,2,1,69,4.1493
1983,11,2,2,85,5.5575
1983,11,2,3,72,4.1625
1983,11,2,4,101,6.4224
1983,11,2,5,162,5.8156
1983,11,3,1,89,1.9527
1983,11,3,2,115,0.7845
1983,11,3,3,133,3.3769
1983,11,3,4,131,1.6284
1983,11,3,5,144,3.9657
1983,12,1,1,289,0.0772
1983,12,1,2,203,-0.1620
1983,12,1,3,213,-0.2372
1983,12,1,4,208,-0.7887
1983,12,1,5,246,-2.8055
1983,12,2,1,68,-0.9482
1983,12,2,2,85,-1.0568
1983,12,2,3,72,-0.2058
1983,12,2,4,101,-1.0389
1983,12,2,5,162,-1.5960
1983,12,3,1,89,0.5197
1983,12,3,2,115,-1.7097
1983,12,3,3,133,-1.3121
1983,12,3,4,131,-0.0263
1983,12,3,5,144,-1.4432
1984,1,1,1,287,3.3138
1984,1,1,2,201,1.4663
1984,1,1,3,211,-1.0845
1984,1,1,4,207,-0.3550
1984,1,1,5,243,-2.4613
1984,1,2,1,68,1.0009
1984,1,2,2,85,-0.5895
1984,1,2,3,72,0.2326
1984,1,2,4,100,-2.6376
1984,1,2,5,162,-5.9543
1984,1,3,1,87,3.8934
1984,1,3,2,115,0.4409
1984,1,3,3,133,2.8367
1984,1,3,4,129,-3.9750
1984,1,3,5,144,-7.3528
1984,2,1,1,282,-4.5062
1984,2,1,2,199,-4.3659
1984,2,1,3,209,-6.6256
1984,2,1,4,205,-5.6656
1984,2,1,5,242,-6.2099
1984,2,2,1,68,-3.7890
1984,2,2,2,85,-3.9854
1984,2,2,3,72,-3.1875
1984,2,2,4,99,-5.9164
1984,2,2,5,162,-5.8610
1984,2,3,1,87,-1.5251
1984,2,3,2,115,-2.9594
1984,2,3,3,133,-4.8315
1984,2,3,4,129,-4.3243
1984,2,3,5,143,-5.9480
1984,3,1,1,279,1.6831
1984,3,1,2,196,0.9600
1984,3,1,3,207,1.3002
1984,3,1,4,203,1.1030
1984,3,1,5,241,2.1505
1984,3,2,1,67,2.9477
1984,3,2,2,82,1.9939
1984,3,2,3,72,-0.0789
1984,3,2,4,99,1.3939
1984,3,2,5,160,0.3720
1984,3,3,1,86,1.7051
1984,3,3,2,115,0.7545
1984,3,3,3,132,2.0078
1984,3,3,4,129,2.2478
1984,3,3,5,143,0.2236
1984,4,1,1,278,-0.7353
1984,4,1,2,196,-0.1408
1984,4,1,3,207,-0.6919
1984,4,1,4,202,-0.5060
1984,4,1,5,238,-1.8377
1984,4,2,1,66,-0.1708
1984,4,2,2,82,-0.5938
1984,4,2,3,71,3.2695
1984,4,2,4,98,0.1982
1984,4,2,5,160,-0.4895
1984,4,3,1,86,0.8103
1984,4,3,2,115,1.8547
1984,4,3,3,132,-0.0339
1984,4,3,4,129,0.2021
1984,4,3,5,143,2.2680
1984,5,1,1,276,-3.7675
1984,5,1,2,192,-4.2826
1984,5,1,3,205,-5.2458
1984,5,1,4,201,-4.0780
1984,5,1,5,238,-5.3066
1984,5,2,1,65,-5.4251
1984,5,2,2,82,-3.3632
1984,5,2,3,71,-4.0208
1984,5,2,4,97,-5.9107
1984,5,2,5,159,-5.3091
1984,5,3,1,86,-6.7783
1984,5,3,2,115,-4.5277
1984,5,3,3,132,-3.7055
1984,5,3,4,129,-3.5299
1984,5,3,5,142,-6.3456
1984,6,1,1,276,1.3428
1984,6,1,2,189,2.9928
1984,6,1,3,205,2.2485
1984,6,1,4,200,3.0149
1984,6,1,5,237,4.6071
1984,6,2,1,65,-0.9384
1984,6,2,2,82,2.2101
1984,6,2,3,71,0.8288
1984,6,2,4,95,3.6844
1984,6,2,5,158,6.1902
1984,6,3,1,86,0.6315
1984,6,3,2,115,0.1164
1984,6,3,3,132,2.6116
1984,6,3,4,129,3.1496
1984,6,3,5,142,6.1668
1984,7,1,1,292,-3.8394
1984,7,1,2,190,-1.5148
1984,7,1,3,189,-3.0752
1984,7,1,4,230,-4.3004
1984,7,1,5,259,-4.2784
1984,7,2,1,75,-7.0454
1984,7,2,2,63,-3.7631
1984,7,2,3,86,-4.3764
1984,7,2,4,94,-3.7913
1984,7,2,5,163,-3.2637
1984,7,3,1,107,-3.1511
1984,7,3,2,131,-1.9957
1984,7,3,3,112,-0.8894
1984,7,3,4,131,-0.3640
1984,7,3,5,124,-1.6411
1984,8,1,1,286,8.2573
1984,8,1,2,187,8.1243
1984,8,1,3,189,10.1016
1984,8,1,4,229,8.7808
1984,8,1,5,259,14.3440
1984,8,2,1,75,11.6320
1984,8,2,2,63,9.8284
1984,8,2,3,86,11.9256
1984,8,2,4,93,13.2020
1984,8,2,5,162,14.9309
1984,8,3,1,106,12.9795
1984,8,3,2,131,9.0794
1984,8,3,3,111,9.4541
1984,8,3,4,129,11.7067
1984,8,3,5,124,12.5455
1984,9,1,1,283,0.9299
1984,9,1,2,187,1.1485
1984,9,1,3,186,0.5156
1984,9,1,4,229,0.4266
1984,9,1,5,258,-1.1135
1984,9,2,1,74,-0.1774
1984,9,2,2,63,1.0005
1984,9,2,3,86,1.8191
1984,9,2,4,91,0.1870
1984,9,2,5,160,-2.5389
1984,9,3,1,106,2.1315
1984,9,3,2,131,0.9870
1984,9,3,3,111,-0.3803
1984,9,3,4,127,-1.1485
1984,9,3,5,124,-4.5100
1984,10,1,1,280,-2.9843
1984,10,1,2,186,-1.2534
1984,10,1,3,185,-1.4100
1984,10,1,4,229,-2.6966
1984,10,1,5,256,-1.8879
1984,10,2,1,73,-1.2255
1984,10,2,2,62,-0.8761
1984,10,2,3,85,-1.0211
1984,10,2,4,90,-0.1336
1984,10,2,5,159,-0.6183
1984,10,3,1,106,-1.5662
1984,10,3,2,130,0.2187
1984,10,3,3,110,2.3977
1984,10,3,4,126,1.1971
1984,10,3,5,124,-1.0536
1984,11,1,1,277,-2.0749
1984,11,1,2,185,-2.0534
1984,11,1,3,184,-0.6449
1984,11,1,4,223,-1.9927
1984,11,1,5,256,-3.9486
1984,11,2,1,73,0.5063
1984,11,2,2,62,0.4800
1984,11,2,3,84,-0.9998
1984,11,2,4,89,-0.4403
1984,11,2,5,160,-2.6421
1984,11,3,1,106,0.9810
1984,11,3,2,130,-0.4470
1984,11,3,3,109,-1.6721
1984,11,3,4,126,-0.8261
1984,11,3,5,122,-3.8279
1984,12,1,1,275,-0.1483
1984,12,1,2,184,0.0269
1984,12,1,3,181,1.1522
1984,12,1,4,222,1.1322
1984,12,1,5,253,1.8817
1984,12,2,1,73,0.4692
1984,12,2,2,62,1.4068
1984,12,2,3,84,1.4085
1984,12,2,4,89,4.0618
1984,12,2,5,158,2.6775
1984,12,3,1,105,1.7050
1984,12,3,2,129,1.7369
1984,12,3,3,106,2.1466
1984,12,3,4,126,2.4086
1984,12,3,5,122,3.4122
1985,1,1,1,276,10.1559
1985,1,1,2,184,10.1408
1985,1,1,3,179,9.5624
1985,1,1,4,221,11.6293
1985,1,1,5,252,13.6956
1985,1,2,1,73,7.6979
1985,1,2,2,61,8.2163
1985,1,2,3,84,10.8359
1985,1,2,4,89,9.4660
1985,1,2,5,158,13.5042
1985,1,3,1,105,5.5802
1985,1,3,2,129,5.7907
1985,1,3,3,106,6.4246
1985,1,3,4,124,9.8029
1985,1,3,5,122,10.8076
1985,2,1,1,274,3.3599
1985,2,1,2,182,3.1981
1985,2,1,3,177,2.2411
1985,2,1,4,221,3.8862
1985,2,1,5,248,4.2618
1985,2,2,1,72,0.9582
1985,2,2,2,61,0.7193
1985,2,2,3,84,1.9621
1985,2,2,4,87,2.2327
1985,2,2,5,157,2.6873
1985,2,3,1,105,2.0355
1985,2,3,2,129,2.1696
1985,2,3,3,106,1.8576
1985,2,3,4,122,0.9277
1985,2,3,5,122,0.6298
1985,3,1,1,270,-1.0297
1985,3,1,2,180,-1.1863
1985,3,1,3,174,-0.7256
1985,3,1,4,219,-2.1438
1985,3,1,5,247,-2.3901
1985,3,2,1,72,2.0616
1985,3,2,2,59,-2.0534
1985,3,2,3,84,-1.5656
1985,3,2,4,85,-2.3626
1985,3,2,5,157,-2.4701
1985,3,3,1,105,1.0890
1985,3,3,2,128,1.6365
1985,3,3,3,106,1.0487
1985,3,3,4,121,-1.6169
1985,3,3,5,122,-1.9553
1985,4,1,1,267,-0.0196
1985,4,1,2,179,-0.1928
1985,4,1,3,173,0.4508
1985,4,1,4,219,-1.7271
1985,4,1,5,244,-2.2115
1985,4,2,1,72,-0.5082
1985,4,2,2,59,-0.5427
1985,4,2,3,84,-1.5558
1985,4,2,4,85,-0.5644
1985,4,2,5,156,-2.1125
1985,4,3,1,105,2.0369
1985,4,3,2,127,-0.0217
1985,4,3,3,106,-2.7129
1985,4,3,4,121,-0.8345
1985,4,3,5,122,-2.7527
1985,5,1,1,266,1.3078
1985,5,1,2,179,3.4584
1985,5,1,3,171,3.3986
1985,5,1,4,216,3.6714
1985,5,1,5,241,4.5183
1985,5,2,1,72,1.5382
1985,5,2,2,59,4.6402
1985,5,2,3,84,2.6037
1985,5,2,4,85,3.6494
1985,5,2,5,155,6.5563
1985,5,3,1,105,4.5107
1985,5,3,2,127,5.5024
1985,5,3,3,106,6.2763
1985,5,3,4,121,6.3899
1985,5,3,5,122,7.4715
1985,6,1,1,262,-0.0344
1985,6,1,2,178,1.5683
1985,6,1,3,171,-0.0034
1985,6,1,4,211,0.5885
1985,6,1,5,240,0.5991
1985,6,2,1,70,1.5288
1985,6,2,2,58,0.1823
1985,6,2,3,83,2.0877
1985,6,2,4,84,1.6794
1985,6,2,5,154,1.3906
1985,6,3,1,104,1.9021
1985,6,3,2,127,1.3601
1985,6,3,3,105,3.0394
1985,6,3,4,121,0.3076
1985,6,3,5,122,2.0779
1985,7,1,1,357,3.3466
1985,7,1,2,200,2.0700
1985,7,1,3,175,1.9636
1985,7,1,4,212,4.0095
1985,7,1,5,201,1.8283
1985,7,2,1,72,2.8012
1985,7,2,2,78,0.2758
1985,7,2,3,87,2.4868
1985,7,2,4,103,3.5024
1985,7,2,5,118,2.4011
1985,7,3,1,86,1.3049
1985,7,3,2,116,-0.3953
1985,7,3,3,114,-0.9554
1985,7,3,4,124,-1.4378
1985,7,3,5,168,0.7644
1985,8,1,1,355,-0.6307
1985,8,1,2,197,0.3956
1985,8,1,3,175,-0.8978
1985,8,1,4,210,-0.1379
1985,8,1,5,197,-2.6190
1985,8,2,1,72,0.2773
1985,8,2,2,78,-0.9150
1985,8,2,3,86,0.8716
1985,8,2,4,103,-0.7053
1985,8,2,5,118,-2.3351
1985,8,3,1,86,0.8581
1985,8,3,2,115,0.1626
1985,8,3,3,114,0.2847
1985,8,3,4,124,-0.3314
1985,8,3,5,168,-1.4871
1985,9,1,1,350,-5.0401
1985,9,1,2,196,-3.8952
1985,9,1,3,172,-3.5014
1985,9,1,4,210,-4.9110
1985,9,1,5,196,-5.6913
1985,9,2,1,71,-6.2489
1985,9,2,2,78,-4.2458
1985,9,2,3,85,-4.1390
1985,9,2,4,103,-4.6767
1985,9,2,5,118,-6.5844
1985,9,3,1,86,-3.0341
1985,9,3,2,115,-3.7781
1985,9,3,3,113,-1.8658
1985,9,3,4,124,-3.0278
1985,9,3,5,167,-3.8553
1985,10,1,1,347,2.2562
1985,10,1,2,193,2.6368
1985,10,1,3,172,3.8374
1985,10,1,4,208,1.7914
1985,10,1,5,196,1.1643
1985,10,2,1,71,1.3364
1985,10,2,2,77,2.3947
1985,10,2,3,85,5.5665
1985,10,2,4,103,3.0218
1985,10,2,5,118,4.9739
1985,10,3,1,86,4.4214
1985,10,3,2,114,4.8387
1985,10,3,3,111,4.2231
1985,10,3,4,124,4.3370
1985,10,3,5,165,3.5262
1985,11,1,1,342,4.9634
1985,11,1,2,191,5.8033
1985,11,1,3,170,5.5934
1985,11,1,4,206,6.2587
1985,11,1,5,194,6.0427
1985,11,2,1,70,4.5837
1985,11,2,2,77,6.0412
1985,11,2,3,85,5.3070
1985,11,2,4,102,7.3442
1985,11,2,5,117,7.3009
1985,11,3,1,86,2.9593
1985,11,3,2,113,4.8024
1985,11,3,3,111,5.5652
1985,11,3,4,124,8.8963
1985,11,3,5,164,9.3674
1985,12,1,1,340,0.9273
1985,12,1,2,190,3.5718
1985,12,1,3,169,5.1912
1985,12,1,4,207,4.4957
1985,12,1,5,194,5.7243
1985,12,2,1,69,-0.2488
1985,12,2,2,77,4.2688
1985,12,2,3,83,4.3152
1985,12,2,4,101,5.3199
1985,12,2,5,116,4.9274
1985,12,3,1,86,0.5445
1985,12,3,2,113,2.8123
1985,12,3,3,109,4.9158
1985,12,3,4,124,4.8809
1985,12,3,5,164,6.2411
1986,1,1,1,336,1.7148
1986,1,1,2,188,1.3213
1986,1,1,3,167,2.0920
1986,1,1,4,207,1.4507
1986,1,1,5,192,0.2576
1986,1,2,1,69,-0.6844
1986,1,2,2,77,-1.0034
1986,1,2,3,80,2.5179
1986,1,2,4,100,1.6815
1986,1,2,5,116,2.3495
1986,1,3,1,85,-1.6920
1986,1,3,2,112,1.8624
1986,1,3,3,109,2.3587
1986,1,3,4,124,-0.7700
1986,1,3,5,162,0.1555
1986,2,1,1,334,4.4901
1986,2,1,2,186,8.8650
1986,2,1,3,167,6.5505
1986,2,1,4,208,6.4049
1986,2,1,5,191,6.9487
1986,2,2,1,69,1.3327
1986,2,2,2,77,7.8837
1986,2,2,3,80,5.2130
1986,2,2,4,99,8.1781
1986,2,2,5,114,9.8017
1986,2,3,1,85,3.8346
1986,2,3,2,112,8.4699
1986,2,3,3,108,7.4744
1986,2,3,4,123,8.9022
1986,2,3,5,162,8.0064
1986,3,1,1,334,3.6742
1986,3,1,2,185,4.8506
1986,3,1,3,167,5.5972
1986,3,1,4,206,5.3994
1986,3,1,5,190,4.7008
1986,3,2,1,69,3.9838
1986,3,2,2,77,4.9907
1986,3,2,3,80,7.5277
1986,3,2,4,98,6.4814
1986,3,2,5,114,5.2579
1986,3,3,1,85,1.6607
1986,3,3,2,112,3.3405
1986,3,3,3,108,6.1068
1986,3,3,4,122,6.7037
1986,3,3,5,161,6.0035
1986,4,1,1,331,2.0320
1986,4,1,2,184,0.7854
1986,4,1,3,164,-0.2764
1986,4,1,4,205,1.1691
1986,4,1,5,187,2.2946
1986,4,2,1,69,-2.2582
1986,4,2,2,77,0.9534
1986,4,2,3,80,-0.1133
1986,4,2,4,98,0.9191
1986,4,2,5,113,0.7863
1986,4,3,1,85,-1.4401
1986,4,3,2,111,-2.9516
1986,4,3,3,108,-1.7106
1986,4,3,4,122,0.8021
1986,4,3,5,161,0.6134
1986,5,1,1,328,3.6423
1986,5,1,2,184,3.2325
1986,5,1,3,161,4.8828
1986,5,1,4,204,3.2264
1986,5,1,5,185,4.7900
1986,5,2,1,69,1.3045
1986,5,2,2,77,4.6636
1986,5,2,3,79,4.5721
1986,5,2,4,98,4.3232
1986,5,2,5,112,5.1075
1986,5,3,1,83,6.2194
1986,5,3,2,110,4.7889
1986,5,3,3,107,4.9309
1986,5,3,4,120,5.5298
1986,5,3,5,161,5.1295
1986,6,1,1,324,-0.3416
1986,6,1,2,183,1.0315
1986,6,1,3,161,0.6335
1986,6,1,4,204,-0.0718
1986,6,1,5,184,0.8038
1986,6,2,1,69,-1.1270
1986,6,2,2,77,1.1745
1986,6,2,3,79,-0.5998
1986,6,2,4,97,-0.4145
1986,6,2,5,112,1.5843
1986,6,3,1,83,-2.4554
1986,6,3,2,109,1.0466
1986,6,3,3,107,2.2578
1986,6,3,4,118,2.1238
1986,6,3,5,160,2.0614
1986,7,1,1,399,-8.9700
1986,7,1,2,194,-6.7127
1986,7,1,3,207,-6.0026
1986,7,1,4,187,-7.5581
1986,7,1,5,157,-10.1030
1986,7,2,1,65,-7.3491
1986,7,2,2,90,-6.8047
1986,7,2,3,101,-9.4630
1986,7,2,4,98,-10.1874
1986,7,2,5,105,-10.4397
1986,7,3,1,87,-4.8742
1986,7,3,2,104,-0.5062
1986,7,3,3,93,-4.2846
1986,7,3,4,129,-6.9350
1986,7,3,5,174,-7.5577
1986,8,1,1,395,1.3920
1986,8,1,2,192,2.0340
1986,8,1,3,204,2.8874
1986,8,1,4,185,1.5364
1986,8,1,5,154,0.8609
1986,8,2,1,65,8.3321
1986,8,2,2,90,6.6337
1986,8,2,3,101,3.5691
1986,8,2,4,98,4.8673
1986,8,2,5,105,1.2088
1986,8,3,1,87,12.9795
1986,8,3,2,104,9.9322
1986,8,3,3,93,7.2523
1986,8,3,4,129,5.9030
1986,8,3,5,173,3.5030
1986,9,1,1,389,-3.3422
1986,9,1,2,190,-4.7509
1986,9,1,3,204,-3.9344
1986,9,1,4,185,-5.0209
1986,9,1,5,153,-6.6947
1986,9,2,1,65,-3.5650
1986,9,2,2,90,-4.5000
1986,9,2,3,100,-3.7243
1986,9,2,4,97,-5.6922
1986,9,2,5,105,-7.0912
1986,9,3,1,87,-3.3482
1986,9,3,2,104,-6.4769
1986,9,3,3,92,-6.4297
1986,9,3,4,128,-8.7917
1986,9,3,5,172,-10.0301
1986,10,1,1,387,1.3189
1986,10,1,2,189,3.0433
1986,10,1,3,204,1.6062
1986,10,1,4,182,4.3303
1986,10,1,5,152,1.4565
1986,10,2,1,65,3.8374
1986,10,2,2,89,4.9146
1986,10,2,3,98,3.6286
1986,10,2,4,97,4.0877
1986,10,2,5,104,3.4102
1986,10,3,1,87,4.8740
1986,10,3,2,103,5.9223
1986,10,3,3,91,6.4617
1986,10,3,4,128,7.3568
1986,10,3,5,172,5.4679
1986,11,1,1,380,1.8937
1986,11,1,2,188,0.6419
1986,11,1,3,201,0.8259
1986,11,1,4,180,0.6077
1986,11,1,5,150,-0.5708
1986,11,2,1,65,0.8875
1986,11,2,2,89,-0.0806
1986,11,2,3,97,1.3251
1986,11,2,4,96,1.3537
1986,11,2,5,104,1.8201
1986,11,3,1,87,1.8965
1986,11,3,2,103,1.4508
1986,11,3,3,87,2.9878
1986,11,3,4,127,3.9699
1986,11,3,5,172,2.0305
1986,12,1,1,377,-2.0572
1986,12,1,2,185,-1.9424
1986,12,1,3,197,-0.7661
1986,12,1,4,179,-1.6774
1986,12,1,5,148,-3.0525
1986,12,2,1,64,0.4593
1986,12,2,2,89,-3.5707
1986,12,2,3,95,-3.5924
1986,12,2,4,96,-2.0142
1986,12,2,5,104,-1.6911
1986,12,3,1,87,-2.7400
1986,12,3,2,102,-3.1476
1986,12,3,3,86,-3.2113
1986,12,3,4,127,-2.1281
1986,12,3,5,171,-2.8398
1987,1,1,1,365,11.0521
1987,1,1,2,182,7.4317
1987,1,1,3,193,9.1502
1987,1,1,4,177,10.5716
1987,1,1,5,148,12.4251
1987,1,2,1,63,11.1652
1987,1,2,2,88,13.2351
1987,1,2,3,92,10.8858
1987,1,2,4,93,12.2585
1987,1,2,5,104,10.9870
1987,1,3,1,86,12.7252
1987,1,3,2,101,14.6803
1987,1,3,3,84,13.4905
1987,1,3,4,125,14.0499
1987,1,3,5,170,12.8865
1987,2,1,1,363,6.3906
1987,2,1,2,182,6.8631
1987,2,1,3,193,7.6287
1987,2,1,4,177,7.7612
1987,2,1,5,146,11.6055
1987,2,2,1,61,3.5349
1987,2,2,2,88,5.8176
1987,2,2,3,92,6.5119
1987,2,2,4,91,7.9243
1987,2,2,5,103,6.9450
1987,2,3,1,86,0.1344
1987,2,3,2,101,0.8087
1987,2,3,3,83,5.3513
1987,2,3,4,125,3.9377
1987,2,3,5,169,8.4183
1987,3,1,1,361,5.0518
1987,3,1,2,181,4.9775
1987,3,1,3,192,2.3371
1987,3,1,4,177,3.2411
1987,3,1,5,145,0.2962
1987,3,2,1,61,3.9752
1987,3,2,2,88,2.6420
1987,3,2,3,92,1.4195
1987,3,2,4,90,2.8271
1987,3,2,5,103,-0.2090
1987,3,3,1,86,6.9875
1987,3,3,2,101,3.5393
1987,3,3,3,83,1.6431
1987,3,3,4,123,2.4494
1987,3,3,5,169,1.9441
1987,4,1,1,355,-1.1472
1987,4,1,2,180,-3.0465
1987,4,1,3,189,-1.8798
1987,4,1,4,174,-2.1131
1987,4,1,5,144,-2.4246
1987,4,2,1,61,-2.7825
1987,4,2,2,88,-1.9334
1987,4,2,3,92,-2.8946
1987,4,2,4,90,-2.5509
1987,4,2,5,103,-4.9102
1987,4,3,1,86,0.1275
1987,4,3,2,100,-0.4048
1987,4,3,3,83,1.1934
1987,4,3,4,123,-0.7583
1987,4,3,5,169,-1.6089
1987,5,1,1,351,3.5210
1987,5,1,2,177,-0.1779
1987,5,1,3,189,-0.4158
1987,5,1,4,172,-1.0469
1987,5,1,5,144,-0.5501
1987,5,2,1,60,2.4962
1987,5,2,2,88,-0.9124
1987,5,2,3,92,1.7144
1987,5,2,4,90,0.7667
1987,5,2,5,102,0.4289
1987,5,3,1,84,1.0910
1987,5,3,2,100,-0.4640
1987,5,3,3,83,-0.2496
1987,5,3,4,123,1.1945
1987,5,3,5,169,1.7849
1987,6,1,1,351,4.6513
1987,6,1,2,177,2.1392
1987,6,1,3,188,2.3255
1987,6,1,4,172,2.0897
1987,6,1,5,143,-0.3184
1987,6,2,1,59,3.9808
1987,6,2,2,88,2.8439
1987,6,2,3,91,2.1688
1987,6,2,4,89,5.2187
1987,6,2,5,102,4.5267
1987,6,3,1,84,3.8202
1987,6,3,2,100,5.0828
1987,6,3,3,83,4.5606
1987,6,3,4,123,4.9674
1987,6,3,5,169,4.9855
1987,7,1,1,494,6.4052
1987,7,1,2,240,3.8342
1987,7,1,3,168,3.3993
1987,7,1,4,165,2.9195
1987,7,1,5,154,3.6131
1987,7,2,1,82,5.4206
1987,7,2,2,77,4.0909
1987,7,2,3,99,3.9352
1987,7,2,4,74,5.6927
1987,7,2,5,95,3.1731
1987,7,3,1,68,5.5691
1987,7,3,2,99,4.5416
1987,7,3,3,98,3.8732
1987,7,3,4,134,4.5001
1987,7,3,5,172,6.0249
1987,8,1,1,488,0.7555
1987,8,1,2,238,2.1615
1987,8,1,3,167,3.6755
1987,8,1,4,163,3.8696
1987,8,1,5,153,2.0079
1987,8,2,1,82,3.3532
1987,8,2,2,76,2.7943
1987,8,2,3,97,2.3445
1987,8,2,4,74,5.2103
1987,8,2,5,94,3.1476
1987,8,3,1,68,-0.4464
1987,8,3,2,99,2.7629
1987,8,3,3,98,3.9465
1987,8,3,4,132,5.2606
1987,8,3,5,172,3.9931
1987,9,1,1,486,0.0294
1987,9,1,2,238,-0.3156
1987,9,1,3,167,-0.8412
1987,9,1,4,161,-1.3910
1987,9,1,5,152,-1.6100
1987,9,2,1,81,-1.0075
1987,9,2,2,75,-0.1003
1987,9,2,3,97,-1.2631
1987,9,2,4,74,-3.1784
1987,9,2,5,94,-1.3970
1987,9,3,1,68,-2.8086
1987,9,3,2,99,-1.4238
1987,9,3,3,97,-2.3854
1987,9,3,4,132,-2.0432
1987,9,3,5,171,-3.0837
1987,10,1,1,481,-31.5096
1987,10,1,2,238,-26.3840
1987,10,1,3,166,-28.4503
1987,10,1,4,161,-28.2891
1987,10,1,5,150,-33.9527
1987,10,2,1,81,-31.2386
1987,10,2,2,74,-25.3053
1987,10,2,3,95,-24.6274
1987,10,2,4,74,-27.0812
1987,10,2,5,94,-31.3327
1987,10,3,1,68,-23.7505
1987,10,3,2,98,-18.8250
1987,10,3,3,97,-19.9427
1987,10,3,4,132,-23.3765
1987,10,3,5,170,-21.6757
1987,11,1,1,475,-3.4426
1987,11,1,2,234,-3.5156
1987,11,1,3,166,-3.1931
1987,11,1,4,160,-3.8096
1987,11,1,5,149,-6.6508
1987,11,2,1,81,-3.9267
1987,11,2,2,74,-2.2227
1987,11,2,3,95,-0.6322
1987,11,2,4,72,-1.6424
1987,11,2,5,93,-4.4594
1987,11,3,1,68,-5.5430
1987,11,3,2,97,-4.7054
1987,11,3,3,97,-7.3621
1987,11,3,4,132,-8.1378
1987,11,3,5,168,-9.3344
1987,12,1,1,468,3.9212
1987,12,1,2,232,7.7151
1987,12,1,3,166,7.3751
1987,12,1,4,159,5.2130
1987,12,1,5,149,4.7694
1987,12,2,1,81,6.1330
1987,12,2,2,74,7.8919
1987,12,2,3,94,6.5242
1987,12,2,4,70,9.5936
1987,12,2,5,92,11.4345
1987,12,3,1,68,9.2975
1987,12,3,2,95,5.0080
1987,12,3,3,97,7.2223
1987,12,3,4,132,9.1681
1987,12,3,5,168,8.1468
1988,1,1,1,463,6.5721
1988,1,1,2,232,5.2327
1988,1,1,3,163,1.7035
1988,1,1,4,158,4.0405
1988,1,1,5,149,6.5926
1988,1,2,1,81,4.1534
1988,1,2,2,72,6.4765
1988,1,2,3,92,2.9187
1988,1,2,4,70,0.3419
1988,1,2,5,92,0.9410
1988,1,3,1,68,5.3196
1988,1,3,2,95,5.9331
1988,1,3,3,96,5.5594
1988,1,3,4,132,0.5888
1988,1,3,5,168,3.5165
1988,2,1,1,456,8.6273
1988,2,1,2,229,8.6133
