year,month,rank_ME,rank_BMq_12,nstocks,ret_vw
1971,9,3,1,254,0.5722
1971,9,3,2,252,-0.6780
1971,9,3,3,246,-1.8636
1971,9,3,4,194,-1.8780
1971,9,3,5,88,-2.6313
1971,10,1,1,189,-6.7553
1971,10,1,2,320,-7.3804
1971,10,1,3,397,-6.1204
1971,10,1,4,417,-4.9931
1971,10,1,5,444,-6.7961
1971,10,2,1,170,-5.8023
1971,10,2,2,184,-5.2752
1971,10,2,3,199,-5.1467
1971,10,2,4,175,-3.0868
1971,10,2,5,127,-7.8496
1971,10,3,1,257,-3.3057
1971,10,3,2,246,-5.0344
1971,10,3,3,245,-4.0912
1971,10,3,4,190,-3.9755
1971,10,3,5,88,-5.0361
1971,11,1,1,188,-3.4075
1971,11,1,2,321,-4.1892
1971,11,1,3,401,-3.8146
1971,11,1,4,420,-4.6842
1971,11,1,5,449,-4.7486
1971,11,2,1,174,-0.4792
1971,11,2,2,184,-2.0152
1971,11,2,3,202,-2.1470
1971,11,2,4,179,-2.6237
1971,11,2,5,131,-3.6646
1971,11,3,1,262,1.1416
1971,11,3,2,246,0.1186
1971,11,3,3,247,-0.8427
1971,11,3,4,198,-1.0789
1971,11,3,5,91,-1.8868
1971,12,1,1,189,14.7261
1971,12,1,2,319,13.1661
1971,12,1,3,401,12.8367
1971,12,1,4,408,12.1278
1971,12,1,5,449,12.6346
1971,12,2,1,169,13.1304
1971,12,2,2,185,12.9584
1971,12,2,3,205,12.0192
1971,12,2,4,179,11.2889
1971,12,2,5,133,12.9829
1971,12,3,1,258,9.5225
1971,12,3,2,241,7.3729
1971,12,3,3,244,8.8618
1971,12,3,4,196,9.5044
1971,12,3,5,91,9.9613
1972,1,1,1,195,13.8925
1972,1,1,2,315,13.8587
1972,1,1,3,388,11.9166
1972,1,1,4,398,11.2735
1972,1,1,5,441,15.0049
1972,1,2,1,170,9.8024
1972,1,2,2,187,6.4163
1972,1,2,3,201,5.8464
1972,1,2,4,180,4.3096
1972,1,2,5,133,10.1072
1972,1,3,1,256,2.8256
1972,1,3,2,238,1.9213
1972,1,3,3,235,0.8202
1972,1,3,4,194,1.0022
1972,1,3,5,89,6.1242
1972,2,1,1,199,4.8926
1972,2,1,2,322,4.1925
1972,2,1,3,392,4.9561
1972,2,1,4,394,4.9140
1972,2,1,5,442,3.6210
1972,2,2,1,175,4.4111
1972,2,2,2,186,5.1216
1972,2,2,3,194,3.3498
1972,2,2,4,182,1.0986
1972,2,2,5,135,2.9112
1972,2,3,1,257,5.5060
1972,2,3,2,231,1.9284
1972,2,3,3,232,1.1292
1972,2,3,4,194,1.5358
1972,2,3,5,90,0.1214
1972,3,1,1,196,1.2726
1972,3,1,2,318,-0.4513
1972,3,1,3,389,-0.7895
1972,3,1,4,394,-0.6977
1972,3,1,5,428,-1.0784
1972,3,2,1,169,1.7202
1972,3,2,2,180,1.7784
1972,3,2,3,188,-1.0725
1972,3,2,4,178,-0.2345
1972,3,2,5,131,-1.6081
1972,3,3,1,256,2.4328
1972,3,3,2,229,1.3491
1972,3,3,3,232,-2.1508
1972,3,3,4,194,-1.8401
1972,3,3,5,89,0.3993
1972,4,1,1,187,0.3666
1972,4,1,2,311,-0.9330
1972,4,1,3,378,0.9807
1972,4,1,4,396,1.3046
1972,4,1,5,419,-0.1531
1972,4,2,1,162,1.2552
1972,4,2,2,178,0.1365
1972,4,2,3,184,2.1704
1972,4,2,4,174,-0.1979
1972,4,2,5,128,0.9380
1972,4,3,1,254,1.6998
1972,4,3,2,222,-1.1497
1972,4,3,3,226,-0.6726
1972,4,3,4,193,-0.2627
1972,4,3,5,87,0.7755
1972,5,1,1,192,-1.8981
1972,5,1,2,322,-2.5261
1972,5,1,3,394,-2.4073
1972,5,1,4,408,-2.8157
1972,5,1,5,423,-2.1603
1972,5,2,1,167,0.4869
1972,5,2,2,187,-1.4538
1972,5,2,3,188,-1.8374
1972,5,2,4,172,-2.5161
1972,5,2,5,133,-2.4846
1972,5,3,1,259,4.1696
1972,5,3,2,224,-0.9669
1972,5,3,3,228,1.6629
1972,5,3,4,198,0.0241
1972,5,3,5,91,-2.3888
1972,6,1,1,186,-4.1695
1972,6,1,2,321,-3.0639
1972,6,1,3,413,-3.8205
1972,6,1,4,412,-4.4071
1972,6,1,5,426,-3.3669
1972,6,2,1,175,-3.8664
1972,6,2,2,189,-2.5237
1972,6,2,3,193,-2.3620
1972,6,2,4,178,-3.7004
1972,6,2,5,133,-2.1643
1972,6,3,1,261,-0.6834
1972,6,3,2,230,-3.1207
1972,6,3,3,228,-3.4393
1972,6,3,4,202,-2.9004
1972,6,3,5,91,-4.6959
1972,7,1,1,177,-5.7999
1972,7,1,2,321,-4.7352
1972,7,1,3,393,-4.4122
1972,7,1,4,410,-3.7224
1972,7,1,5,418,-2.6277
1972,7,2,1,178,-4.1405
1972,7,2,2,185,-3.0544
1972,7,2,3,192,-3.5839
1972,7,2,4,178,-0.6866
1972,7,2,5,135,-1.6940
1972,7,3,1,259,0.9854
1972,7,3,2,234,-2.6081
1972,7,3,3,223,-1.5027
1972,7,3,4,196,-0.9937
1972,7,3,5,91,-0.8785
1972,8,1,1,179,-2.2957
1972,8,1,2,332,-0.3791
1972,8,1,3,396,-0.6281
1972,8,1,4,417,0.8469
1972,8,1,5,420,1.7004
1972,8,2,1,177,-1.8722
1972,8,2,2,195,1.2190
1972,8,2,3,194,2.4316
1972,8,2,4,180,2.7771
1972,8,2,5,139,4.9322
1972,8,3,1,263,0.7196
1972,8,3,2,237,4.7420
1972,8,3,3,232,6.4463
1972,8,3,4,194,8.2420
1972,8,3,5,94,6.5455
1972,9,1,1,175,-4.4735
1972,9,1,2,338,-4.8395
1972,9,1,3,390,-4.3347
1972,9,1,4,430,-4.0199
1972,9,1,5,427,-4.3588
1972,9,2,1,177,-2.1678
1972,9,2,2,203,-3.0984
1972,9,2,3,191,-1.9360
1972,9,2,4,185,-1.5152
1972,9,2,5,134,-3.8416
1972,9,3,1,264,-0.1554
1972,9,3,2,239,-2.1287
1972,9,3,3,235,-1.2874
1972,9,3,4,187,-0.8245
1972,9,3,5,92,-2.2141
1972,10,1,1,168,-5.1677
1972,10,1,2,333,-2.7130
1972,10,1,3,387,-2.5160
1972,10,1,4,429,-2.7299
1972,10,1,5,430,-1.6882
1972,10,2,1,174,-2.0783
1972,10,2,2,202,-0.9464
1972,10,2,3,191,-1.3236
1972,10,2,4,184,0.8601
1972,10,2,5,133,-1.2803
1972,10,3,1,259,0.6092
1972,10,3,2,237,-0.7904
1972,10,3,3,234,1.9515
1972,10,3,4,188,2.6337
1972,10,3,5,91,0.6092
1972,11,1,1,167,0.7516
1972,11,1,2,332,3.3940
1972,11,1,3,381,4.9462
1972,11,1,4,447,5.9965
1972,11,1,5,437,6.7738
1972,11,2,1,177,2.3768
1972,11,2,2,207,3.6741
1972,11,2,3,190,6.8294
1972,11,2,4,190,7.1874
1972,11,2,5,134,9.4317
1972,11,3,1,267,2.0827
1972,11,3,2,241,7.9147
1972,11,3,3,235,7.8745
1972,11,3,4,187,8.1569
1972,11,3,5,91,11.1664
1972,12,1,1,157,-1.9243
1972,12,1,2,327,-2.3795
1972,12,1,3,376,-3.3699
1972,12,1,4,437,-2.3955
1972,12,1,5,434,-2.1019
1972,12,2,1,170,1.5110
1972,12,2,2,200,-0.5627
1972,12,2,3,170,-0.8950
1972,12,2,4,181,-1.1833
1972,12,2,5,135,-2.8718
1972,12,3,1,257,3.6916
1972,12,3,2,231,-0.5933
1972,12,3,3,228,-1.4869
1972,12,3,4,177,-1.0614
1972,12,3,5,90,-1.8439
1973,1,1,1,157,-8.0899
1973,1,1,2,333,-5.6077
1973,1,1,3,379,-3.5996
1973,1,1,4,449,-3.4139
1973,1,1,5,438,-2.0867
1973,1,2,1,162,-7.9929
1973,1,2,2,203,-7.2206
1973,1,2,3,181,-5.0748
1973,1,2,4,182,-4.1518
1973,1,2,5,132,-4.9852
1973,1,3,1,258,-2.1696
1973,1,3,2,237,-5.4408
1973,1,3,3,235,-2.5877
1973,1,3,4,177,-2.3495
1973,1,3,5,88,-2.2953
1973,2,1,1,165,-12.4136
1973,2,1,2,338,-10.3184
1973,2,1,3,387,-8.6329
1973,2,1,4,461,-7.2244
1973,2,1,5,448,-6.4825
1973,2,2,1,166,-12.3730
1973,2,2,2,213,-9.2066
1973,2,2,3,190,-8.4122
1973,2,2,4,184,-4.9583
1973,2,2,5,136,-5.2515
1973,2,3,1,270,-3.0134
1973,2,3,2,246,-4.4024
1973,2,3,3,240,-4.7377
1973,2,3,4,183,-5.2811
1973,2,3,5,90,-4.1951
1973,3,1,1,161,-4.6161
1973,3,1,2,342,-3.9137
1973,3,1,3,393,-3.3484
1973,3,1,4,464,-2.4058
1973,3,1,5,453,-1.1522
1973,3,2,1,172,-3.6903
1973,3,2,2,215,-5.0006
1973,3,2,3,201,-3.5812
1973,3,2,4,189,-1.8665
1973,3,2,5,136,-0.9316
1973,3,3,1,273,-0.8490
1973,3,3,2,250,-1.9404
1973,3,3,3,245,-0.1918
1973,3,3,4,185,0.1843
1973,3,3,5,89,1.1456
1973,4,1,1,158,-11.7983
1973,4,1,2,344,-9.4940
1973,4,1,3,406,-7.1865
1973,4,1,4,470,-6.6934
1973,4,1,5,455,-4.9154
1973,4,2,1,167,-11.8711
1973,4,2,2,222,-7.9610
1973,4,2,3,206,-6.2056
1973,4,2,4,201,-4.6266
1973,4,2,5,136,-4.1401
1973,4,3,1,279,-5.8946
1973,4,3,2,259,-4.2804
1973,4,3,3,248,-2.6477
1973,4,3,4,187,-1.6312
1973,4,3,5,89,-2.9962
1973,5,1,1,178,-11.3516
1973,5,1,2,366,-10.5438
1973,5,1,3,428,-9.3904
1973,5,1,4,518,-9.3935
1973,5,1,5,496,-8.3932
1973,5,2,1,185,-9.7868
1973,5,2,2,255,-8.3567
1973,5,2,3,231,-7.8027
1973,5,2,4,218,-5.5087
1973,5,2,5,145,-9.3335
1973,5,3,1,329,-0.5153
1973,5,3,2,291,-2.8157
1973,5,3,3,259,-1.9954
1973,5,3,4,206,-3.4099
1973,5,3,5,88,-4.6991
1973,6,1,1,171,-5.4871
1973,6,1,2,372,-5.4756
1973,6,1,3,442,-3.1755
1973,6,1,4,553,-3.7581
1973,6,1,5,512,-2.8181
1973,6,2,1,183,-6.3177
1973,6,2,2,259,-4.8079
1973,6,2,3,242,-3.6979
1973,6,2,4,224,-2.7261
1973,6,2,5,149,-2.0275
1973,6,3,1,329,-0.6533
1973,6,3,2,304,-1.4542
1973,6,3,3,281,-1.1342
1973,6,3,4,210,-2.0052
1973,6,3,5,89,-3.3397
1973,7,1,1,169,19.9253
1973,7,1,2,366,16.1657
1973,7,1,3,460,13.2208
1973,7,1,4,555,12.6345
1973,7,1,5,519,11.9308
1973,7,2,1,174,18.4954
1973,7,2,2,260,12.7391
1973,7,2,3,250,10.1084
1973,7,2,4,226,7.2520
1973,7,2,5,149,10.1186
1973,7,3,1,336,5.9585
1973,7,3,2,311,4.4775
1973,7,3,3,285,2.2945
1973,7,3,4,204,4.0394
1973,7,3,5,87,6.4645
1973,8,1,1,172,-6.4720
1973,8,1,2,369,-7.4560
1973,8,1,3,468,-6.5219
1973,8,1,4,551,-6.2320
1973,8,1,5,530,-5.3547
1973,8,2,1,173,-1.8498
1973,8,2,2,250,-3.4619
1973,8,2,3,253,-5.0608
1973,8,2,4,235,-3.6604
1973,8,2,5,149,-3.1608
1973,8,3,1,340,-3.5492
1973,8,3,2,318,-3.2218
1973,8,3,3,289,-2.6795
1973,8,3,4,200,-1.5405
1973,8,3,5,80,-0.7617
1973,9,1,1,173,13.6304
1973,9,1,2,365,11.1386
1973,9,1,3,471,9.7630
1973,9,1,4,561,7.5461
1973,9,1,5,540,8.5596
1973,9,2,1,174,11.9001
1973,9,2,2,250,10.8014
1973,9,2,3,259,10.3729
1973,9,2,4,239,11.1323
1973,9,2,5,152,11.5726
1973,9,3,1,342,0.8931
1973,9,3,2,321,8.0815
1973,9,3,3,291,9.3069
1973,9,3,4,202,10.3129
1973,9,3,5,80,12.6447
1973,10,1,1,161,1.5744
1973,10,1,2,364,0.4455
1973,10,1,3,460,0.8654
1973,10,1,4,565,-0.4147
1973,10,1,5,562,0.6503
1973,10,2,1,168,-0.2117
1973,10,2,2,245,-0.1538
1973,10,2,3,252,0.9189
1973,10,2,4,243,0.7867
1973,10,2,5,153,0.5467
1973,10,3,1,345,0.8664
1973,10,3,2,318,-0.6406
1973,10,3,3,283,-0.0564
1973,10,3,4,196,-1.3639
1973,10,3,5,79,2.9317
1973,11,1,1,161,-22.4396
1973,11,1,2,356,-20.9059
1973,11,1,3,459,-19.4492
1973,11,1,4,574,-19.2488
1973,11,1,5,572,-19.3220
1973,11,2,1,179,-21.3926
1973,11,2,2,255,-20.1440
1973,11,2,3,263,-17.9033
1973,11,2,4,245,-16.4883
1973,11,2,5,159,-17.1228
1973,11,3,1,347,-11.1153
1973,11,3,2,318,-12.5937
1973,11,3,3,286,-11.5656
1973,11,3,4,202,-14.1008
1973,11,3,5,81,-14.3307
1973,12,1,1,157,-2.1075
1973,12,1,2,370,-4.4848
1973,12,1,3,467,-3.4865
1973,12,1,4,586,-3.8586
1973,12,1,5,591,-5.2086
1973,12,2,1,183,0.0904
1973,12,2,2,257,-2.3984
1973,12,2,3,273,-0.5368
1973,12,2,4,254,0.9435
1973,12,2,5,163,-2.2087
1973,12,3,1,369,-1.2560
1973,12,3,2,327,3.5344
1973,12,3,3,290,6.4178
1973,12,3,4,205,2.9104
1973,12,3,5,80,7.1735
1974,1,1,1,155,14.0761
1974,1,1,2,364,14.7564
1974,1,1,3,473,14.2822
1974,1,1,4,603,16.0168
1974,1,1,5,613,20.3950
1974,1,2,1,181,4.7776
1974,1,2,2,262,8.2395
1974,1,2,3,291,8.7893
1974,1,2,4,251,10.0839
1974,1,2,5,163,15.0749
1974,1,3,1,374,-1.8323
1974,1,3,2,338,-0.8692
1974,1,3,3,293,0.7812
1974,1,3,4,206,6.6633
1974,1,3,5,80,7.6636
1974,2,1,1,159,-3.1571
1974,2,1,2,364,-4.1664
1974,2,1,3,462,-1.0385
1974,2,1,4,599,0.4055
1974,2,1,5,610,0.2699
1974,2,2,1,179,-1.4320
1974,2,2,2,264,-0.3056
1974,2,2,3,294,1.0492
1974,2,2,4,251,2.6566
1974,2,2,5,163,2.5497
1974,2,3,1,376,-1.2363
1974,2,3,2,341,1.1861
1974,2,3,3,294,0.8525
1974,2,3,4,200,2.2228
1974,2,3,5,80,4.0099
1974,3,1,1,155,-0.4100
1974,3,1,2,354,1.2344
1974,3,1,3,448,0.4744
1974,3,1,4,608,0.1716
1974,3,1,5,616,2.4006
1974,3,2,1,173,-1.7735
1974,3,2,2,266,-0.9692
1974,3,2,3,291,-0.5126
1974,3,2,4,255,-0.7005
1974,3,2,5,162,-0.4551
1974,3,3,1,380,-1.3226
1974,3,3,2,340,-3.2692
1974,3,3,3,295,-2.7679
1974,3,3,4,200,-2.0469
1974,3,3,5,80,-2.7366
1974,4,1,1,153,-6.6817
1974,4,1,2,339,-5.2835
1974,4,1,3,436,-5.8000
1974,4,1,4,601,-5.6036
1974,4,1,5,611,-4.8384
1974,4,2,1,174,-7.8839
1974,4,2,2,266,-6.3735
1974,4,2,3,286,-5.9293
1974,4,2,4,257,-4.5794
1974,4,2,5,163,-3.3388
1974,4,3,1,377,-2.9738
1974,4,3,2,332,-5.1998
1974,4,3,3,292,-5.9276
1974,4,3,4,199,-3.5594
1974,4,3,5,79,-1.9046
1974,5,1,1,159,-9.0587
1974,5,1,2,353,-7.7760
1974,5,1,3,451,-7.5326
1974,5,1,4,601,-7.2674
1974,5,1,5,620,-7.4885
1974,5,2,1,182,-7.4287
1974,5,2,2,263,-7.5610
1974,5,2,3,291,-7.4589
1974,5,2,4,257,-7.2427
1974,5,2,5,167,-7.8455
1974,5,3,1,378,-1.4765
1974,5,3,2,342,-4.0492
1974,5,3,3,298,-4.7923
1974,5,3,4,197,-4.4439
1974,5,3,5,86,-4.5537
1974,6,1,1,162,-3.4911
1974,6,1,2,356,-3.1298
1974,6,1,3,460,-2.5378
1974,6,1,4,592,-2.4782
1974,6,1,5,623,-2.5068
1974,6,2,1,176,-3.0625
1974,6,2,2,259,-3.3121
1974,6,2,3,289,-2.1854
1974,6,2,4,268,-1.3174
1974,6,2,5,166,-0.8875
1974,6,3,1,384,-1.2071
1974,6,3,2,341,-1.1042
1974,6,3,3,294,-2.6771
1974,6,3,4,200,-3.9635
1974,6,3,5,87,-1.2006
1974,7,1,1,156,-5.7796
1974,7,1,2,343,-5.3636
1974,7,1,3,460,-4.7945
1974,7,1,4,585,-4.5779
1974,7,1,5,617,-2.9023
1974,7,2,1,168,-5.6218
1974,7,2,2,257,-4.9983
1974,7,2,3,283,-3.6550
1974,7,2,4,261,-3.2383
1974,7,2,5,164,-0.6354
1974,7,3,1,375,-11.1050
1974,7,3,2,338,-4.7943
1974,7,3,3,274,-1.7153
1974,7,3,4,204,-3.1126
1974,7,3,5,92,-2.1964
1974,8,1,1,152,-8.5034
1974,8,1,2,341,-7.6438
1974,8,1,3,445,-7.2041
1974,8,1,4,596,-7.1720
1974,8,1,5,628,-6.8555
1974,8,2,1,170,-9.3606
1974,8,2,2,262,-8.9776
1974,8,2,3,289,-6.8462
1974,8,2,4,267,-6.9268
1974,8,2,5,167,-5.2148
1974,8,3,1,376,-10.0696
1974,8,3,2,338,-6.3058
1974,8,3,3,279,-6.9945
1974,8,3,4,205,-7.1409
1974,8,3,5,92,-7.7365
1974,9,1,1,151,-11.5858
1974,9,1,2,337,-8.9680
1974,9,1,3,436,-7.0914
1974,9,1,4,593,-7.7830
1974,9,1,5,638,-8.0409
1974,9,2,1,170,-16.5716
1974,9,2,2,269,-8.4355
1974,9,2,3,297,-7.5951
1974,9,2,4,270,-7.6028
1974,9,2,5,171,-8.0205
1974,9,3,1,378,-15.7855
1974,9,3,2,345,-7.7957
1974,9,3,3,284,-6.3465
1974,9,3,4,204,-6.0751
1974,9,3,5,90,-8.0498
1974,10,1,1,148,17.8292
1974,10,1,2,322,9.5993
1974,10,1,3,433,6.7855
1974,10,1,4,588,7.1380
1974,10,1,5,646,7.6269
1974,10,2,1,163,16.3171
1974,10,2,2,261,10.2200
1974,10,2,3,305,7.7227
1974,10,2,4,270,8.0860
1974,10,2,5,162,8.5050
1974,10,3,1,378,21.1006
1974,10,3,2,345,13.4854
1974,10,3,3,286,12.6217
1974,10,3,4,203,8.8325
1974,10,3,5,88,7.1601
1974,11,1,1,140,-4.7776
1974,11,1,2,311,-4.4824
1974,11,1,3,441,-4.3332
1974,11,1,4,584,-5.3543
1974,11,1,5,651,-7.2590
1974,11,2,1,167,-3.9527
1974,11,2,2,267,-4.0988
1974,11,2,3,286,-3.8044
1974,11,2,4,270,-4.1248
1974,11,2,5,168,-5.2151
1974,11,3,1,367,-4.8657
1974,11,3,2,351,-3.5858
1974,11,3,3,293,-3.8261
1974,11,3,4,201,-2.5926
1974,11,3,5,86,-4.8511
1974,12,1,1,140,-7.0396
1974,12,1,2,315,-9.2048
1974,12,1,3,447,-7.0817
1974,12,1,4,597,-8.2259
1974,12,1,5,655,-10.0018
1974,12,2,1,167,-9.3798
1974,12,2,2,284,-6.0245
1974,12,2,3,298,-5.2412
1974,12,2,4,279,-5.0319
1974,12,2,5,170,-5.7652
1974,12,3,1,368,-4.1419
1974,12,3,2,357,0.1544
1974,12,3,3,295,0.0832
1974,12,3,4,207,-1.3386
1974,12,3,5,84,-5.0595
1975,1,1,1,145,25.0788
1975,1,1,2,312,27.4191
1975,1,1,3,453,28.3289
1975,1,1,4,600,32.4323
1975,1,1,5,648,38.6373
1975,1,2,1,165,20.3373
1975,1,2,2,278,25.2762
1975,1,2,3,297,25.4506
1975,1,2,4,285,27.6395
1975,1,2,5,167,33.0721
1975,1,3,1,367,10.2267
1975,1,3,2,358,12.9429
1975,1,3,3,294,17.9307
1975,1,3,4,206,21.9542
1975,1,3,5,84,28.4714
1975,2,1,1,140,6.7060
1975,2,1,2,317,7.5026
1975,2,1,3,460,4.8374
1975,2,1,4,602,3.0831
1975,2,1,5,646,3.6934
1975,2,2,1,172,8.9034
1975,2,2,2,280,4.6625
1975,2,2,3,295,3.4099
1975,2,2,4,284,4.0645
1975,2,2,5,170,3.7760
1975,2,3,1,365,10.1141
1975,2,3,2,360,4.0035
1975,2,3,3,299,1.9315
1975,2,3,4,201,2.1217
1975,2,3,5,84,3.4581
1975,3,1,1,140,8.6393
1975,3,1,2,320,11.2016
1975,3,1,3,470,9.2227
1975,3,1,4,601,9.4919
1975,3,1,5,650,11.3470
1975,3,2,1,173,6.5552
1975,3,2,2,278,6.5500
1975,3,2,3,292,5.7050
1975,3,2,4,283,5.8963
1975,3,2,5,171,10.1127
1975,3,3,1,368,3.4152
1975,3,3,2,362,1.4082
1975,3,3,3,300,1.8796
1975,3,3,4,200,5.7177
1975,3,3,5,81,3.3594
1975,4,1,1,142,6.7384
1975,4,1,2,328,5.9090
1975,4,1,3,472,3.4102
1975,4,1,4,615,4.4318
1975,4,1,5,649,1.4258
1975,4,2,1,169,8.2999
1975,4,2,2,280,5.1173
1975,4,2,3,297,4.2632
1975,4,2,4,284,3.3831
1975,4,2,5,173,3.3520
1975,4,3,1,366,5.8241
1975,4,3,2,359,4.5204
1975,4,3,3,308,3.0663
1975,4,3,4,195,4.4146
1975,4,3,5,81,6.3445
1975,5,1,1,148,11.2699
1975,5,1,2,338,9.1313
1975,5,1,3,482,7.0933
1975,5,1,4,642,8.7826
1975,5,1,5,658,6.9645
1975,5,2,1,178,9.0362
1975,5,2,2,284,7.6153
1975,5,2,3,307,6.2634
1975,5,2,4,291,8.3777
1975,5,2,5,177,8.4003
1975,5,3,1,365,4.6012
1975,5,3,2,357,6.0142
1975,5,3,3,321,6.3289
1975,5,3,4,195,6.4272
1975,5,3,5,82,2.3307
1975,6,1,1,151,8.9696
1975,6,1,2,353,7.7340
1975,6,1,3,482,8.3827
1975,6,1,4,654,9.1023
1975,6,1,5,665,9.8139
1975,6,2,1,182,6.1319
1975,6,2,2,292,5.8377
1975,6,2,3,316,6.0923
1975,6,2,4,293,8.8440
1975,6,2,5,177,5.7128
1975,6,3,1,362,3.4522
1975,6,3,2,363,6.4385
1975,6,3,3,318,7.3455
1975,6,3,4,198,8.0544
1975,6,3,5,81,8.5132
1975,7,1,1,152,-2.7141
1975,7,1,2,345,-3.5230
1975,7,1,3,472,-1.3449
1975,7,1,4,663,-2.0554
1975,7,1,5,672,-0.8527
1975,7,2,1,190,-4.6706
1975,7,2,2,284,-2.6343
1975,7,2,3,309,-3.6749
1975,7,2,4,299,-3.8907
1975,7,2,5,172,-4.0446
1975,7,3,1,350,-8.3218
1975,7,3,2,364,-3.7797
1975,7,3,3,320,-4.6883
1975,7,3,4,197,-4.1470
1975,7,3,5,77,-3.9183
1975,8,1,1,152,-7.4510
1975,8,1,2,354,-6.4181
1975,8,1,3,476,-6.3292
1975,8,1,4,665,-5.9431
1975,8,1,5,669,-7.2229
1975,8,2,1,196,-5.2561
1975,8,2,2,284,-4.8891
1975,8,2,3,306,-3.3931
1975,8,2,4,298,-3.9191
1975,8,2,5,172,-5.7066
1975,8,3,1,344,-1.9872
1975,8,3,2,368,-1.6009
1975,8,3,3,323,-0.2861
1975,8,3,4,205,-0.7940
1975,8,3,5,78,-2.2096
1975,9,1,1,151,-5.7476
1975,9,1,2,347,-3.6758
1975,9,1,3,480,-2.8597
1975,9,1,4,665,-2.6050
1975,9,1,5,674,-3.8226
1975,9,2,1,190,-3.9788
1975,9,2,2,280,-3.0455
1975,9,2,3,304,-3.1892
1975,9,2,4,299,-3.2377
1975,9,2,5,175,-3.1090
1975,9,3,1,344,-4.6034
1975,9,3,2,365,-1.3635
1975,9,3,3,319,-2.2258
1975,9,3,4,204,-3.8542
1975,9,3,5,75,-3.8083
1975,10,1,1,140,1.0621
1975,10,1,2,345,-0.3456
1975,10,1,3,475,2.5302
1975,10,1,4,654,2.5950
1975,10,1,5,671,1.1353
1975,10,2,1,182,0.7884
1975,10,2,2,268,2.6116
1975,10,2,3,301,3.2459
1975,10,2,4,298,4.1333
1975,10,2,5,171,2.5127
1975,10,3,1,339,7.7849
1975,10,3,2,363,4.7710
1975,10,3,3,312,4.8410
1975,10,3,4,204,6.1218
1975,10,3,5,74,4.8215
1975,11,1,1,148,1.0783
1975,11,1,2,346,2.2110
1975,11,1,3,476,1.5983
1975,11,1,4,656,3.2877
1975,11,1,5,667,4.6628
1975,11,2,1,181,0.8187
1975,11,2,2,269,2.6664
1975,11,2,3,302,3.0452
1975,11,2,4,292,4.5275
1975,11,2,5,176,5.1322
1975,11,3,1,346,3.2774
1975,11,3,2,366,2.1786
1975,11,3,3,316,2.5039
1975,11,3,4,208,4.3238
1975,11,3,5,75,4.0494
1975,12,1,1,148,-1.6198
1975,12,1,2,343,-1.3553
1975,12,1,3,481,-1.8513
1975,12,1,4,650,-1.9535
1975,12,1,5,670,-2.1435
1975,12,2,1,178,-1.9791
1975,12,2,2,263,-2.2782
1975,12,2,3,304,-0.3748
1975,12,2,4,296,-0.4783
1975,12,2,5,176,-0.1239
1975,12,3,1,345,-2.6757
1975,12,3,2,372,0.3850
1975,12,3,3,316,0.6561
1975,12,3,4,206,0.3186
1975,12,3,5,74,0.6443
1976,1,1,1,141,18.6095
1976,1,1,2,325,22.0760
1976,1,1,3,453,22.2441
1976,1,1,4,595,25.5501
1976,1,1,5,620,27.5631
1976,1,2,1,174,16.9826
1976,1,2,2,260,18.4867
1976,1,2,3,279,17.6367
1976,1,2,4,290,19.5847
1976,1,2,5,174,22.6373
1976,1,3,1,333,12.0082
1976,1,3,2,352,9.4616
1976,1,3,3,310,13.2810
1976,1,3,4,203,17.0891
1976,1,3,5,74,20.3787
1976,2,1,1,145,11.9629
1976,2,1,2,335,10.8413
1976,2,1,3,452,10.3598
1976,2,1,4,598,12.0247
1976,2,1,5,618,16.1426
1976,2,2,1,174,4.7400
1976,2,2,2,264,6.2660
1976,2,2,3,275,5.3836
1976,2,2,4,291,7.8038
1976,2,2,5,168,10.4774
1976,2,3,1,334,-1.9955
1976,2,3,2,349,1.2665
1976,2,3,3,312,0.1236
1976,2,3,4,205,2.1738
1976,2,3,5,72,8.2048
1976,3,1,1,153,1.5689
1976,3,1,2,355,0.8014
1976,3,1,3,467,1.6337
1976,3,1,4,616,1.9054
1976,3,1,5,627,0.0760
1976,3,2,1,173,1.6452
1976,3,2,2,259,0.4864
1976,3,2,3,268,0.7305
1976,3,2,4,288,1.9365
1976,3,2,5,173,2.4422
1976,3,3,1,330,2.7294
1976,3,3,2,348,3.2471
1976,3,3,3,306,2.6533
1976,3,3,4,211,2.4517
1976,3,3,5,75,3.1464
1976,4,1,1,156,-4.8592
1976,4,1,2,352,-3.1117
1976,4,1,3,475,-1.8264
1976,4,1,4,600,-1.8700
1976,4,1,5,619,-2.1889
1976,4,2,1,171,-2.0801
1976,4,2,2,262,-1.6227
1976,4,2,3,264,-0.3665
1976,4,2,4,278,-0.4631
1976,4,2,5,167,-0.9363
1976,4,3,1,330,-2.4411
1976,4,3,2,332,0.2779
1976,4,3,3,300,1.0129
1976,4,3,4,211,0.9187
1976,4,3,5,77,0.1845
1976,5,1,1,156,-2.2590
1976,5,1,2,373,-2.8569
1976,5,1,3,492,-3.6745
1976,5,1,4,615,-3.6819
1976,5,1,5,626,-3.4478
1976,5,2,1,173,-0.1603
1976,5,2,2,268,-1.5592
1976,5,2,3,265,-1.4598
1976,5,2,4,282,-1.4969
1976,5,2,5,165,-2.7615
1976,5,3,1,333,-1.5935
1976,5,3,2,334,0.6525
1976,5,3,3,301,-0.3954
