year,month,rank_ME,rank_SP,nstocks,ret_vw
1984,11,3,5,68,-2.0431
1984,12,1,1,1009,0.0391
1984,12,1,2,341,0.4430
1984,12,1,3,264,1.4666
1984,12,1,4,303,1.0518
1984,12,1,5,520,0.6778
1984,12,2,1,240,2.3383
1984,12,2,2,103,2.3725
1984,12,2,3,115,2.4211
1984,12,2,4,87,2.8652
1984,12,2,5,88,1.6541
1984,12,3,1,188,2.3493
1984,12,3,2,155,1.9867
1984,12,3,3,126,1.6497
1984,12,3,4,112,2.7188
1984,12,3,5,67,1.8389
1985,1,1,1,1002,14.7887
1985,1,1,2,336,14.1747
1985,1,1,3,263,12.0596
1985,1,1,4,303,11.4984
1985,1,1,5,518,10.5340
1985,1,2,1,240,14.4581
1985,1,2,2,101,10.6409
1985,1,2,3,115,10.0203
1985,1,2,4,87,10.0122
1985,1,2,5,88,9.6302
1985,1,3,1,186,10.1555
1985,1,3,2,154,6.7582
1985,1,3,3,126,7.0035
1985,1,3,4,112,6.8202
1985,1,3,5,67,7.9053
1985,2,1,1,990,3.6439
1985,2,1,2,333,3.9497
1985,2,1,3,262,2.7485
1985,2,1,4,300,3.4096
1985,2,1,5,513,4.2628
1985,2,2,1,239,2.6319
1985,2,2,2,99,3.1003
1985,2,2,3,115,2.3489
1985,2,2,4,87,0.5874
1985,2,2,5,87,2.5928
1985,2,3,1,186,0.5340
1985,2,3,2,154,1.6017
1985,2,3,3,124,2.6923
1985,2,3,4,112,2.0671
1985,2,3,5,67,1.1448
1985,3,1,1,984,-2.3701
1985,3,1,2,332,-2.5552
1985,3,1,3,260,-1.0988
1985,3,1,4,298,-1.9992
1985,3,1,5,504,-0.9961
1985,3,2,1,236,-3.9969
1985,3,2,2,99,-3.4668
1985,3,2,3,113,-2.1273
1985,3,2,4,87,-0.0784
1985,3,2,5,86,1.5472
1985,3,3,1,186,-1.5045
1985,3,3,2,153,0.2692
1985,3,3,3,124,0.9466
1985,3,3,4,112,0.9088
1985,3,3,5,66,0.2288
1985,4,1,1,977,-2.3321
1985,4,1,2,332,-2.1255
1985,4,1,3,255,-0.3829
1985,4,1,4,296,-1.5867
1985,4,1,5,499,0.3912
1985,4,2,1,236,-3.2969
1985,4,2,2,99,0.2511
1985,4,2,3,113,-0.1342
1985,4,2,4,86,-1.1152
1985,4,2,5,86,-0.6463
1985,4,3,1,186,-1.6874
1985,4,3,2,152,-1.8904
1985,4,3,3,123,-0.1537
1985,4,3,4,112,0.5006
1985,4,3,5,66,1.0989
1985,5,1,1,969,1.3288
1985,5,1,2,328,2.8561
1985,5,1,3,253,4.0475
1985,5,1,4,295,3.7287
1985,5,1,5,493,3.0354
1985,5,2,1,236,4.2691
1985,5,2,2,98,3.3582
1985,5,2,3,112,3.4005
1985,5,2,4,86,6.1241
1985,5,2,5,86,5.0108
1985,5,3,1,186,5.3666
1985,5,3,2,152,6.0449
1985,5,3,3,123,6.1604
1985,5,3,4,112,6.9988
1985,5,3,5,66,5.3373
1985,6,1,1,961,-0.1483
1985,6,1,2,325,1.0057
1985,6,1,3,251,-0.0996
1985,6,1,4,291,0.8472
1985,6,1,5,487,1.7099
1985,6,2,1,234,0.3033
1985,6,2,2,98,0.9320
1985,6,2,3,111,2.6925
1985,6,2,4,83,1.7918
1985,6,2,5,83,2.0111
1985,6,3,1,186,1.0198
1985,6,3,2,152,2.7734
1985,6,3,3,123,2.2755
1985,6,3,4,110,1.1077
1985,6,3,5,66,1.0098
1985,7,1,1,1059,2.4268
1985,7,1,2,338,3.6666
1985,7,1,3,368,2.5964
1985,7,1,4,336,3.1747
1985,7,1,5,613,2.0476
1985,7,2,1,217,2.9424
1985,7,2,2,130,2.2074
1985,7,2,3,110,3.4816
1985,7,2,4,106,1.3489
1985,7,2,5,90,5.2380
1985,7,3,1,195,0.7860
1985,7,3,2,159,-1.6026
1985,7,3,3,138,1.0072
1985,7,3,4,105,-1.6567
1985,7,3,5,68,-0.1590
1985,8,1,1,1051,-0.8017
1985,8,1,2,336,-1.3548
1985,8,1,3,366,-0.6758
1985,8,1,4,331,-1.1192
1985,8,1,5,607,-1.1250
1985,8,2,1,216,-2.7502
1985,8,2,2,130,-1.5123
1985,8,2,3,110,-0.6722
1985,8,2,4,106,0.2733
1985,8,2,5,89,0.7532
1985,8,3,1,195,-1.1875
1985,8,3,2,158,-0.3700
1985,8,3,3,138,0.4949
1985,8,3,4,105,0.1364
1985,8,3,5,68,-0.5187
1985,9,1,1,1036,-7.6489
1985,9,1,2,333,-4.8589
1985,9,1,3,363,-6.7328
1985,9,1,4,328,-4.4547
1985,9,1,5,597,-4.5055
1985,9,2,1,215,-7.4009
1985,9,2,2,130,-6.2278
1985,9,2,3,108,-7.4337
1985,9,2,4,106,-4.2993
1985,9,2,5,89,-2.4311
1985,9,3,1,195,-3.9660
1985,9,3,2,156,-4.7753
1985,9,3,3,137,-2.3624
1985,9,3,4,105,-2.1627
1985,9,3,5,68,-2.1595
1985,10,1,1,1032,1.1960
1985,10,1,2,328,2.4489
1985,10,1,3,362,2.7179
1985,10,1,4,327,3.1636
1985,10,1,5,588,1.8166
1985,10,2,1,215,3.4258
1985,10,2,2,130,4.1342
1985,10,2,3,108,3.2435
1985,10,2,4,105,2.2162
1985,10,2,5,89,4.4750
1985,10,3,1,193,4.2732
1985,10,3,2,156,4.1558
1985,10,3,3,135,4.0882
1985,10,3,4,104,3.9003
1985,10,3,5,67,5.3222
1985,11,1,1,1020,5.2450
1985,11,1,2,324,5.9915
1985,11,1,3,360,6.4272
1985,11,1,4,322,6.7979
1985,11,1,5,582,6.1264
1985,11,2,1,213,8.6800
1985,11,2,2,130,6.6187
1985,11,2,3,106,7.4664
1985,11,2,4,104,7.3502
1985,11,2,5,88,5.1146
1985,11,3,1,192,8.8690
1985,11,3,2,156,7.7728
1985,11,3,3,135,6.4075
1985,11,3,4,103,4.9922
1985,11,3,5,67,4.0490
1985,12,1,1,1005,3.8299
1985,12,1,2,321,3.9687
1985,12,1,3,357,3.1981
1985,12,1,4,321,3.5967
1985,12,1,5,574,4.1740
1985,12,2,1,212,4.3540
1985,12,2,2,129,4.6064
1985,12,2,3,105,4.6236
1985,12,2,4,103,5.5754
1985,12,2,5,87,4.3237
1985,12,3,1,192,5.6787
1985,12,3,2,156,6.0266
1985,12,3,3,133,2.7954
1985,12,3,4,102,3.7242
1985,12,3,5,67,1.5835
1986,1,1,1,985,3.2485
1986,1,1,2,319,1.4090
1986,1,1,3,357,1.9913
1986,1,1,4,320,2.7296
1986,1,1,5,561,3.6340
1986,1,2,1,210,0.1037
1986,1,2,2,129,0.5135
1986,1,2,3,105,2.6777
1986,1,2,4,102,2.5027
1986,1,2,5,86,1.8731
1986,1,3,1,191,0.3060
1986,1,3,2,156,2.2106
1986,1,3,3,132,0.4250
1986,1,3,4,101,-1.4487
1986,1,3,5,66,0.6753
1986,2,1,1,980,4.8939
1986,2,1,2,317,6.1775
1986,2,1,3,352,6.0492
1986,2,1,4,319,7.7202
1986,2,1,5,559,7.7731
1986,2,2,1,208,6.1107
1986,2,2,2,128,8.0921
1986,2,2,3,105,6.3904
1986,2,2,4,102,8.4363
1986,2,2,5,85,5.7002
1986,2,3,1,191,7.1122
1986,2,3,2,156,8.1947
1986,2,3,3,130,9.0217
1986,2,3,4,101,6.6913
1986,2,3,5,66,7.8928
1986,3,1,1,974,3.1185
1986,3,1,2,315,4.9987
1986,3,1,3,349,5.9470
1986,3,1,4,318,5.3686
1986,3,1,5,556,6.9367
1986,3,2,1,207,2.9221
1986,3,2,2,127,5.7403
1986,3,2,3,105,4.7228
1986,3,2,4,101,7.9258
1986,3,2,5,85,9.2788
1986,3,3,1,189,5.7848
1986,3,3,2,156,4.8143
1986,3,3,3,130,5.5056
1986,3,3,4,101,5.5738
1986,3,3,5,66,4.1967
1986,4,1,1,967,2.9620
1986,4,1,2,313,2.2739
1986,4,1,3,344,1.9288
1986,4,1,4,315,-0.3216
1986,4,1,5,554,0.9357
1986,4,2,1,204,3.3641
1986,4,2,2,126,1.2927
1986,4,2,3,105,0.6502
1986,4,2,4,100,0.8175
1986,4,2,5,84,-1.0773
1986,4,3,1,189,0.8751
1986,4,3,2,155,-0.8773
1986,4,3,3,129,-1.0083
1986,4,3,4,101,-0.9379
1986,4,3,5,66,-3.1082
1986,5,1,1,954,4.4604
1986,5,1,2,310,3.1453
1986,5,1,3,340,4.2845
1986,5,1,4,312,4.2371
1986,5,1,5,547,3.7614
1986,5,2,1,202,2.7083
1986,5,2,2,126,4.2922
1986,5,2,3,104,3.6274
1986,5,2,4,99,5.7324
1986,5,2,5,83,2.9612
1986,5,3,1,187,4.8765
1986,5,3,2,153,4.8113
1986,5,3,3,129,6.1735
1986,5,3,4,100,5.5933
1986,5,3,5,65,6.1069
1986,6,1,1,943,-0.8140
1986,6,1,2,306,-2.0809
1986,6,1,3,339,-0.0583
1986,6,1,4,309,1.4028
1986,6,1,5,537,0.8622
1986,6,2,1,202,-0.3296
1986,6,2,2,126,0.0291
1986,6,2,3,104,0.2675
1986,6,2,4,98,0.4681
1986,6,2,5,83,1.4792
1986,6,3,1,186,1.6904
1986,6,3,2,153,3.1506
1986,6,3,3,127,1.1707
1986,6,3,4,100,0.2512
1986,6,3,5,63,1.6979
1986,7,1,1,907,-9.6678
1986,7,1,2,371,-9.5047
1986,7,1,3,311,-9.2323
1986,7,1,4,379,-7.2486
1986,7,1,5,650,-7.7474
1986,7,2,1,245,-10.8874
1986,7,2,2,120,-9.5170
1986,7,2,3,111,-8.2823
1986,7,2,4,118,-7.6294
1986,7,2,5,98,-10.5288
1986,7,3,1,196,-6.3928
1986,7,3,2,159,-1.9925
1986,7,3,3,135,-7.3597
1986,7,3,4,96,-6.0208
1986,7,3,5,67,-6.7323
1986,8,1,1,904,1.6016
1986,8,1,2,364,0.9251
1986,8,1,3,310,1.2462
1986,8,1,4,376,-0.0473
1986,8,1,5,641,1.2137
1986,8,2,1,245,4.5074
1986,8,2,2,120,3.6628
1986,8,2,3,110,4.1555
1986,8,2,4,118,5.5230
1986,8,2,5,98,3.0824
1986,8,3,1,196,4.7327
1986,8,3,2,159,6.2336
1986,8,3,3,134,8.1441
1986,8,3,4,96,9.3477
1986,8,3,5,67,9.9796
1986,9,1,1,893,-7.6987
1986,9,1,2,361,-6.9721
1986,9,1,3,308,-6.2519
1986,9,1,4,375,-4.2252
1986,9,1,5,634,-3.8597
1986,9,2,1,243,-7.7933
1986,9,2,2,120,-6.9435
1986,9,2,3,110,-5.3423
1986,9,2,4,117,-5.1090
1986,9,2,5,98,-3.5502
1986,9,3,1,196,-9.5785
1986,9,3,2,158,-9.9132
1986,9,3,3,134,-6.9844
1986,9,3,4,95,-4.6920
1986,9,3,5,66,-2.9053
1986,10,1,1,886,2.0814
1986,10,1,2,357,1.5412
1986,10,1,3,305,1.6377
1986,10,1,4,373,3.0575
1986,10,1,5,624,2.6982
1986,10,2,1,242,5.1349
1986,10,2,2,119,3.8974
1986,10,2,3,110,3.9693
1986,10,2,4,116,4.8235
1986,10,2,5,96,2.9392
1986,10,3,1,195,5.0897
1986,10,3,2,158,6.1255
1986,10,3,3,133,6.6652
1986,10,3,4,94,6.6896
1986,10,3,5,66,4.6612
1986,11,1,1,876,-2.1610
1986,11,1,2,348,1.1209
1986,11,1,3,301,0.3950
1986,11,1,4,371,1.0331
1986,11,1,5,609,-0.0490
1986,11,2,1,242,0.4246
1986,11,2,2,119,0.9314
1986,11,2,3,109,1.2959
1986,11,2,4,115,2.0175
1986,11,2,5,96,-1.3058
1986,11,3,1,195,2.4545
1986,11,3,2,157,1.8976
1986,11,3,3,132,3.7387
1986,11,3,4,92,2.6218
1986,11,3,5,65,1.5449
1986,12,1,1,863,-5.3171
1986,12,1,2,344,-3.7146
1986,12,1,3,297,-0.8160
1986,12,1,4,369,-1.2829
1986,12,1,5,598,-2.5156
1986,12,2,1,241,-2.3030
1986,12,2,2,119,-2.4063
1986,12,2,3,107,-1.4381
1986,12,2,4,115,-3.8938
1986,12,2,5,95,-2.5308
1986,12,3,1,195,-2.1853
1986,12,3,2,157,-2.5680
1986,12,3,3,131,-3.5801
1986,12,3,4,92,-3.0969
1986,12,3,5,63,-4.0338
1987,1,1,1,843,11.7050
1987,1,1,2,338,12.2861
1987,1,1,3,297,9.0175
1987,1,1,4,358,9.2432
1987,1,1,5,578,9.3563
1987,1,2,1,241,13.7872
1987,1,2,2,116,12.6743
1987,1,2,3,106,12.7020
1987,1,2,4,114,11.6415
1987,1,2,5,88,10.1777
1987,1,3,1,193,14.0934
1987,1,3,2,157,13.2846
1987,1,3,3,131,13.4594
1987,1,3,4,89,12.6428
1987,1,3,5,61,13.8073
1987,2,1,1,832,9.7739
1987,2,1,2,336,8.3097
1987,2,1,3,293,6.3064
1987,2,1,4,355,8.5130
1987,2,1,5,573,7.6260
1987,2,2,1,240,9.1122
1987,2,2,2,115,6.1810
1987,2,2,3,106,8.5758
1987,2,2,4,112,6.7316
1987,2,2,5,87,6.8392
1987,2,3,1,193,8.1101
1987,2,3,2,157,1.7518
1987,2,3,3,130,5.0779
1987,2,3,4,88,1.6816
1987,2,3,5,61,2.3370
1987,3,1,1,830,1.7044
1987,3,1,2,334,2.2286
1987,3,1,3,292,4.2851
1987,3,1,4,354,3.0432
1987,3,1,5,570,4.3952
1987,3,2,1,239,1.6178
1987,3,2,2,115,0.6612
1987,3,2,3,106,2.7355
1987,3,2,4,112,2.4261
1987,3,2,5,87,4.3436
1987,3,3,1,193,1.9349
1987,3,3,2,157,0.1407
1987,3,3,3,128,3.5168
1987,3,3,4,88,5.3939
1987,3,3,5,61,8.3414
1987,4,1,1,821,-1.6213
1987,4,1,2,332,-2.2200
1987,4,1,3,290,-2.6091
1987,4,1,4,349,-1.7044
1987,4,1,5,563,-2.6210
1987,4,2,1,238,-2.2176
1987,4,2,2,115,-4.4312
1987,4,2,3,106,-1.8711
1987,4,2,4,112,-4.2621
1987,4,2,5,87,-3.2476
1987,4,3,1,193,-0.5490
1987,4,3,2,157,-2.7336
1987,4,3,3,128,-0.5371
1987,4,3,4,87,-0.2525
1987,4,3,5,61,2.8161
1987,5,1,1,817,-0.0405
1987,5,1,2,331,0.6181
1987,5,1,3,289,1.1111
1987,5,1,4,344,-0.7487
1987,5,1,5,557,0.3146
1987,5,2,1,238,0.5873
1987,5,2,2,114,0.9917
1987,5,2,3,105,-0.0327
1987,5,2,4,112,0.0045
1987,5,2,5,86,1.1870
1987,5,3,1,193,1.1142
1987,5,3,2,157,0.4228
1987,5,3,3,126,0.8449
1987,5,3,4,87,0.5945
1987,5,3,5,61,1.8818
1987,6,1,1,813,0.2682
1987,6,1,2,329,1.4019
1987,6,1,3,287,2.5752
1987,6,1,4,342,2.2622
1987,6,1,5,558,4.3593
1987,6,2,1,238,1.4151
1987,6,2,2,114,2.1642
1987,6,2,3,104,3.4065
1987,6,2,4,111,3.9593
1987,6,2,5,85,5.1117
1987,6,3,1,193,3.8542
1987,6,3,2,157,5.3791
1987,6,3,3,126,5.3583
1987,6,3,4,87,5.0377
1987,6,3,5,61,4.6110
1987,7,1,1,847,2.2691
1987,7,1,2,388,2.3095
1987,7,1,3,397,2.2106
1987,7,1,4,373,3.6586
1987,7,1,5,730,5.1362
1987,7,2,1,205,2.3219
1987,7,2,2,137,3.5026
1987,7,2,3,131,3.9263
1987,7,2,4,111,5.9141
1987,7,2,5,89,6.0339
1987,7,3,1,200,3.7544
1987,7,3,2,151,3.8238
1987,7,3,3,124,4.5729
1987,7,3,4,96,8.5249
1987,7,3,5,69,6.9301
1987,8,1,1,845,-0.2916
1987,8,1,2,385,3.6492
1987,8,1,3,394,2.4476
1987,8,1,4,371,1.8973
1987,8,1,5,719,2.1090
1987,8,2,1,204,4.4946
1987,8,2,2,137,3.1960
1987,8,2,3,130,4.2550
1987,8,2,4,109,2.0885
1987,8,2,5,88,2.6169
1987,8,3,1,200,4.5483
1987,8,3,2,150,4.3445
1987,8,3,3,124,3.9430
1987,8,3,4,95,1.5031
1987,8,3,5,69,2.8980
1987,9,1,1,837,-2.4995
1987,9,1,2,382,-0.4255
1987,9,1,3,392,-1.0446
1987,9,1,4,371,-0.8133
1987,9,1,5,712,0.0890
1987,9,2,1,200,-2.6246
1987,9,2,2,136,-2.4648
1987,9,2,3,129,-2.2214
1987,9,2,4,109,0.1064
1987,9,2,5,86,-1.0888
1987,9,3,1,197,-3.3264
1987,9,3,2,150,-0.9232
1987,9,3,3,124,-1.1682
1987,9,3,4,95,-1.1176
1987,9,3,5,69,-5.2658
1987,10,1,1,831,-33.5294
1987,10,1,2,381,-29.9749
1987,10,1,3,387,-29.8043
1987,10,1,4,369,-29.0475
1987,10,1,5,705,-31.1966
1987,10,2,1,195,-31.0812
1987,10,2,2,135,-28.3528
1987,10,2,3,129,-29.4892
1987,10,2,4,109,-28.7789
1987,10,2,5,83,-33.1548
1987,10,3,1,197,-20.2328
1987,10,3,2,150,-18.5906
1987,10,3,3,123,-22.6598
1987,10,3,4,94,-24.7253
1987,10,3,5,69,-26.3590
1987,11,1,1,822,-8.5489
1987,11,1,2,377,-4.0872
1987,11,1,3,384,-6.0664
1987,11,1,4,363,-3.2932
1987,11,1,5,698,-5.1095
1987,11,2,1,194,-5.3805
1987,11,2,2,135,-4.0814
1987,11,2,3,128,-5.8627
1987,11,2,4,107,-0.6322
1987,11,2,5,83,-3.2730
1987,11,3,1,196,-8.3020
1987,11,3,2,150,-6.4547
1987,11,3,3,123,-9.0544
1987,11,3,4,94,-7.6276
1987,11,3,5,67,-6.0003
1987,12,1,1,812,3.2435
1987,12,1,2,373,5.8297
1987,12,1,3,380,5.8707
1987,12,1,4,359,6.4113
1987,12,1,5,688,5.2322
1987,12,2,1,195,14.0113
1987,12,2,2,135,8.8596
1987,12,2,3,128,9.0220
1987,12,2,4,106,7.0053
1987,12,2,5,81,9.2049
1987,12,3,1,196,7.6439
1987,12,3,2,150,6.7347
1987,12,3,3,123,8.4666
1987,12,3,4,93,9.0209
1987,12,3,5,66,8.4890
1988,1,1,1,804,6.8276
1988,1,1,2,370,3.0716
1988,1,1,3,376,6.2384
1988,1,1,4,355,4.3669
1988,1,1,5,679,6.3932
1988,1,2,1,193,-0.1534
1988,1,2,2,135,2.4717
1988,1,2,3,127,4.6672
1988,1,2,4,104,4.3881
1988,1,2,5,79,3.1192
1988,1,3,1,196,2.1903
1988,1,3,2,150,3.8450
1988,1,3,3,123,3.5611
1988,1,3,4,93,6.9226
1988,1,3,5,65,5.8063
1988,2,1,1,792,6.3870
1988,2,1,2,369,8.1536
1988,2,1,3,374,8.6884
1988,2,1,4,350,6.3246
1988,2,1,5,673,9.4451
1988,2,2,1,190,8.1837
1988,2,2,2,133,8.4000
1988,2,2,3,126,11.0328
1988,2,2,4,104,8.4665
1988,2,2,5,79,11.9113
1988,2,3,1,196,4.2484
1988,2,3,2,150,3.4150
1988,2,3,3,122,5.8037
1988,2,3,4,93,7.1849
1988,2,3,5,65,8.6752
1988,3,1,1,782,3.3811
1988,3,1,2,364,5.5027
1988,3,1,3,371,6.4898
1988,3,1,4,346,6.0524
1988,3,1,5,665,6.1093
1988,3,2,1,191,2.5916
1988,3,2,2,133,2.6110
1988,3,2,3,125,1.6490
1988,3,2,4,102,6.0732
1988,3,2,5,79,6.1924
1988,3,3,1,196,-4.0762
1988,3,3,2,150,-4.0803
1988,3,3,3,122,-1.4239
1988,3,3,4,93,-0.3273
1988,3,3,5,65,1.8470
1988,4,1,1,777,0.9761
1988,4,1,2,358,1.9531
1988,4,1,3,366,2.3721
1988,4,1,4,342,2.9635
1988,4,1,5,662,3.0181
1988,4,2,1,190,0.7102
1988,4,2,2,132,2.8509
1988,4,2,3,123,3.0594
1988,4,2,4,102,1.8018
1988,4,2,5,78,2.2151
1988,4,3,1,195,-0.3400
1988,4,3,2,150,0.3678
1988,4,3,3,122,2.4679
1988,4,3,4,92,1.5071
1988,4,3,5,64,4.3282
1988,5,1,1,773,-3.9041
1988,5,1,2,357,-2.7317
1988,5,1,3,365,-1.1844
1988,5,1,4,337,-1.6336
1988,5,1,5,654,-1.0350
1988,5,2,1,190,-3.2678
1988,5,2,2,131,-2.2939
1988,5,2,3,121,-0.6973
1988,5,2,4,102,-0.0769
1988,5,2,5,77,1.4340
1988,5,3,1,195,0.4469
1988,5,3,2,149,1.0808
1988,5,3,3,122,-0.6714
1988,5,3,4,91,0.0868
1988,5,3,5,64,-0.2724
1988,6,1,1,765,6.2967
1988,6,1,2,354,6.1803
1988,6,1,3,359,5.7366
1988,6,1,4,333,7.2813
1988,6,1,5,638,6.7553
1988,6,2,1,190,7.5858
1988,6,2,2,131,7.4315
1988,6,2,3,120,8.2624
1988,6,2,4,99,7.1855
1988,6,2,5,76,8.2629
1988,6,3,1,194,5.8980
1988,6,3,2,149,5.0090
1988,6,3,3,122,3.5766
1988,6,3,4,91,3.3882
1988,6,3,5,63,5.4573
1988,7,1,1,782,-1.3823
1988,7,1,2,371,-0.7976
1988,7,1,3,395,-0.7516
1988,7,1,4,475,-0.0877
1988,7,1,5,775,1.0854
1988,7,2,1,217,-3.4943
1988,7,2,2,105,-2.6805
1988,7,2,3,162,-1.0559
1988,7,2,4,119,0.3620
1988,7,2,5,113,2.0449
1988,7,3,1,212,-1.6915
1988,7,3,2,167,-1.1936
1988,7,3,3,120,0.1342
1988,7,3,4,100,0.3551
1988,7,3,5,53,-0.4019
1988,8,1,1,776,-3.0439
1988,8,1,2,368,-2.5640
1988,8,1,3,392,-2.4831
1988,8,1,4,471,-1.6103
1988,8,1,5,762,-2.4601
1988,8,2,1,215,-3.2941
1988,8,2,2,105,-4.0332
1988,8,2,3,162,-2.2681
1988,8,2,4,119,-2.8536
1988,8,2,5,111,-1.6873
1988,8,3,1,212,-4.0385
1988,8,3,2,166,-2.3985
1988,8,3,3,120,-3.2218
1988,8,3,4,99,-1.5876
1988,8,3,5,53,-3.4891
1988,9,1,1,771,1.0396
1988,9,1,2,365,2.7269
1988,9,1,3,389,2.9181
1988,9,1,4,464,2.6174
1988,9,1,5,753,2.6085
1988,9,2,1,212,3.1642
1988,9,2,2,105,0.7291
1988,9,2,3,161,2.7015
1988,9,2,4,115,3.6377
1988,9,2,5,110,3.6644
1988,9,3,1,212,4.6699
1988,9,3,2,166,4.0557
1988,9,3,3,120,2.6122
1988,9,3,4,99,4.1004
1988,9,3,5,52,5.6710
1988,10,1,1,761,-4.1125
1988,10,1,2,364,-1.1051
1988,10,1,3,386,-1.9368
1988,10,1,4,457,-0.0174
1988,10,1,5,744,-1.1487
1988,10,2,1,211,-2.7744
1988,10,2,2,104,0.5134
1988,10,2,3,159,-0.2812
1988,10,2,4,112,0.2573
1988,10,2,5,109,1.0314
1988,10,3,1,212,1.0587
1988,10,3,2,166,1.8736
1988,10,3,3,119,5.9513
1988,10,3,4,99,1.9445
1988,10,3,5,52,4.6554
1988,11,1,1,754,-5.4691
1988,11,1,2,361,-4.1443
1988,11,1,3,383,-4.3431
1988,11,1,4,454,-3.3569
1988,11,1,5,735,-3.0369
1988,11,2,1,211,-3.4847
1988,11,2,2,104,-2.2728
1988,11,2,3,157,-2.0836
1988,11,2,4,111,-3.2950
1988,11,2,5,108,-1.7068
1988,11,3,1,211,-2.0919
1988,11,3,2,166,-1.0803
1988,11,3,3,119,-0.1533
1988,11,3,4,99,-1.8873
1988,11,3,5,49,-0.8703
1988,12,1,1,746,3.0306
1988,12,1,2,353,3.8715
1988,12,1,3,376,4.7502
1988,12,1,4,451,3.6624
1988,12,1,5,730,3.3715
1988,12,2,1,211,5.0145
1988,12,2,2,104,2.8689
1988,12,2,3,155,4.4552
1988,12,2,4,110,5.1398
1988,12,2,5,105,5.9362
1988,12,3,1,211,2.5954
1988,12,3,2,166,2.6767
1988,12,3,3,117,2.2390
1988,12,3,4,99,0.6715
1988,12,3,5,48,0.8938
1989,1,1,1,734,5.2676
1989,1,1,2,349,4.6334
1989,1,1,3,368,5.2128
1989,1,1,4,445,5.2009
1989,1,1,5,722,5.6696
1989,1,2,1,211,4.0438
1989,1,2,2,103,3.4930
1989,1,2,3,155,5.4021
1989,1,2,4,108,4.2507
1989,1,2,5,104,6.8736
1989,1,3,1,210,6.9452
1989,1,3,2,166,5.7290
1989,1,3,3,116,7.1453
1989,1,3,4,98,7.1669
1989,1,3,5,47,7.2127
1989,2,1,1,728,-1.2009
1989,2,1,2,346,0.0084
1989,2,1,3,363,0.4436
1989,2,1,4,443,1.0307
1989,2,1,5,714,2.3445
1989,2,2,1,211,-0.0232
1989,2,2,2,102,-0.7063
1989,2,2,3,154,1.3050
1989,2,2,4,108,2.2331
1989,2,2,5,103,2.7962
1989,2,3,1,209,-2.6517
1989,2,3,2,166,-2.1999
1989,2,3,3,114,-1.9764
1989,2,3,4,97,-1.6511
1989,2,3,5,47,-2.2728
1989,3,1,1,722,2.2592
1989,3,1,2,341,3.1468
1989,3,1,3,361,3.5123
1989,3,1,4,439,2.0225
1989,3,1,5,704,3.8242
1989,3,2,1,211,3.7084
1989,3,2,2,102,0.1572
1989,3,2,3,153,2.1075
1989,3,2,4,106,4.3913
1989,3,2,5,102,4.0275
1989,3,3,1,209,0.7745
1989,3,3,2,166,2.5007
1989,3,3,3,114,1.9269
1989,3,3,4,97,3.8054
1989,3,3,5,47,0.8538
1989,4,1,1,712,3.8573
1989,4,1,2,338,3.4785
1989,4,1,3,358,3.4888
1989,4,1,4,433,3.2134
1989,4,1,5,698,3.1083
1989,4,2,1,209,6.1474
1989,4,2,2,101,4.4747
1989,4,2,3,152,4.2050
1989,4,2,4,106,4.0200
1989,4,2,5,101,5.4671
1989,4,3,1,208,6.3012
1989,4,3,2,166,5.5828
1989,4,3,3,113,4.8680
1989,4,3,4,97,4.4697
1989,4,3,5,47,1.9708
1989,5,1,1,709,2.0669
1989,5,1,2,336,4.5450
1989,5,1,3,356,3.1567
1989,5,1,4,427,4.7037
1989,5,1,5,691,3.9078
1989,5,2,1,207,6.1260
1989,5,2,2,100,4.0048
1989,5,2,3,152,3.5604
1989,5,2,4,104,4.0690
1989,5,2,5,101,3.3443
1989,5,3,1,208,3.6891
1989,5,3,2,166,5.9236
1989,5,3,3,113,3.4005
1989,5,3,4,97,3.9831
1989,5,3,5,46,2.0478
1989,6,1,1,703,-2.8642
1989,6,1,2,334,-1.6380
1989,6,1,3,349,-1.7736
1989,6,1,4,422,-0.1738
1989,6,1,5,683,-1.1911
1989,6,2,1,207,-3.4832
1989,6,2,2,100,-0.0520
1989,6,2,3,150,-1.8034
1989,6,2,4,104,-0.0651
1989,6,2,5,99,-4.1264
1989,6,3,1,206,-1.1218
1989,6,3,2,165,0.2491
1989,6,3,3,112,-0.7591
1989,6,3,4,97,-2.3698
1989,6,3,5,46,-0.2877
1989,7,1,1,764,3.2852
1989,7,1,2,357,3.5099
1989,7,1,3,340,3.6098
1989,7,1,4,420,1.5524
1989,7,1,5,835,2.8505
1989,7,2,1,202,5.1324
1989,7,2,2,137,3.4788
1989,7,2,3,126,3.8490
1989,7,2,4,108,4.7945
1989,7,2,5,107,3.8053
1989,7,3,1,199,9.5929
1989,7,3,2,158,8.0049
1989,7,3,3,120,8.1104
1989,7,3,4,95,7.2559
1989,7,3,5,57,7.0780
1989,8,1,1,755,2.1749
1989,8,1,2,356,1.4608
1989,8,1,3,339,1.2568
1989,8,1,4,418,1.0811
1989,8,1,5,829,0.7843
1989,8,2,1,202,2.8722
1989,8,2,2,136,1.7339
1989,8,2,3,126,3.0651
1989,8,2,4,108,3.0363
1989,8,2,5,106,4.8249
1989,8,3,1,198,0.9709
1989,8,3,2,158,1.1583
1989,8,3,3,118,2.3525
1989,8,3,4,94,5.8445
1989,8,3,5,56,5.3101
